,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0037,0.0283,0.1798,0.1667,0.1667,-0.4884,-0.0004,-0.0077,-0.1209,0.0,0.0,0.2,-0.5154,0.0,0.0016,0.0283,0.0032,14097000.0,-0.0037,0.0,14097000.0,0.0,8966000.0,9853000.0,4244000.0,0.0,4244000.0,891000.0,0.0,0.0,3353000.0,0.0,3353000.0,0.28,0.28,12247734.0,0.06,1.0,0.353,0.3011,0.238,0.2752,4970000.0,4244000.0,3353000.0,53100000.0,-0.0924,0.0,53100000.0,0.0,35540000.0,39334000.0,13766000.0,0.0,13766000.0,7726000.0,0.0,0.0,6040000.0,0.0,6040000.0,0.51,0.51,12247734.0,0.22,1.0,0.314,0.2592,0.114,0.1556,16654000.0,13766000.0,6040000.0,13.738,128.939,0.317,14.0221,7.0544,1.0207,0.1076,0.0,1.2583,0.214,0.0104,0.636,0.0,1579207000.0,1664546000.0,0.0,0.0,0.0,-0.0806,0.0165,-0.0241,-0.4683,0.036,0.004,0.259,0.033,1.6384,0.0,0.0,0.0,0.0,0.0,0.0,0.431,20.0,0.6693,0.0,1663483000.0,169164750.0,1590018250.0,0.675,4.335,0.0,-0.165,0.0178,-0.0308,-0.5654,SIFI,14.75,14.90285714285714,180654076.5
2018-03-31,-0.0197,0.0152,0.167,0.1333,0.2143,8.7296,0.0034,0.014,-0.1829,0.0,0.0,0.2,22.057,0.0,-0.0003,0.0152,0.0032,12594000.0,-0.0197,0.0,12594000.0,0.0,9086000.0,10051000.0,2543000.0,0.0,2543000.0,537000.0,0.0,0.0,2006000.0,0.0,2006000.0,0.17,0.17,12242434.0,0.06,1.0,0.26,0.2019,0.159,0.3812,3276000.0,2543000.0,2006000.0,53153000.0,-0.0595,0.0,53153000.0,0.0,35526000.0,39504000.0,13649000.0,0.0,13649000.0,8120000.0,0.0,0.0,5529000.0,0.0,5529000.0,0.47,0.47,12242434.0,0.21,1.0,0.311,0.2568,0.104,0.2331,16509000.0,13649000.0,5529000.0,13.798,129.188,0.392,14.8622,6.8896,1.0771,0.1138,0.0,2.6725,0.353,0.0105,0.7215,0.0,1581576000.0,1679179000.0,0.0,0.0,0.0,-0.1045,0.0179,-0.0445,-0.764,0.033,0.003,0.257,0.033,2.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.447,20.0,0.6684,0.0,1667185250.0,169356000.0,1590193500.0,1.012,4.342,0.0,-0.1103,0.0191,-0.0289,-0.5371,SIFI,14.4,14.409705882352943,176291049.6
2017-12-31,-0.3256,-0.6205,-1.241,-1.2364,-1.2407,-0.6462,0.0194,0.021,-0.2109,0.0,0.0,0.25,-0.7082,0.0,-0.0372,-0.6205,0.0017,13200000.0,-0.3256,0.0,13200000.0,0.0,8756000.0,9772000.0,3428000.0,0.0,3428000.0,4991000.0,0.0,0.0,-1563000.0,0.0,-1563000.0,-0.13,-0.13,12231434.0,0.05,1.0,0.314,0.2597,-0.118,0.1201,4142000.0,3428000.0,-1563000.0,53406000.0,-0.0503,0.0,53406000.0,0.0,35529000.0,39795000.0,13611000.0,0.0,13611000.0,8369000.0,0.0,0.0,5242000.0,0.0,5242000.0,0.44,0.44,12231434.0,0.2,1.0,0.308,0.2549,0.098,0.1378,16442000.0,13611000.0,5242000.0,13.774,127.872,0.13,14.5806,6.8255,1.0585,0.1128,0.0,-1.2374,-0.385,0.0107,0.6633,0.0,1564063000.0,1658919000.0,0.0,0.0,0.0,-0.1805,0.0165,-0.0264,-0.4888,0.031,0.003,0.255,0.034,1.7386,0.0,0.0,0.0,0.0,0.0,0.0,0.455,19.0,0.6653,0.0,1675135500.0,168642250.0,1588838000.0,0.602,4.366,0.0,-0.1926,0.0207,-0.0329,-0.6199,SIFI,14.7,14.806060606060608,179802079.79999998
2017-09-30,0.1067,0.5286,0.4422,0.4615,0.4615,-1.1871,0.0305,0.069,-0.1926,0.0,0.0,0.25,-1.2483,0.0,0.009,0.5286,0.0009,13209000.0,0.1067,0.0,13209000.0,0.0,8732000.0,9658000.0,3551000.0,0.0,3551000.0,1307000.0,0.0,0.0,2244000.0,0.0,2244000.0,0.19,0.19,12231845.0,0.05,1.0,0.323,0.2688,0.17,-0.1516,4266000.0,3551000.0,2244000.0,59778000.0,0.2259,0.0,59778000.0,0.0,35867000.0,40563000.0,19215000.0,0.0,19215000.0,5925000.0,0.0,0.0,13290000.0,0.0,13290000.0,1.13,1.11,12231845.0,0.19,1.0,0.369,0.3214,0.222,0.1874,22042000.0,19215000.0,13290000.0,13.98,128.186,-0.164,14.3121,7.4994,1.0237,0.1104,0.0,-0.721,0.263,0.0108,0.6611,0.0,1567957000.0,1651288000.0,0.0,0.0,0.0,0.2373,0.0204,-0.0291,-0.5371,0.079,0.008,0.321,0.038,0.9515,0.0,0.0,0.0,0.0,0.0,0.0,0.168,15.0,0.6,0.0,1681960000.0,167703750.0,1581321500.0,0.916,4.887,0.0,-0.1139,0.0207,-0.0241,-0.5097,SIFI,14.95,14.57857142857143,182866082.75
2017-06-30,0.1637,0.5996,0.6447,0.6,0.6,2.7952,0.052,0.0653,-0.0963,0.0,0.0,0.25,2.6216,0.0,0.0458,0.5996,-0.001,14150000.0,0.1637,0.0,14150000.0,0.0,8952000.0,10023000.0,4127000.0,0.0,4127000.0,1285000.0,0.0,0.0,2842000.0,0.0,2842000.0,0.24,0.24,12208593.0,0.05,1.0,0.341,0.2917,0.201,0.5657,4825000.0,4127000.0,2842000.0,58504000.0,0.2077,0.0,58504000.0,0.0,35789000.0,40517000.0,17987000.0,0.0,17987000.0,5385000.0,0.0,0.0,12602000.0,0.0,12602000.0,1.07,1.05,12208593.0,0.18,1.0,0.356,0.3074,0.215,0.3636,20830000.0,17987000.0,12602000.0,13.845,129.36,0.656,16.001,7.8061,1.1558,0.1224,0.0,2.9018,0.208,0.0108,0.6327,0.0,1579307000.0,1679355000.0,0.0,0.0,0.0,-0.0295,0.0213,-0.0172,-0.3481,0.076,0.008,0.307,0.037,1.8181,0.0,0.0,0.0,0.0,0.0,0.0,0.168,18.0,0.6117,0.0,1687615750.0,164909500.0,1569590500.0,1.742,4.792,0.0,-0.0717,0.0231,-0.0281,-0.5776,SIFI,16.1,15.326388888888886,196558347.3
2017-03-31,0.0224,0.0896,0.1155,0.1538,0.0769,-0.9188,0.0562,0.06,-0.0168,0.0,0.0,0.25,-1.0346,0.0,-0.0336,0.0896,-0.0011,12847000.0,0.0224,0.0,12847000.0,0.0,9089000.0,10342000.0,2505000.0,0.0,2505000.0,786000.0,0.0,0.0,1719000.0,0.0,1719000.0,0.15,0.14,12203593.0,0.05,1.0,0.25,0.195,0.134,-0.0177,3209000.0,2505000.0,1719000.0,56514000.0,0.173,0.0,56514000.0,0.0,35397000.0,40074000.0,16440000.0,0.0,16440000.0,4952000.0,0.0,0.0,11488000.0,0.0,11488000.0,0.98,0.96,12203593.0,0.17,1.0,0.342,0.2909,0.203,0.1474,19347000.0,16440000.0,11488000.0,13.608,129.106,-0.019,18.2471,7.1497,1.3409,0.1398,0.0,0.3205,0.333,0.0109,0.7075,0.0,1575552000.0,1710980000.0,0.0,0.0,0.0,-1.4138,0.0248,-0.0606,-1.1065,0.071,0.007,0.291,0.036,0.8767,0.0,0.0,0.0,0.0,0.0,0.0,0.173,20.0,0.6263,0.0,1678138250.0,162357750.0,1549869750.0,0.683,4.631,0.0,-0.1729,0.0258,-0.0308,-0.5989,SIFI,14.05,14.487499999999999,171460481.65
2016-12-31,0.617,3.2384,3.4786,3.5833,3.5,1.0736,0.0466,0.0681,-0.0693,0.0,0.0,0.0,1.2032,0.0,0.028,3.2384,-0.0007,19572000.0,0.617,0.0,19572000.0,0.0,9094000.0,10540000.0,9032000.0,0.0,9032000.0,2547000.0,0.0,0.0,6485000.0,0.0,6485000.0,0.55,0.54,12210104.0,0.04,1.0,0.498,0.4615,0.331,0.2775,9742000.0,9032000.0,6485000.0,56232000.0,0.1955,0.0,56232000.0,0.0,35713000.0,39998000.0,16234000.0,0.0,16234000.0,4924000.0,0.0,0.0,11310000.0,0.0,11310000.0,0.96,0.95,12210104.0,0.16,1.0,0.342,0.2887,0.201,0.2693,19210000.0,16234000.0,11310000.0,13.491,125.584,0.445,18.5098,5.9939,1.372,0.1457,0.0,0.8429,0.073,0.0113,0.4646,0.0,1533396000.0,1686217000.0,0.0,0.0,0.0,-0.0064,0.0179,-0.0018,-0.0493,0.071,0.007,0.289,0.037,1.4418,0.0,0.0,0.0,0.0,0.0,0.0,0.167,21.0,0.6351,0.0,1662232500.0,160053750.0,1528697500.0,1.24,4.605,0.0,-0.0713,0.0271,-0.0207,-0.3905,SIFI,15.4,14.694117647058825,188035601.6
2016-09-30,0.0277,0.5824,0.5975,0.625,0.625,0.8542,0.0581,0.0386,-0.0682,0.0,0.0,0.0,0.8226,0.0,-0.0447,0.5824,-0.0006,11935000.0,0.0277,0.0,11935000.0,0.0,8654000.0,9612000.0,2323000.0,0.0,2323000.0,767000.0,0.0,0.0,1556000.0,0.0,1556000.0,0.13,0.13,12220680.0,0.04,1.0,0.256,0.1946,0.13,0.6756,3054000.0,2323000.0,1556000.0,48764000.0,0.0359,0.0,48764000.0,0.0,35465000.0,39431000.0,9333000.0,0.0,9333000.0,3060000.0,0.0,0.0,6273000.0,0.0,6273000.0,0.53,0.53,12220680.0,0.16,1.0,0.254,0.1914,0.129,0.2498,12391000.0,9333000.0,6273000.0,13.078,124.415,0.66,17.7434,5.1844,1.3567,0.141,0.0,5.5578,0.308,0.0115,0.7251,0.0,1520432000.0,1673911000.0,0.0,0.0,0.0,-0.0676,0.0321,-0.049,-0.8003,0.04,0.004,0.191,0.032,2.1484,0.0,0.0,0.0,0.0,0.0,0.0,0.302,32.0,0.7273,0.0,1657129000.0,157454500.0,1511433500.0,0.997,3.99,0.0,-0.0963,0.0307,-0.0266,-0.4245,SIFI,13.2,13.26861111111111,161312976.0
2016-06-30,0.0223,0.7327,0.7194,0.875,0.875,-2.6573,0.0768,0.064,0.0784,0.0,0.0,0.0,-3.62,0.0,-0.08,0.7327,-0.022,12160000.0,0.0223,0.0,12160000.0,0.0,8560000.0,9580000.0,2580000.0,0.0,2580000.0,852000.0,0.0,0.0,1728000.0,0.0,1728000.0,0.15,0.15,12220680.0,0.04,1.0,0.275,0.2122,0.142,-0.4059,3342000.0,2580000.0,1728000.0,48442000.0,0.0253,0.0,48442000.0,0.0,35870000.0,39964000.0,8478000.0,0.0,8478000.0,2787000.0,0.0,0.0,5691000.0,0.0,5691000.0,0.48,0.48,12220680.0,0.16,1.0,0.24,0.175,0.117,0.1763,11619000.0,8478000.0,5691000.0,12.996,122.728,-0.404,17.6882,6.0994,1.3611,0.1424,0.0,-2.6586,0.267,0.0117,0.7039,0.0,1499822000.0,1641445000.0,0.0,0.0,0.0,0.0744,0.0333,-0.0281,-0.4488,0.036,0.004,0.175,0.033,1.6681,0.0,0.0,0.0,0.0,0.0,0.0,0.333,38.0,0.7405,0.0,1646537500.0,155993000.0,1490326000.0,0.699,3.964,0.0,-0.1004,0.0327,-0.0197,-0.3034,SIFI,13.24,13.56666666666667,161801803.2
2016-03-31,0.0998,0.6855,0.6732,0.8571,0.8571,0.8473,0.1046,0.0317,0.4876,0.0,0.0,0.0,1.3771,0.0,0.0274,0.6855,-0.044,12565000.0,0.0998,0.0,12565000.0,0.0,9405000.0,10266000.0,2299000.0,0.0,2299000.0,758000.0,0.0,0.0,1541000.0,0.0,1541000.0,0.13,0.13,12217088.0,0.04,1.0,0.244,0.183,0.123,0.5242,3072000.0,2299000.0,1541000.0,48177000.0,0.025,0.0,48177000.0,0.0,36614000.0,40790000.0,7387000.0,0.0,7387000.0,2419000.0,0.0,0.0,4968000.0,0.0,4968000.0,0.41,0.41,12217088.0,0.16,1.0,0.22,0.1533,0.103,0.3188,10590000.0,7387000.0,4968000.0,12.838,121.982,0.539,18.539,5.6804,1.444,0.1502,0.0,4.4043,0.308,0.0119,0.7485,0.0,1490262000.0,1647357000.0,0.0,0.0,0.0,-0.0295,0.0306,-0.0159,-0.2587,0.032,0.003,0.153,0.033,3.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.39,50.0,0.76,0.0,1624128500.0,154444500.0,1463259000.0,1.257,3.943,0.0,-0.0889,0.031,-0.0311,-0.468,SIFI,13.93,14.003428571428572,170184035.84
