,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-03-31,0.0801,0.1137,0.32,0.4,0.4,-0.8286,0.0433,0.0364,-0.004,0.0,0.0,0.0,-0.9434,0.0,0.077,0.1137,0.0,4933000.0,0.0801,0.0,4933000.0,0.0,3341000.0,4355000.0,578000.0,0.0,578000.0,182000.0,0.0,0.0,396000.0,0.0,396000.0,0.07,0.07,5820746.0,0.0,1.0,0.161,0.1172,0.08,0.0093,793000.0,578000.0,396000.0,19836000.0,0.0971,0.0,19836000.0,0.0,12811000.0,17055000.0,2781000.0,0.0,2781000.0,1280000.0,0.0,0.0,1501000.0,0.0,1501000.0,0.26,0.26,5820746.0,0.0,1.0,0.182,0.1402,0.076,0.1866,3618000.0,2781000.0,1501000.0,8.595,104.435,0.008,5.8249,2.9809,0.6777,0.0558,0.0,0.3838,0.0,0.0,0.6773,0.0,607887000.0,624441000.0,0.0,4714500.0,0.0,-0.6974,0.0081,-0.0215,-0.493,0.03,0.003,0.14,0.033,2.7428,90.5324,0.0,0.0,0.0,4.2074,0.0,0.0,32.0,0.6458,0.0,614408500.0,49488250.0,598814500.0,0.636,3.408,0.0,-0.1008,0.008,-0.0209,-0.4958,MGYR,12.75,12.48970588235294,74214511.5
2017-12-31,0.1318,0.5213,-0.0519,0.0,0.0,3.8671,0.0154,0.0403,-0.0627,0.0,0.0,0.0,3.6765,0.0,0.0566,0.5213,0.0,5230000.0,0.1318,0.0,5230000.0,0.0,3213000.0,4337000.0,893000.0,0.0,893000.0,564000.0,0.0,0.0,329000.0,0.0,329000.0,0.06,0.06,5820746.0,0.0,1.0,0.211,0.1707,0.063,0.3813,1102000.0,893000.0,329000.0,19470000.0,0.0959,0.0,19470000.0,0.0,12572000.0,16748000.0,2722000.0,0.0,2722000.0,1317000.0,0.0,0.0,1405000.0,0.0,1405000.0,0.24,0.24,5820746.0,0.0,1.0,0.182,0.1398,0.072,0.2295,3546000.0,2722000.0,1405000.0,8.563,102.523,0.343,5.4813,2.545,0.6401,0.0535,0.0,6.3617,0.0,0.0,0.6143,0.0,596760000.0,613851000.0,0.0,4670500.0,0.0,-0.0473,0.0075,-0.0189,-0.4737,0.029,0.002,0.14,0.033,3.4534,100.2391,0.0,0.0,0.0,4.1687,0.0,0.0,30.0,0.6457,0.0,609865000.0,49048750.0,592512500.0,0.768,3.345,0.0,-0.0789,0.0081,-0.0197,-0.4648,MGYR,12.8,12.582121212121214,74505548.8
2017-09-30,0.1359,0.4221,0.3903,0.3333,0.3333,-0.1921,0.0319,0.0363,-0.1147,0.0,0.0,0.0,-0.2649,0.0,0.0583,0.4221,0.0,5022000.0,0.1359,0.0,5022000.0,0.0,3159000.0,4210000.0,812000.0,0.0,812000.0,324000.0,0.0,0.0,488000.0,0.0,488000.0,0.08,0.08,5820746.0,0.0,1.0,0.204,0.1617,0.097,-0.2244,1022000.0,812000.0,488000.0,18861000.0,0.0657,0.0,18861000.0,0.0,12400000.0,16444000.0,2417000.0,0.0,2417000.0,994000.0,0.0,0.0,1423000.0,0.0,1423000.0,0.24,0.24,5820746.0,0.0,1.0,0.171,0.1281,0.075,0.1751,3233000.0,2417000.0,1423000.0,8.497,103.603,-0.194,5.4813,3.837,0.6451,0.0529,0.0,-2.1107,0.0,0.0,0.629,0.0,603044000.0,612615000.0,0.0,5309000.0,0.0,0.0942,0.0076,-0.0193,-0.4619,0.029,0.002,0.128,0.032,2.5306,85.904,0.0,0.0,0.0,3.5526,0.0,0.0,37.0,0.6574,0.0,608186750.0,48565000.0,590245750.0,0.567,3.24,0.0,-0.083,0.0082,-0.0159,-0.3664,MGYR,12.25,12.470857142857144,71304138.5
2017-06-30,0.04,0.2419,0.1429,0.25,0.25,-0.4368,0.0341,0.0234,-0.2226,0.0,0.0,0.0,-0.4577,0.0,0.0548,0.2419,0.0002,4651000.0,0.04,0.0,4651000.0,0.0,3098000.0,4153000.0,498000.0,0.0,498000.0,210000.0,0.0,0.0,288000.0,0.0,288000.0,0.05,0.05,5820746.0,0.0,1.0,0.151,0.1071,0.062,0.5997,701000.0,498000.0,288000.0,18260000.0,0.0379,0.0,18260000.0,0.0,12226000.0,16085000.0,2175000.0,0.0,2175000.0,889000.0,0.0,0.0,1286000.0,0.0,1286000.0,0.22,0.22,5820746.0,0.0,1.0,0.163,0.1191,0.07,0.1077,2983000.0,2175000.0,1286000.0,8.354,100.944,0.479,5.4813,2.1896,0.6561,0.0543,0.0,10.0764,0.0,0.0,0.6661,0.0,587567000.0,606727000.0,0.0,5318500.0,0.0,-0.0389,0.0088,-0.0243,-0.5567,0.027,0.002,0.119,0.031,1.7068,100.0452,0.0,0.0,0.0,3.4333,0.0,0.0,45.0,0.6696,0.0,604685750.0,48132000.0,585579000.0,0.338,3.137,0.0,-0.1043,0.008,-0.0125,-0.2834,MGYR,13.12,12.789166666666667,76368187.52
2017-03-31,0.0741,0.847,0.6854,0.6667,0.6667,-0.3857,0.0362,0.0224,0.1604,0.0,0.0,0.0,-0.3982,0.0,0.0508,0.847,0.0002,4567000.0,0.0741,0.0,4567000.0,0.0,3102000.0,4048000.0,519000.0,0.0,519000.0,219000.0,0.0,0.0,300000.0,0.0,300000.0,0.05,0.05,5820746.0,0.0,1.0,0.158,0.1136,0.066,0.178,721000.0,519000.0,300000.0,18081000.0,0.0429,0.0,18081000.0,0.0,12065000.0,16003000.0,2078000.0,0.0,2078000.0,828000.0,0.0,0.0,1250000.0,0.0,1250000.0,0.21,0.21,5820746.0,0.0,1.0,0.159,0.1149,0.069,0.2389,2880000.0,2078000.0,1250000.0,8.293,100.104,0.14,5.848,1.7956,0.7052,0.0584,0.0,2.9567,0.0,0.0,0.6792,0.0,582679000.0,606267000.0,0.0,4609500.0,0.0,-0.0834,0.0088,-0.0162,-0.3663,0.026,0.002,0.115,0.031,3.5568,91.0229,0.0,0.0,0.0,3.9226,0.0,0.0,45.0,0.6673,0.0,601328250.0,47851500.0,580729500.0,0.742,3.106,0.0,-0.0283,0.0074,-0.007,-0.1571,MGYR,13.0,13.16277777777778,75669698.0
2016-12-31,0.0149,0.1693,0.123,0.2,0.2,-1.2626,0.0283,0.0218,0.0774,0.0,0.0,0.0,-1.2733,0.0,0.0776,0.1693,0.0002,4621000.0,0.0149,0.0,4621000.0,0.0,3041000.0,4034000.0,587000.0,0.0,587000.0,240000.0,0.0,0.0,347000.0,0.0,347000.0,0.06,0.06,5820746.0,0.0,1.0,0.171,0.127,0.075,-0.1612,788000.0,587000.0,347000.0,17766000.0,0.0219,0.0,17766000.0,0.0,11915000.0,15926000.0,1840000.0,0.0,1840000.0,712000.0,0.0,0.0,1128000.0,0.0,1128000.0,0.19,0.19,5820746.0,0.0,1.0,0.148,0.1036,0.063,0.2734,2632000.0,1840000.0,1128000.0,8.231,100.965,-0.128,5.848,2.5074,0.7105,0.0579,0.0,-2.1037,0.0,0.0,0.6581,0.0,587693000.0,607138000.0,0.0,4184000.0,0.0,0.0205,0.0076,-0.0032,-0.0746,0.024,0.002,0.104,0.031,4.4353,82.0562,0.0,0.0,0.0,4.2462,0.0,0.0,45.0,0.6707,0.0,592442500.0,47585000.0,575639250.0,0.835,3.052,0.0,-0.029,0.0073,-0.0082,-0.1831,MGYR,12.0,10.860882352941177,69848952.0
2016-09-30,0.0243,0.1582,0.0867,0.2,0.2,-1.1732,0.0614,0.0224,0.1407,0.0,0.0,0.0,-1.1788,0.0,0.0422,0.1582,0.0002,4421000.0,0.0243,0.0,4421000.0,0.0,2985000.0,3850000.0,571000.0,0.0,571000.0,220000.0,0.0,0.0,351000.0,0.0,351000.0,0.06,0.06,5820746.0,0.0,1.0,0.175,0.1292,0.079,-0.2015,773000.0,571000.0,351000.0,17698000.0,0.0431,0.0,17698000.0,0.0,11695000.0,15943000.0,1755000.0,0.0,1755000.0,664000.0,0.0,0.0,1091000.0,0.0,1091000.0,0.19,0.19,5820746.0,0.0,1.0,0.143,0.0992,0.062,0.4706,2533000.0,1755000.0,1091000.0,8.199,100.396,-0.153,6.1916,3.7463,0.7552,0.0617,0.0,-2.4615,0.0,0.0,0.6752,0.0,584377000.0,598611000.0,0.0,5404500.0,0.0,0.0313,0.0068,-0.0061,-0.1337,0.023,0.002,0.099,0.031,7.8029,127.4345,0.0,0.0,0.0,3.2747,0.0,0.0,47.0,0.6608,0.0,582081000.0,47326500.0,571594250.0,1.431,3.041,0.0,-0.0216,0.0071,-0.0104,-0.2365,MGYR,10.09,10.165555555555553,58731327.14
2016-06-30,0.0607,0.1016,0.0286,0.0,0.0,0.8779,0.0507,0.0177,-0.0481,0.0,0.0,0.0,0.8825,0.0,0.0342,0.1016,0.0007,4472000.0,0.0607,0.0,4472000.0,0.0,2937000.0,4071000.0,401000.0,0.0,401000.0,149000.0,0.0,0.0,252000.0,0.0,252000.0,0.04,0.04,5819494.0,0.0,1.0,0.134,0.0897,0.056,1.15,598000.0,401000.0,252000.0,17593000.0,0.0485,0.0,17593000.0,0.0,11575000.0,15916000.0,1677000.0,0.0,1677000.0,615000.0,0.0,0.0,1062000.0,0.0,1062000.0,0.17,0.17,5819494.0,0.0,1.0,0.138,0.0953,0.06,0.8073,2433000.0,1677000.0,1062000.0,8.163,97.632,0.884,7.0522,2.7343,0.8639,0.0722,0.0,20.4484,0.0,0.0,0.6568,0.0,568169000.0,593297000.0,0.0,5025000.0,0.0,-0.0019,0.0065,-0.0022,-0.0508,0.023,0.002,0.095,0.031,13.5264,116.8465,0.0,0.0,0.0,3.5011,0.0,0.0,39.0,0.6579,0.0,573441000.0,47062500.0,563141250.0,2.44,3.023,0.0,-0.0113,0.0073,-0.0093,-0.2156,MGYR,9.9,10.070277777777779,57612990.6
2016-03-31,-0.0112,0.4121,0.2109,0.0,0.0,0.0825,0.0406,0.0164,0.1196,0.0,0.0,0.0,0.0158,0.0,0.0048,0.4121,0.0007,4252000.0,-0.0112,0.0,4252000.0,0.0,2952000.0,3971000.0,281000.0,0.0,281000.0,103000.0,0.0,0.0,178000.0,0.0,178000.0,0.03,0.03,5819494.0,0.0,1.0,0.111,0.0661,0.042,0.3177,473000.0,281000.0,178000.0,17337000.0,0.0468,0.0,17337000.0,0.0,11478000.0,15697000.0,1640000.0,0.0,1640000.0,585000.0,0.0,0.0,1055000.0,0.0,1055000.0,0.17,0.17,5819494.0,0.0,1.0,0.139,0.0946,0.061,0.6801,2418000.0,1640000.0,1055000.0,8.111,96.627,0.232,5.0406,3.5962,0.6214,0.0522,0.0,8.1124,0.0,0.0,0.6943,0.0,562318000.0,570724000.0,0.0,4112000.0,0.0,-0.0644,0.0082,-0.0219,-0.4844,0.023,0.002,0.095,0.031,11.3327,99.1608,0.0,0.0,0.0,4.2162,0.0,0.0,31.0,0.6621,0.0,568715000.0,46848750.0,556288000.0,2.026,2.979,0.0,-0.0138,0.0073,-0.0095,-0.2121,MGYR,9.88,9.838000000000001,57496600.720000006
2015-12-31,0.1016,0.9609,0.6978,0.6667,0.6667,-0.1912,0.0895,0.0142,0.1385,0.0,0.0,0.0,-0.1925,0.0,-0.0102,0.9609,0.0007,4553000.0,0.1016,0.0,4553000.0,0.0,2822000.0,4051000.0,502000.0,0.0,502000.0,193000.0,0.0,0.0,309000.0,0.0,309000.0,0.05,0.05,5819494.0,0.0,1.0,0.151,0.1103,0.068,0.5987,689000.0,502000.0,309000.0,17385000.0,0.0733,0.0,17385000.0,0.0,11464000.0,15827000.0,1558000.0,0.0,1558000.0,534000.0,0.0,0.0,1024000.0,0.0,1024000.0,0.17,0.17,5819494.0,0.0,1.0,0.136,0.0896,0.059,0.677,2366000.0,1558000.0,1024000.0,8.055,98.207,0.468,5.429,6.4293,0.674,0.0553,0.0,8.9968,0.0,0.0,0.6198,0.0,571513000.0,565692000.0,0.0,3932500.0,0.0,-0.0194,0.0068,-0.0119,-0.2888,0.022,0.002,0.09,0.032,11.5684,91.8326,0.0,0.0,0.0,4.4209,0.0,0.0,46.0,0.6594,0.0,562171750.0,46650250.0,550803000.0,2.023,2.987,0.0,-0.0064,0.0071,-0.0044,-0.0941,MGYR,10.01,9.971714285714283,58253134.94
