,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0228,-0.2132,-0.1708,-0.1475,-0.1429,-0.0334,-0.54,-0.0059,-0.1495,0.062,-0.0056,0.0,0.0,-0.54,0.0,0.0646,-0.2041,-0.0243,11631000000.0,-0.0697,6440000000.0,5191000000.0,0.0,2323000000.0,3635000000.0,1556000000.0,299000000.0,1258000000.0,321000000.0,-6000000.0,0.0,937000000.0,0.0,937000000.0,1.04,1.02,903215488.0,916572481.0,0.32,0.4463,0.254,0.1339,0.081,0.0514,2959000000.0,1557000000.0,931000000.0,47729000000.0,-0.0641,32440000000.0,15289000000.0,0.0,9076000000.0,13575000000.0,1714000000.0,1154000000.0,527000000.0,7051000000.0,19000000.0,5000000.0,-6524000000.0,0.0,-6524000000.0,-6.99,-7.02,903215488.0,916572481.0,1.28,0.3203,0.133,0.0352,-0.137,0.0075,6337000000.0,1681000000.0,-6505000000.0,67.742,550.067,0.662,37.4041,2.3638,0.5522,0.068,5.2074,0.6382,0.308,0.0,0.1997,0.0,496829000000.0,528478000000.0,10890500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.013,0.035,0.096,-0.0552,0.0,83.0501,0.0,4.3826,0.0,0.0,-0.183,47.0,0.1902,0.0,529598750000.0,65404250000.0,499336500000.0,0.399,52.843,1.4567,0.0,0.0,0.0,0.0,AIG,53.02,54.06999977142856,47888485173.76
2018-03-31,-0.0962,-0.2536,-0.2084,-0.1488,-0.1441,-0.0796,0.9092,-0.002,-0.0843,0.0934,-0.0021,0.0,0.0,0.9092,0.0,-0.0704,-0.2549,-0.0743,11712000000.0,-0.0728,6583000000.0,5129000000.0,0.0,2271000000.0,3621000000.0,1508000000.0,277000000.0,1215000000.0,277000000.0,11000000.0,1000000.0,938000000.0,0.0,938000000.0,1.03,1.01,907951597.0,925266577.0,0.32,0.4379,0.245,0.1274,0.08,-0.0801,2874000000.0,1492000000.0,949000000.0,48600000000.0,-0.0868,33190000000.0,15410000000.0,0.0,8935000000.0,13297000000.0,2113000000.0,1147000000.0,956000000.0,7287000000.0,13000000.0,-3000000.0,-6331000000.0,0.0,-6331000000.0,-6.81,-6.85,907951597.0,925266577.0,1.28,0.3171,0.131,0.0433,-0.13,0.0219,6347000000.0,2103000000.0,-6318000000.0,69.158,549.746,-1.033,37.0273,2.3162,0.5354,0.0674,5.3863,-1.0,0.311,0.0,0.1939,0.0,499143000000.0,530659000000.0,11118500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092,-0.013,0.043,0.097,-0.1677,0.0,83.4168,0.0,4.3711,0.0,0.0,-0.188,37.0,0.1838,0.0,529743500000.0,68540750000.0,500069750000.0,1.17,53.527,1.8335,0.0,0.0,0.0,0.0,AIG,54.419998,57.0144116764706,49410724092.83681
2017-12-31,9.6449,1.315,-1.1901,-1.6,-1.6444,-0.1045,-0.0317,0.0001,-0.0372,0.0236,-0.0207,0.0,0.0,-0.0317,0.0,-0.1854,1.3687,-0.1129,12635000000.0,-0.0288,8228000000.0,4407000000.0,0.0,2333000000.0,3245000000.0,1162000000.0,288000000.0,884000000.0,7544000000.0,-12000000.0,3000000.0,-6660000000.0,0.0,-6660000000.0,-7.15,-7.14,907852648.0,838357306.0,0.32,0.3488,0.177,0.0928,-0.527,0.0483,2240000000.0,1172000000.0,-6672000000.0,49520000000.0,-0.0544,33564000000.0,15956000000.0,0.0,9107000000.0,13327000000.0,2629000000.0,1168000000.0,1442000000.0,7526000000.0,28000000.0,-4000000.0,-6084000000.0,0.0,-6084000000.0,-6.54,-6.54,930561286.0,930561286.0,1.28,0.3222,0.131,0.0527,-0.123,-0.1734,6484000000.0,2610000000.0,-6056000000.0,71.786,548.879,0.672,34.8515,2.6017,0.4855,0.0635,4.0694,-0.0916,-0.045,0.0,0.1846,0.0,498301000000.0,527579000000.0,10356500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085,-0.012,0.053,0.099,1.4111,0.0,75.5355,0.0,4.7815,0.0,0.0,-0.196,31.0,0.1839,0.0,529326500000.0,71360000000.0,500324500000.0,-9.226,53.215,2.2346,0.0,0.0,0.0,0.0,AIG,59.580002,59.76939387878788,54089862583.545296
2017-09-30,-0.8745,-3.3196,-4.7641,-5.4419,-5.5476,-0.1757,-0.9239,-0.0223,-0.0364,-0.0384,-0.0388,0.0,0.0,-0.9239,0.0,-0.1526,-3.3878,-0.1518,11751000000.0,-0.0858,11189000000.0,562000000.0,0.0,2149000000.0,3074000000.0,-2512000000.0,290000000.0,-2830000000.0,-1091000000.0,26000000.0,1000000.0,-1739000000.0,0.0,-1739000000.0,-1.91,-1.91,908667044.0,908667044.0,0.32,0.0478,-0.148,-0.2162,-0.148,0.0077,-1736000000.0,-2540000000.0,-1713000000.0,49895000000.0,-0.0619,37932000000.0,11963000000.0,0.0,9638000000.0,13648000000.0,-1685000000.0,1185000000.0,-3468000000.0,-1003000000.0,575000000.0,29000000.0,-2465000000.0,0.0,-2465000000.0,-2.23,-2.24,908667044.0,908667044.0,1.28,0.2398,0.036,-0.0458,-0.049,-0.1667,1799000000.0,-2283000000.0,-1890000000.0,79.752,553.638,0.099,34.1588,2.6775,0.4283,0.0617,-8.7586,-0.0518,-0.168,0.0,0.1829,0.0,503073000000.0,531679000000.0,11381000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033,-0.005,-0.046,0.1,3.3736,0.0,81.6102,0.0,4.3841,0.0,0.0,-0.574,-37.0,0.1932,0.0,529258750000.0,74142250000.0,500315250000.0,-9.152,54.91,-1.9266,0.0,0.0,0.0,0.0,AIG,61.389998999999996,60.73400017142857,55783068922.49295
2017-06-30,-0.2291,-0.3731,-0.4093,-0.2907,-0.2917,-0.1682,-0.1553,-0.0207,-0.0139,-0.0455,-0.0958,0.0,0.0,-0.1553,0.0,-0.1562,-0.3862,-0.1687,12502000000.0,-0.1509,7190000000.0,5312000000.0,0.0,2182000000.0,3357000000.0,1955000000.0,292000000.0,1687000000.0,557000000.0,-12000000.0,-8000000.0,1130000000.0,0.0,1130000000.0,1.22,1.19,925751084.0,948248771.0,0.32,0.4249,0.237,0.1583,0.09,0.104,2969000000.0,1979000000.0,1118000000.0,50998000000.0,-0.0406,35119000000.0,15879000000.0,0.0,10025000000.0,14000000000.0,1879000000.0,1224000000.0,128000000.0,392000000.0,523000000.0,25000000.0,-264000000.0,0.0,-264000000.0,0.11,0.09,925751084.0,948248771.0,1.28,0.3114,0.101,0.0265,-0.005,-0.1417,5174000000.0,1352000000.0,259000000.0,79.646,539.845,1.404,34.3634,2.7189,0.4315,0.0637,6.7774,1.1504,0.262,0.0,0.1745,0.0,499762000000.0,529057000000.0,11499500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-0.001,0.027,0.101,27.3636,0.0,78.1632,0.0,4.4348,0.0,0.0,11.636,64.0,0.1966,0.0,532425750000.0,78191000000.0,503189000000.0,-7.803,55.088,1.1046,0.0,0.0,0.0,0.0,AIG,62.52,63.073333555555564,57877957771.68
2017-03-31,0.2776,29.7538,7.4754,8.5625,8.375,-0.1308,-9.6777,-0.0052,-0.0133,-0.0377,-0.1034,0.0,0.0,-9.6777,0.0,-0.1865,10.5657,-0.152,12632000000.0,0.0724,6957000000.0,5675000000.0,0.0,2443000000.0,3651000000.0,2024000000.0,298000000.0,1701000000.0,516000000.0,26000000.0,0.0,1185000000.0,0.0,1185000000.0,1.21,1.18,980777243.0,1005315030.0,0.32,0.4493,0.238,0.1582,0.094,-0.8182,3011000000.0,1999000000.0,1211000000.0,53220000000.0,-0.0168,35762000000.0,17458000000.0,0.0,10429000000.0,14349000000.0,3109000000.0,1252000000.0,1278000000.0,759000000.0,546000000.0,43000000.0,519000000.0,0.0,519000000.0,0.61,0.58,980777243.0,1005315030.0,1.28,0.328,0.121,0.0475,0.01,-0.1312,6435000000.0,2530000000.0,1065000000.0,75.521,509.965,-10.539,31.3496,1.9556,0.4151,0.0615,6.7081,-8.7224,0.264,0.0,0.1934,0.0,500162000000.0,528991000000.0,11772000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.048,0.105,-13.4586,0.0,76.3331,0.0,4.5209,0.0,0.0,2.098,36.0,0.196,0.0,535635000000.0,82244500000.0,505835750000.0,-7.122,54.263,2.0208,0.0,0.0,0.0,0.0,AIG,62.43,63.16305541666665,61229923280.49
2016-12-31,-0.8029,-0.4202,-0.6518,-1.0221,-1.0455,-0.2608,-0.0202,0.0029,0.0196,0.0569,-0.0861,0.0,0.1429,-0.0202,0.0,-0.1751,-0.1994,-0.1653,13010000000.0,-0.0594,12596000000.0,414000000.0,0.0,2864000000.0,3566000000.0,-3152000000.0,305000000.0,-4026000000.0,-985000000.0,535000000.0,36000000.0,-3041000000.0,0.0,-3041000000.0,-2.75,-2.7,1023387890.0,936239903.0,0.32,0.0318,-0.188,-0.286,-0.234,0.0484,-2445000000.0,-3721000000.0,-2506000000.0,52367000000.0,-0.1022,36142000000.0,16225000000.0,0.0,10989000000.0,14965000000.0,1260000000.0,1260000000.0,-664000000.0,185000000.0,500000000.0,90000000.0,-849000000.0,0.0,-849000000.0,-0.78,-0.78,1091085131.0,1091085131.0,1.28,0.3098,0.089,0.0114,-0.016,0.0455,4686000000.0,596000000.0,-349000000.0,74.556,486.877,0.616,30.2056,1.8253,0.4051,0.062,-12.2,-0.2072,-0.116,0.0,0.2201,0.0,498264000000.0,527308000000.0,10958000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.002,0.011,0.103,-2.8068,0.0,72.9415,0.0,4.7789,0.0,0.0,-1.641,163.0,0.2098,0.0,536694750000.0,85856750000.0,506489500000.0,2.184,47.995,0.473,0.0,0.0,0.0,0.0,AIG,65.309998,65.00970614705884,66837461049.124214
2016-09-30,-0.1053,6.0645,3.0,3.3889,3.3333,-0.1381,-0.3211,0.0251,0.0693,0.0507,-0.0391,0.0,0.1429,-0.3211,0.0,-0.2013,0.9058,-0.1624,12854000000.0,0.0025,8376000000.0,4478000000.0,0.0,2536000000.0,3426000000.0,1052000000.0,329000000.0,766000000.0,304000000.0,-26000000.0,-3000000.0,462000000.0,0.0,462000000.0,0.43,0.42,1071295892.0,1102400770.0,0.32,0.3484,0.128,0.0852,0.036,0.092,1639000000.0,1095000000.0,436000000.0,53188000000.0,-0.1121,35277000000.0,17911000000.0,0.0,11597000000.0,16127000000.0,1784000000.0,1259000000.0,438000000.0,87000000.0,-43000000.0,54000000.0,351000000.0,0.0,351000000.0,0.63,0.62,1071295892.0,1102400770.0,1.24,0.3367,0.106,0.0319,0.007,0.045,5638000000.0,1697000000.0,308000000.0,82.762,480.323,1.103,30.1289,2.3318,0.364,0.0627,3.3283,2.5584,0.744,0.0,0.1973,0.0,514568000000.0,544347000000.0,11842000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.032,0.105,6.8262,0.0,79.6456,0.0,4.4915,0.0,0.0,1.968,56.0,0.218,0.0,535983250000.0,89196250000.0,506134000000.0,2.237,49.648,1.3479,0.0,0.0,0.0,0.0,AIG,59.34,58.89694472222223,63570698231.28001
2016-06-30,-0.1,0.0913,0.0628,0.2741,0.2727,-0.165,13.6571,0.0007,0.0297,0.0978,-0.089,0.0,1.56,13.6571,0.0,-0.1631,-0.0078,-0.1622,14724000000.0,-0.0621,7833000000.0,6891000000.0,0.0,2586000000.0,3706000000.0,3185000000.0,320000000.0,2837000000.0,924000000.0,11000000.0,10000000.0,1913000000.0,0.0,1913000000.0,1.72,1.68,1113587927.0,1140045973.0,0.32,0.468,0.287,0.2144,0.13,0.1045,4230000000.0,3157000000.0,1924000000.0,53156000000.0,-0.1666,34718000000.0,18438000000.0,0.0,12236000000.0,17154000000.0,1284000000.0,1251000000.0,-494000000.0,-152000000.0,17000000.0,74000000.0,-342000000.0,0.0,-342000000.0,0.02,0.02,1113587927.0,1140045973.0,1.2,0.3469,0.099,0.0142,-0.006,0.0556,5246000000.0,757000000.0,-325000000.0,80.771,458.293,1.382,29.9294,1.602,0.3705,0.0653,9.8656,0.8045,0.186,0.0,0.1756,0.0,510349000000.0,541894000000.0,12668000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.001,0.014,0.106,-8.6404,0.0,82.9346,0.0,4.1961,0.0,0.0,60.0,118.0,0.2302,0.0,532680250000.0,91780250000.0,502988250000.0,2.654,47.734,0.6051,0.0,0.0,0.0,0.0,AIG,52.889998999999996,55.25083355555556,58897664345.44207
2016-03-31,-0.4767,-0.9842,-1.0741,-1.0884,-1.0899,-0.1657,-3.4948,-0.0344,-0.0318,-0.0015,-0.077,0.0,1.56,-3.4948,0.0,0.0183,-0.9582,-0.1533,11779000000.0,-0.2627,7337000000.0,4442000000.0,0.0,3003000000.0,4267000000.0,175000000.0,306000000.0,-241000000.0,-58000000.0,-20000000.0,47000000.0,-183000000.0,0.0,-183000000.0,-0.16,-0.16,1156548459.0,1156548459.0,0.32,0.3771,0.107,0.0055,-0.016,-0.0822,1262000000.0,65000000.0,-203000000.0,54131000000.0,-0.1571,34927000000.0,19204000000.0,0.0,12740000000.0,17895000000.0,1309000000.0,1247000000.0,-754000000.0,-299000000.0,-3000000.0,48000000.0,-455000000.0,0.0,-455000000.0,-0.35,-0.34,1156548459.0,1156548459.0,1.005,0.3548,0.094,0.0091,-0.008,0.0281,5093000000.0,493000000.0,-458000000.0,76.536,434.722,-0.837,27.627,1.2961,0.361,0.0636,0.2124,5.2896,-2.0,0.0,0.2549,0.0,502777000000.0,533230000000.0,12932000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,-0.001,0.009,0.108,-3.3429,0.0,83.7064,0.0,4.1858,0.0,0.0,-2.871,182.0,0.2354,0.0,531809250000.0,95358250000.0,502897750000.0,1.315,46.804,0.3953,0.0,0.0,0.0,0.0,AIG,54.049999,52.41571405714286,62511443052.40154
