,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-04-30,0.0737,0.0805,0.2528,0.2623,0.2623,0.0021,-0.0235,0.0375,0.1064,-0.0367,0.0807,0.0675,-1.0,-0.308,0.0,0.0588,0.0908,0.0021,968300000.0,0.0912,773000000.0,195300000.0,0.0,102700000.0,107600000.0,87700000.0,13000000.0,66200000.0,21100000.0,6800000.0,0.0,45100000.0,0.0,45100000.0,0.77,0.77,47900000.0,47900000.0,0.0,0.2017,0.115,0.0818,0.047,0.0311,111600000.0,79200000.0,51900000.0,3803900000.0,0.112,3067400000.0,736500000.0,0.0,393300000.0,431700000.0,304800000.0,53400000.0,216700000.0,37900000.0,20400000.0,0.0,178800000.0,0.0,178800000.0,3.04,3.04,47900000.0,1.26,0.1936,0.103,0.071,0.047,0.048,393000000.0,270100000.0,199200000.0,22.683,51.311,0.628,21.8017,2.2589,0.9612,0.312,6.0923,1.632,1.2905,0.0,0.2656,0.1061,0.0,421500000.0,2457800000.0,-1128900000.0,2726800000.0,446100000.0,382500000.0,341750000.0,-0.4828,0.0,8.388,-0.029,-0.8673,0.17,0.054,0.0746,0.071,7.0,1.149,1.6443,37.9691,44.4652,33.8622,8.527,9.9448,11.1307,0.414,14.0,0.1034,0.0,2668800000.0,1054375000.0,3310975000.0,3.808,79.413,5.0581,0.111,-0.3796,0.0,-0.0293,-0.9081,GEF,58.52,54.862285542857144,2803108000.0
2018-01-31,0.0514,0.5097,9.463,8.6,8.6,0.0,-0.2177,0.0403,0.1387,-0.0717,0.1467,0.1075,0.0,-0.19,0.0,0.0745,0.5376,0.0,905700000.0,0.1033,734000000.0,171700000.0,0.0,103800000.0,106200000.0,65500000.0,13300000.0,40900000.0,-15600000.0,3600000.0,0.0,56500000.0,0.0,56500000.0,0.96,0.96,47800000.0,47800000.0,0.42,0.1896,0.095,0.0598,0.062,-0.0865,85900000.0,54200000.0,60100000.0,3723000000.0,0.1037,2999900000.0,723100000.0,0.0,387600000.0,425600000.0,297500000.0,54700000.0,209500000.0,39800000.0,17500000.0,0.0,169700000.0,0.0,169700000.0,2.88,2.88,47800000.0,1.68,0.1942,0.104,0.071,0.046,0.0526,385700000.0,264200000.0,187200000.0,22.751,50.715,-1.638,21.6297,1.9728,0.9507,0.3107,4.0752,1.648,-0.9504,0.438,0.2716,0.1146,0.0,410600000.0,2424200000.0,-1157600000.0,2730400000.0,420000000.0,355650000.0,320550000.0,0.4581,0.0,10.9383,-0.0272,-0.776,0.165,0.052,0.0719,0.071,6.0,1.135,1.7407,37.098,43.9902,33.0294,8.8643,10.4682,11.6144,0.583,14.0,0.1041,0.0,2668225000.0,1027750000.0,3280725000.0,4.096,77.887,4.83,0.1052,-0.3372,0.0,-0.0268,-0.8198,GEF,59.119999,61.02647073529412,2825935952.2
2017-10-31,-0.0055,-0.0389,2.9176,2.8,2.8,-0.0021,0.3979,0.0252,0.0659,-0.0574,0.1197,0.0076,0.0,0.4678,0.0,-0.0238,-0.0881,0.0011,968100000.0,0.1158,785700000.0,182400000.0,0.0,94200000.0,120300000.0,62100000.0,13400000.0,38500000.0,5200000.0,6400000.0,0.0,33300000.0,0.0,33300000.0,0.57,0.57,47843006.0,47800000.0,0.42,0.1884,0.086,0.0536,0.034,0.1718,83000000.0,51900000.0,39700000.0,3638200000.0,0.0947,2923500000.0,714700000.0,0.0,380400000.0,440600000.0,274100000.0,60100000.0,185800000.0,67200000.0,16500000.0,0.0,118600000.0,0.0,118600000.0,2.02,2.02,47843006.0,1.68,0.1964,0.101,0.0676,0.033,0.0573,366400000.0,245900000.0,135100000.0,21.13,49.096,3.476,20.2182,2.9743,0.9569,0.2993,3.8731,1.446,6.003,0.737,0.2733,0.0973,0.0,306600000.0,2348900000.0,-1190300000.0,2486000000.0,423100000.0,385600000.0,278450000.0,-0.1681,0.0,9.9398,-0.0347,-1.0804,0.119,0.037,0.0715,0.068,7.0,1.12,2.5717,40.0495,44.845,28.0407,8.5989,9.4352,13.0659,0.832,15.0,0.1046,0.0,2672875000.0,994625000.0,3248525000.0,4.354,76.045,4.0915,0.0793,-0.317,0.0,-0.0266,-0.8025,GEF,55.529999,57.42756764864863,2656722075.3369937
2017-07-31,0.0601,0.2219,-0.0477,-0.0513,-0.0513,0.0,-0.1067,0.048,0.0518,-0.0411,0.0849,0.1674,0.0,-0.184,0.0,0.0,0.25,0.0,961800000.0,0.1382,774700000.0,187100000.0,0.0,92600000.0,97600000.0,89500000.0,13700000.0,71100000.0,27200000.0,3600000.0,0.0,43900000.0,0.0,43900000.0,0.74,0.74,47800000.0,47800000.0,0.42,0.1945,0.117,0.0882,0.046,0.0669,112500000.0,84800000.0,47500000.0,3537700000.0,0.0641,2822000000.0,715700000.0,0.0,382700000.0,435100000.0,280600000.0,63900000.0,184100000.0,90300000.0,8100000.0,0.0,93800000.0,0.0,93800000.0,1.6,1.6,47800000.0,1.68,0.2023,0.104,0.0701,0.027,0.0439,369300000.0,248000000.0,101900000.0,21.603,51.828,1.345,22.3494,1.9791,1.0346,0.3202,6.1898,1.564,2.041,0.568,0.2575,0.0963,0.0,405900000.0,2477400000.0,-1169000000.0,2732000000.0,435850000.0,367650000.0,312650000.0,-0.2824,0.0,8.6551,-0.0263,-0.9134,0.096,0.029,0.0688,0.07,8.0,1.096,2.645,40.7332,46.7999,34.7491,8.1168,9.6225,11.3152,1.05,15.0,0.1082,0.0,2681200000.0,978750000.0,3228700000.0,3.249,74.01,3.8811,0.0596,-0.374,0.0,-0.0262,-0.765,GEF,56.09,56.02914302857142,2681102000.0
2017-04-30,0.0472,-0.0838,0.1465,0.1509,0.1509,0.0,-0.2896,0.0058,-0.0001,-0.0607,0.0593,0.1388,0.0,-0.3256,0.0,0.0265,-0.029,-0.0021,887400000.0,0.0569,705500000.0,181900000.0,0.0,97000000.0,101500000.0,80400000.0,14300000.0,59000000.0,23000000.0,3900000.0,0.0,36000000.0,0.0,36000000.0,0.61,0.61,47800000.0,47800000.0,0.42,0.205,0.118,0.0826,0.041,0.049,104300000.0,73300000.0,39900000.0,3420900000.0,0.0033,2715800000.0,705100000.0,0.0,382700000.0,442400000.0,262700000.0,70000000.0,162600000.0,66600000.0,4800000.0,0.0,96000000.0,0.0,96000000.0,1.64,1.64,47800000.0,1.68,0.2061,0.105,0.068,0.028,0.0496,357700000.0,232600000.0,100800000.0,20.502,49.954,0.91,22.6799,1.8201,1.1062,0.3361,5.1259,1.614,1.6556,0.689,0.2598,0.1093,0.0,405200000.0,2387800000.0,-1173400000.0,2724500000.0,416800000.0,347650000.0,310450000.0,-0.2701,0.0,9.5599,-0.0181,-0.5194,0.099,0.03,0.0651,0.068,9.0,1.072,2.6958,39.4032,45.7517,35.2741,8.2075,9.8401,11.0192,1.024,16.0,0.1119,0.0,2592850000.0,966050000.0,3190500000.0,3.552,71.567,3.3229,0.0621,-0.3439,0.0,-0.026,-0.7114,GEF,58.619999,55.4479413235294,2802035952.2
2017-01-31,0.0793,1.6791,1.4865,1.5263,1.5263,0.0,-0.6832,0.0115,0.0162,-0.0549,0.0491,0.0281,0.0,-0.1985,0.0,0.0365,1.4205,0.0,820900000.0,0.0642,657600000.0,163300000.0,0.0,96600000.0,120700000.0,42600000.0,18700000.0,17200000.0,11800000.0,2600000.0,0.0,5400000.0,0.0,5400000.0,0.1,0.1,47800000.0,47800000.0,0.42,0.1989,0.081,0.0437,0.007,-0.0802,66600000.0,35900000.0,8000000.0,3373100000.0,-0.0323,2676200000.0,696900000.0,0.0,380200000.0,431800000.0,265100000.0,75600000.0,163700000.0,72300000.0,2000000.0,0.0,91400000.0,0.0,91400000.0,1.56,1.56,47800000.0,1.68,0.2066,0.108,0.0709,0.027,0.0566,365400000.0,239300000.0,93400000.0,19.979,49.423,-1.377,23.2992,2.2343,1.1662,0.3481,1.9198,1.672,-8.1667,4.2,0.2616,0.1177,0.0,416800000.0,2362400000.0,-1197000000.0,2749000000.0,382150000.0,312700000.0,300050000.0,0.4921,0.0,15.1186,-0.0264,-0.7068,0.095,0.029,0.0663,0.071,8.0,1.059,3.0974,36.0228,42.3422,32.9172,8.8266,10.787,11.2418,1.077,15.0,0.1127,0.0,2521350000.0,966600000.0,3185850000.0,3.992,70.567,3.1653,0.0589,-0.326,0.0,-0.0274,-0.732,GEF,57.580002,53.837352882352945,2752324095.6
2016-10-31,0.0917,0.6071,-0.3145,-0.2857,-0.2857,0.0042,0.076,-0.0491,-0.0665,-0.1359,-0.0111,-0.066,0.0,0.053,0.0,0.0052,0.6489,-0.0007,867600000.0,-0.001,684200000.0,183400000.0,0.0,96500000.0,115300000.0,68100000.0,17200000.0,36800000.0,28300000.0,-2000000.0,0.0,8500000.0,0.0,8500000.0,0.15,0.15,47791516.0,47900000.0,0.42,0.2114,0.099,0.0622,0.01,0.1306,85900000.0,54000000.0,6500000.0,3323600000.0,-0.081,2638700000.0,684900000.0,0.0,376800000.0,444800000.0,240100000.0,75400000.0,141400000.0,66500000.0,600000.0,0.0,74900000.0,0.0,74900000.0,1.28,1.28,47791516.0,1.68,0.2061,0.104,0.0652,0.023,0.0607,344500000.0,216800000.0,75500000.0,19.824,47.205,2.371,21.4724,2.1698,1.0832,0.3255,3.1395,1.384,16.8235,2.8,0.2845,0.1112,0.0,253100000.0,2256000000.0,-1282800000.0,2519300000.0,401450000.0,363650000.0,287200000.0,-0.2077,0.0,10.7392,-0.0342,-0.931,0.078,0.024,0.0617,0.065,7.0,1.046,4.0187,40.8533,43.8404,30.4643,8.279,9.1396,11.5724,1.313,15.0,0.1134,0.0,2533425000.0,962800000.0,3176725000.0,4.22,69.544,2.8753,0.0526,-0.3299,0.0,-0.0299,-0.7776,GEF,46.860001000000004,47.896388916666666,2239510487.551516
2016-07-31,0.0582,0.5186,4.3605,4.2,4.2,0.0021,0.004,-0.0678,-0.0639,-0.094,-0.0948,-0.138,0.0,0.3996,0.0,-0.0444,0.6199,0.0,845000000.0,-0.0914,668500000.0,176500000.0,0.0,92600000.0,104900000.0,71600000.0,19800000.0,49600000.0,3500000.0,300000.0,0.0,46100000.0,0.0,46100000.0,0.78,0.78,47800000.0,47800000.0,0.42,0.2089,0.119,0.0821,0.055,0.0933,100900000.0,69400000.0,46400000.0,3324500000.0,-0.1243,2655000000.0,669500000.0,0.0,376300000.0,456200000.0,213300000.0,76800000.0,119600000.0,40800000.0,-600000.0,0.0,78800000.0,0.0,78800000.0,1.33,1.33,47800000.0,1.68,0.2014,0.098,0.0591,0.024,0.059,325900000.0,196400000.0,78200000.0,20.54,47.554,1.649,23.3075,1.9728,1.1348,0.3499,3.5051,1.035,2.1757,0.538,0.2861,0.1096,0.0,32000000.0,2273100000.0,-1243400000.0,2378600000.0,440000000.0,348950000.0,311600000.0,-0.2144,0.0,10.107,-0.0254,-0.6825,0.08,0.024,0.0529,0.059,6.0,1.033,3.6916,37.3838,45.9036,31.6747,7.5557,9.5272,10.6691,1.263,15.0,0.1132,0.0,2606175000.0,979850000.0,3217400000.0,4.1,69.55,2.5573,0.0654,-0.3262,0.0,-0.0285,-0.7328,GEF,40.130001,38.737058941176485,1918214047.8
2016-04-30,-0.0409,0.6461,0.5096,0.5143,0.5143,0.0021,1.512,-0.0624,-0.0772,-0.051,-0.1196,-0.2007,0.0,9.9322,0.0,-0.129,0.6204,0.0021,839600000.0,-0.0833,665900000.0,173700000.0,0.0,94500000.0,90900000.0,82800000.0,19900000.0,60100000.0,28700000.0,1100000.0,0.0,31400000.0,0.0,31400000.0,0.53,0.53,47900000.0,47800000.0,0.42,0.2069,0.133,0.0953,0.037,0.0768,112000000.0,80000000.0,32500000.0,3409500000.0,-0.1456,2749700000.0,659800000.0,0.0,380600000.0,473900000.0,185900000.0,75400000.0,97300000.0,56000000.0,-200000.0,0.0,41300000.0,0.0,41300000.0,0.7,0.7,47900000.0,1.68,0.1935,0.089,0.0507,0.012,0.0509,302300000.0,172700000.0,41100000.0,20.505,47.656,1.347,24.0939,1.8706,1.175,0.3598,4.0201,1.021,2.672,0.792,0.2883,0.1126,0.0,19400000.0,2282700000.0,-1278600000.0,2438500000.0,432300000.0,341750000.0,326750000.0,-0.2312,0.0,9.5045,-0.0231,-0.6063,0.041,0.013,0.0452,0.051,4.0,1.041,7.0339,34.8995,43.3354,31.0777,7.8869,9.9766,10.4346,2.4,16.0,0.1116,0.0,2736225000.0,996600000.0,3275250000.0,3.622,71.18,2.2905,0.0339,-0.4028,0.0,-0.0343,-0.9028,GEF,34.700001,32.652571314285716,1662130047.9
2016-01-31,-0.0169,-0.8006,-1.3688,-1.3654,-1.3654,0.0042,0.5626,-0.0983,-0.1432,-0.0233,-0.1939,-0.2258,0.0,0.379,0.0,-0.1664,-0.7309,0.0021,771400000.0,-0.1451,620100000.0,151300000.0,0.0,93200000.0,133700000.0,17600000.0,18500000.0,-5100000.0,6000000.0,1200000.0,0.0,-11100000.0,0.0,-11100000.0,-0.19,-0.19,47800000.0,47800000.0,0.42,0.1961,0.059,0.0174,-0.014,-0.0712,45700000.0,13400000.0,-9900000.0,3485800000.0,-0.158,2818600000.0,667200000.0,0.0,394600000.0,513000000.0,154200000.0,73700000.0,67600000.0,36900000.0,-1600000.0,0.0,30700000.0,0.0,30700000.0,0.52,0.52,47800000.0,1.68,0.1914,0.078,0.0405,0.009,0.033,273600000.0,141300000.0,29100000.0,19.661,47.159,-1.149,24.6527,1.3661,1.2539,0.3726,0.7243,1.618,2.3604,-2.211,0.2873,0.1208,0.0,352300000.0,2254200000.0,-1282400000.0,2797300000.0,417850000.0,342650000.0,339050000.0,1.0954,0.0,24.3567,-0.0372,-0.8885,0.03,0.009,0.0374,0.041,5.0,1.047,7.8176,30.6278,39.057,30.9838,8.3422,10.1731,10.2811,3.231,17.0,0.1132,0.0,2852225000.0,1016575000.0,3328650000.0,2.404,72.925,1.9172,0.02,-0.5213,0.0,-0.0359,-0.9456,GEF,26.43,29.038749968749997,1263354000.0
