,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.1632,0.4224,0.4753,0.486,0.4906,-0.3173,0.0498,0.0489,0.0365,0.0537,0.0,0.1304,-0.2984,0.0,0.0661,0.4097,-0.0064,3234900000.0,0.0178,1729400000.0,1505500000.0,0.0,990100000.0,990100000.0,515400000.0,0.0,512500000.0,55900000.0,2900000.0,0.0,456600000.0,0.0,456600000.0,1.59,1.58,286386230.0,0.52,0.4654,0.174,0.1584,0.141,0.2702,563100000.0,512500000.0,459500000.0,13984000000.0,0.1134,7542000000.0,6442000000.0,0.0,3997000000.0,3997000000.0,2445000000.0,0.0,2432600000.0,-73100000.0,12400000.0,0.0,2505700000.0,0.0,2505700000.0,8.68,8.56,286386230.0,1.99,0.4607,0.188,0.174,0.179,0.2784,2634000000.0,2432600000.0,2518100000.0,40.642,871.709,3.052,11.4684,8.1778,0.2822,0.013,0.0,1.9529,0.327,0.0098,0.3061,0.0,249645400000.0,250587800000.0,1418500000.0,0.0,0.0,-0.0197,0.0059,-0.0054,-0.3478,0.206,0.01,0.174,0.056,1.5952,0.0,37.993,0.0,9.8583,0.0,0.0,0.229,7.0,0.2858,0.0,250245475000.0,12167975000.0,251903825000.0,13.593,48.829,0.0,-0.0261,0.0057,-0.0075,-0.5179,PFG,52.950001,56.75971408571429,15164151164.88623
2018-03-31,0.0625,0.1033,0.1381,0.1322,0.1429,0.4276,0.077,0.1393,0.0279,0.1323,0.0,0.1333,0.5039,0.0,0.0443,0.1039,0.0076,2883600000.0,-0.0544,1441600000.0,1442000000.0,0.0,985000000.0,985000000.0,457000000.0,0.0,451600000.0,54500000.0,5400000.0,0.0,397100000.0,0.0,397100000.0,1.37,1.36,289656803.0,0.51,0.5001,0.174,0.1566,0.138,0.2499,502200000.0,451600000.0,402500000.0,13927400000.0,0.1226,7696600000.0,6230800000.0,0.0,3935600000.0,3935600000.0,2295200000.0,0.0,2280400000.0,-78200000.0,14800000.0,0.0,2358600000.0,0.0,2358600000.0,8.16,8.04,289656803.0,1.93,0.4474,0.178,0.1637,0.169,0.3062,2478600000.0,2280400000.0,2373400000.0,42.074,867.052,2.487,11.3054,8.0637,0.2687,0.0129,0.0,1.8799,0.372,0.0098,0.3416,0.0,251147400000.0,252086400000.0,1542700000.0,0.0,0.0,-0.0348,0.0075,-0.009,-0.5138,0.196,0.009,0.164,0.056,1.8704,0.0,42.9381,0.0,9.0279,0.0,0.0,0.237,8.0,0.2826,0.0,247341450000.0,12050175000.0,248916300000.0,14.723,48.082,0.0,-0.0333,0.0059,-0.0106,-0.7417,PFG,60.91,61.771176529411775,17642995870.73
2017-12-31,0.0271,-0.1313,1.6472,1.6545,1.6239,-0.3989,0.1137,0.2517,0.0128,0.0792,0.0,0.1395,-0.4034,0.0,0.105,-0.1744,0.0037,3237700000.0,-0.0786,1833800000.0,1403900000.0,0.0,1089100000.0,1089100000.0,314800000.0,0.0,313700000.0,-528100000.0,1100000.0,0.0,841800000.0,0.0,841800000.0,2.92,2.86,288754689.0,0.49,0.4336,0.113,0.0969,0.26,0.163,364600000.0,313700000.0,842900000.0,14093200000.0,0.1371,7947200000.0,6146000000.0,0.0,3893800000.0,3893800000.0,2252200000.0,0.0,2238100000.0,-72300000.0,14100000.0,0.0,2310400000.0,0.0,2310400000.0,8.0,7.88,288754689.0,1.87,0.4361,0.173,0.1588,0.164,0.2855,2433800000.0,2238100000.0,2324500000.0,44.499,871.181,1.828,11.1441,8.5567,0.2504,0.0127,0.0,0.6644,0.168,0.0094,0.3364,0.0,251557700000.0,252304800000.0,1415850000.0,0.0,0.0,-0.0563,0.0063,-0.0097,-0.6189,0.198,0.009,0.159,0.058,1.8127,0.0,38.0664,0.0,9.9539,0.0,0.0,0.234,9.0,0.2763,0.0,243017725000.0,11657475000.0,244381175000.0,13.933,48.807,0.0,-0.0394,0.0059,-0.0117,-0.8421,PFG,70.559998,70.15787906060608,20374530278.33062
2017-09-30,0.6202,2.2853,1.6288,1.6168,1.6038,1.2447,0.0763,0.1061,-0.0253,0.0968,0.0,0.1463,1.3073,0.0,0.0144,2.1233,0.0048,4627800000.0,0.6422,2537200000.0,2090600000.0,0.0,932800000.0,932800000.0,1157800000.0,0.0,1154800000.0,344600000.0,3000000.0,0.0,810200000.0,0.0,810200000.0,2.8,2.76,288960674.0,0.47,0.4517,0.26,0.2495,0.175,0.3826,1204100000.0,1154800000.0,813200000.0,14369300000.0,0.2295,8260300000.0,6109000000.0,0.0,3790300000.0,3790300000.0,2318700000.0,0.0,2285500000.0,498900000.0,33200000.0,0.0,1786600000.0,0.0,1786600000.0,6.18,6.1,288960674.0,1.81,0.4251,0.172,0.1591,0.124,0.3048,2477300000.0,2285500000.0,1819800000.0,41.516,849.817,6.127,11.1925,9.6726,0.2696,0.013,0.0,2.2212,0.168,0.0096,0.2016,0.0,245563700000.0,246002900000.0,1449700000.0,0.0,0.0,-0.0162,0.0039,-0.0063,-0.5923,0.162,0.008,0.159,0.06,2.5519,0.0,38.5237,0.0,9.9119,0.0,0.0,0.293,9.0,0.2638,0.0,236472950000.0,11001975000.0,237899450000.0,15.158,49.728,0.0,-0.0393,0.0061,-0.0125,-0.9338,PFG,64.339996,62.95999994285716,18591728609.317303
2017-06-30,-0.0252,-0.0883,-0.0397,-0.036,-0.0364,0.0619,0.0766,0.0697,-0.0386,-0.082,0.0,0.1795,0.0386,0.0,0.0009,-0.0858,-0.0056,3178300000.0,0.0504,1884000000.0,1294300000.0,0.0,928700000.0,928700000.0,365600000.0,0.0,360300000.0,50800000.0,5300000.0,0.0,309500000.0,0.0,309500000.0,1.07,1.06,288218100.0,0.46,0.4072,0.128,0.1134,0.097,0.392,407700000.0,360300000.0,314800000.0,12559500000.0,0.0371,7250800000.0,5308700000.0,0.0,3777100000.0,3777100000.0,1531600000.0,0.0,1482200000.0,197600000.0,49400000.0,0.0,1284600000.0,0.0,1284600000.0,4.45,4.4,288218100.0,1.75,0.4227,0.133,0.118,0.102,0.2689,1671100000.0,1482200000.0,1334000000.0,38.749,825.102,4.323,10.9945,6.9614,0.2837,0.0132,0.0,4.2204,0.43,0.0098,0.2922,0.0,237809300000.0,238971700000.0,1443100000.0,0.0,0.0,-0.0462,0.0069,-0.019,-1.2722,0.12,0.006,0.118,0.054,2.7723,0.0,40.1458,0.0,8.7031,0.0,0.0,0.393,14.0,0.3007,0.0,232243825000.0,10701525000.0,233507950000.0,11.717,43.576,0.0,-0.0518,0.007,-0.0147,-0.9756,PFG,64.07,63.430555722222216,18466133666.999996
2017-03-31,0.0134,-0.0668,-0.0519,-0.0397,-0.048,-0.4161,0.0824,0.0725,-0.0607,0.105,0.0,0.1842,-0.4372,0.0,0.0486,-0.0587,-0.0142,3049400000.0,0.0042,1692200000.0,1357200000.0,0.0,943200000.0,943200000.0,414000000.0,0.0,409300000.0,60400000.0,4700000.0,0.0,348900000.0,0.0,348900000.0,1.21,1.19,287476821.0,0.45,0.4451,0.15,0.1342,0.114,0.1571,457400000.0,409300000.0,353600000.0,12406900000.0,0.0051,7064700000.0,5342200000.0,0.0,3776300000.0,3776300000.0,1565900000.0,0.0,1517100000.0,219700000.0,48800000.0,0.0,1297400000.0,0.0,1297400000.0,4.49,4.44,287476821.0,1.68,0.4306,0.138,0.1223,0.105,0.2685,1706000000.0,1517100000.0,1346200000.0,36.929,810.989,1.667,11.0816,5.3385,0.3001,0.0135,0.0,1.4987,0.372,0.01,0.3093,0.0,233140500000.0,234791500000.0,1378250000.0,0.0,0.0,-0.0838,0.0072,-0.0144,-0.9106,0.123,0.006,0.122,0.054,2.6863,0.0,42.5695,0.0,9.0019,0.0,0.0,0.374,12.0,0.3044,0.0,227930700000.0,10534425000.0,229238025000.0,11.586,43.158,0.0,-0.0443,0.0068,-0.0125,-0.8179,PFG,63.110001000000004,62.72527766666667,18142662460.786823
2016-12-31,0.1115,0.1867,0.2539,0.2644,0.2674,-0.1173,0.0428,0.1177,-0.0781,-0.0472,0.0,0.1316,-0.1275,0.0,0.0704,0.234,-0.0173,3513800000.0,0.2518,2146900000.0,1366900000.0,0.0,985600000.0,985600000.0,381300000.0,0.0,361100000.0,43100000.0,20200000.0,0.0,318000000.0,0.0,318000000.0,1.1,1.09,287680766.0,0.43,0.389,0.116,0.1028,0.091,0.2518,408100000.0,361100000.0,338200000.0,12394100000.0,0.0359,7069800000.0,5324300000.0,0.0,3732600000.0,3732600000.0,1591700000.0,0.0,1546400000.0,229900000.0,45300000.0,0.0,1316500000.0,0.0,1316500000.0,4.55,4.5,287680766.0,1.61,0.4296,0.14,0.1248,0.106,0.2988,1733000000.0,1546400000.0,1361800000.0,35.551,784.44,3.075,11.0438,9.4535,0.3106,0.0139,0.0,2.9261,0.391,0.0103,0.2805,0.0,225668200000.0,226125700000.0,1395600000.0,0.0,0.0,-0.0492,0.0073,-0.013,-0.9745,0.127,0.006,0.125,0.055,2.9303,0.0,40.1073,0.0,8.8808,0.0,0.0,0.354,11.0,0.3012,0.0,223335400000.0,10390800000.0,224756525000.0,12.872,43.083,0.0,-0.0402,0.0068,-0.0125,-0.8301,PFG,57.860001000000004,58.39441164705882,16645209408.440767
2016-09-30,-0.0303,-0.0467,0.026,0.049,0.0495,-0.335,0.0697,0.15,-0.0541,-0.0134,0.0,0.0789,-0.3479,0.0,-0.0435,0.0041,-0.0243,2818000000.0,-0.1305,1527700000.0,1290300000.0,0.0,919600000.0,919600000.0,370700000.0,0.0,351500000.0,43300000.0,19200000.0,0.0,308200000.0,0.0,308200000.0,1.07,1.06,287593449.0,0.41,0.4579,0.141,0.1247,0.109,0.2723,397900000.0,351500000.0,327400000.0,11687300000.0,-0.0313,6500100000.0,5187200000.0,0.0,3667800000.0,3667800000.0,1519400000.0,0.0,1489600000.0,237500000.0,29800000.0,0.0,1252100000.0,0.0,1252100000.0,4.31,4.27,287593449.0,1.56,0.4438,0.143,0.1275,0.107,0.3279,1672900000.0,1489600000.0,1281900000.0,37.534,792.739,2.668,11.5375,7.713,0.3074,0.0144,0.0,2.6012,0.383,0.0103,0.3263,0.0,227986500000.0,229086400000.0,1392200000.0,0.0,0.0,-0.0429,0.0066,-0.0122,-0.7414,0.123,0.006,0.127,0.053,3.1798,0.0,43.1855,0.0,8.3948,0.0,0.0,0.362,11.0,0.3138,0.0,221097375000.0,10161875000.0,222418025000.0,13.325,40.638,0.0,-0.0375,0.0065,-0.0128,-0.814,PFG,51.509997999999996,48.70805505555556,14813937982.8031
2016-06-30,0.1412,0.376,0.3368,0.3537,0.358,-0.1725,0.0036,0.1001,-0.0139,0.1732,0.0,0.0263,-0.1738,0.0,0.0678,0.3579,-0.0154,3025700000.0,-0.0716,1697900000.0,1327800000.0,0.0,927900000.0,927900000.0,399900000.0,0.0,395200000.0,72900000.0,4700000.0,0.0,322300000.0,0.0,322300000.0,1.11,1.1,289852707.0,0.39,0.4388,0.146,0.1306,0.107,0.3965,442600000.0,395200000.0,327000000.0,12110200000.0,0.0709,6882700000.0,5227500000.0,0.0,3709600000.0,3709600000.0,1517900000.0,0.0,1506800000.0,262500000.0,11100000.0,0.0,1244300000.0,0.0,1244300000.0,4.26,4.22,289852707.0,1.53,0.4317,0.141,0.1244,0.103,0.3502,1709700000.0,1506800000.0,1255400000.0,36.224,761.347,4.139,11.3716,7.7812,0.3139,0.0148,0.0,3.8166,0.351,0.0107,0.3067,0.0,220678500000.0,221719200000.0,1393750000.0,0.0,0.0,-0.0248,0.0059,-0.0101,-0.6435,0.126,0.006,0.124,0.055,3.5243,0.0,45.3545,0.0,8.6889,0.0,0.0,0.359,9.0,0.3063,0.0,217314475000.0,9868300000.0,218667475000.0,14.633,41.781,0.0,-0.0328,0.0061,-0.0119,-0.7087,PFG,41.110001000000004,42.61972233333333,11915845074.622707
2016-03-31,-0.029,-0.0284,-0.1115,-0.1064,-0.1007,0.4194,-0.0221,-0.0284,0.3344,0.0646,0.0,0.0556,0.4233,0.0,-0.0236,-0.0399,-0.0084,3036600000.0,0.1427,1697300000.0,1339300000.0,0.0,899500000.0,899500000.0,439800000.0,0.0,438600000.0,70600000.0,1200000.0,0.0,368000000.0,0.0,368000000.0,1.26,1.25,291625605.0,0.38,0.4411,0.16,0.1444,0.121,0.2803,484400000.0,438600000.0,369200000.0,12343700000.0,0.1583,7280500000.0,5063200000.0,0.0,3650700000.0,3650700000.0,1412500000.0,0.0,1398800000.0,219200000.0,13700000.0,0.0,1179600000.0,16500000.0,1163100000.0,3.97,3.93,291625605.0,1.52,0.4102,0.129,0.1133,0.094,0.3641,1596000000.0,1398800000.0,1193300000.0,34.433,737.8,2.919,11.6303,7.3481,0.3378,0.0156,0.0,2.4334,0.302,0.0111,0.2962,0.0,215161500000.0,216410300000.0,1269750000.0,0.0,0.0,-0.0494,0.0073,-0.0146,-0.9651,0.12,0.005,0.113,0.057,3.9908,0.0,38.7216,0.0,9.7214,0.0,0.0,0.383,9.0,0.2958,0.0,217162000000.0,9666725000.0,218466600000.0,15.41,42.327,0.0,-0.0318,0.0061,-0.012,-0.7495,PFG,39.450001,38.60285717142858,11504630408.875605
