,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1324,0.1253,0.2592,0.1833,0.1833,0.0585,2.8309,0.1086,0.0469,0.2352,0.0,0.0,0.1154,4.2954,0.0,0.0412,0.1253,0.0569,104047000.0,0.1324,0.0,104047000.0,0.0,55951000.0,63543000.0,40504000.0,0.0,40504000.0,7335000.0,0.0,0.0,33169000.0,0.0,33169000.0,0.71,0.71,46498305.0,46639780.0,0.29,1.0,0.389,0.3893,0.319,0.3264,40504000.0,40504000.0,33169000.0,385529000.0,0.087,0.0,385529000.0,0.0,214471000.0,228705000.0,156824000.0,0.0,156824000.0,47872000.0,0.0,0.0,108952000.0,0.0,108952000.0,2.43,2.43,46498305.0,46639780.0,1.1,1.0,0.434,0.4068,0.283,0.389,167265000.0,156824000.0,108952000.0,32.778,221.19,0.73,35.956,3.3455,1.097,0.1527,0.0,1.0396,0.408,0.0604,0.5377,0.0,10284968000.0,11801302000.0,0.0,0.0,0.0,-0.015,0.076,0.011,0.407,0.038,1.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.453,23.0,0.5563,0.0,10966301750.0,1429252750.0,10231614500.0,3.226,8.291,0.0,-0.013,WSBC,45.040001000000004,46.75085705714286,2094283703.6983051
2018-03-31,0.0463,0.1102,0.2953,0.2881,0.2881,0.0034,-0.3186,0.0454,0.0298,0.2646,0.0,0.0,0.1154,-0.291,0.0,0.0152,0.1102,0.0023,95104000.0,0.0463,0.0,95104000.0,0.0,52582000.0,54571000.0,40533000.0,0.0,40533000.0,7004000.0,0.0,0.0,33529000.0,0.0,33529000.0,0.76,0.76,44050701.0,44168242.0,0.29,1.0,0.426,0.4262,0.353,0.3369,40533000.0,40533000.0,33529000.0,373360000.0,0.097,0.0,373360000.0,0.0,212258000.0,221046000.0,152314000.0,0.0,152314000.0,50190000.0,0.0,0.0,102124000.0,0.0,102124000.0,2.32,2.32,44050701.0,44168242.0,1.07,1.0,0.436,0.408,0.274,0.3279,162755000.0,152314000.0,102124000.0,31.85,219.226,0.727,34.9364,2.2893,1.0969,0.1502,0.0,0.9655,0.382,0.0574,0.5529,0.0,9657080000.0,11095206000.0,0.0,0.0,0.0,-0.0101,0.073,0.01,0.408,0.037,1.2386,0.0,0.0,0.0,0.0,0.0,0.0,0.461,20.0,0.5685,0.0,10647364750.0,1392610500.0,9963471000.0,2.779,8.476,0.0,-0.032,WSBC,42.299999,42.74499970588235,1863344608.249299
2017-12-31,0.0295,0.1904,-0.3435,-0.3455,-0.3455,0.0041,0.4194,0.0026,0.0373,-0.026,0.0,0.0,0.0833,0.3518,0.0,-0.0232,0.1904,0.0028,93741000.0,0.0295,0.0,93741000.0,0.0,52352000.0,54837000.0,38904000.0,0.0,38904000.0,23006000.0,0.0,0.0,15898000.0,0.0,15898000.0,0.36,0.36,44036781.0,44122765.0,0.26,1.0,0.526,0.415,0.17,0.5153,49345000.0,38904000.0,15898000.0,369149000.0,0.1311,0.0,369149000.0,0.0,211471000.0,220860000.0,148289000.0,0.0,148289000.0,53807000.0,0.0,0.0,94482000.0,0.0,94482000.0,2.15,2.14,44003208.0,44075293.0,1.04,1.0,0.43,0.4017,0.256,0.3673,158730000.0,148289000.0,94482000.0,31.685,209.527,1.097,29.4603,2.6699,0.9298,0.1322,0.0,3.0268,0.722,0.06,0.5585,0.0,9226914000.0,10406677000.0,0.0,0.0,0.0,0.0039,0.068,0.01,0.402,0.037,1.499,0.0,0.0,0.0,0.0,0.0,0.0,0.484,20.0,0.5729,0.0,10451358750.0,1381642250.0,9852336500.0,3.081,8.389,0.0,-0.0426,WSBC,40.650002,40.77484812121212,1790095235.723562
2017-09-30,0.1461,0.5879,0.5117,0.3636,0.3636,0.1093,0.2621,0.0108,-0.0663,0.0787,0.0,0.0,0.0833,0.2639,0.0,0.1669,0.5879,0.1087,92637000.0,0.1461,0.0,92637000.0,0.0,53586000.0,55754000.0,36883000.0,0.0,36883000.0,10527000.0,0.0,0.0,26356000.0,0.0,26356000.0,0.6,0.6,44031813.0,44086881.0,0.26,1.0,0.398,0.3981,0.285,0.3851,36883000.0,36883000.0,26356000.0,366466000.0,0.1695,0.0,366466000.0,0.0,212710000.0,224399000.0,142067000.0,0.0,142067000.0,39266000.0,0.0,0.0,102801000.0,0.0,102801000.0,2.34,2.34,44031813.0,44086881.0,1.02,1.0,0.413,0.3877,0.281,0.3357,151309000.0,142067000.0,102801000.0,31.672,211.847,0.81,30.543,2.518,0.9644,0.1356,0.0,1.4037,0.433,0.0595,0.5785,0.0,9328028000.0,10562022000.0,0.0,0.0,0.0,-0.0358,0.075,0.01,0.388,0.037,1.2394,0.0,0.0,0.0,0.0,0.0,0.0,0.436,21.0,0.5804,0.0,10450049500.0,1368164000.0,9846011250.0,2.794,8.323,0.0,-0.0345,WSBC,41.02,37.82885740000001,1806184969.2600002
2017-06-30,0.1847,0.1921,0.1914,0.0345,0.0345,0.1471,-0.5404,0.1758,0.0319,0.0895,0.0,0.0,0.0833,-0.6294,0.0,0.1976,0.1921,0.1465,91878000.0,0.1847,0.0,91878000.0,0.0,53738000.0,55884000.0,35994000.0,0.0,35994000.0,9653000.0,0.0,0.0,26341000.0,0.0,26341000.0,0.6,0.6,43995749.0,44061421.0,0.26,1.0,0.392,0.3918,0.287,0.0698,35994000.0,35994000.0,26341000.0,354658000.0,0.1458,0.0,354658000.0,0.0,205044000.0,226246000.0,128412000.0,0.0,128412000.0,34532000.0,0.0,0.0,93880000.0,0.0,93880000.0,2.18,2.18,43995749.0,44061421.0,1.0,1.0,0.388,0.3621,0.265,0.3259,137654000.0,128412000.0,93880000.0,31.311,210.992,0.146,30.7641,2.516,0.9825,0.1371,0.0,0.3417,0.433,0.0599,0.5849,0.0,9282758000.0,10525554000.0,0.0,0.0,0.0,-0.2874,0.069,0.01,0.362,0.036,1.2753,0.0,0.0,0.0,0.0,0.0,0.0,0.459,22.0,0.5781,0.0,10397317500.0,1356312250.0,9819538000.0,2.627,8.061,0.0,-0.0347,WSBC,39.540001000000004,38.57333350000001,1739591959.4557493
2017-03-31,0.1818,0.1565,0.1317,-0.0167,-0.0167,0.1463,0.1796,0.1437,0.036,-0.0042,0.0,0.0,0.0833,0.1371,0.0,0.1921,0.1565,0.1449,90892000.0,0.1818,0.0,90892000.0,0.0,51793000.0,54384000.0,36508000.0,0.0,36508000.0,10622000.0,0.0,0.0,25886000.0,0.0,25886000.0,0.59,0.59,43947563.0,44020765.0,0.26,1.0,0.402,0.4017,0.285,0.4973,36508000.0,36508000.0,25886000.0,340334000.0,0.1044,0.0,340334000.0,0.0,196176000.0,217722000.0,122612000.0,0.0,122612000.0,32964000.0,0.0,0.0,89648000.0,0.0,89648000.0,2.16,2.16,43947563.0,44020765.0,0.98,1.0,0.387,0.3603,0.263,0.3716,131854000.0,122612000.0,89648000.0,30.927,209.553,1.028,27.6904,2.6187,0.8954,0.1242,0.0,1.8353,0.441,0.0604,0.5698,0.0,9209342000.0,10311182000.0,0.0,0.0,0.0,-0.0486,0.069,0.009,0.36,0.036,1.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.454,23.0,0.5764,0.0,10031410000.0,1303033000.0,9450391500.0,2.878,7.744,0.0,-0.0295,WSBC,38.110001000000004,39.311667138888886,1674841669.8775632
2016-12-31,0.1665,0.0486,0.0529,-0.0833,-0.0833,0.1391,0.1378,0.1559,0.0485,0.0835,0.0,0.0,0.0435,0.3159,0.0,0.1925,0.0486,0.1401,91059000.0,0.1665,0.0,91059000.0,0.0,53593000.0,58377000.0,32682000.0,0.0,32682000.0,8464000.0,0.0,0.0,24218000.0,0.0,24218000.0,0.55,0.55,43915426.0,43941945.0,0.24,1.0,0.46,0.3589,0.266,0.3924,41924000.0,32682000.0,24218000.0,326351000.0,0.0767,0.0,326351000.0,0.0,187831000.0,208680000.0,117671000.0,0.0,117671000.0,31036000.0,0.0,0.0,86635000.0,0.0,86635000.0,2.16,2.16,40100320.0,40127076.0,0.96,1.0,0.389,0.3606,0.265,0.3708,126913000.0,117671000.0,86635000.0,30.545,209.441,0.814,30.3292,2.9186,0.9929,0.136,0.0,1.3999,0.436,0.0606,0.5886,0.0,9197690000.0,10401440000.0,0.0,0.0,0.0,0.0541,0.069,0.009,0.361,0.036,1.4206,0.0,0.0,0.0,0.0,0.0,0.0,0.444,26.0,0.5755,0.0,9736814500.0,1249722250.0,9142516500.0,3.018,8.138,0.0,-0.0167,WSBC,43.060001,40.966176764705885,1890998287.475426
2016-09-30,0.0498,-0.2261,-0.2163,-0.2414,-0.2414,0.0308,0.2189,0.1609,0.1711,0.1502,0.0,0.0,0.0435,0.2859,0.0,0.0223,-0.2261,0.0309,80829000.0,0.0498,0.0,80829000.0,0.0,45920000.0,57601000.0,23228000.0,0.0,23228000.0,5793000.0,0.0,0.0,17435000.0,0.0,17435000.0,0.44,0.44,39715516.0,39743291.0,0.24,1.0,0.287,0.2874,0.216,0.3492,23228000.0,23228000.0,17435000.0,313355000.0,0.0854,0.0,313355000.0,0.0,179178000.0,197198000.0,116157000.0,0.0,116157000.0,30737000.0,0.0,0.0,85420000.0,0.0,85420000.0,2.22,2.22,39715516.0,39743291.0,0.95,1.0,0.397,0.3707,0.273,0.3588,124279000.0,116157000.0,85420000.0,33.92,232.164,0.711,31.391,2.9241,0.9254,0.1271,0.0,1.6813,0.545,0.0603,0.5681,0.0,9220518000.0,10351094000.0,0.0,0.0,0.0,-0.0372,0.071,0.01,0.371,0.036,1.3928,0.0,0.0,0.0,0.0,0.0,0.0,0.428,21.0,0.5718,0.0,9416961250.0,1194903250.0,8812371750.0,2.831,7.89,0.0,-0.0549,WSBC,32.880001,32.259722000000004,1305846205.795516
2016-06-30,0.018,0.0202,0.022,0.0357,0.0357,-0.0031,13.8601,0.0026,0.0665,0.2922,0.0,0.0,0.0435,5.0018,0.0,0.0317,0.0202,-0.0026,77554000.0,0.018,0.0,77554000.0,0.0,44870000.0,47360000.0,30194000.0,0.0,30194000.0,8085000.0,0.0,0.0,22109000.0,0.0,22109000.0,0.58,0.58,38373610.0,38410393.0,0.24,1.0,0.389,0.3893,0.285,0.2232,30194000.0,30194000.0,22109000.0,309523000.0,0.1235,0.0,309523000.0,0.0,178175000.0,186578000.0,122945000.0,0.0,122945000.0,32712000.0,0.0,0.0,90233000.0,0.0,90233000.0,2.36,2.36,38373610.0,38410393.0,0.94,1.0,0.423,0.3972,0.292,0.343,131067000.0,122945000.0,90233000.0,30.344,206.06,0.451,32.373,2.2835,1.0669,0.1479,0.0,0.8859,0.414,0.0584,0.5786,0.0,7907281000.0,9061924000.0,0.0,0.0,0.0,-0.1163,0.079,0.011,0.397,0.037,1.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.398,18.0,0.5756,0.0,9066845250.0,1137051000.0,8472383250.0,2.767,8.066,0.0,-0.0663,WSBC,31.049999,31.638611361111106,1191500552.12639
2016-03-31,0.0703,0.7143,0.6472,0.5,0.5,0.1138,0.1168,0.0408,-0.0593,0.8762,0.0,0.0,0.0435,0.168,0.0,0.0288,0.7143,0.1161,76911000.0,0.0703,0.0,76911000.0,0.0,43447000.0,45343000.0,31568000.0,0.0,31568000.0,8694000.0,0.0,0.0,22874000.0,0.0,22874000.0,0.6,0.6,38386983.0,38402316.0,0.24,1.0,0.41,0.4104,0.297,0.5168,31568000.0,31568000.0,22874000.0,308153000.0,0.1628,0.0,308153000.0,0.0,176795000.0,185807000.0,122346000.0,0.0,122346000.0,32589000.0,0.0,0.0,89757000.0,0.0,89757000.0,2.34,2.34,38386983.0,38402316.0,0.93,1.0,0.423,0.397,0.291,0.2743,130468000.0,122346000.0,89757000.0,29.852,210.454,1.035,31.8358,4.3758,1.0665,0.1426,0.0,1.7607,0.4,0.0573,0.5649,0.0,8078693000.0,9132800000.0,0.0,0.0,0.0,-0.0131,0.08,0.011,0.397,0.036,1.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.397,19.0,0.5737,0.0,8985134250.0,1119609250.0,8466882000.0,2.202,8.028,0.0,-0.0871,WSBC,29.709999,28.739428685714284,1140477226.543017
