,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1232,0.1418,0.2564,0.2681,0.2731,-0.0121,0.0625,-0.1009,0.0974,0.0048,-0.1397,0.0,0.152,0.0688,0.0,0.0983,0.1641,-0.0094,3605000000.0,0.114,679000000.0,2926000000.0,0.0,1475000000.0,1486000000.0,1440000000.0,46000000.0,1411000000.0,338000000.0,5000000.0,0.0,1073000000.0,0.0,1073000000.0,6.67,6.62,160980960.0,162161937.0,2.88,0.8117,0.419,0.4042,0.298,0.3878,1511000000.0,1457000000.0,1078000000.0,13890000000.0,0.1522,2106000000.0,11784000000.0,0.0,6025000000.0,6086000000.0,5698000000.0,184000000.0,5641000000.0,228000000.0,28000000.0,0.0,5413000000.0,0.0,5413000000.0,33.51,33.08,160980960.0,162161937.0,10.76,0.8484,0.435,0.4194,0.39,0.2745,6047000000.0,5825000000.0,5441000000.0,199.589,1024.761,8.684,31.0223,41.7689,0.1554,0.0255,31.6739,1.3308,0.432,0.1564,0.4092,0.0,164967000000.0,163237000000.0,2775500000.0,1368000000.0,0.0,-0.021,0.172,0.025,0.419,0.065,0.7345,31.9539,67.4554,0.0,5.0045,10.1535,0.0,0.321,14.0,0.4338,0.0,180979000000.0,31487000000.0,213093500000.0,23.686,86.283,31.6576,-0.041,BLK,499.040009,532.2037109142857,80335939727.22864
2018-03-31,0.163,0.1745,0.2678,0.2808,0.2821,-0.0118,0.1402,-0.0632,0.1088,-0.1038,-0.1704,0.0,0.152,0.0492,0.0,0.142,0.203,-0.0108,3583000000.0,0.1588,693000000.0,2890000000.0,0.0,1504000000.0,1515000000.0,1375000000.0,46000000.0,1354000000.0,265000000.0,5000000.0,0.0,1089000000.0,0.0,1089000000.0,6.75,6.68,161250018.0,162918961.0,2.88,0.8066,0.406,0.3907,0.304,-0.0486,1453000000.0,1400000000.0,1094000000.0,13521000000.0,0.1633,2058000000.0,11463000000.0,0.0,5893000000.0,5968000000.0,5495000000.0,186000000.0,5458000000.0,264000000.0,33000000.0,0.0,5194000000.0,0.0,5194000000.0,32.1,31.66,161250018.0,162918961.0,10.38,0.8478,0.434,0.4174,0.384,0.2753,5874000000.0,5644000000.0,5227000000.0,198.313,1149.904,-1.079,31.231,37.7116,0.1575,0.0233,30.4348,-0.1295,0.427,0.1416,0.4198,0.0,185422000000.0,184377000000.0,2952000000.0,1710500000.0,0.0,0.234,0.168,0.024,0.417,0.062,0.7493,38.36,72.2657,0.0,4.5803,7.9047,0.0,0.323,15.0,0.4358,0.0,186733250000.0,30843250000.0,218578250000.0,23.088,83.851,30.3441,-0.0434,BLK,541.719971,546.22294,87352355074.70947
2017-12-31,0.1949,0.2359,1.7074,1.7385,1.7344,-0.0075,0.1258,0.0003,0.1075,0.0201,0.2761,0.0,0.0917,0.1085,0.0,0.1885,0.2155,-0.0133,3469000000.0,0.2003,373000000.0,3096000000.0,0.0,1595000000.0,1607000000.0,1489000000.0,46000000.0,1484000000.0,-820000000.0,6000000.0,0.0,2304000000.0,0.0,2304000000.0,14.24,14.0,161263193.0,164793014.0,2.5,0.8925,0.455,0.441,0.664,0.371,1580000000.0,1530000000.0,2310000000.0,12491000000.0,0.1198,1413000000.0,11078000000.0,0.0,5717000000.0,5806000000.0,5272000000.0,205000000.0,5240000000.0,270000000.0,37000000.0,0.0,4970000000.0,0.0,4970000000.0,30.65,30.23,162160601.0,164415035.0,10.0,0.8869,0.455,0.4359,0.398,0.2941,5685000000.0,5445000000.0,5007000000.0,197.181,1175.916,7.981,31.092,43.6429,0.1577,0.0228,33.2609,0.5825,0.176,0.139,0.4598,0.0,189632000000.0,187608000000.0,2407000000.0,1020500000.0,0.0,-0.041,0.165,0.022,0.436,0.056,0.7702,33.9256,78.8676,0.0,5.1894,12.2401,0.0,0.326,15.0,0.4577,0.0,190624000000.0,30137750000.0,222220500000.0,22.65,77.029,26.561,-0.0405,BLK,513.710022,500.2736315757576,82842518423.82024
2017-09-30,0.1419,0.1413,0.0823,0.0976,0.0989,-0.0149,0.2708,-0.0272,0.0539,0.0079,0.2238,0.0,0.0917,0.2531,0.0,0.1327,0.153,-0.0137,3233000000.0,0.1396,361000000.0,2872000000.0,0.0,1451000000.0,1478000000.0,1394000000.0,46000000.0,1392000000.0,445000000.0,12000000.0,0.0,947000000.0,0.0,947000000.0,5.85,5.78,161872716.0,163773546.0,2.5,0.8883,0.465,0.4448,0.293,0.4027,1503000000.0,1438000000.0,959000000.0,12451000000.0,0.1189,1898000000.0,10553000000.0,0.0,5453000000.0,5554000000.0,4999000000.0,210000000.0,4934000000.0,1423000000.0,31000000.0,0.0,3511000000.0,0.0,3511000000.0,21.58,21.31,161872716.0,163773546.0,9.79,0.8476,0.434,0.4131,0.282,0.2882,5399000000.0,5144000000.0,3542000000.0,185.59,1173.397,8.043,30.8885,38.5921,0.1664,0.0227,31.2609,1.4224,0.427,0.1389,0.4488,0.0,189941000000.0,188694000000.0,2892000000.0,1503000000.0,0.0,-0.0334,0.119,0.016,0.413,0.056,1.0592,48.4282,93.3094,0.0,4.3053,8.2841,0.0,0.454,14.0,0.438,0.0,190831000000.0,29462750000.0,222204500000.0,22.166,76.918,24.4952,-0.0352,BLK,447.089996,424.9668578285714,72371671948.94913
2017-06-30,0.0458,0.0696,0.0824,0.0981,0.0994,-0.0149,1.8779,-0.0206,0.0489,0.004,0.0343,0.0,0.0917,2.0419,0.0,0.0387,0.0546,-0.0137,3236000000.0,0.1541,631000000.0,2605000000.0,0.0,1343000000.0,1368000000.0,1237000000.0,48000000.0,1228000000.0,374000000.0,10000000.0,0.0,854000000.0,0.0,854000000.0,5.26,5.2,162502465.0,164149861.0,2.5,0.805,0.413,0.3943,0.264,0.4042,1338000000.0,1276000000.0,864000000.0,12055000000.0,0.0762,1859000000.0,10196000000.0,0.0,5283000000.0,5382000000.0,4814000000.0,216000000.0,4750000000.0,1311000000.0,21000000.0,0.0,3439000000.0,0.0,3439000000.0,21.06,20.79,162502465.0,164149861.0,9.58,0.8458,0.433,0.4119,0.285,0.2758,5221000000.0,4966000000.0,3460000000.0,181.874,1149.927,8.049,30.5842,34.3502,0.1682,0.0229,26.5833,1.5738,0.475,0.1408,0.415,0.0,186866000000.0,186254000000.0,2934500000.0,1567500000.0,0.0,-0.0268,0.118,0.015,0.412,0.054,0.998,46.0224,90.3492,0.0,4.108,7.6906,0.0,0.455,14.0,0.4382,0.0,192551000000.0,29178250000.0,223747500000.0,20.461,74.183,22.9907,-0.0312,BLK,422.410004,410.4361096944445,68642666890.65986
2017-03-31,0.067,0.2213,0.3075,0.3275,0.3291,-0.0152,0.7097,0.0342,0.0418,0.131,0.2775,0.0,0.0917,0.6924,0.0,0.0411,0.1869,-0.0143,3092000000.0,0.1784,607000000.0,2485000000.0,0.0,1317000000.0,1342000000.0,1143000000.0,65000000.0,1127000000.0,268000000.0,9000000.0,0.0,859000000.0,0.0,859000000.0,5.27,5.21,163016599.0,164856183.0,2.5,0.8037,0.406,0.3855,0.278,-0.0592,1255000000.0,1192000000.0,868000000.0,11623000000.0,0.0284,1541000000.0,10082000000.0,0.0,5233000000.0,5332000000.0,4750000000.0,219000000.0,4664000000.0,1290000000.0,17000000.0,0.0,3374000000.0,0.0,3374000000.0,20.59,20.32,163016599.0,164856183.0,9.37,0.8674,0.442,0.4201,0.29,0.2105,5143000000.0,4883000000.0,3391000000.0,178.853,1227.697,-1.123,34.4689,35.6651,0.1927,0.0244,18.3385,-0.1909,0.474,0.1321,0.4259,0.0,200135000000.0,199940000000.0,2876500000.0,1692500000.0,0.0,0.1159,0.117,0.015,0.42,0.052,0.7573,62.8065,101.3383,0.0,4.0407,6.8674,0.0,0.455,12.0,0.4502,0.0,193794500000.0,28931500000.0,224889250000.0,15.011,71.299,22.2968,-0.0423,BLK,383.51001,385.079168611111,62518497512.65599
2016-12-31,0.0121,0.0395,-0.0116,0.0019,0.002,-0.0157,0.0303,-0.0226,0.0358,-0.003,-0.0545,0.0,0.0505,0.0593,0.0,-0.0407,0.0774,-0.0144,2890000000.0,0.0094,299000000.0,2591000000.0,0.0,1342000000.0,1366000000.0,1225000000.0,51000000.0,1187000000.0,336000000.0,0.0,0.0,851000000.0,0.0,851000000.0,5.2,5.12,163434367.0,166036272.0,2.29,0.8965,0.451,0.4284,0.294,0.4017,1303000000.0,1238000000.0,851000000.0,11155000000.0,-0.0216,1229000000.0,9926000000.0,0.0,5181000000.0,5356000000.0,4570000000.0,205000000.0,4462000000.0,1290000000.0,-2000000.0,0.0,3172000000.0,0.0,3172000000.0,19.29,19.04,164425858.0,166579752.0,9.16,0.8898,0.442,0.4184,0.284,0.1824,4930000000.0,4667000000.0,3170000000.0,178.041,1160.686,7.104,30.0732,37.7828,0.1689,0.0223,24.2745,1.4007,0.44,0.1384,0.4644,0.0,189696000000.0,188436000000.0,2176000000.0,974000000.0,0.0,-0.026,0.11,0.014,0.418,0.05,0.6791,28.7943,69.2044,0.0,5.1264,11.4528,0.0,0.475,13.0,0.4645,0.0,191903500000.0,28741000000.0,222982250000.0,12.376,67.842,22.7659,-0.0552,BLK,380.540009,380.2514702647059,62193315489.0893
2016-09-30,-0.0319,0.0202,0.038,0.0492,0.052,-0.0143,-0.2154,0.0204,0.0393,0.0022,0.0232,0.0,0.0505,-0.2158,0.0,-0.0455,-0.0106,-0.0115,2837000000.0,-0.0251,322000000.0,2515000000.0,0.0,1281000000.0,1306000000.0,1209000000.0,52000000.0,1208000000.0,333000000.0,2000000.0,0.0,875000000.0,0.0,875000000.0,5.33,5.26,164129214.0,166256598.0,2.29,0.8865,0.467,0.4441,0.308,0.3662,1325000000.0,1260000000.0,877000000.0,11128000000.0,-0.0171,1233000000.0,9895000000.0,0.0,5238000000.0,5413000000.0,4482000000.0,205000000.0,4415000000.0,1233000000.0,6000000.0,0.0,3182000000.0,0.0,3182000000.0,19.28,19.02,164129214.0,166256598.0,9.05,0.8892,0.439,0.4152,0.286,0.177,4880000000.0,4620000000.0,3188000000.0,176.105,1195.57,6.33,30.2262,34.2109,0.1716,0.0219,24.2308,1.2114,0.43,0.1346,0.4515,0.0,196228000000.0,195574000000.0,2571500000.0,1348500000.0,0.0,-0.0198,0.111,0.014,0.415,0.05,0.6659,44.4114,85.3132,0.0,4.3274,8.2521,0.0,0.469,13.0,0.4707,0.0,193160750000.0,28592250000.0,224253250000.0,12.003,67.8,22.5366,-0.0703,BLK,362.459991,368.1722225555554,59490273429.27708
2016-06-30,-0.0408,-0.0395,-0.0366,-0.0264,-0.0227,-0.0146,-0.5353,-0.0631,0.0401,0.0006,0.2292,0.0,0.0505,-0.5562,0.0,-0.0234,-0.0525,-0.0112,2804000000.0,-0.0348,313000000.0,2491000000.0,0.0,1293000000.0,1318000000.0,1173000000.0,51000000.0,1142000000.0,353000000.0,6000000.0,0.0,789000000.0,0.0,789000000.0,4.79,4.73,164758612.0,166639290.0,2.29,0.8884,0.449,0.4255,0.281,0.1534,1260000000.0,1193000000.0,795000000.0,11201000000.0,-0.0053,1223000000.0,9978000000.0,0.0,5299000000.0,5483000000.0,4495000000.0,203000000.0,4392000000.0,1242000000.0,-7000000.0,0.0,3150000000.0,0.0,3150000000.0,19.03,18.76,164758612.0,166639290.0,8.94,0.8908,0.435,0.4102,0.281,0.2014,4870000000.0,4595000000.0,3143000000.0,173.393,1162.398,2.61,30.044,31.7859,0.1733,0.0223,23.3922,0.5919,0.478,0.1375,0.4611,0.0,191515000000.0,191228000000.0,2616000000.0,1449500000.0,0.0,-0.0792,0.111,0.014,0.41,0.05,0.7651,52.627,94.0117,0.0,4.2817,7.7275,0.0,0.47,12.0,0.4731,0.0,192040250000.0,28400250000.0,223122500000.0,13.693,67.984,22.6355,-0.0639,BLK,342.52999900000003,350.5447217777778,56434767203.601395
2016-03-31,-0.0384,-0.137,-0.2007,-0.1931,-0.1901,-0.0137,-0.11,-0.0814,0.0479,-0.4419,-0.1093,0.0,0.0505,0.0198,0.0,-0.0417,-0.0975,-0.0102,2624000000.0,-0.0364,295000000.0,2329000000.0,0.0,1265000000.0,1366000000.0,963000000.0,51000000.0,925000000.0,268000000.0,-10000000.0,0.0,657000000.0,0.0,657000000.0,3.97,3.92,165388130.0,167398938.0,2.29,0.8876,0.397,0.372,0.25,-0.2268,1042000000.0,976000000.0,647000000.0,11302000000.0,0.0151,1218000000.0,10084000000.0,0.0,5330000000.0,5524000000.0,4560000000.0,204000000.0,4440000000.0,1260000000.0,-6000000.0,0.0,3180000000.0,0.0,3180000000.0,19.16,18.87,165388130.0,167398938.0,8.83,0.8922,0.436,0.4109,0.281,0.2473,4929000000.0,4644000000.0,3174000000.0,171.681,1163.88,-3.598,30.0384,30.7398,0.175,0.0223,19.1373,-0.86,0.577,0.1366,0.4821,0.0,192492000000.0,192376000000.0,2681000000.0,1549500000.0,0.0,0.0531,0.113,0.014,0.411,0.05,0.927,44.7288,81.5776,0.0,4.2156,7.294,0.0,0.461,12.0,0.4716,0.0,195888250000.0,28202250000.0,226860750000.0,16.9,68.336,22.7647,-0.0519,BLK,340.570007,325.1211451714285,56326236591.8169
