,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-03-31,2.1391,76.3843,98.1215,102.0,102.0,0.005,-5.826,0.5889,0.1123,-0.1625,0.0,0.0,0.0,-5.877,0.0,0.0933,-0.0518,0.005,18092.0,0.0636,11075.0,7017.0,0.0,105143.0,376244.0,-369227.0,20973.0,5218098.0,27205.0,9250.0,0.0,5190893.0,0.0,5190893.0,5.15,5.15,1007399.0,1007399.0,0.0,0.3879,289.792,289.5794,286.916,-16.1829,5242920.0,5239071.0,5200143.0,69403.0,0.0291,187704.0,-118301.0,0.0,346801.0,1226167.0,-1344468.0,74217.0,4862158.0,37858.0,8702.0,0.0,4824300.0,0.0,4824300.0,4.79,4.79,1007399.0,1007399.0,0.0,-1.7046,71.348,71.1262,69.511,-15.4633,4951773.0,4936375.0,4833002.0,22.443,35.262,-0.291,1.3302,19.707,0.0593,0.0377,249.8007,-0.0551,0.0,0.0,5.8116,0.0,35522626.0,17009828.0,0.0,169835.5,0.0,0.0233,0.233,0.189,71.126,0.003,-0.214,625.0749,0.0,0.0,0.0,0.4086,0.0,0.0,2.0,4.9969,0.0,18986640.0,20674609.0,25540905.0,-1.065,0.069,66.5127,0.0396,HMG,13.49,15.072941294117644,13589812.51
2017-12-31,-15.3475,0.8177,0.7331,0.7333,0.7333,0.0001,-0.5583,-0.0273,-0.0157,-0.0313,0.0,0.0,-1.0,-0.7503,0.0,-0.6443,-0.1447,0.0001,16451.0,-0.0225,111397.0,-94946.0,0.0,44073.0,264634.0,-359580.0,18689.0,-152786.0,10653.0,-433.0,0.0,-163439.0,0.0,-163439.0,-0.16,-0.16,1002392.0,1002392.0,0.0,-5.7714,-7.917,-8.1513,-9.935,-20.2138,-130247.0,-134097.0,-163872.0,68321.0,0.0347,199799.0,-131478.0,0.0,337826.0,1194804.0,-1326282.0,68577.0,-303571.0,10653.0,9503.0,0.0,-314224.0,0.0,-314224.0,-0.31,-0.31,1002392.0,1002392.0,0.0,-1.9244,-3.214,-3.4396,-4.599,-12.0459,-219596.0,-234994.0,-304721.0,19.813,22.104,-0.332,1.5463,5.2115,0.078,0.07,-7.1752,1.7551,0.0,0.0,2.679,0.0,22156679.0,18482684.0,0.0,103353.5,0.0,0.1593,-0.016,-0.014,-3.44,0.003,2.5081,636.6624,0.0,0.0,0.0,0.661,0.0,0.0,-47.0,4.9447,0.0,19964112.0,20078868.0,22249539.0,-0.821,0.068,-3.4267,0.0442,HMG,14.45,12.351818181818176,14484564.399999999
2017-09-30,-0.1499,-5.2767,-2.6779,-2.6,-2.6,-0.0157,0.4582,-0.0655,-0.0444,-0.1389,0.0,0.0,0.0,0.5394,0.0,0.4371,-0.0338,-0.0157,16030.0,0.0019,34042.0,-18012.0,0.0,139759.0,331304.0,-349316.0,18335.0,-182139.0,0.0,5.0,0.0,-182139.0,0.0,-182139.0,-0.18,-0.18,1002392.0,1002392.0,0.0,-1.1236,-9.978,-10.2186,-11.362,-9.003,-159955.0,-163804.0,-182134.0,68700.0,0.0409,111040.0,-42340.0,0.0,417668.0,1238502.0,-1280842.0,64959.0,-901428.0,-138330.0,8932.0,0.0,-763098.0,0.0,-763098.0,-0.75,-0.75,1002392.0,1002392.0,0.5,-0.6163,-11.952,-12.1757,-11.108,-9.9046,-821071.0,-836469.0,-754166.0,19.976,22.071,-0.144,1.5463,4.763,0.0774,0.0701,-8.934,0.9193,0.0,0.0,8.7186,0.0,22123812.0,18899430.0,0.0,158415.5,0.0,-0.1381,-0.038,-0.034,-12.176,0.003,0.8981,915.5549,0.0,0.0,0.0,0.4337,0.0,-0.667,-11.0,6.0796,0.0,20682931.0,20157424.0,22404725.0,-0.679,0.069,-12.8769,-0.0072,HMG,10.35,11.252571428571434,10374757.2
2017-06-30,-0.6812,-1.0156,-1.0727,-1.0714,-1.0714,-0.032,0.0923,-0.1751,-0.0371,-0.1111,0.0,0.0,0.0,0.115,0.0,-0.4759,0.1477,-0.032,18830.0,0.0699,31190.0,-12360.0,0.0,57826.0,253985.0,-266345.0,16220.0,-21015.0,0.0,-120.0,0.0,-21015.0,0.0,-21015.0,-0.02,-0.02,1002392.0,1002392.0,0.0,-0.6564,-0.05,-0.2546,-1.116,-16.1211,-945.0,-4795.0,-21135.0,68670.0,0.0468,108662.0,-39992.0,0.0,375157.0,1229445.0,-1269437.0,64352.0,-763114.0,-132633.0,11598.0,0.0,-630481.0,0.0,-630481.0,-0.62,-0.62,1002392.0,1002392.0,0.5,-0.5824,-9.951,-10.1757,-9.181,-12.3702,-683364.0,-698762.0,-618883.0,20.157,22.307,-0.303,1.5962,2.4001,0.0792,0.0716,-0.2956,13.8905,0.0,0.0,3.071,0.0,22360505.0,21554618.0,0.0,124576.5,0.0,0.0399,-0.031,-0.028,-10.176,0.003,1.3117,611.8733,0.0,0.0,0.0,0.5512,0.0,-0.806,-13.0,5.4632,0.0,21527522.0,20473497.0,22792176.0,-0.847,0.069,-10.8584,0.0272,HMG,11.11,10.88638888888889,11136575.12
2017-03-31,0.2786,5.5081,1.8945,1.8333,1.8333,-0.032,0.3577,-0.1956,-0.0219,-0.1111,0.0,0.0,0.0,0.4661,0.0,-0.0111,0.0416,-0.032,17010.0,0.0904,23170.0,-6160.0,0.0,96168.0,344882.0,-351042.0,15333.0,52369.0,0.0,10050.0,0.0,52369.0,0.0,52369.0,0.05,0.05,1002392.0,1002392.0,0.0,-0.3621,4.206,3.9801,3.079,-2.5029,71551.0,67702.0,62419.0,67440.0,0.0505,102424.0,-34984.0,0.0,427657.0,1280623.0,-1315607.0,66550.0,-453147.0,-132633.0,16749.0,0.0,-320514.0,0.0,-320514.0,-0.32,-0.32,1002392.0,1002392.0,0.5,-0.5187,-5.504,-5.7325,-4.753,-13.1807,-371199.0,-386597.0,-303765.0,20.178,22.304,-0.042,1.5962,3.0302,0.0791,0.0716,4.4154,-0.8004,0.0,0.0,5.6536,0.0,22357162.0,20919719.0,0.0,171982.5,0.0,0.0157,-0.015,-0.013,-5.732,0.003,2.6728,1195.1044,0.0,0.0,0.0,0.3921,0.0,-1.563,-23.0,6.3413,0.0,22223670.0,20841487.0,23979133.0,-0.887,0.067,-5.8091,0.0376,HMG,10.65,10.835555555555553,10675474.8
2016-12-31,0.5139,-4.2623,-4.0119,-4.1579,-4.1579,-0.0365,0.5711,-0.2932,-0.0225,-0.1111,0.0,0.0,0.0,0.5613,0.0,3.8448,-0.1252,-0.0365,16830.0,0.0018,22638.0,-5808.0,0.0,123915.0,308331.0,-314139.0,15071.0,-750643.0,-138330.0,-1003.0,0.0,-612313.0,0.0,-612313.0,-0.6,-0.6,1002264.0,1002264.0,0.5,-0.3451,-43.477,-43.706,-36.382,-11.2889,-731722.0,-735572.0,-613316.0,66030.0,0.019,103393.0,-37363.0,0.0,428735.0,1293484.0,-1330847.0,74688.0,-544005.0,-112578.0,5668.0,0.0,-431427.0,0.0,-431427.0,-0.42,-0.42,1020084.0,1020084.0,0.5,-0.5658,-6.874,-7.1076,-6.534,-14.0251,-453919.0,-469317.0,-425759.0,20.129,22.726,-0.19,1.5964,3.0126,0.0793,0.0702,-48.8071,0.3006,-0.833,0.0,7.3627,0.0,22777421.0,21357958.0,0.0,73733.5,0.0,0.0322,-0.02,-0.017,-7.108,0.003,2.0398,483.8807,0.0,0.0,0.0,0.8955,0.0,-1.19,-19.0,6.493,0.0,22808808.0,21125299.0,25338582.0,-0.908,0.065,-6.2837,0.0523,HMG,10.51,11.097352941176474,10533794.64
2016-09-30,0.4091,0.9444,0.9024,0.898,0.898,-0.0222,0.1368,-0.2735,0.0017,-0.1429,0.0,0.0,0.0,0.2347,0.0,0.0144,0.4034,-0.0222,16000.0,0.0256,31664.0,-15664.0,0.0,97248.0,322247.0,-337911.0,17728.0,-43825.0,5697.0,2671.0,0.0,-49522.0,0.0,-49522.0,-0.05,-0.05,1018361.0,1018361.0,0.0,-0.979,-1.391,-1.6311,-3.095,-19.5835,-22248.0,-26097.0,-46851.0,66000.0,0.0378,109504.0,-43504.0,0.0,330397.0,1252401.0,-1295905.0,81797.0,409934.0,25752.0,7586.0,0.0,384182.0,0.0,384182.0,0.36,0.36,1018361.0,1018361.0,0.5,-0.6592,7.684,7.4505,5.821,-17.7151,507129.0,491731.0,391768.0,20.904,23.247,-0.308,1.7675,3.1382,0.0846,0.076,-1.4721,6.2412,0.0,0.0,6.078,0.0,23673618.0,22277794.0,0.0,188304.0,0.0,0.0138,0.018,0.014,7.45,0.002,-2.9287,799.162,0.0,0.0,0.0,0.3505,0.0,1.389,17.0,5.006,0.0,23172199.0,21436840.0,27700453.0,-1.148,0.065,6.0116,0.0391,HMG,11.5,10.880277777777776,11711151.5
2016-06-30,-0.4992,1.3869,1.3559,1.359,1.359,-0.0058,0.1061,-0.1871,-0.0219,-0.1429,0.0,0.0,0.0,0.0466,0.0,-0.0667,0.4042,-0.0058,17600.0,0.0864,24952.0,-7352.0,0.0,110326.0,305163.0,-312515.0,18418.0,288952.0,0.0,5031.0,0.0,288952.0,0.0,288952.0,0.28,0.28,1035493.0,1035493.0,0.0,-0.4177,17.683,17.4642,16.418,-19.4888,311220.0,307370.0,293983.0,65600.0,-0.0928,119948.0,-54348.0,0.0,329019.0,1470059.0,-1524407.0,102194.0,-53712.0,20055.0,-7447.0,0.0,-73767.0,0.0,-73767.0,-0.08,-0.08,1035493.0,1035493.0,0.5,-0.8285,0.974,0.7391,-1.124,-19.2879,63880.0,48482.0,-81214.0,20.934,26.179,-0.331,1.7383,4.4125,0.083,0.0664,16.6886,-1.113,0.0,0.0,6.2685,0.0,27108331.0,24339211.0,0.0,192196.0,0.0,0.0665,-0.003,-0.002,0.739,0.002,15.9168,745.7851,0.0,0.0,0.0,0.3413,0.0,-6.25,111.0,5.0155,0.0,23391284.0,21548616.0,29928355.0,-1.222,0.063,0.4744,0.0776,HMG,9.61,9.90138888888889,9951087.729999999
2016-03-31,-0.45,-1.1812,-2.0522,-2.2,-2.2,-0.0071,0.6249,0.0722,-0.0699,-0.1429,0.0,0.0,0.0,0.5415,0.0,-0.0281,-0.0437,-0.0071,15600.0,-0.037,24139.0,-8539.0,0.0,97246.0,357743.0,-366282.0,23471.0,-38489.0,20055.0,-1031.0,0.0,-58544.0,0.0,-58544.0,-0.06,-0.06,1035493.0,1035493.0,0.0,-0.5474,-0.716,-0.9627,-3.753,-5.112,-11169.0,-15018.0,-59575.0,64200.0,-0.1582,116100.0,-51900.0,0.0,336906.0,1684558.0,-1736458.0,101178.0,-1154470.0,20055.0,-18202.0,0.0,-1174525.0,0.0,-1174525.0,-1.14,-1.14,1035493.0,1035493.0,0.5,-0.8084,-16.171,-16.4064,-18.295,-19.9697,-1038147.0,-1053292.0,-1192727.0,20.63,26.842,-0.077,1.7383,6.1176,0.0843,0.0648,-0.6399,1.1146,0.0,0.0,6.2337,0.0,27794958.0,23260271.0,0.0,172008.5,0.0,0.2221,-0.054,-0.037,-16.406,0.002,1.0322,700.1462,0.0,0.0,0.0,0.3732,0.0,-0.439,0.0,5.2478,0.0,23197882.0,21701782.0,31487757.0,-1.238,0.062,-10.4103,0.0575,HMG,9.75,9.63628571428572,10096056.75
2015-12-31,0.1746,0.5563,0.5163,0.4615,0.4615,-0.0073,-1.7249,0.0815,-0.0674,-0.1429,0.0,0.0,0.0,-1.7496,0.0,-0.8023,0.239,-0.0102,16800.0,0.077,28749.0,-11949.0,0.0,25577.0,267248.0,-279197.0,22180.0,203296.0,0.0,915.0,0.0,203296.0,0.0,203296.0,0.19,0.19,1040181.0,1040181.0,0.5,-0.7113,13.65,13.4212,12.101,-25.7804,229326.0,225476.0,204211.0,64800.0,-0.1557,114050.0,-49250.0,0.0,339718.0,1671883.0,-1721133.0,104939.0,-1060339.0,0.0,-17597.0,0.0,-1060339.0,0.0,-1060339.0,-1.02,-1.02,1040181.0,1040181.0,0.5,-0.76,-14.507,-14.7438,-16.363,-21.2385,-940065.0,-955400.0,-1077936.0,20.593,30.98,-0.416,1.7305,10.7802,0.084,0.0559,10.1657,-2.1113,2.632,0.0,1.5224,0.0,32224908.0,22811523.0,0.0,162366.5,0.0,0.0091,-0.048,-0.034,-14.744,0.002,1.2458,337.5743,0.0,0.0,0.0,0.3991,0.0,-0.49,-1.0,5.2426,0.0,23187577.0,22144394.0,31019829.0,-1.323,0.062,-9.1043,0.0418,HMG,10.57,11.301714285714286,10994713.17
