,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.729,-21.8865,-1.4121,-1.3962,-1.3962,-0.0364,1.1927,-0.0696,-0.1686,0.0114,-0.2314,0.0062,0.0,0.8881,0.0,0.02,-2.713,0.0074,103199000.0,-0.16,100126000.0,3073000.0,0.0,8397000.0,8397000.0,-5324000.0,11693000.0,-23182000.0,4324000.0,0.0,0.0,-27506000.0,7505000.0,-35011000.0,-1.27,-1.27,28613895.0,22799000.0,0.0,0.0298,0.078,-0.1113,-0.339,0.2229,8036000.0,-11489000.0,-27506000.0,384956000.0,-0.0653,389279000.0,-4323000.0,0.0,32913000.0,32913000.0,-37236000.0,39616000.0,-82609000.0,-33314000.0,0.0,-1076000.0,-49295000.0,31055000.0,-80350000.0,-2.92,-2.92,28613895.0,0.0,-0.0112,0.078,-0.1117,-0.209,-0.0559,29851000.0,-42993000.0,-49295000.0,13.718,39.513,0.804,14.6377,1.6501,1.0671,0.3673,-0.9826,1.634,-0.9176,0.0,0.0085,0.0814,0.0,55827000.0,1130608000.0,-603943000.0,1414191000.0,45110500.0,50239000.0,43683000.0,-0.2839,0.0,46.2453,-0.0884,-0.4672,-0.189,-0.068,-0.0228,-0.112,4.0,0.328,-0.1609,48.6198,37.1755,41.5465,8.5336,7.6625,8.8125,0.0,-13.0,0.0855,0.0,1441975250.0,425471750.0,1173140000.0,-0.751,13.453,-1.0852,-0.0473,-2.6625,0.0135,-0.0894,-0.4727,LXU,5.3,5.288571428571429,151653643.5
2018-03-31,-0.131,0.3364,-0.0308,-0.0208,-0.0208,0.0058,-0.8149,-0.0762,-0.1216,-0.0191,-0.168,0.0769,0.0,0.3127,0.0,-0.2126,0.6729,0.0069,100450000.0,-0.1856,90357000.0,10093000.0,0.0,8303000.0,8303000.0,1790000.0,9306000.0,-6513000.0,-922000.0,0.0,0.0,-5591000.0,8012000.0,-13603000.0,-0.49,-0.49,28602954.0,23777000.0,0.0,0.1005,0.21,0.0278,-0.135,-0.0501,21131000.0,2793000.0,-5591000.0,404610000.0,0.0142,400666000.0,3944000.0,0.0,32748000.0,32748000.0,-28804000.0,37215000.0,-69221000.0,-40399000.0,0.0,-1076000.0,-28822000.0,31032000.0,-59854000.0,-2.18,-2.18,28602954.0,0.0,0.0097,0.096,-0.0791,-0.148,-0.0799,38824000.0,-32006000.0,-28822000.0,14.892,40.457,-0.176,14.4956,1.0022,0.9734,0.3549,0.3001,1.675,-0.0895,0.0,0.0094,0.0827,0.0,63986000.0,1157191000.0,-583376000.0,1448303000.0,68959000.0,51192500.0,47773500.0,-5.1331,0.0,18.2647,-0.0622,-0.3407,-0.135,-0.05,-0.017,-0.079,4.0,0.339,0.0759,44.2455,56.5023,44.6929,5.8674,7.9037,8.4693,0.0,-17.0,0.0809,0.0,1455886000.0,444514750.0,1194455250.0,-1.13,14.146,-0.86,-0.0271,6.1145,0.0129,-0.0687,-0.3922,LXU,6.13,7.053235294117648,175336108.02
2017-12-31,-0.1475,0.1373,0.7506,0.7881,0.7881,-0.0233,0.2618,-0.0639,-0.1257,-0.0244,0.1612,0.0541,0.0,0.1815,0.0,-0.0237,0.0269,0.0177,88917000.0,0.0416,99121000.0,-10204000.0,0.0,8238000.0,8238000.0,-18442000.0,9326000.0,-29104000.0,-30018000.0,0.0,-1076000.0,914000.0,7905000.0,-6991000.0,-0.25,-0.25,28405103.0,23047000.0,0.0,-0.1148,-0.011,-0.2224,-0.079,-0.2991,-976000.0,-19778000.0,914000.0,427504000.0,0.1413,422038000.0,5466000.0,0.0,34990000.0,34990000.0,-29524000.0,37267000.0,-69976000.0,-40759000.0,0.0,-1076000.0,-29217000.0,30230000.0,-59447000.0,-2.18,-2.18,28405103.0,0.0,0.0128,0.085,-0.0765,-0.139,-0.081,36434000.0,-32709000.0,-29217000.0,15.427,41.464,-0.936,14.7151,1.1836,0.9539,0.3515,-2.1207,1.498,2.3377,0.0,0.0096,0.0926,0.0,54444000.0,1177778000.0,-587246000.0,1452847000.0,55434500.0,55119000.0,48312000.0,0.6274,0.0586,-393.8166,-0.1153,-0.5453,-0.13,-0.049,-0.0173,-0.077,4.0,0.351,-0.0137,47.8056,50.8605,42.3353,7.7119,7.756,8.8488,0.0,-19.0,0.0818,0.0,1471130500.0,458417250.0,1218542750.0,-1.218,15.05,-0.8777,-0.0273,-43.4663,0.0122,-0.0829,-0.5123,LXU,8.76,8.565454545454548,248828702.28
2017-09-30,0.7997,-1.1165,-1.2208,-1.2198,-1.2198,-0.0416,0.887,-0.1376,-0.1579,-0.2115,0.1292,0.3703,0.0,0.811,0.0,-0.1995,0.6707,0.0168,92390000.0,0.1511,99675000.0,-7285000.0,0.0,7975000.0,7975000.0,-15260000.0,9291000.0,-23810000.0,-6698000.0,0.0,0.0,-17112000.0,7633000.0,-24745000.0,-0.91,-0.91,28405103.0,22596000.0,0.0,-0.0789,0.018,-0.1571,-0.268,-0.1394,1660000.0,-14519000.0,-17112000.0,423956000.0,0.1179,417178000.0,6778000.0,0.0,35190000.0,36811000.0,-30033000.0,37757000.0,-73614000.0,-21950000.0,0.0,-3657000.0,-51664000.0,28819000.0,-80483000.0,-3.1,-3.1,28405103.0,0.0,0.016,0.083,-0.0846,-0.19,-0.0955,35225000.0,-35857000.0,-51664000.0,15.674,41.639,-0.453,14.4486,1.8682,0.9218,0.3435,-1.5627,1.852,0.1644,0.0,0.0102,0.0863,0.0,74574000.0,1182751000.0,-587559000.0,1452560000.0,42351500.0,51982000.0,42449000.0,2.1652,0.0,215.2699,-0.0954,-0.5445,-0.171,-0.065,-0.0176,-0.085,5.0,0.342,0.0619,42.2015,38.6751,42.2557,10.0104,8.1558,9.9874,0.0,-16.0,0.083,0.0,1484988500.0,471996500.0,1238852250.0,-1.426,14.925,-0.9497,-0.0472,7.1341,0.0094,-0.0838,-0.4998,LXU,7.94,6.68257142857143,225536517.82000002
2017-06-30,4.3264,-1.0281,-3.8714,-3.65,-3.65,0.0551,-0.2964,-0.1001,-0.028,-0.2647,0.1751,0.0766,0.0,1.2702,0.0,-0.243,1.3554,0.1902,122853000.0,0.117,111513000.0,11340000.0,0.0,8232000.0,8232000.0,3108000.0,9292000.0,-9794000.0,-2761000.0,0.0,0.0,-7033000.0,7482000.0,-14515000.0,-0.53,-0.53,28405103.0,23660000.0,0.0,0.0923,0.138,-0.0041,-0.118,0.0992,17009000.0,-502000.0,-7033000.0,411828000.0,0.0627,434144000.0,-22316000.0,0.0,37177000.0,38798000.0,-61114000.0,41799000.0,61521000.0,-37478000.0,0.0,-176698000.0,98999000.0,42690000.0,56309000.0,1.95,1.95,28405103.0,0.0,-0.0542,0.425,0.2509,0.137,-0.2326,175085000.0,103320000.0,98999000.0,16.5,42.827,0.429,14.5795,2.3662,0.8836,0.3379,-0.054,1.92,-1.0094,0.0,0.0074,0.067,0.0,86156000.0,1216514000.0,-577147000.0,1469834000.0,47211500.0,61093500.0,41999500.0,-0.1684,0.0,20.3963,-0.0201,-0.1409,0.115,0.044,-0.0355,0.251,5.0,0.32,-0.6558,43.6056,45.2124,38.5963,8.723,6.7409,9.8055,0.0,6.0,0.0903,0.0,1500248000.0,490691500.0,1286528000.0,-3.372,14.498,2.4718,0.0882,1.5935,0.0097,-0.1429,-0.82,LXU,10.33,9.687222222222221,293424713.99
2017-03-31,2.8843,1.1133,0.4638,0.5556,0.5556,0.0037,-0.5281,-0.0587,-0.0006,-0.2098,-0.1396,-0.3298,0.0,0.9189,0.0,-0.032,1.0627,0.2102,123344000.0,0.2463,111729000.0,11615000.0,0.0,10545000.0,10545000.0,1070000.0,9358000.0,-7268000.0,-1282000.0,0.0,0.0,-5986000.0,7210000.0,-13196000.0,-0.48,-0.48,28405883.0,23640000.0,0.0,0.0942,0.159,0.0169,-0.107,-0.0593,19668000.0,2090000.0,-5986000.0,398957000.0,-0.0102,430484000.0,-31527000.0,0.0,39819000.0,41440000.0,-72967000.0,38953000.0,82735000.0,-38388000.0,0.0,-199477000.0,121123000.0,45244000.0,75879000.0,2.68,2.68,28405883.0,0.0,-0.079,0.476,0.305,0.19,-0.3836,189970000.0,121688000.0,121123000.0,16.953,44.178,-0.258,14.8807,1.5855,0.8778,0.3343,0.2233,1.509,-0.4983,0.0,0.0076,0.0855,0.0,62726000.0,1254915000.0,-596918000.0,1509281000.0,81390000.0,80095500.0,57323000.0,-2.1132,0.0,19.2019,-0.1126,-0.7904,0.16,0.057,-0.041,0.305,4.0,0.302,-0.4054,48.7982,68.8762,42.0884,4.9018,4.981,6.9598,0.0,5.0,0.0998,0.0,1553026500.0,474804250.0,1320607250.0,-5.388,14.045,3.124,0.107,3.9761,0.01,-0.3065,-1.7911,LXU,9.38,9.40611111111111,266447182.54000002
2016-12-31,-4.6673,-0.5994,-1.5384,-1.4583,-1.4583,0.0037,-1.0732,-0.0671,-0.0452,-0.1909,0.0342,0.0904,0.0,0.7828,0.0,-0.3231,-0.0797,0.2236,85369000.0,-0.0517,94261000.0,-8892000.0,0.0,8438000.0,10059000.0,-18951000.0,9816000.0,-32742000.0,-11209000.0,0.0,-3657000.0,-21533000.0,6494000.0,-28027000.0,-1.18,-1.18,27911540.0,23597000.0,0.0,-0.1042,-0.036,-0.2686,-0.328,-0.3806,-3112000.0,-22926000.0,-21533000.0,374585000.0,-0.1442,423891000.0,-49306000.0,0.0,40168000.0,41789000.0,-91095000.0,30945000.0,70212000.0,-41956000.0,0.0,-200301000.0,112168000.0,47408000.0,64760000.0,2.54,2.54,27911540.0,0.0,-0.1316,0.434,0.2701,0.173,-0.6299,162451000.0,101157000.0,112168000.0,17.645,45.146,-1.164,15.3499,2.1503,0.8699,0.3372,-2.3356,1.506,0.7899,0.0,0.0081,0.0988,0.0,60900000.0,1260104000.0,-596761000.0,1508279000.0,50450000.0,71122500.0,45088500.0,0.4678,0.0468,-118.3872,-0.1213,-0.5227,0.143,0.048,-0.0512,0.27,3.0,0.279,-0.3613,52.8579,49.9863,45.8354,7.4249,5.2668,8.3078,0.0,6.0,0.1072,0.0,1586327000.0,453951500.0,1340306500.0,-8.453,13.42,3.2689,0.0984,9.0826,0.0107,-0.5674,-3.4676,LXU,8.42,8.487941176470589,235015166.8
2016-09-30,-2.0835,3.0943,4.3186,3.7973,3.7973,0.0023,-18.5275,0.1976,0.0325,0.0459,-0.5583,-0.4949,0.0,0.5167,0.0,-0.1414,0.2652,0.2253,80262000.0,-0.0938,116641000.0,-36379000.0,0.0,9962000.0,9962000.0,-46341000.0,13333000.0,111325000.0,-22226000.0,0.0,-173041000.0,133551000.0,21504000.0,112047000.0,4.14,4.14,27935492.0,23577000.0,0.0,-0.4533,1.763,1.5531,1.396,-0.8491,141520000.0,124658000.0,133551000.0,379241000.0,0.0607,421224000.0,-41983000.0,0.0,44195000.0,47713000.0,-89696000.0,22002000.0,87747000.0,-37886000.0,0.0,-199664000.0,125633000.0,44181000.0,81452000.0,2.78,2.78,27935492.0,0.0,-0.1107,0.428,0.2894,0.215,-0.9309,162206000.0,109749000.0,125633000.0,18.614,49.137,-2.44,18.6324,6.549,1.001,0.3757,9.3496,1.438,-0.3215,0.0,0.0093,0.1241,0.0,86199000.0,1372654000.0,-582786000.0,1513598000.0,64922500.0,82948000.0,53366000.0,0.892,0.0,2.3852,-0.4003,-1.9055,0.187,0.06,-0.0502,0.289,4.0,0.278,-0.1466,52.8827,38.2872,34.472,5.8414,4.572,7.1064,0.0,7.0,0.1165,0.0,1598160500.0,436218250.0,1363158250.0,-12.638,13.576,4.9881,0.1068,28.5651,0.0043,-0.8994,-6.5024,LXU,8.58,10.306111111111113,239686521.36
2016-06-30,-0.8312,9.2737,11.1223,9.0,9.0,-0.0468,-0.2962,0.1559,-0.13,0.1858,-0.4913,-0.4293,0.0,0.2553,0.0,-0.2524,-3.5311,0.0491,109982000.0,-0.1237,107853000.0,2129000.0,0.0,10874000.0,10874000.0,-8745000.0,6446000.0,11420000.0,-3671000.0,0.0,-22779000.0,15091000.0,10036000.0,5055000.0,0.2,0.2,23865518.0,22424000.0,0.0,0.0194,0.29,0.1624,0.046,-0.41,31894000.0,17866000.0,15091000.0,387546000.0,-0.1192,404948000.0,-17402000.0,0.0,45835000.0,89023000.0,-106425000.0,9541000.0,-83973000.0,-42292000.0,0.0,-29281000.0,-41681000.0,22677000.0,-64358000.0,-2.84,-2.84,23865518.0,0.0,-0.0449,-0.075,-0.1921,-0.166,-1.0989,-29065000.0,-74432000.0,-41681000.0,16.976,56.406,-1.89,23.601,0.9569,1.3902,0.4136,2.7716,1.228,4.1193,0.0,0.0116,0.0989,0.0,46924000.0,1346158000.0,-704220000.0,1680948000.0,64376500.0,89652000.0,55666000.0,-3.1657,0.0,16.9441,-0.5994,-4.6992,-0.157,-0.049,-0.0562,-0.192,2.0,0.297,-0.4061,68.7409,40.8846,38.0977,6.02,4.3228,6.962,0.0,-11.0,0.1183,0.0,1573802000.0,408975500.0,1306007750.0,-17.845,16.239,-7.8013,-0.0365,-17.2969,0.0042,-1.1664,-9.9636,LXU,12.08,13.050277777777776,288295457.44
2016-03-31,-1.1512,-2.2961,-4.876,-4.8571,-4.8571,0.0011,0.1083,0.1777,-0.1297,0.1525,-0.0321,-0.0983,0.0,-0.6623,0.0,-0.5907,-2.2059,0.0351,98972000.0,-0.5021,105136000.0,-6164000.0,0.0,10894000.0,10894000.0,-17058000.0,1350000.0,-19791000.0,-4850000.0,0.0,-824000.0,-14941000.0,9668000.0,-24609000.0,-1.08,-1.08,23471360.0,23552000.0,0.0,-0.0623,-0.079,-0.1863,-0.249,-0.9114,-7851000.0,-18441000.0,-14941000.0,403067000.0,-0.2191,409982000.0,-6915000.0,0.0,49507000.0,92695000.0,-99610000.0,5324000.0,-95883000.0,-39528000.0,0.0,-9793000.0,-56355000.0,12641000.0,-68996000.0,-3.02,-3.02,23471360.0,0.0,-0.0172,-0.128,-0.2247,-0.171,-1.095,-51510000.0,-90559000.0,-56355000.0,16.963,56.206,-3.843,22.79,1.6841,1.3435,0.3982,-13.66,1.344,-0.5662,0.0,0.0179,0.1101,0.0,59145000.0,1319236000.0,-713867000.0,1642483000.0,88949000.0,99698500.0,72384000.0,-7.4741,0.0,-63.0982,-1.0522,-9.8335,-0.165,-0.055,-0.0539,-0.225,3.0,0.32,-0.5058,96.7614,79.2326,62.1592,4.5314,4.0429,5.5685,0.0,-8.0,0.1228,0.0,1487518000.0,418652500.0,1260074000.0,-18.804,17.173,-17.0096,-0.0491,-13.6479,0.0041,-1.1816,-12.1961,LXU,12.75,9.201714285714283,299259840.0
