,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0777,0.4453,0.5413,0.5333,0.5333,0.1219,0.0405,0.0082,0.0829,0.0,0.0,0.0352,-1.7494,0.0,0.0356,0.0575,0.0031,569239000.0,0.073,191753000.0,377486000.0,0.0,14444000.0,172018000.0,205468000.0,56585000.0,254720000.0,58000.0,-119000.0,0.0,254662000.0,0.0,254662000.0,1.84,1.84,138208815.0,1.47,0.6631,0.822,0.5469,0.447,-0.0279,467989000.0,311305000.0,254543000.0,2235822000.0,0.0712,752768000.0,1483054000.0,0.0,51628000.0,667459000.0,815595000.0,211962000.0,872247000.0,121000.0,-308000.0,0.0,872126000.0,0.0,872126000.0,6.32,6.31,138208815.0,5.78,0.6633,0.761,0.4849,0.39,-0.1413,1702042000.0,1084209000.0,871818000.0,75.235,135.093,-0.115,54.7814,2.5317,0.7281,0.4055,5.5015,1.2149,0.799,0.0,0.0254,0.0,18671008000.0,25892389000.0,0.0,0.0,0.0,-1.0513,0.084,0.047,0.485,0.121,1.5126,0.0,0.0,0.0,0.0,0.0,0.0,0.915,29.0,0.0231,0.0,25624506250.0,10363792750.0,18477528250.0,-2.286,16.177,5.1151,-1.2395,AVB,171.889999,165.9225708857143,23756713072.141182
2018-03-31,0.065,-0.3101,-0.3995,-0.4012,-0.4012,0.0534,0.0372,0.0011,0.0847,0.0,0.0,0.0352,-1.079,0.0,0.0347,0.0849,0.0056,560792000.0,0.0736,191920000.0,368872000.0,0.0,13664000.0,173465000.0,195407000.0,55113000.0,141643000.0,0.0,-53000.0,0.0,141643000.0,0.0,141643000.0,1.03,1.03,138095504.0,1.47,0.6578,0.634,0.3509,0.253,-0.0042,355815000.0,196756000.0,141590000.0,2197095000.0,0.067,741268000.0,1455827000.0,0.0,51131000.0,651397000.0,804430000.0,205479000.0,782810000.0,121000.0,-220000.0,0.0,782689000.0,0.0,782689000.0,5.68,5.67,138095504.0,5.73,0.6626,0.724,0.4498,0.356,-0.127,1590877000.0,988289000.0,782469000.0,74.84,135.026,-0.017,55.0304,1.9654,0.7353,0.4076,3.57,2.2303,1.427,0.0,0.0244,0.0,18646447000.0,25974495000.0,0.0,0.0,0.0,-1.0075,0.076,0.043,0.45,0.12,1.6425,0.0,0.0,0.0,0.0,0.0,0.0,1.009,30.0,0.0233,0.0,25311996750.0,10334848750.0,18295712500.0,-2.02,15.91,4.8097,-1.217,AVB,164.46000700000002,160.03029408823528,22711187554.50853
2017-12-31,0.0708,-0.0067,-0.0192,-0.0227,-0.0227,0.1307,0.0306,0.0157,0.0425,0.0,0.0,0.0519,-1.8495,0.0,0.1378,0.1227,0.0055,555291000.0,0.0715,181807000.0,373484000.0,0.0,11865000.0,164422000.0,209062000.0,52523000.0,237612000.0,39000.0,-87000.0,0.0,237573000.0,0.0,237573000.0,1.72,1.72,138087866.0,1.42,0.6726,0.805,0.5225,0.428,-0.2866,447235000.0,290135000.0,237486000.0,2158628000.0,0.0554,725321000.0,1433307000.0,0.0,50673000.0,643809000.0,789498000.0,199661000.0,877062000.0,141000.0,-261000.0,0.0,876921000.0,0.0,876921000.0,6.36,6.35,138087866.0,5.68,0.664,0.769,0.4988,0.406,-0.1204,1660873000.0,1076723000.0,876660000.0,75.228,133.356,-1.153,53.0783,1.4622,0.7056,0.398,5.524,1.4256,0.826,0.0,0.0214,0.0,18414821000.0,25542385000.0,0.0,0.0,0.0,-1.47,0.085,0.048,0.499,0.119,1.4326,0.0,0.0,0.0,0.0,0.0,0.0,0.893,29.0,0.0235,0.0,24972230500.0,10317723250.0,18128706000.0,-1.883,15.632,5.3928,-1.207,AVB,178.41000400000001,181.75969763636365,24636256725.411465
2017-09-30,0.0712,-0.2925,-0.3315,-0.3346,-0.3359,0.155,0.0335,0.0239,0.0458,0.0,0.0,0.0519,0.3653,0.0,-0.0229,0.0161,0.0056,550500000.0,0.0664,187288000.0,363212000.0,0.0,11655000.0,157554000.0,205658000.0,47741000.0,238272000.0,24000.0,-49000.0,0.0,238248000.0,0.0,238248000.0,1.73,1.72,138083159.0,1.42,0.6598,0.783,0.5196,0.433,-0.2517,431003000.0,286013000.0,238199000.0,2121578000.0,0.0566,712959000.0,1408619000.0,0.0,49236000.0,642342000.0,766277000.0,196786000.0,881895000.0,312000.0,-226000.0,0.0,881583000.0,0.0,881583000.0,6.41,6.4,138083159.0,5.61,0.6639,0.776,0.5084,0.416,-0.0676,1645751000.0,1078681000.0,881357000.0,74.838,131.644,-1.004,51.6213,1.5723,0.6898,0.3921,5.9909,1.4909,0.821,0.0,0.0212,0.0,18177837000.0,25088756000.0,0.0,0.0,0.0,-1.3901,0.086,0.049,0.508,0.118,1.3957,0.0,0.0,0.0,0.0,0.0,0.0,0.875,29.0,0.0232,0.0,24728677750.0,10263565750.0,17991818500.0,-1.038,15.364,5.4815,-1.1165,AVB,178.419998,185.58771494285713,24636796952.61368
2017-06-30,0.0541,-0.1175,-0.1632,-0.1667,-0.1667,0.0013,0.0315,0.0385,0.0231,0.0,0.0,0.0519,1.3584,0.0,0.1612,0.0329,0.0045,530512000.0,0.0562,180253000.0,350259000.0,0.0,13947000.0,155956000.0,194303000.0,50102000.0,165283000.0,58000.0,-31000.0,0.0,165225000.0,0.0,165225000.0,1.2,1.2,137786073.0,1.42,0.6602,0.673,0.406,0.311,0.0399,356824000.0,215385000.0,165194000.0,2087289000.0,0.0612,702798000.0,1384491000.0,0.0,49509000.0,621471000.0,763020000.0,196916000.0,1000037000.0,310000.0,-240000.0,0.0,999727000.0,0.0,999727000.0,7.28,7.27,137786073.0,5.54,0.6633,0.839,0.5734,0.479,-0.1069,1750762000.0,1196953000.0,999487000.0,74.626,130.229,0.154,50.7436,2.1276,0.68,0.3896,4.2989,1.669,1.183,0.0,0.0263,0.0,17943745000.0,24642351000.0,0.0,0.0,0.0,-0.9233,0.098,0.056,0.573,0.117,1.1831,0.0,0.0,0.0,0.0,0.0,0.0,0.761,28.0,0.0237,0.0,24499598500.0,10189268500.0,17844523500.0,-1.619,15.149,6.0785,-1.1887,AVB,192.169998,193.3475015,26478349372.837852
2017-03-31,0.0133,0.0135,-0.0086,-0.0058,-0.0058,0.0796,0.0549,0.0402,0.0774,0.0,0.0,0.0519,1.172,0.0,0.158,-0.108,0.0024,522326000.0,0.0272,175974000.0,346352000.0,0.0,13206000.0,166243000.0,180109000.0,49295000.0,235895000.0,20000.0,-94000.0,0.0,235875000.0,0.0,235875000.0,1.72,1.72,137330988.0,1.42,0.6631,0.815,0.546,0.452,0.0572,425811000.0,285190000.0,235781000.0,2059084000.0,0.0712,692555000.0,1366529000.0,0.0,47573000.0,609699000.0,756830000.0,193395000.0,1032234000.0,288000.0,-334000.0,0.0,1031946000.0,0.0,1031946000.0,7.52,7.51,137330988.0,5.47,0.6637,0.86,0.5952,0.501,-0.1473,1770468000.0,1225629000.0,1031612000.0,74.758,130.913,0.218,51.0135,2.6849,0.6824,0.3897,5.7854,1.2714,0.826,0.0,0.0253,0.0,17978421000.0,24615430000.0,0.0,0.0,0.0,-0.9004,0.102,0.058,0.595,0.116,1.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.727,26.0,0.0231,0.0,24324352500.0,10082795250.0,17707354000.0,-2.209,14.994,6.3374,-1.2565,AVB,183.600006,182.16222297222222,25213970220.78593
2016-12-31,0.0812,0.4769,0.5585,0.5714,0.5714,0.0683,0.0553,0.0303,0.0889,0.0,0.0,0.08,-0.6564,0.0,-0.0938,-0.005,0.0033,518240000.0,0.0778,169444000.0,348796000.0,0.0,10428000.0,162589000.0,186207000.0,49648000.0,242445000.0,210000.0,-52000.0,0.0,242235000.0,0.0,242235000.0,1.76,1.76,137325877.0,1.35,0.673,0.834,0.5636,0.467,-0.1078,432113000.0,292093000.0,242183000.0,2045255000.0,0.102,683274000.0,1361981000.0,0.0,45771000.0,583192000.0,778789000.0,187510000.0,1034307000.0,305000.0,-294000.0,0.0,1034002000.0,0.0,1034002000.0,7.53,7.52,137325877.0,5.4,0.6659,0.857,0.5974,0.506,-0.2479,1753251000.0,1221817000.0,1033708000.0,74.068,130.109,-0.407,51.1985,2.4029,0.6912,0.3935,5.8833,1.2366,0.767,0.0,0.0201,0.0,17867271000.0,24568174000.0,0.0,0.0,0.0,-1.1865,0.104,0.059,0.597,0.117,1.1221,0.0,0.0,0.0,0.0,0.0,0.0,0.717,25.0,0.0224,0.0,23990012000.0,9977772750.0,17473596250.0,-3.691,14.893,6.516,-1.4369,AVB,177.149994,168.33470597058823,24327278286.594738
2016-09-30,0.0963,0.6209,0.7289,0.6883,0.6928,0.0171,0.0481,-0.0117,0.0807,0.0,0.0,0.08,-1.3941,0.0,0.1399,0.1593,0.0332,516211000.0,0.0859,177127000.0,339084000.0,0.0,11928000.0,136683000.0,202401000.0,47871000.0,356414000.0,22000.0,-63000.0,0.0,356392000.0,0.0,356392000.0,2.6,2.59,137313555.0,1.35,0.6569,1.038,0.7832,0.69,-0.4229,536014000.0,404285000.0,356329000.0,2007857000.0,0.1057,672070000.0,1335787000.0,0.0,46851000.0,556211000.0,779576000.0,180079000.0,947425000.0,230000.0,-318000.0,0.0,947195000.0,0.0,947195000.0,6.89,6.88,137313555.0,5.3,0.6653,0.817,0.5615,0.472,-0.2414,1641177000.0,1127504000.0,946877000.0,73.093,128.091,-1.59,49.638,1.6909,0.6791,0.3875,8.4453,0.863,0.519,0.0,0.0231,0.0,17588657000.0,24172439000.0,0.0,0.0,0.0,-1.7099,0.096,0.055,0.562,0.116,1.2047,0.0,0.0,0.0,0.0,0.0,0.0,0.769,27.0,0.0233,0.0,23568699750.0,9895050250.0,17239604750.0,-3.531,14.622,6.2612,-1.4248,AVB,177.83999599999999,176.88083274999997,24419842071.945778
2016-06-30,0.1096,0.1185,0.1458,0.1077,0.1163,0.0778,0.0658,0.0313,0.0535,0.0,0.0,0.08,0.2095,0.0,0.1622,0.0062,0.0376,502307000.0,0.098,170010000.0,332297000.0,0.0,12011000.0,144184000.0,188113000.0,46581000.0,197480000.0,36000.0,-125000.0,0.0,197444000.0,0.0,197444000.0,1.44,1.44,137162514.0,1.35,0.6615,0.75,0.4859,0.393,-0.1175,376530000.0,244061000.0,197319000.0,1967006000.0,0.1107,661014000.0,1305992000.0,0.0,45387000.0,554225000.0,751767000.0,175442000.0,797192000.0,247000.0,-321000.0,0.0,796945000.0,0.0,796945000.0,5.83,5.82,137162514.0,5.2,0.6639,0.75,0.4945,0.405,-0.1818,1474762000.0,972634000.0,796624000.0,71.86,126.821,-0.43,49.824,2.0974,0.6933,0.3929,5.2395,1.3948,0.938,0.0,0.0239,0.0,17395067000.0,23941367000.0,0.0,0.0,0.0,-1.2144,0.081,0.047,0.494,0.115,1.4254,0.0,0.0,0.0,0.0,0.0,0.0,0.892,32.0,0.0231,0.0,23192655250.0,9843257500.0,17037935250.0,-2.608,14.341,5.5439,-1.3149,AVB,180.389999,177.09805558333335,24742745763.297485
2016-03-31,0.2103,0.109,0.1431,0.1019,0.109,0.1752,0.0479,0.0432,-0.0091,0.0,0.0,0.08,0.505,0.0,0.0894,0.3633,0.0375,508498000.0,0.1495,166693000.0,341805000.0,0.0,11404000.0,139880000.0,201925000.0,43410000.0,237968000.0,37000.0,-54000.0,0.0,237931000.0,0.0,237931000.0,1.73,1.73,137002607.0,1.35,0.6722,0.804,0.5534,0.468,-0.3416,408594000.0,281378000.0,237877000.0,1922158000.0,0.1128,648986000.0,1273172000.0,0.0,43711000.0,522562000.0,750610000.0,173451000.0,773329000.0,1504000.0,-267000.0,0.0,771825000.0,0.0,771825000.0,5.69,5.67,137002607.0,5.1,0.6624,0.747,0.4926,0.402,-0.1942,1435066000.0,946780000.0,771558000.0,71.871,124.402,-1.268,47.4632,1.9555,0.6604,0.3815,6.4819,1.1675,0.78,0.0,0.0224,0.0,17043390000.0,23278068000.0,0.0,0.0,0.0,-1.6253,0.08,0.046,0.493,0.115,1.446,0.0,0.0,0.0,0.0,0.0,0.0,0.896,34.0,0.0227,0.0,22867013750.0,9681749000.0,16769287500.0,-2.725,14.03,5.4585,-1.3345,AVB,190.199997,178.0951425428571,26057895440.392178
