,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2015-12-31,0.0967,2.8948,0.9395,0.9476,0.9476,3.199,0.1112,0.0613,0.0847,0.0857,0.0,0.0,2.8562,0.0,-0.0707,2.5998,0.0201,733967000.0,0.1268,428963000.0,305004000.0,0.0,106662000.0,214380000.0,90624000.0,113577000.0,-15158000.0,-6092000.0,0.0,0.0,-9066000.0,0.0,-9066000.0,-0.1,-0.1,80003000.0,0.0,0.4156,0.226,0.1341,-0.012,0.103,166095000.0,98419000.0,-9066000.0,2838358000.0,0.0957,1621576000.0,1216782000.0,0.0,449433000.0,748936000.0,467846000.0,443127000.0,56610000.0,55924000.0,0.0,0.0,686000.0,0.0,686000.0,0.01,0.01,80003000.0,,0.0,0.4287,0.267,0.1761,0.0,0.0758,759198000.0,499737000.0,686000.0,-8.475,47.94,0.945,65.9814,2.9625,-7.7852,1.0272,0.8665,0.668,-11.8755,0.0,0.2536,0.1453,0.0,-185298000.0,3835368000.0,-5444319000.0,8319297000.0,43402000.0,57976000.0,0.0,-0.2975,0.0024,30.3543,-0.0436,-0.4733,-0.001,0.0,0.0651,0.176,4.0,0.575,603.2187,9.3638,5.8107,0.0,65.3969,48.9575,0.0,0.0,5.0,0.1583,0.0,7935798000.0,-684295500.0,4937529750.0,2.689,35.478,1.1278,0.0002,-0.4801,0.0029,-0.07,-0.7657,PENN,16.02,15.936857028571428,1281648060.0
2015-09-30,0.1342,0.3696,1.3193,1.3,1.25,0.1464,1.0876,-1.8308,3.2721,-0.0325,0.0,0.0,3.665,0.0,-0.075,0.3431,0.0197,739297000.0,0.1445,423370000.0,315927000.0,0.0,107614000.0,173755000.0,142172000.0,111406000.0,40280000.0,35380000.0,0.0,0.0,4900000.0,0.0,4900000.0,0.06,0.05,80185538.0,0.0,0.4273,0.295,0.2052,0.007,0.0814,217827000.0,151686000.0,4900000.0,2755752000.0,0.128,1565853000.0,1189899000.0,0.0,457552000.0,869323000.0,320576000.0,439148000.0,-89773000.0,50256000.0,0.0,0.0,-140029000.0,0.0,-140029000.0,-1.8,-1.81,80185538.0,,0.0,0.4318,0.22,0.1268,-0.051,0.0358,605822000.0,349375000.0,-140029000.0,-8.433,47.368,0.75,65.6606,2.7871,-7.7862,1.0239,1.3616,0.699,21.7251,0.0,0.2613,0.1456,0.0,-161200000.0,3798207000.0,-5444554000.0,8304892000.0,41616000.0,54939500.0,0.0,-0.4348,0.0027,23.1447,-0.0626,-0.6998,0.202,-0.029,0.0443,0.127,3.0,0.573,-2.3694,9.0318,5.4211,0.0,66.2186,50.1598,0.0,0.0,7.0,0.166,0.0,7732043000.0,-691788250.0,4808979500.0,1.232,34.367,0.7956,-0.0488,-0.7024,0.0033,-0.0846,-0.9087,PENN,16.780001000000002,17.810277916666664,1345513407.8255382
2015-06-30,0.0588,4.4152,-0.2857,-0.4,-0.4,0.213,1.1052,-1.8579,3.5684,-0.3508,0.0,0.0,-0.1249,0.0,0.102,4.2759,0.0155,700956000.0,0.0748,396419000.0,304537000.0,0.0,118901000.0,181176000.0,123361000.0,109798000.0,19204000.0,16221000.0,0.0,0.0,2983000.0,0.0,2983000.0,0.03,0.03,79812962.0,0.0,0.4345,0.273,0.184,0.004,0.0712,191277000.0,129002000.0,2983000.0,2662395000.0,0.0601,1509878000.0,1152517000.0,0.0,466283000.0,868260000.0,284257000.0,433675000.0,-125234000.0,35043000.0,0.0,0.0,-160277000.0,0.0,-160277000.0,-2.06,-2.06,79812962.0,,0.0,0.4329,0.211,0.1159,-0.06,0.0193,560768000.0,308441000.0,-160277000.0,-8.599,43.273,0.626,60.8832,2.9208,-7.0803,1.0241,1.1749,0.734,40.7831,0.0,0.2721,0.1696,0.0,-144305000.0,3453757000.0,-5033596000.0,7538017000.0,57328000.0,67083000.0,0.0,-0.5895,0.0033,24.1856,-0.1023,-1.1516,0.496,-0.039,0.0437,0.116,4.0,0.643,-1.9852,10.0618,6.1878,0.0,46.4414,39.6881,0.0,0.0,8.0,0.1751,0.0,6170421750.0,-323178250.0,4139252750.0,0.645,33.358,0.7112,-0.0628,-0.8382,0.0038,-0.1002,-1.057,PENN,18.35,17.207777944444448,1464567852.7
2015-03-31,0.0499,4.3301,-0.5881,-0.6,-0.6,0.7966,1.0966,-1.8778,3.5497,-0.23,0.0,0.0,3.5054,0.0,0.0791,5.1874,0.0199,664138000.0,0.036,372824000.0,291314000.0,0.0,116256000.0,179625000.0,111689000.0,108346000.0,12284000.0,10415000.0,0.0,0.0,1869000.0,0.0,1869000.0,0.02,0.02,79673593.0,0.0,0.4386,0.277,0.1816,0.003,0.0443,183999000.0,120630000.0,1869000.0,2613585000.0,-0.0027,1477969000.0,1135616000.0,0.0,455280000.0,951338000.0,184278000.0,334769000.0,-131508000.0,27576000.0,0.0,0.0,-159084000.0,0.0,-159084000.0,-2.04,-2.04,79673593.0,,0.0,0.4345,0.177,0.0778,-0.061,0.0224,463187000.0,203261000.0,-159084000.0,-8.744,43.078,0.369,61.3834,2.9838,-7.0204,1.0352,1.1134,0.813,41.7528,0.0,0.2735,0.175,0.0,-94232000.0,3432196000.0,-5011226000.0,7580986000.0,47027500.0,45737000.0,0.0,-0.6233,0.0031,25.2877,-0.0732,-0.7676,-3.509,-0.045,0.0282,0.078,5.0,0.743,-1.8658,9.2992,5.7144,0.0,55.5757,57.1438,0.0,0.0,11.0,0.1742,0.0,4736626000.0,45337250.0,3516498250.0,0.736,32.804,0.6072,-0.0615,-0.8025,0.0039,-0.0911,-0.9165,PENN,15.66,16.213333555555558,1247688466.38
2014-12-31,0.3047,0.9298,0.7783,0.7732,0.7715,-0.0065,1.1175,-1.9299,3.6181,-0.2078,0.0,-1.0,-1.8166,0.0,-0.049,0.9188,0.004,651361000.0,0.2928,373240000.0,278121000.0,0.0,114781000.0,334767000.0,-56646000.0,109598000.0,-161541000.0,-11760000.0,0.0,0.0,-149781000.0,0.0,-149781000.0,-1.91,-1.91,78425000.0,0.0,0.427,0.02,-0.0797,-0.23,-0.0626,12719000.0,-51943000.0,-149781000.0,2590527000.0,-0.0674,1465951000.0,1124576000.0,0.0,446436000.0,867388000.0,257188000.0,425114000.0,-153303000.0,30519000.0,0.0,0.0,-183822000.0,0.0,-183822000.0,-2.34,-2.34,78425000.0,,0.0,0.4341,0.208,0.1049,-0.071,0.0138,538553000.0,271811000.0,-183822000.0,-9.028,42.473,-0.52,62.0545,2.6608,-6.8736,1.0523,-0.4739,0.686,-0.1712,0.0,0.2797,0.1762,0.0,-152322000.0,3330914000.0,-5000300000.0,7504277000.0,47078000.0,32858000.0,0.0,-2.5891,0.0041,366.2198,-0.1019,-1.0266,-0.444,-0.063,0.04,0.105,5.0,0.894,-1.4265,6.0778,5.8639,0.0,55.0263,78.8401,0.0,0.0,8.0,0.1723,0.0,3284397500.0,414031500.0,2898737000.0,0.456,33.032,0.6394,-0.073,-0.8637,0.0041,-0.0874,-0.8491,PENN,13.73,13.62228571428571,1076775250.0
2014-09-30,-0.0849,0.1596,-1.3715,-1.4651,-1.5,-0.3199,-0.5436,-0.6652,-0.4872,-0.0204,0.0,0.0,-0.8636,0.0,-0.1128,0.1348,-0.0032,645940000.0,-0.0959,367395000.0,278545000.0,0.0,116345000.0,172692000.0,105853000.0,105933000.0,4819000.0,20167000.0,0.0,0.0,-15348000.0,0.0,-15348000.0,-0.2,-0.2,78638108.0,0.0,0.4312,0.267,0.1715,-0.024,0.02,172773000.0,110752000.0,-15348000.0,2443000000.0,-0.1297,1386185000.0,1056815000.0,0.0,452678000.0,1606873000.0,-550058000.0,207973000.0,-790620000.0,-108325000.0,0.0,-11545000.0,-682295000.0,0.0,-682295000.0,-8.52,-8.46,78638108.0,,45.64,0.4326,-0.124,-0.2385,-0.279,0.0254,-302924000.0,-582647000.0,-682295000.0,10.151,19.036,0.164,15.6722,2.9338,1.5439,0.5004,1.0455,0.918,-6.05,0.0,0.3922,0.1801,0.0,-36198000.0,1496955000.0,-1260788000.0,2058407000.0,42742500.0,35003000.0,0.0,-0.8611,0.0045,5.7979,-0.1238,-1.2892,-0.874,-0.298,-0.1883,-0.238,6.0,1.067,-0.3846,6.2286,6.3203,0.0,57.1562,69.794,0.0,-5.357,-3.0,0.1853,0.0,1841151500.0,780635000.0,2288597000.0,0.789,31.066,-2.8016,-0.9621,-0.7636,0.0052,-0.082,-0.7163,PENN,11.21,11.312777777777777,881533190.6800001
2014-06-30,-0.1299,-0.5543,1.3429,1.3125,1.3125,-0.3638,-0.5852,-0.6619,-0.5718,0.3281,0.0,0.0,-0.4514,0.0,-0.1618,-0.5012,0.0,652146000.0,-0.1435,364510000.0,287636000.0,0.0,107898000.0,264254000.0,23382000.0,10892000.0,12930000.0,8754000.0,0.0,0.0,4176000.0,0.0,4176000.0,0.05,0.05,78594096.0,0.0,0.4411,0.144,0.0365,0.006,0.0875,93696000.0,23822000.0,4176000.0,2511495000.0,-0.103,1428837000.0,1082658000.0,0.0,467473000.0,1645289000.0,-562631000.0,127100000.0,-724990000.0,-99360000.0,0.0,-11545000.0,-625630000.0,0.0,-625630000.0,-7.89,-7.86,78594096.0,,45.64,0.4311,-0.12,-0.2381,-0.249,0.0572,-300220000.0,-597890000.0,-625630000.0,10.023,17.637,0.726,13.5337,3.1974,1.3503,0.4719,2.1871,1.256,24.0163,0.0,0.385,0.1655,0.0,101421000.0,1386143000.0,-969004000.0,1802834000.0,60933000.0,43014500.0,0.0,-0.431,0.0039,8.6703,-0.0663,-0.6186,-0.531,-0.207,-0.2141,-0.238,5.0,0.831,-0.4892,8.8322,10.1036,0.0,41.2173,58.3872,0.0,-5.785,-3.0,0.1861,0.0,2589603750.0,1179131750.0,3022006750.0,1.828,31.955,-4.7041,-0.9501,-0.5307,0.0065,-0.0647,-0.5456,PENN,12.14,11.68342857142857,954132325.44
2014-03-31,-0.198,-0.8335,-0.9305,-0.9265,-0.9206,-0.6753,-0.5951,-0.6661,-0.5908,-0.0659,0.0,0.0,-0.9114,0.0,-0.2053,-0.8646,0.0052,641080000.0,-0.1969,363615000.0,277465000.0,0.0,107739000.0,259414000.0,18051000.0,11295000.0,11337000.0,6800000.0,0.0,0.0,4537000.0,0.0,4537000.0,0.05,0.05,78121574.0,0.0,0.4328,0.145,0.0353,0.007,0.0102,92817000.0,22632000.0,4537000.0,2620720000.0,-0.0474,1495126000.0,1125594000.0,0.0,488305000.0,1664726000.0,-539132000.0,143268000.0,-711533000.0,-69547000.0,0.0,-11545000.0,-641986000.0,0.0,-641986000.0,-8.1,-8.07,78121574.0,,45.64,0.4295,-0.099,-0.2168,-0.245,0.0727,-259854000.0,-568265000.0,-641986000.0,9.961,17.66,0.084,13.7598,3.6827,1.3814,0.477,2.0037,1.286,9.5737,0.0,0.3878,0.1681,0.0,112804000.0,1379663000.0,-967654000.0,1772072000.0,55012500.0,31042500.0,0.0,-0.8498,0.004,8.4817,-0.0576,-0.5259,-0.41,-0.168,-0.2092,-0.217,5.0,0.687,-0.5661,3.4661,7.4006,0.0,47.6386,84.4236,0.0,-5.635,-3.0,0.1863,0.0,3443303250.0,1564598000.0,3816884750.0,2.44,33.547,-3.9664,-0.968,-0.4755,0.0073,-0.0659,-0.5603,PENN,12.32,12.257714285714286,962457791.6800001
2013-12-31,-0.0529,-13.7499,-37.0064,-45.3158,-39.0,-0.8477,-0.613,-0.6707,-0.6146,-0.022,0.0,0.0,-1.2275,0.0,-0.1128,-25.7636,0.0231,503834000.0,-0.055,290665000.0,213169000.0,0.0,120696000.0,910513000.0,-697344000.0,79853000.0,-819706000.0,-144046000.0,0.0,-11545000.0,-675660000.0,0.0,-675660000.0,-8.42,-8.36,78111000.0,45.64,0.4231,-1.314,-1.4684,-1.341,-0.0287,-662210000.0,-739853000.0,-675660000.0,2777886000.0,0.0331,1583794000.0,1194092000.0,0.0,516143000.0,1617960000.0,-423868000.0,159897000.0,-614832000.0,-33580000.0,0.0,-11545000.0,-581252000.0,0.0,-581252000.0,-7.44,-7.44,78111000.0,,45.64,0.4299,-0.05,-0.1638,-0.209,0.0928,-139638000.0,-454935000.0,-581252000.0,9.709,17.052,-0.185,13.4912,3.751,1.3895,0.4825,-9.2652,1.408,-0.0382,-5.42,0.3901,0.2396,0.0,147392000.0,1331945000.0,-916730000.0,1731293000.0,53129000.0,30424000.0,0.0,-1.5605,0.0094,-1.1489,-0.0799,-0.5187,-0.298,-0.125,-0.1698,-0.164,6.0,0.598,-0.7807,2.9669,6.9032,0.0,52.2857,91.3057,0.0,-6.134,-7.0,0.1858,0.0,4347091750.0,1949714250.0,4644918750.0,3.299,35.563,-2.8452,-0.9014,-0.4321,0.0082,-0.0706,-0.6219,PENN,14.33,14.389714285714287,1119330630.0
2013-09-30,0.0191,-0.0228,-0.1104,-0.1224,-0.0909,0.2775,0.0863,0.0563,0.103,-0.2404,0.0,0.0,27.5597,0.0,-0.0471,-0.0546,0.03,714435000.0,0.0105,410047000.0,304388000.0,0.0,131140000.0,211108000.0,93280000.0,25060000.0,70449000.0,29132000.0,0.0,0.0,41317000.0,0.0,41317000.0,0.43,0.4,78892597.0,0.0,0.4261,0.246,0.1337,0.058,0.1323,175477000.0,95509000.0,41317000.0,2807220000.0,-0.0088,1601223000.0,1205997000.0,0.0,531481000.0,904361000.0,301636000.0,106349000.0,236597000.0,123424000.0,0.0,-22919000.0,113173000.0,0.0,113173000.0,1.14,1.09,78892597.0,,0.0,0.4296,0.234,0.1222,0.04,0.1196,655570000.0,342946000.0,113173000.0,30.323,43.03,1.198,30.4658,3.3954,1.0047,0.4454,3.8112,0.839,3.3044,0.0,0.371,0.1836,0.0,-76928000.0,3394727000.0,-2603278000.0,5052216000.0,50016500.0,42961000.0,0.0,-0.3076,0.0089,12.1706,-0.0588,-0.5252,0.049,0.021,0.0397,0.122,4.0,0.509,5.2785,3.6818,5.6146,0.0,56.1259,65.3435,0.0,0.0,19.0,0.1893,0.0,5297076250.0,2322846500.0,5509935250.0,4.256,35.583,3.2247,0.0441,-0.438,0.0087,-0.0932,-0.837,PENN,12.516392,12.290106857142854,987450669.950024
2013-06-30,0.1142,-0.5913,-1.1827,-1.2286,-1.254,0.4561,0.136,0.0588,0.1779,-0.0235,0.0,0.0,5.2054,0.0,0.117,-0.6338,0.0266,761371000.0,0.0685,430799000.0,330572000.0,0.0,128730000.0,283691000.0,46881000.0,27060000.0,26387000.0,38567000.0,0.0,0.0,-12180000.0,0.0,-12180000.0,-0.16,-0.16,78590940.0,0.0,0.4342,0.176,0.0702,-0.016,0.1366,134062000.0,53447000.0,-12180000.0,2799829000.0,-0.0127,1599540000.0,1200289000.0,0.0,537956000.0,893267000.0,307022000.0,101242000.0,243932000.0,125630000.0,0.0,-22919000.0,118302000.0,0.0,118302000.0,1.2,1.13,78590940.0,,0.0,0.4287,0.229,0.1233,0.042,0.0849,640229000.0,345174000.0,118302000.0,29.642,43.586,1.324,31.6108,2.9919,1.0664,0.4572,1.9751,0.878,-12.9427,0.0,0.3695,0.1691,0.0,-55766000.0,3425490000.0,-2702470000.0,5217632000.0,52973500.0,27794000.0,0.0,-0.3401,0.0072,16.7772,-0.0704,-0.665,0.052,0.022,0.0397,0.123,4.0,0.518,4.799,3.2925,6.824,0.0,52.8534,100.735,0.0,0.0,19.0,0.1921,0.0,5231633750.0,2274510500.0,5402799750.0,3.024,35.625,3.4094,0.0451,-0.5814,0.0089,-0.1179,-1.1187,PENN,11.96473,12.435065235294118,940319377.5461999
2013-03-31,0.1229,-0.0526,-0.1698,-0.1807,-0.1486,0.091,0.1969,0.1025,0.2864,0.0237,0.0,0.0,16.3263,0.0,0.1688,-0.0652,0.0187,798246000.0,0.0845,452283000.0,345963000.0,0.0,135577000.0,212648000.0,133315000.0,27924000.0,108038000.0,42767000.0,0.0,0.0,65271000.0,0.0,65271000.0,0.68,0.63,77715792.0,0.0,0.4334,0.267,0.1703,0.082,0.0922,213033000.0,135962000.0,65271000.0,2751009000.0,-0.0214,1584601000.0,1166408000.0,0.0,524477000.0,778252000.0,388156000.0,92005000.0,330511000.0,133362000.0,0.0,-22919000.0,197149000.0,0.0,197149000.0,2.06,1.92,77715792.0,,0.0,0.424,0.252,0.1536,0.072,0.0396,693747000.0,422516000.0,197149000.0,29.835,44.772,0.947,33.8045,3.1873,1.1331,0.472,4.869,0.906,2.0497,0.0,0.3748,0.1698,0.0,-44257000.0,3479503000.0,-2819504000.0,5387226000.0,56228500.0,33322500.0,0.0,-0.4499,0.0078,11.1693,-0.0754,-0.7809,0.088,0.038,0.049,0.154,4.0,0.525,2.6292,4.9354,7.5478,0.0,48.9255,82.5571,0.0,0.0,16.0,0.1906,0.0,5090911250.0,2227894500.0,5240204500.0,1.401,35.398,4.5923,0.074,-0.7899,0.0098,-0.1488,-1.5097,PENN,12.306127,11.731239606060605,956380406.257584
2012-12-31,-0.1564,-0.4017,-0.5738,-0.5957,-0.4634,0.3104,0.2253,0.1699,0.3277,-0.0497,0.0,0.0,0.5489,0.0,0.2478,-0.7341,-0.0241,533168000.0,-0.2118,308094000.0,225074000.0,0.0,136034000.0,196914000.0,28160000.0,26305000.0,31723000.0,12958000.0,0.0,-22919000.0,18765000.0,0.0,18765000.0,0.19,0.22,76345000.0,0.0,0.4221,0.249,0.1088,0.035,0.1192,132998000.0,58028000.0,18765000.0,2688822000.0,-0.0195,1560291000.0,1128531000.0,0.0,504897000.0,731075000.0,397456000.0,82124000.0,347946000.0,137449000.0,0.0,-22919000.0,210497000.0,0.0,210497000.0,2.22,2.03,76345000.0,,0.0,0.4197,0.252,0.1599,0.078,0.0147,677567000.0,430070000.0,210497000.0,29.484,46.59,0.833,35.8167,3.4117,1.2148,0.4845,2.206,0.975,9.029,0.0,0.3698,0.2551,0.0,-12479000.0,3556891000.0,-2905988000.0,5531231000.0,55123500.0,38925000.0,0.0,-0.6248,0.012,18.6015,-0.1985,-1.412,0.097,0.042,0.05,0.16,5.0,0.537,2.4095,5.1948,7.2923,0.0,48.7781,69.077,0.0,0.0,13.0,0.1878,0.0,4864046750.0,2164365500.0,5011301250.0,0.518,35.219,5.2368,0.0774,-0.9221,0.0106,-0.1739,-1.8896,PENN,11.103324,10.739383705882354,847683270.7800001
2012-09-30,0.0248,-0.2629,-0.344,-0.3288,-0.3333,-0.2734,0.1079,0.138,0.106,0.3294,0.0,0.0,-1.0575,0.0,0.2637,-0.243,-0.0295,707044000.0,-0.0054,408364000.0,298680000.0,0.0,137615000.0,200014000.0,98666000.0,19953000.0,77784000.0,31338000.0,0.0,0.0,46446000.0,0.0,46446000.0,0.49,0.44,76595488.0,0.0,0.4224,0.226,0.1382,0.066,-0.005,160136000.0,97737000.0,46446000.0,2832104000.0,0.0505,1661850000.0,1170254000.0,0.0,477886000.0,695039000.0,475215000.0,76734000.0,392300000.0,156537000.0,0.0,0.0,235763000.0,0.0,235763000.0,2.49,2.22,76595488.0,,0.0,0.4132,0.245,0.1656,0.083,0.006,693454000.0,469034000.0,235763000.0,28.708,42.632,-0.046,28.4483,2.8387,0.991,0.4386,4.8984,1.006,2.301,0.0,0.3427,0.1946,0.0,2539000.0,3265456000.0,-2330188000.0,4790446000.0,49808000.0,40413000.0,0.0,-1.0333,0.0097,12.2495,-0.1562,-1.7698,0.113,0.05,0.0681,0.166,7.0,0.596,1.981,7.4241,7.3269,0.0,56.8604,70.079,0.0,0.0,11.0,0.1687,0.0,4581024500.0,2094541000.0,4751873500.0,0.222,36.975,6.1125,0.0944,-0.9636,0.0099,-0.1589,-2.0054,PENN,9.749039,9.021159470588236,746732399.736032
2012-06-30,0.0389,-0.0686,-0.1227,-0.1139,-0.1127,-0.4262,0.0518,0.1386,0.0025,0.0178,0.0,0.0,-1.1813,0.0,0.1264,-0.0895,-0.0288,712551000.0,0.0359,415860000.0,296691000.0,0.0,115251000.0,168676000.0,128015000.0,17823000.0,112966000.0,46299000.0,0.0,0.0,66667000.0,0.0,66667000.0,0.7,0.63,76553922.0,0.0,0.4164,0.263,0.1836,0.094,-0.0347,187580000.0,130789000.0,66667000.0,2835965000.0,0.081,1672934000.0,1163031000.0,0.0,449168000.0,656147000.0,506884000.0,80295000.0,423597000.0,163477000.0,0.0,0.0,260120000.0,0.0,260120000.0,2.73,2.44,76553922.0,,0.0,0.4101,0.253,0.1777,0.092,0.0291,718108000.0,503892000.0,260120000.0,27.995,40.932,-0.323,27.5496,2.6664,0.9841,0.4409,7.3382,0.984,1.6239,0.0,0.3449,0.1617,0.0,-6228000.0,3133473000.0,-2262426000.0,4654742000.0,53133000.0,24861500.0,0.0,-1.2285,0.0104,10.1552,-0.1867,-2.3419,0.127,0.056,0.0746,0.178,7.0,0.612,1.9502,3.9038,6.8988,0.0,53.3748,114.0706,0.0,0.0,10.0,0.1584,0.0,4453442250.0,2042549500.0,4630889750.0,1.077,37.045,6.2755,0.1078,-0.8375,0.0096,-0.1498,-1.9833,PENN,10.081392,10.071767685714287,771770096.8194239
2012-03-31,0.1095,0.2081,0.5258,0.566,0.5417,0.1988,0.0485,0.15,-0.0471,0.3386,0.0,0.0,-0.9114,0.0,0.121,0.162,-0.0286,736059000.0,0.1035,427973000.0,308086000.0,0.0,115997000.0,165471000.0,142615000.0,18043000.0,125473000.0,46854000.0,0.0,0.0,78619000.0,0.0,78619000.0,0.83,0.74,76291210.0,0.0,0.4186,0.267,0.195,0.107,0.0058,196853000.0,143516000.0,78619000.0,2811293000.0,0.1095,1659364000.0,1151929000.0,0.0,436239000.0,632468000.0,519461000.0,88581000.0,424940000.0,155498000.0,0.0,0.0,269442000.0,0.0,269442000.0,2.82,2.52,76291210.0,,0.0,0.4098,0.258,0.1827,0.096,0.0866,725176000.0,513521000.0,269442000.0,27.061,39.972,0.056,26.7695,2.8503,0.9892,0.4392,7.9541,0.956,1.5597,0.0,0.3442,0.1576,0.0,-17374000.0,3049518000.0,-2208259000.0,4479768000.0,48540500.0,21810500.0,0.0,-0.9654,0.0107,9.27,-0.1608,-2.2194,0.135,0.059,0.0793,0.183,9.0,0.615,2.1812,3.8232,7.2147,0.0,57.9164,128.8963,0.0,0.0,10.0,0.1552,0.0,4394331500.0,1991288250.0,4572009500.0,3.193,36.85,5.7972,0.116,-0.5855,0.0093,-0.1224,-1.6259,PENN,9.717386,9.707373885714286,741351135.97706
2011-12-31,0.0566,1.7854,1.2875,1.2717,1.25,0.0471,0.0321,0.106,-0.0564,0.2713,0.0,0.0,-0.1078,0.0,0.0115,2.0456,0.0027,676450000.0,0.0734,409653000.0,266797000.0,0.0,109023000.0,160878000.0,105919000.0,20915000.0,76077000.0,32046000.0,0.0,0.0,44031000.0,0.0,44031000.0,0.47,0.41,78233972.0,0.0,0.3944,0.22,0.1434,0.065,0.0607,148885000.0,96992000.0,44031000.0,2742257000.0,0.1151,1620739000.0,1121518000.0,0.0,423718000.0,621937000.0,499581000.0,99564000.0,389232000.0,146881000.0,0.0,0.0,242351000.0,0.0,242351000.0,2.52,2.26,78233972.0,,0.0,0.409,0.255,0.1782,0.088,0.1047,700272000.0,488796000.0,242351000.0,25.202,38.403,0.525,26.3252,3.0478,1.0446,0.4471,4.6374,0.975,2.9364,0.0,0.3478,0.1612,0.0,-10551000.0,3004394000.0,-2218926000.0,4399142000.0,50495000.0,28447000.0,0.0,-0.6826,0.0087,12.2315,-0.1305,-1.7006,0.125,0.054,0.078,0.178,8.0,0.607,2.3411,5.2684,7.5239,0.0,54.3075,96.3988,0.0,0.0,10.0,0.1545,0.0,4207145250.0,1937183000.0,4518215500.0,3.672,35.052,4.9094,0.1069,-0.4937,0.0089,-0.1021,-1.3246,PENN,8.607280000000001,8.137011029411765,673381702.5161601
2011-09-30,0.115,0.1511,0.4645,0.4314,0.4348,0.005,-0.0012,0.0293,-0.0637,-0.0262,0.0,0.0,-0.1428,0.0,0.0659,0.1799,0.0134,710905000.0,0.1138,419448000.0,291457000.0,0.0,108897000.0,161122000.0,130335000.0,23514000.0,109081000.0,38278000.0,0.0,0.0,70803000.0,0.0,70803000.0,0.73,0.66,78924555.0,0.0,0.41,0.26,0.1865,0.1,0.087,184790000.0,132595000.0,70803000.0,2696028000.0,0.1306,1588805000.0,1107223000.0,0.0,422477000.0,814859000.0,292364000.0,109249000.0,159061000.0,113873000.0,0.0,0.0,45188000.0,0.0,45188000.0,0.32,0.21,78924555.0,,0.0,0.4107,0.179,0.0995,0.017,0.1084,482605000.0,268310000.0,45188000.0,25.226,36.509,0.784,24.9627,2.6332,0.9896,0.4394,5.639,1.018,2.0775,0.0,0.3574,0.1532,0.0,6662000.0,2881436000.0,-2123014000.0,4280117000.0,43341000.0,21544000.0,0.0,-0.5794,0.0086,9.537,-0.1199,-1.6328,0.024,0.01,0.0461,0.1,7.0,0.601,12.4268,3.1438,5.7897,0.0,62.205,125.1405,0.0,0.0,16.0,0.1567,0.0,4134055250.0,1888716750.0,4482348750.0,3.702,34.16,2.4559,0.0203,-0.4796,0.0091,-0.0999,-1.2568,PENN,7.526566000000001,8.293076472222221,594030872.2281301
