,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.4456,1.7045,0.9767,0.978,0.978,0.0096,0.0952,0.0782,0.5053,0.0201,-0.0191,0.0251,0.0,0.0835,0.0,0.1368,1.3637,0.007,290989000.0,0.0505,249594000.0,41395000.0,0.0,38084000.0,39625000.0,1770000.0,32912000.0,-26029000.0,-25270000.0,-654000.0,0.0,-759000.0,0.0,-759000.0,-0.08,-0.08,9027000.0,9027000.0,0.0,0.1423,0.056,0.0237,-0.003,-0.9655,16160000.0,6883000.0,-1413000.0,1859962000.0,0.0747,1601011000.0,258951000.0,0.0,153829000.0,155752000.0,103199000.0,131789000.0,-459000.0,-84680000.0,-1093000.0,0.0,84221000.0,0.0,84221000.0,9.35,9.32,9027000.0,0.0,0.1392,0.089,0.0706,0.045,-0.0609,165818000.0,131330000.0,83128000.0,29.371,223.835,-31.122,165.1751,22.6952,5.6237,0.7002,0.2091,1.82,359.8261,0.0,0.0511,0.1309,0.0,669316000.0,2020557000.0,-362977000.0,2490450000.0,225325500.0,97372500.0,905688500.0,0.0287,0.001,79.5895,-0.0269,-0.8438,0.342,0.042,0.0386,0.071,5.0,0.92,-1.0724,20.8313,43.7907,179.9385,8.2546,19.1015,2.0536,0.0,9.0,0.0827,0.0,2431189500.0,246404000.0,2021347000.0,-12.55,206.044,0.9965,0.0911,0.2543,0.0006,-0.0123,-0.6659,AOI,15.85,18.164285657142855,143077950.0
2018-03-31,0.1063,-0.0417,-13.6104,-16.0,-16.0,0.0119,-0.2985,-0.0027,0.327,-0.0569,0.1916,0.0291,0.0,-0.3057,0.0,0.3203,-0.1285,0.0066,643851000.0,0.056,569127000.0,74724000.0,0.0,46314000.0,46696000.0,28028000.0,32899000.0,2969000.0,7469000.0,-241000.0,0.0,-4500000.0,0.0,-4500000.0,-0.51,-0.51,9008725.0,9029000.0,0.0,0.1161,0.069,0.0557,-0.007,0.3088,44621000.0,35868000.0,-4741000.0,1845966000.0,0.0765,1599775000.0,246191000.0,0.0,149588000.0,149970000.0,96221000.0,132978000.0,-6328000.0,-58764000.0,-530000.0,0.0,52436000.0,0.0,52436000.0,5.83,5.81,9008725.0,0.0,0.1334,0.087,0.0686,0.028,-0.0343,160248000.0,126650000.0,51906000.0,30.178,207.395,22.067,149.5865,29.7526,4.9568,0.6852,1.0902,2.115,-45.1304,0.0,0.05,0.0719,0.0,711546000.0,1868361000.0,-334200000.0,2309855000.0,287452500.0,95274000.0,688206000.0,-0.0211,0.0005,24.1938,-0.0067,-0.4901,0.234,0.026,0.0407,0.069,5.0,0.931,-0.8297,18.0607,61.8073,138.0317,6.4218,19.3753,2.6823,0.0,12.0,0.081,0.0,2393451500.0,223846250.0,1982756000.0,-7.033,204.909,0.9524,0.0543,0.4563,0.0006,-0.0108,-0.5909,AOI,26.049999,23.230882323529407,234677277.24127498
2017-12-31,0.1281,0.1906,6.7227,6.6821,6.6647,0.0119,-0.5054,0.0088,0.3076,-0.0537,-0.1118,0.0716,0.0,-0.5381,0.0,0.2049,0.0809,0.0067,477783000.0,0.0511,404282000.0,73501000.0,0.0,34625000.0,34625000.0,38876000.0,33222000.0,15174000.0,-73282000.0,-130000.0,0.0,88456000.0,0.0,88456000.0,9.83,9.8,9001000.0,9010000.0,0.0,0.1538,0.118,0.1013,0.185,0.0871,56570000.0,48396000.0,88326000.0,1811805000.0,-0.0139,1572793000.0,239012000.0,0.0,138011000.0,138318000.0,100694000.0,135452000.0,-6898000.0,-63527000.0,-504000.0,0.0,56629000.0,0.0,56629000.0,6.28,6.25,9001000.0,0.0,0.1319,0.089,0.071,0.031,-0.0284,162016000.0,128554000.0,56125000.0,29.947,221.741,4.621,161.6634,23.2741,5.3983,0.7084,1.4567,2.002,0.5144,0.0,0.0284,0.0725,0.0,746507000.0,1995888000.0,-290036000.0,2496607000.0,266422500.0,63637500.0,875406500.0,-0.0858,0.0006,22.0195,-0.0082,-0.4777,0.274,0.029,0.0385,0.071,4.0,0.913,-0.5764,14.0248,50.4949,182.4552,6.8005,28.4707,2.0697,0.0,11.0,0.0762,0.0,2354058000.0,206759250.0,1984066250.0,-5.707,201.289,0.9491,0.0569,0.5736,0.0007,-0.0103,-0.5595,AOI,13.25,13.161515151515149,119263250.0
2017-09-30,0.3789,1.0219,1.0654,1.0629,1.0629,0.0084,0.4444,-0.0318,-0.2018,-0.0182,-0.1961,-0.016,0.0,0.4008,0.0,0.0433,1.1127,0.0066,447339000.0,0.1487,378008000.0,69331000.0,0.0,34806000.0,34806000.0,34525000.0,32756000.0,7427000.0,6403000.0,-68000.0,0.0,1024000.0,0.0,1024000.0,0.11,0.11,8982000.0,8964000.0,0.0,0.155,0.108,0.0898,0.002,-0.1626,48467000.0,40183000.0,956000.0,1788557000.0,-0.0456,1557894000.0,230663000.0,0.0,132122000.0,132879000.0,97784000.0,137359000.0,-16552000.0,30732000.0,-512000.0,0.0,-47284000.0,0.0,-47284000.0,-5.28,-5.28,8982000.0,0.0,0.129,0.086,0.0675,-0.026,-0.0016,154601000.0,120807000.0,-47796000.0,19.935,208.79,-8.099,163.2908,21.035,8.191,0.7579,1.2267,2.025,-64.2598,0.0,0.0309,0.0778,0.0,743403000.0,1875352000.0,-284460000.0,2427846000.0,264893000.0,73317500.0,936471500.0,0.1055,0.0006,26.3618,-0.0155,-0.8382,-0.248,-0.024,0.039,0.068,4.0,0.903,-0.2931,15.8095,48.1805,189.5717,6.752,24.3947,1.9099,0.0,11.0,0.0739,0.0,2347206750.0,190562750.0,1979598000.0,-0.323,199.127,0.8795,-0.0475,-1.2093,0.0008,-0.0094,-0.4959,AOI,10.9,11.034285714285716,97903800.0
2017-06-30,-0.1591,1.5377,-0.0329,-0.0254,-0.0254,0.0065,-18.0528,0.0293,-0.2706,0.0675,0.0551,-0.0473,0.0,-14.6147,0.0,-0.1367,-0.015,0.0067,276993000.0,0.0609,248358000.0,28635000.0,0.0,33502000.0,33502000.0,-4867000.0,34442000.0,-31897000.0,646000.0,-90000.0,0.0,-32543000.0,0.0,-32543000.0,-3.63,-3.63,8964000.0,8941000.0,0.0,0.1034,0.039,0.0092,-0.117,-1.1067,10932000.0,2545000.0,-32633000.0,1730641000.0,-0.0889,1519028000.0,211613000.0,0.0,130678000.0,132012000.0,79601000.0,136507000.0,-36009000.0,27956000.0,-400000.0,0.0,-63965000.0,0.0,-63965000.0,-7.14,-7.14,8964000.0,0.0,0.1223,0.078,0.0581,-0.037,-0.0298,134609000.0,100498000.0,-64365000.0,19.512,213.512,-34.198,163.0578,29.7559,8.3568,0.7401,0.0739,1.963,9.2749,0.0,0.0309,0.1209,0.0,740952000.0,1913923000.0,-286700000.0,2339498000.0,221560000.0,90856500.0,916628500.0,0.0156,0.0012,109.3046,-0.017,-0.5621,-0.317,-0.032,0.0336,0.058,3.0,0.867,0.606,18.6847,47.9814,188.6433,7.8112,19.0481,1.8881,0.0,11.0,0.0755,0.0,2368444000.0,201512000.0,1995478250.0,-5.752,193.066,0.7362,-0.0644,0.3301,0.0009,-0.0074,-0.3751,AOI,14.4,12.62361111111111,129081600.0
2017-03-31,-0.072,-0.7358,-1.0031,-1.0026,-1.0026,0.0069,0.3806,0.0019,-0.189,0.0305,-0.349,-0.1428,0.0,0.383,0.0,-0.0405,-0.0658,-0.0744,609690000.0,-0.1675,542145000.0,67545000.0,0.0,35078000.0,35385000.0,32160000.0,35032000.0,2398000.0,2706000.0,-216000.0,0.0,-308000.0,0.0,-308000.0,-0.03,-0.03,8949345.0,8923000.0,0.0,0.1108,0.076,0.0614,-0.001,0.4696,46047000.0,37430000.0,-524000.0,1714750000.0,-0.0997,1497721000.0,217029000.0,0.0,135982000.0,137357000.0,79672000.0,132667000.0,-39448000.0,23480000.0,-343000.0,0.0,-62928000.0,0.0,-62928000.0,-7.05,-7.05,8949345.0,0.0,0.1266,0.074,0.0544,-0.037,0.1373,127695000.0,93219000.0,-63271000.0,22.741,213.342,31.995,159.6617,52.8653,7.0208,0.7246,1.0685,2.119,-939.9123,0.0,0.0317,0.0575,0.0,797326000.0,1909273000.0,-255086000.0,2152281000.0,332623000.0,100673000.0,734832500.0,-0.0109,0.0006,20.7357,-0.0052,-0.3667,-0.29,-0.032,0.0393,0.054,4.0,0.865,-3.9288,21.1171,55.8368,144.3876,5.1552,17.0329,2.3335,0.0,15.0,0.0793,0.0,2334851250.0,217332750.0,1981402250.0,26.299,191.606,0.7027,-0.0597,-0.048,0.001,-0.0069,-0.3444,AOI,12.85,14.193055555555558,114999083.25
2016-12-31,-0.0522,-0.0766,-2.3172,-2.3106,-2.3106,0.0071,5.5899,0.0386,0.2117,0.0516,-0.1603,-0.0967,0.0,7.2876,0.0,-0.0133,-0.0557,0.0058,454535000.0,-0.0745,389383000.0,65152000.0,0.0,28736000.0,29186000.0,35966000.0,35129000.0,5520000.0,20977000.0,-138000.0,0.0,-15457000.0,0.0,-15457000.0,-1.73,-1.73,8941000.0,8904000.0,0.0,0.1433,0.108,0.0894,-0.034,0.1981,49155000.0,40649000.0,-15595000.0,1837377000.0,-0.0349,1615108000.0,222269000.0,0.0,137463000.0,140332000.0,81937000.0,127914000.0,69565000.0,31372000.0,-100000.0,0.0,38193000.0,0.0,38193000.0,4.33,4.33,8941000.0,0.0,0.121,0.126,0.1075,0.021,0.0849,230681000.0,197479000.0,38093000.0,22.902,220.617,10.073,171.9834,33.1607,7.5095,0.7551,1.1571,2.109,-5.9521,0.0,0.0313,0.0632,0.0,826001000.0,1972535000.0,-257579000.0,2469202000.0,309138000.0,72671500.0,890366500.0,-0.0211,0.0009,25.251,-0.0043,-0.2282,0.163,0.019,0.0328,0.107,6.0,0.928,4.3834,11.4539,56.059,167.888,5.9435,25.2833,2.0636,0.0,8.0,0.0748,0.0,2400075250.0,234234750.0,1980483750.0,17.455,205.5,1.5438,0.0351,-0.0678,0.001,-0.0062,-0.3419,AOI,19.200001,16.875000117647055,171667208.941
2016-09-30,-0.0837,-0.3509,0.2567,0.2616,0.2616,0.0075,0.052,0.027,0.4546,0.0439,-0.168,-0.0201,0.0,0.0543,0.0,0.1937,-0.4017,0.0045,389423000.0,-0.0613,339142000.0,50281000.0,0.0,33362000.0,33939000.0,16342000.0,31904000.0,-12030000.0,3627000.0,44000.0,0.0,-15657000.0,0.0,-15657000.0,-1.75,-1.75,8923000.0,8889000.0,0.0,0.1291,0.073,0.051,-0.04,-0.3118,28475000.0,19874000.0,-15613000.0,1873981000.0,-0.0147,1648126000.0,225855000.0,0.0,137851000.0,141795000.0,84060000.0,123141000.0,77710000.0,12325000.0,-12000.0,0.0,65385000.0,0.0,65385000.0,7.38,7.38,8923000.0,0.0,0.1205,0.124,0.1072,0.035,0.041,232604000.0,200851000.0,65373000.0,24.975,216.727,-13.606,167.4124,17.8524,6.7031,0.7474,0.6229,2.005,7.5636,0.0,0.0325,0.0857,0.0,759292000.0,1933859000.0,-257431000.0,2512795000.0,323348500.0,81233000.0,953701000.0,0.0252,0.0014,46.8665,-0.0077,-0.3466,0.291,0.033,0.0314,0.107,5.0,0.955,1.3669,13.4716,57.2035,183.8676,5.7955,23.0692,1.965,0.0,7.0,0.0736,0.0,2388351250.0,225042750.0,1961577750.0,8.615,210.017,1.6311,0.0637,-0.1399,0.0011,-0.0067,-0.3938,AOI,19.120001000000002,20.369722333333335,170607768.923
2016-06-30,0.1583,-2.4026,-0.2141,-0.2082,-0.2082,0.0095,0.9323,0.049,0.4014,0.0398,-0.214,0.0614,0.0,0.9181,0.0,0.2972,-0.3842,0.0047,261101000.0,-0.0195,227050000.0,34051000.0,0.0,38805000.0,38846000.0,-4795000.0,30602000.0,-35335000.0,-3830000.0,-34000.0,0.0,-31505000.0,0.0,-31505000.0,-3.54,-3.54,8904000.0,8883000.0,0.0,0.1304,0.015,-0.0181,-0.121,-0.0752,4019000.0,-4733000.0,-31539000.0,1899411000.0,-0.0886,1668963000.0,230448000.0,0.0,132437000.0,135418000.0,95030000.0,120019000.0,91577000.0,31600000.0,-114000.0,0.0,59977000.0,0.0,59977000.0,6.76,6.76,8904000.0,0.0,0.1213,0.127,0.1114,0.032,0.0368,241645000.0,211596000.0,59863000.0,26.751,208.087,-2.205,153.7773,17.7685,5.7485,0.7136,-0.1547,1.661,0.5028,0.0,0.0343,0.1486,0.0,567225000.0,1852803000.0,-251075000.0,2205127000.0,244966500.0,97093500.0,911661500.0,0.2392,0.0017,301.3242,-0.0145,-0.433,0.289,0.031,0.0382,0.111,6.0,0.975,1.3819,17.8944,41.434,180.4059,7.7538,19.5627,2.0835,0.0,7.0,0.0697,0.0,2362036500.0,207459250.0,1948426750.0,7.851,213.321,1.763,0.0714,-0.1566,0.0012,-0.0068,-0.432,AOI,15.4,19.091388805555557,137121600.0
2016-03-31,-0.0435,2.6528,147.4713,140.875,140.875,-0.1043,-0.1947,0.2044,0.3011,0.2933,0.6313,0.07,0.0,-0.1903,0.0,0.1865,-0.0612,0.0922,732318000.0,0.0011,659533000.0,72785000.0,0.0,36560000.0,38361000.0,34424000.0,30279000.0,111410000.0,10598000.0,28000.0,0.0,100812000.0,0.0,100812000.0,11.35,11.35,9668551.0,8862000.0,0.0,0.0994,0.204,0.1935,0.138,0.2827,149032000.0,141689000.0,100840000.0,1904592000.0,-0.0785,1678798000.0,225794000.0,0.0,123546000.0,129434000.0,96360000.0,117190000.0,97747000.0,32215000.0,-87000.0,0.0,65532000.0,0.0,65532000.0,7.38,7.38,9668551.0,0.0,0.1186,0.128,0.1129,0.034,-0.0789,243298000.0,214937000.0,65445000.0,28.042,196.634,21.414,143.4092,20.6567,5.1141,0.7045,4.6794,2.209,2.0799,0.0,0.0341,0.0499,0.0,815532000.0,1901164000.0,-203168000.0,2413177000.0,324961000.0,117000000.0,765451500.0,-0.0126,0.0008,7.9637,-0.0036,-0.3595,0.345,0.034,0.0384,0.113,4.0,0.989,-2.0651,19.5741,77.218,151.6541,5.861,16.2786,2.4882,0.0,6.0,0.0649,0.0,2383345250.0,190203500.0,1926006750.0,-15.54,196.988,1.8341,0.06,0.1103,0.0015,-0.0078,-0.5262,AOI,17.559998999999998,13.229428571428574,169779745.89144897
