,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0478,-0.1073,0.013,0.014,0.014,0.0001,-0.0187,0.1225,0.2651,0.0588,0.112,0.0164,0.0,-0.7737,0.0,0.0516,-0.1071,0.0001,1019577000.0,0.0644,594989000.0,424588000.0,0.0,79257000.0,219884000.0,204704000.0,35254000.0,169197000.0,41348000.0,0.0,0.0,127849000.0,0.0,127849000.0,6.53,6.53,19590585.0,19590585.0,0.5,0.4164,0.341,0.2005,0.125,0.0085,347173000.0,204451000.0,127849000.0,3662766000.0,0.0597,2236533000.0,1426233000.0,0.0,280597000.0,686241000.0,739992000.0,131615000.0,608124000.0,-184101000.0,0.0,0.0,792225000.0,0.0,792225000.0,40.45,40.45,19590585.0,19590585.0,2.5,0.3894,0.357,0.202,0.216,0.0607,1306107000.0,739739000.0,792225000.0,178.46,561.57,0.444,183.0536,33.1965,1.0257,0.326,5.7994,2.8885,0.077,0.0,0.0777,0.0,11001484000.0,13937272000.0,197512000.0,475077500.0,94137500.0,-0.9765,0.24,0.075,0.202,0.346,1.1473,51.6227,20.7262,9.457,18.5445,7.7098,38.9087,0.062,13.0,0.0766,0.0,13285744500.0,3302610500.0,10582188750.0,11.349,186.966,5.6205,-0.7554,UHAL,356.149994,351.64971125714294,6977186730.20649
2018-03-31,-0.0814,-0.9367,0.1356,0.1429,0.1429,0.0001,-0.2326,0.1426,0.301,0.0767,0.0868,0.0902,-0.5,0.2094,0.0,0.0501,-0.9359,0.0001,757621000.0,0.0679,541853000.0,215768000.0,0.0,54502000.0,212998000.0,2770000.0,32780000.0,-30010000.0,-40853000.0,0.0,0.0,10843000.0,0.0,10843000.0,0.56,0.56,19588889.0,19588889.0,0.5,0.2848,0.194,0.0037,0.014,-0.2471,147039000.0,2770000.0,10843000.0,3601114000.0,0.0524,2153783000.0,1447331000.0,0.0,276705000.0,683012000.0,764319000.0,126706000.0,637613000.0,-152970000.0,0.0,0.0,790583000.0,0.0,790583000.0,40.36,40.36,19588889.0,19588889.0,2.0,0.4019,0.366,0.2122,0.22,0.0756,1319388000.0,764319000.0,790583000.0,174.012,548.649,-9.557,179.3402,38.7663,1.0306,0.3269,0.0845,8.9742,0.893,0.0,0.0719,0.0,10747422000.0,13501110000.0,185809500.0,480828000.0,86158000.0,-2.9238,0.253,0.077,0.212,0.35,1.1844,51.8054,19.6165,9.1097,19.3807,7.4894,41.7966,0.05,12.0,0.0768,0.0,12897543750.0,3119340250.0,10282102750.0,13.905,183.835,6.0322,-0.7091,UHAL,345.100006,343.5502956176472,6760125711.433334
2017-12-31,0.0077,1.3055,7.1084,7.1081,7.1081,0.0001,-0.2742,0.1302,0.2826,0.0924,0.034,0.2007,-0.5,3.0308,0.0,0.0399,1.2968,0.0001,842882000.0,0.0663,517234000.0,325648000.0,0.0,63487000.0,22511000.0,303137000.0,31558000.0,271579000.0,-257315000.0,0.0,0.0,528894000.0,0.0,528894000.0,27.0,27.0,19589218.0,19589218.0,0.5,0.3864,0.527,0.3596,0.627,0.2901,444432000.0,303137000.0,528894000.0,3552929000.0,0.0464,2086236000.0,1466693000.0,0.0,274103000.0,661666000.0,805027000.0,124135000.0,681159000.0,-108129000.0,0.0,0.0,789288000.0,0.0,789288000.0,40.29,40.29,19589218.0,19589218.0,2.5,0.4128,0.378,0.2267,0.222,0.057,1343431000.0,805294000.0,789288000.0,174.237,535.854,12.482,178.3587,52.2168,1.0237,0.3328,9.6057,0.2446,0.019,0.0,0.0753,0.0,10496959000.0,12967980000.0,202484000.0,452477500.0,87677000.0,0.8904,0.27,0.079,0.227,0.357,1.1979,48.2795,21.1498,9.8286,17.5467,7.8522,40.5229,0.062,12.0,0.0771,0.0,12514994750.0,2922099250.0,9946707250.0,10.335,181.372,6.4872,-0.7859,UHAL,377.910004,371.34787927272725,7402961452.736873
2017-09-30,-0.1023,-0.2528,-0.2937,-0.2941,-0.2941,0.0001,-0.2016,0.1194,0.106,0.1436,0.0594,0.2338,0.0,-0.3241,0.0,0.0359,-0.2528,0.0001,1042686000.0,0.0441,582457000.0,460229000.0,0.0,83351000.0,230848000.0,229381000.0,32023000.0,197358000.0,72719000.0,0.0,0.0,124639000.0,0.0,124639000.0,6.36,6.36,19588571.0,19588571.0,1.0,0.4414,0.352,0.22,0.12,0.1499,367463000.0,229381000.0,124639000.0,3500502000.0,0.045,2036294000.0,1464208000.0,0.0,271668000.0,830337000.0,633871000.0,121359000.0,512280000.0,186658000.0,0.0,0.0,325622000.0,0.0,325622000.0,16.62,16.62,19588571.0,19588571.0,3.0,0.4183,0.329,0.181,0.093,0.0053,1151121000.0,633639000.0,325622000.0,147.659,514.733,7.98,174.6976,39.2245,1.1831,0.3394,7.163,2.5113,0.157,0.0,0.0799,0.0,10082890000.0,12736616000.0,188687000.0,439965500.0,91151000.0,-0.5006,0.119,0.034,0.181,0.363,3.0537,45.9844,20.2422,10.4993,18.5519,7.9563,38.4033,0.181,16.0,0.0776,0.0,12148391500.0,2733983500.0,9644296750.0,0.95,178.701,5.2212,-0.9813,UHAL,374.899994,373.38228762857153,7343755150.368574
2017-06-30,-0.0041,-0.1176,-0.1425,-0.1425,-0.1425,0.0001,0.0423,0.1472,0.142,0.198,-0.012,0.126,-1.0,-0.4585,0.0,0.021,-0.1167,0.0001,957925000.0,0.0376,512007000.0,445918000.0,0.0,75365000.0,216655000.0,229263000.0,30345000.0,198686000.0,72479000.0,0.0,0.0,126207000.0,0.0,126207000.0,6.44,6.44,19587891.0,19587891.0,0.0,0.4655,0.376,0.2391,0.132,0.0401,360454000.0,229031000.0,126207000.0,3456501000.0,0.043,1939838000.0,1516663000.0,0.0,268779000.0,805193000.0,711470000.0,117325000.0,593913000.0,216455000.0,0.0,0.0,377458000.0,0.0,377458000.0,19.27,19.27,19587891.0,19587891.0,2.0,0.4388,0.35,0.2058,0.109,0.0271,1210160000.0,711238000.0,377458000.0,141.06,500.367,1.961,172.9053,41.0214,1.2258,0.3456,7.5476,2.9819,0.0,0.0,0.0787,0.0,9801140000.0,12384469000.0,188177000.0,456119000.0,88148500.0,-0.8979,0.142,0.04,0.206,0.369,2.8438,45.6313,19.7508,9.8601,18.3684,7.5781,39.2122,0.104,14.0,0.0778,0.0,11733807750.0,2664606500.0,9375353750.0,4.776,176.461,6.0621,-0.9128,UHAL,366.059998,358.934166,7170343340.284218
2017-03-31,-0.114,-0.5894,-0.8184,-0.8172,-0.8172,-0.0002,-0.3362,0.1599,0.1639,0.2325,0.0168,0.0336,0.0,-0.2421,0.0,0.0293,-0.5941,-0.0002,709436000.0,0.0387,474538000.0,234898000.0,0.0,51900000.0,191652000.0,43246000.0,30209000.0,13536000.0,3988000.0,0.0,0.0,9548000.0,0.0,9548000.0,0.49,0.49,19586606.0,19586606.0,1.0,0.3311,0.241,0.0617,0.013,-0.3338,171082000.0,43745000.0,9548000.0,3421767000.0,0.0447,1903278000.0,1518489000.0,0.0,267230000.0,776725000.0,741764000.0,113406000.0,628358000.0,229934000.0,0.0,0.0,398424000.0,0.0,398424000.0,20.34,20.34,19586606.0,19586606.0,3.0,0.4438,0.358,0.2168,0.116,0.0368,1223284000.0,741764000.0,398424000.0,133.752,480.218,-12.09,166.5873,35.6267,1.2455,0.3469,1.4481,13.2809,2.041,0.0,0.0732,0.0,9405840000.0,11970914000.0,176608000.0,476539500.0,81097500.0,-2.8674,0.155,0.044,0.217,0.378,2.6558,48.0592,18.9959,8.7938,19.3749,7.1804,42.1932,0.147,13.0,0.0781,0.0,11318858750.0,2578662250.0,9061021000.0,6.438,174.699,6.5408,-0.8808,UHAL,381.190002,378.3541690833333,7466218380.313211
2016-12-31,0.0176,-0.1673,-0.2023,-0.2014,-0.2014,-0.0006,0.471,0.1964,0.1966,0.3191,0.098,0.062,0.0,1.4814,0.0,0.0464,-0.1642,-0.0006,790455000.0,0.0614,467292000.0,323163000.0,0.0,61052000.0,191182000.0,131981000.0,28782000.0,102700000.0,37472000.0,0.0,0.0,65228000.0,0.0,65228000.0,3.33,3.33,19586694.0,19586694.0,1.0,0.4088,0.319,0.1663,0.083,0.0767,252122000.0,131482000.0,65228000.0,3395340000.0,0.0495,1846617000.0,1548723000.0,0.0,265753000.0,743657000.0,805066000.0,109432000.0,695135000.0,253691000.0,0.0,0.0,441444000.0,0.0,441444000.0,22.53,22.53,19586694.0,19586694.0,2.0,0.4561,0.371,0.237,0.13,0.0507,1260581000.0,804567000.0,441444000.0,135.842,474.165,3.097,163.2963,50.2476,1.2021,0.3444,4.5682,2.7322,0.3,0.0,0.0772,0.0,9287317000.0,11501567000.0,190210500.0,440522000.0,77357000.0,-0.6596,0.178,0.051,0.237,0.389,2.5424,46.7626,21.4028,8.5658,17.8504,7.7075,43.8918,0.089,12.0,0.0783,0.0,10865139750.0,2486577750.0,8736883000.0,8.794,173.349,7.3522,-0.8465,UHAL,369.589996,356.4735304117646,7239046157.113224
2016-09-30,0.0832,-0.0131,-0.0376,-0.0374,-0.0374,-0.0006,0.0963,0.1851,0.2206,0.2051,0.0404,0.1331,-1.0,-0.159,0.0,-0.0042,-0.0131,-0.0006,998685000.0,0.0372,486001000.0,512684000.0,0.0,80462000.0,205704000.0,306980000.0,27989000.0,278991000.0,102516000.0,0.0,0.0,176475000.0,0.0,176475000.0,9.01,9.01,19586411.0,19586411.0,0.0,0.5134,0.427,0.3074,0.177,0.2316,426502000.0,306980000.0,176475000.0,3349636000.0,0.0478,1806515000.0,1543121000.0,0.0,263048000.0,712134000.0,830987000.0,106057000.0,724930000.0,266945000.0,0.0,0.0,457985000.0,0.0,457985000.0,23.37,23.37,19586411.0,19586411.0,1.0,0.4607,0.376,0.2481,0.137,-0.0043,1261058000.0,830987000.0,457985000.0,133.507,459.866,11.808,152.784,47.0391,1.1444,0.3322,10.9679,2.2216,0.0,0.0,0.0806,0.0,9007118000.0,11078281000.0,179685500.0,473687000.0,76815500.0,-0.4101,0.193,0.055,0.248,0.401,2.326,47.8279,19.9675,8.8927,18.6417,7.0714,43.6063,0.043,10.0,0.0785,0.0,10367892500.0,2377636500.0,8355687250.0,-0.737,171.018,7.8353,-1.0135,UHAL,324.230011,338.5402780277777,6350502253.980521
2016-06-30,0.0246,-0.1084,-0.1408,-0.1407,-0.1407,-0.0005,-0.0386,0.2049,0.1813,0.2893,-0.0954,0.1865,0.0,-0.3941,0.0,0.0104,-0.1084,-0.0005,923191000.0,0.0434,475447000.0,447744000.0,0.0,73816000.0,188187000.0,259557000.0,26426000.0,233131000.0,85958000.0,0.0,0.0,147173000.0,0.0,147173000.0,7.51,7.51,19586069.0,19586069.0,1.0,0.485,0.405,0.2812,0.159,0.0769,373578000.0,259557000.0,147173000.0,3313854000.0,0.0552,1810105000.0,1503749000.0,0.0,263385000.0,668674000.0,835075000.0,102041000.0,733034000.0,268145000.0,0.0,0.0,464889000.0,0.0,464889000.0,23.72,23.72,19586069.0,19586069.0,4.0,0.4538,0.375,0.252,0.14,0.0088,1241523000.0,835075000.0,464889000.0,123.521,436.219,3.623,144.3399,32.9922,1.1685,0.3309,9.822,2.4532,0.133,0.0,0.08,0.0,8543809000.0,10724673000.0,199295500.0,475520500.0,76406000.0,-0.8035,0.206,0.058,0.252,0.414,2.2174,52.8817,20.8521,9.1334,16.6278,6.9689,43.3716,0.169,11.0,0.0795,0.0,9878844250.0,2259812500.0,8004044000.0,1.495,169.194,8.1837,-0.9716,UHAL,374.549988,369.2341673055556,7335961908.9171715
2016-03-31,0.4972,2.0585,4.5451,4.5833,4.5833,-0.0001,-0.1937,0.18,0.195,0.2084,-0.0776,0.148,-1.0,-19.3453,0.0,0.0353,2.0585,-0.0001,683009000.0,0.0627,417877000.0,265132000.0,0.0,50423000.0,158584000.0,106548000.0,26235000.0,80313000.0,27745000.0,0.0,0.0,52568000.0,0.0,52568000.0,2.68,2.68,19591235.0,19591235.0,0.0,0.3882,0.305,0.156,0.077,-0.2791,208379000.0,106548000.0,52568000.0,3275468000.0,0.0654,1782473000.0,1492995000.0,0.0,262627000.0,626369000.0,866626000.0,97715000.0,768911000.0,279910000.0,0.0,0.0,489001000.0,0.0,489001000.0,24.95,24.95,19596110.0,19596110.0,4.0,0.4558,0.383,0.2646,0.149,0.023,1256019000.0,866626000.0,489001000.0,114.919,413.924,-9.731,135.1317,30.6589,1.1759,0.3265,4.0613,3.6339,0.0,0.0,0.0738,0.0,8109288000.0,10156038000.0,182502000.0,499454000.0,74614000.0,-1.998,0.226,0.064,0.265,0.429,2.1377,56.0,19.5161,8.8876,17.9476,6.5581,43.8988,0.16,10.0,0.0802,0.0,9399611750.0,2167256000.0,7640750250.0,3.85,167.149,8.8689,-0.9278,UHAL,357.309998,344.3705687428572,7000144138.66753
