,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2017-09-30,0.0095,0.0567,0.0452,0.075,0.075,0.813,0.0102,0.0246,0.0193,0.0,0.0,0.0769,0.7849,0.0,0.0041,0.0567,-0.0374,186021000.0,0.0095,0.0,186021000.0,0.0,95110000.0,126903000.0,59118000.0,0.0,59118000.0,19590000.0,0.0,0.0,39528000.0,0.0,39528000.0,0.43,0.43,91029013.0,0.14,1.0,0.358,0.3178,0.212,0.4614,66685000.0,59118000.0,39528000.0,742460000.0,0.0361,0.0,742460000.0,0.0,381552000.0,513073000.0,229387000.0,0.0,229387000.0,76207000.0,0.0,0.0,153180000.0,0.0,153180000.0,1.65,1.66,91029013.0,0.52,1.0,0.35,0.309,0.206,0.2574,259572000.0,229387000.0,153180000.0,18.681,158.639,0.943,11.8209,2.4189,0.6328,0.0729,0.0,2.4556,0.326,0.0217,0.5113,0.0,14440736000.0,15296593000.0,0.0,0.0,0.0,-0.1158,0.09,0.01,0.309,0.05,1.4664,0.0,0.0,0.0,0.0,0.0,0.0,0.315,16.0,0.5139,0.0,15225563000.0,1704651500.0,14798491500.0,2.099,8.156,0.0,-0.1493,BXS,32.049999,29.56999991428572,2917479775.620987
2017-06-30,0.0322,0.1126,0.0922,0.1081,0.1081,0.7103,0.0499,0.0211,0.2362,0.0,0.0,0.3,-0.1628,0.0,0.015,0.1126,-0.0327,184608000.0,0.0322,0.0,184608000.0,0.0,95490000.0,127553000.0,57055000.0,0.0,57055000.0,19166000.0,0.0,0.0,37889000.0,0.0,37889000.0,0.41,0.41,91343458.0,0.13,1.0,0.35,0.3091,0.205,-0.0208,64588000.0,57055000.0,37889000.0,740702000.0,0.0442,0.0,740702000.0,0.0,381161000.0,514487000.0,226215000.0,0.0,226215000.0,74746000.0,0.0,0.0,151469000.0,0.0,151469000.0,1.62,1.63,91343458.0,0.5,1.0,0.346,0.3054,0.204,0.207,256173000.0,226215000.0,151469000.0,18.522,158.988,-0.042,10.8909,2.4967,0.588,0.067,0.0,0.1131,0.317,0.0216,0.5173,0.0,14522478000.0,15289237000.0,0.0,0.0,0.0,-1.8964,0.089,0.01,0.305,0.05,1.1956,0.0,0.0,0.0,0.0,0.0,0.0,0.309,14.0,0.5146,0.0,15158317250.0,1710552000.0,14761263750.0,1.679,8.109,0.0,-0.1532,BXS,30.5,29.726389027777785,2785975469.0
2017-03-31,0.0549,0.719,0.6893,0.7083,0.7083,0.8858,0.0675,0.0189,0.7354,0.0,0.0,0.3,0.9463,0.0,-0.0048,0.719,-0.0054,184480000.0,0.0549,0.0,184480000.0,0.0,95256000.0,127109000.0,57371000.0,0.0,57371000.0,19278000.0,0.0,0.0,38093000.0,0.0,38093000.0,0.41,0.41,93731038.0,0.13,1.0,0.352,0.311,0.206,0.3589,64886000.0,57371000.0,38093000.0,734936000.0,0.0248,0.0,734936000.0,0.0,379750000.0,514495000.0,220441000.0,0.0,220441000.0,72169000.0,0.0,0.0,148272000.0,0.0,148272000.0,1.58,1.59,93731038.0,0.47,1.0,0.34,0.2999,0.202,0.2094,250034000.0,220441000.0,148272000.0,18.162,155.172,0.706,9.6642,4.2827,0.5321,0.0609,0.0,1.9321,0.317,0.0216,0.5163,0.0,14544391000.0,15048801000.0,0.0,0.0,0.0,-0.1005,0.086,0.01,0.3,0.05,1.2094,0.0,0.0,0.0,0.0,0.0,0.0,0.297,16.0,0.5167,0.0,14924335500.0,1715854750.0,14584771250.0,1.642,7.841,0.0,-0.1418,BXS,30.25,30.893333138888888,2835363899.5
2016-12-31,0.0489,0.8451,0.7795,0.7391,0.7826,0.8574,0.0671,0.0451,0.9413,0.0,0.0,0.3,1.605,0.0,0.0161,0.8451,-0.0036,187351000.0,0.0489,0.0,187351000.0,0.0,95696000.0,131508000.0,55843000.0,0.0,55843000.0,18173000.0,0.0,0.0,37670000.0,0.0,37670000.0,0.4,0.41,93652099.0,0.13,1.0,0.338,0.2981,0.201,0.229,63413000.0,55843000.0,37670000.0,728482000.0,0.0025,0.0,728482000.0,0.0,383351000.0,532038000.0,196444000.0,0.0,196444000.0,63716000.0,0.0,0.0,132728000.0,0.0,132728000.0,1.41,1.41,93652099.0,0.45,1.0,0.31,0.2697,0.182,0.1653,225709000.0,196444000.0,132728000.0,18.407,153.779,0.458,11.627,2.3808,0.6316,0.074,0.0,1.3187,0.325,0.0219,0.5108,0.0,14401696000.0,15267621000.0,0.0,0.0,0.0,-0.1364,0.078,0.009,0.27,0.051,1.0811,0.0,0.0,0.0,0.0,0.0,0.0,0.319,18.0,0.5262,0.0,14609823000.0,1710205750.0,14349857250.0,1.286,7.779,0.0,-0.1606,BXS,31.049999,29.602646999999997,2907897580.297901
2016-09-30,0.0409,0.1062,0.1012,0.1111,0.1111,-0.263,0.0598,0.0735,0.4174,0.0,0.0,0.3,-0.2686,0.0,-0.0125,0.1062,-0.0235,184263000.0,0.0409,0.0,184263000.0,0.0,94719000.0,128317000.0,55946000.0,0.0,55946000.0,18129000.0,0.0,0.0,37817000.0,0.0,37817000.0,0.4,0.4,94566789.0,0.13,1.0,0.343,0.3036,0.205,0.261,63286000.0,55946000.0,37817000.0,716607000.0,-0.0019,0.0,716607000.0,0.0,378695000.0,545741000.0,170866000.0,0.0,170866000.0,54639000.0,0.0,0.0,116227000.0,0.0,116227000.0,1.24,1.24,94566789.0,0.43,1.0,0.279,0.2384,0.162,0.1329,199856000.0,170866000.0,116227000.0,18.232,151.181,0.508,11.1631,3.4338,0.6123,0.0722,0.0,1.4157,0.325,0.0215,0.514,0.0,14296674000.0,15027610000.0,0.0,0.0,0.0,-0.1018,0.069,0.008,0.238,0.051,1.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.347,15.0,0.5285,0.0,14255307750.0,1693096000.0,14118425750.0,1.007,7.578,0.0,-0.218,BXS,23.200001,24.01666677777778,2193949599.366789
2016-06-30,-0.0417,-0.1226,-0.1264,-0.0976,-0.0976,-0.9393,0.0368,0.0423,0.4227,0.0,0.0,0.4286,-1.0926,0.0,-0.0013,-0.1226,-0.0219,178842000.0,-0.0417,0.0,178842000.0,0.0,94079000.0,127561000.0,51281000.0,0.0,51281000.0,16589000.0,0.0,0.0,34692000.0,0.0,34692000.0,0.37,0.37,94435971.0,0.1,1.0,0.327,0.2867,0.194,-0.0185,58449000.0,51281000.0,34692000.0,709367000.0,-0.0091,0.0,709367000.0,0.0,379891000.0,543874000.0,165493000.0,0.0,165493000.0,52740000.0,0.0,0.0,112753000.0,0.0,112753000.0,1.2,1.2,94435971.0,0.4,1.0,0.274,0.2333,0.159,0.1592,194595000.0,165493000.0,112753000.0,18.14,146.358,-0.035,8.5215,2.8893,0.4698,0.0569,0.0,0.0722,0.27,0.0223,0.526,0.0,13821428000.0,14353310000.0,0.0,0.0,0.0,-2.3184,0.067,0.008,0.233,0.051,1.2498,0.0,0.0,0.0,0.0,0.0,0.0,0.333,14.0,0.5355,0.0,13984964750.0,1673275000.0,13912411000.0,1.196,7.512,0.0,-0.1987,BXS,22.690001000000002,22.75555541666667,2142752276.4259713
2016-03-31,-0.0515,-0.2967,-0.3012,-0.2727,-0.2727,6.3236,0.0217,0.0431,0.0749,0.0,0.0,0.4286,3.3549,0.0,0.0039,-0.2967,-0.0212,174886000.0,-0.0515,0.0,174886000.0,0.0,95717000.0,141512000.0,33374000.0,0.0,33374000.0,10825000.0,0.0,0.0,22549000.0,0.0,22549000.0,0.24,0.24,94237752.0,0.1,1.0,0.232,0.1908,0.129,0.1945,40561000.0,33374000.0,22549000.0,717148000.0,0.0214,0.0,717148000.0,0.0,380014000.0,544490000.0,172658000.0,0.0,172658000.0,54884000.0,0.0,0.0,117774000.0,0.0,117774000.0,1.24,1.24,94237752.0,0.38,1.0,0.282,0.2408,0.164,0.2118,202343000.0,172658000.0,117774000.0,17.825,144.478,0.361,5.5388,3.6764,0.3107,0.0375,0.0,1.7308,0.417,0.0223,0.5473,0.0,13615236000.0,13790751000.0,0.0,0.0,0.0,-0.1284,0.071,0.009,0.241,0.052,1.5255,0.0,0.0,0.0,0.0,0.0,0.0,0.306,13.0,0.5299,0.0,13813807000.0,1665063250.0,13786853750.0,1.612,7.61,0.0,-0.1545,BXS,21.309998999999998,20.699142857142853,2008206400.8822477
2015-12-31,0.0509,-0.2417,-0.2614,-0.2333,-0.2069,-0.1691,0.0354,0.0538,0.1377,0.0,0.0,0.4286,-0.4087,0.0,0.0321,-0.2417,-0.0219,178616000.0,0.0509,0.0,178616000.0,0.0,94180000.0,148351000.0,30265000.0,0.0,30265000.0,9096000.0,0.0,0.0,21169000.0,0.0,21169000.0,0.23,0.23,93988495.0,0.1,1.0,0.21,0.1694,0.119,0.0922,37560000.0,30265000.0,21169000.0,726650000.0,0.0596,0.0,726650000.0,0.0,379644000.0,539911000.0,186739000.0,0.0,186739000.0,59248000.0,0.0,0.0,127491000.0,0.0,127491000.0,1.33,1.33,93988495.0,0.35,1.0,0.299,0.257,0.175,0.1424,216990000.0,186739000.0,127491000.0,17.613,143.492,0.175,5.9679,2.1063,0.3388,0.0406,0.0,1.2634,0.435,0.0226,0.5273,0.0,13486619000.0,13849560000.0,0.0,0.0,0.0,-0.3842,0.077,0.009,0.257,0.053,1.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.263,14.0,0.5225,0.0,13676400250.0,1656417000.0,13712834750.0,1.101,7.731,0.0,-0.2239,BXS,23.99,25.421142999999994,2254783995.0499997
2015-09-30,0.0122,0.2277,0.1934,0.2,0.2,3.7481,0.0548,0.0129,0.3834,0.0,0.0,0.4286,4.6501,0.0,0.0429,0.2277,0.0083,177023000.0,0.0122,0.0,177023000.0,0.0,95915000.0,126450000.0,50573000.0,0.0,50573000.0,16230000.0,0.0,0.0,34343000.0,0.0,34343000.0,0.36,0.36,96844055.0,0.1,1.0,0.328,0.2857,0.194,0.3714,58025000.0,50573000.0,34343000.0,717992000.0,0.0506,0.0,717992000.0,0.0,376711000.0,521606000.0,196386000.0,0.0,196386000.0,61404000.0,0.0,0.0,134982000.0,0.0,134982000.0,1.4,1.39,96844055.0,0.33,1.0,0.317,0.2735,0.188,0.1599,227389000.0,196386000.0,134982000.0,16.984,139.136,0.679,7.6904,2.8189,0.4528,0.054,0.0,2.1152,0.278,0.0227,0.5418,0.0,13474460000.0,13946238000.0,0.0,0.0,0.0,-0.0949,0.082,0.01,0.274,0.053,1.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.236,13.0,0.5247,0.0,13500541500.0,1644070750.0,13594761500.0,1.186,7.414,0.0,-0.1723,BXS,23.77,23.855277833333332,2301983187.35
2015-06-30,0.0793,0.2998,0.2865,0.2813,0.2813,0.0113,0.05,0.0519,0.1235,0.0,0.0,0.4,-0.0533,0.0,0.0566,0.2998,0.0054,186623000.0,0.0793,0.0,186623000.0,0.0,94202000.0,128177000.0,58446000.0,0.0,58446000.0,18733000.0,0.0,0.0,39713000.0,0.0,39713000.0,0.41,0.41,96546902.0,0.07,1.0,0.355,0.3132,0.213,0.1912,66197000.0,58446000.0,39713000.0,715860000.0,0.0672,0.0,715860000.0,0.0,372767000.0,528855000.0,187005000.0,0.0,187005000.0,57588000.0,0.0,0.0,129417000.0,0.0,129417000.0,1.34,1.33,96546902.0,0.3,1.0,0.305,0.2612,0.181,0.0848,218449000.0,187005000.0,129417000.0,17.403,137.975,0.37,5.8587,2.2578,0.3367,0.0415,0.0,1.0388,0.171,0.023,0.5048,0.0,13321018000.0,13668679000.0,0.0,0.0,0.0,-0.1349,0.079,0.01,0.261,0.053,0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.224,12.0,0.5207,0.0,13277275500.0,1635501500.0,13415794750.0,0.629,7.415,0.0,-0.254,BXS,25.76,25.080833138888877,2487048195.52
