,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.2842,1.5738,1.351,1.3247,1.3117,0.0124,0.379,0.0131,0.0304,-0.1014,0.236,0.0937,0.037,0.8289,0.416,0.0971,1.5597,0.0103,42236000000.0,0.2249,31320000000.0,10916000000.0,177000000.0,1017000000.0,5794000000.0,5122000000.0,217000000.0,4892000000.0,1483000000.0,13000000.0,0.0,3409000000.0,0.0,3409000000.0,1.79,1.78,1900375000.0,1918949000.0,1.12,0.2585,0.227,0.121,0.081,0.102,9607000000.0,5109000000.0,3422000000.0,153821000000.0,0.1875,115046000000.0,38775000000.0,930000000.0,4327000000.0,24074000000.0,14701000000.0,584000000.0,14042000000.0,1932000000.0,75000000.0,0.0,12110000000.0,0.0,12110000000.0,6.39,6.35,1900375000.0,4.4,0.2521,0.216,0.0951,0.079,0.0728,33257000000.0,14626000000.0,12185000000.0,80.088,133.348,2.266,20.2681,4.0139,0.2531,0.1493,23.5438,1.075,2.0109,0.626,0.0175,0.0241,0.0042,2394000000.0,253411000000.0,-70293000000.0,252438000000.0,17408000000.0,13889500000.0,6359500000.0,-0.3717,0.0,3.2092,-0.0603,-0.5665,0.081,0.047,0.0407,0.095,8.0,0.601,1.9404,37.3065,45.6662,15.7655,8.8362,11.0746,24.1876,0.689,19.0,0.0281,0.006,255055750000.0,149347750000.0,255834250000.0,5.893,80.942,25.0445,0.0686,-0.5234,0.0,-0.08,-0.6601,CVX,126.43,126.00085751428573,240264411250.0
2018-03-31,0.2398,0.6475,0.3565,0.3427,0.3475,0.0159,0.3352,-0.0103,0.0167,-0.1218,0.1408,0.035,0.037,-0.0654,0.0972,-0.1074,0.6453,0.0088,37764000000.0,0.1299,27278000000.0,10486000000.0,158000000.0,723000000.0,5254000000.0,5232000000.0,159000000.0,5052000000.0,1414000000.0,21000000.0,0.0,3638000000.0,0.0,3638000000.0,1.92,1.9,1895990000.0,1913218000.0,1.12,0.2777,0.252,0.138,0.096,0.0571,9500000000.0,5211000000.0,3659000000.0,146065000000.0,0.1747,109706000000.0,36359000000.0,878000000.0,4237000000.0,24779000000.0,11580000000.0,415000000.0,11087000000.0,936000000.0,78000000.0,0.0,10151000000.0,0.0,10151000000.0,5.37,5.34,1895990000.0,4.36,0.2489,0.212,0.0787,0.069,0.0633,30946000000.0,11502000000.0,10229000000.0,79.302,132.865,1.138,20.9627,3.4104,0.2643,0.155,32.7736,1.036,1.3862,0.583,0.0177,0.0191,0.0042,1096000000.0,251911000000.0,-73150000000.0,254560000000.0,17352500000.0,13778500000.0,6024500000.0,-0.5723,0.0,3.4991,-0.0764,-0.6729,0.069,0.04,0.0319,0.079,7.0,0.573,2.1292,36.1814,46.2144,15.3132,8.4175,10.6009,24.2452,0.812,22.0,0.029,0.006,256996750000.0,147849000000.0,255001750000.0,4.877,77.039,27.7157,0.0574,-0.5722,0.0,-0.0847,-0.636,CVX,114.040001,113.65382332352942,216218701495.99002
2017-12-31,0.2437,2.011,6.4964,6.5,6.4545,0.0128,0.6127,-0.0241,0.0114,-0.1596,0.098,0.0306,0.0,18.7329,0.8639,-0.1263,1.9018,0.0061,37616000000.0,0.1943,29522000000.0,8094000000.0,356000000.0,1349000000.0,6440000000.0,1654000000.0,173000000.0,1474000000.0,-1637000000.0,7000000.0,0.0,3111000000.0,0.0,3111000000.0,1.65,1.64,1899373928.0,1895879000.0,1.08,0.2152,0.17,0.0438,0.083,0.0688,6382000000.0,1647000000.0,3118000000.0,141722000000.0,0.238,107533000000.0,34189000000.0,864000000.0,4448000000.0,24661000000.0,9528000000.0,307000000.0,9147000000.0,-48000000.0,74000000.0,0.0,9195000000.0,0.0,9195000000.0,4.88,4.85,1899373928.0,4.32,0.2412,0.203,0.0667,0.065,0.0502,28803000000.0,9454000000.0,9269000000.0,77.986,131.241,1.363,20.4083,2.534,0.2617,0.1527,9.5202,1.03,2.0026,0.655,0.0179,0.0359,0.0095,823000000.0,249275000000.0,-75927000000.0,255488000000.0,17389500000.0,14275500000.0,5502000000.0,-0.5844,0.0,5.3182,-0.0968,-0.769,0.063,0.036,0.0264,0.067,8.0,0.554,2.2311,37.5116,46.8786,14.384,8.1499,9.9276,25.7583,0.885,29.0,0.0314,0.0061,259460500000.0,146908000000.0,255669000000.0,3.744,74.615,30.7948,0.0515,-0.6534,0.0,-0.0946,-0.6927,CVX,125.190002,119.45818154545454,237782625845.06787
2017-09-30,0.3912,1.3022,0.5214,0.5147,0.5147,0.0124,0.0111,-0.0181,-0.0054,-0.0793,0.1453,-0.036,0.0093,0.7223,-0.0736,0.1163,1.2958,0.0048,36205000000.0,0.2012,26926000000.0,9279000000.0,239000000.0,1238000000.0,6586000000.0,2693000000.0,35000000.0,2624000000.0,672000000.0,34000000.0,0.0,1952000000.0,0.0,1952000000.0,1.03,1.03,1882650000.0,1893014000.0,1.08,0.2563,0.215,0.0734,0.054,0.0593,7768000000.0,2659000000.0,1986000000.0,135603000000.0,0.2083,102858000000.0,32745000000.0,699000000.0,4519000000.0,24301000000.0,8444000000.0,192000000.0,8162000000.0,1663000000.0,90000000.0,0.0,6499000000.0,0.0,6499000000.0,3.45,3.43,1882650000.0,4.32,0.2415,0.2,0.0616,0.048,0.0491,27171000000.0,8354000000.0,6589000000.0,77.929,133.126,1.14,22.2941,3.5275,0.2861,0.1645,75.9714,1.042,2.751,1.049,0.0178,0.0342,0.0066,1175000000.0,250629000000.0,-77851000000.0,257737000000.0,16053000000.0,12644500000.0,5868500000.0,-0.6004,0.0,4.5466,-0.089,-0.631,0.044,0.025,0.0233,0.062,7.0,0.527,2.7667,35.218,46.1354,15.5068,8.4472,10.7243,23.1069,1.252,31.0,0.0333,0.0052,261301000000.0,146266000000.0,257237000000.0,3.539,72.028,43.5104,0.0362,-0.6294,0.0,-0.0835,-0.6015,CVX,117.5,111.47771451428571,221211375000.0
2017-06-30,0.4221,1.9935,1.9864,1.9872,1.9872,0.0123,0.964,-0.0263,-0.0113,-0.0493,-0.0243,-0.0548,0.0093,2.2152,-0.4159,-0.1026,2.005,0.0048,34480000000.0,0.1775,25980000000.0,8500000000.0,125000000.0,927000000.0,6499000000.0,2001000000.0,48000000.0,1937000000.0,487000000.0,16000000.0,0.0,1450000000.0,0.0,1450000000.0,0.77,0.77,1881019000.0,1895393000.0,1.08,0.2465,0.212,0.0576,0.042,0.0683,7296000000.0,1985000000.0,1466000000.0,129538000000.0,0.1129,99402000000.0,30136000000.0,718000000.0,4390000000.0,23212000000.0,6924000000.0,221000000.0,6629000000.0,799000000.0,74000000.0,0.0,5830000000.0,0.0,5830000000.0,3.1,3.08,1881019000.0,4.31,0.2326,0.191,0.0529,0.045,0.0445,24688000000.0,6850000000.0,5904000000.0,77.725,132.936,1.252,22.7876,2.5316,0.2932,0.1684,41.3542,0.952,3.4283,1.403,0.0178,0.0269,0.0036,-1330000000.0,250056000000.0,-80585000000.0,260202000000.0,15765000000.0,12736500000.0,6251000000.0,-0.5263,0.0,5.2205,-0.0759,-0.4926,0.04,0.023,0.0189,0.053,7.0,0.501,3.0741,33.9731,43.8745,17.1176,8.2168,10.1706,20.7228,1.39,34.0,0.0339,0.0055,264059750000.0,146287750000.0,258412750000.0,3.064,68.866,30.9955,0.033,-0.6784,0.0,-0.0939,-0.6816,CVX,104.33000200000001,105.38388847222224,196246716032.03802
2017-03-31,1.0833,2.8294,4.6993,4.6667,4.6154,0.0035,2.3103,-0.0179,-0.0297,0.0689,0.0843,-0.0902,0.0093,1.5216,-0.6108,-0.1884,2.8586,0.0051,33421000000.0,0.419,24963000000.0,8458000000.0,144000000.0,810000000.0,5278000000.0,3180000000.0,51000000.0,3112000000.0,430000000.0,17000000.0,0.0,2682000000.0,0.0,2682000000.0,1.43,1.41,1879372000.0,1883342000.0,1.08,0.2531,0.22,0.0946,0.08,0.0691,7357000000.0,3163000000.0,2699000000.0,124340000000.0,-0.0246,96727000000.0,27613000000.0,807000000.0,4496000000.0,24681000000.0,2932000000.0,252000000.0,2615000000.0,-295000000.0,65000000.0,0.0,2910000000.0,0.0,2910000000.0,1.55,1.53,1879372000.0,4.3,0.2221,0.178,0.0231,0.023,0.0118,22115000000.0,2867000000.0,2975000000.0,78.001,135.454,1.228,24.0804,3.7156,0.3087,0.1747,62.0196,1.04,1.4083,0.755,0.0175,0.0242,0.0043,1142000000.0,254568000000.0,-81753000000.0,264415000000.0,15581000000.0,12887000000.0,6214500000.0,-0.3889,0.0,5.2008,-0.044,-0.3503,0.02,0.011,0.0079,0.023,4.0,0.478,5.3203,38.3905,47.5874,17.3811,7.9802,9.6485,20.008,2.774,85.0,0.0362,0.0065,266082000000.0,146527750000.0,260132500000.0,0.782,66.16,11.377,0.016,-0.9051,0.0,-0.1127,-0.728,CVX,107.370003,110.18305574999998,201788177278.116
2016-12-31,0.1123,1.2439,1.7058,1.7097,1.7097,-0.0024,-0.1523,-0.0169,-0.0498,0.1966,0.0855,-0.1445,0.0093,0.9495,-0.8594,0.185,1.2579,0.003,31497000000.0,0.0769,24989000000.0,6508000000.0,191000000.0,1544000000.0,5938000000.0,570000000.0,58000000.0,489000000.0,74000000.0,23000000.0,0.0,415000000.0,0.0,415000000.0,0.22,0.22,1887769320.0,1871995000.0,1.08,0.2066,0.151,0.0174,0.013,-0.0046,4750000000.0,547000000.0,438000000.0,114472000000.0,-0.1734,91257000000.0,23215000000.0,1033000000.0,4684000000.0,25174000000.0,-1959000000.0,201000000.0,-2226000000.0,-1729000000.0,66000000.0,0.0,-497000000.0,0.0,-497000000.0,-0.27,-0.27,1887769320.0,4.29,0.2028,0.152,-0.0177,-0.004,-0.046,17432000000.0,-2025000000.0,-431000000.0,77.105,135.343,-0.077,24.4341,3.7017,0.3169,0.1774,9.431,0.932,9.3084,4.909,0.0176,0.049,0.0061,-2166000000.0,255497000000.0,-83737000000.0,262850000000.0,15924500000.0,13751000000.0,5876500000.0,-1.0378,0.0,8.2368,-0.1273,-0.9538,-0.003,-0.002,-0.0053,-0.018,2.0,0.438,-25.8471,44.5951,52.8566,17.2788,7.1884,8.3246,19.4796,-15.889,-129.0,0.0409,0.009,265945500000.0,147456500000.0,261315250000.0,-2.788,60.639,-10.0746,-0.0028,-1.4097,0.0,-0.1582,-0.9307,CVX,117.699997,113.7585292352941,222190443300.69205
2016-09-30,-0.2053,-0.5821,-0.3702,-0.3761,-0.3761,-0.0141,-0.0091,-0.032,-0.055,0.2706,-0.1025,-0.1294,0.0,1.8593,-0.181,0.0809,-0.5787,0.0028,30140000000.0,-0.1217,23470000000.0,6670000000.0,258000000.0,1109000000.0,5497000000.0,1173000000.0,64000000.0,1091000000.0,-192000000.0,18000000.0,0.0,1283000000.0,0.0,1283000000.0,0.68,0.68,1873649000.0,1869775000.0,1.07,0.2213,0.175,0.0383,0.043,0.0413,5285000000.0,1155000000.0,1301000000.0,112222000000.0,-0.2775,89664000000.0,22558000000.0,2200000000.0,4443000000.0,27297000000.0,-4739000000.0,143000000.0,-4958000000.0,-3458000000.0,76000000.0,0.0,-1500000000.0,0.0,-1500000000.0,-0.8,-0.8,1873649000.0,4.28,0.201,0.141,-0.0429,-0.013,-0.0714,15839000000.0,-4815000000.0,-1424000000.0,78.35,136.249,0.665,24.3295,3.9234,0.3105,0.1754,18.0469,1.167,4.1395,1.574,0.0176,0.0368,0.0086,4129000000.0,255282000000.0,-83038000000.0,268772000000.0,15821000000.0,13756000000.0,6420000000.0,-0.7654,0.0,7.1737,-0.1349,-0.9843,-0.01,-0.006,-0.0127,-0.043,2.0,0.428,-9.0267,39.6965,48.6766,19.4368,7.0932,8.158,17.4801,-5.35,-48.0,0.0396,0.0196,265736000000.0,149246500000.0,262430750000.0,-4.275,59.895,-33.6713,-0.008,-1.5915,0.0,-0.192,-1.0433,CVX,102.91999799999999,101.06527772222222,192835951332.702
2016-06-30,-0.4343,-2.5068,-3.5744,-3.6,-3.6,-0.0157,-0.6494,-0.0187,-0.0508,0.4129,-0.1615,-0.0968,0.0,-3.5816,-0.8009,-0.1171,-2.4607,0.0024,29282000000.0,-0.2744,23305000000.0,5977000000.0,214000000.0,1033000000.0,7968000000.0,-1991000000.0,79000000.0,-2077000000.0,-607000000.0,7000000.0,0.0,-1470000000.0,0.0,-1470000000.0,-0.78,-0.78,1871995000.0,1872420000.0,1.07,0.2041,0.161,-0.0682,-0.05,-0.0662,4723000000.0,-1998000000.0,-1463000000.0,116397000000.0,-0.3375,92116000000.0,24281000000.0,2257000000.0,4360000000.0,27409000000.0,-3128000000.0,79000000.0,-3285000000.0,-2539000000.0,78000000.0,0.0,-746000000.0,0.0,-746000000.0,-0.39,-0.39,1871995000.0,4.28,0.2086,0.151,-0.0275,-0.006,-0.092,17586000000.0,-3206000000.0,-668000000.0,78.613,137.232,-1.035,24.0839,4.6816,0.3064,0.1724,-25.2911,1.303,-1.7218,-1.372,0.0175,0.0353,0.0073,7544000000.0,256897000000.0,-80682000000.0,268291000000.0,17496000000.0,15398000000.0,6771500000.0,-1.7657,0.0,7.6225,-0.1526,-0.6649,-0.005,-0.003,-0.0084,-0.028,2.0,0.44,-18.2158,42.0702,50.0445,20.1539,6.6528,7.5592,17.1892,-10.974,-72.0,0.0375,0.0194,262708000000.0,151274500000.0,264577250000.0,-5.718,62.178,-40.5823,-0.0039,-1.7878,0.0,-0.2087,-1.1684,CVX,104.83000200000001,101.62944394444446,196241239593.99002
2016-03-31,-0.5413,-1.602,-1.2824,-1.2826,-1.2847,-0.0171,-0.508,-0.0214,-0.0369,0.2477,-0.1721,-0.0481,0.0,0.1624,-0.375,0.0572,-1.589,0.0017,23553000000.0,-0.3185,19493000000.0,4060000000.0,370000000.0,998000000.0,5771000000.0,-1711000000.0,0.0,-1729000000.0,-1004000000.0,18000000.0,0.0,-725000000.0,0.0,-725000000.0,-0.39,-0.39,1869775000.0,1876705000.0,1.07,0.1724,0.114,-0.0734,-0.031,-0.1879,2674000000.0,-1729000000.0,-707000000.0,127472000000.0,-0.3404,98602000000.0,28870000000.0,3118000000.0,4497000000.0,28644000000.0,226000000.0,0.0,118000000.0,-1177000000.0,108000000.0,0.0,1295000000.0,0.0,1295000000.0,0.69,0.69,1869775000.0,4.28,0.2265,0.166,0.0009,0.01,-0.0721,21147000000.0,118000000.0,1403000000.0,80.388,138.655,-2.367,22.6439,4.5792,0.2817,0.1605,0.0,1.087,-1.5738,-2.744,0.0174,0.0424,0.0157,2551000000.0,259254000000.0,-80653000000.0,263869000000.0,16505000000.0,14668000000.0,6672500000.0,-4.8782,0.0,12.5131,-0.2363,-1.2641,0.008,0.005,0.0006,0.001,3.0,0.48,14.1143,36.3534,42.8103,18.6348,7.7232,8.6905,19.1041,6.203,1756.0,0.0353,0.0245,258973500000.0,153151000000.0,265821500000.0,-4.915,68.175,0.0,0.0067,-1.5028,0.0,-0.2155,-1.3062,CVX,95.400002,90.25485705714284,178376538739.55
