,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.0582,0.0837,0.1346,0.1647,0.1657,-0.0289,0.3362,-0.0251,-0.1878,-0.0785,0.0947,0.1009,0.2,0.3928,0.0,0.0282,0.0688,-0.0232,3831000000.0,0.0645,2231000000.0,1600000000.0,0.0,620000000.0,668000000.0,932000000.0,64000000.0,894000000.0,228000000.0,0.0,0.0,666000000.0,0.0,666000000.0,1.98,1.97,336700000.0,338900000.0,0.78,0.4176,0.28,0.2501,0.174,0.1407,1074000000.0,958000000.0,666000000.0,14819000000.0,0.0612,8630000000.0,6189000000.0,0.0,2426000000.0,2543000000.0,3646000000.0,261000000.0,3445000000.0,1563000000.0,0.0,0.0,1882000000.0,0.0,1882000000.0,5.54,5.51,336700000.0,3.12,0.4176,0.281,0.2501,0.127,0.1562,4171000000.0,3706000000.0,1882000000.0,11.241,28.723,1.601,22.0345,4.8352,1.9601,0.4779,14.9688,1.725,0.9309,0.394,0.377,0.1618,0.0,2572000000.0,9671000000.0,-5616000000.0,11915000000.0,2753500000.0,845500000.0,1259500000.0,-0.1306,0.0029,5.392,-0.0211,-0.6983,0.429,0.116,0.1948,0.25,6.0,0.915,1.399,21.798,70.8867,32.5123,5.3819,17.5269,11.7658,0.563,14.0,0.1637,0.0,12606500000.0,4388000000.0,16195000000.0,6.876,44.012,14.1992,0.4321,-0.1208,0.0025,-0.0215,-0.6839,ITW,138.53999299999998,145.39314191428568,46646415643.09999
2018-03-31,0.0647,0.1255,0.2164,0.2387,0.2338,-0.0357,0.162,0.0408,-0.058,-0.0415,0.1342,0.1528,0.2,0.1095,0.0,0.0066,0.119,-0.0173,3744000000.0,0.0787,2181000000.0,1563000000.0,0.0,612000000.0,660000000.0,903000000.0,66000000.0,849000000.0,197000000.0,0.0,0.0,652000000.0,0.0,652000000.0,1.92,1.9,340200000.0,342800000.0,0.78,0.4175,0.275,0.2444,0.174,0.1191,1030000000.0,915000000.0,652000000.0,14587000000.0,0.0573,8486000000.0,6101000000.0,0.0,2409000000.0,2515000000.0,3586000000.0,262000000.0,3370000000.0,1567000000.0,0.0,0.0,1803000000.0,0.0,1803000000.0,5.26,5.23,340200000.0,2.99,0.4182,0.281,0.249,0.124,0.1483,4095000000.0,3632000000.0,1803000000.0,12.225,29.812,1.311,22.1899,5.7025,1.8151,0.4671,13.8636,2.196,0.8252,0.406,0.3725,0.1635,0.0,3498000000.0,10142000000.0,-5577000000.0,12826000000.0,2704000000.0,859000000.0,1246500000.0,-0.171,0.0024,5.4456,-0.0246,-0.8,0.389,0.111,0.1875,0.249,5.0,0.895,1.3738,22.9955,71.914,33.4047,5.3946,16.9814,11.7024,0.568,16.0,0.1651,0.0,12780250000.0,4634500000.0,16294750000.0,6.358,42.878,13.8626,0.3385,-0.1268,0.0025,-0.0215,-0.6782,ITW,156.66000400000001,163.19882385294122,53295733360.8
2017-12-31,0.0804,0.0925,-1.1499,-1.1517,-1.1448,-0.0349,0.0467,0.1039,0.1043,0.0637,0.115,0.1338,0.2,0.0418,0.0,0.0134,0.1456,-0.0239,3629000000.0,0.0677,2124000000.0,1505000000.0,0.0,605000000.0,655000000.0,850000000.0,66000000.0,796000000.0,872000000.0,0.0,0.0,-76000000.0,0.0,-76000000.0,-0.22,-0.21,342598985.0,346000000.0,0.78,0.4147,0.27,0.2375,-0.021,0.1717,980000000.0,862000000.0,-76000000.0,14314000000.0,0.0526,8309000000.0,6005000000.0,0.0,2400000000.0,2511000000.0,3494000000.0,260000000.0,3270000000.0,1583000000.0,0.0,0.0,1687000000.0,0.0,1687000000.0,4.9,4.86,342598985.0,2.86,0.4195,0.279,0.2466,0.118,0.148,3992000000.0,3530000000.0,1687000000.0,13.383,31.395,1.818,24.3083,9.031,1.8164,0.4963,13.0606,2.384,-9.1447,-3.545,0.359,0.1667,0.0,4225000000.0,10756000000.0,-4913000000.0,12937000000.0,2492500000.0,796500000.0,1148000000.0,-0.1036,0.0025,5.3408,-0.0198,-0.6102,0.358,0.105,0.1902,0.247,8.0,0.887,1.4238,21.8276,67.0127,31.1094,5.7428,17.9711,12.4686,0.584,18.0,0.1677,0.0,12579000000.0,4718000000.0,16136250000.0,6.185,41.781,13.5769,0.281,-0.1178,0.0025,-0.0198,-0.6126,ITW,166.850006,163.83181990909088,57162642702.84391
2017-09-30,0.0361,0.1827,0.1963,0.2318,0.2333,-0.0451,0.25,0.0385,0.0799,0.0577,0.0705,0.0497,0.2,0.2855,0.0,-0.0248,0.1894,-0.0286,3615000000.0,0.0343,2094000000.0,1521000000.0,0.0,589000000.0,560000000.0,961000000.0,65000000.0,906000000.0,266000000.0,0.0,0.0,640000000.0,0.0,640000000.0,1.86,1.85,343400000.0,347500000.0,0.78,0.4207,0.301,0.2686,0.177,0.1956,1087000000.0,971000000.0,640000000.0,14084000000.0,0.0452,8190000000.0,5894000000.0,0.0,2397000000.0,2512000000.0,3382000000.0,257000000.0,3200000000.0,930000000.0,0.0,0.0,2270000000.0,0.0,2270000000.0,6.56,6.53,343400000.0,2.73,0.4185,0.278,0.2455,0.161,0.1487,3919000000.0,3457000000.0,2270000000.0,14.627,29.886,2.059,23.6954,8.1101,1.6199,0.4988,14.9385,2.411,1.2188,0.419,0.3709,0.1629,0.0,4045000000.0,10263000000.0,-4376000000.0,12748000000.0,2584000000.0,831000000.0,1196000000.0,-0.0936,0.0022,4.9236,-0.0202,-0.6293,0.49,0.144,0.1861,0.245,7.0,0.895,1.0445,22.0804,69.2474,31.747,5.4505,16.9483,11.7759,0.416,16.0,0.1702,0.0,12289000000.0,4635250000.0,15741500000.0,6.098,41.013,13.4514,0.3911,-0.1168,0.0025,-0.0197,-0.5996,ITW,147.96000700000002,141.16257102857142,50809466403.8
2017-06-30,0.0328,0.0927,0.1181,0.1565,0.1575,-0.0493,-0.1327,0.046,-0.0021,0.1238,0.0895,0.0472,0.1818,-0.1818,0.0,-0.0227,0.101,-0.0334,3599000000.0,0.049,2087000000.0,1512000000.0,0.0,603000000.0,640000000.0,872000000.0,65000000.0,819000000.0,232000000.0,0.0,0.0,587000000.0,0.0,587000000.0,1.7,1.69,344700000.0,349000000.0,0.65,0.4201,0.277,0.2456,0.163,0.1075,998000000.0,884000000.0,587000000.0,13964000000.0,0.0472,8123000000.0,5841000000.0,0.0,2412000000.0,2612000000.0,3229000000.0,250000000.0,3057000000.0,892000000.0,0.0,0.0,2165000000.0,0.0,2165000000.0,6.21,6.18,344700000.0,2.6,0.4183,0.27,0.2368,0.155,0.1387,3773000000.0,3307000000.0,2165000000.0,13.841,28.666,1.123,23.3565,7.2411,1.6875,0.5057,13.6,2.325,0.7905,0.382,0.3794,0.1675,0.0,3744000000.0,9881000000.0,-4578000000.0,12610000000.0,2521000000.0,760000000.0,1172000000.0,-0.1659,0.0028,5.5661,-0.0214,-0.6754,0.473,0.139,0.1788,0.237,7.0,0.896,1.0231,21.0677,68.7185,31.3402,5.5391,18.3737,11.9147,0.419,17.0,0.1727,0.0,11958500000.0,4576500000.0,15590250000.0,5.619,40.511,13.228,0.3958,-0.1255,0.0027,-0.0199,-0.5966,ITW,143.25,142.62138997222223,49378275000.0
2017-03-31,0.0653,0.1198,0.1453,0.2016,0.1938,-0.035,-0.0334,0.006,-0.0996,0.1247,0.0585,0.0212,0.1818,-0.0519,0.0,0.0184,0.1177,-0.0436,3471000000.0,0.0602,2003000000.0,1468000000.0,0.0,608000000.0,661000000.0,807000000.0,64000000.0,749000000.0,213000000.0,0.0,0.0,536000000.0,0.0,536000000.0,1.55,1.54,346200000.0,355500000.0,0.65,0.4229,0.267,0.2342,0.154,0.1158,927000000.0,813000000.0,536000000.0,13796000000.0,0.0344,8003000000.0,5793000000.0,0.0,2426000000.0,2644000000.0,3149000000.0,243000000.0,2989000000.0,886000000.0,0.0,0.0,2103000000.0,0.0,2103000000.0,5.98,5.95,346200000.0,2.5,0.4199,0.268,0.2343,0.152,0.1466,3699000000.0,3232000000.0,2103000000.0,12.978,27.478,1.161,22.7499,7.201,1.7529,0.5072,12.7031,2.237,0.8638,0.419,0.3874,0.1752,0.0,3555000000.0,9513000000.0,-4601000000.0,12021000000.0,2464000000.0,761000000.0,1146000000.0,-0.1317,0.0026,5.8069,-0.0176,-0.5351,0.455,0.136,0.1818,0.234,7.0,0.895,1.087,21.1391,67.0419,30.6371,5.599,18.1288,12.0384,0.418,16.0,0.1758,0.0,11631000000.0,4620250000.0,15415250000.0,5.843,39.85,13.3004,0.4022,-0.115,0.0028,-0.0191,-0.5632,ITW,132.470001,132.40972244444447,45861114346.2
2016-12-31,0.0442,0.1402,0.1267,0.1694,0.1789,-0.0546,-0.0555,-0.0336,-0.1568,0.0548,0.0699,-0.0092,0.1818,-0.0642,0.0,-0.0017,0.0928,-0.0344,3399000000.0,0.0379,2006000000.0,1393000000.0,0.0,597000000.0,651000000.0,742000000.0,63000000.0,726000000.0,219000000.0,0.0,0.0,507000000.0,0.0,507000000.0,1.45,1.45,351004744.0,358500000.0,0.65,0.4098,0.267,0.2321,0.149,0.1759,907000000.0,789000000.0,507000000.0,13599000000.0,0.0145,7896000000.0,5703000000.0,0.0,2415000000.0,2639000000.0,3064000000.0,237000000.0,2908000000.0,873000000.0,0.0,0.0,2035000000.0,0.0,2035000000.0,5.73,5.7,351004744.0,2.4,0.4194,0.266,0.2313,0.15,0.1504,3615000000.0,3145000000.0,2035000000.0,12.119,26.153,1.704,22.3045,7.0426,1.8404,0.515,12.5238,2.218,1.3097,0.448,0.3961,0.1756,0.0,3363000000.0,9180000000.0,-4819000000.0,11777000000.0,2280000000.0,693000000.0,1081000000.0,-0.0994,0.0024,5.9063,-0.0194,-0.5593,0.424,0.132,0.1804,0.231,7.0,0.883,1.1312,19.7812,63.2624,28.8801,5.9645,19.6234,12.58,0.419,15.0,0.1776,0.0,11443500000.0,4801500000.0,15392250000.0,5.826,38.743,13.27,0.4058,-0.1116,0.0029,-0.0189,-0.5468,ITW,122.459999,125.00911758823526,42984040599.23525
2016-09-30,0.0478,0.0472,0.047,0.0786,0.0791,-0.0829,-0.1161,-0.0245,-0.0276,-0.0152,0.0671,0.0121,0.1818,-0.1551,0.0,0.0396,0.0618,-0.0318,3495000000.0,0.042,2027000000.0,1468000000.0,0.0,604000000.0,660000000.0,808000000.0,58000000.0,763000000.0,228000000.0,0.0,0.0,535000000.0,0.0,535000000.0,1.51,1.5,353500000.0,363900000.0,0.65,0.42,0.269,0.2349,0.153,0.1574,941000000.0,821000000.0,535000000.0,13475000000.0,-0.0117,7831000000.0,5644000000.0,0.0,2416000000.0,2643000000.0,3001000000.0,232000000.0,2816000000.0,838000000.0,0.0,0.0,1978000000.0,0.0,1978000000.0,5.51,5.48,353500000.0,2.3,0.4188,0.261,0.2262,0.147,0.1548,3521000000.0,3048000000.0,1978000000.0,13.545,26.925,1.556,21.7624,6.5035,1.6067,0.4897,14.1552,1.774,1.1664,0.43,0.3941,0.1728,0.0,2699000000.0,9518000000.0,-4731000000.0,11426000000.0,2417500000.0,754000000.0,1160000000.0,-0.1186,0.0031,5.7322,-0.0212,-0.6167,0.392,0.127,0.1662,0.226,7.0,0.868,1.1835,21.9406,67.6096,31.6108,5.5739,17.8714,11.6164,0.417,16.0,0.1793,0.0,11422750000.0,5044000000.0,15524250000.0,5.901,38.119,13.1379,0.4494,-0.1089,0.0029,-0.0189,-0.5391,ITW,119.839996,118.79194449999997,42363438586.0
2016-06-30,0.0383,0.0772,0.0938,0.1221,0.1231,-0.0994,0.1942,-0.0689,-0.042,-0.0831,0.0004,-0.0386,0.134,0.2191,0.0,-0.008,0.0849,-0.0262,3431000000.0,-0.0009,1967000000.0,1464000000.0,0.0,617000000.0,672000000.0,792000000.0,58000000.0,751000000.0,226000000.0,0.0,0.0,525000000.0,0.0,525000000.0,1.47,1.46,356600000.0,367100000.0,0.55,0.4267,0.269,0.2358,0.153,0.1379,924000000.0,809000000.0,525000000.0,13334000000.0,-0.0457,7757000000.0,5577000000.0,0.0,2393000000.0,2623000000.0,2954000000.0,233000000.0,2778000000.0,824000000.0,0.0,0.0,1954000000.0,0.0,1954000000.0,5.4,5.37,356600000.0,2.2,0.4183,0.261,0.2258,0.147,0.164,3484000000.0,3011000000.0,1954000000.0,13.87,26.122,1.326,20.0897,6.604,1.4484,0.4706,13.9483,2.184,1.019,0.374,0.3881,0.1798,0.0,3343000000.0,9315000000.0,-4105000000.0,11300000000.0,2412500000.0,712500000.0,1168000000.0,-0.1159,0.0032,5.2045,-0.0181,-0.5391,0.382,0.125,0.1693,0.226,8.0,0.853,1.24,19.5448,66.0526,31.3428,5.527,18.7144,11.4161,0.407,14.0,0.1795,0.0,11592000000.0,5118500000.0,15623000000.0,6.133,37.392,12.9227,0.3969,-0.0974,0.0028,-0.0177,-0.4989,ITW,104.160004,105.0841666388889,37143457426.4
2016-03-31,0.0044,0.0111,0.0218,0.0574,0.0661,-0.1332,0.0837,-0.0314,0.0905,-0.0728,0.0114,-0.0447,0.134,0.1553,0.0,-0.0308,0.0359,-0.0388,3274000000.0,-0.0203,1896000000.0,1378000000.0,0.0,597000000.0,656000000.0,722000000.0,58000000.0,668000000.0,200000000.0,0.0,0.0,468000000.0,0.0,468000000.0,1.29,1.29,362000000.0,368400000.0,0.55,0.4209,0.257,0.2217,0.143,0.1295,843000000.0,726000000.0,468000000.0,13337000000.0,-0.0645,7814000000.0,5523000000.0,0.0,2398000000.0,2631000000.0,2892000000.0,230000000.0,2723000000.0,814000000.0,0.0,0.0,1909000000.0,0.0,1909000000.0,5.24,5.21,362000000.0,2.135,0.4141,0.257,0.2214,0.143,0.1576,3429000000.0,2953000000.0,1909000000.0,14.414,26.055,1.171,19.3453,6.7624,1.3421,0.4537,12.5172,2.298,1.0235,0.426,0.389,0.1823,0.0,3525000000.0,9432000000.0,-3974000000.0,11271000000.0,2380500000.0,786000000.0,1160500000.0,-0.1148,0.0027,5.4033,-0.0168,-0.4701,0.367,0.12,0.1655,0.221,8.0,0.839,1.2237,19.7867,65.5177,31.0347,5.6026,16.9682,11.4925,0.407,14.0,0.1798,0.0,11850750000.0,5207500000.0,15904500000.0,5.807,36.843,12.8391,0.3726,-0.1002,0.0027,-0.0175,-0.4916,ITW,102.440002,97.37828537142856,37083280724.0
