,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0268,-0.0223,0.1277,0.1385,0.1385,-0.0017,68.0089,0.149,0.0096,1.8191,0.0,0.0,0.0,5.4131,0.0,0.0374,-0.0223,-0.0045,13730000.0,0.0268,0.0,13730000.0,0.0,8081000.0,9517000.0,4213000.0,0.0,4213000.0,733000.0,0.0,0.0,3480000.0,0.0,3480000.0,0.74,0.74,4689932.0,4703339.0,0.47,1.0,0.375,0.3068,0.253,0.5011,5149000.0,4213000.0,3480000.0,54868000.0,0.0559,0.0,54868000.0,0.0,32166000.0,37608000.0,17260000.0,0.0,17261000.0,6572000.0,-1000.0,0.0,10689000.0,0.0,10689000.0,2.28,2.28,4689932.0,4703339.0,1.88,1.0,0.366,0.3146,0.195,0.3057,20067000.0,17261000.0,10688000.0,29.667,337.929,1.467,55.1409,11.942,1.8587,0.1613,0.0,2.1566,0.635,0.0115,0.5886,0.0,1584865000.0,1787465000.0,0.0,0.0,0.0,-0.0833,0.077,0.007,0.315,0.036,1.9379,0.0,0.0,0.0,0.0,0.0,0.0,0.825,21.0,0.5862,0.0,1637101250.0,138776750.0,1508676750.0,3.576,11.699,0.0,-0.1904,PWOD,44.779999,45.153142742857135,210015150.270068
2018-03-31,0.0329,0.0343,0.1947,0.193,0.2143,-0.0151,-1.0141,0.09,0.0024,1.1667,0.0,0.0,0.0,-1.0974,0.0,0.0399,0.034,-0.0096,13074000.0,0.0329,0.0,13074000.0,0.0,8087000.0,9277000.0,3797000.0,0.0,3798000.0,589000.0,-1000.0,0.0,3209000.0,0.0,3209000.0,0.68,0.68,4689376.0,4689376.0,0.47,1.0,0.326,0.2905,0.245,-0.0296,4264000.0,3798000.0,3208000.0,54510000.0,0.0524,0.0,54510000.0,0.0,31875000.0,37154000.0,17356000.0,0.0,17357000.0,7062000.0,-1000.0,0.0,10295000.0,0.0,10295000.0,2.19,2.19,4689376.0,4689376.0,1.88,1.0,0.367,0.3184,0.189,0.1529,19983000.0,17357000.0,10294000.0,29.452,321.633,-0.083,39.083,7.9738,1.327,0.12,0.0,-0.0199,0.691,0.0121,0.6186,0.0,1508259000.0,1654142000.0,0.0,0.0,0.0,5.0469,0.074,0.007,0.318,0.037,1.2722,0.0,0.0,0.0,0.0,0.0,0.0,0.858,20.0,0.5848,0.0,1547777500.0,138603250.0,1456699500.0,1.777,11.624,0.0,-0.3638,PWOD,42.310001,41.918235323529416,198407503.249376
2017-12-31,0.0832,0.1058,-0.757,-0.746,-0.746,-0.0097,1.6176,0.0934,0.0093,0.7303,0.0,0.0,0.0,2.662,0.0,0.093,0.1058,-0.0097,13932000.0,0.0832,0.0,13932000.0,0.0,7898000.0,9248000.0,4684000.0,0.0,4684000.0,3968000.0,0.0,0.0,716000.0,0.0,716000.0,0.16,0.16,4688562.0,4688562.0,0.47,1.0,0.389,0.3362,0.051,0.588,5418000.0,4684000.0,716000.0,54094000.0,0.037,0.0,54094000.0,0.0,31002000.0,36862000.0,17232000.0,0.0,17232000.0,7459000.0,0.0,0.0,9773000.0,0.0,9773000.0,2.08,2.08,4705602.0,4705602.0,1.88,1.0,0.373,0.3186,0.181,0.2347,20201000.0,17232000.0,9773000.0,29.474,310.527,1.747,36.6249,5.8105,1.2426,0.1165,0.0,14.4441,2.938,0.0126,0.5669,0.0,1455926000.0,1600401000.0,0.0,0.0,0.0,-0.2079,0.07,0.007,0.319,0.038,1.8104,0.0,0.0,0.0,0.0,0.0,0.0,0.904,18.0,0.5731,0.0,1481947500.0,138853500.0,1425190250.0,2.698,11.496,0.0,-0.2825,PWOD,46.580002,47.92515187878789,218393227.337124
2017-09-30,0.0812,0.054,0.0736,0.0769,0.0769,-0.0096,-0.5622,0.0614,0.0078,0.1948,0.0,0.0,0.0,-0.6264,0.0,0.1741,0.054,-0.0096,14132000.0,0.0812,0.0,14132000.0,0.0,8100000.0,9566000.0,4566000.0,0.0,4566000.0,1282000.0,0.0,0.0,3284000.0,0.0,3284000.0,0.7,0.7,4688222.0,4688222.0,0.47,1.0,0.371,0.3231,0.232,0.1476,5236000.0,4566000.0,3284000.0,53023000.0,0.0106,0.0,53023000.0,0.0,30893000.0,36240000.0,16783000.0,0.0,16783000.0,4781000.0,0.0,0.0,12002000.0,0.0,12002000.0,2.55,2.54,4688222.0,4688222.0,1.88,1.0,0.375,0.3165,0.226,0.1271,19860000.0,16783000.0,12002000.0,29.791,301.084,0.445,26.1494,5.9184,0.8777,0.0857,0.0,0.8925,0.671,0.013,0.5732,0.0,1411550000.0,1506397000.0,0.0,0.0,0.0,-0.2883,0.086,0.009,0.317,0.038,0.9417,0.0,0.0,0.0,0.0,0.0,0.0,0.737,16.0,0.5826,0.0,1428161000.0,138867750.0,1393714750.0,1.437,11.31,0.0,-0.4037,PWOD,46.470001,43.74485745714287,217861681.02822202
2017-06-30,0.0124,-0.0513,-0.0897,-0.0972,-0.0972,-0.0046,-1.0411,0.0363,-0.0022,-0.1542,0.0,0.0,0.0,-1.7016,0.0,0.0755,-0.0513,-0.0046,13372000.0,0.0124,0.0,13372000.0,0.0,7790000.0,9063000.0,4309000.0,0.0,4309000.0,1223000.0,0.0,0.0,3086000.0,0.0,3086000.0,0.65,0.65,4711332.0,4711332.0,0.47,1.0,0.379,0.3222,0.231,-0.1166,5065000.0,4309000.0,3086000.0,51962000.0,-0.0055,0.0,51962000.0,0.0,29692000.0,35413000.0,16549000.0,0.0,16549000.0,4772000.0,0.0,0.0,11777000.0,0.0,11777000.0,2.5,2.49,4711332.0,4711332.0,1.88,1.0,0.382,0.3185,0.227,0.197,19843000.0,16549000.0,11777000.0,29.384,292.197,-0.331,19.4711,8.1085,0.6626,0.0657,0.0,-0.0363,0.723,0.0134,0.5826,0.0,1376637000.0,1430170000.0,0.0,0.0,0.0,12.9196,0.085,0.009,0.318,0.038,1.2793,0.0,0.0,0.0,0.0,0.0,0.0,0.752,12.0,0.5714,0.0,1394272250.0,138934250.0,1373018500.0,2.173,11.029,0.0,-0.3206,PWOD,41.18,40.40416688888889,194012651.76
2017-03-31,-0.028,-0.0727,-0.1274,-0.1231,-0.1385,0.0044,0.6528,0.0626,0.0117,-0.2087,0.0,0.0,0.0,0.9776,0.0,-0.0666,-0.0727,-0.0012,12657000.0,-0.028,0.0,12657000.0,0.0,7777000.0,8985000.0,3672000.0,0.0,3672000.0,986000.0,0.0,0.0,2686000.0,0.0,2686000.0,0.57,0.56,4734805.0,4761305.0,0.47,1.0,0.354,0.2901,0.212,0.3141,4481000.0,3672000.0,2686000.0,51798000.0,0.0015,0.0,51798000.0,0.0,29145000.0,35016000.0,16782000.0,0.0,16782000.0,4701000.0,0.0,0.0,12081000.0,0.0,12081000.0,2.57,2.56,4734805.0,4761305.0,1.88,1.0,0.389,0.324,0.233,0.2706,20153000.0,16782000.0,12081000.0,29.381,291.859,0.84,17.8649,15.9795,0.608,0.0604,0.0,1.6873,0.825,0.0134,0.6144,0.0,1381895000.0,1390822000.0,0.0,0.0,0.0,-0.1229,0.087,0.009,0.324,0.038,1.4819,0.0,0.0,0.0,0.0,0.0,0.0,0.732,16.0,0.5627,0.0,1378320750.0,139172750.0,1360791750.0,2.96,10.94,0.0,-0.2171,PWOD,43.450001,46.71277755555556,205727281.984805
2016-12-31,-0.0233,-0.127,-0.2136,-0.2025,-0.2025,-0.0026,-0.1073,0.0216,0.0171,-0.2791,0.0,0.0,0.0,-0.3841,0.0,0.5553,-0.127,-0.0026,12862000.0,-0.0233,0.0,12862000.0,0.0,7226000.0,8626000.0,4236000.0,0.0,4236000.0,1290000.0,0.0,0.0,2946000.0,0.0,2946000.0,0.63,0.63,4734296.0,4734296.0,0.47,1.0,0.395,0.3293,0.229,0.1739,5078000.0,4236000.0,2946000.0,52163000.0,0.0154,0.0,52163000.0,0.0,29129000.0,35091000.0,17072000.0,0.0,17072000.0,4597000.0,0.0,0.0,12475000.0,0.0,12475000.0,2.64,2.64,4735457.0,4735457.0,1.88,1.0,0.395,0.3273,0.239,0.231,20584000.0,17072000.0,12475000.0,29.202,280.863,0.473,20.9617,9.2244,0.7178,0.0736,0.0,1.3411,0.746,0.014,0.5618,0.0,1329687000.0,1385255000.0,0.0,0.0,0.0,-0.4338,0.09,0.009,0.327,0.039,1.2916,0.0,0.0,0.0,0.0,0.0,0.0,0.712,16.0,0.5584,0.0,1370297500.0,138810250.0,1340149000.0,2.545,11.015,0.0,-0.252,PWOD,50.5,48.7485295,239081948.0
2016-09-30,0.0171,0.0025,-0.0907,-0.0845,-0.0845,-0.0058,0.1543,0.037,0.0382,-0.2812,0.0,0.0,0.0,0.1651,0.0,-0.1199,0.0025,-0.0058,13071000.0,0.0171,0.0,13071000.0,0.0,6899000.0,8739000.0,4332000.0,0.0,4332000.0,1273000.0,0.0,0.0,3059000.0,0.0,3059000.0,0.65,0.65,4733800.0,4733800.0,0.47,1.0,0.399,0.3314,0.234,0.4271,5219000.0,4332000.0,3059000.0,52469000.0,0.0442,0.0,52469000.0,0.0,27120000.0,34783000.0,17686000.0,0.0,17686000.0,4413000.0,0.0,0.0,13273000.0,0.0,13273000.0,2.81,2.81,4733800.0,4733800.0,1.88,1.0,0.406,0.3371,0.253,0.2563,21320000.0,17686000.0,13273000.0,29.561,280.624,1.179,21.6748,12.713,0.7332,0.0761,0.0,2.1886,0.723,0.0141,0.5278,0.0,1328419000.0,1370842000.0,0.0,0.0,0.0,-0.1661,0.096,0.01,0.337,0.039,1.2498,0.0,0.0,0.0,0.0,0.0,0.0,0.669,14.0,0.5169,0.0,1378128750.0,138317750.0,1333015750.0,2.841,11.084,0.0,-0.1894,PWOD,44.459998999999996,43.72777763888888,210464743.26619998
2016-06-30,0.0417,0.0667,-0.0125,0.0,0.0,-0.0097,-0.2789,0.0423,0.0427,-0.1933,0.0,0.0,0.0,-0.3511,0.0,-0.0596,0.0667,-0.0097,13208000.0,0.0417,0.0,13208000.0,0.0,7243000.0,8666000.0,4542000.0,0.0,4542000.0,1152000.0,0.0,0.0,3390000.0,0.0,3390000.0,0.72,0.72,4733251.0,4733251.0,0.47,1.0,0.407,0.3439,0.257,0.1682,5375000.0,4542000.0,3390000.0,52249000.0,0.0033,0.0,52249000.0,0.0,28060000.0,34574000.0,17675000.0,0.0,17675000.0,4097000.0,0.0,0.0,13578000.0,0.0,13578000.0,2.87,2.87,4733251.0,4733251.0,1.88,1.0,0.408,0.3383,0.26,0.2422,21331000.0,17675000.0,13578000.0,29.45,280.436,0.469,22.9155,14.6781,0.7781,0.0806,0.0,0.8038,0.653,0.0142,0.5484,0.0,1327374000.0,1366364000.0,0.0,0.0,0.0,-0.1846,0.099,0.01,0.338,0.04,1.1558,0.0,0.0,0.0,0.0,0.0,0.0,0.655,15.0,0.537,0.0,1386757750.0,137228250.0,1320985750.0,2.674,11.039,0.0,-0.1935,PWOD,41.990002000000004,41.87166666666666,198749218.95650202
2016-03-31,0.0276,-0.0578,-0.0826,-0.0714,-0.0714,-0.0127,0.585,0.0389,0.0177,-0.0848,0.0,0.0,0.0,0.2547,0.0,0.0707,-0.0578,-0.0127,13021000.0,0.0276,0.0,13021000.0,0.0,8332000.0,9061000.0,3960000.0,0.0,3960000.0,882000.0,0.0,0.0,3078000.0,0.0,3078000.0,0.65,0.65,4740503.0,4740503.0,0.47,1.0,0.377,0.3041,0.236,0.1544,4910000.0,3960000.0,3078000.0,51720000.0,-0.0084,0.0,51720000.0,0.0,28519000.0,34329000.0,17391000.0,0.0,17391000.0,3770000.0,0.0,0.0,13621000.0,0.0,13621000.0,2.87,2.87,4740503.0,4740503.0,1.88,1.0,0.408,0.3363,0.263,0.2679,21110000.0,17391000.0,13621000.0,29.04,274.012,0.424,22.5501,9.9409,0.7765,0.0811,0.0,0.8908,0.723,0.0146,0.6399,0.0,1298955000.0,1358729000.0,0.0,0.0,0.0,-0.267,0.1,0.01,0.336,0.04,1.2295,0.0,0.0,0.0,0.0,0.0,0.0,0.655,17.0,0.5514,0.0,1391666000.0,136129250.0,1307324500.0,2.923,10.91,0.0,-0.1725,PWOD,38.540001000000004,39.09314291428571,182698990.36050302
