,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-05-05,-0.0235,-0.4211,-0.3936,-0.3621,-0.3565,-0.0603,0.1338,0.0796,0.11,0.5039,0.0,0.0162,0.2,-0.5043,0.0,0.0532,-0.4312,-0.0507,1267983000.0,-0.0208,756025000.0,511958000.0,0.0,438092000.0,466621000.0,45337000.0,1576000.0,44269000.0,13030000.0,0.0,0.0,31239000.0,0.0,31239000.0,0.74,0.74,42113000.0,42218000.0,0.3,0.4038,0.057,0.0362,0.025,0.0248,71901000.0,45845000.0,31239000.0,5242176000.0,0.0114,3112051000.0,2130125000.0,0.0,1746116000.0,1863143000.0,266982000.0,7278000.0,261441000.0,91882000.0,0.0,0.0,169559000.0,0.0,169559000.0,3.98,3.94,42113000.0,1.05,0.4063,0.071,0.0513,0.032,0.0118,374749000.0,268719000.0,169559000.0,16.363,41.008,0.747,4.1317,1.5394,0.2525,0.1008,29.0895,1.654,3.1014,0.405,0.0,0.3455,0.0,415859000.0,1726986000.0,14297000.0,1199844000.0,0.0,355660000.0,842874000.0,-0.6754,0.0096,1.5183,-0.0516,-2.5113,0.27,0.1,0.1627,0.051,6.0,3.076,1.544,23.8255,0.0,59.1575,0.0,14.7393,6.2194,0.264,7.0,0.3331,0.0,1250167000.0,627325250.0,1704071250.0,1.469,124.479,36.9221,0.1662,-0.7636,0.0061,-0.0381,-1.8855,BIG,41.32,43.25114262857141,1740109160.0
2018-02-03,0.044,0.1613,0.1637,0.23,0.2398,-0.0553,-0.1755,0.0274,0.091,0.8778,0.0,0.0164,0.1905,-0.3813,0.0,0.0114,0.1615,-0.0567,1642068000.0,0.0398,960027000.0,682041000.0,0.0,484556000.0,514160000.0,167881000.0,2006000.0,166264000.0,61436000.0,0.0,0.0,104828000.0,0.0,104828000.0,2.46,2.43,42032765.0,42524000.0,0.25,0.4154,0.119,0.1025,0.064,0.0963,194870000.0,168270000.0,104828000.0,5270980000.0,0.0136,3128538000.0,2142442000.0,0.0,1723996000.0,1841089000.0,301353000.0,6711000.0,295354000.0,105522000.0,0.0,0.0,189832000.0,0.0,189832000.0,4.43,4.38,42032765.0,1.0,0.4065,0.077,0.0573,0.036,0.0178,408069000.0,302065000.0,189832000.0,15.93,39.296,3.761,4.7534,1.2175,0.2984,0.121,83.8833,1.733,2.111,0.102,0.0,0.2951,0.0,432365000.0,1651726000.0,39834000.0,1210742000.0,0.0,375860500.0,865739500.0,-0.2857,0.0041,0.7627,-0.0385,-2.3765,0.307,0.114,0.1863,0.057,8.0,3.152,1.3189,24.3214,0.0,60.4382,0.0,14.0238,6.0884,0.226,9.0,0.3271,0.0,1199549250.0,618523500.0,1672253500.0,2.233,125.402,45.0104,0.1901,-0.6251,0.0053,-0.0297,-1.4763,BIG,57.740002000000004,58.18545472727273,2426971935.16553
2017-10-28,0.0037,1.3203,2.1773,2.3333,2.3333,-0.1089,-0.0431,-0.0006,0.0921,0.0248,0.0,0.0018,0.1905,-0.1869,0.0,-0.0034,1.8977,-0.0498,1110824000.0,0.0048,667198000.0,443626000.0,0.0,408314000.0,437822000.0,5804000.0,2077000.0,4132000.0,-240000.0,0.0,0.0,4372000.0,0.0,4372000.0,0.1,0.1,41967000.0,43564000.0,0.25,0.3994,0.03,0.0056,0.004,-0.1013,32891000.0,6209000.0,4372000.0,5206306000.0,0.0002,3092582000.0,2113724000.0,0.0,1718541000.0,1835720000.0,278004000.0,6003000.0,272684000.0,97602000.0,0.0,-1000.0,175082000.0,0.0,175082000.0,3.94,3.88,41967000.0,0.96,0.406,0.074,0.0535,0.034,0.0367,384593000.0,278687000.0,175082000.0,13.479,43.99,-2.68,8.8617,1.3823,0.6575,0.2015,2.9894,1.66,-16.2145,2.5,0.0,0.3676,0.0,483214000.0,1846109000.0,-65455000.0,1428221000.0,0.0,498361000.0,1037246500.0,0.5868,0.006,9.5433,-0.0374,-1.5591,0.285,0.105,0.1645,0.054,8.0,3.134,1.699,34.5697,0.0,72.7823,0.0,10.4469,5.0194,0.244,9.0,0.3301,0.0,1142950750.0,613784250.0,1661248750.0,4.558,124.057,46.4246,0.1715,-0.3569,0.0056,-0.0204,-1.0024,BIG,51.82,51.24722199999999,2174729940.0
2017-07-29,0.0125,0.2566,0.282,0.3333,0.34,-0.0882,-0.5589,-0.0204,0.1078,-0.1214,0.0,0.0023,0.1905,-3.293,0.0,-0.0038,0.2323,-0.0285,1221301000.0,0.0151,728801000.0,492500000.0,0.0,415154000.0,444540000.0,47960000.0,1619000.0,46776000.0,17656000.0,0.0,0.0,29120000.0,0.0,29120000.0,0.68,0.67,43136000.0,44728000.0,0.25,0.4033,0.061,0.0396,0.024,-0.0124,75087000.0,48395000.0,29120000.0,5200980000.0,-0.0029,3088890000.0,2112090000.0,0.0,1719922000.0,1837887000.0,274203000.0,5591000.0,269563000.0,97477000.0,0.0,-1000.0,172086000.0,0.0,172086000.0,3.87,3.81,43136000.0,0.92,0.4061,0.073,0.0529,0.033,0.0402,381604000.0,275154000.0,172086000.0,13.56,36.894,-0.352,5.2532,1.2984,0.3874,0.1424,29.8919,1.623,0.4982,0.368,0.0,0.3399,0.0,374199000.0,1591464000.0,-32133000.0,1161861000.0,0.0,374454500.0,809558000.0,-2.0454,0.0054,2.2719,-0.0243,-1.1117,0.283,0.104,0.1832,0.053,9.0,3.13,1.7456,25.4944,0.0,56.8791,0.0,13.8895,6.4245,0.238,8.0,0.3307,0.0,1131849500.0,608637000.0,1661532250.0,4.845,120.572,49.2137,0.1917,-0.3042,0.0059,-0.0176,-0.8584,BIG,50.43,48.21371434285715,2175348480.0
2017-04-29,0.0127,0.2506,0.3325,0.45,0.4557,-0.1249,0.087,-0.0043,0.1522,-0.2477,0.0,0.036,0.1905,0.0599,0.0,-0.0222,0.2741,-0.0847,1294970000.0,-0.0134,770695000.0,524275000.0,0.0,415972000.0,444567000.0,79708000.0,1009000.0,78182000.0,26670000.0,0.0,0.0,51512000.0,0.0,51512000.0,1.16,1.15,44361000.0,44926000.0,0.25,0.4049,0.081,0.0612,0.04,0.049,105221000.0,79191000.0,51512000.0,5182834000.0,-0.0076,3076821000.0,2106013000.0,0.0,1721514000.0,1840850000.0,265163000.0,5466000.0,259807000.0,94126000.0,0.0,-1000.0,165681000.0,0.0,165681000.0,3.7,3.64,44361000.0,0.88,0.4063,0.072,0.0512,0.032,0.0445,372827000.0,265273000.0,165681000.0,14.741,36.061,1.43,2.6081,1.4817,0.1769,0.0723,78.4846,1.518,1.6589,0.216,0.0,0.3212,0.0,337824000.0,1599715000.0,44325000.0,997373000.0,0.0,366304000.0,821589500.0,-0.2576,0.0061,0.4749,-0.017,-0.8456,0.277,0.099,0.188,0.051,9.0,3.104,1.924,25.9963,0.0,58.8836,0.0,14.149,6.3083,0.238,9.0,0.3322,0.0,1135993250.0,598277000.0,1669831250.0,5.203,116.833,48.5315,0.1934,-0.276,0.0061,-0.017,-0.818,BIG,50.490002000000004,48.94942854285714,2239786978.722
2017-01-28,0.0094,-0.0451,-0.0471,0.0638,0.0538,-0.1611,-0.0746,-0.0199,0.0043,0.7079,0.0,0.0102,0.1053,-0.0712,0.0,0.0366,-0.0658,-0.1008,1579211000.0,-0.003,925888000.0,653323000.0,0.0,479101000.0,508791000.0,144532000.0,1298000.0,143594000.0,53516000.0,0.0,-1000.0,90078000.0,0.0,90078000.0,2.0,1.96,44559880.0,45014000.0,0.21,0.4137,0.109,0.0917,0.057,0.1618,171394000.0,144892000.0,90078000.0,5200439000.0,0.0019,3101020000.0,2099419000.0,0.0,1731006000.0,1851446000.0,247973000.0,5091000.0,244286000.0,91458000.0,0.0,-45000.0,152828000.0,0.0,152828000.0,3.37,3.32,44559880.0,0.84,0.4037,0.069,0.048,0.029,0.0437,357692000.0,249377000.0,152828000.0,14.601,36.08,5.734,2.3878,1.1482,0.1635,0.0662,111.6271,1.465,2.9795,0.105,0.0,0.3034,0.0,315784000.0,1607707000.0,37302000.0,984348000.0,0.0,391386000.0,854335500.0,-0.048,0.0051,0.3223,-0.0082,-0.4861,0.259,0.091,0.1765,0.048,7.0,3.111,2.041,28.1093,0.0,60.2683,0.0,13.2872,6.0871,0.249,10.0,0.3329,0.0,1146957500.0,589819250.0,1671557750.0,5.099,116.707,48.9839,0.1816,-0.2716,0.0061,-0.0163,-0.7822,BIG,48.669998,51.43212118181817,2168729270.48024
2016-10-29,0.0045,2.0152,1.9125,2.0,2.0,-0.1087,-0.0562,-0.0223,-0.0499,0.0836,0.0,-0.0105,0.1053,0.0363,0.0,-0.0056,1.9282,-0.0997,1105498000.0,-0.0098,663506000.0,441992000.0,0.0,409695000.0,439989000.0,2003000.0,1665000.0,1011000.0,-365000.0,0.0,0.0,1376000.0,0.0,1376000.0,0.03,0.03,44165000.0,48888000.0,0.21,0.3998,0.027,0.0024,0.001,-0.0857,29902000.0,2676000.0,1376000.0,5205195000.0,0.001,3111870000.0,2093325000.0,0.0,1714016000.0,1835135000.0,258190000.0,4739000.0,251510000.0,94228000.0,0.0,160000.0,157282000.0,0.0,157282000.0,3.22,3.18,44165000.0,0.82,0.4022,0.07,0.0492,0.03,0.0474,364938000.0,256249000.0,157282000.0,12.342,41.826,-2.146,8.2169,1.3527,0.6658,0.1965,1.6072,1.576,-49.3924,7.0,0.0,0.3706,0.0,441747000.0,1847243000.0,-93837000.0,1383816000.0,0.0,496837000.0,1041829500.0,0.3945,0.0073,10.1384,-0.0243,-0.9848,0.259,0.094,0.1581,0.049,7.0,3.099,2.1208,35.3153,0.0,72.6703,0.0,10.4767,4.9962,0.255,8.0,0.3293,0.0,1143390000.0,607279250.0,1679723500.0,5.588,117.858,54.0724,0.1601,-0.2601,0.0052,-0.0167,-0.7983,BIG,43.150002,46.241944777777775,1905719838.33
2016-07-30,0.0223,0.341,0.288,0.4571,0.4706,-0.1191,0.1287,-0.0239,-0.0286,0.1555,0.0,-0.0156,0.1053,2.0281,0.0,0.0059,0.2745,-0.1265,1203155000.0,-0.0054,716732000.0,486423000.0,0.0,416746000.0,447503000.0,38920000.0,1494000.0,37020000.0,14305000.0,0.0,0.0,22715000.0,0.0,22715000.0,0.51,0.5,44402000.0,49057000.0,0.21,0.4043,0.055,0.032,0.019,0.0055,66310000.0,38514000.0,22715000.0,5216171000.0,0.0049,3124831000.0,2091340000.0,0.0,1716315000.0,1837311000.0,254029000.0,4346000.0,246591000.0,92193000.0,0.0,-35000.0,154398000.0,0.0,154398000.0,3.16,3.12,44402000.0,0.8,0.4009,0.069,0.0481,0.03,0.0466,359249000.0,250937000.0,154398000.0,12.24,36.59,0.149,5.8083,1.3146,0.4745,0.1587,25.7791,1.513,1.4479,0.412,0.0,0.3464,0.0,331288000.0,1624660000.0,-104119000.0,1178436000.0,0.0,375636500.0,815037500.0,-0.7989,0.0065,3.0091,-0.0218,-0.9453,0.245,0.091,0.1725,0.048,7.0,3.086,2.1839,26.9846,0.0,56.5837,0.0,13.8862,6.3999,0.253,10.0,0.329,0.0,1155900250.0,630328500.0,1690237000.0,5.478,117.476,57.7398,0.1761,-0.2786,0.0042,-0.018,-0.8674,BIG,53.18,51.29714265714285,2361298360.0
2016-04-30,0.0269,0.2044,0.2001,0.3115,0.3167,-0.1078,-0.1018,-0.0256,-0.1447,2.7975,0.0,-0.0339,0.1053,0.018,0.0,0.0123,0.1883,-0.087,1312575000.0,0.0251,794894000.0,517681000.0,0.0,425403000.0,455122000.0,62559000.0,634000.0,62689000.0,24030000.0,0.0,0.0,38659000.0,0.0,38659000.0,0.8,0.79,48466000.0,51336000.0,0.21,0.3944,0.069,0.0482,0.029,0.0456,90114000.0,63323000.0,38659000.0,5222702000.0,0.009,3141951000.0,2080751000.0,0.0,1713874000.0,1835105000.0,245646000.0,3821000.0,237322000.0,88003000.0,0.0,40000.0,149319000.0,0.0,149319000.0,3.0,2.96,48466000.0,0.78,0.3984,0.067,0.0462,0.029,0.0441,347923000.0,241143000.0,149319000.0,12.794,33.149,1.235,3.1734,1.3286,0.248,0.0957,99.8785,1.46,2.0334,0.263,0.0,0.3241,0.0,301364000.0,1606621000.0,-30382000.0,1041230000.0,0.0,365783500.0,821218000.0,-0.2386,0.0061,0.9922,-0.0143,-0.7,0.228,0.088,0.173,0.046,7.0,3.072,2.2331,25.4021,0.0,56.403,0.0,14.2781,6.3597,0.26,9.0,0.3282,0.0,1170127750.0,654587000.0,1700162750.0,4.75,107.76,63.1099,0.1749,-0.3096,0.0034,-0.0198,-0.9669,BIG,45.860001000000004,45.44514265714286,2222650808.466
2016-01-30,-0.0042,-0.0138,0.0011,0.093,0.0877,-0.0662,0.1321,0.0027,-0.0157,0.0032,0.0,-0.002,0.1176,0.1592,0.0,-0.0068,0.0084,-0.073,1583967000.0,-0.0059,936738000.0,647229000.0,0.0,462172000.0,492521000.0,154708000.0,946000.0,150790000.0,56258000.0,0.0,160000.0,94532000.0,0.0,94532000.0,1.88,1.86,49552919.0,53657000.0,0.19,0.4086,0.113,0.0958,0.06,0.1737,178612000.0,151736000.0,94532000.0,5190582000.0,0.0026,3123396000.0,2067186000.0,0.0,1708717000.0,1831454000.0,235732000.0,3683000.0,226715000.0,83842000.0,0.0,135000.0,142873000.0,0.0,142873000.0,2.83,2.8,49552919.0,0.76,0.3983,0.065,0.0444,0.028,0.0441,338452000.0,230398000.0,142873000.0,14.539,33.103,5.552,1.2572,1.0927,0.0865,0.038,160.3975,1.466,3.0681,0.101,0.0,0.2918,0.0,315984000.0,1640370000.0,74532000.0,970078000.0,0.0,370604500.0,850825500.0,-0.0515,0.0022,0.0457,-0.0094,-0.5554,0.205,0.084,0.1623,0.044,7.0,3.034,2.3962,26.8816,0.0,59.7705,0.0,14.0057,6.1006,0.269,10.0,0.3292,0.0,1162272250.0,698090000.0,1710710500.0,4.624,104.748,62.5572,0.1631,-0.3307,0.0023,-0.0218,-1.0478,BIG,38.779999,37.83666693939395,1921662149.2670808
