,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-03-31,-0.4053,1.0339,1.0311,1.0,1.0,0.0549,0.7508,-0.1918,-0.0102,-0.4574,-0.0818,0.0,0.0,0.7508,0.0,-0.2569,0.6021,0.0549,113000.0,-0.4053,0.0,113000.0,0.0,700000.0,1099000.0,-986000.0,3000.0,58000.0,2000.0,0.0,0.0,56000.0,0.0,56000.0,0.0,0.0,13518000.0,13518000.0,0.0,1.0,0.54,0.5398,0.496,-14.2301,61000.0,61000.0,56000.0,483000.0,-0.3963,0.0,483000.0,0.0,3006000.0,2974000.0,-2491000.0,12000.0,1050000.0,22000.0,0.0,0.0,1028000.0,0.0,1028000.0,0.08,0.08,13518000.0,13518000.0,0.0,1.0,2.199,2.1988,2.128,32.3085,1062000.0,1062000.0,1028000.0,3.2,4.636,-0.119,1.4049,2.1714,0.439,0.3031,20.3333,-28.7143,0.0,0.0,6.1947,0.0,62664000.0,52303000.0,586000.0,761000.0,0.0,0.0,0.024,0.016,2.199,0.007,15.18,311.3458,423.9441,0.0,0.8242,0.6347,0.0,0.0,18.0,6.2236,0.0,53922750.0,42597000.0,65772250.0,1.154,0.036,88.5,0.0,EQS,2.38,2.379411764705882,32172840.0
2017-12-31,-0.3698,-0.182,-0.1831,-0.2,-0.2,0.0669,-2.1892,-0.1633,-0.0566,-0.3999,-0.0409,0.0,0.0,-2.1892,0.0,0.0754,-0.093,0.0669,121000.0,-0.3698,0.0,121000.0,0.0,556000.0,873000.0,-752000.0,1000.0,1015000.0,7000.0,0.0,0.0,1008000.0,0.0,1008000.0,0.08,0.08,13522000.0,13522000.0,0.0,1.0,8.397,8.3967,8.331,-13.2314,1016000.0,1016000.0,1008000.0,560000.0,-0.2513,0.0,560000.0,0.0,3248000.0,4543000.0,-3983000.0,11000.0,-809000.0,20000.0,0.0,0.0,-829000.0,0.0,-829000.0,-0.06,-0.06,13345000.0,13345000.0,0.0,1.0,-1.425,-1.425,-1.48,19.125,-798000.0,-798000.0,-829000.0,3.181,4.526,-0.118,1.331,2.1427,0.4185,0.2941,1016.0,-1.5883,0.0,0.0,4.595,0.0,61204000.0,50229000.0,598500.0,305500.0,0.0,0.0,-0.02,-0.012,-1.425,0.008,-12.9192,129.7054,381.9464,0.0,0.9357,1.8331,0.0,0.0,-24.0,5.8,0.0,57526500.0,42137500.0,69489000.0,0.803,0.042,-72.5455,0.0,EQS,2.4,2.392727272727274,32452800.0
2017-09-30,-0.4136,-1.0603,-1.0651,-1.0625,-1.0625,0.0666,7.0635,-0.1505,-0.0513,-0.4002,-0.1951,0.0,0.0,7.0635,0.0,-0.3944,0.4714,0.0666,112000.0,-0.4136,0.0,112000.0,0.0,436000.0,546000.0,-434000.0,4000.0,-119000.0,4000.0,0.0,0.0,-123000.0,0.0,-123000.0,-0.01,-0.01,13518000.0,13518000.0,0.0,1.0,-1.027,-1.0268,-1.098,143.1964,-115000.0,-115000.0,-123000.0,631000.0,-0.1889,0.0,631000.0,0.0,3209000.0,4550000.0,-3919000.0,11000.0,-583000.0,20000.0,0.0,0.0,-603000.0,0.0,-603000.0,-0.04,-0.04,13518000.0,13518000.0,0.0,1.0,-0.906,-0.9065,-0.956,18.794,-572000.0,-572000.0,-603000.0,3.107,4.508,1.186,1.331,2.2608,0.4284,0.2952,-28.75,-130.3902,0.0,0.0,3.8929,0.0,60941000.0,48372000.0,657000.0,591000.0,0.0,0.0,-0.014,-0.008,-0.906,0.009,-19.6667,549.5246,338.9699,0.0,0.9604,1.0677,0.0,0.0,-33.0,5.0856,0.0,60190500.0,42070750.0,72474500.0,0.877,0.047,-52.0,0.0,EQS,2.43,2.368857142857144,32848740.000000004
2017-06-30,-0.3965,-0.9517,-0.9579,-0.9412,-0.9412,0.0666,1.1959,0.1559,-0.0032,0.2489,-0.237,0.0,0.0,1.1959,0.0,1.4886,0.2911,0.0666,137000.0,-0.3965,0.0,137000.0,0.0,1314000.0,456000.0,-319000.0,4000.0,96000.0,9000.0,0.0,0.0,87000.0,0.0,87000.0,0.01,0.01,13518000.0,13518000.0,0.0,1.0,0.73,0.7299,0.635,20.2628,100000.0,100000.0,87000.0,710000.0,0.0472,0.0,710000.0,0.0,3493000.0,5016000.0,-4306000.0,11000.0,1440000.0,31000.0,0.0,0.0,1409000.0,0.0,1409000.0,0.13,0.13,13518000.0,13518000.0,0.0,1.0,2.044,2.0437,1.985,-9.6113,1451000.0,1451000.0,1409000.0,3.116,5.791,0.205,2.5857,3.5838,0.8298,0.4465,25.0,31.908,0.0,0.0,9.5912,0.0,78280000.0,64787000.0,677000.0,662500.0,0.0,0.0,0.034,0.019,2.044,0.009,-4.8432,619.4718,301.2535,0.0,1.0487,1.0717,0.0,0.0,14.0,4.9197,0.0,62802250.0,41947500.0,75173250.0,-0.505,0.053,131.9091,0.0,EQS,2.36,2.5025000000000004,31902480.0
2017-03-31,0.3768,-8.4033,-8.4421,-8.0,-8.0,0.011,-1.4772,0.4638,0.0911,1.3334,-0.0614,0.0,0.0,-1.4772,0.0,0.8765,-2.3852,0.011,190000.0,0.3768,0.0,190000.0,0.0,942000.0,2668000.0,-2478000.0,2000.0,-1801000.0,0.0,0.0,0.0,-1801000.0,0.0,-1801000.0,-0.14,-0.14,12814000.0,12814000.0,0.0,1.0,-9.468,-9.4684,-9.479,-33.9632,-1799000.0,-1799000.0,-1801000.0,800000.0,0.4815,0.0,800000.0,0.0,2707000.0,5237000.0,-4437000.0,9000.0,3411000.0,22000.0,0.0,0.0,3389000.0,0.0,3389000.0,0.29,0.29,12814000.0,12814000.0,0.0,1.0,4.275,4.275,4.236,-29.7088,3420000.0,3420000.0,3389000.0,3.233,6.05,-0.504,2.7313,3.5752,0.8449,0.4514,-899.5,3.583,0.0,0.0,4.9579,0.0,77531000.0,66718000.0,631000.0,763500.0,0.0,0.0,0.082,0.047,4.275,0.011,-7.013,506.4375,278.7687,0.0,1.2678,1.0478,0.0,0.0,5.0,3.3838,0.0,60153750.0,41321250.0,72534000.0,-1.855,0.062,380.0,0.0,EQS,2.49,2.2386111111111107,31906860.000000004
2016-12-31,-0.1351,4.6316,4.5872,4.3333,4.3333,0.0,-1.0242,0.3925,0.1454,0.9996,-0.1788,0.0,0.0,-1.0242,0.0,0.2518,-1.2122,0.0,192000.0,-0.1351,0.0,192000.0,0.0,517000.0,880000.0,-688000.0,1000.0,1241000.0,7000.0,0.0,0.0,1234000.0,0.0,1234000.0,0.1,0.1,12674000.0,12674000.0,0.0,1.0,6.469,6.4688,6.427,-2.6146,1242000.0,1242000.0,1234000.0,748000.0,0.6771,0.0,748000.0,0.0,1997000.0,3169000.0,-2421000.0,8000.0,5454000.0,22000.0,0.0,0.0,5432000.0,0.0,5432000.0,0.43,0.43,12674000.0,12674000.0,0.0,1.0,7.302,7.3021,7.262,-26.6297,5462000.0,5462000.0,5432000.0,3.372,5.771,-0.04,2.3666,3.334,0.7018,0.4101,1242.0,-0.4068,0.0,0.0,2.6927,0.0,73146000.0,60885000.0,677500.0,317000.0,0.0,0.0,0.135,0.082,7.302,0.011,-3.667,201.0428,298.1484,0.0,1.1041,2.3596,0.0,0.0,2.0,2.6698,0.0,53070750.0,40353250.0,66392750.0,-1.572,0.059,682.75,0.0,EQS,2.01,1.9523529411764708,25474739.999999996
2016-09-30,1.0989,6.7994,6.6727,6.3333,6.3333,0.0,0.8315,0.3571,0.1023,0.9997,-0.0149,0.0,0.0,0.8315,0.0,0.9149,-1.2432,0.0,191000.0,1.0989,0.0,191000.0,0.0,720000.0,1012000.0,-821000.0,4000.0,1904000.0,15000.0,0.0,0.0,1889000.0,0.0,1889000.0,0.16,0.16,12674000.0,12674000.0,0.0,1.0,9.99,9.9895,9.89,-13.8482,1908000.0,1908000.0,1889000.0,778000.0,0.0237,0.0,778000.0,0.0,2163000.0,3092000.0,-2314000.0,8000.0,3870000.0,16000.0,0.0,0.0,3854000.0,0.0,3854000.0,0.32,0.32,12674000.0,12674000.0,0.0,1.0,4.985,4.9846,4.954,-25.2763,3878000.0,3878000.0,3854000.0,3.275,5.66,-0.209,2.3669,3.3861,0.7227,0.4182,477.0,-1.4002,0.0,0.0,3.7696,0.0,71736000.0,58819000.0,733500.0,219500.0,0.0,0.0,0.099,0.063,4.985,0.013,-5.1025,108.8432,341.5424,0.0,1.0607,3.5444,0.0,0.0,2.0,2.7802,0.0,46685500.0,38995250.0,61238750.0,-1.552,0.061,484.75,0.0,EQS,1.86,1.7349999999999997,23573640.0
2016-06-30,1.5506,-0.2166,-0.212,-0.1905,-0.1905,0.0,-13.2525,0.7672,0.043,0.0,-0.0192,0.0,0.0,-13.2525,0.0,-0.0504,0.2188,0.0,227000.0,1.5506,0.0,227000.0,0.0,528000.0,677000.0,-450000.0,2000.0,2067000.0,0.0,0.0,0.0,2067000.0,0.0,2067000.0,0.17,0.17,12674000.0,12674000.0,0.0,1.0,9.115,9.1145,9.106,-62.4097,2069000.0,2069000.0,2067000.0,678000.0,-0.1285,0.0,678000.0,0.0,1819000.0,2537000.0,-1859000.0,4000.0,1637000.0,5000.0,0.0,0.0,1632000.0,0.0,1632000.0,0.13,0.13,12674000.0,12674000.0,0.0,1.0,2.42,2.4204,2.407,-48.2537,1641000.0,1641000.0,1632000.0,3.126,5.343,-1.118,2.2081,3.2757,0.7064,0.4132,1034.5,-6.8539,0.0,0.0,2.326,0.0,67723000.0,54193000.0,775500.0,228500.0,0.0,0.0,0.043,0.029,2.42,0.012,-20.0466,64.6018,413.4513,0.0,0.8743,2.9672,0.0,0.0,4.0,2.6829,0.0,40837750.0,38031750.0,56519750.0,-2.581,0.053,410.25,0.0,EQS,1.78,1.718333333333334,22559720.0
2016-03-31,2.1364,1.2924,1.2884,1.2857,1.2857,0.0,-1.1426,0.4767,0.062,0.0,0.0204,0.0,0.0,-1.1426,0.0,-0.3589,0.3133,0.0,138000.0,2.1364,0.0,138000.0,0.0,502000.0,870000.0,-732000.0,1000.0,242000.0,0.0,0.0,0.0,242000.0,0.0,242000.0,0.02,0.02,12674000.0,12674000.0,0.0,1.0,1.761,1.7609,1.754,-18.8768,243000.0,243000.0,242000.0,540000.0,-0.2829,0.0,540000.0,0.0,1847000.0,2525000.0,-1985000.0,2000.0,2211000.0,23000.0,0.0,0.0,2188000.0,0.0,2188000.0,0.17,0.17,12674000.0,12674000.0,0.0,1.0,4.098,4.0981,4.052,-36.1907,2213000.0,2213000.0,2188000.0,2.963,4.179,-0.206,1.1834,2.3338,0.3994,0.2832,243.0,-10.7645,0.0,0.0,3.6377,0.0,52966000.0,38386000.0,644500.0,461000.0,0.0,0.0,0.058,0.044,4.098,0.011,-8.9319,281.8611,440.0278,0.0,0.8379,1.1714,0.0,0.0,1.0,3.4204,0.0,32375750.0,37623750.0,49169500.0,-1.542,0.043,1106.5,0.0,EQS,1.6,1.526571428571429,20278400.0
2015-12-31,-0.5858,0.7548,0.7548,0.7273,0.7273,-0.0006,0.9843,0.0095,0.0312,0.0001,-0.0486,0.0,0.0,0.9843,0.0,-0.1838,0.6083,-0.0006,222000.0,-0.5858,0.0,222000.0,0.0,413000.0,533000.0,-311000.0,1000.0,-343000.0,1000.0,0.0,0.0,-344000.0,0.0,-344000.0,-0.03,-0.03,12674000.0,12674000.0,0.0,1.0,-1.541,-1.5405,-1.55,-1.1171,-342000.0,-342000.0,-344000.0,446000.0,-0.5378,0.0,446000.0,0.0,2128000.0,2765000.0,-2319000.0,2000.0,1137000.0,30000.0,0.0,0.0,1107000.0,0.0,1107000.0,0.08,0.08,12674000.0,12674000.0,0.0,1.0,2.554,2.5538,2.482,2.9933,1139000.0,1139000.0,1107000.0,2.944,4.145,-0.02,1.1835,2.5395,0.4021,0.2856,-342.0,0.7209,0.0,0.0,1.8604,0.0,52530000.0,35344000.0,763000.0,530000.0,0.0,0.0,0.03,0.025,2.554,0.01,1.206,181.6816,608.8789,0.0,0.5845,0.8415,0.0,0.0,4.0,4.7713,0.0,27003250.0,37076750.0,44894750.0,0.105,0.035,569.5,0.0,EQS,1.79,1.6097142857142854,22686460.0
