,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2015-12-31,0.0135,0.0021,-0.0008,-0.022,-0.022,0.0734,0.0417,0.0121,0.0183,-0.2707,-0.2024,0.0407,0.0968,0.0,0.0065,-0.0046,0.0061,16010056.0,-0.2466,7271940.0,8738116.0,0.0,3855220.0,5240064.0,3498052.0,408356.0,3107360.0,1184570.0,0.0,0.0,1922790.0,0.0,1922790.0,0.267,0.267,7125968.0,0.128,0.5458,0.308,0.2196,0.12,-0.3266,4930791.0,3515716.0,1922790.0,62949598.0,-0.1745,32627192.0,30322406.0,0.0,15118364.0,20332514.0,9989892.0,1523708.0,8260931.0,3168102.0,0.0,0.0,5092829.0,0.0,5092829.0,0.72,0.713,7125968.0,,0.513,0.4817,0.24,0.1554,0.081,0.0567,15113914.0,9784639.0,5092829.0,7.587,21.738,-0.734,6.5768,0.1245,0.8669,0.3025,8.6094,0.764,-0.6819,0.479,0.0,0.2408,0.0,-6509879.0,154904655.0,-79735756.0,173268342.0,9474461.0,4851375.0,9121112.5,2.9884,0.0007,9.3248,-0.2447,-2.769,0.094,0.035,0.0442,0.155,5.0,0.431,3.3115,24.3034,46.3362,46.9332,6.6441,12.9756,6.9015,0.713,14.0,0.2402,0.0,161421122.0,54177900.0,146217074.0,0.501,8.834,6.4216,0.0444,-0.7883,0.0013,-0.2112,-2.4945,RGCO,14.206667000000001,14.156571371428571,101236254.42865601
2015-09-30,0.0299,0.9752,1.2477,1.35,1.35,0.3735,0.0483,0.0129,0.0078,-0.143,-0.2576,0.0407,0.2321,0.0,-0.0793,0.8882,0.0027,9733404.0,-0.0532,4324712.0,5408692.0,0.0,3488492.0,4752540.0,656152.0,371340.0,89972.0,54217.0,0.0,0.0,35755.0,0.0,35755.0,0.007,0.007,7092315.0,0.128,0.5557,0.18,0.0474,0.004,-0.7413,1754125.0,461312.0,35755.0,68189607.0,-0.091,37983174.0,30206433.0,0.0,15093306.0,20200241.0,10006192.0,1512419.0,8264977.0,3170562.0,0.0,0.0,5094415.0,0.0,5094415.0,0.72,0.72,7092315.0,,0.508,0.443,0.22,0.1434,0.075,0.0441,14997289.0,9777396.0,5094415.0,7.45,20.564,-1.017,5.5916,0.1389,0.7505,0.2719,1.2423,0.696,-95.8464,18.286,0.0,0.3584,0.0,-7053162.0,145847194.0,-76856381.0,161316546.0,3463373.0,5254488.0,10712634.0,1.1055,0.0,22.0465,-0.3892,-2.9305,0.094,0.035,0.0477,0.143,5.0,0.471,3.29,27.522,17.1104,48.8629,19.6888,12.9774,6.3653,0.706,13.0,0.2213,0.0,159872591.0,53935378.0,144667191.0,0.424,9.615,6.4647,0.0457,-0.8204,0.0012,-0.2016,-2.6342,RGCO,13.466666,13.640370472222227,95509837.27179
2015-06-30,0.042,0.0179,0.2533,0.325,0.175,1.0224,0.1074,0.0405,0.1507,-0.0188,-0.1533,0.0407,3.2102,0.0,0.0391,0.0165,0.0024,10774409.0,-0.104,4812581.0,5961828.0,0.0,3721980.0,5005609.0,956219.0,358850.0,576226.0,221286.0,0.0,0.0,354940.0,0.0,354940.0,0.053,0.047,7092791.0,0.128,0.5533,0.209,0.0868,0.033,0.1972,2246769.0,935076.0,354940.0,68736361.0,-0.0709,38687199.0,30049162.0,0.0,15393676.0,20351613.0,9697549.0,1591209.0,7958431.0,3044108.0,0.0,0.0,4914323.0,0.0,4914323.0,0.7,0.693,7092791.0,,0.503,0.4372,0.212,0.1389,0.071,0.0121,14573001.0,9549640.0,4914323.0,7.707,19.806,0.3,4.5424,0.1785,0.5894,0.2293,2.6058,0.927,14.9029,2.415,0.0,0.3454,0.0,-1227067.0,140477530.0,-70299294.0,154688603.0,3590040.5,4951463.5,6922412.5,-0.5983,0.0026,13.7764,-0.2938,-2.4129,0.091,0.034,0.0488,0.139,4.0,0.481,2.9949,25.9142,18.8832,33.7072,19.1464,13.882,9.9295,0.719,13.0,0.224,0.0,158862759.0,53730342.0,142987302.0,0.117,9.691,6.0015,0.0431,-0.9436,0.0012,-0.202,-2.7647,RGCO,13.333332999999998,13.888888916666666,94570544.30240299
2015-03-31,0.0052,-0.0399,-0.0237,-0.0175,-0.0175,0.4879,0.0928,0.0419,0.1818,-0.134,0.3472,0.0407,0.7701,0.0,0.055,-0.0472,0.0023,26431729.0,-0.1917,16217959.0,10213770.0,0.0,4052672.0,5334301.0,4879469.0,385162.0,4487373.0,1708029.0,0.0,0.0,2779344.0,0.0,2779344.0,0.393,0.393,7083528.0,0.128,0.3864,0.234,0.1843,0.105,0.5256,6182229.0,4872535.0,2779344.0,69986769.0,-0.0412,40177884.0,29808885.0,0.0,15253757.0,20126864.0,9682021.0,1689120.0,7844092.0,3001515.0,0.0,0.0,4842577.0,0.0,4842577.0,0.687,0.687,7083528.0,,0.498,0.4259,0.207,0.1362,0.069,-0.0322,14492140.0,9533212.0,4842577.0,7.785,20.278,1.961,4.6716,0.124,0.6001,0.2304,12.6506,1.069,5.8694,0.326,0.0,0.1533,0.0,1347714.0,143638915.0,-67707434.0,156410995.0,11928773.0,5699196.0,3302491.5,-0.1485,0.0016,5.2106,-0.0916,-1.8491,0.091,0.035,0.0481,0.136,5.0,0.501,2.487,23.569,57.746,19.771,5.8671,12.2801,21.1921,0.725,15.0,0.218,0.0,155211290.0,53167317.0,139580434.0,-0.319,9.88,5.6439,0.0423,-1.1873,0.0012,-0.2043,-2.8837,RGCO,13.466666,14.26851847222222,95391505.677648
2014-12-31,0.0511,0.0804,0.117,0.1053,0.1053,-0.1147,0.1393,0.0481,0.4466,-0.0448,0.2151,0.025,-0.0825,0.0,0.0264,0.0739,0.0023,21250065.0,0.0619,12627922.0,8622143.0,0.0,3830162.0,5107791.0,3514352.0,397067.0,3111406.0,1187030.0,0.0,0.0,1924376.0,0.0,1924376.0,0.273,0.273,7082690.0,0.123,0.4057,0.227,0.1651,0.091,-0.2725,4814166.0,3508473.0,1924376.0,76255005.0,0.1828,46498765.0,29756240.0,0.0,15042389.0,19832666.0,9923574.0,1759615.0,7976328.0,3066300.0,0.0,0.0,4910028.0,0.0,4910028.0,0.693,0.693,7082690.0,,0.493,0.3902,0.192,0.1277,0.064,-0.1088,14632438.0,9735943.0,4910028.0,7.496,20.996,-0.817,6.4981,0.0988,0.8668,0.3095,8.836,1.008,-0.7353,0.451,0.0,0.1802,0.0,228218.0,148705123.0,-68428020.0,167074218.0,11214510.5,5408806.5,9249835.5,3.0918,0.0007,9.4147,-0.2059,-3.3506,0.093,0.036,0.0454,0.128,6.0,0.559,1.3634,26.3801,52.4492,48.5737,6.7997,14.0983,8.2439,0.711,15.0,0.1973,0.0,146557675.0,52582409.0,136531474.0,-1.172,10.766,5.533,0.0438,-2.2399,0.001,-0.1966,-3.0622,RGCO,14.666667000000002,14.380761828571426,103879455.69423002
2014-09-30,0.0824,-0.2721,-0.4303,-0.5385,-0.5385,-0.3406,0.1173,0.0471,0.4054,0.0003,0.1101,0.025,-0.3123,0.0,0.1297,-0.0992,0.0036,10280158.0,0.1118,5028737.0,5251421.0,0.0,3788862.0,4903912.0,347509.0,450130.0,-216574.0,-72237.0,0.0,0.0,-144337.0,0.0,-144337.0,-0.02,-0.02,7073217.0,0.123,0.5108,0.129,0.0227,-0.014,-0.914,1329837.0,233556.0,-144337.0,75016134.0,0.1869,45679045.0,29337089.0,0.0,14943774.0,19655221.0,9681868.0,1827001.0,7647980.0,2939540.0,0.0,0.0,4708440.0,0.0,4708440.0,0.667,0.667,7073217.0,,0.49,0.3911,0.191,0.1263,0.063,-0.1048,14313043.0,9474981.0,4708440.0,7.355,19.67,-1.328,5.5635,0.1201,0.7565,0.2828,0.5189,1.032,37.8971,-6.15,0.0,0.3686,0.0,657983.0,139127641.0,-66096177.0,157277219.0,3729639.5,5545203.0,11686841.5,0.7178,0.0,28.9526,-0.3819,-3.5816,0.091,0.036,0.0477,0.126,6.0,0.568,1.4527,26.1152,18.1496,59.8309,20.1135,13.5281,6.4189,0.735,13.0,0.1992,0.0,136335859.0,51943886.0,131986049.0,-1.111,10.606,5.1861,0.043,-2.149,0.001,-0.1959,-3.0381,RGCO,13.266666,13.381111027777777,93838007.484522
2014-06-30,0.0942,0.4486,1.5721,2.0769,2.0769,0.4716,-0.0335,0.0635,0.0,-0.1699,-0.0632,0.025,-0.4753,0.0,0.0345,0.4566,0.0024,12024817.0,0.0895,6303266.0,5721551.0,0.0,3582061.0,4780860.0,940691.0,456761.0,461887.0,178693.0,0.0,0.0,283194.0,0.0,283194.0,0.04,0.04,7075832.0,0.123,0.4758,0.18,0.0764,0.024,-0.0799,2165908.0,918648.0,283194.0,73982104.0,0.1689,45044782.0,28937322.0,0.0,14508696.0,19217168.0,9720154.0,1834553.0,7727745.0,2975879.0,0.0,0.0,4751866.0,0.0,4751866.0,0.673,0.673,7075832.0,,0.487,0.3911,0.196,0.1293,0.064,-0.076,14467841.0,9562298.0,4751866.0,7.407,17.927,-0.136,3.9571,0.2785,0.5342,0.2207,2.0112,1.316,9.2357,3.075,0.0,0.2979,0.0,4044358.0,126850057.0,-57597340.0,140082726.0,3994906.5,5694498.0,7749913.0,-1.3675,0.0021,12.0176,-0.2975,-2.8677,0.093,0.037,0.0542,0.129,6.0,0.576,1.7319,24.7806,17.8796,36.988,18.5191,12.9919,9.5462,0.724,12.0,0.1961,0.0,127072426.0,51314280.0,128335814.0,-0.795,10.456,5.2123,0.0434,-1.6832,0.0016,-0.1872,-2.8238,RGCO,12.873333,12.912,91089541.588056
2014-03-31,0.06,0.0545,0.0549,0.0526,0.0526,-0.2448,-0.0356,0.0626,0.0,0.0353,-0.2693,0.025,-0.3758,0.0,0.0519,0.0639,0.0027,32699965.0,0.3526,22538840.0,10161125.0,0.0,3841304.0,5040103.0,5121022.0,455657.0,4619609.0,1772814.0,0.0,0.0,2846795.0,0.0,2846795.0,0.4,0.4,7067051.0,0.123,0.3107,0.193,0.1552,0.087,0.24,6322527.0,5075266.0,2846795.0,72994595.0,0.1786,44549797.0,28444798.0,0.0,14389369.0,19019514.0,9425284.0,1833895.0,7443914.0,2865139.0,0.0,0.0,4578775.0,0.0,4578775.0,0.647,0.647,7067051.0,,0.483,0.3897,0.193,0.1271,0.063,-0.0728,14100410.0,9277809.0,4578775.0,7.472,18.599,1.11,3.962,0.5336,0.5303,0.213,11.1383,0.711,3.8512,0.307,0.0,0.1175,0.0,-9791271.0,131443076.0,-54556008.0,121796538.0,12566919.5,7318397.5,3332539.5,-0.2842,0.0012,3.8322,-0.0953,-2.4982,0.091,0.035,0.0534,0.127,5.0,0.564,1.6143,34.3984,63.9301,14.071,5.8085,9.9741,21.9036,0.747,13.0,0.1971,0.0,121411633.0,50502476.0,129433324.0,-0.752,10.329,5.0591,0.0492,-1.7188,0.0019,-0.174,-2.6343,RGCO,12.666667,12.955238085714287,89515981.689017
2013-12-31,0.0336,0.0945,0.1085,0.1227,0.1227,0.417,0.0158,0.0574,0.0866,0.0701,-0.1458,-0.8467,-0.1452,0.0,-0.0348,0.1093,0.0076,20011194.0,0.0675,11808202.0,8202992.0,0.0,3731547.0,4930346.0,3272646.0,464453.0,2783058.0,1060270.0,0.0,0.0,1722788.0,0.0,1722788.0,0.247,0.247,7066094.0,0.12,0.4099,0.225,0.1623,0.086,-0.2673,4494771.0,3247511.0,1722788.0,64470268.0,0.0918,36600868.0,27869400.0,0.0,14199972.0,18751790.0,9117610.0,1833091.0,7182225.0,2751538.0,0.0,0.0,4430687.0,0.0,4430687.0,0.627,0.627,7066094.0,,0.48,0.4323,0.213,0.1398,0.069,-0.0091,13754973.0,9015316.0,4430687.0,7.152,18.472,-0.757,4.5024,0.0703,0.6295,0.2437,6.9921,0.707,-0.7368,0.486,0.0,0.1865,0.0,-10452200.0,130523422.0,-54781794.0,126186952.0,11095862.5,5709679.0,9064574.0,3.2137,0.0006,6.9675,-0.2039,-3.2707,0.089,0.034,0.0496,0.14,5.0,0.493,2.4703,30.042,64.9459,47.2837,5.8103,11.2914,7.1123,0.766,13.0,0.2203,0.0,119950420.0,49692012.0,130646370.0,-0.083,9.124,4.9181,0.0491,-1.0538,0.0015,-0.1789,-2.4334,RGCO,12.666667,12.591619171428574,89503859.68869801
2013-09-30,0.0302,-0.0529,-0.3679,0.0,0.0,0.0005,-0.0403,-0.0338,0.0,0.0307,0.0989,0.0256,-0.1448,0.0,0.0264,-0.0156,0.011,9246128.0,-0.009,4394474.0,4851654.0,0.0,3353784.0,4465859.0,385795.0,457682.0,-136809.0,-35898.0,0.0,0.0,-100911.0,0.0,-100911.0,-0.013,-0.013,7048091.0,0.12,0.5247,0.161,0.0347,-0.011,-0.7744,1484635.0,320873.0,-100911.0,63205666.0,0.0749,35602775.0,27602891.0,0.0,14334345.0,18807836.0,8795055.0,1828099.0,6906839.0,2644787.0,0.0,0.0,4262052.0,0.0,4262052.0,0.607,0.607,7048091.0,,1.143,0.4367,0.212,0.1382,0.067,0.0014,13391654.0,8734938.0,4262052.0,7.024,17.668,-1.016,3.9727,0.4038,0.5656,0.2249,0.7011,0.754,40.4326,-9.231,0.0,0.3627,0.0,-7248953.0,124526701.0,-52816243.0,120223488.0,3673515.5,5239783.5,10578332.0,0.7549,0.0046,16.9427,-0.3331,-2.6466,0.087,0.033,0.0513,0.138,4.0,0.486,2.355,33.0498,21.5348,63.9676,17.2058,12.0626,5.975,1.883,12.0,0.2268,0.0,119876873.0,48915517.0,130138145.0,0.013,8.968,4.7782,0.0471,-0.9911,0.0013,-0.1574,-2.1362,RGCO,12.86,12.487047657142858,90638450.25999999
2013-06-30,0.051,0.1582,1.1053,0.8571,0.8571,-0.3292,0.0179,-0.0588,0.0,0.5629,0.0677,0.0256,-4.3823,0.0,0.0241,0.2174,0.0122,11037308.0,0.1402,5808281.0,5229027.0,0.0,3462734.0,4583206.0,645821.0,456103.0,178056.0,67953.0,0.0,0.0,110103.0,0.0,110103.0,0.013,0.013,7058814.0,0.12,0.4738,0.163,0.0575,0.01,-0.059,1798477.0,634159.0,110103.0,63290080.0,0.063,35829273.0,27460807.0,0.0,14248079.0,18659619.0,8801188.0,1829280.0,6923573.0,2634382.0,0.0,0.0,4289191.0,0.0,4289191.0,0.6,0.6,7058814.0,,1.14,0.4339,0.211,0.1383,0.068,0.0157,13330197.0,8752853.0,4289191.0,6.965,18.592,-0.092,3.9667,1.5254,0.5695,0.2133,1.3904,0.889,16.1425,9.231,0.0,0.3137,0.0,-3456579.0,131240096.0,-54499214.0,117439554.0,3579577.0,5473204.0,7749059.5,-1.3666,0.0038,9.555,-0.2201,-2.0861,0.087,0.033,0.0527,0.138,5.0,0.481,2.3396,36.7145,25.1779,46.1524,17.6809,11.5636,8.1675,1.9,13.0,0.2251,0.0,119647019.0,49210644.0,131445554.0,0.141,8.966,4.7849,0.0468,-0.9008,0.0007,-0.1428,-1.9748,RGCO,13.5,13.579019588235296,95293989.0
2013-03-31,0.0512,0.0788,0.0867,0.0556,0.0765,-0.014,0.0415,-0.0611,0.0,0.5775,-0.2718,0.0256,-0.0167,0.0,0.0145,0.0804,0.0141,24175638.0,0.1355,14589911.0,9585727.0,0.0,3651907.0,4772379.0,4813348.0,454853.0,4357920.0,1659213.0,0.0,0.0,2698707.0,0.0,2698707.0,0.38,0.38,7048370.0,0.12,0.3965,0.247,0.1991,0.112,0.52,5977090.0,4812773.0,2698707.0,61932514.0,0.0158,34725356.0,27207158.0,0.0,14166748.0,18521300.0,8685858.0,1829490.0,6836720.0,2605334.0,0.0,0.0,4231386.0,0.0,4231386.0,0.593,0.593,7048370.0,,1.137,0.4393,0.213,0.1399,0.068,0.0297,13182907.0,8666210.0,4231386.0,7.032,19.337,1.784,3.9725,1.7282,0.565,0.2054,10.5809,0.947,5.3793,0.316,0.0,0.1511,0.0,-1915067.0,136295262.0,-52486704.0,115951685.0,10088308.5,5744335.0,4569845.5,-0.134,0.0,2.6307,-0.0805,-1.6705,0.085,0.032,0.0528,0.14,4.0,0.473,2.5777,45.7196,72.7776,22.6964,6.139,10.7815,13.5524,1.917,14.0,0.2287,0.0,118067719.0,49820942.0,130867162.0,0.261,8.787,4.737,0.0462,-0.8313,0.0,-0.1464,-2.0076,RGCO,12.653334,12.176161666666667,89185379.76558
2012-12-31,-0.0238,-0.1321,-0.153,-0.176,-0.176,-0.4447,0.005,-0.0617,0.0457,0.0565,-0.213,5.9292,-0.3004,0.0,0.0547,-0.1346,0.0092,18746592.0,0.0134,10810109.0,7936483.0,0.0,3865920.0,4986392.0,2950091.0,459461.0,2507672.0,953519.0,0.0,0.0,1554153.0,0.0,1554153.0,0.22,0.22,7013006.0,0.783,0.4234,0.22,0.1583,0.083,-0.2492,4131452.0,2967133.0,1554153.0,59047103.0,-0.1154,32307150.0,26739953.0,0.0,14114709.0,18412272.0,8327681.0,1831347.0,6483521.0,2467535.0,0.0,0.0,4015986.0,0.0,4015986.0,0.573,0.567,7013006.0,,1.133,0.4529,0.216,0.1408,0.068,0.0348,12770918.0,8314868.0,4015986.0,6.764,18.322,-0.666,4.175,0.0861,0.6173,0.2279,6.4579,0.891,-1.4009,3.559,0.0,0.2062,0.0,-3417657.0,128490520.0,-53200857.0,125892763.0,10433600.5,5553958.5,11100698.5,1.1453,0.0,6.6758,-0.133,-2.1416,0.08,0.031,0.0466,0.141,4.0,0.456,2.7672,37.7877,66.2674,60.4389,5.6593,10.6315,5.3192,1.977,13.0,0.239,0.0,116893144.0,50444620.0,129510556.0,0.293,8.42,4.5403,0.0453,-0.8152,0.0,-0.1534,-2.0331,RGCO,12.3,12.206078411764702,86259973.80000001
2012-09-30,-0.0134,-0.1957,-2.6302,-0.8571,-0.8571,0.2798,0.0335,0.0265,0.0,0.0524,-0.2519,0.0354,0.2182,0.0,-0.0165,-0.1355,0.0119,9330542.0,-0.0735,4620972.0,4709570.0,0.0,3267518.0,4317642.0,391928.0,458863.0,-120075.0,-46303.0,0.0,0.0,-73772.0,0.0,-73772.0,-0.013,-0.013,6971159.0,0.117,0.5047,0.153,0.0363,-0.008,-0.6703,1423178.0,338788.0,-73772.0,58799687.0,-0.1695,31866590.0,26933097.0,0.0,13914373.0,18146562.0,8786535.0,1830885.0,6935694.0,2638949.0,0.0,0.0,4296745.0,0.0,4296745.0,0.613,0.613,6971159.0,,0.463,0.458,0.224,0.1491,0.073,0.0533,13153595.0,8766579.0,4296745.0,7.27,18.613,-0.897,4.0165,1.2781,0.5525,0.2158,0.7383,1.024,55.3347,-9.0,0.0,0.3502,0.0,704919.0,129756338.0,-48826094.0,119304072.0,3527914.5,5027967.5,11776867.0,0.5321,0.0,12.6108,-0.2328,-2.003,0.084,0.033,0.0522,0.149,6.0,0.455,2.7423,29.5258,22.4583,62.5695,16.667,11.6945,4.9928,0.755,11.0,0.2366,0.0,115612451.0,51108886.0,129350187.0,0.449,8.435,4.7882,0.0469,-0.7342,0.0,-0.1471,-1.9719,RGCO,12.033334,11.978235264705884,83886284.614106
2012-06-30,-0.0177,-0.2744,-0.7167,-0.7407,-0.7407,2.0376,0.024,0.0169,0.0,-0.0336,-0.2451,0.0354,1.1283,0.0,0.016,-0.2782,0.0116,9679742.0,-0.1285,4704364.0,4975378.0,0.0,3381403.0,4444887.0,530491.0,456313.0,91203.0,38905.0,0.0,0.0,52298.0,0.0,52298.0,0.007,0.007,6974078.0,0.117,0.514,0.171,0.0566,0.005,0.0199,1651187.0,547516.0,52298.0,59540203.0,-0.1424,32543027.0,26997176.0,0.0,13969106.0,18149213.0,8847963.0,1829952.0,7019086.0,2668891.0,0.0,0.0,4350195.0,0.0,4350195.0,0.627,0.62,6974078.0,,0.46,0.4534,0.222,0.1486,0.073,0.0233,13192605.0,8849038.0,4350195.0,7.4,18.487,0.028,4.0149,2.2582,0.5426,0.2172,1.1999,1.06,50.6651,16.714,0.0,0.3493,0.0,1791264.0,128926528.0,-45473942.0,111122356.0,2841957.0,5601889.0,8712403.5,-0.9273,0.0,6.7275,-0.2538,-2.2262,0.086,0.034,0.057,0.149,6.0,0.464,2.3441,28.0781,17.1242,45.9492,20.9504,10.6286,6.834,0.734,11.0,0.2346,0.0,114428977.0,50634598.0,128298365.0,0.199,8.537,4.8357,0.0477,-0.8641,0.0,-0.148,-2.0285,RGCO,11.986667,11.685142857142857,83595950.618026
2012-03-31,-0.009,-0.0132,-0.0145,-0.0191,-0.0381,-0.0787,0.0158,0.0148,0.0,-0.1348,0.0508,0.0354,-0.1235,0.0,-0.0253,-0.0113,0.0133,21290227.0,-0.2136,12171705.0,9118522.0,0.0,3599868.0,4663351.0,4455171.0,456710.0,4004721.0,1521414.0,0.0,0.0,2483307.0,0.0,2483307.0,0.36,0.353,6950216.0,0.117,0.4283,0.261,0.2096,0.117,0.6005,5565101.0,4461431.0,2483307.0,60967946.0,-0.1119,33881161.0,27086785.0,0.0,13915955.0,18034383.0,9052402.0,1829953.0,7226110.0,2743596.0,0.0,0.0,4482514.0,0.0,4482514.0,0.647,0.64,6950216.0,,0.457,0.4443,0.219,0.1485,0.074,-0.0051,13336883.0,9056063.0,4482514.0,7.49,18.829,1.84,4.0287,2.3097,0.5379,0.214,9.7686,1.12,5.9286,0.325,0.0,0.1691,0.0,3782252.0,130868836.0,-43468272.0,111253385.0,8437559.5,4981468.0,5160790.0,-0.1316,0.0,1.9415,-0.091,-1.7549,0.089,0.035,0.0583,0.149,6.0,0.478,1.8784,22.3369,46.8634,31.6616,7.2258,12.239,11.8137,0.706,12.0,0.2283,0.0,112820763.0,50275891.0,127541725.0,-0.044,8.772,4.9488,0.0489,-1.0366,0.0,-0.1432,-2.0389,RGCO,12.266666,11.943428571428573,85255978.299856
2011-12-31,-0.0121,-0.0599,-0.0683,-0.0697,-0.0697,-2.0083,0.0119,0.0214,0.0,-0.2761,-0.0019,0.0273,-0.8044,0.0,0.0157,-0.058,0.0158,18499176.0,-0.1796,10369549.0,8129627.0,0.0,3665584.0,4720682.0,3408945.0,458999.0,2959845.0,1124933.0,0.0,0.0,1834912.0,0.0,1834912.0,0.267,0.267,6948876.0,0.113,0.4395,0.244,0.1848,0.099,-0.1942,4514129.0,3418844.0,1834912.0,66750288.0,-0.0883,39580659.0,27169629.0,0.0,14009455.0,18066378.0,9103251.0,1829528.0,7286064.0,2767043.0,0.0,0.0,4519021.0,0.0,4519021.0,0.653,0.653,6948876.0,,0.453,0.407,0.2,0.1366,0.068,0.0224,13333969.0,9115592.0,4519021.0,7.209,18.399,-0.517,4.0294,0.5433,0.559,0.219,7.4485,1.065,-0.8213,0.423,0.0,0.1981,0.0,2035850.0,127849046.0,-44418454.0,120769992.0,12082350.0,6745958.0,12436126.5,1.3833,0.0,5.094,-0.1127,-1.9034,0.091,0.036,0.0534,0.137,5.0,0.525,2.1415,27.3128,55.4848,67.9363,5.5246,9.8949,5.3675,0.694,11.0,0.2099,0.0,110777546.0,49919332.0,127033620.0,0.215,9.606,4.9825,0.0509,-0.8457,0.0,-0.1226,-1.9401,RGCO,11.833333,12.002353029411763,82228363.683708
2011-09-30,0.0453,1.2572,0.8657,0.7407,0.6957,0.1032,0.0403,0.0355,0.0,0.0502,-0.0626,0.0273,-0.0366,0.0,-0.0165,0.8002,0.0174,10071058.0,0.1581,5297409.0,4773649.0,0.0,3322251.0,4320293.0,453356.0,457930.0,-36683.0,-16361.0,0.0,0.0,-20322.0,0.0,-20322.0,-0.007,-0.007,6889070.0,0.113,0.474,0.145,0.0418,-0.002,-0.7944,1462188.0,421247.0,-20322.0,70798871.0,-0.041,43529305.0,27269566.0,0.0,13952716.0,17956520.0,9313046.0,1832712.0,7500584.0,2847111.0,0.0,0.0,4653473.0,0.0,4653473.0,0.673,0.673,6889070.0,,0.45,0.3852,0.191,0.1318,0.066,0.0437,13497616.0,9333296.0,4653473.0,7.082,18.224,-1.161,4.0644,1.1542,0.5739,0.223,0.9199,0.999,278.9039,-16.143,0.0,0.3299,0.0,-23199.0,125549049.0,-45759026.0,114570176.0,3355765.5,4936196.0,13923738.5,0.4115,0.0,13.5214,-0.2316,-2.2406,0.094,0.037,0.0575,0.132,6.0,0.559,2.2958,27.3212,17.7239,69.465,21.0977,14.3428,5.0848,0.669,10.0,0.1971,0.0,112883799.0,49466940.0,126657693.0,0.449,10.277,5.0926,0.0543,-0.7104,0.0,-0.1072,-1.8224,RGCO,12.36,12.08694455555555,85148905.2
