,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1397,1.3808,-0.5285,-0.4773,-0.4767,-0.0902,-0.3635,-0.0169,0.1459,0.0,-0.0691,0.0,0.0,-0.3635,0.0,0.0173,1.417,-0.0948,84888000.0,0.0322,33701000.0,51187000.0,0.0,41693000.0,41693000.0,9494000.0,0.0,9409000.0,2652000.0,85000.0,0.0,6757000.0,0.0,6757000.0,0.46,0.45,14799000.0,15128000.0,0.15,0.603,0.119,0.1108,0.08,0.0356,10078000.0,9409000.0,6842000.0,339609000.0,0.0903,135127000.0,204482000.0,0.0,169073000.0,169073000.0,35409000.0,0.0,35198000.0,-1295000.0,211000.0,0.0,36493000.0,0.0,36493000.0,2.42,2.38,14799000.0,15128000.0,0.31,0.6021,0.111,0.1036,0.107,0.0889,37548000.0,35198000.0,36704000.0,29.318,66.166,0.204,0.0,1.436,0.0,0.0,0.0,0.4469,0.326,0.0492,0.4912,0.0,979194000.0,957942000.0,414770000.0,56892500.0,0.0,0.0,0.085,0.035,0.104,0.327,0.8271,58.9122,429.832,0.0,0.8188,5.9693,0.0,0.128,13.0,0.4978,0.0,963254500.0,429358750.0,1037496250.0,2.039,22.948,0.0,0.0,IHC,33.25,35.954286057142866,492066750.0
2018-03-31,0.3222,0.1998,0.4103,0.5667,0.5862,-0.1121,57.0,-0.0235,0.1315,0.0,-0.0663,0.0,0.0,57.0,0.0,0.351,0.1997,-0.1119,88304000.0,0.2292,35907000.0,52397000.0,0.0,43343000.0,43343000.0,9054000.0,0.0,8967000.0,2006000.0,87000.0,0.0,6961000.0,0.0,6961000.0,0.47,0.46,14832000.0,15074000.0,0.0,0.5934,0.108,0.1015,0.079,0.0387,9569000.0,8967000.0,7048000.0,336958000.0,0.0978,138750000.0,198208000.0,0.0,168365000.0,168365000.0,29843000.0,0.0,29741000.0,-14326000.0,102000.0,0.0,44067000.0,0.0,44067000.0,2.84,2.79,14832000.0,15074000.0,0.16,0.5882,0.095,0.0883,0.131,0.0947,31964000.0,29741000.0,44169000.0,29.112,66.717,0.23,0.0,1.3415,0.0,0.0,0.0,0.4907,0.0,0.0487,0.4908,0.0,989544000.0,969647000.0,420799500.0,58998500.0,0.0,0.0,0.104,0.042,0.088,0.323,0.7241,60.4307,440.1896,0.0,0.8008,5.7113,0.0,0.056,17.0,0.4997,0.0,967469750.0,425466000.0,1041916000.0,2.151,22.718,0.0,0.0,IHC,35.650002,30.775000000000006,528760829.66400003
2017-12-31,0.1749,-0.0784,1.0572,1.28,1.3061,-0.1236,1.8827,-0.0827,0.1351,0.0,-0.1669,0.0,0.6667,1.8827,0.0,0.2183,0.0081,-0.1291,82665000.0,0.0481,31983000.0,50682000.0,0.0,41700000.0,41700000.0,8982000.0,0.0,8927000.0,-8619000.0,55000.0,0.0,17546000.0,0.0,17546000.0,1.14,1.13,14875000.0,15171000.0,0.1,0.6131,0.115,0.108,0.212,0.1521,9468000.0,8927000.0,17601000.0,320494000.0,0.0305,135054000.0,185440000.0,0.0,157104000.0,157104000.0,28336000.0,0.0,28248000.0,-13794000.0,88000.0,0.0,42042000.0,0.0,42042000.0,2.67,2.63,15718000.0,16008000.0,0.16,0.5786,0.094,0.0881,0.131,0.0892,30168000.0,28248000.0,42130000.0,29.011,66.55,0.845,0.0,1.7792,0.0,0.0,0.0,0.7166,0.088,0.0487,0.5044,0.0,989926000.0,963461000.0,442862000.0,75767000.0,0.0,0.0,0.099,0.04,0.088,0.306,0.6804,68.6293,458.4429,0.0,0.7237,4.23,0.0,0.06,14.0,0.4902,0.0,965911750.0,424937000.0,1048172250.0,1.82,20.39,0.0,0.0,IHC,27.450001,28.27424245454546,408318764.875
2017-09-30,0.2471,0.067,0.2096,0.4,0.36,-0.1191,3.2393,-0.1692,0.0951,-1.0,-0.2246,0.0,0.3333,3.2393,0.0,0.2899,0.0587,-0.1259,83752000.0,0.0663,33536000.0,50216000.0,0.0,42337000.0,42337000.0,7879000.0,0.0,7895000.0,2666000.0,-16000.0,0.0,5229000.0,0.0,5229000.0,0.35,0.34,14965000.0,15274000.0,0.06,0.5996,0.101,0.0943,0.062,0.1334,8433000.0,7895000.0,5213000.0,316700000.0,-0.1122,138805000.0,177895000.0,0.0,149631000.0,149631000.0,28264000.0,168000.0,28839000.0,-4186000.0,149000.0,-95356000.0,33025000.0,0.0,33025000.0,2.03,1.98,14965000.0,15274000.0,0.12,0.5617,0.097,0.0916,0.104,0.0051,30735000.0,29007000.0,33174000.0,28.08,66.056,0.747,0.0,1.7751,0.0,0.0,0.0,2.1365,0.171,0.0488,0.5055,0.0,988533000.0,961968000.0,476084500.0,93984500.0,0.0,0.0,0.077,0.031,0.092,0.296,0.0488,75.4456,479.2944,0.0,0.6652,3.3697,0.0,0.059,12.0,0.4725,0.0,992766750.0,426190750.0,1071632500.0,0.108,21.163,172.6607,0.0,IHC,25.25,22.607142800000002,377866250.0
2017-06-30,0.2067,-0.4559,2.2306,2.3846,2.3077,-0.0453,-0.5168,-0.1929,0.0021,-1.0,-0.2156,0.0,0.0,-0.5168,0.0,0.3709,-0.4635,-0.0497,82237000.0,0.0584,37324000.0,44913000.0,0.0,40985000.0,40985000.0,3928000.0,0.0,3952000.0,-10379000.0,-24000.0,0.0,14331000.0,0.0,14331000.0,0.88,0.86,16349000.0,16628000.0,0.0,0.5461,0.055,0.0481,0.174,0.0577,4494000.0,3952000.0,14307000.0,311490000.0,-0.2547,143546000.0,167944000.0,0.0,140117000.0,140117000.0,27827000.0,608000.0,27903000.0,-4216000.0,208000.0,-95356000.0,32119000.0,0.0,32119000.0,1.93,1.89,16349000.0,16628000.0,0.105,0.5392,0.097,0.0915,0.103,-0.0467,30225000.0,28511000.0,32327000.0,25.586,60.975,0.29,0.0,1.3499,0.0,0.0,0.0,0.3311,0.0,0.0484,0.4984,0.0,996873000.0,974803000.0,488666000.0,100463500.0,0.0,0.0,0.075,0.029,0.092,0.277,-0.453,69.1015,503.4103,0.0,0.6374,3.1005,0.0,0.054,10.0,0.4498,0.0,1044317250.0,430878500.0,1124526250.0,-0.89,19.053,46.8931,0.0,IHC,20.450001,19.479166916666667,334337066.349
2017-03-31,-0.1223,-0.9321,-0.9534,-0.9512,-0.9523,-0.027,0.9972,-0.2291,0.0274,-1.0,-0.1737,0.0,-1.0,0.9972,0.0,-0.0893,-0.2396,-0.0314,71840000.0,-0.0534,32211000.0,39629000.0,0.0,32082000.0,32082000.0,7547000.0,0.0,7474000.0,2538000.0,73000.0,0.0,4936000.0,0.0,4936000.0,0.3,0.29,16701000.0,16978000.0,0.0,0.5516,0.108,0.104,0.069,-0.0008,7773000.0,7474000.0,5009000.0,306949000.0,-0.3514,146699000.0,160250000.0,0.0,129029000.0,129029000.0,31221000.0,1081000.0,30741000.0,8517000.0,433000.0,-95498000.0,22224000.0,0.0,22224000.0,1.31,1.29,16701000.0,16978000.0,0.105,0.5221,0.109,0.1037,0.072,-0.0309,33480000.0,31822000.0,22657000.0,25.728,60.749,-0.004,0.0,3.0633,0.0,0.0,0.0,-0.0124,0.0,0.0476,0.4466,0.0,1014575000.0,963415000.0,480980000.0,144657500.0,0.0,0.0,0.051,0.019,0.104,0.259,-0.4264,73.9741,517.5395,0.0,0.6382,2.1219,0.0,0.08,9.0,0.4204,0.0,1117154250.0,436117250.0,1187103750.0,-0.567,18.379,29.4376,0.0,IHC,18.6,18.39861111111111,310638600.0
2016-12-31,-0.1482,0.2609,0.729,0.7241,0.75,-0.0079,-2.2444,-0.053,0.3645,-1.0,-0.1249,0.0,0.0,-2.2444,0.0,-0.2221,0.3417,-0.0105,78871000.0,-0.367,35734000.0,43137000.0,0.0,34227000.0,34227000.0,8910000.0,168000.0,9518000.0,989000.0,116000.0,-95356000.0,8529000.0,0.0,8529000.0,0.5,0.49,17081000.0,17310000.0,0.06,0.5469,0.127,0.1228,0.108,-0.1806,10035000.0,9686000.0,8645000.0,311004000.0,-0.4137,145231000.0,165773000.0,0.0,132174000.0,132174000.0,33599000.0,1534000.0,132853000.0,9555000.0,10016000.0,-110804000.0,123298000.0,0.0,123298000.0,7.18,7.09,17162000.0,17379000.0,0.15,0.533,0.438,0.4321,0.396,-0.0997,136218000.0,134387000.0,133314000.0,25.558,63.983,-0.834,0.0,1.2886,0.0,0.0,57.6548,-1.6702,0.12,0.0366,0.434,0.0,1092891000.0,1070881000.0,517664500.0,100868500.0,0.0,0.0,0.282,0.097,0.432,0.246,-0.2514,107.1197,567.0701,0.0,0.6008,3.0833,0.0,0.021,2.0,0.425,0.0,1184113000.0,436651750.0,1266243750.0,-1.806,18.122,87.6056,0.0,IHC,19.549999,19.904411588235295,333933532.91899997
2016-09-30,-0.3858,-0.6777,-0.7071,-0.7059,-0.7059,-0.0067,0.9762,0.0499,0.4179,-0.1197,-0.0263,0.0,0.0,0.9762,0.0,-0.2402,-0.6671,-0.0099,78542000.0,-0.4381,38277000.0,40265000.0,0.0,32823000.0,32823000.0,7442000.0,440000.0,6959000.0,2636000.0,43000.0,0.0,4323000.0,0.0,4323000.0,0.25,0.25,17120000.0,17340000.0,0.045,0.5127,0.101,0.0942,0.055,-0.0635,7923000.0,7399000.0,4366000.0,356735000.0,-0.3261,183457000.0,173278000.0,0.0,141948000.0,141948000.0,31330000.0,1810000.0,130573000.0,10871000.0,10114000.0,-111167000.0,119702000.0,0.0,119702000.0,6.95,6.87,17120000.0,17340000.0,0.09,0.4857,0.377,0.3711,0.336,-0.0149,134438000.0,132383000.0,129816000.0,25.641,70.633,-0.291,2.2282,4.6266,0.0869,0.0305,16.8159,-1.1541,0.18,0.0332,0.4179,0.0,1209232000.0,1168170000.0,543550000.0,114035000.0,0.0,0.0,0.293,0.093,0.371,0.278,-0.0443,125.3453,548.7242,0.0,0.6563,3.1283,0.0,0.013,2.0,0.3979,0.0,1210523250.0,408349750.0,1282118500.0,-0.31,20.837,73.1398,0.0,IHC,17.18,17.224166611111112,294121600.0
2016-06-30,-0.3061,-0.1446,-0.1184,-0.1034,-0.1034,-0.0048,-0.6349,0.0787,0.4905,-0.0726,0.6445,0.0,0.0,-0.6349,0.0,-0.3349,-0.1565,-0.0077,77696000.0,-0.4159,40477000.0,37219000.0,0.0,29897000.0,29897000.0,7322000.0,473000.0,6790000.0,2354000.0,201000.0,-142000.0,4436000.0,0.0,4436000.0,0.26,0.26,17204000.0,17417000.0,0.0,0.479,0.1,0.0935,0.057,0.1264,7749000.0,7263000.0,4637000.0,417966000.0,-0.1953,219398000.0,198568000.0,0.0,152327000.0,152327000.0,46241000.0,1814000.0,146124000.0,15985000.0,10199000.0,-111896000.0,130139000.0,0.0,130139000.0,7.55,7.47,17204000.0,17417000.0,0.045,0.4751,0.359,0.3539,0.311,-0.5027,150036000.0,147938000.0,140338000.0,25.533,72.693,0.571,2.4512,1.5475,0.096,0.0325,15.3552,2.2135,0.0,0.0364,0.3848,0.0,1250604000.0,1266151000.0,440396500.0,128769500.0,0.0,0.0,0.345,0.103,0.354,0.33,-1.6144,123.9669,478.3138,0.0,0.9491,3.2458,0.0,0.006,2.0,0.3644,0.0,1209119750.0,376787250.0,1267247750.0,-12.212,24.295,81.5535,0.0,IHC,17.969998999999998,16.520277694444445,309155862.79599994
2016-03-31,-0.1558,11.9169,19.3123,19.5,19.2667,-0.0047,-4.2137,0.146,0.4657,0.0059,0.5027,0.0,0.2857,-4.2137,0.0,-0.2255,0.2405,-0.007,75895000.0,-0.4298,30743000.0,45152000.0,0.0,35227000.0,35227000.0,9925000.0,453000.0,109586000.0,3576000.0,9656000.0,-109770000.0,106010000.0,0.0,106010000.0,6.15,6.08,17243000.0,17449000.0,0.045,0.5949,1.456,1.4499,1.397,-0.2844,110511000.0,110039000.0,115666000.0,473285000.0,-0.094,258301000.0,214984000.0,0.0,167384000.0,167384000.0,47600000.0,1819000.0,147347000.0,16612000.0,10122000.0,-111688000.0,130735000.0,0.0,130735000.0,7.58,7.5,17243000.0,17449000.0,0.09,0.4542,0.32,0.3152,0.276,-0.4078,151415000.0,149166000.0,140857000.0,25.043,77.397,-1.252,2.4587,8.4496,0.0982,0.0307,242.9117,-0.2036,0.007,0.0342,0.4642,0.0,1334550000.0,1231250000.0,438627500.0,176990500.0,0.0,0.0,0.383,0.105,0.315,0.381,-1.4764,175.1454,406.2186,0.0,1.079,2.6741,0.0,0.012,2.0,0.3537,0.0,1184751000.0,341221250.0,1243578500.0,-11.194,27.448,82.0044,0.0,IHC,15.92,16.113428600000002,274508560.0
