,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.1142,0.1256,0.3099,0.2778,0.2778,0.0339,0.2061,0.1093,0.1024,0.5264,0.0,0.0,0.304,0.1838,0.0,0.1049,0.1256,0.0341,39703000.0,0.1142,0.0,39703000.0,0.0,21047000.0,22671000.0,17032000.0,0.0,17032000.0,3769000.0,0.0,0.0,13263000.0,0.0,13263000.0,0.46,0.46,28863536.0,29048850.0,0.163,1.0,0.472,0.429,0.334,0.4057,18724000.0,17032000.0,13263000.0,153625000.0,0.1674,0.0,153625000.0,0.0,84197000.0,90380000.0,63245000.0,0.0,63245000.0,17766000.0,0.0,0.0,45479000.0,0.0,45479000.0,1.59,1.58,28863536.0,29048850.0,0.576,1.0,0.453,0.4117,0.296,0.357,69541000.0,63245000.0,45479000.0,14.515,127.888,0.558,13.6041,2.5154,0.9373,0.104,0.0,1.2441,0.354,0.0224,0.5301,0.0,3691312000.0,4011372000.0,0.0,0.0,0.0,-0.0238,0.0215,-0.0099,-0.2317,0.113,0.012,0.412,0.042,1.2421,0.0,0.0,0.0,0.0,0.0,0.0,0.362,17.0,0.5481,0.0,3842623750.0,402358500.0,3676638500.0,1.9,5.322,0.0,-0.0291,0.0214,-0.0107,-0.261,GBNK,29.799999,32.15571431428571,860133343.936464
2018-03-31,0.1246,0.2058,0.3777,0.3429,0.3429,0.0337,0.1301,0.0947,0.1058,0.0029,0.0,0.0,0.304,0.1526,0.0,0.0731,0.2058,0.0343,38875000.0,0.1246,0.0,38875000.0,0.0,20298000.0,21946000.0,16929000.0,0.0,16929000.0,3372000.0,0.0,0.0,13557000.0,0.0,13557000.0,0.47,0.47,28822829.0,29036820.0,0.163,1.0,0.478,0.4355,0.349,0.3981,18592000.0,16929000.0,13557000.0,149557000.0,0.2472,0.0,149557000.0,0.0,82198000.0,88212000.0,61345000.0,0.0,61345000.0,19004000.0,0.0,0.0,42341000.0,0.0,42341000.0,1.49,1.48,28822829.0,29036820.0,0.537,1.0,0.45,0.4102,0.283,0.35,67338000.0,61345000.0,42341000.0,14.24,126.151,0.537,9.1269,1.5472,0.6409,0.0707,0.0,1.1691,0.347,0.023,0.5221,0.0,3636043000.0,3854511000.0,0.0,0.0,0.0,-0.0236,0.0235,-0.0096,-0.2249,0.109,0.012,0.41,0.042,1.2675,0.0,0.0,0.0,0.0,0.0,0.0,0.36,18.0,0.5496,0.0,3725740750.0,389503000.0,3583609750.0,1.816,5.189,0.0,-0.0247,0.0213,-0.0089,-0.2211,GBNK,28.35,28.539705823529413,817127202.1500001
2017-12-31,0.1212,0.3167,0.1595,0.1538,0.1154,0.0248,3.704,0.0988,0.1206,0.1276,0.0,0.0,0.087,4.0375,0.0,0.0218,0.3167,0.0254,38080000.0,0.1212,0.0,38080000.0,0.0,22339000.0,23956000.0,14124000.0,0.0,14124000.0,5519000.0,0.0,0.0,8605000.0,0.0,8605000.0,0.3,0.29,28524471.0,28953752.0,0.125,1.0,0.411,0.3709,0.226,0.3351,15662000.0,14124000.0,8605000.0,145251000.0,0.3265,0.0,145251000.0,0.0,80816000.0,86795000.0,58456000.0,0.0,58456000.0,19832000.0,0.0,0.0,38624000.0,0.0,38624000.0,1.38,1.36,28056588.0,28343687.0,0.5,1.0,0.442,0.4024,0.266,0.3463,64172000.0,58456000.0,38624000.0,14.195,126.886,0.447,11.8234,1.8162,0.8329,0.0912,0.0,1.5607,0.417,0.0215,0.5866,0.0,3619343000.0,3904791000.0,0.0,0.0,0.0,-0.0499,0.0197,-0.0176,-0.4356,0.103,0.011,0.402,0.041,1.3423,0.0,0.0,0.0,0.0,0.0,0.0,0.362,17.0,0.5564,0.0,3649638750.0,376604500.0,3503109750.0,1.793,5.177,0.0,-0.0299,0.0208,-0.0107,-0.271,GBNK,27.65,28.450000030303038,788701623.15
2017-09-30,0.3478,0.7219,0.744,0.44,0.44,0.2234,0.1065,0.0489,-0.1277,0.0033,0.0,0.0,0.087,0.109,0.0,0.165,0.7219,0.224,36967000.0,0.3478,0.0,36967000.0,0.0,20513000.0,21807000.0,15160000.0,0.0,15160000.0,5106000.0,0.0,0.0,10054000.0,0.0,10054000.0,0.36,0.36,27920658.0,28120111.0,0.125,1.0,0.448,0.4101,0.272,0.2841,16563000.0,15160000.0,10054000.0,141135000.0,0.4161,0.0,141135000.0,0.0,80340000.0,86076000.0,55059000.0,0.0,55059000.0,17619000.0,0.0,0.0,37440000.0,0.0,37440000.0,1.33,1.33,27920658.0,28120111.0,0.49,1.0,0.431,0.3901,0.265,0.2839,60768000.0,55059000.0,37440000.0,13.436,123.217,0.376,8.0288,2.3152,0.5975,0.0639,0.0,1.0651,0.347,0.0199,0.5549,0.0,3440294000.0,3599821000.0,0.0,0.0,0.0,-0.0193,0.0208,-0.0056,-0.1475,0.103,0.011,0.39,0.041,1.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.368,18.0,0.5692,0.0,3559300500.0,363474250.0,3419994000.0,1.435,5.055,0.0,-0.0291,0.0219,-0.0085,-0.2104,GBNK,27.799999,26.08142842857143,776194264.479342
2017-06-30,0.4877,0.7158,0.7807,0.3333,0.3333,0.3142,1.0277,0.4212,0.2164,-0.1576,0.0,0.0,0.087,1.1005,0.0,0.3327,0.7158,0.314,35635000.0,0.4877,0.0,35635000.0,0.0,19048000.0,20503000.0,15132000.0,0.0,15132000.0,5007000.0,0.0,0.0,10125000.0,0.0,10125000.0,0.36,0.36,27913082.0,28095871.0,0.125,1.0,0.464,0.4246,0.284,0.3818,16521000.0,15132000.0,10125000.0,131596000.0,0.3704,0.0,131596000.0,0.0,77434000.0,82893000.0,48703000.0,0.0,48703000.0,15552000.0,0.0,0.0,33151000.0,0.0,33151000.0,1.22,1.22,27913082.0,28095871.0,0.48,1.0,0.411,0.3701,0.252,0.2966,54056000.0,48703000.0,33151000.0,13.167,119.422,0.487,9.216,1.6779,0.6999,0.0756,0.0,1.3512,0.347,0.0207,0.5345,0.0,3333428000.0,3543840000.0,0.0,0.0,0.0,-0.0054,0.0212,-0.0021,-0.0533,0.093,0.01,0.37,0.039,1.2138,0.0,0.0,0.0,0.0,0.0,0.0,0.393,20.0,0.5884,0.0,3492627750.0,357526250.0,3379048750.0,1.398,4.714,0.0,-0.0299,0.0232,-0.0091,-0.2245,GBNK,27.200001,25.56666666666667,759235858.313082
2017-03-31,0.431,0.6784,0.6806,0.25,0.2963,0.3127,0.4809,0.4392,0.2097,0.0475,0.0,0.0,0.087,0.5248,0.0,0.2664,0.6784,0.3154,34569000.0,0.431,0.0,34569000.0,0.0,18916000.0,20529000.0,14040000.0,0.0,14040000.0,4200000.0,0.0,0.0,9840000.0,0.0,9840000.0,0.35,0.35,27867558.0,28090179.0,0.125,1.0,0.446,0.4061,0.285,0.3884,15426000.0,14040000.0,9840000.0,119914000.0,0.2582,0.0,119914000.0,0.0,72679000.0,77524000.0,42390000.0,0.0,42390000.0,13678000.0,0.0,0.0,28712000.0,0.0,28712000.0,1.13,1.13,27867558.0,28090179.0,0.47,1.0,0.393,0.3535,0.239,0.2661,47129000.0,42390000.0,28712000.0,12.877,119.443,0.482,9.4121,1.4629,0.7309,0.0772,0.0,1.4252,0.357,0.0209,0.5472,0.0,3328579000.0,3550103000.0,0.0,0.0,0.0,-0.0426,0.0216,-0.0173,-0.4315,0.089,0.009,0.354,0.038,1.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.416,22.0,0.6061,0.0,3272977500.0,323133500.0,3126839500.0,1.145,4.303,0.0,-0.0419,0.0253,-0.0117,-0.2948,GBNK,24.35,24.26666669444445,678575037.3000001
2016-12-31,0.4078,0.2081,0.2597,-0.0714,-0.0714,0.3175,-0.6222,0.4213,0.2047,-0.1021,0.0,0.0,0.15,-0.6401,0.0,0.5469,0.2081,0.3198,33964000.0,0.4078,0.0,33964000.0,0.0,21863000.0,23237000.0,10727000.0,0.0,10727000.0,3306000.0,0.0,0.0,7421000.0,0.0,7421000.0,0.26,0.26,27817973.0,28252223.0,0.115,1.0,0.361,0.3158,0.218,0.0746,12258000.0,10727000.0,7421000.0,109502000.0,0.1641,0.0,109502000.0,0.0,68700000.0,72787000.0,36715000.0,0.0,36715000.0,11988000.0,0.0,0.0,24727000.0,0.0,24727000.0,1.06,1.05,23267108.0,23559947.0,0.46,1.0,0.374,0.3353,0.226,0.2492,40985000.0,36715000.0,24727000.0,12.667,118.438,0.091,10.7519,1.8105,0.8488,0.0888,0.0,0.3847,0.442,0.0213,0.6437,0.0,3294706000.0,3543438000.0,0.0,0.0,0.0,-0.1128,0.0241,-0.0095,-0.2103,0.085,0.009,0.335,0.038,1.1627,0.0,0.0,0.0,0.0,0.0,0.0,0.434,20.0,0.6274,0.0,3029588000.0,289803750.0,2867480750.0,1.173,4.706,0.0,-0.0509,0.0285,-0.0134,-0.3429,GBNK,24.200001,22.21911773529412,673194974.417973
2016-09-30,0.1529,-0.0136,-0.0395,-0.1071,-0.1071,0.0829,-0.013,0.464,0.4838,0.0782,0.0,0.0,0.15,0.06,0.0,0.2761,-0.0136,0.0823,27428000.0,0.1529,0.0,27428000.0,0.0,17607000.0,18624000.0,8804000.0,0.0,8804000.0,3039000.0,0.0,0.0,5765000.0,0.0,5765000.0,0.25,0.25,22811386.0,22984647.0,0.115,1.0,0.359,0.321,0.21,0.3453,9851000.0,8804000.0,5765000.0,99664000.0,0.0777,0.0,99664000.0,0.0,60970000.0,64797000.0,34867000.0,0.0,34867000.0,11670000.0,0.0,0.0,23197000.0,0.0,23197000.0,1.08,1.07,22811386.0,22984647.0,0.445,1.0,0.39,0.3498,0.233,0.319,38856000.0,34867000.0,23197000.0,15.403,143.53,0.415,9.7947,7.2075,0.6359,0.0668,0.0,1.6788,0.46,0.0216,0.6419,0.0,3274112000.0,3333130000.0,0.0,0.0,0.0,-0.0215,0.0269,-0.0076,-0.1987,0.09,0.009,0.35,0.038,1.442,0.0,0.0,0.0,0.0,0.0,0.0,0.412,19.0,0.6118,0.0,2811163250.0,257119000.0,2618005250.0,1.394,4.369,0.0,-0.0496,0.0296,-0.0166,-0.4159,GBNK,17.85,17.948611027777776,407183240.1
2016-06-30,0.0311,0.0657,0.0382,0.0385,0.0385,0.0084,-0.3003,0.0553,0.0666,0.0106,0.0,0.0,0.15,-0.2808,0.0,0.0465,0.0657,0.0082,23953000.0,0.0311,0.0,23953000.0,0.0,14293000.0,15134000.0,8819000.0,0.0,8819000.0,3133000.0,0.0,0.0,5686000.0,0.0,5686000.0,0.27,0.27,21242520.0,21378349.0,0.115,1.0,0.401,0.3682,0.237,0.2704,9594000.0,8819000.0,5686000.0,96027000.0,0.0571,0.0,96027000.0,0.0,57161000.0,61039000.0,34988000.0,0.0,34988000.0,11554000.0,0.0,0.0,23434000.0,0.0,23434000.0,1.11,1.1,21242520.0,21378349.0,0.43,1.0,0.407,0.3644,0.244,0.3255,39107000.0,34988000.0,23434000.0,10.825,112.525,0.305,14.3751,1.4333,1.3279,0.1275,0.0,1.1866,0.426,0.002,0.5967,0.0,2390321000.0,2665239000.0,0.0,0.0,0.0,-0.0399,0.0304,-0.0112,-0.3471,0.105,0.01,0.364,0.041,1.4329,0.0,0.0,0.0,0.0,0.0,0.0,0.387,17.0,0.5953,0.0,2593740000.0,223979750.0,2352846500.0,1.471,4.521,0.0,-0.0692,0.0303,-0.0242,-0.5637,GBNK,16.700001,16.16749983333333,354750105.24252003
2016-03-31,0.0542,0.0942,0.1517,0.1667,0.125,0.011,0.473,0.101,0.0607,0.2628,0.0,0.0,0.15,1.6545,0.0,0.0542,0.0942,0.007,24157000.0,0.0542,0.0,24157000.0,0.0,14937000.0,15792000.0,8365000.0,0.0,8365000.0,2510000.0,0.0,0.0,5855000.0,0.0,5855000.0,0.28,0.27,21184892.0,21398559.0,0.115,1.0,0.384,0.3463,0.242,0.3645,9282000.0,8365000.0,5855000.0,95305000.0,0.0771,0.0,95305000.0,0.0,56526000.0,60861000.0,34444000.0,0.0,34444000.0,11219000.0,0.0,0.0,23225000.0,0.0,23225000.0,1.1,1.09,21184892.0,21398559.0,0.415,1.0,0.409,0.3614,0.244,0.3545,38945000.0,34444000.0,23225000.0,10.645,111.272,0.416,11.8199,1.47,1.1103,0.106,0.0,1.6174,0.411,0.0021,0.6183,0.0,2357283000.0,2576545000.0,0.0,0.0,0.0,-0.0702,0.0346,-0.0275,-0.7252,0.106,0.01,0.361,0.041,1.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.377,19.0,0.5931,0.0,2555020250.0,219950000.0,2321476750.0,1.595,4.499,0.0,-0.0737,0.0297,-0.0282,-0.5974,GBNK,15.46,15.217142857142857,327518430.32
