,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.119,0.4311,0.6737,0.6667,0.6667,0.0028,6.4831,0.0134,0.0488,0.0018,0.0,0.0,0.5,5.9475,0.0,0.0185,0.4311,0.0029,14739000.0,0.119,0.0,14739000.0,0.0,6494000.0,9019000.0,5720000.0,0.0,5720000.0,1278000.0,0.0,0.0,4442000.0,0.0,4442000.0,0.2,0.2,22570179.0,22651732.0,0.03,1.0,0.435,0.3881,0.301,0.2944,6408000.0,5720000.0,4442000.0,55183000.0,0.184,0.0,55183000.0,0.0,25338000.0,35463000.0,19720000.0,0.0,19720000.0,7690000.0,0.0,0.0,12030000.0,0.0,12030000.0,0.54,0.54,22570179.0,22651732.0,0.105,1.0,0.407,0.3574,0.218,0.2442,22442000.0,19720000.0,12030000.0,5.309,49.258,0.192,1.3075,1.474,0.2463,0.0259,0.0,0.9505,0.15,0.025,0.4406,0.0,1111755000.0,1107998000.0,0.0,0.0,0.0,0.0277,0.0007,0.0079,0.1701,0.102,0.011,0.357,0.048,1.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.194,9.0,0.4592,0.0,1098773750.0,117568500.0,1141956250.0,0.597,2.445,0.0,-0.0322,0.0018,-0.0081,-0.1646,RVSB,8.44,8.673714285714283,190492310.76
2018-03-31,0.1164,0.3916,0.4794,0.4444,0.4444,0.003,-0.1327,0.0155,0.0469,0.0005,0.0,0.0,0.5,-0.1421,0.0,0.0562,0.3916,0.0037,13320000.0,0.1164,0.0,13320000.0,0.0,6498000.0,9127000.0,4193000.0,0.0,4193000.0,1184000.0,0.0,0.0,3009000.0,0.0,3009000.0,0.13,0.13,22564864.0,22647511.0,0.03,1.0,0.368,0.3148,0.226,0.3463,4903000.0,4193000.0,3009000.0,53615000.0,0.2249,0.0,53615000.0,0.0,25220000.0,35618000.0,17997000.0,0.0,17997000.0,7755000.0,0.0,0.0,10242000.0,0.0,10242000.0,0.45,0.45,22531480.0,22618330.0,0.096,1.0,0.39,0.3357,0.191,0.2101,20914000.0,17997000.0,10242000.0,5.181,49.766,0.204,1.3096,1.9839,0.2528,0.0257,0.0,1.6623,0.231,0.0248,0.4878,0.0,1122968000.0,1107753000.0,0.0,0.0,0.0,-0.0778,0.0066,-0.0292,-0.5479,0.088,0.009,0.336,0.047,1.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.213,12.0,0.4704,0.0,1094712000.0,116090750.0,1138179500.0,0.5,2.38,0.0,-0.0563,0.0016,-0.0125,-0.2304,RVSB,9.34,9.15264705882353,210755829.76
2017-12-31,0.2631,0.7185,-0.2373,-0.2222,-0.2222,0.0026,-0.6805,0.1447,0.0656,0.188,0.0,0.0,0.1,-0.7178,0.0,0.0896,0.7185,0.0021,13686000.0,0.2631,0.0,13686000.0,0.0,6156000.0,8558000.0,5128000.0,0.0,5128000.0,3608000.0,0.0,0.0,1520000.0,0.0,1520000.0,0.07,0.07,22537092.0,22622129.0,0.022,1.0,0.44,0.3747,0.111,0.1214,6015000.0,5128000.0,1520000.0,52226000.0,0.2489,0.0,52226000.0,0.0,24874000.0,35409000.0,16817000.0,0.0,16817000.0,7550000.0,0.0,0.0,9267000.0,0.0,9267000.0,0.42,0.42,22537092.0,22622129.0,0.086,1.0,0.374,0.322,0.177,0.1727,19533000.0,16817000.0,9267000.0,5.183,48.795,0.074,1.3404,1.0252,0.2586,0.0268,0.0,1.1921,0.314,0.0254,0.4498,0.0,1099706000.0,1106809000.0,0.0,0.0,0.0,-0.0828,0.0,-0.011,-0.1691,0.081,0.008,0.322,0.046,1.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.205,9.0,0.4763,0.0,1085287250.0,114681500.0,1133780500.0,0.4,2.317,0.0,-0.0694,0.0,-0.0129,-0.2478,RVSB,8.67,8.988181818181816,195396587.64
2017-09-30,0.2595,1.0594,0.8208,1.0,1.0,0.0035,-0.1323,0.1663,0.0498,0.147,0.0,0.0,0.15,-0.1165,0.0,0.1603,1.0594,0.002,13438000.0,0.2595,0.0,13438000.0,0.0,6190000.0,8759000.0,4679000.0,0.0,4679000.0,1620000.0,0.0,0.0,3059000.0,0.0,3059000.0,0.14,0.14,22518941.0,22609480.0,0.023,1.0,0.381,0.3482,0.228,0.2128,5116000.0,4679000.0,3059000.0,49375000.0,0.2077,0.0,49375000.0,0.0,24368000.0,34702000.0,14673000.0,0.0,14673000.0,4933000.0,0.0,0.0,9740000.0,0.0,9740000.0,0.44,0.44,22518941.0,22609480.0,0.083,1.0,0.34,0.2972,0.197,0.2683,16800000.0,14673000.0,9740000.0,5.184,49.691,0.127,1.3234,3.3858,0.2553,0.026,0.0,0.9431,0.164,0.025,0.4606,0.0,1118979000.0,1072535000.0,0.0,0.0,0.0,-0.009,0.0,-0.0019,-0.0595,0.086,0.009,0.297,0.045,1.3916,0.0,0.0,0.0,0.0,0.0,0.0,0.189,13.0,0.4935,0.0,1047803250.0,112830750.0,1098112250.0,0.588,2.193,0.0,-0.0225,0.0,-0.0062,-0.1434,RVSB,8.4,7.995714285714285,189159104.4
2017-06-30,0.2742,0.5849,0.5639,0.5,0.5,0.0033,-1.2337,0.2067,0.0341,0.1475,0.0,0.0,0.0,-1.2724,0.0,0.1805,0.5849,0.0016,13171000.0,0.2742,0.0,13171000.0,0.0,6376000.0,9174000.0,3997000.0,0.0,3997000.0,1343000.0,0.0,0.0,2654000.0,0.0,2654000.0,0.12,0.12,22504852.0,22589440.0,0.02,1.0,0.359,0.3035,0.202,-0.0666,4725000.0,3997000.0,2654000.0,46606000.0,0.1682,0.0,46606000.0,0.0,23513000.0,34340000.0,12266000.0,0.0,12266000.0,3905000.0,0.0,0.0,8361000.0,0.0,8361000.0,0.37,0.37,22504852.0,22589440.0,0.08,1.0,0.318,0.2632,0.179,0.2924,14829000.0,12266000.0,8361000.0,5.062,48.718,-0.039,1.309,1.5156,0.2586,0.0262,0.0,-0.2901,0.167,0.0256,0.4841,0.0,1096400000.0,1091751000.0,0.0,0.0,0.0,0.139,0.0,-0.0081,-0.147,0.075,0.008,0.263,0.044,1.6737,0.0,0.0,0.0,0.0,0.0,0.0,0.216,9.0,0.5045,0.0,1002435250.0,111391750.0,1057203500.0,0.605,2.071,0.0,-0.0263,0.0,-0.0079,-0.1436,RVSB,6.64,6.7283333333333335,149432217.28
2017-03-31,0.1961,0.2523,0.4477,0.5,0.5,0.0035,1.0094,0.2309,0.0268,0.1464,0.0,0.0,0.0,0.9245,0.0,0.1758,0.2523,0.0009,11931000.0,0.1961,0.0,11931000.0,0.0,6152000.0,8918000.0,3013000.0,0.0,3013000.0,979000.0,0.0,0.0,2034000.0,0.0,2034000.0,0.09,0.09,22480805.0,22580371.0,0.02,1.0,0.308,0.2525,0.17,0.4507,3677000.0,3013000.0,2034000.0,43772000.0,0.1017,0.0,43772000.0,0.0,22538000.0,32981000.0,10791000.0,0.0,10791000.0,3387000.0,0.0,0.0,7404000.0,0.0,7404000.0,0.33,0.33,22478306.0,22548340.0,0.08,1.0,0.309,0.2465,0.169,0.4049,13537000.0,10791000.0,7404000.0,4.949,49.159,0.239,1.3139,2.8741,0.2655,0.026,0.0,2.8353,0.222,0.0254,0.5156,0.0,1105130000.0,1070054000.0,0.0,0.0,0.0,-0.0676,0.0,-0.0327,-0.5873,0.067,0.007,0.247,0.043,2.4391,0.0,0.0,0.0,0.0,0.0,0.0,0.242,15.0,0.5149,0.0,949944750.0,110410250.0,1009025000.0,0.788,1.947,0.0,-0.0186,0.0,-0.0077,-0.1224,RVSB,7.15,7.5486111111111125,160737755.75
2016-12-31,0.094,0.1679,0.1682,0.125,0.125,0.0025,0.2932,0.1123,0.0305,0.0005,0.0,0.0,-0.3939,0.268,0.0,0.1087,0.1679,0.0016,10835000.0,0.094,0.0,10835000.0,0.0,5650000.0,7851000.0,2984000.0,0.0,2984000.0,991000.0,0.0,0.0,1993000.0,0.0,1993000.0,0.09,0.09,22490433.0,22563712.0,0.02,1.0,0.303,0.2754,0.184,0.5436,3282000.0,2984000.0,1993000.0,41816000.0,0.056,0.0,41816000.0,0.0,21618000.0,31632000.0,10184000.0,0.0,10184000.0,3409000.0,0.0,0.0,6775000.0,0.0,6775000.0,0.3,0.3,22490433.0,22563712.0,0.06,1.0,0.298,0.2435,0.162,0.3621,12468000.0,10184000.0,6775000.0,4.864,42.672,0.262,1.1306,1.2566,0.2324,0.0258,0.0,2.846,0.222,0.0263,0.5215,0.0,959707000.0,956873000.0,0.0,0.0,0.0,0.0384,0.0,0.0201,0.7315,0.062,0.007,0.244,0.044,2.2379,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.0,0.517,0.0,898841750.0,109662500.0,955847500.0,0.673,1.859,0.0,-0.0015,0.0,-0.0005,-0.0096,RVSB,7.0,6.48,157433031.0
2016-09-30,0.1023,-0.0514,0.0169,0.0,0.0,0.0018,0.9444,0.0979,0.0422,0.0041,0.0,0.0,0.5385,0.6603,0.0,0.078,-0.0514,0.0011,10669000.0,0.1023,0.0,10669000.0,0.0,5335000.0,8397000.0,2272000.0,0.0,2272000.0,592000.0,0.0,0.0,1680000.0,0.0,1680000.0,0.07,0.07,22474019.0,22530331.0,0.02,1.0,0.295,0.213,0.157,0.3033,3145000.0,2272000.0,1680000.0,40885000.0,0.0463,0.0,40885000.0,0.0,21064000.0,31130000.0,9755000.0,0.0,9755000.0,3267000.0,0.0,0.0,6488000.0,0.0,6488000.0,0.29,0.29,22474019.0,22530331.0,0.073,1.0,0.307,0.2386,0.159,0.3399,12551000.0,9755000.0,6488000.0,4.938,42.631,0.144,1.1561,4.1384,0.2341,0.0264,0.0,1.9792,0.286,0.0264,0.5,0.0,958088000.0,891063000.0,0.0,0.0,0.0,-0.0268,0.0,-0.0083,-0.1019,0.06,0.007,0.239,0.044,2.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.252,10.0,0.5152,0.0,873784250.0,108810750.0,930968250.0,0.618,1.819,0.0,0.0014,0.0,0.0005,0.0068,RVSB,5.38,5.171666666666667,120910222.22
2016-06-30,0.0161,0.0387,0.0639,0.1429,0.1429,0.0017,0.5601,0.084,0.0516,0.0127,0.0,0.0,-0.3939,0.5503,0.0,0.0481,0.0387,0.0015,10337000.0,0.0161,0.0,10337000.0,0.0,5401000.0,7815000.0,2522000.0,0.0,2522000.0,825000.0,0.0,0.0,1697000.0,0.0,1697000.0,0.08,0.08,22467861.0,22514235.0,0.02,1.0,0.332,0.244,0.164,0.3115,3433000.0,2522000.0,1697000.0,39895000.0,0.0312,0.0,39895000.0,0.0,20678000.0,30017000.0,9878000.0,0.0,9878000.0,3418000.0,0.0,0.0,6460000.0,0.0,6460000.0,0.29,0.29,22467861.0,22514235.0,0.066,1.0,0.316,0.2476,0.162,0.316,12604000.0,9878000.0,6460000.0,4.895,40.346,0.143,1.1426,2.2422,0.2334,0.0275,0.0,1.9417,0.25,0.0278,0.5225,0.0,906494000.0,881789000.0,0.0,0.0,0.0,-0.0228,0.0,-0.0073,-0.0823,0.06,0.007,0.248,0.044,1.898,0.0,0.0,0.0,0.0,0.0,0.0,0.228,8.0,0.5183,0.0,857856000.0,107654750.0,909032500.0,0.561,1.776,0.0,0.0283,0.0,0.0087,0.1273,RVSB,4.73,4.7044444444444435,106272982.53000002
2016-03-31,0.0136,0.118,-0.0744,-0.1429,-0.1429,0.0017,7.2,0.0728,0.0404,0.0123,0.0,0.0,0.0,6.8927,0.0,-0.0318,0.118,0.0025,9975000.0,0.0136,0.0,9975000.0,0.0,5232000.0,7569000.0,2406000.0,0.0,2406000.0,1001000.0,0.0,0.0,1405000.0,0.0,1405000.0,0.06,0.06,22461619.0,22501966.0,0.0,1.0,0.261,0.2412,0.141,0.2801,2608000.0,2406000.0,1405000.0,39731000.0,0.0628,0.0,39731000.0,0.0,20430000.0,29947000.0,9784000.0,0.0,9784000.0,3426000.0,0.0,0.0,6358000.0,0.0,6358000.0,0.28,0.28,22450252.0,22494151.0,0.068,1.0,0.312,0.2463,0.16,0.2886,12381000.0,9784000.0,6358000.0,4.82,39.858,0.124,1.1471,2.4664,0.238,0.028,0.0,2.0427,0.0,0.0282,0.5245,0.0,895277000.0,865642000.0,0.0,0.0,0.0,-0.0265,0.0,-0.0076,-0.3762,0.06,0.007,0.246,0.045,1.7424,0.0,0.0,0.0,0.0,0.0,0.0,0.243,9.0,0.5142,0.0,840254500.0,106267000.0,890962000.0,0.511,1.77,0.0,0.0349,0.0,0.0097,0.149,RVSB,4.2,4.298857142857142,94338799.8
