,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.1233,0.2892,0.709,0.7,0.65,0.0242,0.1483,0.0257,0.136,-0.0145,0.2151,0.0002,0.1013,-0.2119,0.0,0.0775,0.29,0.0078,141999000.0,0.1208,5764000.0,136235000.0,0.0,89271000.0,107658000.0,28577000.0,10093000.0,18463000.0,3463000.0,0.0,0.0,15000000.0,0.0,15000000.0,0.34,0.33,44287000.0,45091000.0,0.25,0.9594,0.322,0.2011,0.106,0.0826,45748000.0,28556000.0,15000000.0,565985000.0,0.111,21636000.0,544349000.0,0.0,353498000.0,422634000.0,121715000.0,38211000.0,83566000.0,-49588000.0,0.0,0.0,133154000.0,0.0,133154000.0,3.02,2.99,44287000.0,45091000.0,0.954,0.9618,0.332,0.2152,0.235,0.1018,188158000.0,121777000.0,133154000.0,19.7,29.525,0.265,20.7502,0.091,1.0533,0.4431,2.8293,2.3347,0.735,0.3695,0.6287,0.0,1307575000.0,2222505000.0,102328500.0,30208000.0,16400500.0,-0.6652,0.024,-0.1641,-1.355,0.157,0.064,0.215,0.274,1.0693,19.1585,72.4002,10.5775,5.5311,18.7363,34.5102,0.316,25.0,0.6246,0.0,2216752750.0,846754250.0,2068479000.0,1.302,12.78,3.187,-0.5952,0.0162,-0.1497,-1.2765,MINI,46.900002,46.42428594285715,2077060388.5740001
2018-03-31,0.1423,0.2311,0.4633,0.4783,0.4348,0.0113,0.0675,0.0348,0.1637,-0.0144,0.1779,0.0226,0.1013,-0.2048,0.0,0.1358,0.2276,0.0024,140654000.0,0.1386,5391000.0,135263000.0,0.0,88998000.0,105932000.0,29331000.0,9599000.0,19804000.0,4949000.0,0.0,0.0,14855000.0,0.0,14855000.0,0.34,0.33,44214000.0,44842000.0,0.25,0.9617,0.329,0.209,0.106,0.1338,46226000.0,29403000.0,14855000.0,550676000.0,0.0848,21280000.0,529396000.0,0.0,347077000.0,414106000.0,115290000.0,36925000.0,78446000.0,-48485000.0,0.0,0.0,126931000.0,0.0,126931000.0,2.88,2.86,44214000.0,44842000.0,0.931,0.9614,0.327,0.2095,0.231,0.1104,180302000.0,115371000.0,126931000.0,19.843,29.431,0.425,20.8429,0.1756,1.0504,0.4446,3.0631,2.3515,0.735,0.3722,0.6327,0.0,1301265000.0,2215052000.0,97836500.0,29801000.0,16625000.0,-0.4614,0.0158,-0.1146,-0.9581,0.155,0.062,0.21,0.268,1.0861,19.3458,70.1451,11.1427,5.6285,18.4784,33.1234,0.323,25.0,0.6303,0.0,2204421000.0,819147750.0,2055467250.0,1.375,12.455,3.1245,-0.559,0.0151,-0.1399,-1.1868,MINI,43.5,43.12941197058823,1923309000.0
2017-12-31,0.124,0.0666,3.7291,3.75,3.8372,0.004,-0.0102,0.0342,0.1698,-0.0044,0.1249,0.0168,0.1019,-0.344,0.0,0.1743,0.0661,0.0014,146696000.0,0.1251,4962000.0,141734000.0,0.0,87484000.0,104739000.0,36995000.0,9316000.0,27688000.0,-64383000.0,0.0,0.0,92071000.0,0.0,92071000.0,2.09,2.08,44130000.0,44446000.0,0.227,0.9662,0.364,0.2522,0.628,0.124,53435000.0,37004000.0,92071000.0,533549000.0,0.049,21001000.0,512548000.0,0.0,336438000.0,402696000.0,109852000.0,35728000.0,74124000.0,-48104000.0,0.0,0.0,122228000.0,0.0,122228000.0,2.77,2.76,44055000.0,44254000.0,0.908,0.9606,0.325,0.2059,0.229,0.123,173224000.0,109852000.0,122228000.0,19.526,29.515,0.412,21.1404,0.3048,1.0827,0.4499,3.9721,0.4324,0.109,0.3718,0.5964,0.0,1302476000.0,2221951000.0,105368500.0,27171500.0,15541500.0,-0.5432,0.0101,-0.1474,-1.3162,0.155,0.06,0.206,0.262,1.1098,18.4399,76.3194,10.7205,5.0636,19.6363,34.3306,0.328,22.0,0.6306,0.0,2190523500.0,787834250.0,2038046250.0,1.49,12.111,3.0747,-0.5161,0.0138,-0.1312,-1.1047,MINI,34.5,34.21363678787879,1522485000.0
2017-09-30,0.0493,0.0057,-0.1165,-0.1379,-0.1379,-0.0056,0.0415,0.0185,0.0507,-0.0114,0.0825,-0.0633,0.1019,-0.1603,0.0,0.0906,0.0054,-0.0027,136636000.0,0.0604,5519000.0,131117000.0,0.0,87745000.0,104305000.0,26812000.0,9203000.0,17611000.0,6383000.0,0.0,0.0,11228000.0,0.0,11228000.0,0.25,0.25,44039000.0,44206000.0,0.227,0.9596,0.313,0.1962,0.082,0.0652,42749000.0,26814000.0,11228000.0,517240000.0,0.0088,20324000.0,496916000.0,0.0,323452000.0,389359000.0,107557000.0,34605000.0,72936000.0,23310000.0,0.0,0.0,49626000.0,0.0,49626000.0,1.12,1.11,44039000.0,44206000.0,0.887,0.9607,0.33,0.2079,0.096,0.1453,170586000.0,107541000.0,49626000.0,17.61,29.105,0.202,21.3075,0.2863,1.21,0.4569,2.9136,2.9044,0.908,0.3759,0.6422,0.0,1281753000.0,2207503000.0,96969500.0,31286500.0,17587500.0,-0.7266,0.0151,-0.1734,-1.487,0.066,0.025,0.208,0.256,2.7416,21.4735,71.1384,12.0055,5.334,16.5324,29.4095,0.792,23.0,0.6253,0.0,2176499500.0,756315750.0,2020918000.0,1.707,11.745,3.1077,-0.4474,0.0126,-0.1177,-0.9656,MINI,34.450001,31.007142914285716,1517143594.039
2017-06-30,0.0009,0.5738,1.1555,1.2222,1.2222,-0.0108,0.0363,0.009,0.0335,-0.0096,0.0436,-0.0523,0.1019,1.7472,0.0,0.0617,-0.1327,-0.0043,126690000.0,0.0147,5408000.0,121282000.0,0.0,82850000.0,99130000.0,22152000.0,8807000.0,13343000.0,4566000.0,0.0,0.0,8777000.0,0.0,8777000.0,0.2,0.2,43944000.0,44025000.0,0.227,0.9573,0.299,0.1748,0.069,0.1174,37892000.0,22150000.0,8777000.0,509457000.0,-0.0151,18702000.0,490755000.0,0.0,316164000.0,383343000.0,107412000.0,33449000.0,73940000.0,22833000.0,0.0,0.0,51107000.0,0.0,51107000.0,1.16,1.15,43944000.0,44025000.0,0.866,0.9633,0.335,0.2108,0.1,0.1509,170683000.0,107389000.0,51107000.0,17.341,28.445,0.339,21.2198,0.211,1.2237,0.4612,2.515,3.4748,1.135,0.3817,0.654,0.0,1249968000.0,2173178000.0,90462000.0,32811500.0,16851500.0,-0.5121,0.0198,-0.1233,-0.9922,0.068,0.025,0.211,0.253,2.6367,22.0007,66.1927,11.749,5.6317,15.5268,30.2321,0.747,21.0,0.6206,0.0,2170425250.0,747470250.0,2011570250.0,1.75,11.593,3.2105,-0.4295,0.0132,-0.1136,-0.9144,MINI,29.85,28.672222250000004,1311728400.0
2017-03-31,-0.0126,-0.0882,-0.0769,-0.08,-0.08,0.0001,-0.0725,0.0069,-0.0068,0.0243,0.1626,0.0657,0.1019,0.1322,0.0,0.027,-0.0879,-0.0025,123527000.0,-0.0081,5112000.0,118415000.0,0.0,78359000.0,94522000.0,23893000.0,8402000.0,15482000.0,5330000.0,0.0,0.0,10152000.0,0.0,10152000.0,0.23,0.23,44109000.0,44341000.0,0.227,0.9586,0.317,0.1934,0.082,0.1915,39148000.0,23884000.0,10152000.0,507616000.0,-0.0288,16972000.0,490644000.0,0.0,311351000.0,379843000.0,110801000.0,32644000.0,66669000.0,20267000.0,0.0,0.0,46402000.0,0.0,46402000.0,1.05,1.04,44109000.0,44341000.0,0.845,0.9666,0.321,0.1956,0.091,0.1328,163134000.0,99313000.0,46402000.0,17.051,27.932,0.536,21.198,0.1725,1.2432,0.4668,2.8427,3.2233,0.987,0.3849,0.6343,0.0,1232049000.0,2159462000.0,83561500.0,30812000.0,15932500.0,-0.277,0.0106,-0.0734,-0.5938,0.063,0.023,0.196,0.253,2.881,21.8698,64.6028,11.8204,6.0748,16.4746,31.8604,0.805,23.0,0.6134,0.0,2168258500.0,742083250.0,2007042000.0,1.528,11.508,3.0423,-0.4957,0.0116,-0.1305,-1.0383,MINI,30.5,31.69444438888889,1345324500.0
2016-12-31,-0.0281,0.8186,1.0483,1.0952,1.0476,-0.0461,0.0289,0.0142,-0.0324,0.0371,0.2367,-0.0118,0.1016,0.7734,0.0,-0.0503,0.7343,-0.0069,130387000.0,-0.0307,4285000.0,126102000.0,0.0,74498000.0,91402000.0,34700000.0,8193000.0,26500000.0,7031000.0,0.0,0.0,19469000.0,0.0,19469000.0,0.44,0.43,44070000.0,44267000.0,0.206,0.9671,0.39,0.2661,0.149,0.2126,50797000.0,34693000.0,19469000.0,508622000.0,-0.0417,16471000.0,492151000.0,0.0,309294000.0,379048000.0,113103000.0,32726000.0,68898000.0,21650000.0,0.0,0.0,47248000.0,0.0,47248000.0,1.07,1.06,44145000.0,44390000.0,0.824,0.9676,0.325,0.1998,0.093,0.1271,165358000.0,101624000.0,47248000.0,16.692,27.976,0.629,21.2634,0.0939,1.2739,0.4674,4.2345,2.066,0.468,0.385,0.5714,0.0,1232916000.0,2165855000.0,89683000.0,28237000.0,15504000.0,-0.3107,0.0049,-0.0958,-0.776,0.064,0.024,0.2,0.254,2.8836,19.6543,71.1705,11.06,5.6713,18.0126,32.8059,0.77,22.0,0.6081,0.0,2158508000.0,743837750.0,2003597500.0,1.465,11.522,3.1053,-0.5254,0.0141,-0.1407,-1.1232,MINI,30.25,30.901470617647057,1333117500.0
2016-09-30,-0.0312,-0.1251,-0.0909,-0.0645,-0.0645,-0.0154,-0.2688,0.0057,-0.0308,0.0512,0.1107,0.0342,0.1016,-0.3141,0.0,-0.0147,-0.1249,-0.0126,128853000.0,-0.0337,3897000.0,124956000.0,0.0,80457000.0,98289000.0,26667000.0,8047000.0,18615000.0,5906000.0,0.0,0.0,12709000.0,0.0,12709000.0,0.29,0.29,44159000.0,44453000.0,0.206,0.9698,0.333,0.2069,0.099,0.0824,42846000.0,26662000.0,12709000.0,512752000.0,-0.0129,16958000.0,495794000.0,0.0,313239000.0,397383000.0,98411000.0,33447000.0,52561000.0,15277000.0,0.0,0.0,37284000.0,0.0,37284000.0,0.84,0.84,44159000.0,44453000.0,0.805,0.9669,0.29,0.1677,0.073,0.1025,148907000.0,86008000.0,37284000.0,16.761,28.16,0.24,21.4956,0.2156,1.2825,0.4707,3.3133,2.4637,0.71,0.3833,0.6244,0.0,1243502000.0,2183206000.0,88487000.0,35042000.0,17862000.0,-0.6609,0.0177,-0.1606,-1.2787,0.05,0.019,0.168,0.257,3.6239,22.8808,66.2934,12.9285,5.7947,14.6325,28.7063,0.958,26.0,0.6109,0.0,2141818750.0,751316500.0,1996567750.0,1.19,11.611,2.5715,-0.611,0.0182,-0.161,-1.3124,MINI,30.200001,29.58305544444444,1333601844.159
2016-06-30,-0.0298,-0.3985,-0.5675,-0.5714,-0.5714,-0.0302,-0.0925,0.0185,-0.0452,0.0945,0.1312,-0.0105,0.1016,-0.5938,0.0,-0.061,0.0915,-0.0244,124849000.0,-0.0417,3678000.0,121171000.0,0.0,78037000.0,95630000.0,25541000.0,8002000.0,6072000.0,2000000.0,0.0,0.0,4072000.0,0.0,4072000.0,0.09,0.09,44132000.0,44505000.0,0.206,0.9705,0.243,0.1127,0.033,0.0434,30343000.0,14074000.0,4072000.0,517242000.0,0.0356,17427000.0,499815000.0,0.0,314441000.0,397597000.0,102218000.0,34360000.0,55461000.0,16907000.0,0.0,0.0,38554000.0,0.0,38554000.0,0.86,0.86,44132000.0,44505000.0,0.786,0.9663,0.293,0.1737,0.075,0.111,151534000.0,89821000.0,38554000.0,16.779,27.832,0.123,21.3349,0.121,1.2715,0.4699,1.7588,7.2272,2.289,0.387,0.6251,0.0,1228297000.0,2164511000.0,83399500.0,34959500.0,17395500.0,-0.816,0.0135,-0.1923,-1.476,0.051,0.019,0.174,0.259,3.8031,24.6383,62.4754,12.2108,6.202,14.7955,29.7342,0.914,27.0,0.6079,0.0,2126541250.0,759630000.0,1993722250.0,1.301,11.72,2.6141,-0.6083,0.0216,-0.1724,-1.4454,MINI,34.639998999999996,33.64611102777778,1528732435.8679998
2016-03-31,-0.0594,1.7217,1.4025,1.4167,1.4167,-0.0253,-0.0829,-0.0205,-0.0177,-0.016,-0.0218,-0.0661,0.1016,-0.2843,0.0,-0.0812,1.7217,-0.0278,124533000.0,-0.061,4611000.0,119922000.0,0.0,76302000.0,93727000.0,26195000.0,8484000.0,17711000.0,6713000.0,0.0,0.0,10998000.0,0.0,10998000.0,0.25,0.25,44219000.0,44335000.0,0.206,0.963,0.332,0.2103,0.088,0.1678,41372000.0,26195000.0,10998000.0,522681000.0,0.0988,19149000.0,503532000.0,0.0,319508000.0,403455000.0,100077000.0,35325000.0,63820000.0,19922000.0,0.0,0.0,43898000.0,0.0,43898000.0,0.98,0.98,44219000.0,44335000.0,0.767,0.9634,0.304,0.1897,0.084,0.125,159127000.0,99145000.0,43898000.0,17.167,27.324,0.473,20.6436,0.0143,1.2025,0.4589,3.0876,3.2079,0.824,0.3926,0.6127,0.0,1208255000.0,2120460000.0,78141000.0,30837000.0,15972000.0,-0.4077,0.0206,-0.1155,-0.9477,0.057,0.022,0.19,0.263,3.4084,21.794,53.965,10.7723,6.6889,16.9498,32.7248,0.783,24.0,0.6113,0.0,2095708000.0,773262500.0,1984605000.0,1.478,11.82,2.8067,-0.5633,0.0248,-0.1612,-1.4051,MINI,33.02,29.44628551428571,1460111380.0000002
