,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.0312,0.0073,0.1999,0.2105,0.1667,0.0172,1.4162,0.1021,0.0649,0.958,0.0,0.0,0.25,4.558,0.0,0.0607,0.0073,0.0112,8882000.0,0.0312,0.0,8882000.0,0.0,5453000.0,6257000.0,2625000.0,0.0,2625000.0,758000.0,0.0,0.0,1867000.0,0.0,1867000.0,0.23,0.21,8227000.0,8714000.0,0.05,1.0,0.316,0.2955,0.21,0.1402,2811000.0,2625000.0,1867000.0,36332000.0,0.0906,0.0,36332000.0,0.0,21759000.0,25598000.0,10734000.0,0.0,10734000.0,5050000.0,0.0,0.0,5684000.0,0.0,5684000.0,0.69,0.65,8227000.0,8714000.0,0.17,1.0,0.314,0.2954,0.156,0.3976,11421000.0,10734000.0,5684000.0,8.928,105.157,0.151,9.9481,6.6078,1.1143,0.0946,0.0,0.9111,0.217,0.0,0.6139,0.0,865127000.0,892608000.0,0.0,0.0,0.0,-0.2681,0.0098,-0.0513,-2.4516,0.08,0.007,0.295,0.043,2.8547,0.0,0.0,0.0,0.0,0.0,0.0,0.246,10.0,0.5989,0.0,861010500.0,71248750.0,848320250.0,1.756,4.416,0.0,-0.1097,0.0157,-0.049,-2.591,CWBC,11.8,11.592571428571429,97078600.0
2018-03-31,0.1042,0.1073,0.3378,0.2941,0.3125,0.018,0.243,0.1569,0.063,1.0768,0.0,0.0,0.1429,0.4691,0.0,0.0972,0.1073,0.0135,9133000.0,0.1042,0.0,9133000.0,0.0,5689000.0,6533000.0,2600000.0,0.0,2600000.0,786000.0,0.0,0.0,1814000.0,0.0,1814000.0,0.22,0.21,8209000.0,8686000.0,0.04,1.0,0.303,0.2847,0.199,0.5202,2767000.0,2600000.0,1814000.0,36063000.0,0.123,0.0,36063000.0,0.0,21447000.0,25348000.0,10715000.0,0.0,10715000.0,5342000.0,0.0,0.0,5373000.0,0.0,5373000.0,0.65,0.62,8209000.0,8686000.0,0.16,1.0,0.316,0.2971,0.149,0.3723,11404000.0,10715000.0,5373000.0,8.736,105.456,0.579,9.3608,8.3821,1.0716,0.0888,0.0,2.78,0.182,0.0,0.6229,0.0,865689000.0,873723000.0,0.0,0.0,0.0,-0.0579,0.0127,-0.032,-1.7485,0.077,0.006,0.297,0.044,2.8344,0.0,0.0,0.0,0.0,0.0,0.0,0.246,10.0,0.5947,0.0,835050500.0,69940750.0,828281500.0,1.635,4.393,0.0,-0.1185,0.0158,-0.05,-2.6183,CWBC,11.35,11.163823529411767,93172150.0
2017-12-31,0.1466,0.2805,-0.6649,-0.6875,-0.6875,0.0236,0.4928,0.1727,0.0581,0.9601,0.0,0.0,0.1429,0.6701,0.0,0.0886,0.2805,0.0136,9384000.0,0.1466,0.0,9384000.0,0.0,5379000.0,6421000.0,2963000.0,0.0,2963000.0,2514000.0,0.0,0.0,449000.0,0.0,449000.0,0.05,0.05,8182000.0,8649000.0,0.04,1.0,0.333,0.3158,0.048,0.4839,3129000.0,2963000.0,449000.0,35201000.0,0.1214,0.0,35201000.0,0.0,20998000.0,24738000.0,10463000.0,0.0,10463000.0,5548000.0,0.0,0.0,4915000.0,0.0,4915000.0,0.6,0.57,8146000.0,8589000.0,0.155,1.0,0.317,0.2972,0.14,0.3383,11148000.0,10463000.0,4915000.0,8.564,101.847,0.555,6.9473,5.6061,0.8112,0.0682,0.0,11.4833,0.8,0.0,0.5732,0.0,833315000.0,844289000.0,0.0,0.0,0.0,-0.1193,0.0088,-0.0655,-3.7048,0.072,0.006,0.297,0.044,2.8979,0.0,0.0,0.0,0.0,0.0,0.0,0.258,9.0,0.5965,0.0,805400500.0,68654750.0,798934250.0,1.462,4.321,0.0,-0.1639,0.0153,-0.0663,-3.4088,CWBC,10.65,10.58606060606061,87138300.0
2017-09-30,0.0833,0.0564,0.0493,0.0556,0.0,0.021,5.6169,0.2477,0.0774,9.1533,0.0,0.0,0.1429,3.4447,0.0,0.0468,0.0564,0.0085,8933000.0,0.0833,0.0,8933000.0,0.0,5238000.0,6387000.0,2546000.0,0.0,2546000.0,992000.0,0.0,0.0,1554000.0,0.0,1554000.0,0.19,0.18,8165000.0,8598000.0,0.04,1.0,0.304,0.285,0.174,0.4376,2714000.0,2546000.0,1554000.0,34001000.0,0.08,0.0,34001000.0,0.0,20505000.0,24187000.0,9814000.0,0.0,9814000.0,4008000.0,0.0,0.0,5806000.0,0.0,5806000.0,0.71,0.68,8165000.0,8598000.0,0.15,1.0,0.31,0.2886,0.171,0.2966,10525000.0,9814000.0,5806000.0,8.545,101.549,0.479,6.8393,6.3161,0.8004,0.0673,0.0,2.7838,0.211,0.0,0.5864,0.0,829150000.0,833422000.0,0.0,0.0,0.0,-0.0964,0.0317,-0.0467,-2.4821,0.086,0.008,0.289,0.044,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.211,9.0,0.6031,0.0,770692250.0,67471250.0,768248500.0,1.235,4.164,0.0,-0.1958,0.0156,-0.0722,-3.4529,CWBC,10.4,10.29,84916000.0
2017-06-30,0.1619,0.3665,0.3831,0.3571,0.3846,0.0187,-0.5912,0.2215,0.0736,2.981,0.0,0.0,0.1429,-0.8575,0.0,0.1068,0.3665,0.0047,8613000.0,0.1619,0.0,8613000.0,0.0,5141000.0,6007000.0,2606000.0,0.0,2606000.0,1050000.0,0.0,0.0,1556000.0,0.0,1556000.0,0.19,0.18,8136000.0,8567000.0,0.04,1.0,0.324,0.3026,0.181,0.026,2794000.0,2606000.0,1556000.0,33314000.0,0.074,0.0,33314000.0,0.0,20271000.0,23636000.0,9678000.0,0.0,9678000.0,3945000.0,0.0,0.0,5733000.0,0.0,5733000.0,0.7,0.68,8136000.0,8567000.0,0.145,1.0,0.312,0.2905,0.172,0.1374,10383000.0,9678000.0,5733000.0,8.384,96.481,0.028,5.1377,4.6711,0.6128,0.0533,0.0,0.4524,0.211,0.0,0.5969,0.0,784972000.0,788768000.0,0.0,0.0,0.0,-0.6818,0.0101,-0.0557,-2.5532,0.087,0.008,0.291,0.046,1.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.207,9.0,0.6085,0.0,725431000.0,66082750.0,727095000.0,0.563,4.095,0.0,-0.371,0.0104,-0.081,-3.8298,CWBC,10.1,10.110000000000001,82173600.0
2017-03-31,0.0959,0.062,0.0569,0.0625,0.0667,0.0077,0.1173,0.2016,0.0752,2.5238,0.0,0.0,0.1667,-0.0921,0.0,0.1401,0.062,-0.0084,8271000.0,0.0959,0.0,8271000.0,0.0,5185000.0,5923000.0,2348000.0,0.0,2348000.0,992000.0,0.0,0.0,1356000.0,0.0,1356000.0,0.17,0.16,8100000.0,8532000.0,0.035,1.0,0.304,0.2839,0.164,0.391,2511000.0,2348000.0,1356000.0,32114000.0,0.0024,0.0,32114000.0,0.0,19775000.0,23135000.0,8979000.0,0.0,8979000.0,3677000.0,0.0,0.0,5302000.0,0.0,5302000.0,0.65,0.63,8100000.0,8532000.0,0.14,1.0,0.301,0.2796,0.165,0.1845,9671000.0,8979000.0,5302000.0,8.218,92.383,0.399,4.5679,3.7256,0.5558,0.0494,0.0,2.9919,0.206,0.0,0.6269,0.0,748300000.0,755123000.0,0.0,0.0,0.0,-0.2029,0.0102,-0.0995,-5.0491,0.082,0.008,0.28,0.046,1.5647,0.0,0.0,0.0,0.0,0.0,0.0,0.215,9.0,0.6158,0.0,684727750.0,64838250.0,691508000.0,0.732,3.965,0.0,-0.2857,0.0106,-0.0738,-3.4249,CWBC,10.2,10.222777777777777,82620000.0
2016-12-31,-0.0112,-0.2737,-0.2584,-0.2727,-0.2381,-0.0006,-0.3781,0.1438,0.0715,1.7619,0.0,0.0,0.1667,-0.4972,0.0,0.1456,-0.2737,-0.0156,8184000.0,-0.0112,0.0,8184000.0,0.0,4941000.0,5870000.0,2314000.0,0.0,2314000.0,974000.0,0.0,0.0,1340000.0,0.0,1340000.0,0.16,0.16,8072000.0,8450000.0,0.035,1.0,0.306,0.2827,0.164,0.3322,2506000.0,2314000.0,1340000.0,31390000.0,-0.0278,0.0,31390000.0,0.0,19138000.0,22548000.0,8842000.0,0.0,8842000.0,3613000.0,0.0,0.0,5229000.0,0.0,5229000.0,0.64,0.62,8114000.0,8444000.0,0.135,1.0,0.303,0.2817,0.167,0.1992,9520000.0,8842000.0,5229000.0,8.094,88.029,0.337,3.5927,4.2265,0.4439,0.0408,0.0,2.5776,0.219,0.0,0.6037,0.0,710572000.0,705456000.0,0.0,0.0,0.0,-0.2128,0.0094,-0.0898,-3.8281,0.082,0.008,0.282,0.048,1.5051,0.0,0.0,0.0,0.0,0.0,0.0,0.211,7.0,0.6097,0.0,647026500.0,63806250.0,660121750.0,0.771,3.869,0.0,-0.2053,0.0108,-0.0515,-2.3835,CWBC,9.24,9.167647058823528,74585280.0
2016-09-30,0.0598,-0.1214,0.0102,0.0,0.0588,-0.0102,-1.3914,0.1056,-0.0129,0.1,0.0,0.0,0.1667,-1.697,0.0,0.1393,-0.1214,-0.013,8246000.0,0.0598,0.0,8246000.0,0.0,5004000.0,5836000.0,2410000.0,0.0,2410000.0,929000.0,0.0,0.0,1481000.0,0.0,1481000.0,0.18,0.18,8096000.0,8421000.0,0.035,1.0,0.312,0.2923,0.18,-0.1939,2572000.0,2410000.0,1481000.0,31483000.0,-0.0272,0.0,31483000.0,0.0,18510000.0,21769000.0,9714000.0,0.0,9714000.0,3974000.0,0.0,0.0,5740000.0,44000.0,5696000.0,0.7,0.67,8096000.0,8421000.0,0.13,1.0,0.327,0.3085,0.181,0.2841,10309000.0,9714000.0,5740000.0,7.931,82.082,-0.198,0.6793,2.1812,0.0857,0.0083,0.0,-0.6327,0.194,0.0,0.6068,0.0,664536000.0,652377000.0,0.0,0.0,0.0,0.7065,0.0118,-0.0803,-4.0864,0.09,0.009,0.309,0.049,1.7504,0.0,0.0,0.0,0.0,0.0,0.0,0.186,5.0,0.5879,0.0,619711000.0,62958250.0,637782000.0,1.105,3.889,0.0,-0.103,0.0108,-0.0326,-1.7261,CWBC,8.29,8.182222222222224,67115840.0
2016-06-30,-0.1208,1.4829,1.4751,1.4828,1.4483,0.0251,1.2689,0.0942,-0.0075,-0.475,0.0,0.0,0.1667,1.2443,0.0,0.0478,1.4829,-0.0129,7413000.0,-0.1208,0.0,7413000.0,0.0,4645000.0,5506000.0,1907000.0,0.0,1907000.0,782000.0,0.0,0.0,1125000.0,0.0,1125000.0,0.14,0.13,8098000.0,8410000.0,0.035,1.0,0.281,0.2573,0.152,0.2121,2082000.0,1907000.0,1125000.0,31018000.0,-0.0421,0.0,31018000.0,0.0,17898000.0,20971000.0,10047000.0,0.0,10047000.0,4197000.0,0.0,0.0,5850000.0,169000.0,5681000.0,0.7,0.66,8098000.0,8410000.0,0.125,1.0,0.341,0.3239,0.183,0.4138,10583000.0,10047000.0,5850000.0,7.809,79.356,0.194,1.2966,3.355,0.166,0.0163,0.0,1.5307,0.25,0.0,0.6266,0.0,642624000.0,625955000.0,0.0,0.0,0.0,-0.0871,0.0113,-0.0202,-0.8571,0.09,0.009,0.324,0.05,2.3413,0.0,0.0,0.0,0.0,0.0,0.0,0.179,4.0,0.577,0.0,602202750.0,63383250.0,621907250.0,1.585,3.83,0.0,-0.035,0.0102,-0.015,-0.8675,CWBC,7.36,7.395833333333332,59601280.0
2016-03-31,-0.0323,-0.2698,-0.222,-0.2,-0.2105,-0.004,-0.336,0.0882,-0.0712,1.1,0.0,0.0,0.5,-0.3371,0.0,0.1104,-0.2698,-0.0041,7547000.0,-0.0323,0.0,7547000.0,0.0,4548000.0,5336000.0,2211000.0,0.0,2211000.0,928000.0,0.0,0.0,1283000.0,0.0,1283000.0,0.16,0.15,8169000.0,8467000.0,0.03,1.0,0.313,0.293,0.17,0.472,2360000.0,2211000.0,1283000.0,32037000.0,0.0046,0.0,32037000.0,0.0,17686000.0,27846000.0,4191000.0,0.0,4191000.0,1808000.0,0.0,0.0,2383000.0,195000.0,2188000.0,0.27,0.24,8169000.0,8467000.0,0.12,1.0,0.145,0.1308,0.068,0.1508,4648000.0,4191000.0,2383000.0,7.643,76.234,0.436,1.2853,3.5423,0.1682,0.0169,0.0,2.8301,0.188,0.0,0.6026,0.0,622755000.0,604318000.0,0.0,0.0,0.0,-0.019,0.0106,-0.0091,-0.4631,0.034,0.004,0.131,0.053,2.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.444,7.0,0.552,0.0,591710500.0,63710750.0,608069750.0,0.591,3.922,0.0,-0.0667,0.014,-0.0108,-0.7549,CWBC,6.8,6.958571428571427,55549200.0
