,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2015-10-03,-0.0273,-0.3544,-0.4875,-0.4667,-0.5333,4.6588,-0.1343,-0.3546,0.0,-0.1603,0.0,0.0,3.5274,0.0,0.0471,-0.3272,0.0168,45077000.0,-0.0281,32275000.0,12802000.0,0.0,10462000.0,10896000.0,1906000.0,113000.0,1732000.0,770000.0,0.0,0.0,962000.0,0.0,962000.0,0.08,0.07,12751768.0,0.0,0.284,0.051,0.0409,0.021,0.1865,2279000.0,1845000.0,962000.0,187639000.0,-0.014,136124000.0,51515000.0,0.0,42020000.0,43422000.0,8093000.0,395000.0,7768000.0,3012000.0,0.0,0.0,4756000.0,0.0,4756000.0,0.37,0.37,12751768.0,,2.0,0.2745,0.051,0.0435,0.025,0.0415,9565000.0,8163000.0,4756000.0,3.457,5.471,0.659,1.1763,0.3728,0.3403,0.1837,16.3274,3.053,10.3565,0.0,0.1458,0.2321,0.0,43260000.0,69768000.0,26739000.0,58946000.0,62057000.0,13929000.0,0.0,-0.1563,0.0066,4.4958,-0.0345,-3.5876,0.109,0.056,0.0906,0.044,7.0,2.206,2.2014,23.5858,110.1931,0.0,3.0237,13.4711,0.0,5.405,9.0,0.2239,0.0,67534000.0,43600000.0,85042000.0,0.61,14.715,20.6658,0.0989,-0.2569,0.0062,-0.0143,-1.9187,RCMT,4.84,4.872,61718557.12
2015-07-04,-0.0668,-0.6028,-0.6584,-0.6875,-0.6667,-0.6375,-0.094,-0.3312,0.0,0.0216,0.0,0.0,-0.6461,0.0,0.0925,-0.6,0.0196,45286000.0,-0.0853,33196000.0,12090000.0,0.0,10546000.0,10880000.0,1210000.0,129000.0,1092000.0,403000.0,0.0,0.0,689000.0,0.0,689000.0,0.05,0.05,12711660.0,0.0,0.267,0.034,0.027,0.015,0.0454,1555000.0,1221000.0,689000.0,188944000.0,0.02,137070000.0,51874000.0,0.0,41549000.0,42854000.0,9020000.0,301000.0,8875000.0,3204000.0,0.0,0.0,5671000.0,0.0,5671000.0,0.44,0.45,12711660.0,,2.0,0.2745,0.055,0.0486,0.03,-0.0209,10481000.0,9176000.0,5671000.0,3.491,5.93,0.162,1.5734,0.2248,0.4507,0.2332,9.4651,3.444,3.5327,0.0,0.121,0.2329,0.0,50364000.0,75376000.0,29589000.0,71913000.0,64327500.0,15120000.0,0.0,-0.1557,0.0068,11.0238,-0.0084,-1.1347,0.115,0.064,0.0905,0.049,5.0,2.142,-0.3908,23.0192,125.5934,0.0,2.9372,12.4963,0.0,4.545,9.0,0.2199,0.0,65114250.0,49372250.0,88208500.0,-0.311,14.864,30.485,0.1049,0.7834,0.0056,-0.0092,-1.3303,RCMT,5.69,5.635588235294117,72329345.4
2015-04-04,0.0853,0.1779,0.1538,0.1,0.1,-0.7488,-0.0356,-0.326,0.0,0.0411,0.0,0.0,-0.7002,0.0,0.0688,0.1555,0.0204,47966000.0,-0.0124,34663000.0,13303000.0,0.0,10632000.0,10948000.0,2355000.0,124000.0,2220000.0,832000.0,0.0,0.0,1388000.0,0.0,1388000.0,0.11,0.11,12706327.0,0.0,0.2773,0.055,0.0489,0.029,-0.1152,2660000.0,2344000.0,1388000.0,193167000.0,0.0845,140428000.0,52739000.0,0.0,40656000.0,41904000.0,10835000.0,184000.0,10845000.0,3846000.0,0.0,0.0,6999000.0,0.0,6999000.0,0.55,0.55,12706327.0,,2.0,0.273,0.064,0.0571,0.036,-0.001,12277000.0,11029000.0,6999000.0,3.39,5.908,-0.435,1.574,0.0598,0.4643,0.234,18.9032,3.266,-3.5367,0.0,0.1216,0.2217,0.0,48973000.0,75072000.0,28198000.0,72696000.0,65541000.0,14191000.0,0.0,0.1253,0.0063,7.2331,-0.0128,-1.9462,0.128,0.077,0.1073,0.057,6.0,2.136,0.2949,27.1945,126.3395,0.0,2.9473,13.6119,0.0,3.636,8.0,0.2105,0.0,58094000.0,54547500.0,90432500.0,-0.016,15.202,59.9402,0.1331,-1.0969,0.0048,-0.0117,-1.8141,RCMT,6.54,6.41735294117647,83099378.58
2015-01-03,0.1294,2.1003,2.0853,2.0,2.0769,1.658,0.0087,-0.3121,0.0,0.0554,0.0,0.0,1.5841,0.0,0.1206,2.0577,0.0152,49310000.0,0.0755,35990000.0,13320000.0,0.0,10380000.0,10698000.0,2622000.0,29000.0,2724000.0,1007000.0,0.0,0.0,1717000.0,0.0,1717000.0,0.13,0.14,12554551.0,2.0,0.2701,0.062,0.0558,0.035,0.0577,3071000.0,2753000.0,1717000.0,193770000.0,0.1346,142077000.0,51693000.0,0.0,39972000.0,41175000.0,10518000.0,74000.0,10601000.0,3787000.0,0.0,0.0,6814000.0,0.0,6814000.0,0.54,0.54,12554551.0,,2.0,0.2668,0.061,0.0551,0.035,0.0107,11878000.0,10675000.0,6814000.0,3.414,6.122,0.226,1.593,0.5291,0.4666,0.2292,94.931,3.071,1.7368,15.385,0.1194,0.2105,0.0,48946000.0,76856000.0,28171000.0,66581000.0,61331500.0,13963500.0,0.0,-0.0466,0.0052,4.3497,-0.0028,-0.4371,0.115,0.075,0.1153,0.055,6.0,2.124,0.6114,27.0326,118.6415,0.0,3.1594,13.8769,0.0,3.704,7.0,0.2063,0.0,51798000.0,59439250.0,91221750.0,0.165,15.434,144.2568,0.1304,-0.5019,0.0042,-0.0108,-1.7382,RCMT,6.89,8.033030303030301,86500856.39
2014-09-27,0.2318,0.5738,0.6436,0.6667,0.6667,-3.8907,0.0487,0.0547,0.0,0.1207,0.0,0.0,-5.6453,0.0,0.1639,0.5687,0.0143,46382000.0,0.1225,33221000.0,13161000.0,0.0,9991000.0,10328000.0,2833000.0,19000.0,2839000.0,962000.0,0.0,0.0,1877000.0,0.0,1877000.0,0.15,0.15,12541551.0,0.0,0.2838,0.069,0.0616,0.04,-0.0717,3195000.0,2858000.0,1877000.0,190309000.0,0.1751,140142000.0,50167000.0,0.0,38855000.0,44750000.0,5417000.0,64000.0,5356000.0,1841000.0,0.0,0.0,3515000.0,0.0,3515000.0,0.28,0.27,12541551.0,,0.0,0.2636,0.035,0.0285,0.018,-0.0296,6587000.0,5420000.0,3515000.0,5.356,6.69,-0.265,0.0,0.6807,0.0,0.0,150.4211,3.03,-1.4507,0.0,0.1107,0.2154,0.0,52958000.0,83898000.0,51886000.0,49267000.0,63834000.0,16457500.0,0.0,0.2214,0.0039,-2.672,-0.013,-1.7893,0.055,0.039,0.0567,0.028,4.0,2.091,-0.9525,30.1748,129.3953,0.0,2.9813,11.5637,0.0,0.0,15.0,0.2042,0.0,45789750.0,64067500.0,91034500.0,-0.449,15.174,84.6875,0.0623,0.6831,0.0047,-0.012,-1.9597,RCMT,7.44,7.351428571428573,93309139.44
2014-06-28,0.1503,0.7903,0.3721,0.3333,0.25,25.4145,0.1205,0.0482,0.0,0.1574,0.0,0.0,8.1958,0.0,0.0757,0.7649,0.0112,49509000.0,0.1682,36554000.0,12955000.0,0.0,9653000.0,9930000.0,3025000.0,12000.0,3062000.0,1045000.0,0.0,0.0,2017000.0,0.0,2017000.0,0.16,0.15,12467321.0,0.0,0.2617,0.068,0.0621,0.041,0.1173,3351000.0,3074000.0,2017000.0,185247000.0,0.1916,137557000.0,47690000.0,0.0,37448000.0,43300000.0,4390000.0,59000.0,4319000.0,1539000.0,0.0,0.0,2780000.0,0.0,2780000.0,0.22,0.21,12467321.0,,0.0,0.2574,0.03,0.0236,0.015,-0.0086,5487000.0,4378000.0,2780000.0,5.22,6.812,0.466,0.0,0.9488,0.0,0.0,256.1667,2.742,3.3287,0.0,0.1027,0.195,0.0,50997000.0,84929000.0,50690000.0,43832000.0,59314500.0,16795500.0,0.0,-0.1351,0.0039,-3.53,-0.0183,-3.2744,0.044,0.031,0.0512,0.024,3.0,2.06,0.114,36.1046,125.3946,0.0,3.1231,11.0296,0.0,0.0,17.0,0.2022,0.0,43315250.0,62970250.0,89938500.0,-0.128,14.859,74.2034,0.0514,-6.0252,0.0046,-0.0103,-1.7223,RCMT,6.49,6.3751428571428574,80912913.29
2014-03-29,0.154,0.2353,0.2531,0.25,0.25,-39.4521,0.0271,0.0371,0.0,0.141,0.0,0.0,-12.5375,0.0,0.1444,0.3461,0.0116,48569000.0,0.178,36312000.0,12257000.0,0.0,9948000.0,10219000.0,2038000.0,14000.0,1976000.0,773000.0,0.0,0.0,1203000.0,0.0,1203000.0,0.1,0.1,12452821.0,0.0,0.2524,0.047,0.041,0.025,-0.0669,2261000.0,1990000.0,1203000.0,178117000.0,0.1967,132120000.0,45997000.0,0.0,36769000.0,42918000.0,3079000.0,63000.0,2958000.0,725000.0,0.0,0.0,2233000.0,0.0,2233000.0,0.18,0.18,12452821.0,,0.0,0.2582,0.023,0.017,0.013,-0.0461,4134000.0,3021000.0,2233000.0,5.03,6.335,-0.261,0.0,0.4655,0.0,0.0,142.1429,2.922,-2.3333,0.0,0.1099,0.2048,0.0,49163000.0,78883000.0,48756000.0,47512000.0,60252000.0,15988000.0,0.0,0.1575,0.0036,-2.5639,-0.0091,-1.631,0.036,0.026,0.0336,0.017,3.0,2.038,-2.9879,28.6685,131.6006,0.0,2.9562,11.1407,0.0,0.0,24.0,0.2064,0.0,42058750.0,62050250.0,87393750.0,-0.659,14.303,47.9524,0.0432,0.2301,0.0048,-0.0086,-1.3792,RCMT,6.59,6.722571428571429,82064090.39
2013-12-28,0.1678,-2.7583,-2.5359,-2.625,-2.4444,-0.1668,0.0234,0.016,0.0,0.111,0.0,-1.0,-0.1742,0.0,0.1027,-2.8625,0.0279,45849000.0,0.2385,34055000.0,11794000.0,0.0,9263000.0,14273000.0,-2479000.0,19000.0,-2521000.0,-939000.0,0.0,0.0,-1582000.0,0.0,-1582000.0,-0.13,-0.13,12366959.0,0.0,0.2572,-0.048,-0.0546,-0.035,-0.1062,-2220000.0,-2502000.0,-1582000.0,170778000.0,0.1712,126417000.0,44361000.0,0.0,35514000.0,41806000.0,2555000.0,55000.0,2587000.0,597000.0,0.0,0.0,1990000.0,0.0,1990000.0,0.16,0.16,12366959.0,,0.0,0.2598,0.022,0.0155,0.012,-0.0304,3753000.0,2642000.0,1990000.0,4.963,6.207,-0.394,0.0,0.7662,0.0,0.0,-131.6842,2.939,2.8647,0.0,0.1128,0.202,0.0,47965000.0,76763000.0,47558000.0,42548000.0,56697500.0,15948500.0,0.0,0.0739,0.0073,4.2685,-0.0073,-1.1879,0.032,0.023,0.0305,0.015,3.0,1.967,-1.9055,29.0157,127.5506,0.0,3.0121,10.7081,0.0,0.0,27.0,0.208,0.0,39288750.0,61314000.0,86809000.0,-0.42,13.809,48.0364,0.0396,0.3708,0.005,-0.0082,-1.2655,RCMT,6.95,6.594411764705882,85950365.05
2013-09-28,0.1043,0.642,0.8013,0.8,0.8,-0.6619,0.0137,-0.1273,0.0,0.4583,0.0,0.0,-0.7295,0.0,0.0529,0.6314,0.0272,41320000.0,0.186,30636000.0,10684000.0,0.0,8584000.0,8878000.0,1806000.0,14000.0,1802000.0,660000.0,0.0,0.0,1142000.0,0.0,1142000.0,0.09,0.09,12364673.0,0.0,0.2586,0.051,0.0439,0.028,0.0173,2095000.0,1816000.0,1142000.0,161948000.0,0.126,119282000.0,42666000.0,0.0,34651000.0,36301000.0,6365000.0,44000.0,6523000.0,1921000.0,0.0,0.0,4602000.0,0.0,4602000.0,0.37,0.38,12364673.0,,1.0,0.2635,0.048,0.0406,0.028,-0.0276,7764000.0,6567000.0,4602000.0,5.078,6.484,0.058,0.0,1.1526,0.0,0.0,129.7143,2.861,0.8249,0.0,0.1087,0.2077,0.0,49426000.0,80175000.0,48809000.0,39369000.0,50742000.0,13239500.0,0.0,-0.2399,0.0035,-6.8029,-0.0055,-0.81,0.076,0.053,0.0809,0.041,3.0,1.876,-0.6832,38.725,135.6839,0.0,3.1916,12.2322,0.0,2.703,9.0,0.214,0.0,37462000.0,60662500.0,86315000.0,-0.362,13.098,149.25,0.0891,0.4237,0.0039,-0.0082,-1.1128,RCMT,6.04,5.7559999999999985,74682624.92
2013-06-29,0.1663,0.6817,1.9109,2.0,2.0,-1.1952,-0.0549,-0.0884,0.0,0.2343,0.0,0.0,-1.5886,0.0,0.0706,0.6887,-0.0301,42379000.0,0.1853,31117000.0,11262000.0,0.0,8974000.0,9548000.0,1714000.0,16000.0,1701000.0,231000.0,0.0,0.0,1470000.0,0.0,1470000.0,0.12,0.12,12329264.0,0.0,0.2657,0.047,0.0405,0.035,-0.019,1998000.0,1717000.0,1470000.0,155467000.0,0.0906,113810000.0,41657000.0,0.0,34220000.0,35991000.0,5666000.0,41000.0,5816000.0,1722000.0,0.0,0.0,4094000.0,0.0,4094000.0,0.33,0.34,12329264.0,,1.0,0.2679,0.046,0.0377,0.026,-0.0164,7191000.0,5857000.0,4094000.0,4.98,6.056,-0.065,0.0,1.0873,0.0,0.0,107.3125,3.13,-0.1871,0.0,0.116,0.2118,0.0,47833000.0,74670000.0,47216000.0,38806000.0,49769500.0,14276500.0,0.0,1.9345,0.0046,-6.7092,-0.0126,-1.8932,0.066,0.048,0.0729,0.038,4.0,1.808,-0.3175,35.8433,129.0989,0.0,3.1237,10.8897,0.0,3.03,9.0,0.2201,0.0,35246750.0,62477500.0,86011500.0,-0.206,12.61,142.8537,0.0817,0.9577,0.0031,-0.008,-0.9333,RCMT,5.43,5.548571428571428,66947903.519999996
2013-03-30,0.0327,-0.1148,-0.0935,0.0,0.0,-0.9776,-0.0205,-0.1473,0.0,0.3746,0.0,0.0,-1.0755,0.0,0.0561,-0.1475,-0.0374,41230000.0,0.0791,30609000.0,10621000.0,0.0,8693000.0,9107000.0,1514000.0,6000.0,1605000.0,645000.0,0.0,0.0,960000.0,0.0,960000.0,0.08,0.08,12309764.0,0.0,0.2576,0.046,0.0391,0.023,-0.0058,1880000.0,1611000.0,960000.0,148841000.0,0.0386,108790000.0,40051000.0,0.0,33628000.0,35084000.0,4967000.0,35000.0,5126000.0,1997000.0,0.0,0.0,3129000.0,0.0,3129000.0,0.25,0.26,12309764.0,,1.0,0.2691,0.043,0.0347,0.021,-0.0025,6473000.0,5161000.0,3129000.0,4.85,6.21,-0.019,0.0,1.1487,0.0,0.0,268.5,2.79,0.076,0.0,0.114,0.2108,0.0,46306000.0,76446000.0,45593000.0,36432000.0,48615000.0,12466500.0,0.0,-4.2877,0.0042,-7.5213,-0.0076,-1.1636,0.049,0.036,0.0671,0.035,4.0,1.706,0.1227,44.1067,138.0242,0.0,3.0616,11.9393,0.0,4.0,11.0,0.2259,0.0,33726750.0,64489750.0,87237500.0,-0.03,12.091,147.4571,0.0648,-1.9557,0.0022,-0.005,-0.5724,RCMT,6.06,5.720588235294118,74597169.83999999
2012-12-29,-0.0029,-0.3275,-0.0941,-0.1111,0.0,-0.1515,-0.0189,-0.1306,0.0,0.2771,0.0,0.0,-0.2148,0.0,0.0967,-0.3914,-0.0566,37019000.0,0.0567,26920000.0,10099000.0,0.0,8400000.0,8768000.0,1331000.0,8000.0,1415000.0,385000.0,0.0,0.0,1030000.0,0.0,1030000.0,0.08,0.09,12031274.0,1.0,0.2728,0.048,0.0384,0.028,-0.112,1791000.0,1423000.0,1030000.0,145817000.0,0.0139,106102000.0,39715000.0,0.0,33166000.0,34487000.0,5228000.0,40000.0,5330000.0,2103000.0,0.0,0.0,3227000.0,0.0,3227000.0,0.26,0.26,12031274.0,,1.0,0.2724,0.046,0.0368,0.022,0.0209,6691000.0,5370000.0,3227000.0,4.885,6.206,-0.345,0.0,1.1941,0.0,0.0,177.875,2.807,-3.7709,12.5,0.1168,0.2269,0.0,45282000.0,74671000.0,44569000.0,35241000.0,47888000.0,13229000.0,0.0,0.0672,0.0029,-8.0218,-0.0071,-0.7092,0.048,0.037,0.0724,0.037,5.0,1.663,1.1044,45.86,134.4585,0.0,3.045,11.0225,0.0,3.846,6.0,0.2274,0.0,33037250.0,67751250.0,87689000.0,0.254,12.12,134.25,0.0684,-0.1434,0.0012,-0.0035,-0.3868,RCMT,5.32,5.756176470588237,64006377.68
2012-09-29,0.0634,0.4727,-0.1243,-0.1667,-0.1667,-0.7255,-0.0552,0.0665,0.0,-0.07,0.0,0.0,-0.7372,0.0,0.0094,0.4919,-0.0773,34839000.0,0.0381,25164000.0,9675000.0,0.0,8153000.0,8568000.0,1107000.0,11000.0,1095000.0,461000.0,0.0,0.0,634000.0,0.0,634000.0,0.05,0.05,12037497.0,0.0,0.2777,0.044,0.0317,0.018,0.076,1522000.0,1106000.0,634000.0,143830000.0,-0.0092,104086000.0,39744000.0,0.0,32425000.0,33659000.0,6085000.0,44000.0,6019000.0,2684000.0,0.0,0.0,3335000.0,0.0,3335000.0,0.26,0.26,12037497.0,,0.0,0.2763,0.051,0.0422,0.023,0.0263,7298000.0,6063000.0,3335000.0,5.819,6.548,0.22,0.0,2.5353,0.0,0.0,100.5455,4.166,4.3943,0.0,0.1117,0.234,0.0,56349000.0,78827000.0,55452000.0,30508000.0,42836500.0,11408500.0,0.0,-0.0499,0.0002,-20.0519,-0.004,-0.3341,0.047,0.038,0.0941,0.042,5.0,1.633,1.2219,23.5932,104.7621,0.0,3.3577,12.6073,0.0,0.0,6.0,0.2254,0.0,33162750.0,70973500.0,88096500.0,0.315,11.948,137.7955,0.0572,-0.0709,0.0007,-0.002,-0.234,RCMT,5.53,5.504857142857145,66567358.410000004
2012-06-30,-0.0769,-0.5032,-0.5934,-0.6,-0.5556,1.6361,0.0685,-0.0005,0.0,0.0322,0.0,0.0,1.5945,0.0,0.0275,-0.4983,-0.0271,35753000.0,-0.0208,26097000.0,9656000.0,0.0,8382000.0,8641000.0,1015000.0,10000.0,1011000.0,506000.0,0.0,0.0,505000.0,0.0,505000.0,0.04,0.04,12712272.0,0.0,0.2701,0.036,0.0286,0.014,0.0383,1280000.0,1021000.0,505000.0,142550000.0,-0.0439,103383000.0,39167000.0,0.0,32349000.0,33447000.0,5720000.0,41000.0,5667000.0,2242000.0,0.0,0.0,3425000.0,0.0,3425000.0,0.27,0.27,12712272.0,,0.0,0.2748,0.048,0.04,0.024,0.0787,6806000.0,5708000.0,3425000.0,5.463,6.442,0.108,0.0,2.3147,0.0,0.0,102.1,3.902,2.7901,0.0,0.0837,0.2344,0.0,57302000.0,81898000.0,57118000.0,32726000.0,43856500.0,9196000.0,0.0,-0.027,0.0011,-22.9883,-0.0011,-0.1467,0.048,0.038,0.0889,0.04,4.0,1.595,3.3399,34.0189,114.0731,0.0,3.2504,15.5013,0.0,0.0,6.0,0.2269,0.0,33303500.0,71257000.0,89393500.0,0.882,11.214,139.2195,0.0576,-0.0198,0.0008,-0.0016,-0.2067,RCMT,5.54,5.5917142857142865,70425986.88
2012-03-31,-0.0692,-0.11,-0.0987,-0.1111,-0.1111,0.7049,0.0334,0.0527,0.0,-0.0244,0.0,0.0,0.7273,0.0,-0.0522,-0.1366,-0.0185,38206000.0,-0.0129,27921000.0,10285000.0,0.0,8231000.0,8509000.0,1776000.0,11000.0,1809000.0,750000.0,0.0,0.0,1059000.0,0.0,1059000.0,0.08,0.08,12788067.0,0.0,0.2692,0.055,0.0476,0.028,0.0832,2098000.0,1820000.0,1059000.0,143311000.0,-0.0778,103340000.0,39971000.0,0.0,32125000.0,33243000.0,6728000.0,39000.0,6703000.0,2541000.0,0.0,0.0,4162000.0,0.0,4162000.0,0.33,0.32,12788067.0,,0.0,0.2789,0.055,0.047,0.029,0.0526,7861000.0,6742000.0,4162000.0,5.688,6.302,0.249,0.0,2.4829,0.0,0.0,165.4545,4.973,3.0718,0.0,0.0852,0.2154,0.0,60247000.0,80588000.0,60063000.0,33674000.0,41457500.0,6453500.0,0.0,-0.0224,0.0004,-15.1339,-0.0019,-0.2626,0.058,0.047,0.1021,0.047,5.0,1.629,1.8777,17.6934,104.2857,0.0,3.4568,22.2067,0.0,0.0,6.0,0.2242,0.0,35208750.0,71752000.0,87960250.0,0.589,11.207,172.8718,0.0665,-0.0358,0.0007,-0.002,-0.2502,RCMT,5.57,5.530857142857145,71229533.19
2011-12-31,-0.0589,-0.0356,0.0716,0.125,0.125,-0.4564,0.0381,0.0648,0.0,0.0206,0.0,0.0,-0.4625,0.0,-0.0604,-0.0412,-0.0332,35032000.0,-0.0374,24904000.0,10128000.0,0.0,7659000.0,7941000.0,2187000.0,12000.0,2104000.0,967000.0,0.0,0.0,1137000.0,0.0,1137000.0,0.09,0.09,12753704.0,0.0,0.2891,0.068,0.0604,0.032,-0.0974,2398000.0,2116000.0,1137000.0,143811000.0,-0.1124,103075000.0,40736000.0,0.0,32578000.0,33727000.0,7009000.0,36000.0,6931000.0,2653000.0,0.0,0.0,4278000.0,0.0,4278000.0,0.33,0.33,12753704.0,,0.0,0.2833,0.056,0.0484,0.03,0.0431,8116000.0,6967000.0,4278000.0,5.619,6.167,-0.268,0.0,2.2437,0.0,0.0,176.3333,5.124,-2.9666,0.0,0.0874,0.2186,0.0,58939000.0,78649000.0,58712000.0,35743000.0,41636500.0,7070500.0,0.0,0.0116,0.0012,-11.9333,-0.0011,-0.1383,0.06,0.049,0.1012,0.048,4.0,1.648,1.5124,20.6521,106.7505,0.0,3.454,20.3396,0.0,0.0,4.0,0.2265,0.0,36005750.0,71165000.0,87247750.0,0.486,11.276,193.5278,0.0696,-0.0423,0.0008,-0.0019,-0.2385,RCMT,5.18,5.1044117647058815,66064186.72
2011-10-01,-0.1436,-0.6147,-0.4175,-0.4,-0.3333,0.3539,0.0962,0.0367,0.0,0.1504,0.0,0.0,0.3537,0.0,-0.0396,-0.6057,0.0031,33559000.0,-0.1048,24461000.0,9098000.0,0.0,8077000.0,8356000.0,742000.0,8000.0,743000.0,19000.0,0.0,0.0,724000.0,0.0,724000.0,0.06,0.06,13046460.0,0.0,0.2711,0.031,0.0224,0.022,0.3002,1030000.0,751000.0,724000.0,145172000.0,-0.1498,103802000.0,41370000.0,0.0,33070000.0,34267000.0,7103000.0,26000.0,7019000.0,2817000.0,0.0,108000.0,4202000.0,0.0,4202000.0,0.33,0.32,13046460.0,,0.0,0.285,0.057,0.0485,0.029,0.0501,8243000.0,7045000.0,4202000.0,5.456,6.62,0.772,0.0,2.5125,0.0,0.0,93.875,3.575,14.0193,0.0,0.0804,0.2407,0.0,57995000.0,86374000.0,57768000.0,31071000.0,41490000.0,10222000.0,0.0,-0.0076,0.0006,-31.8243,-0.0023,-0.276,0.059,0.049,0.1149,0.049,4.0,1.679,1.7913,33.9928,111.6105,0.0,3.499,14.2019,0.0,0.0,4.0,0.2278,0.0,36400500.0,70651750.0,86456250.0,0.558,11.127,270.9615,0.0692,-0.0335,0.001,-0.0017,-0.2104,RCMT,4.41,4.450000000000001,57534888.6
2011-07-02,-0.1603,-0.2805,-0.2771,-0.2308,-0.3077,-1.3196,0.0013,0.062,0.0,-0.0414,0.0,0.0,-1.3334,0.0,-0.1276,-0.2697,0.0052,36514000.0,-0.1471,26054000.0,10460000.0,0.0,8158000.0,8437000.0,2023000.0,8000.0,2047000.0,805000.0,0.0,0.0,1242000.0,0.0,1242000.0,0.1,0.09,13066581.0,0.0,0.2865,0.064,0.0563,0.034,-0.0632,2335000.0,2055000.0,1242000.0,149102000.0,-0.1416,106207000.0,42895000.0,0.0,33403000.0,34652000.0,8243000.0,26000.0,8217000.0,3496000.0,0.0,36000.0,4721000.0,0.0,4721000.0,0.37,0.35,13066581.0,,0.0,0.2877,0.064,0.0553,0.032,0.0311,9495000.0,8243000.0,4721000.0,5.466,5.821,-0.176,0.0,1.8125,0.0,0.0,256.875,5.811,-1.7834,0.0,0.0907,0.2234,0.0,57875000.0,76059000.0,57686000.0,40347000.0,44094000.0,6445000.0,0.0,0.0411,0.0007,-10.1426,-0.0025,-0.325,0.067,0.056,0.1075,0.055,5.0,1.767,1.0324,12.4994,105.6601,0.0,3.3815,23.1345,0.0,0.0,5.0,0.224,0.0,37153500.0,69970250.0,84396250.0,0.355,11.411,317.0385,0.0776,-0.0474,0.0013,-0.0015,-0.1845,RCMT,5.35,5.293714285714284,69906208.35
