,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0678,0.1907,0.3802,0.4286,0.4466,-0.0383,-0.0508,0.0014,0.0305,-0.0214,0.0,0.0,0.5385,0.0085,0.0,0.0204,0.1902,-0.036,2285000000.0,0.0678,0.0,2285000000.0,0.0,1203000000.0,1390000000.0,895000000.0,0.0,893000000.0,171000000.0,2000000.0,0.0,722000000.0,25000000.0,697000000.0,1.5,1.49,465529000.0,469339000.0,0.4,1.0,0.47,0.3908,0.305,0.4153,1074000000.0,893000000.0,724000000.0,8839000000.0,0.0534,0.0,8839000000.0,0.0,4883000000.0,5719000000.0,3120000000.0,0.0,3112000000.0,469000000.0,8000000.0,0.0,2643000000.0,111000000.0,2532000000.0,5.37,5.31,465529000.0,469339000.0,1.6,1.0,0.434,0.3521,0.286,0.329,3839000000.0,3112000000.0,2651000000.0,52.233,427.767,2.039,37.1255,15.5694,0.7108,0.0833,0.0,1.4218,0.267,0.0403,0.5265,0.0,199138000000.0,209173000000.0,0.0,0.0,0.0,-0.0424,0.103,0.012,0.352,0.043,1.2958,0.0,0.0,0.0,0.0,0.0,0.0,0.298,12.0,0.5524,0.0,206711000000.0,24565250000.0,206651000000.0,6.247,18.987,0.0,-0.1137,STI,66.019997,68.57057105714287,30734223183.413002
2018-03-31,0.0549,0.26,0.357,0.4239,0.4176,-0.0451,-1.0954,-0.0037,0.0805,-0.0611,0.0,0.0,0.5385,-1.1301,0.0,0.0033,0.2591,-0.0436,2209000000.0,0.0549,0.0,2209000000.0,0.0,1234000000.0,1417000000.0,792000000.0,0.0,790000000.0,147000000.0,2000000.0,0.0,643000000.0,31000000.0,612000000.0,1.31,1.29,468723000.0,473620000.0,0.4,1.0,0.437,0.3576,0.277,-0.1209,965000000.0,790000000.0,645000000.0,8694000000.0,0.0486,0.0,8694000000.0,0.0,4859000000.0,5717000000.0,2977000000.0,0.0,2969000000.0,520000000.0,8000000.0,0.0,2449000000.0,109000000.0,2340000000.0,4.92,4.85,468723000.0,473620000.0,1.46,1.0,0.425,0.3415,0.269,0.3336,3692000000.0,2969000000.0,2457000000.0,51.777,419.348,-0.57,30.4316,15.5828,0.5877,0.0696,0.0,-0.3268,0.305,0.0406,0.5586,0.0,196558000000.0,203518000000.0,0.0,0.0,0.0,0.335,0.095,0.011,0.341,0.042,1.4248,0.0,0.0,0.0,0.0,0.0,0.0,0.297,13.0,0.5589,0.0,206571750000.0,24605500000.0,206580500000.0,6.187,18.548,0.0,-0.1302,STI,68.040001,70.09352876470587,31891913388.723003
2017-12-31,0.0642,0.0106,0.5871,0.6374,0.6333,-0.0336,35.5354,0.0053,0.1037,-0.1179,0.0,0.0,0.5385,17.7113,0.0,0.0854,0.0106,-0.035,2189000000.0,0.0642,0.0,2189000000.0,0.0,1258000000.0,1521000000.0,668000000.0,0.0,666000000.0,-74000000.0,2000000.0,0.0,740000000.0,29000000.0,711000000.0,1.49,1.47,474223000.0,480288000.0,0.4,1.0,0.39,0.3042,0.325,1.481,853000000.0,666000000.0,742000000.0,8578000000.0,0.0512,0.0,8578000000.0,0.0,4856000000.0,5764000000.0,2814000000.0,0.0,2805000000.0,532000000.0,9000000.0,0.0,2273000000.0,94000000.0,2179000000.0,4.53,4.47,481339000.0,486954000.0,1.32,1.0,0.412,0.327,0.254,0.5944,3532000000.0,2805000000.0,2282000000.0,53.043,417.188,6.836,30.7155,14.5754,0.5791,0.0707,0.0,4.8087,0.268,0.0394,0.5747,0.0,197840000000.0,205494000000.0,0.0,0.0,0.0,-0.0518,0.089,0.011,0.327,0.041,2.5282,0.0,0.0,0.0,0.0,0.0,0.0,0.291,14.0,0.5661,0.0,206815500000.0,24409250000.0,206769750000.0,10.593,17.821,0.0,-0.0744,STI,64.589996,62.308181848484864,30630061673.107998
2017-09-30,0.0267,0.1074,0.1204,0.163,0.1648,-0.0344,-0.656,0.0154,0.0408,-0.0021,0.0,0.0,0.5385,-0.4876,0.0,0.0128,0.1071,-0.0364,2156000000.0,0.0267,0.0,2156000000.0,0.0,1188000000.0,1391000000.0,765000000.0,0.0,763000000.0,225000000.0,2000000.0,0.0,538000000.0,26000000.0,512000000.0,1.07,1.06,478258000.0,483640000.0,0.4,1.0,0.439,0.3539,0.237,-0.4712,947000000.0,763000000.0,540000000.0,8447000000.0,0.0478,0.0,8447000000.0,0.0,4756000000.0,5640000000.0,2807000000.0,0.0,2799000000.0,800000000.0,8000000.0,0.0,1999000000.0,83000000.0,1916000000.0,3.95,3.9,478258000.0,483640000.0,1.18,1.0,0.418,0.3314,0.227,0.2112,3531000000.0,2799000000.0,2007000000.0,51.274,418.619,-2.124,34.979,17.3086,0.6822,0.0803,0.0,-1.8145,0.374,0.0386,0.551,0.0,200208000000.0,208659000000.0,0.0,0.0,0.0,0.0936,0.08,0.009,0.331,0.041,1.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.299,14.0,0.563,0.0,207184500000.0,24025250000.0,206498000000.0,3.73,17.662,0.0,-0.1553,STI,59.77,56.01142854285714,28585480660.0
2017-06-30,0.049,0.0823,0.0632,0.1053,0.0957,-0.0348,4.9318,0.0419,0.0388,0.0315,0.0,0.0,0.0833,6.0224,0.0,0.0499,0.082,-0.0368,2140000000.0,0.049,0.0,2140000000.0,0.0,1179000000.0,1388000000.0,752000000.0,0.0,750000000.0,222000000.0,2000000.0,0.0,528000000.0,23000000.0,505000000.0,1.05,1.03,482913000.0,488020000.0,0.26,1.0,0.433,0.3505,0.236,0.4397,927000000.0,750000000.0,530000000.0,8391000000.0,0.0552,0.0,8391000000.0,0.0,4741000000.0,5658000000.0,2733000000.0,0.0,2725000000.0,790000000.0,8000000.0,0.0,1935000000.0,74000000.0,1861000000.0,3.8,3.75,482913000.0,488020000.0,1.04,1.0,0.412,0.3248,0.222,0.2523,3457000000.0,2725000000.0,1943000000.0,50.686,412.488,1.949,36.5718,17.0652,0.7215,0.0852,0.0,2.0673,0.248,0.0387,0.5509,0.0,199196000000.0,208616000000.0,0.0,0.0,0.0,-0.0987,0.078,0.009,0.325,0.041,1.3326,0.0,0.0,0.0,0.0,0.0,0.0,0.274,13.0,0.565,0.0,206181750000.0,24007000000.0,205707750000.0,4.384,17.376,0.0,-0.1464,STI,56.720001,55.17888933333333,27390825842.913002
2017-03-31,0.0673,-0.0234,0.0488,0.0824,0.0833,-0.0273,11.6396,0.0591,0.007,0.1288,0.0,0.0,0.0833,10.2896,0.0,0.078,-0.0233,-0.0304,2094000000.0,0.0673,0.0,2094000000.0,0.0,1230000000.0,1465000000.0,629000000.0,0.0,627000000.0,159000000.0,2000000.0,0.0,468000000.0,17000000.0,451000000.0,0.92,0.91,490091000.0,496002000.0,0.26,1.0,0.385,0.2994,0.215,0.9804,806000000.0,627000000.0,470000000.0,8291000000.0,0.0459,0.0,8291000000.0,0.0,4685000000.0,5615000000.0,2676000000.0,0.0,2668000000.0,769000000.0,8000000.0,0.0,1899000000.0,68000000.0,1831000000.0,3.7,3.66,490091000.0,496002000.0,1.02,1.0,0.41,0.3218,0.221,0.158,3401000000.0,2668000000.0,1907000000.0,47.918,403.139,4.189,30.9983,16.8826,0.6469,0.0739,0.0,4.6475,0.283,0.0392,0.5874,0.0,197575000000.0,204493000000.0,0.0,0.0,0.0,-0.0205,0.076,0.009,0.322,0.041,0.8804,0.0,0.0,0.0,0.0,0.0,0.0,0.276,14.0,0.5651,0.0,204861750000.0,24003750000.0,203625000000.0,2.673,16.917,0.0,-0.1873,STI,55.299999,58.09638852777776,27102031809.909
2016-12-31,0.0495,-0.0149,-0.0407,-0.0109,-0.011,-0.0339,-1.0661,0.0737,0.0426,0.2615,0.0,0.0,0.0833,-1.1401,0.0,0.0672,-0.0164,-0.0335,2057000000.0,0.0495,0.0,2057000000.0,0.0,1159000000.0,1396000000.0,661000000.0,0.0,659000000.0,194000000.0,2000000.0,0.0,465000000.0,17000000.0,448000000.0,0.91,0.9,491444000.0,497007000.0,0.26,1.0,0.414,0.3204,0.218,-0.0943,851000000.0,659000000.0,467000000.0,8160000000.0,0.0372,0.0,8160000000.0,0.0,4596000000.0,5468000000.0,2692000000.0,0.0,2683000000.0,805000000.0,9000000.0,0.0,1878000000.0,67000000.0,1811000000.0,3.63,3.6,498638000.0,503466000.0,1.0,1.0,0.418,0.3288,0.222,-0.1181,3408000000.0,2683000000.0,1887000000.0,48.058,400.617,-0.395,33.5989,13.0696,0.6991,0.0806,0.0,-0.221,0.286,0.039,0.5634,0.0,196881000000.0,206970000000.0,0.0,0.0,0.0,0.9596,0.075,0.009,0.329,0.041,-0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.275,13.0,0.5632,0.0,202677000000.0,24146000000.0,200754000000.0,-1.933,16.365,0.0,0.4156,STI,54.849998,53.63470602941176,26955702417.112
2016-09-30,0.0553,-0.0483,-0.1195,-0.0891,-0.09,-0.0343,-1.4506,0.0965,0.0679,0.3535,0.0,0.0,0.0833,-1.5659,0.0,0.0722,-0.0482,-0.0326,2100000000.0,0.0553,0.0,2100000000.0,0.0,1173000000.0,1409000000.0,691000000.0,0.0,689000000.0,215000000.0,2000000.0,0.0,474000000.0,17000000.0,457000000.0,0.92,0.91,496304000.0,500885000.0,0.26,1.0,0.416,0.3281,0.218,-0.3252,873000000.0,689000000.0,476000000.0,8062000000.0,0.0284,0.0,8062000000.0,0.0,4523000000.0,5360000000.0,2702000000.0,0.0,2693000000.0,796000000.0,9000000.0,0.0,1897000000.0,68000000.0,1829000000.0,3.64,3.6,496304000.0,500885000.0,0.98,1.0,0.424,0.334,0.227,0.0763,3416000000.0,2693000000.0,1906000000.0,49.262,398.189,-1.376,33.7797,19.6251,0.6857,0.0817,0.0,-1.2276,0.283,0.0364,0.5586,0.0,197623000000.0,204648000000.0,0.0,0.0,0.0,0.2175,0.076,0.009,0.334,0.041,0.5003,0.0,0.0,0.0,0.0,0.0,0.0,0.269,12.0,0.561,0.0,198595750000.0,24100750000.0,197239500000.0,1.239,16.244,0.0,-0.3279,STI,43.799999,43.33555597222223,21738114703.696
2016-06-30,0.0124,0.0117,0.0171,0.0556,0.0562,-0.0322,-0.8275,0.0531,0.0862,0.0552,0.0,0.0,0.0,-0.8682,0.0,0.0018,0.0116,-0.0302,2040000000.0,0.0124,0.0,2040000000.0,0.0,1123000000.0,1345000000.0,695000000.0,0.0,693000000.0,201000000.0,2000000.0,0.0,492000000.0,17000000.0,475000000.0,0.95,0.94,501374000.0,505633000.0,0.24,1.0,0.427,0.3397,0.233,0.0657,871000000.0,693000000.0,494000000.0,7952000000.0,0.0259,0.0,7952000000.0,0.0,4444000000.0,5215000000.0,2737000000.0,0.0,2728000000.0,768000000.0,9000000.0,0.0,1960000000.0,69000000.0,1891000000.0,3.73,3.69,501374000.0,505633000.0,0.96,1.0,0.435,0.3431,0.238,0.315,3459000000.0,2728000000.0,1969000000.0,48.794,381.911,0.267,34.1482,10.5011,0.6998,0.0861,0.0,0.3705,0.253,0.0373,0.5505,0.0,191480000000.0,203336000000.0,0.0,0.0,0.0,-0.2386,0.079,0.01,0.343,0.041,1.4389,0.0,0.0,0.0,0.0,0.0,0.0,0.257,11.0,0.5589,0.0,194155500000.0,23904500000.0,192725750000.0,4.996,15.86,0.0,-0.0794,STI,41.080002,42.05861136111111,20596444922.748
2016-03-31,0.0315,0.0355,0.0462,0.0759,0.0769,-0.0321,0.0619,0.0225,0.0659,-0.2351,0.0,0.0,0.2,0.0905,0.0,0.027,0.0354,-0.0298,1962000000.0,0.0315,0.0,1962000000.0,0.0,1141000000.0,1318000000.0,644000000.0,0.0,642000000.0,195000000.0,2000000.0,0.0,447000000.0,17000000.0,430000000.0,0.85,0.84,505482000.0,509931000.0,0.24,1.0,0.414,0.3272,0.219,-0.1126,813000000.0,642000000.0,449000000.0,7927000000.0,0.0125,0.0,7927000000.0,0.0,4442000000.0,5198000000.0,2729000000.0,0.0,2720000000.0,769000000.0,9000000.0,0.0,1951000000.0,68000000.0,1883000000.0,3.68,3.64,505482000.0,509931000.0,0.96,1.0,0.439,0.3431,0.238,0.4274,3476000000.0,2720000000.0,1960000000.0,47.584,369.198,-0.437,26.6241,8.5601,0.5595,0.0693,0.0,-0.4581,0.282,0.0388,0.5815,0.0,186623000000.0,195754000000.0,0.0,0.0,0.0,0.1218,0.08,0.01,0.343,0.042,1.8933,0.0,0.0,0.0,0.0,0.0,0.0,0.261,9.0,0.5604,0.0,190832250000.0,23594250000.0,190217250000.0,6.703,15.682,0.0,-0.0496,STI,36.080002,35.414571457142856,18237791570.964
