,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0527,-1.5175,-2.6455,-2.58,-2.5676,0.0479,0.1071,-0.0179,0.0288,-0.202,0.0,0.0,0.0,0.1067,0.0,0.0237,0.0909,0.0508,122789985.0,0.0527,0.0,122789985.0,0.0,67777355.0,67777355.0,55012630.0,4225001.0,-16943949.0,4559345.0,0.0,37140959.0,-21503294.0,0.0,-21503294.0,-2.37,-2.32,9128869.0,9174415.0,0.0,1.0,-0.087,-0.1036,-0.175,0.4339,-10622187.0,-12718948.0,-21503294.0,542586696.0,0.0408,0.0,542586696.0,0.0,292293131.0,292293131.0,250293565.0,19067934.0,63354982.0,44235944.0,0.0,37140959.0,19119038.0,0.0,19119038.0,2.24,2.2,9128869.0,8958676.0,0.0,1.0,0.167,0.1519,0.035,0.395,90872458.0,82422916.0,19119038.0,56.663,87.477,5.836,26.2727,1.1242,0.4637,0.2954,-3.0104,-2.5788,0.0,0.0165,0.552,0.0,798562442.0,1028139541.0,0.0,31671560.5,0.0,-0.0392,0.038,0.022,0.152,0.635,11.6842,20.5847,0.0,0.0,0.0,17.1317,0.0,0.0,15.0,0.5387,0.0,1119260086.0,509368400.0,854031239.0,23.475,59.436,4.3226,-0.0407,WRLD,111.010002,113.08571405714285,1013395765.947738
2018-03-31,0.0504,-0.0022,-0.085,-0.0984,-0.1102,0.0177,0.1433,0.0505,0.1339,-0.1702,0.0,0.0,0.0,0.1413,0.0,0.1528,-0.0458,0.035,151857413.0,0.0504,0.0,151857413.0,0.0,80720640.0,80720640.0,71136773.0,5051685.0,48676894.0,19534124.0,0.0,0.0,29142770.0,0.0,29142770.0,3.3,3.23,8975542.0,8937960.0,0.0,1.0,0.368,0.3538,0.192,0.4623,55854907.0,53728579.0,29142770.0,548706134.0,0.0319,0.0,548706134.0,0.0,297432865.0,297432865.0,251273269.0,19089635.0,101204505.0,47514487.0,0.0,0.0,53690018.0,0.0,53690018.0,6.11,5.99,8791168.0,8937960.0,0.0,1.0,0.234,0.2192,0.098,0.3812,128624196.0,120294140.0,53690018.0,60.287,92.174,7.822,27.2853,1.3898,0.4526,0.2912,10.6358,2.4861,0.0,0.0163,0.5316,0.0,827308273.0,1059734440.0,0.0,32686458.0,0.0,-0.031,0.107,0.063,0.219,0.64,4.0608,22.2865,0.0,0.0,0.0,16.787,0.0,0.0,11.0,0.5421,0.0,1137163810.0,499665860.0,857727768.0,23.793,62.416,6.3015,-0.0406,WRLD,105.300003,108.43794070588235,945124599.526626
2017-12-31,0.0468,0.0357,-0.8257,-0.8288,-0.8273,0.0103,-0.0311,0.0524,0.1473,-0.053,0.0,0.0,0.0,-0.0552,0.0,0.0232,0.075,0.0099,136933767.0,0.0468,0.0,136933767.0,0.0,72886385.0,72886385.0,64047382.0,5000504.0,15291973.0,13611756.0,0.0,0.0,1680217.0,0.0,1680217.0,0.19,0.19,8787835.0,8895274.0,0.0,1.0,0.164,0.1482,0.012,0.3567,22425889.0,20292477.0,1680217.0,529148474.0,-0.0041,0.0,529148474.0,0.0,280023474.0,280023474.0,249125000.0,19162525.0,100678899.0,44280809.0,0.0,-1859231.0,56398090.0,0.0,56398090.0,6.47,6.4,8787835.0,8895274.0,0.0,1.0,0.242,0.2265,0.107,0.3789,127904364.0,119841424.0,56398090.0,55.638,101.534,5.558,42.8831,2.8416,0.7707,0.4159,4.0581,30.7096,0.0,0.0153,0.5323,0.0,892264588.0,1244143224.0,0.0,32461996.5,0.0,-0.0534,0.118,0.067,0.226,0.624,3.7048,24.0716,0.0,0.0,0.0,16.3006,0.0,0.0,8.0,0.5292,0.0,1139190991.0,479654791.0,847628203.0,22.813,60.214,6.2539,-0.0405,WRLD,80.720001,79.37393927272728,709354049.9878349
2017-09-30,0.0134,-0.2946,-0.3674,-0.3708,-0.375,0.0064,-0.0665,0.0485,0.175,-0.1105,0.0,0.0,0.0,-0.0803,0.0,0.1175,-0.0869,-0.0016,131005531.0,0.0134,0.0,131005531.0,0.0,70908751.0,70908751.0,60096780.0,4790744.0,16330064.0,6530719.0,0.0,0.0,9799345.0,0.0,9799345.0,1.12,1.1,8713638.0,8826595.0,0.0,1.0,0.177,0.1612,0.075,0.3204,23213849.0,21120808.0,9799345.0,523029549.0,-0.0318,0.0,523029549.0,0.0,278373867.0,278373867.0,244655682.0,19436457.0,99705716.0,35347810.0,0.0,-1859231.0,64357906.0,0.0,64357906.0,7.39,7.31,8713638.0,8826595.0,0.0,1.0,0.243,0.2278,0.123,0.3887,126918864.0,119142173.0,64357906.0,56.251,96.751,4.816,36.8101,2.1553,0.6544,0.3742,4.4087,4.4784,0.0,0.0164,0.5413,0.0,843053416.0,1145023139.0,0.0,31481899.0,0.0,-0.0437,0.139,0.077,0.228,0.625,3.2724,23.7845,0.0,0.0,0.0,16.6137,0.0,0.0,9.0,0.5322,0.0,1136713318.0,462917167.0,836339776.0,23.334,60.024,6.1298,-0.0346,WRLD,82.889999,77.27028614285712,722273445.106362
2017-06-30,-0.0822,-0.2347,-0.2136,-0.2147,-0.2169,0.0054,-0.1011,0.0202,0.1867,-0.166,0.0,0.0,0.0,-0.1167,0.0,0.0518,-0.2136,-0.004,116638366.0,-0.0822,0.0,116638366.0,0.0,66208186.0,66208186.0,50430180.0,4246702.0,20333082.0,7265396.0,0.0,-1859231.0,13067686.0,0.0,13067686.0,1.5,1.48,8687195.0,8754671.0,0.0,1.0,0.228,0.2107,0.112,0.4128,26557059.0,24579784.0,13067686.0,521292994.0,-0.0476,0.0,521292994.0,0.0,270920904.0,270920904.0,250372090.0,20164591.0,107799218.0,37749192.0,0.0,-1859231.0,70050026.0,0.0,70050026.0,8.05,7.97,8687195.0,8778044.0,0.0,1.0,0.26,0.2455,0.134,0.3971,135498383.0,127963809.0,70050026.0,55.077,93.672,5.542,34.5969,1.674,0.6282,0.3635,5.788,3.833,0.0,0.0157,0.5676,0.0,813746949.0,1099754438.0,0.0,29811127.0,0.0,-0.0388,0.157,0.085,0.245,0.631,3.0511,22.9261,0.0,0.0,0.0,17.4865,0.0,0.0,7.0,0.5197,0.0,1138698893.0,444833135.0,826422077.0,23.827,60.007,6.346,-0.0315,WRLD,74.910004,78.1291673888889,650757812.1987801
2017-03-31,0.003,0.0119,0.0679,0.064,0.0614,0.0102,-0.0344,-0.007,0.1764,-0.2123,0.0,0.0,0.0,-0.0068,0.0,0.0521,-0.0391,0.0001,144570810.0,0.003,0.0,144570810.0,0.0,70020152.0,70020152.0,74550658.0,5124575.0,48723780.0,16872938.0,0.0,0.0,31850842.0,0.0,31850842.0,3.66,3.63,8671752.0,8782597.0,0.0,1.0,0.385,0.3725,0.22,0.4255,55707567.0,53848355.0,31850842.0,531734724.0,-0.0462,0.0,531734724.0,0.0,267661223.0,267661223.0,264073501.0,21504208.0,113997131.0,40396837.0,0.0,0.0,73600294.0,0.0,73600294.0,8.45,8.38,8705658.0,8782597.0,0.0,1.0,0.269,0.2548,0.138,0.4012,142909700.0,135501339.0,73600294.0,53.168,90.859,7.094,34.0342,1.7529,0.6401,0.3686,10.5079,1.9897,0.0,0.0158,0.4843,0.0,787907373.0,1067843163.0,0.0,31621610.5,0.0,-0.0293,0.173,0.09,0.255,0.647,2.9805,21.8763,0.0,0.0,0.0,16.8155,0.0,0.0,6.0,0.5034,0.0,1151694664.0,426411689.0,822338419.0,24.507,61.079,6.3012,-0.0274,WRLD,51.779999,51.561943972222224,449023309.88824797
2016-12-31,-0.0636,-0.4004,-0.3465,-0.3471,-0.3529,0.018,-0.0516,-0.0508,0.157,-0.2227,0.0,0.0,0.0,-0.0524,0.0,-0.0048,-0.1253,0.0051,130814842.0,-0.0636,0.0,130814842.0,0.0,71236778.0,71236778.0,59578064.0,5274436.0,14318790.0,4678757.0,0.0,0.0,9640033.0,0.0,9640033.0,1.11,1.1,8701975.0,8804584.0,0.0,1.0,0.164,0.1498,0.074,0.3952,21440389.0,19593226.0,9640033.0,531306955.0,-0.0851,0.0,531306955.0,0.0,264196396.0,264196396.0,267110559.0,23338302.0,111529627.0,39954446.0,0.0,0.0,71575181.0,0.0,71575181.0,8.24,8.17,8701975.0,8804584.0,0.0,1.0,0.268,0.2538,0.135,0.4024,142223182.0,134867929.0,71575181.0,48.494,97.941,5.941,45.7294,1.837,0.943,0.4622,3.7148,5.5245,0.0,0.0101,0.5446,0.0,852281992.0,1234232533.0,0.0,28892823.5,0.0,-0.0293,0.175,0.087,0.254,0.645,3.0963,20.6281,0.0,0.0,0.0,18.3889,0.0,0.0,7.0,0.4973,0.0,1174606084.0,409121190.0,823745941.0,24.566,61.056,5.7788,-0.0354,WRLD,64.279999,62.04382382352941,559362944.298025
2016-09-30,-0.0524,-0.1546,-0.1926,-0.2018,-0.2072,0.0067,0.157,-0.0535,0.19,-0.2635,0.0,0.0,0.0,0.1497,0.0,0.0003,-0.0981,0.0123,129268976.0,-0.0524,0.0,129268976.0,0.0,63455788.0,63455788.0,65813188.0,5518878.0,24423566.0,8932101.0,0.0,0.0,15491465.0,0.0,15491465.0,1.78,1.76,8727238.0,8770374.0,0.0,1.0,0.246,0.2316,0.12,0.353,31793368.0,29942444.0,15491465.0,540188149.0,-0.084,0.0,540188149.0,0.0,264539665.0,264539665.0,275648484.0,25213251.0,122737039.0,46050517.0,0.0,0.0,76686522.0,0.0,76686522.0,8.83,8.77,8727238.0,8770374.0,0.0,1.0,0.287,0.2739,0.142,0.401,155151739.0,147950290.0,76686522.0,47.875,92.656,5.229,41.3173,1.8626,0.863,0.4411,5.4255,3.0347,0.0,0.0107,0.4909,0.0,808634526.0,1152965438.0,0.0,27350926.0,0.0,-0.0293,0.194,0.092,0.274,0.647,2.9277,19.5151,0.0,0.0,0.0,19.7503,0.0,0.0,5.0,0.4897,0.0,1213250358.0,394341187.0,835255746.0,24.823,61.897,5.868,-0.0351,WRLD,49.040001000000004,47.196944083333335,427983760.24723804
2016-06-30,-0.0739,-0.2605,-0.2968,-0.3055,-0.3026,-0.0424,0.2763,-0.0703,0.1854,-0.263,0.0,0.0,0.0,0.2941,0.0,-0.0684,-0.0793,0.0155,127080096.0,-0.0739,0.0,127080096.0,0.0,62948505.0,62948505.0,64131591.0,5586319.0,26530995.0,9913041.0,0.0,0.0,16617954.0,0.0,16617954.0,1.91,1.89,8721718.0,8707989.0,0.0,1.0,0.267,0.2527,0.131,0.4289,33968376.0,32117314.0,16617954.0,547331021.0,-0.0901,0.0,547331021.0,0.0,264520139.0,264520139.0,282810882.0,26963573.0,126462723.0,46081263.0,0.0,0.0,80381460.0,0.0,80381460.0,9.28,9.23,8721718.0,8692191.0,0.0,1.0,0.293,0.2803,0.147,0.3849,160518097.0,153426296.0,80381460.0,46.41,91.897,6.249,41.3175,1.1608,0.8903,0.4447,5.7493,3.3531,0.0,0.011,0.4953,0.0,801501297.0,1151737522.0,0.0,27396986.0,0.0,-0.0219,0.213,0.095,0.28,0.646,2.7137,17.925,0.0,0.0,0.0,19.9778,0.0,0.0,5.0,0.4833,0.0,1257838122.0,376596941.0,846801204.0,24.157,62.755,5.6901,-0.0341,WRLD,45.599998,41.706388916666654,397710323.356564
2016-03-31,-0.1389,-0.355,-0.3852,-0.3582,-0.3498,-0.0559,-0.046,-0.0692,0.2759,-0.2523,0.0,0.0,0.0,-0.078,0.0,-0.068,-0.1917,-0.0266,144143041.0,-0.1389,0.0,144143041.0,0.0,66555325.0,66555325.0,77587716.0,6958669.0,46256276.0,16430547.0,0.0,0.0,29825729.0,0.0,29825729.0,3.44,3.42,8671225.0,8694051.0,0.0,1.0,0.382,0.3692,0.207,0.4297,55021049.0,53214945.0,29825729.0,557475707.0,-0.0864,0.0,557475707.0,0.0,269139675.0,269139675.0,288336032.0,26849250.0,137888464.0,50492907.0,0.0,0.0,87395557.0,0.0,87395557.0,10.12,10.05,8636269.0,8694051.0,0.0,1.0,0.308,0.2955,0.157,0.3557,171770022.0,164737714.0,87395557.0,45.196,91.934,7.143,43.2102,1.4274,0.9561,0.4647,7.6473,2.2004,0.0,0.0112,0.4617,0.0,797180868.0,1159488844.0,0.0,31291227.0,0.0,-0.0562,0.243,0.101,0.296,0.647,2.3579,20.5415,0.0,0.0,0.0,17.8157,0.0,0.0,5.0,0.4828,0.0,1303429588.0,359466614.0,862121164.0,22.962,64.551,6.1357,-0.0377,WRLD,37.919998,35.546857,328812834.65755
