,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1344,0.9068,1.21,1.0,0.9444,0.1014,2.099,0.1214,0.1267,-0.2484,0.0,0.0,0.0,2.4433,0.0,-0.0812,0.9068,0.1009,60399000.0,0.1344,0.0,60399000.0,0.0,38246000.0,38246000.0,22153000.0,0.0,22153000.0,5189000.0,0.0,0.0,16964000.0,0.0,16964000.0,0.36,0.35,47164909.0,47974118.0,0.0,1.0,0.367,0.3668,0.281,0.4613,22153000.0,22153000.0,16964000.0,250480000.0,0.2961,0.0,250480000.0,0.0,148955000.0,148955000.0,101525000.0,0.0,101525000.0,39271000.0,0.0,0.0,62254000.0,0.0,62254000.0,1.36,1.34,47164909.0,47974118.0,0.0,1.0,0.405,0.4053,0.249,0.4012,101525000.0,101525000.0,62254000.0,15.184,122.057,0.591,10.0862,3.0125,0.6643,0.0803,0.0,1.7124,0.0,0.028,0.6332,0.0,5756807000.0,6090438000.0,0.0,0.0,0.0,-0.0409,0.092,0.011,0.405,0.044,1.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5947,0.0,5958340250.0,675532250.0,5744052500.0,2.131,5.311,0.0,-0.0492,SBCF,31.58,31.67742862857143,1489467826.22
2018-03-31,0.3038,0.9808,1.2744,0.9,0.9,0.2073,2.2146,0.2376,0.1554,-0.1865,0.0,0.0,0.0,2.4912,0.0,0.0696,0.9808,0.2089,60973000.0,0.3038,0.0,60973000.0,0.0,37164000.0,37164000.0,23809000.0,0.0,23809000.0,5782000.0,0.0,0.0,18027000.0,0.0,18027000.0,0.38,0.38,46951829.0,47688388.0,0.0,1.0,0.39,0.3905,0.296,0.8627,23809000.0,23809000.0,18027000.0,243324000.0,0.3297,0.0,243324000.0,0.0,152334000.0,152334000.0,90990000.0,0.0,90990000.0,38024000.0,0.0,0.0,52966000.0,0.0,52966000.0,1.18,1.17,46951829.0,47688388.0,0.0,1.0,0.374,0.3739,0.218,0.3318,90990000.0,90990000.0,52966000.0,14.949,122.174,1.12,9.6235,3.1609,0.6438,0.0765,0.0,2.9892,0.0,0.0283,0.6095,0.0,5736300000.0,6039728000.0,0.0,0.0,0.0,-0.0239,0.083,0.009,0.374,0.044,1.6243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6261,0.0,5853463500.0,640835750.0,5583706000.0,1.719,5.182,0.0,-0.0616,SBCF,26.469998999999998,26.915882176470586,1242814866.678171
2017-12-31,0.5663,1.0814,0.2113,0.0,0.0,0.2156,-0.9762,0.2412,0.3072,-0.2782,0.0,0.0,0.0,-1.0535,0.0,0.2933,1.0814,0.2118,72605000.0,0.5663,0.0,72605000.0,0.0,39184000.0,39184000.0,33421000.0,0.0,33421000.0,20374000.0,0.0,0.0,13047000.0,0.0,13047000.0,0.29,0.29,45573276.0,46506848.0,0.0,1.0,0.46,0.4603,0.18,-0.0137,33421000.0,33421000.0,13047000.0,229117000.0,0.3094,0.0,229117000.0,0.0,149916000.0,149916000.0,79201000.0,0.0,79201000.0,36336000.0,0.0,0.0,42865000.0,0.0,42865000.0,1.01,0.99,42613086.0,43350314.0,0.0,1.0,0.346,0.3457,0.187,0.1885,79201000.0,79201000.0,42865000.0,15.133,123.832,-0.022,10.919,2.6783,0.7215,0.0856,0.0,0.0357,0.0,0.0287,0.5397,0.0,5643452000.0,6019010000.0,0.0,0.0,0.0,-3.1395,0.073,0.008,0.346,0.043,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.6543,0.0,5618995000.0,590994000.0,5300374500.0,1.014,5.377,0.0,-0.1167,SBCF,25.209999,25.51818181818182,1148902242.386724
2017-09-30,0.2051,0.646,0.5566,0.375,0.3333,0.1473,0.3752,0.1831,0.1878,0.1082,0.0,0.0,0.0,0.458,0.0,0.0277,0.646,0.1492,56503000.0,0.2051,0.0,56503000.0,0.0,34361000.0,34361000.0,22142000.0,0.0,22142000.0,7926000.0,0.0,0.0,14216000.0,0.0,14216000.0,0.33,0.32,43151248.0,43792108.0,0.0,1.0,0.392,0.3919,0.252,0.3723,22142000.0,22142000.0,14216000.0,202866000.0,0.2254,0.0,202866000.0,0.0,141029000.0,141029000.0,61837000.0,0.0,61837000.0,21248000.0,0.0,0.0,40589000.0,0.0,40589000.0,1.0,0.99,43151248.0,43792108.0,0.0,1.0,0.305,0.3048,0.2,0.3098,61837000.0,61837000.0,40589000.0,13.776,121.027,0.488,13.9418,3.2414,1.012,0.1127,0.0,1.5691,0.0,0.0221,0.6081,0.0,5222450000.0,5684185000.0,0.0,0.0,0.0,-0.0568,0.077,0.008,0.305,0.04,1.6763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.6952,0.0,5409620000.0,527427250.0,5018075250.0,1.456,4.701,0.0,-0.0764,SBCF,23.889999,22.57914291428572,1030883271.5687519
2017-06-30,0.2385,0.4201,0.4396,0.2857,0.2857,0.142,-0.1058,0.2054,0.187,0.5648,0.0,0.0,0.0,-0.0241,0.0,0.1958,0.4201,0.1433,53243000.0,0.2385,0.0,53243000.0,0.0,41625000.0,41625000.0,11618000.0,0.0,11618000.0,3942000.0,0.0,0.0,7676000.0,0.0,7676000.0,0.18,0.18,42841152.0,43556285.0,0.0,1.0,0.218,0.2182,0.144,0.152,11618000.0,11618000.0,7676000.0,193250000.0,0.2474,0.0,193250000.0,0.0,140103000.0,140103000.0,53147000.0,0.0,53147000.0,17641000.0,0.0,0.0,35506000.0,0.0,35506000.0,0.91,0.91,42841152.0,43556285.0,0.0,1.0,0.275,0.275,0.184,0.291,53147000.0,53147000.0,35506000.0,13.477,120.506,0.189,14.7741,2.909,1.0962,0.1198,0.0,1.2212,0.0,0.0225,0.7818,0.0,5162615000.0,5670931000.0,0.0,0.0,0.0,-0.1368,0.073,0.007,0.275,0.04,1.7449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.725,0.0,5190942500.0,487696750.0,4811484000.0,1.313,4.511,0.0,-0.0924,SBCF,24.1,23.591388972222223,1032471763.2
2017-03-31,0.2071,0.8778,0.9985,0.8182,0.8182,0.1141,0.0672,0.192,0.0896,0.7446,0.0,0.0,0.0,0.0327,0.0,0.0744,0.8778,0.1145,46766000.0,0.2071,0.0,46766000.0,0.0,34746000.0,34746000.0,12020000.0,0.0,12020000.0,4094000.0,0.0,0.0,7926000.0,0.0,7926000.0,0.2,0.2,38839284.0,39498835.0,0.0,1.0,0.257,0.257,0.169,0.3222,12020000.0,12020000.0,7926000.0,182996000.0,0.2569,0.0,182996000.0,0.0,133286000.0,133286000.0,49710000.0,0.0,49710000.0,16548000.0,0.0,0.0,33162000.0,0.0,33162000.0,0.87,0.87,38839284.0,39498835.0,0.0,1.0,0.272,0.2716,0.181,0.3084,49710000.0,49710000.0,33162000.0,12.938,120.787,0.388,14.3004,3.7291,1.1053,0.1164,0.0,2.1149,0.0,0.0165,0.743,0.0,4691273000.0,5101854000.0,0.0,0.0,0.0,-0.1012,0.074,0.007,0.272,0.04,1.9017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.7284,0.0,4917863000.0,449709750.0,4586461250.0,1.453,4.712,0.0,-0.1052,SBCF,23.98,23.610277805555558,931366030.32
2016-12-31,0.2552,0.645,0.7845,0.6111,0.6111,0.1121,6.9566,0.3242,0.1177,1.3614,0.0,0.0,0.0,9.1431,0.0,0.1151,0.645,0.1022,46354000.0,0.2552,0.0,46354000.0,0.0,30297000.0,30297000.0,16057000.0,0.0,16057000.0,5286000.0,0.0,0.0,10771000.0,0.0,10771000.0,0.29,0.29,37609158.0,38257785.0,0.0,1.0,0.346,0.3464,0.232,0.4022,16057000.0,16057000.0,10771000.0,174972000.0,0.2548,0.0,174972000.0,0.0,130881000.0,130881000.0,44091000.0,0.0,44091000.0,14889000.0,0.0,0.0,29202000.0,0.0,29202000.0,0.79,0.78,36872007.0,37508046.0,0.0,1.0,0.252,0.252,0.167,0.3198,44091000.0,44091000.0,29202000.0,11.577,122.356,0.496,18.3318,2.9154,1.5835,0.1473,0.0,1.8194,0.0,0.0169,0.6536,0.0,4601711000.0,5181510000.0,0.0,0.0,0.0,-0.0487,0.068,0.007,0.252,0.04,2.1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.748,0.0,4668483500.0,427533250.0,4394348250.0,1.517,4.745,0.0,-0.0976,SBCF,22.059998999999998,20.729117617647052,829657987.8708419
2016-09-30,0.2929,0.8843,1.0565,0.8462,0.8462,0.1163,0.1189,0.3362,0.1226,1.0219,0.0,0.0,0.0,0.1378,0.0,0.1479,0.8843,0.1074,46887000.0,0.2929,0.0,46887000.0,0.0,33435000.0,33435000.0,13452000.0,0.0,13452000.0,4319000.0,0.0,0.0,9133000.0,0.0,9133000.0,0.24,0.24,37549804.0,38169863.0,0.0,1.0,0.287,0.2869,0.195,0.3077,13452000.0,13452000.0,9133000.0,165548000.0,0.232,0.0,165548000.0,0.0,127753000.0,127753000.0,37795000.0,0.0,37795000.0,13328000.0,0.0,0.0,24467000.0,0.0,24467000.0,0.67,0.67,37549804.0,38169863.0,0.0,1.0,0.228,0.2283,0.148,0.2365,37795000.0,37795000.0,24467000.0,11.598,118.083,0.384,14.4572,4.4576,1.2465,0.1203,0.0,1.776,0.0,0.0177,0.7131,0.0,4433994000.0,4809475000.0,0.0,0.0,0.0,-0.1104,0.06,0.006,0.228,0.04,1.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.7717,0.0,4287324500.0,407047250.0,4107810250.0,1.043,4.409,0.0,-0.1276,SBCF,16.09,16.440833250000004,604176346.36
2016-06-30,0.2773,-0.1268,-0.0815,-0.2222,-0.2222,0.1477,0.0948,0.3549,0.1456,0.4077,0.0,0.0,0.0,0.2117,0.0,0.4331,-0.1268,0.1362,42989000.0,0.2773,0.0,42989000.0,0.0,34808000.0,34808000.0,8181000.0,0.0,8181000.0,2849000.0,0.0,0.0,5332000.0,0.0,5332000.0,0.14,0.14,37470071.0,38141550.0,0.0,1.0,0.19,0.1903,0.124,0.1929,8181000.0,8181000.0,5332000.0,154927000.0,0.257,0.0,154927000.0,0.0,123445000.0,123445000.0,31482000.0,0.0,31482000.0,11707000.0,0.0,0.0,19775000.0,0.0,19775000.0,0.56,0.56,37470071.0,38141550.0,0.0,1.0,0.203,0.2032,0.128,0.2414,31482000.0,31482000.0,19775000.0,11.354,114.783,0.221,10.795,3.3841,0.9508,0.0923,0.0,1.9661,0.0,0.0183,0.8097,0.0,4300927000.0,4578613000.0,0.0,0.0,0.0,-0.209,0.051,0.005,0.203,0.041,2.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.7968,0.0,3962733250.0,385737500.0,3823853750.0,0.998,4.135,0.0,-0.1332,SBCF,16.24,16.41999991666667,608513953.04
2016-03-31,0.189,-0.319,-0.3231,-0.3889,-0.3889,0.0699,4.2797,0.238,0.2165,0.1184,0.0,0.0,0.0,16.4544,0.0,0.3949,-0.319,0.0569,38742000.0,0.189,0.0,38742000.0,0.0,32341000.0,32341000.0,6401000.0,0.0,6401000.0,2435000.0,0.0,0.0,3966000.0,0.0,3966000.0,0.11,0.11,34848875.0,35452968.0,0.0,1.0,0.165,0.1652,0.102,0.3766,6401000.0,6401000.0,3966000.0,145595000.0,0.281,0.0,145595000.0,0.0,112925000.0,112925000.0,32670000.0,0.0,32670000.0,12422000.0,0.0,0.0,20248000.0,0.0,20248000.0,0.6,0.6,34848875.0,35452968.0,0.0,1.0,0.224,0.2244,0.139,0.2469,32670000.0,32670000.0,20248000.0,11.874,112.905,0.419,9.1355,4.2649,0.7694,0.0796,0.0,3.9604,0.0,0.0167,0.8348,0.0,3934603000.0,4104336000.0,0.0,0.0,0.0,-0.0712,0.056,0.006,0.224,0.041,2.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.7756,0.0,3666617750.0,361094250.0,3536949750.0,1.032,4.178,0.0,-0.1489,SBCF,15.79,15.10742857142857,550263736.25
