,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0408,0.0346,0.1967,0.28,0.28,-0.0693,0.2048,-0.0007,0.0032,0.5329,0.0,0.0,0.2857,0.2577,0.0,0.0579,0.0401,-0.0691,1378000000.0,0.0408,0.0,1378000000.0,0.0,676000000.0,911000000.0,467000000.0,0.0,448000000.0,89000000.0,16000000.0,6000000.0,359000000.0,0.0,359000000.0,0.32,0.32,1119000000.0,1128000000.0,0.09,1.0,0.411,0.3251,0.261,0.3541,566000000.0,448000000.0,375000000.0,5641000000.0,0.0605,0.0,5641000000.0,0.0,2653000000.0,3633000000.0,2008000000.0,0.0,1941000000.0,570000000.0,64000000.0,6000000.0,1371000000.0,0.0,1371000000.0,1.19,1.19,1119000000.0,1128000000.0,0.36,1.0,0.433,0.3441,0.243,0.2849,2443000000.0,1941000000.0,1435000000.0,14.099,106.789,0.436,10.0894,3.8302,0.7156,0.0906,0.0,1.4095,0.281,0.0406,0.4906,0.0,119497000000.0,126501000000.0,0.0,0.0,0.0,-0.0356,0.085,0.011,0.344,0.046,1.3027,0.0,0.0,0.0,0.0,0.0,0.0,0.303,13.0,0.4703,0.0,123523000000.0,16114750000.0,123758750000.0,1.436,5.041,0.0,-0.1002,RF,17.780001000000002,18.796000114285707,19895821119.000004
2018-03-31,0.1291,0.2767,0.3965,0.4583,0.5217,-0.0678,-0.7896,-0.0131,0.0179,0.3226,0.0,0.0,0.3846,-0.8637,0.0,0.0578,0.2905,-0.0678,1426000000.0,0.1291,0.0,1426000000.0,0.0,659000000.0,884000000.0,542000000.0,0.0,526000000.0,128000000.0,16000000.0,0.0,398000000.0,0.0,398000000.0,0.35,0.35,1127000000.0,1141000000.0,0.09,1.0,0.454,0.3689,0.279,0.0687,647000000.0,526000000.0,414000000.0,5587000000.0,0.0547,0.0,5587000000.0,0.0,2616000000.0,3597000000.0,1990000000.0,0.0,1926000000.0,614000000.0,64000000.0,0.0,1312000000.0,0.0,1312000000.0,1.12,1.12,1127000000.0,1141000000.0,0.34,1.0,0.437,0.3447,0.235,0.2697,2444000000.0,1926000000.0,1376000000.0,14.078,104.563,0.087,7.0532,2.8261,0.501,0.0647,0.0,0.3869,0.257,0.0413,0.4621,0.0,117842000000.0,122606000000.0,0.0,0.0,0.0,-0.3636,0.08,0.011,0.345,0.045,1.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.304,13.0,0.4682,0.0,122591500000.0,16393750000.0,123780250000.0,1.337,4.957,0.0,-0.1135,RF,18.58,19.29235297058823,20939659999.999996
2017-12-31,0.1304,0.2906,0.1434,0.2273,0.2273,-0.0559,0.4673,-0.0133,0.0298,0.1119,0.0,0.0,0.3846,1.1121,0.0,0.0296,0.2804,-0.0565,1500000000.0,0.1304,0.0,1500000000.0,0.0,660000000.0,952000000.0,548000000.0,0.0,533000000.0,214000000.0,16000000.0,-1000000.0,319000000.0,0.0,319000000.0,0.27,0.27,1153000000.0,1165000000.0,0.09,1.0,0.44,0.3553,0.213,0.1633,660000000.0,533000000.0,335000000.0,5495000000.0,0.0389,0.0,5495000000.0,0.0,2629000000.0,3624000000.0,1871000000.0,0.0,1813000000.0,614000000.0,64000000.0,-6000000.0,1199000000.0,0.0,1199000000.0,1.01,1.0,1186000000.0,1198000000.0,0.315,1.0,0.428,0.3299,0.218,0.3878,2350000000.0,1813000000.0,1263000000.0,14.043,103.394,0.212,7.4866,3.4527,0.5331,0.0694,0.0,0.9843,0.333,0.0409,0.44,0.0,119213000000.0,123864000000.0,0.0,0.0,0.0,-0.2197,0.072,0.01,0.33,0.044,1.9024,0.0,0.0,0.0,0.0,0.0,0.0,0.312,13.0,0.4784,0.0,122207000000.0,16607750000.0,124188250000.0,1.797,4.633,0.0,-0.0658,RF,17.280001000000002,16.624545424242424,19923841153.000004
2017-09-30,-0.0484,-0.0482,-0.0296,0.0417,0.0417,-0.0471,0.3311,-0.0152,0.0091,0.107,0.0,0.0,0.3846,0.4265,0.0,0.0077,-0.0425,-0.0514,1337000000.0,-0.0484,0.0,1337000000.0,0.0,658000000.0,886000000.0,451000000.0,0.0,434000000.0,139000000.0,16000000.0,1000000.0,295000000.0,0.0,295000000.0,0.25,0.25,1182000000.0,1193000000.0,0.09,1.0,0.426,0.3246,0.221,0.5804,570000000.0,434000000.0,311000000.0,5251000000.0,0.0015,0.0,5251000000.0,0.0,2561000000.0,3503000000.0,1748000000.0,0.0,1692000000.0,533000000.0,64000000.0,-16000000.0,1159000000.0,0.0,1159000000.0,0.96,0.95,1182000000.0,1193000000.0,0.29,1.0,0.429,0.3222,0.221,0.3807,2251000000.0,1692000000.0,1223000000.0,14.064,99.983,0.657,5.6701,3.1819,0.4032,0.0544,0.0,2.7525,0.36,0.0413,0.4921,0.0,118180000000.0,121121000000.0,0.0,0.0,0.0,-0.0443,0.069,0.009,0.322,0.042,1.8792,0.0,0.0,0.0,0.0,0.0,0.0,0.302,13.0,0.4877,0.0,122029750000.0,16725750000.0,124606750000.0,1.691,4.442,0.0,-0.0822,RF,15.23,14.165714285714285,18001860000.0
2017-06-30,0.0169,0.1578,0.1583,0.25,0.25,-0.0442,0.1798,-0.0124,0.0226,-0.1789,0.0,0.0,0.0769,0.043,0.0,-0.0093,0.1602,-0.0498,1324000000.0,0.0169,0.0,1324000000.0,0.0,639000000.0,875000000.0,449000000.0,0.0,433000000.0,133000000.0,16000000.0,0.0,300000000.0,0.0,300000000.0,0.25,0.25,1202000000.0,1212000000.0,0.07,1.0,0.428,0.327,0.227,0.2931,567000000.0,433000000.0,316000000.0,5319000000.0,0.0407,0.0,5319000000.0,0.0,2556000000.0,3551000000.0,1768000000.0,0.0,1714000000.0,546000000.0,64000000.0,-18000000.0,1168000000.0,0.0,1168000000.0,0.95,0.94,1202000000.0,1212000000.0,0.265,1.0,0.431,0.3222,0.22,0.3322,2295000000.0,1714000000.0,1232000000.0,14.054,99.452,0.323,6.1273,3.4368,0.436,0.0591,0.0,1.4,0.28,0.0409,0.4826,0.0,119541000000.0,122775000000.0,0.0,0.0,0.0,-0.0762,0.069,0.009,0.322,0.043,1.6918,0.0,0.0,0.0,0.0,0.0,0.0,0.279,11.0,0.4805,0.0,122220250000.0,16911000000.0,125083250000.0,1.47,4.425,0.0,-0.1058,RF,14.64,14.11083333333333,17597280000.0
2017-03-31,0.0064,0.1135,0.1089,0.2,0.15,-0.0519,-0.0711,-0.0079,0.0335,-0.2345,0.0,0.0,0.0833,-0.0164,0.0,-0.025,0.0881,-0.0599,1263000000.0,0.0064,0.0,1263000000.0,0.0,623000000.0,843000000.0,420000000.0,0.0,412000000.0,127000000.0,16000000.0,-16000000.0,285000000.0,0.0,285000000.0,0.24,0.23,1209000000.0,1224000000.0,0.065,1.0,0.437,0.3262,0.226,0.5693,552000000.0,412000000.0,301000000.0,5297000000.0,0.0273,0.0,5297000000.0,0.0,2562000000.0,3591000000.0,1706000000.0,0.0,1655000000.0,528000000.0,64000000.0,-21000000.0,1127000000.0,0.0,1127000000.0,0.9,0.89,1209000000.0,1224000000.0,0.26,1.0,0.423,0.3124,0.213,0.3306,2239000000.0,1655000000.0,1191000000.0,13.831,98.786,0.595,4.9711,3.6179,0.3594,0.0483,0.0,2.5684,0.271,0.0411,0.4933,0.0,119432000000.0,121068000000.0,0.0,0.0,0.0,-0.0178,0.066,0.009,0.312,0.042,1.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.289,12.0,0.4837,0.0,122982250000.0,17034000000.0,125475500000.0,1.448,4.381,0.0,-0.0842,RF,14.53,15.015555555555554,17566770000.0
2016-12-31,0.0359,0.0617,0.0372,0.1,0.0476,-0.0559,0.1383,-0.0007,0.0533,-0.0713,0.0,0.0,0.0833,8.6667,0.0,-0.0108,0.049,-0.0607,1327000000.0,0.0359,0.0,1327000000.0,0.0,641000000.0,899000000.0,428000000.0,0.0,413000000.0,134000000.0,16000000.0,-1000000.0,279000000.0,0.0,279000000.0,0.22,0.22,1222000000.0,1234000000.0,0.065,1.0,0.424,0.3112,0.21,0.0874,562000000.0,413000000.0,295000000.0,5289000000.0,0.0296,0.0,5289000000.0,0.0,2578000000.0,3617000000.0,1672000000.0,0.0,1613000000.0,514000000.0,64000000.0,-5000000.0,1099000000.0,0.0,1099000000.0,0.87,0.87,1255000000.0,1261000000.0,0.255,1.0,0.413,0.305,0.208,0.3333,2187000000.0,1613000000.0,1163000000.0,13.637,98.89,0.095,6.3527,4.4607,0.4659,0.0616,0.0,0.767,0.295,0.0407,0.483,0.0,120843000000.0,123155000000.0,0.0,0.0,0.0,-0.4579,0.064,0.009,0.305,0.042,1.7907,0.0,0.0,0.0,0.0,0.0,0.0,0.293,12.0,0.4874,0.0,123684250000.0,17156250000.0,125724000000.0,1.405,4.214,0.0,-0.1042,RF,14.36,13.898529411764706,17547920000.0
2016-09-30,0.1037,0.2737,0.2562,0.3333,0.3333,-0.0558,-0.1801,0.0031,0.0844,-0.1779,0.0,0.0,0.0833,-0.1296,0.0,0.0251,0.246,-0.0553,1405000000.0,0.1037,0.0,1405000000.0,0.0,653000000.0,934000000.0,471000000.0,0.0,456000000.0,152000000.0,16000000.0,-1000000.0,304000000.0,0.0,304000000.0,0.24,0.24,1246000000.0,1252000000.0,0.065,1.0,0.437,0.3246,0.216,0.3872,614000000.0,456000000.0,320000000.0,5243000000.0,0.0196,0.0,5243000000.0,0.0,2585000000.0,3591000000.0,1652000000.0,0.0,1589000000.0,500000000.0,64000000.0,-1000000.0,1089000000.0,0.0,1089000000.0,0.84,0.85,1246000000.0,1252000000.0,0.25,1.0,0.411,0.3031,0.208,0.3164,2153000000.0,1589000000.0,1153000000.0,13.937,96.362,0.437,4.8587,3.4013,0.3486,0.0484,0.0,2.0066,0.271,0.0408,0.4648,0.0,120067000000.0,121883000000.0,0.0,0.0,0.0,-0.1082,0.063,0.009,0.303,0.042,1.7833,0.0,0.0,0.0,0.0,0.0,0.0,0.298,11.0,0.493,0.0,123885000000.0,17201250000.0,125744500000.0,1.331,4.208,0.0,-0.1457,RF,9.87,9.708611111111109,12298019999.999998
2016-06-30,-0.0334,-0.0483,-0.0372,0.0,0.0,-0.0579,0.0171,0.0358,0.0857,0.6465,0.0,0.0,0.0833,0.1376,0.0,0.0047,-0.063,-0.0524,1302000000.0,-0.0334,0.0,1302000000.0,0.0,645000000.0,915000000.0,387000000.0,0.0,374000000.0,115000000.0,16000000.0,-3000000.0,259000000.0,0.0,259000000.0,0.2,0.2,1265000000.0,1268000000.0,0.065,1.0,0.392,0.2873,0.199,0.2857,511000000.0,374000000.0,275000000.0,5111000000.0,-0.0101,0.0,5111000000.0,0.0,2569000000.0,3552000000.0,1559000000.0,0.0,1491000000.0,464000000.0,64000000.0,4000000.0,1027000000.0,0.0,1027000000.0,0.78,0.79,1265000000.0,1268000000.0,0.245,1.0,0.397,0.2917,0.201,0.3404,2029000000.0,1491000000.0,1091000000.0,13.743,95.723,0.294,7.0909,3.3494,0.516,0.0711,0.0,1.3745,0.325,0.0406,0.4954,0.0,121090000000.0,125823000000.0,0.0,0.0,0.0,0.0449,0.06,0.008,0.292,0.041,2.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.314,10.0,0.5026,0.0,123927000000.0,17098000000.0,125647500000.0,1.375,4.04,0.0,-0.1618,RF,8.51,9.310555555555558,10765150000.0
2016-03-31,0.0154,0.1821,0.1789,0.25,0.25,-0.0493,1.4858,0.0253,0.0564,0.4833,0.0,0.0,0.2,1.7481,0.0,0.0306,0.1662,-0.0446,1255000000.0,0.0154,0.0,1255000000.0,0.0,639000000.0,869000000.0,386000000.0,0.0,370000000.0,113000000.0,16000000.0,0.0,257000000.0,0.0,257000000.0,0.2,0.2,1286000000.0,1291000000.0,0.06,1.0,0.398,0.2948,0.205,0.5825,500000000.0,370000000.0,273000000.0,5156000000.0,0.0152,0.0,5156000000.0,0.0,2566000000.0,3571000000.0,1585000000.0,0.0,1510000000.0,473000000.0,64000000.0,11000000.0,1037000000.0,0.0,1037000000.0,0.78,0.79,1286000000.0,1291000000.0,0.24,1.0,0.396,0.2929,0.201,0.3287,2040000000.0,1510000000.0,1101000000.0,13.383,93.635,0.568,6.105,3.4137,0.4562,0.0625,0.0,3.0661,0.3,0.0408,0.5092,0.0,120415000000.0,123876000000.0,0.0,0.0,0.0,-0.0723,0.061,0.008,0.293,0.041,1.9961,0.0,0.0,0.0,0.0,0.0,0.0,0.308,9.0,0.4977,0.0,122087250000.0,16976500000.0,124558250000.0,1.318,4.009,0.0,-0.1812,RF,7.85,7.9140000000000015,10095100000.0
