,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.2288,-0.0634,-0.025,-0.0833,-0.0435,0.0393,0.0694,0.1469,0.0648,0.4806,0.0,0.0,0.2,0.0098,0.0,0.0843,-0.0634,0.0384,12836000.0,0.2288,0.0,12836000.0,0.0,6330000.0,10251000.0,2585000.0,0.0,2585000.0,714000.0,0.0,0.0,1871000.0,0.0,1871000.0,0.22,0.22,8341459.0,8628105.0,0.06,1.0,0.229,0.2014,0.146,0.1687,2936000.0,2585000.0,1871000.0,47082000.0,0.1119,0.0,47082000.0,0.0,23827000.0,33565000.0,13517000.0,0.0,13517000.0,5733000.0,0.0,0.0,7784000.0,0.0,7784000.0,0.95,0.93,8341459.0,8628105.0,0.18,1.0,0.316,0.2871,0.165,0.3173,14886000.0,13517000.0,7784000.0,14.428,145.913,0.26,16.3979,3.6745,1.1366,0.1112,0.0,1.3752,0.273,0.0101,0.4931,0.0,1217125000.0,1323256000.0,0.0,0.0,0.0,-0.1586,0.021,-0.0318,-1.1624,0.068,0.007,0.287,0.042,2.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.189,17.0,0.5061,0.0,1153364500.0,114211250.0,1109647500.0,1.791,5.644,0.0,-0.0563,0.0216,-0.0189,-0.6508,FCCY,22.9,21.587142999999998,191019411.1
2018-03-31,0.0843,0.3188,0.4638,0.4583,0.4783,0.0099,-0.4917,0.0501,0.0507,0.6942,0.0,0.0,0.2,-0.4902,0.0,0.0357,0.3188,0.0106,11339000.0,0.0843,0.0,11339000.0,0.0,5859000.0,7645000.0,3694000.0,0.0,3694000.0,841000.0,0.0,0.0,2853000.0,0.0,2853000.0,0.35,0.34,8111490.0,8386751.0,0.06,1.0,0.355,0.3258,0.252,0.5515,4026000.0,3694000.0,2853000.0,44692000.0,0.0701,0.0,44692000.0,0.0,23335000.0,31000000.0,13692000.0,0.0,13692000.0,5860000.0,0.0,0.0,7832000.0,0.0,7832000.0,0.97,0.94,8111490.0,8386751.0,0.17,1.0,0.337,0.3064,0.175,0.3338,15054000.0,13692000.0,7832000.0,13.96,129.2,0.771,5.9646,1.9719,0.4273,0.0456,0.0,2.217,0.171,0.0117,0.5167,0.0,1048006000.0,1080393000.0,0.0,0.0,0.0,-0.0112,0.0209,-0.0063,-0.2139,0.07,0.007,0.306,0.042,1.9997,0.0,0.0,0.0,0.0,0.0,0.0,0.175,14.0,0.5221,0.0,1106940000.0,111336250.0,1070288000.0,1.839,5.51,0.0,-0.0476,0.0231,-0.0167,-0.547,FCCY,21.75,19.779705852941184,176424907.5
2017-12-31,0.0894,0.1515,-0.7202,-0.7308,-0.72,0.0111,3.3616,0.0395,0.0533,-0.5736,0.0,0.0,0.2,3.0661,0.0,0.0358,0.1515,0.0114,11578000.0,0.0894,0.0,11578000.0,0.0,5818000.0,8052000.0,3526000.0,0.0,3526000.0,2951000.0,0.0,0.0,575000.0,0.0,575000.0,0.07,0.07,8077059.0,8323047.0,0.06,1.0,0.334,0.3045,0.05,0.4506,3869000.0,3526000.0,575000.0,43805000.0,0.0633,0.0,43805000.0,0.0,23287000.0,31006000.0,12799000.0,0.0,12799000.0,5871000.0,0.0,0.0,6928000.0,0.0,6928000.0,0.86,0.83,8049981.0,8312784.0,0.16,1.0,0.324,0.2922,0.158,0.4803,14179000.0,12799000.0,6928000.0,13.823,132.075,0.646,4.8355,2.3219,0.3498,0.0362,0.0,9.553,0.857,0.0116,0.5025,0.0,1066778000.0,1087081000.0,0.0,0.0,0.0,-0.0502,0.0219,-0.0238,-0.8047,0.063,0.007,0.292,0.041,3.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.186,17.0,0.5316,0.0,1081270500.0,109686500.0,1057651500.0,2.614,5.442,0.0,-0.0389,0.0227,-0.0194,-0.6167,FCCY,18.299999,18.19696981818182,147810171.622941
2017-09-30,0.0477,-0.1058,-0.0779,-0.0882,-0.0909,0.0174,2.2794,0.0133,0.0619,-0.2946,0.0,0.0,-1.0,2.0317,0.0,0.0925,-0.1058,0.0111,11329000.0,0.0477,0.0,11329000.0,0.0,5820000.0,7617000.0,3712000.0,0.0,3712000.0,1227000.0,0.0,0.0,2485000.0,0.0,2485000.0,0.31,0.3,8063119.0,8328252.0,0.0,1.0,0.358,0.3277,0.219,0.1149,4055000.0,3712000.0,2485000.0,42860000.0,0.1106,0.0,42860000.0,0.0,22932000.0,30525000.0,12335000.0,0.0,12335000.0,3927000.0,0.0,0.0,8408000.0,0.0,8408000.0,1.05,1.01,8063119.0,8328252.0,0.15,1.0,0.322,0.2878,0.196,0.3077,13817000.0,12335000.0,8408000.0,13.842,131.066,0.161,10.1179,1.9418,0.731,0.0763,0.0,0.5787,0.0,0.0118,0.5137,0.0,1056803000.0,1122728000.0,0.0,0.0,0.0,-0.0946,0.0225,-0.012,-0.3965,0.078,0.008,0.288,0.041,1.6606,0.0,0.0,0.0,0.0,0.0,0.0,0.143,18.0,0.535,0.0,1085013750.0,107973500.0,1047386250.0,1.636,5.316,0.0,-0.0554,0.0225,-0.0181,-0.5223,FCCY,18.15,17.443428714285712,146345609.85
2017-06-30,0.0589,-0.1946,-0.1707,-0.1724,-0.1786,0.0184,2.2389,0.0031,0.0596,-0.4515,0.0,0.0,0.0,2.0651,0.0,0.0732,-0.1946,0.0108,10446000.0,0.0589,0.0,10446000.0,0.0,5838000.0,7686000.0,2760000.0,0.0,2760000.0,841000.0,0.0,0.0,1919000.0,0.0,1919000.0,0.24,0.23,8033299.0,8301939.0,0.05,1.0,0.297,0.2642,0.184,0.2052,3104000.0,2760000.0,1919000.0,42344000.0,0.0922,0.0,42344000.0,0.0,22439000.0,29570000.0,12774000.0,0.0,12774000.0,4156000.0,0.0,0.0,8618000.0,0.0,8618000.0,1.08,1.04,8033299.0,8301939.0,0.2,1.0,0.336,0.3017,0.204,0.2509,14237000.0,12774000.0,8618000.0,13.55,131.874,0.267,11.4999,1.769,0.8487,0.0862,0.0,1.2538,0.208,0.0118,0.5589,0.0,1059387000.0,1137558000.0,0.0,0.0,0.0,-0.1089,0.0273,-0.0251,-0.7616,0.081,0.008,0.302,0.041,1.3228,0.0,0.0,0.0,0.0,0.0,0.0,0.185,10.0,0.5299,0.0,1089590750.0,106057750.0,1043864750.0,1.322,5.271,0.0,-0.0681,0.0207,-0.0183,-0.5304,FCCY,17.65,17.207222027777775,141787727.35
2017-03-31,0.0149,-0.1434,-0.1229,-0.1429,-0.1481,0.0206,0.5798,0.0642,0.0693,-0.2642,0.0,0.0,0.0,0.5794,0.0,0.0284,-0.1434,0.0109,10457000.0,0.0149,0.0,10457000.0,0.0,5657000.0,7656000.0,2801000.0,0.0,2801000.0,852000.0,0.0,0.0,1949000.0,0.0,1949000.0,0.24,0.23,8026037.0,8304589.0,0.05,1.0,0.301,0.2679,0.186,1.1731,3151000.0,2801000.0,1949000.0,41763000.0,0.0362,0.0,41763000.0,0.0,22041000.0,28322000.0,13441000.0,0.0,13441000.0,4428000.0,0.0,0.0,9013000.0,0.0,9013000.0,1.13,1.09,8026037.0,8304589.0,0.15,1.0,0.356,0.3218,0.216,0.1548,14854000.0,13441000.0,9013000.0,13.286,124.23,1.528,3.558,5.9698,0.2678,0.0283,0.0,6.3848,0.208,0.0127,0.541,0.0,997072000.0,977715000.0,0.0,0.0,0.0,-0.0142,0.019,-0.0169,-0.5057,0.086,0.009,0.322,0.04,0.7824,0.0,0.0,0.0,0.0,0.0,0.0,0.133,17.0,0.5278,0.0,1107807750.0,104252750.0,1043030250.0,0.806,5.203,0.0,-0.083,0.0187,-0.014,-0.414,FCCY,18.450001,18.541666722222217,148080390.676037
2016-12-31,0.3962,0.2898,0.2631,0.2381,0.25,0.0129,-1.6608,0.0725,0.0836,0.1827,0.0,0.0,0.0,-1.7139,0.0,0.8398,0.2898,0.0078,10628000.0,0.3962,0.0,10628000.0,0.0,5617000.0,7566000.0,3062000.0,0.0,3062000.0,1007000.0,0.0,0.0,2055000.0,0.0,2055000.0,0.26,0.25,7985848.0,8231499.0,0.05,1.0,0.33,0.2881,0.193,-0.2376,3507000.0,3062000.0,2055000.0,41199000.0,0.0255,0.0,41199000.0,0.0,21063000.0,27291000.0,13908000.0,0.0,13908000.0,4623000.0,0.0,0.0,9285000.0,0.0,9285000.0,1.17,1.14,7962121.0,8177439.0,0.1,1.0,0.372,0.3376,0.225,0.0477,15323000.0,13908000.0,9285000.0,13.123,128.394,-0.316,11.4712,1.864,0.8741,0.0882,0.0,-1.1319,0.192,0.0124,0.5285,0.0,1025333000.0,1102054000.0,0.0,0.0,0.0,0.0856,0.0211,-0.0187,-0.4472,0.091,0.009,0.338,0.04,0.2676,0.0,0.0,0.0,0.0,0.0,0.0,0.085,18.0,0.5113,0.0,1103328500.0,102254750.0,1027808250.0,0.247,5.174,0.0,-0.2085,0.0183,-0.0126,-0.3661,FCCY,18.700001,16.165882411764713,149335365.585848
2016-09-30,-0.0161,0.1499,0.0946,0.0968,0.1,0.0131,-1.1412,0.0764,0.0933,0.3811,0.0,0.0,0.0,-1.1599,0.0,-0.0592,0.1499,0.0068,10813000.0,-0.0161,0.0,10813000.0,0.0,5327000.0,6662000.0,4151000.0,0.0,4151000.0,1456000.0,0.0,0.0,2695000.0,0.0,2695000.0,0.34,0.33,7974323.0,8185840.0,0.05,1.0,0.414,0.3839,0.249,-0.1167,4475000.0,4151000.0,2695000.0,38593000.0,-0.102,0.0,38593000.0,0.0,19321000.0,25371000.0,13222000.0,0.0,13222000.0,4364000.0,0.0,0.0,8858000.0,0.0,8858000.0,1.12,1.08,7974323.0,8185840.0,0.05,1.0,0.376,0.3426,0.23,0.208,14517000.0,13222000.0,8858000.0,13.035,130.71,-0.158,14.5036,2.1252,1.1126,0.1096,0.0,-0.4171,0.147,0.0123,0.4926,0.0,1042327000.0,1141036000.0,0.0,0.0,0.0,0.1228,0.0155,-0.0128,-0.4259,0.089,0.009,0.343,0.038,0.9405,0.0,0.0,0.0,0.0,0.0,0.0,0.045,20.0,0.5006,0.0,1083013000.0,100044500.0,1010252750.0,1.007,4.84,0.0,-0.0363,0.0176,-0.0078,-0.2332,FCCY,13.75,13.0925,109646941.25
2016-06-30,-0.1346,0.0,-0.0004,0.0,-0.0345,0.0102,-1.4651,0.0208,0.1012,0.1282,0.0,0.0,0.0,-1.5226,0.0,-0.0672,0.0,0.0083,9865000.0,-0.1346,0.0,9865000.0,0.0,5440000.0,6438000.0,3427000.0,0.0,3427000.0,1113000.0,0.0,0.0,2314000.0,0.0,2314000.0,0.29,0.28,7947146.0,8151796.0,0.0,1.0,0.377,0.3474,0.235,-0.2041,3721000.0,3427000.0,2314000.0,38770000.0,-0.0717,0.0,38770000.0,0.0,19656000.0,26089000.0,12681000.0,0.0,12681000.0,4056000.0,0.0,0.0,8625000.0,0.0,8625000.0,1.09,1.05,7947146.0,8151796.0,0.0,1.0,0.362,0.3271,0.222,0.4432,14026000.0,12681000.0,8625000.0,12.788,132.834,-0.253,21.1928,1.7176,1.6572,0.1576,0.0,-0.8392,0.0,0.0122,0.5514,0.0,1055654000.0,1210426000.0,0.0,0.0,0.0,0.0366,0.0195,-0.0072,-0.2415,0.088,0.009,0.327,0.039,2.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.507,0.0,1056738500.0,97665750.0,991538250.0,2.162,4.878,0.0,-0.0133,0.0172,-0.006,-0.1717,FCCY,12.02,12.420277777777773,95524694.92
2016-03-31,0.013,-0.0136,-0.0168,-0.0345,-0.0357,0.0131,16.2741,-0.0649,0.0932,-0.6348,0.0,0.0,0.0,62.1463,0.0,-0.0203,-0.0136,0.0079,10303000.0,0.013,0.0,10303000.0,0.0,5501000.0,7033000.0,3270000.0,0.0,3270000.0,1048000.0,0.0,0.0,2222000.0,0.0,2222000.0,0.28,0.27,7939366.0,8136708.0,0.0,1.0,0.352,0.3174,0.216,0.7539,3622000.0,3270000.0,2222000.0,40304000.0,0.1225,0.0,40304000.0,0.0,20048000.0,27623000.0,12681000.0,0.0,12681000.0,4055000.0,0.0,0.0,8626000.0,0.0,8626000.0,1.09,1.06,7939366.0,8136708.0,0.0,1.0,0.35,0.3146,0.214,0.5719,14102000.0,12681000.0,8626000.0,12.425,117.868,0.978,4.8886,1.8654,0.3935,0.0409,0.0,3.545,0.0,0.0139,0.5339,0.0,935796000.0,959798000.0,0.0,0.0,0.0,-0.014,0.0165,-0.0107,-0.3125,0.091,0.009,0.315,0.041,2.7279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.4974,0.0,1045720500.0,95140500.0,986086750.0,2.903,5.076,0.0,-0.0205,0.0164,-0.012,-0.3399,FCCY,12.66,12.216000000000001,100512373.56
