,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.1861,0.432,18.4,26.0,26.0,0.0298,-0.3235,0.0397,0.1041,-0.0578,0.1575,-0.0139,0.0,-0.3322,0.0,0.0634,1.0252,0.012,495300000.0,0.2552,404800000.0,90500000.0,0.0,62100000.0,66400000.0,24100000.0,9400000.0,8500000.0,-1200000.0,0.0,200000.0,9700000.0,0.0,9700000.0,0.27,0.27,35530356.0,36064108.0,0.0,0.1827,0.055,0.0361,0.02,-0.2316,27100000.0,17900000.0,9700000.0,1762300000.0,0.2338,1449700000.0,312600000.0,0.0,251400000.0,271900000.0,40700000.0,38800000.0,-6000000.0,-50600000.0,0.0,600000.0,44600000.0,0.0,44600000.0,1.25,1.25,35530356.0,0.0,0.1774,0.039,0.0186,0.025,-0.1025,69500000.0,32800000.0,44600000.0,18.745,33.796,-3.228,7.6667,2.3557,0.409,0.1663,1.9043,1.648,-11.134,0.0,0.267,0.1254,0.0,332600000.0,1200800000.0,-126100000.0,875900000.0,195900000.0,401950000.0,472900000.0,0.062,0.0,6.0443,-0.0135,-0.7283,0.067,0.028,0.0249,0.019,5.0,1.089,-3.5538,89.6811,43.5357,97.2615,8.9959,4.3844,3.7266,0.0,33.0,0.1427,0.0,896575000.0,663675000.0,1618300000.0,-5.083,49.6,0.8454,0.0714,0.1394,0.0048,-0.0125,-0.6022,MTW,25.860001,26.07514294285715,918815041.690356
2018-03-31,0.3179,1.1598,0.7222,0.7282,0.7282,0.022,-0.5828,0.0916,0.1856,-0.0277,0.2209,0.0221,0.0,-0.5539,0.0,-0.0163,1.078,0.0099,386100000.0,0.2626,317700000.0,68400000.0,0.0,60400000.0,66700000.0,1700000.0,10000000.0,-6100000.0,3900000.0,0.0,0.0,-10000000.0,0.0,-10000000.0,-0.28,-0.28,35367340.0,35367340.0,0.0,0.1772,0.034,0.0101,-0.026,-0.4483,13100000.0,3900000.0,-10000000.0,1661600000.0,0.114,1363200000.0,298400000.0,0.0,247700000.0,269900000.0,28500000.0,39100000.0,-11700000.0,-47100000.0,0.0,600000.0,35400000.0,0.0,35400000.0,0.99,0.99,35367340.0,0.0,0.1796,0.039,0.0165,0.021,-0.0915,64500000.0,27400000.0,35400000.0,19.32,33.825,-4.894,7.7388,2.8105,0.4006,0.1665,0.39,1.689,17.3,0.0,0.2723,0.1564,0.0,333700000.0,1196300000.0,-142600000.0,886300000.0,153350000.0,369600000.0,466400000.0,0.0006,0.0,11.0992,-0.0003,-0.0109,0.055,0.022,0.0171,0.016,5.0,1.037,-3.7316,88.5481,37.036,103.5734,10.8353,4.4957,3.5626,0.0,42.0,0.1491,0.0,914500000.0,646200000.0,1602650000.0,-4.298,46.981,0.7008,0.0553,0.1506,0.0051,-0.012,-0.5364,MTW,28.459999,30.27823520588235,1006554461.03266
2017-12-31,0.7846,1.1885,2.0569,2.0316,2.0316,0.0452,0.9598,0.0593,0.1313,-0.0234,0.3333,-0.0662,0.0,0.9253,0.0,0.0985,1.2941,0.0141,481500000.0,0.2731,400300000.0,81200000.0,0.0,68000000.0,74200000.0,7000000.0,9800000.0,-4900000.0,-40200000.0,0.0,300000.0,35300000.0,0.0,35300000.0,0.98,0.98,35183598.0,35834294.0,0.0,0.1686,0.029,0.0102,0.073,0.2087,14000000.0,4900000.0,35300000.0,1581300000.0,-0.0197,1299400000.0,281900000.0,0.0,252600000.0,280800000.0,1100000.0,39200000.0,-40100000.0,-49500000.0,0.0,600000.0,9400000.0,0.0,9400000.0,0.26,0.26,35183598.0,0.0,0.1783,0.024,-0.0006,0.006,0.0354,38000000.0,-900000.0,9400000.0,19.256,33.095,2.856,7.8133,3.4959,0.4058,0.171,0.5,1.745,3.1756,0.0,0.2758,0.1412,0.0,337400000.0,1164400000.0,-139900000.0,863300000.0,156800000.0,348500000.0,414800000.0,-0.1035,0.0177,8.6286,-0.0241,-1.2747,0.015,0.006,0.0007,-0.001,7.0,1.008,8.2872,86.7432,41.3634,92.4676,10.0848,4.5374,3.8122,0.0,-1825.0,0.1597,0.0,919400000.0,618050000.0,1568150000.0,1.592,44.944,-0.023,0.0147,-0.2811,0.0054,-0.0138,-0.563,MTW,39.34,39.624848393939395,1384122745.3200002
2017-09-30,0.777,1.0449,1.0682,1.0686,1.0686,0.0441,4.4667,-0.01,-0.008,-0.0671,0.2453,-0.0284,0.0,1.5726,0.0,-0.1658,1.0589,0.0152,399400000.0,0.1418,326900000.0,72500000.0,0.0,60900000.0,64600000.0,7900000.0,9600000.0,-3500000.0,-13100000.0,0.0,100000.0,9600000.0,0.0,9600000.0,0.28,0.28,35132857.0,35654672.0,0.0,0.1815,0.038,0.0153,0.024,0.0168,15300000.0,6100000.0,9600000.0,1478000000.0,-0.1687,1231800000.0,246200000.0,0.0,242600000.0,272000000.0,-25800000.0,39400000.0,-71200000.0,-11900000.0,0.0,1700000.0,-59300000.0,0.0,-59300000.0,-1.69,-1.69,35132857.0,0.0,0.1666,0.006,-0.0215,-0.04,-0.0938,9500000.0,-31800000.0,-59300000.0,17.872,32.579,0.191,8.1861,0.834,0.458,0.1817,0.6354,1.758,1.0833,0.0,0.277,0.1525,0.0,335300000.0,1144600000.0,-177900000.0,960800000.0,148750000.0,355300000.0,489250000.0,-0.3558,0.0,14.5556,-0.0093,-0.4022,-0.099,-0.038,-0.0148,-0.022,3.0,0.956,2.0793,88.978,40.7476,119.0819,9.9361,4.1599,3.021,0.0,-48.0,0.1641,0.0,929300000.0,596300000.0,1545650000.0,-3.945,42.069,-0.8071,-0.0913,0.1241,-0.0005,-0.0104,-0.3705,MTW,36.0,32.42742862857142,1264782852.0
2017-06-30,-0.126,1.6042,1.0862,1.0625,1.0625,0.0288,-4.0061,-0.1077,-0.2252,-0.0106,-0.0427,-0.0474,0.0,-1.8322,0.0,-0.2044,2.0513,0.0241,394600000.0,-0.1379,318300000.0,76300000.0,0.0,58400000.0,64400000.0,11900000.0,9700000.0,2800000.0,2300000.0,0.0,200000.0,500000.0,0.0,500000.0,0.01,0.01,35109426.0,35020428.0,0.0,0.1934,0.056,0.0317,0.001,-0.2182,22100000.0,12500000.0,500000.0,1428400000.0,-0.2347,1213900000.0,214500000.0,0.0,254700000.0,382400000.0,-167900000.0,39800000.0,-213700000.0,-4100000.0,0.0,3400000.0,-209600000.0,0.0,-209600000.0,-6.05,-6.05,35109426.0,0.0,0.1502,-0.091,-0.1217,-0.147,-0.1099,-129800000.0,-173900000.0,-209600000.0,16.978,32.598,-2.452,8.2343,0.7491,0.485,0.1835,1.2887,1.711,-163.2,0.0,0.2737,0.148,0.0,326800000.0,1144500000.0,-193100000.0,947600000.0,185650000.0,383200000.0,488050000.0,0.0551,0.0,9.7647,-0.0114,-0.4688,-0.352,-0.135,-0.0996,-0.122,2.0,0.922,0.6522,94.7763,46.4044,121.6837,7.694,3.7276,2.9267,0.0,-6.0,0.1783,0.0,939150000.0,595200000.0,1549650000.0,-4.472,40.684,-4.3693,-0.3272,0.1485,-0.0005,-0.0142,-0.4603,MTW,24.040001,23.519999944444447,844030636.149426
2017-03-31,-0.3488,0.6892,0.8162,0.8199,0.8199,0.0032,0.48,-0.1728,-0.2753,-0.071,-0.2559,-0.0754,-1.0,0.4934,0.0,-0.1519,-28.25,0.0255,305800000.0,-0.2845,253900000.0,51900000.0,0.0,61400000.0,73700000.0,-21800000.0,10100000.0,-34500000.0,1500000.0,0.0,0.0,-36000000.0,0.0,-36000000.0,-1.03,-1.03,35020428.0,34605738.0,0.0,0.1697,-0.044,-0.0798,-0.118,-0.3643,-13400000.0,-24400000.0,-36000000.0,1491500000.0,-0.2093,1266000000.0,225500000.0,0.0,269700000.0,401400000.0,-175900000.0,40000000.0,-221600000.0,-5700000.0,0.0,4000000.0,-215900000.0,0.0,-215900000.0,-6.22,-6.22,35020428.0,0.0,0.1512,-0.09,-0.1218,-0.145,-0.0679,-134900000.0,-181600000.0,-215900000.0,16.296,31.073,-3.181,8.0382,1.0308,0.4933,0.1869,-2.4158,1.72,3.0361,0.0,0.2774,0.2008,0.0,307800000.0,1088200000.0,-199700000.0,905900000.0,161850000.0,380200000.0,480100000.0,0.0192,0.0,-14.7761,-0.0069,-0.1909,-0.341,-0.135,-0.1091,-0.122,3.0,0.934,0.3307,82.2504,33.7958,112.8894,9.2153,3.9229,3.1066,0.0,-6.0,0.1808,0.0,975225000.0,634000000.0,1597200000.0,-2.893,42.589,-4.54,-0.3516,0.4188,-0.0005,-0.02,-0.6403,MTW,22.799999,24.315555749999998,798465723.379572
2016-12-31,-0.5054,-1.5616,-1.7293,-1.6985,-1.6985,0.011,-0.6726,-0.574,-0.31,-0.7986,-0.1368,-0.1231,-1.0,-0.6584,0.0,-0.1971,-1.3564,0.016,378200000.0,-0.3036,332700000.0,45500000.0,0.0,61900000.0,69300000.0,-23800000.0,10000000.0,-36000000.0,-2600000.0,0.0,1400000.0,-33400000.0,0.0,-33400000.0,-0.95,-0.95,34693022.0,34284555.0,0.0,0.1203,-0.038,-0.0687,-0.088,0.138,-14500000.0,-26000000.0,-33400000.0,1613100000.0,-0.1354,1359800000.0,253300000.0,0.0,280700000.0,406600000.0,-153300000.0,39600000.0,-275300000.0,100500000.0,0.0,7200000.0,-375800000.0,0.0,-375800000.0,-10.91,-10.91,34693022.0,53.44,0.157,-0.116,-0.1461,-0.233,-0.1301,-187100000.0,-235700000.0,-375800000.0,17.021,31.825,1.505,8.114,2.0148,0.4767,0.1855,-2.6,1.816,-1.7126,0.0,0.2726,0.1637,0.0,336900000.0,1104100000.0,-177600000.0,902900000.0,145050000.0,378750000.0,459100000.0,-0.0874,-0.0019,-10.2897,-0.0132,-0.4348,-0.55,-0.224,-0.0973,-0.146,4.0,0.963,0.4585,72.6787,30.411,97.0709,11.121,4.259,3.5136,-4.898,-5.0,0.174,0.0,1013350000.0,683300000.0,1675825000.0,-6.047,46.496,-5.952,-0.582,0.2176,-0.0004,-0.0232,-0.7716,MTW,23.92,23.304705911764703,829857086.24
2016-09-30,-0.4163,-6.9912,-30.3125,-26.5,-26.5,-0.0073,-1.4762,-0.5797,-0.2235,-0.8118,-0.4884,-0.3087,0.0,-4.85,0.0,-0.0593,-15.3659,0.0166,349800000.0,-0.2017,309000000.0,40800000.0,0.0,73000000.0,175000000.0,-134200000.0,10000000.0,-146000000.0,-5300000.0,0.0,1800000.0,-140700000.0,0.0,-140700000.0,-4.08,-4.08,34605738.0,34149978.0,0.0,0.1166,-0.354,-0.3888,-0.402,-0.0334,-124000000.0,-136000000.0,-140700000.0,1778000000.0,1.2833,1478200000.0,299800000.0,0.0,295900000.0,439400000.0,-139600000.0,53900000.0,-217300000.0,79300000.0,0.0,-50600000.0,-296600000.0,0.0,-296600000.0,-8.6,-8.6,34605738.0,53.76,0.1686,-0.063,-0.0919,-0.167,-0.0614,-111500000.0,-163400000.0,-296600000.0,18.017,33.824,-0.338,8.9089,1.2397,0.4945,0.1928,-13.6,1.805,0.0213,0.0,0.2681,0.2087,0.0,350900000.0,1170500000.0,-189100000.0,1000200000.0,195750000.0,535500000.0,607100000.0,2.9,0.0,-1.6532,-0.0249,-0.725,-0.397,-0.136,-0.0811,-0.092,5.0,0.813,0.1848,71.912,27.2005,101.8839,9.083,3.3203,2.9287,-6.251,-5.0,0.1664,0.0,1692425000.0,746250000.0,2187000000.0,-3.156,51.379,-3.0315,-0.4452,0.9927,0.0042,-0.0306,-1.0482,MTW,19.16,18.772222222222226,663045940.08
2016-06-30,-0.0801,-0.8947,-1.2489,-1.2353,-1.2353,-0.0092,-1.2937,-0.5408,-0.0668,-0.8206,-0.2442,-0.3275,0.0,-1.6816,0.0,-0.0767,-0.7254,0.0074,457700000.0,-0.0419,370400000.0,87300000.0,0.0,73400000.0,83400000.0,3900000.0,9900000.0,-5100000.0,700000.0,0.0,800000.0,-5800000.0,0.0,-5800000.0,-0.16,-0.16,34284555.0,34041013.0,0.0,0.1907,0.037,0.0105,-0.013,-0.0664,17000000.0,4800000.0,-5800000.0,1866400000.0,0.4067,1537500000.0,328900000.0,0.0,300500000.0,342500000.0,-13600000.0,67900000.0,-72600000.0,78500000.0,0.0,-86800000.0,-151100000.0,0.0,-151100000.0,-4.36,-4.36,34284555.0,53.76,0.1762,0.026,-0.0025,-0.081,-0.0533,48500000.0,-4700000.0,-151100000.0,21.914,39.076,-0.887,8.5228,1.6655,0.3889,0.1655,0.4848,1.76,2.8103,0.0,0.2414,0.1604,0.0,367200000.0,1339700000.0,-164500000.0,1091900000.0,220350000.0,580100000.0,621650000.0,0.865,0.0,10.4059,-0.0308,-1.1557,-0.192,-0.055,-0.0072,-0.003,5.0,0.682,0.3011,77.3454,37.0984,97.7623,8.4702,3.2174,3.0023,-12.33,-201.0,0.161,0.0,2096175000.0,787850000.0,2738400000.0,-2.902,54.439,-0.0692,-0.1931,1.1868,0.004,-0.0289,-1.015,MTW,21.799999,22.666666638888884,747403264.715445
2016-03-31,0.057,-11.4667,-22.3214,-22.8333,-22.8333,0.0068,-0.549,-0.5231,0.0049,-0.819,-0.2149,-0.2821,0.0,-0.5464,0.0,-0.1245,1.0964,0.0071,427400000.0,0.0509,347700000.0,79700000.0,0.0,72400000.0,78900000.0,800000.0,9700000.0,-88200000.0,107700000.0,0.0,3200000.0,-195900000.0,0.0,-195900000.0,-5.72,-5.72,34149978.0,34496475.0,53.44,0.1865,-0.153,-0.1837,-0.458,-0.5145,-65600000.0,-78500000.0,-195900000.0,1886400000.0,0.0132,1549900000.0,336500000.0,0.0,306600000.0,339800000.0,-3300000.0,82000000.0,-45900000.0,76100000.0,0.0,-117200000.0,-122000000.0,0.0,-122000000.0,-3.52,-3.52,34149978.0,53.76,0.1784,0.048,0.0191,-0.065,-0.013,90000000.0,36100000.0,-122000000.0,22.486,40.597,-6.439,8.8726,3.0571,0.3946,0.1664,-8.0928,1.707,1.073,-9.343,0.2384,0.1694,0.0,372400000.0,1386400000.0,-153500000.0,1058400000.0,211000000.0,582650000.0,596900000.0,0.0461,0.0,-3.0274,-0.0227,-0.7519,-0.153,-0.037,-0.0017,0.019,6.0,0.579,-0.2156,82.0979,35.9118,96.5323,8.9403,3.2376,3.1603,-15.273,53.0,0.1625,0.0,2459150000.0,799825000.0,3258300000.0,-0.717,55.239,0.4402,-0.1546,-1.9316,0.004,-0.0269,-0.9425,MTW,17.32,15.771830485714288,591477618.96
