,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1301,0.2193,0.4483,0.439,0.4348,0.01,-0.3354,0.0549,-0.0558,-0.074,0.1234,0.0,0.0204,-0.3758,0.0,0.0221,0.2105,0.0137,1833000000.0,0.1136,1364000000.0,469000000.0,0.0,139000000.0,193000000.0,276000000.0,16000000.0,262000000.0,52000000.0,-2000000.0,0.0,210000000.0,0.0,210000000.0,2.36,2.31,89000000.0,90700000.0,1.85,0.2559,0.171,0.1517,0.115,0.2248,313000000.0,278000000.0,208000000.0,7095000000.0,0.0647,5475000000.0,1620000000.0,0.0,627000000.0,818000000.0,802000000.0,72000000.0,736000000.0,204000000.0,-6000000.0,0.0,532000000.0,0.0,532000000.0,6.01,5.88,89000000.0,90700000.0,4.862,0.2283,0.134,0.1139,0.075,0.2724,952000000.0,808000000.0,526000000.0,57.124,692.528,4.629,14.618,20.3371,0.2559,0.021,17.375,2.0571,0.784,0.0032,0.0758,0.0,61635000000.0,61126000000.0,2796500000.0,701000000.0,0.0,-0.0463,0.101,0.009,0.114,0.117,3.859,37.0916,152.2248,0.0,2.5371,10.1213,0.0,0.809,11.0,0.0884,0.0,59886500000.0,5244000000.0,60827750000.0,21.719,79.719,11.2222,-0.0585,AFG,107.33000200000001,109.8119995142857,9552370178.0
2018-03-31,-0.0449,-0.2025,-0.0523,-0.0682,-0.0698,0.0123,6.1447,0.0555,-0.0173,0.014,0.1035,0.0,0.1182,6.8413,0.0,0.2101,-0.2254,0.0161,1619000000.0,0.0273,1215000000.0,404000000.0,0.0,167000000.0,215000000.0,189000000.0,15000000.0,178000000.0,33000000.0,-4000000.0,0.0,145000000.0,0.0,145000000.0,1.64,1.6,88600000.0,90400000.0,0.35,0.2495,0.163,0.1192,0.09,0.2273,264000000.0,193000000.0,141000000.0,6908000000.0,0.0468,5342000000.0,1566000000.0,0.0,624000000.0,812000000.0,754000000.0,79000000.0,679000000.0,212000000.0,-4000000.0,0.0,467000000.0,0.0,467000000.0,5.29,5.18,88600000.0,90400000.0,4.825,0.2267,0.13,0.1097,0.068,0.3157,898000000.0,758000000.0,463000000.0,58.499,682.359,4.153,14.684,18.7246,0.251,0.0214,12.8667,2.6966,0.213,0.0033,0.1032,0.0,60457000000.0,60099000000.0,2521000000.0,641000000.0,0.0,-0.0588,0.088,0.008,0.11,0.115,4.863,34.9254,139.7546,0.0,2.7402,10.7769,0.0,0.912,12.0,0.0903,0.0,59009250000.0,5301000000.0,60023750000.0,24.616,77.968,9.5949,-0.0396,AFG,112.220001,112.55147058823529,9942692088.6
2017-12-31,-0.0849,-0.1433,-0.5688,-0.5756,-0.577,0.0146,1.0074,0.1014,0.0731,0.014,0.1358,0.0,0.7898,0.8632,0.0,0.0267,-0.1509,0.0103,1808000000.0,0.0409,1323000000.0,485000000.0,0.0,154000000.0,198000000.0,287000000.0,20000000.0,267000000.0,101000000.0,0.0,0.0,166000000.0,0.0,166000000.0,1.88,1.84,88100000.0,90100000.0,2.35,0.2683,0.16,0.1587,0.092,0.4143,289000000.0,287000000.0,166000000.0,6865000000.0,0.0565,5280000000.0,1585000000.0,0.0,595000000.0,776000000.0,809000000.0,85000000.0,722000000.0,247000000.0,2000000.0,0.0,475000000.0,0.0,475000000.0,5.4,5.28,87800000.0,89800000.0,4.788,0.2309,0.133,0.1176,0.069,0.2549,914000000.0,807000000.0,477000000.0,60.499,686.254,8.502,14.7673,26.538,0.2441,0.0214,14.35,4.8855,1.25,0.0033,0.0852,0.0,60459000000.0,59422000000.0,2610000000.0,688500000.0,0.0,-0.0764,0.09,0.008,0.118,0.116,3.7979,39.504,147.595,0.0,2.6303,9.971,0.0,0.887,11.0,0.0867,0.0,58149000000.0,5303000000.0,59225750000.0,19.932,78.189,9.4941,-0.0299,AFG,108.540001,105.100303,9562374088.1
2017-09-30,-0.323,-0.7409,-0.8991,-0.896,-0.8943,0.0169,0.676,0.097,0.0281,-0.0123,0.1162,0.0,0.1179,0.6763,0.0,0.0987,-0.7462,0.0138,1835000000.0,0.0762,1573000000.0,262000000.0,0.0,167000000.0,212000000.0,50000000.0,21000000.0,29000000.0,18000000.0,0.0,0.0,11000000.0,0.0,11000000.0,0.13,0.13,88100000.0,90000000.0,0.313,0.1428,0.047,0.0272,0.006,0.2202,86000000.0,50000000.0,11000000.0,6794000000.0,0.0651,5164000000.0,1630000000.0,0.0,591000000.0,770000000.0,860000000.0,86000000.0,769000000.0,75000000.0,5000000.0,0.0,694000000.0,0.0,694000000.0,7.96,7.81,88100000.0,90000000.0,3.751,0.2399,0.148,0.1258,0.102,0.2065,1003000000.0,855000000.0,699000000.0,61.056,680.636,4.586,14.5743,26.6629,0.2387,0.0213,2.381,38.0909,2.408,0.0033,0.091,0.0,59964000000.0,58899000000.0,3231500000.0,870500000.0,0.0,-0.0358,0.133,0.012,0.126,0.117,2.013,48.6738,183.1447,0.0,2.1024,7.8047,0.0,0.471,10.0,0.087,0.0,56805750000.0,5199500000.0,57829250000.0,15.925,77.117,9.9419,0.0043,AFG,103.449997,101.57999991428571,9113944735.699999
2017-06-30,0.3217,0.5616,1.6852,1.6032,1.5968,0.0158,6.3864,0.1116,0.0503,0.4078,0.1447,0.0,5.475,4.5932,0.0,0.1057,0.471,0.0115,1646000000.0,0.0411,1231000000.0,415000000.0,0.0,136000000.0,187000000.0,228000000.0,23000000.0,205000000.0,60000000.0,0.0,0.0,145000000.0,0.0,145000000.0,1.64,1.61,87800000.0,89800000.0,1.813,0.2521,0.157,0.1385,0.088,0.401,259000000.0,228000000.0,145000000.0,6664000000.0,0.0476,4909000000.0,1755000000.0,0.0,576000000.0,748000000.0,1007000000.0,84000000.0,914000000.0,122000000.0,9000000.0,0.0,792000000.0,0.0,792000000.0,9.08,8.91,87800000.0,89800000.0,3.718,0.2634,0.172,0.1498,0.119,0.1861,1148000000.0,998000000.0,801000000.0,60.501,665.364,7.517,16.0023,25.1367,0.2645,0.024,9.913,4.4828,1.105,0.0034,0.0826,0.0,58419000000.0,57617000000.0,2467500000.0,634500000.0,0.0,0.0154,0.154,0.014,0.15,0.118,1.5505,37.2997,144.2692,0.0,2.7007,10.5028,0.0,0.409,8.0,0.0864,0.0,55657750000.0,5145000000.0,56499750000.0,14.123,75.9,11.881,0.0098,AFG,99.370003,99.07944427777778,8724686263.4
2017-03-31,0.3096,0.4152,0.5149,0.5172,0.5088,0.009,-1.1863,0.1259,0.0879,0.2856,0.1393,0.0,0.1179,-1.1595,0.0,0.2105,0.4023,0.0035,1576000000.0,0.0685,1153000000.0,423000000.0,0.0,138000000.0,179000000.0,244000000.0,21000000.0,221000000.0,68000000.0,2000000.0,0.0,153000000.0,0.0,153000000.0,1.76,1.72,87200000.0,89300000.0,0.313,0.2684,0.178,0.1536,0.097,-0.04,280000000.0,242000000.0,155000000.0,6599000000.0,0.0437,4945000000.0,1654000000.0,0.0,563000000.0,720000000.0,934000000.0,80000000.0,836000000.0,135000000.0,18000000.0,0.0,701000000.0,0.0,701000000.0,8.07,7.92,87200000.0,89300000.0,2.186,0.2506,0.161,0.1388,0.106,0.1058,1060000000.0,916000000.0,719000000.0,59.53,656.709,-0.722,14.7133,21.6743,0.2472,0.0223,11.5238,-0.4967,0.178,0.0035,0.0876,0.0,57265000000.0,56658000000.0,2250500000.0,561000000.0,0.0,-0.1711,0.138,0.013,0.139,0.12,0.9501,34.3484,132.5815,0.0,2.9322,11.7629,0.0,0.271,8.0,0.0853,0.0,54249500000.0,5067000000.0,55028500000.0,8.005,75.677,11.45,0.048,AFG,95.41999799999999,94.47944424999997,8320623825.599999
2016-12-31,0.4402,0.4823,1.9845,1.9932,2.0,-0.0067,-0.0942,0.105,0.0755,0.2856,0.0925,0.0,0.0258,-0.0651,0.0,0.3761,0.489,-0.0046,1737000000.0,0.0735,1207000000.0,530000000.0,0.0,150000000.0,192000000.0,338000000.0,21000000.0,314000000.0,-71000000.0,3000000.0,0.0,385000000.0,0.0,385000000.0,4.43,4.35,87200000.0,88800000.0,1.313,0.3051,0.218,0.1929,0.222,0.2314,378000000.0,335000000.0,388000000.0,6498000000.0,0.0574,4944000000.0,1554000000.0,0.0,539000000.0,690000000.0,864000000.0,77000000.0,768000000.0,119000000.0,19000000.0,0.0,649000000.0,0.0,649000000.0,7.47,7.33,86900000.0,88500000.0,2.152,0.2392,0.151,0.13,0.1,0.1779,979000000.0,845000000.0,668000000.0,56.376,629.278,4.61,14.7133,24.1628,0.261,0.0233,15.9524,1.0494,0.296,0.0036,0.0864,0.0,54873000000.0,54049000000.0,2340500000.0,612500000.0,0.0,-0.005,0.131,0.012,0.13,0.122,1.772,35.6125,137.2822,0.0,2.7763,10.609,0.0,0.288,9.0,0.0829,0.0,52736500000.0,4958000000.0,53422000000.0,13.303,74.776,10.974,0.0052,AFG,88.120003,84.21441241176471,7684064261.599999
2016-09-30,0.3484,0.693,0.7302,0.7361,0.7324,-0.009,-0.2447,0.0848,0.1,0.4773,0.0826,0.0,0.12,-0.202,0.0,0.0704,0.6838,-0.0069,1705000000.0,0.0107,1318000000.0,387000000.0,0.0,152000000.0,190000000.0,197000000.0,19000000.0,174000000.0,65000000.0,4000000.0,0.0,109000000.0,0.0,109000000.0,1.25,1.23,86900000.0,88500000.0,0.28,0.227,0.135,0.1132,0.064,0.1413,231000000.0,193000000.0,113000000.0,6379000000.0,0.0499,4987000000.0,1392000000.0,0.0,498000000.0,639000000.0,753000000.0,73000000.0,663000000.0,270000000.0,17000000.0,0.0,393000000.0,0.0,393000000.0,4.52,4.44,86900000.0,88500000.0,2.12,0.2182,0.132,0.1154,0.062,0.1856,843000000.0,736000000.0,410000000.0,59.39,628.838,2.773,14.9597,18.8608,0.2519,0.0237,10.1579,2.2936,0.224,0.0036,0.0891,0.0,54646000000.0,54307000000.0,2937500000.0,779500000.0,0.0,-0.036,0.081,0.008,0.115,0.122,3.0331,47.7779,174.7468,0.0,2.1716,8.1835,0.0,0.469,8.0,0.0781,0.0,51578250000.0,4877000000.0,52113250000.0,13.625,73.406,10.0822,-0.0067,AFG,75.0,74.55777733333333,6517500000.0
2016-06-30,-0.2524,-0.3866,-0.617,-0.6063,-0.6051,-0.0123,-0.5084,0.067,0.052,-0.0254,0.0864,0.0,0.12,-0.4979,0.0,-0.1575,-0.3699,-0.0103,1581000000.0,0.0246,1267000000.0,314000000.0,0.0,123000000.0,159000000.0,155000000.0,19000000.0,127000000.0,73000000.0,9000000.0,0.0,54000000.0,0.0,54000000.0,0.63,0.62,86800000.0,88400000.0,0.28,0.1986,0.108,0.0923,0.034,0.0746,171000000.0,146000000.0,63000000.0,6361000000.0,0.0655,5069000000.0,1292000000.0,0.0,488000000.0,619000000.0,673000000.0,72000000.0,585000000.0,238000000.0,16000000.0,0.0,347000000.0,0.0,347000000.0,3.99,3.92,86800000.0,88400000.0,2.09,0.2031,0.119,0.1033,0.055,0.1957,760000000.0,657000000.0,363000000.0,57.604,605.23,1.359,11.4977,17.8341,0.1996,0.0189,7.6842,1.6296,0.444,0.0038,0.0778,0.0,52534000000.0,51984000000.0,2209500000.0,549500000.0,0.0,0.3409,0.073,0.007,0.103,0.125,3.6686,33.74,132.0335,0.0,2.8789,11.576,0.0,0.524,9.0,0.0767,0.0,50587000000.0,4767750000.0,51041250000.0,14.343,73.283,9.125,-0.022,AFG,73.93,71.97944383333333,6417124000.000001
2016-03-31,0.6823,2.8864,4.3158,4.2727,4.4286,-0.0101,0.0277,0.0565,-0.0264,-0.0594,0.0626,0.0,0.12,-0.015,0.0,-0.0339,2.48,-0.008,1475000000.0,0.1372,1152000000.0,323000000.0,0.0,114000000.0,149000000.0,174000000.0,18000000.0,153000000.0,52000000.0,3000000.0,0.0,101000000.0,0.0,101000000.0,1.16,1.14,86900000.0,88500000.0,0.28,0.219,0.135,0.1159,0.068,0.2678,199000000.0,171000000.0,104000000.0,6323000000.0,0.0866,4925000000.0,1398000000.0,0.0,511000000.0,634000000.0,764000000.0,73000000.0,676000000.0,242000000.0,15000000.0,0.0,434000000.0,0.0,434000000.0,4.96,4.87,86900000.0,88500000.0,2.06,0.2211,0.139,0.1185,0.069,0.2154,880000000.0,749000000.0,449000000.0,54.718,585.029,4.545,11.4845,14.1657,0.2099,0.0196,9.5,4.0396,0.241,0.0039,0.0773,0.0,50839000000.0,50606000000.0,2042000000.0,497500000.0,0.0,-0.0319,0.092,0.009,0.118,0.126,3.1429,28.9206,121.455,0.0,3.0965,12.7095,0.0,0.415,8.0,0.0808,0.0,49848750000.0,4718250000.0,50214000000.0,15.673,72.762,10.2603,-0.0015,AFG,70.370003,68.77885722857145,6115153260.7
