,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.2719,0.2965,0.4426,0.1667,0.1667,0.2573,-1.0082,0.2872,0.0772,0.4009,0.0,0.0,0.0,-1.0431,0.0,0.2255,0.2965,0.2552,241679000.0,0.2719,0.0,241679000.0,0.0,114197000.0,149916000.0,91763000.0,0.0,91763000.0,18961000.0,0.0,0.0,72802000.0,3172000.0,69630000.0,0.21,0.21,331318381.0,332895483.0,0.11,1.0,0.407,0.3797,0.288,-0.0317,98299000.0,91763000.0,72802000.0,857255000.0,0.156,0.0,857255000.0,0.0,453560000.0,592550000.0,264705000.0,0.0,264705000.0,84191000.0,0.0,0.0,180514000.0,12199000.0,168315000.0,0.56,0.56,331318381.0,332895483.0,0.44,1.0,0.339,0.3088,0.196,0.5235,290784000.0,264705000.0,180514000.0,9.892,87.59,-0.023,15.2032,1.4254,1.537,0.1669,0.0,-0.0218,0.524,0.0385,0.4725,0.0,29020121000.0,33584956000.0,0.0,0.0,0.0,4.0634,0.0197,-0.0255,-0.9419,0.058,0.006,0.309,0.032,2.6999,0.0,0.0,0.0,0.0,0.0,0.0,0.786,29.0,0.5291,0.0,29454150250.0,2898366000.0,26857575750.0,1.355,2.587,0.0,-0.0124,0.0204,-0.0066,-0.2164,VLY,12.16,12.805428571428571,4028831512.96
2018-03-31,0.2365,-0.1405,-0.1243,-0.2941,-0.2941,0.2567,0.311,0.2689,0.0792,0.2128,0.0,0.0,0.0,0.3724,0.0,0.4728,-0.1405,0.2537,228901000.0,0.2365,0.0,228901000.0,0.0,141857000.0,173752000.0,55149000.0,0.0,55149000.0,13184000.0,0.0,0.0,41965000.0,3172000.0,38793000.0,0.12,0.12,330727416.0,332465527.0,0.11,1.0,0.273,0.2409,0.169,0.3888,62396000.0,55149000.0,41965000.0,805594000.0,0.1099,0.0,805594000.0,0.0,432545000.0,561873000.0,243721000.0,0.0,243721000.0,85944000.0,0.0,0.0,157777000.0,10824000.0,146953000.0,0.53,0.53,330727416.0,332465527.0,0.44,1.0,0.335,0.3025,0.182,0.7878,269553000.0,243721000.0,157777000.0,9.812,85.566,0.269,12.1764,1.5017,1.241,0.1367,0.0,2.2139,0.917,0.0396,0.6197,0.0,28298978000.0,31829391000.0,0.0,0.0,0.0,0.0363,0.0323,0.0136,0.4302,0.055,0.006,0.303,0.032,4.3524,0.0,0.0,0.0,0.0,0.0,0.0,0.83,28.0,0.5369,0.0,27546146500.0,2685013250.0,25174168500.0,1.919,2.436,0.0,-0.0078,0.0192,-0.0062,-0.193,VLY,12.46,12.761470588235298,4120863603.36
2017-12-31,0.0213,-0.1077,-0.5253,-0.5263,-0.5263,0.0324,-0.3018,0.0498,0.0338,0.2151,0.0,0.0,0.0,-0.3102,0.0,0.0436,-0.1118,0.0308,197373000.0,0.0213,0.0,197373000.0,0.0,94114000.0,136317000.0,61056000.0,0.0,61056000.0,34958000.0,0.0,0.0,26098000.0,3172000.0,22926000.0,0.09,0.09,264336134.0,265291493.0,0.11,1.0,0.342,0.3093,0.116,0.9441,67493000.0,61056000.0,26098000.0,761811000.0,0.0737,0.0,761811000.0,0.0,382567000.0,509073000.0,252738000.0,0.0,252738000.0,90831000.0,0.0,0.0,161907000.0,9449000.0,152458000.0,0.58,0.58,264038123.0,264889007.0,0.44,1.0,0.364,0.3318,0.2,0.8013,277583000.0,252738000.0,161907000.0,9.583,88.029,0.705,11.751,1.5742,1.2262,0.1294,0.0,8.2649,1.222,0.0305,0.4768,0.0,23269162000.0,25959273000.0,0.0,0.0,0.0,-0.0166,0.0134,-0.0159,-0.4872,0.062,0.006,0.332,0.032,4.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.759,25.0,0.5022,0.0,25955979750.0,2473397750.0,23613193250.0,2.312,2.885,0.0,-0.0141,0.016,-0.0115,-0.3526,VLY,11.22,11.487878787878788,2965851423.48
2017-09-30,0.0932,-0.0527,-0.0994,-0.125,-0.125,0.0392,2.713,0.0631,0.0835,0.2782,0.0,0.0,0.0,2.2382,0.0,0.2127,-0.0527,0.0377,189302000.0,0.0932,0.0,189302000.0,0.0,103392000.0,132565000.0,56737000.0,0.0,56737000.0,17088000.0,0.0,0.0,39649000.0,2683000.0,36966000.0,0.14,0.14,264058174.0,264936220.0,0.11,1.0,0.331,0.2997,0.195,0.9567,62596000.0,56737000.0,39649000.0,757693000.0,0.1064,0.0,757693000.0,0.0,383069000.0,497270000.0,260423000.0,0.0,260108000.0,74209000.0,0.0,0.0,185899000.0,8074000.0,177825000.0,0.68,0.68,264058174.0,264936220.0,0.44,1.0,0.375,0.3433,0.235,0.9163,284354000.0,260108000.0,185899000.0,9.611,87.281,0.686,14.1622,1.3021,1.4735,0.1573,0.0,4.8851,0.786,0.0308,0.5462,0.0,23047163000.0,26442981000.0,0.0,0.0,0.0,0.0029,0.0142,0.0028,0.0905,0.073,0.008,0.343,0.032,3.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.647,25.0,0.5056,0.0,25539226500.0,2434395500.0,23328726500.0,2.629,2.869,0.0,-0.0098,0.0161,-0.0091,-0.2829,VLY,12.05,11.248,3181900996.7000003
2017-06-30,0.0902,0.299,0.2965,0.2,0.2,0.0393,3.1337,0.0752,0.0465,0.199,0.0,0.0,0.0,3.2539,0.0,0.0834,0.299,0.0376,190018000.0,0.0902,0.0,190018000.0,0.0,93182000.0,119239000.0,70779000.0,0.0,70779000.0,20714000.0,0.0,0.0,50065000.0,1797000.0,48268000.0,0.18,0.18,263958292.0,264778242.0,0.11,1.0,0.406,0.3725,0.254,0.9376,77068000.0,70779000.0,50065000.0,741550000.0,0.1127,0.0,741550000.0,0.0,364932000.0,477973000.0,263577000.0,0.0,263262000.0,74170000.0,0.0,0.0,189092000.0,7188000.0,181904000.0,0.7,0.7,263958292.0,264778242.0,0.44,1.0,0.388,0.355,0.245,0.7674,287802000.0,263262000.0,189092000.0,9.183,86.055,0.675,13.6223,1.3555,1.4834,0.1533,0.0,3.8049,0.611,0.0313,0.4904,0.0,22715013000.0,25952941000.0,0.0,0.0,0.0,-0.0299,0.0144,-0.0289,-0.8741,0.077,0.008,0.355,0.032,3.129,0.0,0.0,0.0,0.0,0.0,0.0,0.629,23.0,0.4921,0.0,24968833750.0,2364167750.0,22975674500.0,2.156,2.809,0.0,-0.0002,0.0158,-0.0001,-0.0038,VLY,11.81,11.615833333333335,3117347428.52
2017-03-31,0.0967,0.2687,0.2881,0.2143,0.2143,0.0401,0.1969,0.0687,0.0408,0.156,0.0,0.0,0.0,0.2698,0.0,0.0782,0.2687,0.0383,185118000.0,0.0967,0.0,185118000.0,0.0,96316000.0,120952000.0,64166000.0,0.0,64166000.0,18071000.0,0.0,0.0,46095000.0,1797000.0,44298000.0,0.17,0.17,263797024.0,264546266.0,0.11,1.0,0.38,0.3466,0.239,0.3503,70426000.0,64166000.0,46095000.0,725822000.0,0.127,0.0,725822000.0,0.0,357756000.0,478537000.0,247285000.0,0.0,246970000.0,68916000.0,0.0,0.0,178054000.0,7188000.0,170866000.0,0.67,0.67,263797024.0,264546266.0,0.44,1.0,0.374,0.3403,0.235,0.5963,271244000.0,246970000.0,178054000.0,9.092,85.235,0.246,12.5877,1.2765,1.3844,0.143,0.0,1.4788,0.647,0.0317,0.5203,0.0,22484861000.0,25468724000.0,0.0,0.0,0.0,-0.01,0.0223,-0.0035,-0.105,0.074,0.008,0.34,0.032,2.5163,0.0,0.0,0.0,0.0,0.0,0.0,0.657,21.0,0.4929,0.0,24420851000.0,2316245500.0,22565771500.0,1.641,2.751,0.0,0.0066,0.0162,0.0039,0.1176,VLY,11.8,12.191666666666665,3112804883.2000003
2016-12-31,0.1464,11.8338,15.7976,18.0,18.0,0.0705,29.3318,0.0579,0.0079,-0.1272,0.0,0.0,0.0,22.7031,0.0,0.0032,0.534,0.0686,193255000.0,0.1464,0.0,193255000.0,0.0,90179000.0,124514000.0,68741000.0,0.0,68426000.0,18336000.0,0.0,0.0,50090000.0,1797000.0,48293000.0,0.19,0.19,256433977.0,256977565.0,0.11,1.0,0.384,0.3541,0.25,1.3979,74264000.0,68426000.0,50090000.0,709505000.0,0.1334,0.0,709505000.0,0.0,350769000.0,475810000.0,233695000.0,0.0,233380000.0,65234000.0,0.0,0.0,168146000.0,7188000.0,160958000.0,0.63,0.63,254841571.0,255268336.0,0.44,1.0,0.363,0.3289,0.227,0.5906,257811000.0,233380000.0,168146000.0,9.27,86.292,1.053,9.9692,1.5306,1.0754,0.1118,0.0,5.6194,0.579,0.0322,0.4666,0.0,22128318000.0,24292260000.0,0.0,0.0,0.0,-0.0046,0.0137,-0.0064,-0.2115,0.071,0.007,0.329,0.032,2.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.698,24.0,0.4944,0.0,23900582000.0,2271510750.0,22192538250.0,1.644,2.784,0.0,-0.0004,0.0141,-0.0002,-0.006,VLY,11.64,11.477941176470589,2984891492.28
2016-09-30,0.1187,0.2982,0.2094,0.0667,0.0667,0.0952,0.0489,0.1429,0.0338,0.0175,-1.0,0.0,0.0,0.588,0.0,0.033,0.2982,0.0934,173159000.0,0.1187,0.0,173159000.0,0.0,85255000.0,113268000.0,59891000.0,0.0,59891000.0,17049000.0,0.0,0.0,42842000.0,1797000.0,41045000.0,0.16,0.16,254473994.0,254940307.0,0.11,1.0,0.381,0.3459,0.237,0.323,66044000.0,59891000.0,42842000.0,684827000.0,0.1197,0.0,684827000.0,0.0,350477000.0,475060000.0,209767000.0,0.0,158638000.0,35911000.0,0.0,0.0,122727000.0,7187000.0,115540000.0,0.46,0.46,254473994.0,254940307.0,0.44,1.0,0.267,0.2316,0.169,0.234,183100000.0,158638000.0,122727000.0,8.87,85.018,0.22,11.4971,1.5684,1.2962,0.1308,0.0,1.1849,0.688,0.0328,0.4924,0.0,21634826000.0,24161410000.0,4444500.0,0.0,0.0,0.15,0.0127,0.0421,1.1856,0.052,0.005,0.232,0.031,1.3566,0.0,0.0,0.0,154.0841,0.0,0.0,0.957,33.0,0.5118,0.0,23675699000.0,2228994500.0,21879582500.0,0.63,2.691,0.0,0.0226,0.0123,0.0052,0.1446,VLY,9.73,9.485,2476031961.62
2016-06-30,0.1476,0.2254,0.1638,0.0714,0.0714,0.0954,-0.0287,0.1306,0.0279,0.0732,-1.0,0.0,0.0,-0.0243,0.0,0.0386,0.2254,0.0938,174290000.0,0.1476,0.0,174290000.0,0.0,86006000.0,119803000.0,54487000.0,0.0,54487000.0,15460000.0,0.0,0.0,39027000.0,1797000.0,37230000.0,0.15,0.15,254381170.0,254771213.0,0.11,1.0,0.347,0.3126,0.214,0.2403,60510000.0,54487000.0,39027000.0,666453000.0,0.1359,0.0,666453000.0,0.0,347756000.0,470444000.0,196009000.0,0.0,144880000.0,29041000.0,0.0,0.0,115839000.0,7407000.0,108432000.0,0.45,0.45,254381170.0,254771213.0,0.44,1.0,0.252,0.2174,0.163,0.2094,168172000.0,144880000.0,115839000.0,8.775,82.849,0.165,11.7887,1.231,1.3434,0.1375,0.0,1.1934,0.733,0.0337,0.4935,0.0,21075306000.0,23761010000.0,5044000.0,0.0,0.0,-0.0573,0.0162,-0.0146,-0.423,0.05,0.005,0.217,0.031,1.4247,0.0,0.0,0.0,132.1279,0.0,0.0,0.978,33.0,0.5218,0.0,23021871500.0,2163963500.0,21180352250.0,0.549,2.62,0.0,-0.0965,0.0133,-0.0224,-0.64,VLY,9.12,9.201944444444445,2319956270.3999996
2016-03-31,0.1199,0.1869,0.1334,0.0769,0.0769,0.0947,0.016,0.1448,0.0871,0.061,-1.0,0.0,0.0,-0.0748,0.0,0.0602,0.1869,0.0936,168801000.0,0.1199,0.0,168801000.0,0.0,89329000.0,118225000.0,50576000.0,0.0,50576000.0,14389000.0,0.0,0.0,36187000.0,1797000.0,34390000.0,0.14,0.14,254075349.0,254347420.0,0.11,1.0,0.338,0.2996,0.204,0.3026,56993000.0,50576000.0,36187000.0,644040000.0,0.129,0.0,644040000.0,0.0,344560000.0,458053000.0,185987000.0,0.0,134858000.0,26055000.0,0.0,0.0,108803000.0,5610000.0,103193000.0,0.44,0.44,254075349.0,254347420.0,0.44,1.0,0.244,0.2094,0.16,0.2183,157279000.0,134858000.0,108803000.0,8.736,82.62,0.201,11.3052,1.8754,1.2941,0.1322,0.0,1.5915,0.786,0.0339,0.5292,0.0,20991779000.0,23387648000.0,5244500.0,0.0,0.0,-0.0669,0.014,-0.0217,-0.5702,0.049,0.005,0.209,0.031,1.5097,0.0,0.0,0.0,122.8029,0.0,0.0,1.0,37.0,0.535,0.0,22331729250.0,2102292250.0,20550419000.0,0.553,2.535,0.0,-0.0974,0.0116,-0.0236,-0.6767,VLY,9.54,9.28457142857143,2423878829.4599996
