,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-03-31,0.2554,0.2685,0.2407,0.25,0.24,-0.0022,-0.1873,0.6873,0.1515,2.225,0.365,0.2544,0.0345,-0.2684,0.0,0.2615,0.236,-0.0083,827665000.0,0.2184,588141000.0,239524000.0,0.0,183080000.0,183080000.0,56444000.0,8216000.0,49519000.0,12927000.0,0.0,0.0,36592000.0,0.0,36592000.0,0.95,0.93,38674000.0,39286000.0,0.3,0.2894,0.087,0.0698,0.044,0.0246,72248000.0,57735000.0,36592000.0,2857024000.0,0.122,2040609000.0,816415000.0,0.0,613170000.0,613170000.0,203245000.0,14941000.0,190877000.0,36654000.0,0.0,0.0,154223000.0,0.0,154223000.0,3.97,3.92,38674000.0,1.17,0.2858,0.087,0.072,0.054,0.0391,249791000.0,205818000.0,154223000.0,20.842,30.885,0.527,26.8012,1.1254,1.2859,0.4561,7.0271,2.841,0.7295,0.316,0.4743,0.2212,0.0,681276000.0,1194451000.0,-415055000.0,1817473000.0,462203500.0,184053500.0,388596000.0,-0.2368,0.0029,13.7441,-0.0076,-0.4355,0.199,0.096,0.0676,0.072,5.0,1.772,0.8688,27.8318,68.1617,55.2477,6.1813,15.5228,7.3522,0.295,14.0,0.2146,0.0,1164891250.0,776053500.0,1612676750.0,2.89,73.875,13.7754,0.192,-0.166,0.0021,-0.0078,-0.5058,AIT,72.900002,72.17500058823529,2819334677.348
2017-12-31,0.0922,0.2342,0.285,0.2903,0.2951,-0.0045,2.0954,0.086,0.1516,-0.0435,0.1693,0.1087,0.0357,6.0457,0.0,0.0523,0.234,-0.0069,667187000.0,0.0971,478827000.0,188360000.0,0.0,141645000.0,141645000.0,46715000.0,2139000.0,44596000.0,13646000.0,0.0,0.0,30950000.0,0.0,30950000.0,0.8,0.79,38716000.0,39206000.0,0.29,0.2823,0.085,0.07,0.046,0.0104,56511000.0,46735000.0,30950000.0,2708663000.0,0.0834,1940970000.0,767693000.0,0.0,575224000.0,575224000.0,192469000.0,8890000.0,184707000.0,37582000.0,0.0,0.0,147125000.0,0.0,147125000.0,3.78,3.74,38716000.0,1.16,0.2834,0.086,0.0715,0.054,0.044,232990000.0,193597000.0,147125000.0,20.128,26.951,0.179,8.0834,2.2038,0.4016,0.2226,21.849,3.326,0.3795,0.362,0.2578,0.2123,0.0,631884000.0,1043449000.0,276891000.0,999455000.0,365211000.0,151566500.0,367981500.0,-0.4097,0.0019,4.0281,-0.0072,-0.4921,0.196,0.107,0.114,0.071,8.0,1.961,0.9526,22.3196,53.053,52.1417,7.4167,17.8711,7.3609,0.307,14.0,0.2124,0.0,949638500.0,751014000.0,1381268750.0,3.079,69.962,21.7769,0.1978,-0.1493,0.0021,-0.0077,-0.5311,AIT,68.099998,63.166666242424235,2636559522.568
2017-09-30,0.079,0.2048,0.232,0.2429,0.2286,0.0059,-0.7745,0.0658,0.1402,-0.0467,0.1678,0.0671,0.0357,-0.9166,0.0,0.0421,0.1939,-0.0029,680701000.0,0.0894,488277000.0,192424000.0,0.0,140587000.0,140587000.0,51837000.0,2166000.0,50382000.0,16661000.0,0.0,0.0,33721000.0,0.0,33721000.0,0.87,0.86,38932000.0,39336000.0,0.29,0.2827,0.092,0.0772,0.05,0.005,62306000.0,52548000.0,33721000.0,2649599000.0,0.0588,1897810000.0,751789000.0,0.0,568179000.0,568179000.0,183610000.0,8851000.0,175878000.0,35618000.0,0.0,0.0,140260000.0,0.0,140260000.0,3.6,3.56,38932000.0,1.15,0.2837,0.085,0.0697,0.053,0.0428,224277000.0,184729000.0,140260000.0,19.872,26.077,0.087,7.4687,1.9976,0.3758,0.21,24.2604,3.129,0.2799,0.333,0.2669,0.2065,0.0,596619000.0,1015225000.0,265640000.0,947966000.0,376429000.0,157120000.0,353511500.0,-0.6412,0.002,3.4186,-0.0089,-0.6203,0.193,0.104,0.1111,0.07,8.0,1.958,0.9425,22.762,55.8703,50.2783,7.0388,16.8635,7.4951,0.319,14.0,0.2144,0.0,935825250.0,726550750.0,1353427250.0,2.91,68.057,20.871,0.1981,-0.1431,0.0021,-0.0071,-0.4785,AIT,65.800003,58.53857174285716,2561725716.796
2017-06-30,0.0989,0.1415,1.0317,1.0455,1.0303,-0.0006,0.2177,0.0576,0.1326,-0.1106,0.1238,0.0205,0.0357,0.2051,0.0,0.0872,0.1367,0.0001,681471000.0,0.0749,485364000.0,196107000.0,0.0,147858000.0,147858000.0,48249000.0,2420000.0,46380000.0,-6580000.0,0.0,0.0,52960000.0,0.0,52960000.0,1.35,1.34,39030957.0,39462000.0,0.29,0.2878,0.086,0.0716,0.078,0.1189,58726000.0,48800000.0,52960000.0,2593746000.0,0.0295,1856051000.0,737695000.0,0.0,563105000.0,563105000.0,174590000.0,8831000.0,166966000.0,33056000.0,0.0,0.0,133910000.0,0.0,133910000.0,3.43,3.4,39030957.0,1.14,0.2844,0.083,0.0678,0.052,0.058,215474000.0,175797000.0,133910000.0,19.094,26.079,2.077,7.4706,2.6916,0.3913,0.2101,20.1653,2.849,1.626,0.215,0.2664,0.217,0.0,572789000.0,1017898000.0,240203000.0,894671000.0,369394000.0,164578500.0,341683000.0,-0.0587,0.0017,3.1762,-0.0074,-0.5096,0.19,0.101,0.1116,0.068,7.0,1.947,1.2293,25.4166,55.013,48.5699,7.0216,15.7599,7.5911,0.332,14.0,0.2171,0.0,922617000.0,703245750.0,1332060250.0,3.856,66.454,19.9068,0.1967,-0.0858,0.0021,-0.0054,-0.3559,AIT,59.049999,60.630555583333326,2304777971.819043
2017-03-31,0.0916,2.3752,1.6594,1.6667,1.6579,-0.0118,-0.4282,0.0093,0.0776,-0.1341,0.1024,-0.0064,0.0357,-0.4836,0.0,0.0147,2.3825,-0.0028,679304000.0,0.0729,488502000.0,190802000.0,0.0,145134000.0,145134000.0,45668000.0,2165000.0,43349000.0,13855000.0,0.0,0.0,29494000.0,0.0,29494000.0,0.76,0.75,38999000.0,39371000.0,0.29,0.2809,0.082,0.067,0.043,0.041,55447000.0,45514000.0,29494000.0,2546281000.0,-0.0065,1826243000.0,720038000.0,0.0,550650000.0,550650000.0,169388000.0,8711000.0,161036000.0,54019000.0,0.0,0.0,107017000.0,0.0,107017000.0,2.74,2.72,38999000.0,1.13,0.2828,0.082,0.0667,0.042,0.0537,209938000.0,169747000.0,107017000.0,18.1,24.948,0.714,8.2411,1.726,0.4553,0.2387,21.0226,3.09,1.1137,0.382,0.2775,0.2137,0.0,565546000.0,972946000.0,195290000.0,956462000.0,372713500.0,142563000.0,345861000.0,-0.1522,0.0028,4.5824,-0.0074,-0.5035,0.157,0.081,0.1045,0.067,8.0,1.939,1.3944,21.5385,56.0303,49.4176,6.8317,17.8607,7.3622,0.412,15.0,0.2163,0.0,926892000.0,681410750.0,1313167750.0,3.505,65.291,19.4865,0.1592,-0.0839,0.002,-0.0049,-0.3115,AIT,61.849998,61.97777794444445,2412088072.002
2016-12-31,-0.0041,-0.0115,0.0058,0.0164,0.0,-0.041,-0.7977,-0.0414,-0.0301,-0.1085,0.0226,-0.0298,0.037,-0.9393,0.0,-0.0015,-0.0132,-0.0071,608123000.0,-0.0036,435667000.0,172456000.0,0.0,134600000.0,134600000.0,37856000.0,2100000.0,35767000.0,11682000.0,0.0,0.0,24085000.0,0.0,24085000.0,0.62,0.61,38985000.0,39382000.0,0.28,0.2836,0.079,0.0623,0.04,0.0016,47798000.0,37867000.0,24085000.0,2500149000.0,-0.042,1796120000.0,704029000.0,0.0,548547000.0,613341000.0,90688000.0,8905000.0,82231000.0,49436000.0,0.0,0.0,32795000.0,0.0,32795000.0,0.84,0.83,38985000.0,1.12,0.2816,0.053,0.0365,0.013,0.0651,132165000.0,91136000.0,32795000.0,17.479,23.524,0.025,8.3927,1.6123,0.4802,0.2527,18.0319,3.298,0.1575,0.452,0.2916,0.2213,0.0,545210000.0,917093000.0,169325000.0,944202000.0,333001500.0,126161500.0,354373000.0,-0.7406,0.0018,5.5302,-0.0046,-0.283,0.049,0.025,0.0568,0.036,7.0,1.908,5.3004,20.0737,49.1576,50.9539,7.5079,19.8171,7.0551,1.333,28.0,0.2194,0.0,936561750.0,669153750.0,1310079750.0,4.175,64.131,10.2343,0.0504,-0.0635,0.0019,-0.0044,-0.2692,AIT,59.400002,59.91176500000001,2315709077.97
2016-09-30,-0.0148,0.0898,0.1268,0.1475,0.1475,-0.0584,1.7743,-0.0558,-0.0278,-0.1416,-0.0261,-0.025,0.037,2.3589,0.0,-0.0363,0.0583,-0.0144,624848000.0,-0.0266,446518000.0,178330000.0,0.0,134911000.0,134911000.0,43419000.0,2146000.0,41470000.0,14099000.0,0.0,0.0,27371000.0,0.0,27371000.0,0.7,0.7,39044000.0,39107000.0,0.28,0.2854,0.086,0.0698,0.044,0.065,53503000.0,43616000.0,27371000.0,2502372000.0,-0.0701,1797632000.0,704740000.0,0.0,548752000.0,613546000.0,91194000.0,8963000.0,82613000.0,49956000.0,0.0,0.0,32657000.0,0.0,32657000.0,0.83,0.83,39044000.0,1.11,0.2816,0.053,0.0366,0.013,0.0711,132996000.0,91576000.0,32657000.0,17.428,23.369,1.04,7.8122,1.4861,0.4483,0.2347,20.3243,2.941,1.5295,0.4,0.2978,0.2159,0.0,513060000.0,912437000.0,158370000.0,895133000.0,351946000.0,145821500.0,346425500.0,-0.0299,0.0022,4.6165,-0.002,-0.1266,0.048,0.025,0.0581,0.037,7.0,1.89,5.7809,21.7344,50.6557,49.8911,7.1101,17.1605,7.2234,1.337,22.0,0.2193,0.0,952036500.0,675693250.0,1324049500.0,4.559,64.091,10.2171,0.0527,-0.0571,0.0017,-0.0043,-0.2603,AIT,46.740002000000004,46.778055666666674,1824916638.088
2016-06-30,-0.0696,-0.0901,-0.0705,-0.0571,-0.0435,-0.056,-0.3991,-0.0841,-0.0868,0.0213,-0.0756,-0.0668,0.037,-0.4164,0.0,-0.0551,-0.1134,-0.0282,634006000.0,-0.0643,455556000.0,178450000.0,0.0,136005000.0,136005000.0,42445000.0,2300000.0,40450000.0,14383000.0,0.0,0.0,26067000.0,0.0,26067000.0,0.66,0.66,39027435.0,39485000.0,0.28,0.2815,0.084,0.0674,0.041,0.1061,53190000.0,42750000.0,26067000.0,2519428000.0,-0.0844,1812006000.0,707422000.0,0.0,553827000.0,618621000.0,88801000.0,9004000.0,78978000.0,49401000.0,0.0,0.0,29577000.0,0.0,29577000.0,0.75,0.75,39027435.0,1.1,0.2808,0.051,0.0349,0.012,0.0593,129528000.0,87982000.0,29577000.0,16.858,23.524,1.723,8.4,1.5338,0.4983,0.2499,18.587,2.849,2.7129,0.424,0.3003,0.2145,0.0,507238000.0,918085000.0,127412000.0,911771000.0,362081000.0,164184000.0,350320000.0,-0.0489,0.0012,5.038,-0.0055,-0.3312,0.043,0.022,0.0566,0.035,6.0,1.876,5.4777,21.52,50.3955,48.9995,6.9582,15.3451,7.1918,1.467,23.0,0.2198,0.0,970509250.0,683112000.0,1343254750.0,3.83,64.555,9.7714,0.0481,-0.0773,0.0016,-0.005,-0.3015,AIT,45.139998999999996,44.8994446111111,1761698376.8725648
2016-03-31,-0.0671,-1.7411,-2.5634,-2.6286,-2.6286,-0.0568,0.5063,-0.0899,-0.0693,-0.0475,-0.1011,-0.0895,0.037,0.5319,0.0,-0.0039,-1.7546,-0.0415,633172000.0,-0.0689,458379000.0,174793000.0,0.0,143031000.0,207825000.0,-33032000.0,2359000.0,-35456000.0,9272000.0,0.0,0.0,-44728000.0,0.0,-44728000.0,-1.14,-1.14,39107000.0,39842000.0,0.28,0.2761,-0.035,-0.0523,-0.071,0.0852,-22326000.0,-33097000.0,-44728000.0,2562962000.0,-0.0607,1842184000.0,720778000.0,0.0,561753000.0,626547000.0,94231000.0,9087000.0,83130000.0,51575000.0,0.0,0.0,31555000.0,0.0,31555000.0,0.78,0.77,39107000.0,1.09,0.2812,0.052,0.036,0.012,0.0771,133494000.0,92217000.0,31555000.0,16.796,24.021,1.379,9.4912,1.6092,0.5651,0.2782,-14.0301,3.184,-1.2844,-0.246,0.296,0.2259,0.0,551366000.0,939377000.0,126344000.0,995141000.0,374480500.0,139376000.0,364032000.0,-0.0614,0.0022,-13.8063,-0.0056,-0.3274,0.045,0.023,0.0576,0.036,5.0,1.866,6.6231,19.2074,50.4931,49.4144,6.844,18.3888,7.0405,1.397,21.0,0.2192,0.0,972760250.0,703965000.0,1373387500.0,5.05,65.537,10.1482,0.0478,-0.0551,0.0021,-0.0045,-0.2789,AIT,43.400002,40.31714274285715,1697243878.214
2015-12-31,-0.1152,-0.1749,-0.1939,-0.1528,-0.1528,-0.0329,-0.0269,-0.0878,-0.0495,0.0505,-0.1454,-0.104,0.08,0.099,0.0,-0.0947,-0.1804,-0.0477,610346000.0,-0.1176,437179000.0,173167000.0,0.0,134805000.0,134805000.0,38362000.0,2158000.0,36149000.0,12202000.0,0.0,0.0,23947000.0,0.0,23947000.0,0.61,0.61,39262000.0,41067000.0,0.27,0.2837,0.08,0.0628,0.039,0.0266,48629000.0,38307000.0,23947000.0,2609784000.0,-0.0213,1876436000.0,733348000.0,0.0,562313000.0,562313000.0,171035000.0,8849000.0,161124000.0,56231000.0,0.0,0.0,104893000.0,0.0,104893000.0,2.62,2.61,39262000.0,1.08,0.281,0.081,0.0651,0.04,0.0685,211293000.0,169973000.0,104893000.0,18.022,23.333,0.413,9.3472,1.417,0.5187,0.2718,17.7512,3.527,0.7832,0.443,0.3216,0.2209,0.0,559450000.0,916119000.0,137996000.0,1006101000.0,357306500.0,132881000.0,380600000.0,-0.1356,0.001,6.4027,-0.0042,-0.2465,0.145,0.075,0.0993,0.065,6.0,1.856,1.8083,16.0591,46.0535,50.3107,7.304,19.64,6.857,0.412,11.0,0.2155,0.0,992700500.0,723832250.0,1406341000.0,4.553,66.471,19.2082,0.1575,-0.0576,0.0019,-0.0042,-0.2644,AIT,40.490002000000004,40.74914288571429,1589718458.5240002
