,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.1071,0.6526,0.7439,0.7273,0.7273,-0.6116,0.074,0.0455,2.2253,0.0,0.0,0.0769,-0.6465,0.0,0.0601,0.7113,0.0053,18334000.0,0.1071,0.0,18334000.0,0.0,12148000.0,14138000.0,4196000.0,0.0,3867000.0,578000.0,0.0,0.0,3289000.0,0.0,3289000.0,0.38,0.38,8764420.0,0.14,1.0,0.231,0.2109,0.179,0.1153,4232000.0,3867000.0,3289000.0,72889000.0,0.0409,0.0,72889000.0,0.0,45042000.0,54464000.0,18425000.0,0.0,15425000.0,1865000.0,0.0,0.0,13560000.0,0.0,13560000.0,1.56,1.56,8764420.0,0.54,1.0,0.233,0.2116,0.186,0.3165,16983000.0,15425000.0,13560000.0,19.816,215.349,0.241,42.8371,5.226,2.1618,0.1976,0.0,0.7382,0.368,0.0065,0.6626,0.0,1887407000.0,2217046000.0,0.0,0.0,0.0,-0.1293,0.0117,-0.0171,-0.8603,0.08,0.007,0.212,0.04,1.7912,0.0,0.0,0.0,0.0,0.0,0.0,0.346,31.0,0.618,0.0,2041178000.0,170302750.0,1839431500.0,2.632,8.316,0.0,-0.0501,0.0133,-0.0167,-0.7818,FBIZ,26.0,26.046571257142855,227874920.0
2018-03-31,0.0008,-0.0691,0.0742,0.0769,0.0769,2.0028,0.0431,0.0393,1.4189,0.0,0.0,0.0769,2.3219,0.0,0.0453,-0.0675,0.0053,18393000.0,0.0008,0.0,18393000.0,0.0,11922000.0,13794000.0,4599000.0,0.0,4486000.0,837000.0,0.0,0.0,3649000.0,0.0,3649000.0,0.42,0.42,8764845.0,0.14,1.0,0.264,0.2439,0.198,0.4488,4848000.0,4486000.0,3649000.0,71116000.0,-0.016,0.0,71116000.0,0.0,44353000.0,54435000.0,16681000.0,0.0,13898000.0,1741000.0,0.0,0.0,12157000.0,0.0,12157000.0,1.4,1.4,8764845.0,0.53,1.0,0.217,0.1954,0.171,0.3788,15438000.0,13898000.0,12157000.0,19.565,212.855,0.942,36.3879,6.9964,1.8599,0.1698,0.0,2.3437,0.333,0.0067,0.6482,0.0,1865638000.0,2123250000.0,0.0,0.0,0.0,-0.0347,0.0153,-0.0161,-0.8204,0.072,0.007,0.195,0.039,2.3124,0.0,0.0,0.0,0.0,0.0,0.0,0.379,28.0,0.6237,0.0,1939124000.0,168193250.0,1806716750.0,3.073,8.114,0.0,-0.0418,0.0144,-0.0165,-0.7636,FBIZ,25.16,24.73999994117647,220523500.2
2017-12-31,-0.065,-0.3126,0.0176,0.0222,0.0222,-0.6698,0.0075,0.0409,2.1274,0.0,0.0,0.0833,-0.7011,0.0,-0.0559,0.1236,0.0061,18411000.0,-0.065,0.0,18411000.0,0.0,10334000.0,12413000.0,5998000.0,0.0,3552000.0,-486000.0,0.0,0.0,4038000.0,0.0,4038000.0,0.46,0.46,8759673.0,0.13,1.0,0.215,0.1929,0.219,0.1447,3966000.0,3552000.0,4038000.0,71102000.0,-0.0326,0.0,71102000.0,0.0,43835000.0,54087000.0,17015000.0,0.0,14231000.0,2326000.0,0.0,0.0,11905000.0,0.0,11905000.0,1.36,1.36,8759673.0,0.52,1.0,0.222,0.2001,0.167,0.2977,15793000.0,14231000.0,11905000.0,19.325,203.365,0.304,24.8773,5.9978,1.2873,0.1215,0.0,0.734,0.283,0.0071,0.5613,0.0,1781414000.0,1946792000.0,0.0,0.0,0.0,-0.1012,0.0141,-0.0163,-0.7246,0.072,0.007,0.2,0.04,1.8822,0.0,0.0,0.0,0.0,0.0,0.0,0.382,21.0,0.6165,0.0,1873003000.0,166356750.0,1787310000.0,2.416,8.117,0.0,-0.0554,0.0142,-0.0175,-0.7951,FBIZ,22.120001000000002,22.784242636363633,193763975.51967302
2017-09-30,0.1528,10.9155,-0.0304,-0.0323,-0.0323,6.7252,0.0075,0.0415,3.4534,0.0,0.0,0.0833,7.227,0.0,-0.0035,0.2274,0.0013,17751000.0,0.1528,0.0,17751000.0,0.0,10638000.0,14119000.0,3632000.0,0.0,3520000.0,936000.0,0.0,0.0,2584000.0,0.0,2584000.0,0.3,0.3,8715063.0,0.13,1.0,0.222,0.1983,0.146,0.5654,3937000.0,3520000.0,2584000.0,72381000.0,0.0087,0.0,72381000.0,0.0,44448000.0,56027000.0,16354000.0,0.0,15846000.0,4011000.0,0.0,0.0,11835000.0,0.0,11835000.0,1.36,1.36,8715063.0,0.51,1.0,0.24,0.2189,0.164,0.3787,17406000.0,15846000.0,11835000.0,19.137,203.432,1.152,20.4128,8.3988,1.0667,0.0996,0.0,4.0031,0.433,0.0071,0.5993,0.0,1772921000.0,1877624000.0,0.0,0.0,0.0,-0.0297,0.0121,-0.0173,-0.7362,0.072,0.007,0.219,0.041,2.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.375,16.0,0.6141,0.0,1826327250.0,164449750.0,1783968250.0,3.146,8.305,0.0,-0.0354,0.0122,-0.0139,-0.6455,FBIZ,22.75,21.386571714285715,198267683.25
2017-06-30,-0.1192,-0.5621,-0.4934,-0.4884,-0.4884,0.0377,-0.0276,0.041,1.6719,0.0,0.0,0.0833,0.0422,0.0,0.0057,-0.5491,0.0021,16561000.0,-0.1192,0.0,16561000.0,0.0,11459000.0,14109000.0,2452000.0,0.0,2340000.0,454000.0,0.0,0.0,1886000.0,0.0,1886000.0,0.22,0.22,8718307.0,0.13,1.0,0.162,0.1413,0.114,0.3611,2687000.0,2340000.0,1886000.0,70028000.0,-0.0636,0.0,70028000.0,0.0,44485000.0,54347000.0,15681000.0,0.0,11971000.0,55000.0,0.0,0.0,11916000.0,0.0,11916000.0,1.37,1.37,8718307.0,0.5,1.0,0.194,0.1709,0.17,0.2656,13567000.0,11971000.0,11916000.0,18.953,201.435,0.686,13.352,7.3116,0.7045,0.0658,0.0,3.315,0.591,0.0072,0.6919,0.0,1756168000.0,1808830000.0,0.0,0.0,0.0,-0.0435,0.0162,-0.0164,-0.7839,0.073,0.007,0.171,0.039,1.6294,0.0,0.0,0.0,0.0,0.0,0.0,0.365,23.0,0.6352,0.0,1789636000.0,162737250.0,1780663750.0,2.133,8.032,0.0,-0.0422,0.012,-0.0117,-0.5132,FBIZ,23.08,23.443333166666665,201218525.55999997
2017-03-31,-0.0627,-0.3025,-0.2539,-0.25,-0.25,-0.71,0.0058,0.0553,1.9297,0.0,0.0,0.0833,-0.744,0.0,0.0001,-0.2975,0.0021,18379000.0,-0.0627,0.0,18379000.0,0.0,11405000.0,13447000.0,4932000.0,0.0,4819000.0,1422000.0,0.0,0.0,3397000.0,0.0,3397000.0,0.39,0.39,8718406.0,0.13,1.0,0.283,0.2622,0.185,0.1352,5203000.0,4819000.0,3397000.0,72269000.0,-0.0205,0.0,72269000.0,0.0,44420000.0,53602000.0,18667000.0,0.0,14975000.0,1222000.0,0.0,0.0,13753000.0,0.0,13753000.0,1.58,1.58,8718406.0,0.49,1.0,0.23,0.2072,0.19,0.254,16631000.0,14975000.0,13753000.0,18.826,205.062,0.285,15.1231,6.9851,0.8033,0.0732,0.0,0.8384,0.333,0.0071,0.6205,0.0,1787816000.0,1858766000.0,0.0,0.0,0.0,-0.1275,0.0146,-0.0198,-0.9453,0.085,0.008,0.207,0.04,1.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.31,15.0,0.6146,0.0,1766954000.0,161027250.0,1793199000.0,2.105,8.289,0.0,-0.0435,0.0115,-0.0115,-0.5036,FBIZ,25.959999,25.326944333333326,226329811.041594
2016-12-31,0.0968,-0.1757,-0.0282,-0.0426,-0.0426,-0.1486,-0.0008,0.0705,0.5578,0.0,0.0,0.0909,-0.1308,0.0,0.0905,-0.1484,0.0011,19690000.0,0.0968,0.0,19690000.0,0.0,10946000.0,14352000.0,5338000.0,0.0,5167000.0,1199000.0,0.0,0.0,3968000.0,0.0,3968000.0,0.45,0.45,8706740.0,0.12,1.0,0.283,0.2624,0.202,0.4526,5579000.0,5167000.0,3968000.0,73498000.0,0.0171,0.0,73498000.0,0.0,44420000.0,52742000.0,20756000.0,0.0,17065000.0,2156000.0,0.0,0.0,14909000.0,0.0,14909000.0,1.71,1.71,8706740.0,0.48,1.0,0.253,0.2322,0.203,0.348,18580000.0,17065000.0,14909000.0,18.566,203.053,1.024,8.003,8.9031,0.4311,0.0391,0.0,2.2623,0.267,0.0072,0.5559,0.0,1767926000.0,1760089000.0,0.0,0.0,0.0,-0.0072,0.0067,-0.0033,-0.1578,0.094,0.008,0.232,0.041,1.7548,0.0,0.0,0.0,0.0,0.0,0.0,0.281,10.0,0.6044,0.0,1731681500.0,158793500.0,1790584500.0,2.938,8.442,0.0,-0.0223,0.0116,-0.0079,-0.3855,FBIZ,23.719998999999998,22.735000058823534,206523864.09326
2016-09-30,-0.1643,-1.0551,-0.3917,-0.38,-0.38,-0.2885,0.0162,0.0766,-0.144,0.0,0.0,0.0909,-0.3237,0.0,0.0012,-0.5406,0.0039,15398000.0,-0.1643,0.0,15398000.0,0.0,10675000.0,12439000.0,2959000.0,0.0,-355000.0,-3020000.0,0.0,0.0,2665000.0,0.0,2665000.0,0.31,0.31,8703942.0,0.12,1.0,0.006,-0.0231,0.173,0.0792,98000.0,-355000.0,2665000.0,71760000.0,0.0305,0.0,71760000.0,0.0,43511000.0,50074000.0,21686000.0,0.0,18166000.0,3142000.0,0.0,0.0,15024000.0,0.0,15024000.0,1.73,1.73,8703942.0,0.47,1.0,0.273,0.2531,0.209,0.3751,19558000.0,18166000.0,15024000.0,18.375,202.17,0.14,4.5895,7.9003,0.2498,0.0225,0.0,0.5024,0.387,0.0072,0.6933,0.0,1759676000.0,1730859000.0,0.0,0.0,0.0,-0.0889,0.0109,-0.0077,-0.2627,0.096,0.008,0.253,0.04,1.8456,0.0,0.0,0.0,0.0,0.0,0.0,0.272,6.0,0.6063,0.0,1716847750.0,156089000.0,1790930000.0,3.093,8.245,0.0,-0.0292,0.0184,-0.0113,-0.5819,FBIZ,23.5,22.87777794444445,204542637.0
2016-06-30,0.0566,-0.0818,-0.035,-0.0444,-0.0444,-0.2499,0.0805,0.094,-0.2451,0.0,0.0,0.0909,-0.2578,0.0,0.077,-0.0656,0.0035,18802000.0,0.0566,0.0,18802000.0,0.0,11394000.0,13364000.0,5438000.0,0.0,5344000.0,1621000.0,0.0,0.0,3723000.0,0.0,3723000.0,0.43,0.43,8700172.0,0.12,1.0,0.306,0.2842,0.198,0.3052,5751000.0,5344000.0,3723000.0,74787000.0,0.156,0.0,74787000.0,0.0,43498000.0,49619000.0,25168000.0,0.0,24962000.0,8222000.0,0.0,0.0,16740000.0,0.0,16740000.0,1.92,1.92,8700172.0,0.46,1.0,0.349,0.3338,0.224,0.3678,26126000.0,24962000.0,16740000.0,18.206,207.599,0.66,5.0076,15.1274,0.2751,0.024,0.0,1.6183,0.279,0.0071,0.606,0.0,1806146000.0,1718102000.0,0.0,0.0,0.0,-0.0476,0.0139,-0.0153,-0.7052,0.109,0.009,0.334,0.042,1.6889,0.0,0.0,0.0,0.0,0.0,0.0,0.24,6.0,0.5816,0.0,1698109750.0,153098000.0,1783858750.0,3.161,8.596,0.0,-0.0272,0.0167,-0.0103,-0.6607,FBIZ,23.469998999999998,24.09472208333333,204193028.13982797
2016-03-31,0.0837,0.086,0.0861,0.0833,0.0833,2.5558,0.0651,0.0922,0.0054,0.0,0.0,0.0909,2.6731,0.0,0.1047,0.1036,0.0029,19608000.0,0.0837,0.0,19608000.0,0.0,11404000.0,12587000.0,7021000.0,0.0,6909000.0,2356000.0,0.0,0.0,4553000.0,0.0,4553000.0,0.52,0.52,8700172.0,0.12,1.0,0.365,0.3524,0.232,0.4951,7152000.0,6909000.0,4553000.0,73779000.0,0.2266,0.0,73779000.0,0.0,42683000.0,48229000.0,25550000.0,0.0,25438000.0,8563000.0,0.0,0.0,16875000.0,0.0,16875000.0,1.94,1.94,8700172.0,0.45,1.0,0.356,0.3448,0.229,0.3998,26251000.0,25438000.0,16875000.0,17.839,204.309,1.116,5.1728,12.0519,0.29,0.0251,0.0,2.157,0.231,0.007,0.5816,0.0,1777526000.0,1717676000.0,0.0,0.0,0.0,-0.0115,0.0148,-0.0058,-0.465,0.113,0.01,0.345,0.042,1.7943,0.0,0.0,0.0,0.0,0.0,0.0,0.232,5.0,0.5785,0.0,1678659000.0,149571250.0,1749982500.0,3.39,8.48,0.0,-0.0259,0.0162,-0.0106,-0.9631,FBIZ,22.93,21.93800011428571,199494943.96
