,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1252,0.2644,0.4519,0.2982,0.2982,0.7481,0.1885,0.1012,0.6686,0.0,0.0,0.1111,0.6429,0.0,0.1442,0.2644,0.1129,126160000.0,0.1252,0.0,126160000.0,0.0,70939000.0,79026000.0,47134000.0,0.0,47134000.0,10424000.0,0.0,0.0,36710000.0,0.0,36710000.0,0.74,0.74,49409304.0,0.2,1.0,0.383,0.3736,0.291,-0.1399,48338000.0,47134000.0,36710000.0,492436000.0,0.1329,0.0,492436000.0,0.0,271339000.0,314438000.0,177998000.0,0.0,177998000.0,64530000.0,0.0,0.0,113468000.0,0.0,113468000.0,2.3,2.27,49409304.0,0.76,1.0,0.37,0.3615,0.23,0.2155,182059000.0,177998000.0,113468000.0,31.546,199.738,-0.357,10.5395,5.9291,0.3341,0.0494,0.0,-0.3256,0.27,0.0641,0.5623,0.0,9868925000.0,10096720000.0,0.0,0.0,0.0,0.4766,0.074,0.011,0.361,0.048,1.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.33,13.0,0.551,0.0,9689086000.0,1529560500.0,10234114000.0,2.148,9.966,0.0,-0.121,RNST,45.52,47.642285571428566,2249111518.08
2018-03-31,0.1617,0.2348,0.4111,0.2778,0.2593,-2.1095,0.1681,0.1015,0.3128,0.0,0.0,0.0556,-2.2928,0.0,0.1318,0.2277,0.1123,121443000.0,0.1617,0.0,121443000.0,0.0,67022000.0,77944000.0,43499000.0,0.0,43499000.0,9673000.0,0.0,0.0,33826000.0,0.0,33826000.0,0.69,0.68,49335631.0,0.19,1.0,0.364,0.3582,0.279,-0.5398,44149000.0,43499000.0,33826000.0,478394000.0,0.1027,0.0,478394000.0,0.0,262401000.0,310253000.0,168141000.0,0.0,168141000.0,66099000.0,0.0,0.0,102042000.0,0.0,102042000.0,2.13,2.1,49335631.0,0.74,1.0,0.362,0.3515,0.213,0.1554,173265000.0,168141000.0,102042000.0,31.068,193.86,-1.329,5.3752,5.0872,0.173,0.0259,0.0,-1.8084,0.275,0.0658,0.5519,0.0,9564192000.0,9578405000.0,0.0,0.0,0.0,0.0717,0.07,0.01,0.351,0.049,0.8355,0.0,0.0,0.0,0.0,0.0,0.0,0.347,13.0,0.5485,0.0,9271133500.0,1457840000.0,9816063250.0,1.507,9.697,0.0,-0.1279,RNST,42.560001,43.112352882352944,2099724504.695631
2017-12-31,0.1584,0.3319,-0.3014,-0.4107,-0.4286,2.8189,0.1299,0.049,-0.0473,0.0,0.0,0.0556,3.321,0.0,0.1767,0.3319,0.1714,123553000.0,0.1584,0.0,123553000.0,0.0,67470000.0,76808000.0,46745000.0,0.0,46745000.0,30234000.0,0.0,0.0,16511000.0,0.0,16511000.0,0.33,0.32,49320225.0,0.19,1.0,0.389,0.3783,0.134,1.2051,48036000.0,46745000.0,16511000.0,461487000.0,0.071,0.0,461487000.0,0.0,254596000.0,301413000.0,160074000.0,0.0,159869000.0,67681000.0,0.0,0.0,92188000.0,0.0,92188000.0,1.97,1.96,49320225.0,0.73,1.0,0.357,0.3464,0.2,0.413,164701000.0,159869000.0,92188000.0,30.717,185.625,3.019,6.0292,5.7066,0.1963,0.0303,0.0,9.0342,0.576,0.0687,0.5461,0.0,9155086000.0,9170993000.0,0.0,0.0,0.0,-0.0019,0.066,0.01,0.346,0.049,2.1864,0.0,0.0,0.0,0.0,0.0,0.0,0.371,14.0,0.5517,0.0,8895070250.0,1387415000.0,9447662750.0,3.865,9.357,0.0,-0.0543,RNST,40.889998999999996,41.45787878787879,2016703950.9297748
2017-09-30,0.0891,0.1644,0.1399,-0.0182,-0.0364,-0.6587,0.2085,0.1295,0.2606,0.0,0.0,0.0,-0.6863,0.0,0.0656,0.095,0.1718,121280000.0,0.0891,0.0,121280000.0,0.0,65908000.0,80660000.0,40620000.0,0.0,40620000.0,14199000.0,0.0,0.0,26421000.0,0.0,26421000.0,0.54,0.53,49315127.0,0.18,1.0,0.342,0.3349,0.218,0.3335,41536000.0,40620000.0,26421000.0,444588000.0,0.043,0.0,444588000.0,0.0,244465000.0,296163000.0,148425000.0,0.0,148220000.0,48908000.0,0.0,0.0,99312000.0,0.0,99312000.0,2.21,2.2,49315127.0,0.72,1.0,0.342,0.3334,0.223,0.1714,152048000.0,148220000.0,99312000.0,30.656,195.69,0.82,12.0031,6.7363,0.3915,0.0573,0.0,1.692,0.333,0.0652,0.5434,0.0,9650493000.0,9910226000.0,0.0,0.0,0.0,-0.0952,0.075,0.011,0.333,0.049,0.9209,0.0,0.0,0.0,0.0,0.0,0.0,0.326,15.0,0.5499,0.0,8648535000.0,1316890000.0,9165130250.0,1.545,9.015,0.0,-0.167,RNST,42.900002,40.04799997142857,2115619046.930254
2017-06-30,0.0072,0.0946,0.1041,0.0556,0.0556,-2.3779,0.0402,0.0718,-0.4698,0.0,0.0,0.0,-2.5146,0.0,-0.0032,0.0842,0.0555,112118000.0,0.0072,0.0,112118000.0,0.0,62001000.0,74841000.0,37277000.0,0.0,37277000.0,11993000.0,0.0,0.0,25284000.0,0.0,25284000.0,0.57,0.57,44396150.0,0.18,1.0,0.353,0.3325,0.226,-0.4408,39544000.0,37277000.0,25284000.0,434661000.0,0.0477,0.0,434661000.0,0.0,240407000.0,289761000.0,144900000.0,0.0,142485000.0,46415000.0,0.0,0.0,96070000.0,0.0,96070000.0,2.22,2.22,44396150.0,0.72,1.0,0.338,0.3278,0.221,0.3789,146892000.0,142485000.0,96070000.0,28.646,188.054,-1.113,7.0294,5.3172,0.2454,0.0352,0.0,-1.8763,0.316,0.059,0.553,0.0,8348894000.0,8424910000.0,0.0,0.0,0.0,0.0418,0.078,0.011,0.328,0.05,1.8501,0.0,0.0,0.0,0.0,0.0,0.0,0.324,12.0,0.5531,0.0,8245585250.0,1224495250.0,8719826250.0,3.709,9.791,0.0,-0.0735,RNST,43.740002000000004,42.255000111111116,1941887689.7923002
2017-03-31,0.0293,0.1098,0.1299,0.0189,0.0385,2.3554,0.0759,0.0806,-0.6403,0.0,0.0,0.0588,2.1701,0.0,0.0108,0.1162,0.0993,104536000.0,0.0293,0.0,104536000.0,0.0,59217000.0,69104000.0,35432000.0,0.0,35227000.0,11255000.0,0.0,0.0,23972000.0,0.0,23972000.0,0.54,0.54,44356461.0,0.18,1.0,0.34,0.337,0.229,0.4851,35585000.0,35227000.0,23972000.0,433856000.0,0.1512,0.0,433856000.0,0.0,240608000.0,291850000.0,142006000.0,0.0,139262000.0,45576000.0,0.0,0.0,93686000.0,0.0,93686000.0,2.19,2.19,44356461.0,0.72,1.0,0.327,0.321,0.216,0.5687,141972000.0,139262000.0,93686000.0,28.205,185.833,1.143,4.5542,8.3583,0.1615,0.023,0.0,2.2999,0.333,0.0595,0.5665,0.0,8242890000.0,8074152000.0,0.0,0.0,0.0,-0.0803,0.079,0.011,0.321,0.05,2.771,0.0,0.0,0.0,0.0,0.0,0.0,0.329,13.0,0.5546,0.0,8241730500.0,1187612750.0,8634149750.0,5.563,9.781,0.0,-0.0496,RNST,39.689999,40.560277944444444,1760507892.733539
2016-12-31,0.0452,0.121,0.117,0.0566,0.0566,-0.6836,0.0976,0.1372,-0.4529,0.0,0.0,0.0588,-0.7115,0.0,-0.034,0.121,0.0456,106654000.0,0.0452,0.0,106654000.0,0.0,57339000.0,71558000.0,35096000.0,0.0,35096000.0,11461000.0,0.0,0.0,23635000.0,0.0,23635000.0,0.56,0.56,42102536.0,0.18,1.0,0.332,0.3291,0.222,0.3231,35383000.0,35096000.0,23635000.0,430876000.0,0.2494,0.0,430876000.0,0.0,239974000.0,292560000.0,138316000.0,0.0,135777000.0,44847000.0,0.0,0.0,90930000.0,0.0,90930000.0,2.18,2.17,42102536.0,0.71,1.0,0.322,0.3151,0.211,0.3544,138868000.0,135777000.0,90930000.0,29.283,194.262,0.818,7.4137,7.2733,0.2532,0.0359,0.0,1.6526,0.321,0.0599,0.5376,0.0,8178941000.0,8184852000.0,0.0,0.0,0.0,-0.1178,0.08,0.011,0.315,0.051,1.8014,0.0,0.0,0.0,0.0,0.0,0.0,0.326,15.0,0.5569,0.0,8226412000.0,1138141000.0,8479529250.0,3.627,10.234,0.0,-0.0678,RNST,42.220001,41.56411788235293,1777569112.022536
2016-09-30,0.1142,0.4558,0.429,0.375,0.375,-0.1895,0.0788,0.0582,-0.1489,0.0,0.0,0.0588,-0.1621,0.0,0.0572,0.5481,0.0452,111353000.0,0.1142,0.0,111353000.0,0.0,61850000.0,74258000.0,37095000.0,0.0,34885000.0,11706000.0,0.0,0.0,23179000.0,0.0,23179000.0,0.55,0.55,42086074.0,0.18,1.0,0.327,0.3133,0.208,1.1579,36380000.0,34885000.0,23179000.0,426265000.0,0.3684,0.0,426265000.0,0.0,241994000.0,291736000.0,134529000.0,0.0,131990000.0,43535000.0,0.0,0.0,88455000.0,0.0,88455000.0,2.15,2.14,42086074.0,0.7,1.0,0.326,0.3096,0.208,0.5576,138936000.0,131990000.0,88455000.0,27.141,191.185,3.064,11.1576,5.1654,0.4111,0.055,0.0,5.651,0.327,0.0581,0.5554,0.0,8046238000.0,8298427000.0,0.0,0.0,0.0,-0.0156,0.081,0.011,0.31,0.051,2.8059,0.0,0.0,0.0,0.0,0.0,0.0,0.326,14.0,0.5677,0.0,8125473250.0,1089124750.0,8286190500.0,5.647,10.128,0.0,-0.0424,RNST,33.630001,34.171944277777776,1415354710.706074
2016-06-30,0.5182,0.5315,0.4876,0.102,0.125,0.1459,0.4459,0.1564,1.6868,0.0,0.0,0.0588,0.3171,0.0,0.4779,0.5463,0.33,111313000.0,0.5182,0.0,111313000.0,0.0,62202000.0,76930000.0,34383000.0,0.0,34054000.0,11154000.0,0.0,0.0,22900000.0,0.0,22900000.0,0.54,0.54,42063419.0,0.18,1.0,0.311,0.3059,0.206,0.2932,34624000.0,34054000.0,22900000.0,414853000.0,0.4691,0.0,414853000.0,0.0,238650000.0,293457000.0,121396000.0,0.0,121067000.0,39571000.0,0.0,0.0,81496000.0,0.0,81496000.0,2.0,1.99,42063419.0,0.69,1.0,0.311,0.2918,0.196,0.633,128884000.0,121067000.0,81496000.0,26.728,190.941,0.776,13.9943,5.0117,0.5236,0.069,0.0,1.5035,0.333,0.0584,0.5588,0.0,8031649000.0,8409491000.0,0.0,0.0,0.0,-0.0522,0.077,0.01,0.292,0.051,3.4213,0.0,0.0,0.0,0.0,0.0,0.0,0.345,14.0,0.5753,0.0,7996872500.0,1061737750.0,8130255750.0,6.243,9.863,0.0,-0.0581,RNST,32.330002,33.348889083333326,1359910420.396838
2016-03-31,0.4596,0.4262,0.3921,0.1042,0.0833,0.3491,0.385,0.1407,2.4604,0.0,0.0,0.0,0.3666,0.0,0.4725,0.4262,0.2767,101556000.0,0.4596,0.0,101556000.0,0.0,58583000.0,69814000.0,31742000.0,0.0,31742000.0,10526000.0,0.0,0.0,21216000.0,0.0,21216000.0,0.53,0.52,40348115.0,0.17,1.0,0.32,0.3126,0.209,-0.4267,32481000.0,31742000.0,21216000.0,376858000.0,0.3495,0.0,376858000.0,0.0,218537000.0,267609000.0,109249000.0,0.0,109249000.0,35259000.0,0.0,0.0,73990000.0,0.0,73990000.0,1.95,1.93,40348115.0,0.68,1.0,0.306,0.2899,0.196,0.676,115411000.0,109249000.0,73990000.0,26.102,190.088,-1.074,13.9206,5.4149,0.5333,0.0689,0.0,-1.9173,0.321,0.0585,0.5769,0.0,7669690000.0,8012878000.0,0.0,0.0,0.0,0.0653,0.077,0.01,0.29,0.05,3.7091,0.0,0.0,0.0,0.0,0.0,0.0,0.349,15.0,0.5799,0.0,7311627000.0,963417750.0,7472661750.0,6.314,9.34,0.0,-0.0717,RNST,32.91,32.04914297142858,1327856464.6499999
