,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1064,0.2899,0.5133,0.5067,0.5067,0.0099,1.8669,0.0454,0.0579,-0.0611,0.0,0.0,0.1875,5.2461,0.0,0.0461,0.2898,0.0099,93055000.0,0.1064,0.0,93055000.0,0.0,40304000.0,52688000.0,40367000.0,0.0,40367000.0,9249000.0,0.0,0.0,31118000.0,0.0,31118000.0,1.13,1.13,27526653.0,27526653.0,0.38,1.0,0.475,0.4338,0.334,0.3317,44207000.0,40367000.0,31118000.0,357178000.0,0.1294,0.0,357178000.0,0.0,159748000.0,208905000.0,148273000.0,0.0,148262000.0,43673000.0,0.0,0.0,104589000.0,0.0,104589000.0,3.8,3.81,27526653.0,27526653.0,1.4,1.0,0.461,0.4151,0.293,0.3841,164510000.0,148262000.0,104589000.0,35.495,295.76,1.121,10.9273,11.7379,0.3079,0.0359,0.0,1.0849,0.336,0.0286,0.4331,0.0,8141278000.0,8118964000.0,0.0,0.0,0.0,-0.0857,0.11,0.013,0.415,0.044,1.4279,0.0,0.0,0.0,0.0,0.0,0.0,0.368,15.0,0.4473,0.0,7986548250.0,952039250.0,8151590000.0,4.984,12.976,0.0,-0.0814,INDB,78.400002,79.09999957142858,2158089650.253306
2018-03-31,0.1187,0.1562,0.3296,0.2987,0.3158,0.0163,-0.0949,0.0455,0.0714,-0.0176,0.0,0.0,0.1875,-0.0272,0.0,0.1044,0.156,0.0169,87834000.0,0.1187,0.0,87834000.0,0.0,40917000.0,53451000.0,34383000.0,0.0,34383000.0,6828000.0,0.0,0.0,27555000.0,0.0,27555000.0,1.0,1.0,27486573.0,27553954.0,0.38,1.0,0.439,0.3915,0.314,0.3544,38564000.0,34383000.0,27555000.0,348226000.0,0.1263,0.0,348226000.0,0.0,157972000.0,209024000.0,139202000.0,0.0,139189000.0,45155000.0,0.0,0.0,94034000.0,0.0,94034000.0,3.42,3.43,27486573.0,27553954.0,1.34,1.0,0.447,0.3997,0.27,0.3195,155494000.0,139189000.0,94034000.0,34.783,285.599,1.133,10.8758,6.0229,0.3127,0.0369,0.0,1.2296,0.38,0.0297,0.4658,0.0,7850142000.0,7983533000.0,0.0,0.0,0.0,-0.0812,0.1,0.012,0.4,0.043,1.3544,0.0,0.0,0.0,0.0,0.0,0.0,0.392,15.0,0.4536,0.0,7921393250.0,936419000.0,8060662750.0,4.048,12.669,0.0,-0.1264,INDB,71.550003,72.23529382352942,1966664380.609719
2017-12-31,0.1559,0.4865,0.2844,0.25,0.2656,0.028,-0.2069,0.0483,0.0622,-0.0351,0.0,0.0,0.1034,-0.1833,0.0,0.0797,0.4869,0.0275,88446000.0,0.1559,0.0,88446000.0,0.0,38162000.0,51457000.0,36989000.0,0.0,36979000.0,14915000.0,0.0,0.0,22064000.0,0.0,22064000.0,0.8,0.81,27447406.0,27525581.0,0.32,1.0,0.465,0.4181,0.249,0.4571,41163000.0,36979000.0,22064000.0,338904000.0,0.1141,0.0,338904000.0,0.0,155308000.0,204343000.0,134561000.0,0.0,134545000.0,47341000.0,0.0,0.0,87204000.0,0.0,87204000.0,3.19,3.19,27294028.0,27372104.0,1.28,1.0,0.443,0.397,0.257,0.3309,150226000.0,134545000.0,87204000.0,34.386,285.669,1.473,11.7934,7.7645,0.343,0.0401,0.0,1.9254,0.4,0.0298,0.4315,0.0,7840882000.0,7951464000.0,0.0,0.0,0.0,-0.0483,0.095,0.011,0.397,0.043,1.5012,0.0,0.0,0.0,0.0,0.0,0.0,0.401,15.0,0.4583,0.0,7823441250.0,916774250.0,7972588750.0,4.108,12.417,0.0,-0.1434,INDB,69.849998,70.64242436363635,1917201254.205188
2017-09-30,0.1388,0.2066,0.1644,0.1154,0.1154,0.0431,0.5244,0.0734,0.0919,0.1374,0.0,0.0,0.1034,0.4654,0.0,0.0917,0.2067,0.0423,87843000.0,0.1388,0.0,87843000.0,0.0,40365000.0,51309000.0,36534000.0,0.0,36533000.0,12681000.0,0.0,0.0,23852000.0,0.0,23852000.0,0.87,0.87,27436792.0,27513099.0,0.32,1.0,0.462,0.4159,0.272,0.3957,40576000.0,36533000.0,23852000.0,326972000.0,0.0831,0.0,326972000.0,0.0,151287000.0,204523000.0,122449000.0,0.0,122443000.0,40124000.0,0.0,0.0,82319000.0,0.0,82319000.0,3.03,3.02,27436792.0,27513099.0,1.25,1.0,0.421,0.3745,0.252,0.3707,137565000.0,122443000.0,82319000.0,33.941,284.684,1.267,12.417,9.4495,0.3658,0.0423,0.0,1.6442,0.368,0.0301,0.4595,0.0,7810814000.0,7892232000.0,0.0,0.0,0.0,-0.1137,0.092,0.01,0.374,0.041,1.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.413,17.0,0.4627,0.0,7716670250.0,896994500.0,7879425250.0,4.418,11.917,0.0,-0.1463,INDB,74.650002,69.94285697142855,2048156577.673584
2017-06-30,0.0918,0.0473,0.0093,-0.026,-0.026,0.0344,-0.0583,0.0807,0.0979,0.0738,0.0,0.0,0.1034,-0.5613,0.0,0.0715,0.0472,0.0363,84103000.0,0.0918,0.0,84103000.0,0.0,38528000.0,52807000.0,31296000.0,0.0,31294000.0,10731000.0,0.0,0.0,20563000.0,0.0,20563000.0,0.75,0.75,27257799.0,27257799.0,0.32,1.0,0.418,0.3721,0.244,0.0588,35191000.0,31294000.0,20563000.0,316263000.0,0.0604,0.0,316263000.0,0.0,147895000.0,200071000.0,116192000.0,0.0,116187000.0,37236000.0,0.0,0.0,78951000.0,0.0,78951000.0,2.94,2.93,27257799.0,27257799.0,1.22,1.0,0.413,0.3674,0.25,0.3484,130753000.0,116187000.0,78951000.0,33.553,285.213,0.181,11.7536,8.6699,0.3503,0.04,0.0,0.5727,0.427,0.0303,0.4581,0.0,7774288000.0,7858344000.0,0.0,0.0,0.0,-0.5803,0.091,0.01,0.367,0.041,1.6276,0.0,0.0,0.0,0.0,0.0,0.0,0.415,16.0,0.4676,0.0,7551835500.0,868749000.0,7741697750.0,4.042,11.603,0.0,-0.1426,INDB,66.650002,63.843888750000005,1816732357.865598
2017-03-31,0.0679,0.0999,0.1136,0.0845,0.0704,0.0301,23.2605,0.0763,0.0823,0.0376,0.0,0.0,0.1034,27.5153,0.0,0.0442,0.0813,0.0287,78512000.0,0.0679,0.0,78512000.0,0.0,37048000.0,48770000.0,29742000.0,0.0,29739000.0,9014000.0,0.0,0.0,20725000.0,0.0,20725000.0,0.77,0.76,27029640.0,27110923.0,0.32,1.0,0.424,0.3788,0.264,0.4076,33296000.0,29739000.0,20725000.0,309188000.0,0.0498,0.0,309188000.0,0.0,145323000.0,194407000.0,114781000.0,0.0,114775000.0,36013000.0,0.0,0.0,78762000.0,0.0,78762000.0,2.96,2.95,27029640.0,27110923.0,1.19,1.0,0.42,0.3712,0.255,0.3768,129781000.0,114775000.0,78762000.0,32.464,277.751,1.184,11.2579,8.1419,0.3468,0.0393,0.0,1.8062,0.416,0.0298,0.4719,0.0,7507501000.0,7591725000.0,0.0,0.0,0.0,-0.1451,0.094,0.01,0.371,0.041,1.6407,0.0,0.0,0.0,0.0,0.0,0.0,0.402,16.0,0.47,0.0,7380642250.0,841077250.0,7592091000.0,4.31,11.439,0.0,-0.0985,INDB,65.0,63.851389111111104,1756926600.0
2016-12-31,0.031,-0.1027,-0.117,-0.1351,-0.1351,0.0181,0.95,0.0693,0.1011,-0.0246,0.0,0.0,0.1154,1.0779,0.0,0.0467,-0.1056,0.0179,76514000.0,0.031,0.0,76514000.0,0.0,35346000.0,51637000.0,24877000.0,0.0,24877000.0,7698000.0,0.0,0.0,17179000.0,0.0,17179000.0,0.64,0.64,26712264.0,26774590.0,0.29,1.0,0.373,0.3251,0.225,0.647,28502000.0,24877000.0,17179000.0,304197000.0,0.0514,0.0,304197000.0,0.0,145166000.0,191653000.0,112544000.0,0.0,112075000.0,35427000.0,0.0,0.0,76648000.0,0.0,76648000.0,2.9,2.9,26404071.0,26455918.0,1.16,1.0,0.416,0.3684,0.252,0.2738,126429000.0,112075000.0,76648000.0,32.371,279.946,1.853,12.5588,10.8226,0.388,0.0435,0.0,3.1179,0.453,0.03,0.462,0.0,7478001000.0,7524380000.0,0.0,0.0,0.0,-0.0757,0.094,0.01,0.368,0.041,1.2177,0.0,0.0,0.0,0.0,0.0,0.0,0.4,16.0,0.4772,0.0,7251106750.0,818744000.0,7454879500.0,3.154,11.521,0.0,-0.1077,INDB,70.449997,67.50882347058824,1881878918.663208
2016-09-30,0.0496,0.1442,0.1016,0.0986,0.0986,0.0043,0.0629,0.0514,0.0727,-0.1469,0.0,0.0,0.1154,0.0412,0.0,0.0195,0.1442,0.0047,77134000.0,0.0496,0.0,77134000.0,0.0,36973000.0,46857000.0,30277000.0,0.0,30277000.0,9793000.0,0.0,0.0,20484000.0,0.0,20484000.0,0.78,0.78,26324316.0,26377388.0,0.29,1.0,0.438,0.3925,0.266,0.3075,33764000.0,30277000.0,20484000.0,301893000.0,0.0719,0.0,301893000.0,0.0,142176000.0,186411000.0,115482000.0,0.0,114922000.0,35998000.0,0.0,0.0,78924000.0,0.0,78924000.0,3.0,3.0,26324316.0,26377388.0,1.13,1.0,0.426,0.3807,0.261,0.1908,128631000.0,114922000.0,78924000.0,31.083,276.975,0.901,11.3781,13.5921,0.3661,0.0399,0.0,1.2559,0.372,0.0281,0.4793,0.0,7291175000.0,7232893000.0,0.0,0.0,0.0,-0.078,0.099,0.011,0.381,0.041,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.377,12.0,0.4709,0.0,7136193750.0,795437250.0,7329903000.0,2.188,11.468,0.0,-0.1433,INDB,54.09,52.766944444444434,1423882252.44
2016-06-30,0.0507,0.2116,0.1675,0.1493,0.1493,0.005,-0.5893,0.031,0.0751,-0.2274,0.0,0.0,0.1154,-0.6032,0.0,0.0016,0.1585,0.0059,77028000.0,0.0507,0.0,77028000.0,0.0,35956000.0,47143000.0,29885000.0,0.0,29882000.0,9508000.0,0.0,0.0,20374000.0,0.0,20374000.0,0.77,0.77,26304129.0,26352014.0,0.29,1.0,0.444,0.3879,0.265,0.1463,34219000.0,29882000.0,20374000.0,298251000.0,0.0928,0.0,298251000.0,0.0,141470000.0,186585000.0,111666000.0,0.0,111106000.0,34072000.0,0.0,0.0,77034000.0,0.0,77034000.0,2.93,2.93,26304129.0,26352014.0,1.1,1.0,0.417,0.3725,0.258,0.19,124224000.0,111106000.0,77034000.0,30.562,274.0,0.428,11.343,12.6268,0.3712,0.0402,0.0,0.6138,0.377,0.0285,0.4668,0.0,7207340000.0,7173571000.0,0.0,0.0,0.0,-0.0991,0.099,0.011,0.373,0.041,0.8531,0.0,0.0,0.0,0.0,0.0,0.0,0.375,12.0,0.4743,0.0,7083633250.0,780677500.0,7238273000.0,2.154,11.339,0.0,-0.1378,INDB,45.700001,46.99111108333332,1202098721.604129
2016-03-31,0.0763,1.0286,0.9673,0.8684,0.8684,0.0511,-0.7922,0.0403,0.0216,-0.2576,0.0,0.0,0.1154,-1.228,0.0,0.0316,1.0448,0.0527,73521000.0,0.0763,0.0,73521000.0,0.0,35479000.0,46016000.0,27505000.0,0.0,27039000.0,8428000.0,0.0,0.0,18611000.0,0.0,18611000.0,0.71,0.71,26275323.0,26318732.0,0.29,1.0,0.407,0.3678,0.253,-0.0164,29944000.0,27039000.0,18611000.0,294531000.0,0.1187,0.0,294531000.0,0.0,141414000.0,186954000.0,107577000.0,0.0,105888000.0,31777000.0,0.0,0.0,74111000.0,0.0,74111000.0,2.83,2.83,26275323.0,26318732.0,1.07,1.0,0.4,0.3595,0.252,0.2505,117955000.0,105888000.0,74111000.0,29.996,265.536,-0.046,11.1612,7.4873,0.3721,0.0408,0.0,0.0829,0.408,0.0295,0.4826,0.0,6977050000.0,7073583000.0,0.0,0.0,0.0,-1.7822,0.097,0.01,0.36,0.041,1.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.378,12.0,0.4801,0.0,7033245250.0,765532500.0,7182536750.0,2.808,11.209,0.0,-0.118,INDB,45.959998999999996,45.12685745714286,1207613818.804677
