,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,-0.3248,-0.6611,-0.6688,-0.6512,-0.6471,0.0648,0.9125,-0.0117,0.0315,0.023,0.1884,0.0023,0.0,0.3489,0.0,0.1104,-0.6109,-0.045,698408000.0,-0.031,604185000.0,94223000.0,0.0,61460000.0,61460000.0,32763000.0,8417000.0,17275000.0,2267000.0,701000.0,0.0,15008000.0,0.0,15008000.0,0.3,0.3,50553505.0,62759000.0,0.105,0.1349,0.09,0.0368,0.021,-0.0564,62855000.0,25692000.0,15709000.0,2790782000.0,-0.0372,2336328000.0,454454000.0,0.0,247015000.0,247015000.0,207439000.0,32118000.0,160394000.0,117572000.0,3410000.0,0.0,42822000.0,0.0,42822000.0,0.86,0.86,50553505.0,0.42,0.1628,0.12,0.069,0.015,-0.0149,335651000.0,192512000.0,46232000.0,22.122,48.52,-0.779,6.8006,3.5703,0.3074,0.1306,3.0524,2.576,-0.089,0.35,0.0683,0.088,0.0,872924000.0,2452840000.0,-28777000.0,2062330000.0,536359500.0,251160000.0,579429000.0,28.4708,0.038,0.016,0.0695,0.069,4.0,1.044,3.8195,31.4552,76.187,75.8693,5.2032,11.1116,4.8164,0.488,8.0,0.0885,0.0,2007365750.0,1139867750.0,2673308500.0,-0.823,55.205,5.9939,0.0233,-1.2542,CTB,26.299999,26.36428577142857,1329557130.946495
2018-03-31,-0.2876,-0.6222,-0.7289,-0.7241,-0.7193,0.0576,-0.1372,0.0253,0.0751,0.0808,0.166,0.0808,0.0,-0.2172,0.0,-0.0423,-0.5439,-0.0355,601496000.0,-0.0646,517011000.0,84485000.0,0.0,58031000.0,58031000.0,26454000.0,7691000.0,11736000.0,3451000.0,698000.0,0.0,8285000.0,0.0,8285000.0,0.16,0.16,50797944.0,62294000.0,0.105,0.1405,0.093,0.0323,0.014,-0.2278,55851000.0,19427000.0,8983000.0,2813127000.0,-0.036,2313345000.0,499782000.0,0.0,240905000.0,240905000.0,258877000.0,31911000.0,210727000.0,137603000.0,3223000.0,0.0,73124000.0,0.0,73124000.0,1.42,1.41,50797944.0,0.42,0.1777,0.137,0.0863,0.026,-0.0223,384541000.0,242638000.0,76347000.0,22.456,49.151,-2.697,6.6481,4.1949,0.296,0.1261,2.5259,2.594,-9.3305,0.656,0.068,0.0965,0.0,893225000.0,2496783000.0,-21217000.0,2060888000.0,463599500.0,270515500.0,588672000.0,0.7726,0.064,0.027,0.089,0.086,4.0,1.049,2.0462,34.8448,64.7615,79.3445,6.068,10.3991,4.7788,0.296,6.0,0.0856,0.0,1987710250.0,1144077750.0,2681100500.0,-1.234,55.379,7.6036,0.0391,-1.4189,CTB,29.299999,32.026470558823526,1488379708.402056
2017-12-31,-0.3442,-0.5622,-1.6081,-1.6077,-1.6094,0.0366,0.4352,0.0338,0.0923,0.0339,0.2887,0.0885,0.0,0.6186,0.0,0.0128,-0.5544,-0.0411,757035000.0,-0.0343,646016000.0,111019000.0,0.0,64174000.0,64174000.0,46845000.0,8419000.0,37772000.0,79930000.0,1038000.0,0.0,-42158000.0,0.0,-42158000.0,-0.79,-0.78,51273780.0,61050000.0,0.105,0.1466,0.105,0.061,-0.056,0.1809,79767000.0,46191000.0,-41120000.0,2854656000.0,-0.024,2338153000.0,516503000.0,0.0,244779000.0,244779000.0,271724000.0,32048000.0,242580000.0,147180000.0,1345000.0,0.0,95400000.0,0.0,95400000.0,1.83,1.81,51273780.0,0.42,0.1809,0.145,0.0962,0.033,-0.0071,414856000.0,274628000.0,96745000.0,21.982,49.149,2.671,6.5696,7.249,0.2989,0.1244,5.4865,2.458,-4.5318,-0.133,0.0694,0.0848,0.0,882964000.0,2520056000.0,-33662000.0,1879679000.0,469081500.0,279738000.0,490954000.0,-0.2833,0.084,0.036,0.0999,0.096,4.0,1.071,1.8535,35.4252,67.5427,65.4339,6.0856,10.2047,5.8145,0.23,7.0,0.0857,0.0,1940820000.0,1133934500.0,2664549000.0,-0.397,55.675,8.5693,0.0516,-1.1151,CTB,35.349998,35.180302909090905,1812528020.45244
2017-09-30,0.077,0.2673,0.2512,0.3077,0.3111,-0.0111,-0.5285,0.0502,0.1476,0.0807,0.1796,0.1565,0.0,-1.0316,0.0,0.0014,0.2959,-0.0361,733843000.0,-0.0227,569116000.0,164727000.0,0.0,63350000.0,63350000.0,101377000.0,7591000.0,93611000.0,31924000.0,973000.0,0.0,61687000.0,0.0,61687000.0,1.19,1.18,52189256.0,59803000.0,0.105,0.2245,0.187,0.1379,0.084,-0.0029,137178000.0,101202000.0,62660000.0,2881508000.0,-0.012,2289344000.0,592164000.0,0.0,242653000.0,243453000.0,348711000.0,30515000.0,303423000.0,96541000.0,1675000.0,0.0,206882000.0,0.0,206882000.0,3.93,3.88,52189256.0,0.42,0.2055,0.164,0.1159,0.072,-0.0314,473919000.0,333938000.0,208557000.0,22.482,47.546,-0.041,6.3922,4.9768,0.2843,0.1248,13.3318,2.674,0.8291,0.088,0.0719,0.0863,0.0,885249000.0,2481411000.0,-27363000.0,2026566000.0,473603000.0,245847500.0,534913000.0,-1.0414,0.185,0.078,0.1179,0.116,3.0,1.09,0.4883,33.6983,64.9342,72.6744,6.0842,11.7207,5.3869,0.107,6.0,0.0842,0.0,1907194250.0,1121164000.0,2642416500.0,-1.735,55.213,10.9434,0.1142,-1.8966,CTB,37.400002,34.468571342857146,1951878278.778512
2017-06-30,-0.2233,-0.3212,-0.3596,-0.3333,-0.3307,-0.0721,-1.2264,0.0637,0.1285,0.1196,0.1399,0.1416,0.0,-4.3337,0.0,-0.2065,-0.234,-0.0405,720753000.0,-0.0264,581202000.0,139551000.0,0.0,55350000.0,55350000.0,84201000.0,8210000.0,67608000.0,22298000.0,514000.0,0.0,45310000.0,0.0,45310000.0,0.86,0.85,52933139.0,58941000.0,0.105,0.1936,0.155,0.1052,0.063,-0.0839,111745000.0,75818000.0,45824000.0,2898578000.0,-0.0168,2318189000.0,580389000.0,0.0,242565000.0,254827000.0,325562000.0,29719000.0,282872000.0,88374000.0,1878000.0,0.0,194498000.0,0.0,194498000.0,3.65,3.6,52933139.0,0.42,0.2002,0.155,0.1078,0.067,-0.0074,449432000.0,312591000.0,196376000.0,21.446,46.702,-1.142,6.3489,5.7379,0.296,0.1262,9.2348,2.743,-0.3371,0.122,0.072,0.0768,0.0,907425000.0,2472064000.0,-42900000.0,1983708000.0,460119000.0,238387500.0,542872500.0,2.9597,0.178,0.075,0.1125,0.108,3.0,1.11,0.8141,32.9686,61.7272,72.88,6.2996,12.1591,5.3393,0.115,6.0,0.0837,0.0,1845866750.0,1093025750.0,2610496500.0,-0.405,54.759,10.5182,0.1076,-1.1353,CTB,36.099998,36.31944444444444,1910886212.033722
2017-03-31,-0.2117,-0.4515,-0.4821,-0.4528,-0.4571,-0.0637,-19.3169,0.0585,0.1381,0.0273,0.0218,0.192,0.0,-2.4687,0.0,0.0213,-0.3634,-0.0489,643025000.0,-0.0104,524439000.0,118586000.0,0.0,60591000.0,60591000.0,57995000.0,7827000.0,43590000.0,13029000.0,-1180000.0,0.0,30561000.0,0.0,30561000.0,0.58,0.57,52669503.0,58903000.0,0.105,0.1844,0.134,0.08,0.048,-0.1751,86166000.0,51417000.0,29381000.0,2918119000.0,-0.014,2297612000.0,620507000.0,0.0,256968000.0,269230000.0,351277000.0,27795000.0,320667000.0,100730000.0,1966000.0,0.0,219937000.0,0.0,219937000.0,4.08,4.02,52669503.0,0.42,0.2126,0.165,0.1194,0.075,0.0196,481676000.0,348462000.0,221903000.0,20.888,45.945,-2.137,5.9326,6.9512,0.284,0.1196,6.5692,2.849,-2.2242,0.181,0.0738,0.0942,0.0,911487000.0,2419883000.0,-52317000.0,1873327000.0,423496000.0,237346000.0,520250500.0,0.6562,0.205,0.086,0.1292,0.119,5.0,1.135,1.096,34.0813,53.5431,70.7731,6.8905,12.2948,5.6091,0.103,6.0,0.0881,0.0,1798374250.0,1071338250.0,2570628250.0,1.086,55.404,12.5369,0.123,-0.7628,CTB,44.349998,41.28472236111111,2335892352.710994
2016-12-31,-0.0148,0.0447,0.1701,0.2381,0.2308,,-0.2218,0.0752,0.1518,0.0528,0.1026,0.1396,0.0,-0.2777,0.0,-0.0859,0.0254,-0.046,783887000.0,0.0108,614587000.0,169300000.0,0.0,63362000.0,64162000.0,105138000.0,6887000.0,98614000.0,29290000.0,1368000.0,0.0,69324000.0,0.0,69324000.0,1.3,1.28,53468977.0,,0.105,0.216,0.177,0.1346,0.088,0.1079,138830000.0,105501000.0,70692000.0,2924869000.0,-0.0162,2272519000.0,652350000.0,0.0,255701000.0,267963000.0,384387000.0,26604000.0,364180000.0,115799000.0,2913000.0,0.0,248381000.0,0.0,248381000.0,4.56,4.51,53468977.0,0.42,0.223,0.178,0.1336,0.085,0.0469,521041000.0,390784000.0,251294000.0,20.124,45.371,1.582,6.0933,9.4588,0.3028,0.1244,15.3189,2.836,1.9202,0.081,0.0739,0.0808,0.0,919704000.0,2425939000.0,-68641000.0,1745176000.0,390835000.0,249133000.0,441356000.0,-0.3645,0.236,0.098,0.1521,0.134,7.0,1.154,1.2591,35.2432,51.1538,58.671,7.4836,11.7402,6.627,0.092,5.0,0.0874,0.0,1768552750.0,1050397750.0,2534552500.0,2.568,54.702,14.6889,0.1392,-0.561,CTB,38.849998,38.649999941176475,2077269649.5120459
2016-09-30,-0.0065,-0.0447,-0.0728,-0.0319,-0.0323,,0.2558,0.0235,0.2012,-0.0218,0.0256,0.0672,0.0,0.4455,0.0,-0.1188,-0.0479,-0.0468,750913000.0,-0.0402,597961000.0,152952000.0,0.0,63262000.0,74724000.0,78228000.0,6795000.0,73060000.0,23757000.0,1176000.0,0.0,49303000.0,0.0,49303000.0,0.91,0.9,54144593.0,,0.105,0.2037,0.15,0.1063,0.066,0.0893,112691000.0,79855000.0,50479000.0,2916528000.0,-0.0333,2261629000.0,654899000.0,0.0,261658000.0,273120000.0,381779000.0,25052000.0,361218000.0,122915000.0,1814000.0,0.0,238303000.0,0.0,238303000.0,4.31,4.26,54144593.0,0.42,0.2245,0.176,0.1324,0.082,0.0582,514018000.0,386270000.0,240117000.0,19.591,44.227,1.238,5.7013,8.3362,0.291,0.1213,11.752,3.042,2.1999,0.115,0.0594,0.0842,0.0,961052000.0,2394637000.0,-17361000.0,1781256000.0,429155500.0,227300500.0,480471500.0,-0.3821,0.232,0.096,0.1496,0.132,8.0,1.172,1.4716,28.2413,54.3872,62.0857,6.796,12.8312,6.0701,0.097,5.0,0.0897,0.0,1745839250.0,1026206250.0,2488747750.0,3.137,53.866,15.4187,0.1344,-0.5157,CTB,38.02,34.91222252777777,2058577425.8600001
2016-06-30,0.1251,0.1098,0.1874,0.2404,0.233,,0.2292,0.0104,0.2081,-0.0452,0.0744,0.0366,0.0,0.2979,0.0,0.1575,0.1055,-0.0417,740294000.0,-0.0153,560625000.0,179669000.0,0.0,69753000.0,69753000.0,109916000.0,6286000.0,105403000.0,34654000.0,602000.0,0.0,70749000.0,0.0,70749000.0,1.29,1.27,55169380.0,,0.105,0.2427,0.195,0.1509,0.096,0.0245,143989000.0,111689000.0,71351000.0,2947983000.0,-0.0655,2292082000.0,655901000.0,0.0,270183000.0,270183000.0,385718000.0,24146000.0,365858000.0,123682000.0,1111000.0,0.0,242176000.0,0.0,242176000.0,4.34,4.29,55169380.0,0.42,0.2225,0.175,0.1323,0.082,0.0506,516047000.0,390004000.0,243287000.0,19.004,42.656,0.329,5.4409,7.4876,0.2863,0.1199,17.7679,3.144,0.9534,0.081,0.0604,0.0942,0.0,957429000.0,2353323000.0,-15007000.0,1793738000.0,415160500.0,225950000.0,498029000.0,-0.7311,0.244,0.098,0.1501,0.132,8.0,1.192,1.3569,26.6151,53.2451,62.7712,7.1008,13.0471,5.9193,0.097,4.0,0.0917,0.0,1736371000.0,992626500.0,2474116750.0,2.704,53.435,16.1519,0.1376,-0.546,CTB,29.82,31.23305555555556,1645150911.6
2016-03-31,0.14,0.347,0.4476,0.5143,0.5217,,1.4638,0.0008,0.1884,-0.0368,0.088,0.0002,0.0,0.4173,0.0,-0.037,0.295,-0.0351,649775000.0,-0.0203,499346000.0,150429000.0,0.0,59325000.0,59325000.0,91104000.0,6636000.0,87103000.0,28098000.0,-233000.0,0.0,59005000.0,0.0,59005000.0,1.06,1.05,55376328.0,,0.105,0.2315,0.193,0.1443,0.091,-0.0499,125531000.0,93739000.0,58772000.0,2959470000.0,-0.1009,2323546000.0,635924000.0,0.0,260694000.0,260694000.0,375230000.0,24100000.0,354855000.0,123846000.0,1403000.0,0.0,231009000.0,0.0,231009000.0,4.09,4.05,55376328.0,0.42,0.2149,0.17,0.128,0.078,0.049,502685000.0,378955000.0,232412000.0,18.354,41.838,-0.586,5.4929,7.852,0.2993,0.1232,14.1258,3.162,0.0629,0.099,0.0614,0.0913,0.0,934410000.0,2316840000.0,-47586000.0,1754041000.0,401987000.0,220190000.0,474640500.0,-9.7456,0.241,0.094,0.1497,0.128,8.0,1.199,1.368,24.94,51.667,58.5438,7.3621,13.4405,6.2352,0.103,5.0,0.0881,0.0,1728997500.0,956893000.0,2467651750.0,2.619,53.443,15.7243,0.1333,-0.5411,CTB,37.02,37.670285514285716,2050031662.5600002
