,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-07-01,0.3204,-0.652,-0.6861,-0.6882,-0.6902,0.0113,0.5168,0.2937,0.0268,0.8333,0.2807,0.334,0.0,0.3145,0.4063,0.3672,0.1871,0.0053,703362000.0,0.2859,363222000.0,340140000.0,47196000.0,204880000.0,252076000.0,88064000.0,16356000.0,71157000.0,7094000.0,0.0,610000.0,64063000.0,0.0,64063000.0,0.58,0.57,110477000.0,111452000.0,0.07,0.4836,0.187,0.1244,0.091,0.0797,131285000.0,87513000.0,64063000.0,2543239000.0,0.1871,1334960000.0,1208279000.0,165734000.0,727735000.0,903053000.0,305226000.0,19070000.0,284843000.0,144795000.0,0.0,8762000.0,140048000.0,0.0,140048000.0,1.28,1.24,110477000.0,0.35,0.4751,0.176,0.1195,0.055,0.0699,447633000.0,303913000.0,140048000.0,22.785,15.805,0.507,18.1148,1.479,0.795,0.3359,5.3505,1.687,1.1393,0.121,0.7069,0.2913,0.0671,489720000.0,1746086000.0,-2238188000.0,2871269000.0,502226500.0,175441000.0,321023000.0,-0.2323,0.0097,13.9991,-0.0241,-0.3874,0.055,0.024,0.0374,0.119,3.0,0.444,1.7496,28.2914,80.9499,52.6654,5.0639,14.4963,7.9223,0.273,33.0,0.2861,0.0652,2489796250.0,2527911500.0,5728595500.0,1.609,23.021,15.9367,0.1763,-0.2744,0.0101,-0.0264,-0.4677,PKI,73.230003,75.64676461764707,8090231041.431
2018-04-01,0.2188,-0.2545,-0.3259,-0.3143,-0.3429,0.0114,-1.2709,0.4114,0.1481,0.9694,0.4005,0.4163,0.0,-1.7792,0.3815,0.3586,-0.1983,0.0076,643972000.0,0.2526,351750000.0,292222000.0,45984000.0,199725000.0,252287000.0,39935000.0,11430000.0,28505000.0,2481000.0,0.0,11000.0,26024000.0,0.0,26024000.0,0.24,0.23,110296000.0,111330000.0,0.07,0.4538,0.131,0.062,0.04,-0.0578,84388000.0,39935000.0,26024000.0,2386839000.0,0.1197,1261098000.0,1125741000.0,152098000.0,672714000.0,834396000.0,291345000.0,6105000.0,461746000.0,181692000.0,0.0,-133191000.0,280054000.0,0.0,280054000.0,2.56,2.51,110296000.0,0.35,0.4716,0.248,0.196,0.117,0.0689,592557000.0,467851000.0,280054000.0,23.167,16.263,-0.337,18.8352,1.6392,0.813,0.3391,3.4939,1.333,-0.5594,0.292,0.7072,0.3101,0.0714,308020000.0,1793769000.0,-2336930000.0,2764434000.0,493412000.0,186761000.0,319720500.0,1.556,0.0083,22.4753,-0.0352,-0.5096,0.112,0.052,0.0348,0.196,2.0,0.443,0.7861,32.94,88.0433,57.3164,4.8374,12.7802,7.4654,0.137,22.0,0.2818,0.0637,2192298750.0,2508276250.0,5390427000.0,1.491,21.64,76.6341,0.4552,-0.2533,0.0108,-0.0234,-0.4471,PKI,75.720001,76.3021205151515,8351613230.296
2017-12-31,0.112,0.1517,-1.634,-1.6271,-1.6552,0.0105,-0.1387,0.4243,0.1552,0.9171,0.2977,0.4247,1.0,-0.2126,0.144,0.0582,0.2111,0.0062,641630000.0,0.1321,334535000.0,307095000.0,37667000.0,172271000.0,209675000.0,97420000.0,16531000.0,80333000.0,121450000.0,0.0,2673000.0,-41117000.0,0.0,-41117000.0,-0.37,-0.38,110225251.0,110993000.0,0.14,0.4786,0.197,0.151,-0.064,0.1736,126357000.0,96864000.0,-41117000.0,2256982000.0,0.0669,1183951000.0,1073031000.0,139404000.0,616167000.0,768228000.0,304803000.0,8085000.0,476983000.0,184350000.0,0.0,-135743000.0,292633000.0,0.0,292633000.0,2.67,2.64,110225251.0,0.35,0.4754,0.261,0.2149,0.13,0.1105,590068000.0,485068000.0,292633000.0,22.71,15.807,1.01,18.2001,1.8338,0.8014,0.3293,5.8595,1.262,-3.1154,-0.378,0.714,0.2685,0.0587,249053000.0,1742325000.0,-2388320000.0,2595398000.0,488946000.0,195063000.0,299261000.0,-0.1306,0.0144,14.2768,-0.0261,-0.5672,0.121,0.059,0.0369,0.215,3.0,0.457,0.9857,35.917,89.3188,56.873,4.616,11.5705,7.5419,0.131,17.0,0.273,0.0618,1930882000.0,2421710000.0,4944005750.0,2.262,20.476,59.996,0.5349,-0.1355,0.0113,-0.0173,-0.3723,PKI,73.120003,72.24393960606062,8059670683.795753
2017-10-01,0.0816,-0.0276,0.5669,0.566,0.5472,-0.0039,-0.2053,0.1009,0.1788,-0.0199,-0.0059,-0.0355,0.0,-0.2683,0.1821,0.0579,0.0531,0.0074,554275000.0,0.0773,285453000.0,268822000.0,34887000.0,150859000.0,189015000.0,79807000.0,-25247000.0,104848000.0,13770000.0,0.0,5468000.0,91078000.0,0.0,91078000.0,0.83,0.82,110003000.0,110762000.0,0.07,0.485,0.191,0.1436,0.164,0.0859,105603000.0,79601000.0,91078000.0,2182122000.0,0.0914,1139779000.0,1042343000.0,134659000.0,610521000.0,758100000.0,284243000.0,-772000.0,469501000.0,70902000.0,0.0,-140976000.0,398599000.0,0.0,398599000.0,3.63,3.59,110003000.0,0.28,0.4777,0.261,0.2148,0.183,0.1281,569701000.0,468729000.0,398599000.0,23.054,17.495,0.433,10.0958,6.4497,0.4379,0.2343,-3.1529,2.587,0.6424,0.084,0.5939,0.2722,0.0629,948148000.0,1924521000.0,-657266000.0,1728084000.0,441962000.0,163028000.0,300608500.0,-0.1861,0.008,3.798,-0.0196,-0.4188,0.171,0.089,0.0517,0.215,6.0,0.486,0.7754,27.3877,73.7066,49.3736,4.9374,13.385,7.259,0.077,17.0,0.2798,0.0617,1705107250.0,2334305500.0,4490310750.0,2.54,19.837,-607.1619,0.3605,-0.0959,0.0091,-0.0136,-0.2937,PKI,68.970001,66.94352885294118,7586907020.002999
2017-07-02,0.016,2.5324,2.1957,2.1525,2.1724,-0.0284,-0.5,0.098,0.158,0.0317,0.0105,-0.0839,0.0,-0.5158,0.0531,-0.0072,0.1195,0.0085,546962000.0,0.02,289360000.0,257602000.0,33560000.0,149859000.0,183419000.0,74183000.0,3391000.0,248060000.0,43991000.0,0.0,-141343000.0,204069000.0,0.0,204069000.0,1.86,1.84,109894000.0,110204000.0,0.07,0.471,0.505,0.4597,0.373,0.0779,276209000.0,251451000.0,204069000.0,2142336000.0,0.0459,1120265000.0,1022071000.0,129285000.0,602262000.0,741854000.0,280217000.0,35738000.0,435248000.0,69600000.0,0.0,-150654000.0,365648000.0,0.0,365648000.0,3.33,3.3,109894000.0,0.28,0.4771,0.266,0.2198,0.171,0.1386,570222000.0,470986000.0,365648000.0,22.191,16.337,0.388,9.9334,5.6082,0.4476,0.237,74.1525,2.433,0.2358,0.038,0.6101,0.274,0.0614,844438000.0,1795355000.0,-732642000.0,1681279000.0,438117000.0,155098000.0,287673500.0,-0.1141,0.0125,1.7208,-0.01,-0.2218,0.164,0.083,0.0515,0.22,6.0,0.489,0.8866,26.1958,75.0351,46.8675,4.8899,13.8128,7.4471,0.084,18.0,0.2811,0.0603,1725993500.0,2234153750.0,4381711000.0,2.702,19.495,13.1789,0.3662,-0.0842,0.009,-0.0127,-0.2752,PKI,68.139999,64.68852926470588,7488177050.106
2017-04-02,0.0199,-0.221,-0.1867,-0.186,-0.186,-0.033,0.6772,0.0308,0.0871,-0.059,-0.0588,-0.1574,0.0,0.9587,0.1106,0.0171,-0.1777,-0.0085,514115000.0,0.0323,274359000.0,239756000.0,33286000.0,147008000.0,189945000.0,49811000.0,9828000.0,43742000.0,5139000.0,0.0,-2541000.0,38603000.0,0.0,38603000.0,0.35,0.35,109468000.0,110078000.0,0.07,0.4663,0.152,0.1042,0.075,0.0929,78317000.0,53570000.0,38603000.0,2131616000.0,0.0268,1113593000.0,1018023000.0,127593000.0,603355000.0,745723000.0,272300000.0,37740000.0,252980000.0,27544000.0,0.0,-15412000.0,225436000.0,0.0,225436000.0,2.06,2.04,109468000.0,0.28,0.4776,0.183,0.1364,0.106,0.1606,390044000.0,290720000.0,225436000.0,20.179,14.185,0.436,9.6363,2.6339,0.4775,0.243,5.4508,1.859,1.392,0.2,0.6422,0.2859,0.0647,515971000.0,1552840000.0,-1014935000.0,1718767000.0,423919500.0,158799000.0,289346500.0,-0.1113,0.0096,9.7876,-0.0116,-0.2417,0.105,0.053,0.0493,0.136,6.0,0.498,1.6515,27.0748,70.3906,45.3135,5.0284,13.4234,7.367,0.136,24.0,0.2831,0.0599,1734724750.0,2146545500.0,4278934000.0,3.127,19.473,7.7032,0.3365,-0.0806,0.0086,-0.0141,-0.3023,PKI,58.060001,55.947941058823524,6355712189.468
2017-01-01,0.2454,-0.0073,-0.0499,-0.0328,-0.0333,-0.0317,0.1875,0.0265,0.0427,0.0331,0.0254,-0.0487,0.0,0.2316,0.9786,0.1084,0.6246,-0.0213,566770000.0,0.2579,290607000.0,276163000.0,32926000.0,162795000.0,195721000.0,80442000.0,11256000.0,72851000.0,8002000.0,0.0,-2560000.0,64849000.0,0.0,64849000.0,0.59,0.58,109545379.0,109844000.0,0.07,0.4873,0.193,0.1484,0.114,0.2495,109572000.0,84107000.0,64849000.0,2115517000.0,0.0051,1102164000.0,1013353000.0,124278000.0,600885000.0,730287000.0,283066000.0,38998000.0,266916000.0,32617000.0,0.0,-18593000.0,234299000.0,0.0,234299000.0,2.14,2.12,109545379.0,0.28,0.479,0.192,0.1446,0.111,0.1507,405886000.0,305914000.0,234299000.0,19.659,14.683,1.291,9.5524,3.2796,0.4859,0.2447,7.4722,1.972,2.2934,0.119,0.6239,0.2872,0.0581,586576000.0,1608493000.0,-933182000.0,1692299000.0,420326000.0,154506500.0,253166500.0,-0.049,0.0065,6.2713,-0.0129,-0.2863,0.111,0.055,0.0534,0.145,7.0,0.498,1.4964,28.9915,73.4287,42.5897,5.033,13.6921,8.3562,0.131,21.0,0.284,0.0587,1752199000.0,2106668750.0,4246489000.0,2.911,19.312,7.8444,0.32,-0.0904,0.0081,-0.015,-0.3171,PKI,52.150002,52.07969712121212,5712791733.940758
2016-10-02,-0.0238,0.079,0.0595,0.0816,0.1042,-0.0225,0.2123,0.0677,0.0723,0.1018,0.0702,-0.0224,0.0,0.2276,-0.0509,-0.0347,-0.0015,-0.0305,514489000.0,-0.0869,265939000.0,248550000.0,29513000.0,142600000.0,172769000.0,75781000.0,11263000.0,70595000.0,12468000.0,0.0,-4210000.0,58127000.0,0.0,58127000.0,0.53,0.53,109192000.0,111195000.0,0.07,0.4831,0.206,0.1591,0.113,0.1265,106124000.0,81858000.0,58127000.0,1999327000.0,-0.0458,1040395000.0,958932000.0,107993000.0,584966000.0,706792000.0,252140000.0,37653000.0,268880000.0,31176000.0,0.0,-39706000.0,237704000.0,0.0,237704000.0,2.16,2.14,109192000.0,0.28,0.4796,0.201,0.1533,0.119,0.1462,402647000.0,306533000.0,237704000.0,19.557,14.087,0.596,10.377,2.8543,0.5306,0.2632,7.2679,2.105,1.2664,0.132,0.6427,0.2772,0.0574,605575000.0,1538198000.0,-1015568000.0,1811629000.0,428734000.0,156002500.0,309544000.0,-0.116,0.0073,7.7402,-0.0166,-0.352,0.113,0.056,0.0457,0.153,7.0,0.474,1.3762,29.6336,80.9249,55.8713,4.6633,12.816,6.4589,0.13,23.0,0.2926,0.054,1743440000.0,2095886500.0,4218892000.0,2.677,18.31,8.141,0.3044,-0.1064,0.0079,-0.0174,-0.3622,PKI,56.110001000000004,54.30647026470589,6126763229.192
2016-07-03,0.0041,0.0452,0.3039,0.3721,0.3488,-0.0048,0.5163,0.0272,0.0212,0.0705,0.0238,-0.0147,0.0,0.5216,-0.0249,0.0287,-0.0274,-0.0358,536242000.0,-0.0491,282688000.0,253554000.0,31868000.0,150952000.0,187288000.0,66266000.0,5393000.0,65792000.0,1935000.0,0.0,-6101000.0,63857000.0,0.0,63857000.0,0.59,0.58,108970000.0,113422000.0,0.07,0.4728,0.179,0.1327,0.119,0.1642,96031000.0,71185000.0,63857000.0,2048274000.0,-0.0124,1083289000.0,964985000.0,109575000.0,590094000.0,712728000.0,252257000.0,38334000.0,262205000.0,27765000.0,0.0,-35462000.0,234440000.0,0.0,234440000.0,2.12,2.09,108970000.0,0.28,0.4711,0.195,0.1467,0.114,0.1368,399551000.0,300539000.0,234440000.0,19.163,13.466,0.808,9.7098,2.2766,0.5067,0.2523,13.1995,1.923,1.5071,0.119,0.6501,0.2815,0.0594,517766000.0,1467387000.0,-1026846000.0,1716204000.0,430760000.0,163559500.0,302508000.0,-0.0853,0.0109,8.4348,-0.0153,-0.3305,0.113,0.056,0.0466,0.147,7.0,0.493,1.3404,27.8778,77.663,53.5063,4.755,12.5231,6.771,0.132,22.0,0.2881,0.0535,1698662500.0,2075612000.0,4150669750.0,2.572,18.797,7.84,0.3423,-0.1082,0.008,-0.0166,-0.3433,PKI,52.66,53.66735311764707,5738360200.0
2016-04-03,-0.0012,0.1979,0.1768,0.1944,0.1944,0.0005,-0.1493,0.0453,0.0151,0.1036,0.0515,0.0788,0.0,-0.2653,-0.0669,-0.0092,0.0557,-0.0198,498016000.0,-0.0548,262930000.0,235086000.0,29971000.0,144538000.0,174509000.0,60577000.0,11086000.0,57678000.0,10212000.0,0.0,-5722000.0,47466000.0,0.0,47466000.0,0.43,0.43,110409000.0,113833000.0,0.07,0.472,0.189,0.1381,0.095,0.049,94159000.0,68764000.0,47466000.0,2075938000.0,0.0047,1111995000.0,963943000.0,110390000.0,585884000.0,709821000.0,254122000.0,43784000.0,253679000.0,34122000.0,0.0,-29339000.0,219557000.0,0.0,219557000.0,1.96,1.94,110409000.0,0.28,0.4643,0.193,0.1433,0.106,0.1205,399888000.0,297463000.0,219557000.0,18.563,12.979,0.221,10.1528,1.9086,0.547,0.2662,6.2028,1.893,0.675,0.163,0.6597,0.2902,0.0602,495273000.0,1432977000.0,-1111421000.0,1788664000.0,426066500.0,158475500.0,302590000.0,-0.239,0.0077,9.667,-0.0154,-0.3016,0.105,0.053,0.0461,0.143,7.0,0.504,1.282,28.0404,76.7921,55.2193,4.8723,13.0994,6.8606,0.143,21.0,0.2822,0.0532,1663241250.0,2083787250.0,4122859750.0,2.265,18.802,6.7939,0.331,-0.1115,0.0071,-0.0151,-0.3065,PKI,50.34,48.0699999090909,5557989060.0
