,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0549,-0.168,-0.0035,-0.0167,-0.0169,0.2512,0.0311,0.075,-0.0863,0.0,0.0,0.0667,0.2159,0.0,0.0754,-0.168,0.0068,77303000.0,-0.0549,0.0,77303000.0,0.0,38402000.0,42191000.0,35112000.0,0.0,35112000.0,7275000.0,0.0,0.0,27837000.0,0.0,27837000.0,0.59,0.58,48264966.0,0.16,1.0,0.476,0.4542,0.36,0.6742,36775000.0,35112000.0,27837000.0,320541000.0,0.0408,0.0,320541000.0,0.0,151349000.0,167073000.0,153468000.0,0.0,153468000.0,56500000.0,0.0,0.0,96968000.0,0.0,96968000.0,2.06,2.04,48264966.0,0.63,1.0,0.5,0.4788,0.303,0.4516,160408000.0,153468000.0,96968000.0,20.749,187.932,1.08,25.7337,5.3851,1.2402,0.1343,0.0,1.949,0.271,0.0193,0.4968,0.0,9070527000.0,10052654000.0,0.0,0.0,0.0,-0.0393,0.0273,-0.0276,-1.2832,0.1,0.011,0.479,0.035,1.5627,0.0,0.0,0.0,0.0,0.0,0.0,0.306,16.0,0.4722,0.0,9728375750.0,972727500.0,9067379500.0,2.999,6.641,0.0,-0.0447,0.0359,-0.0211,-0.9767,LTXB,39.02,42.375713999999995,1883298973.3200002
2018-03-31,0.1427,0.2007,0.4163,0.4103,0.4211,-0.5009,0.0509,0.0814,-0.2165,0.0,0.0,0.0667,-0.5211,0.0,0.1058,0.2007,0.0065,75848000.0,0.1427,0.0,75848000.0,0.0,40077000.0,43879000.0,31969000.0,0.0,31969000.0,6207000.0,0.0,0.0,25762000.0,0.0,25762000.0,0.55,0.54,48199611.0,0.16,1.0,0.444,0.4215,0.34,0.605,33707000.0,31969000.0,25762000.0,325028000.0,0.0746,0.0,325028000.0,0.0,148657000.0,164471000.0,160557000.0,0.0,160557000.0,63491000.0,0.0,0.0,97066000.0,0.0,97066000.0,2.07,2.05,48199611.0,0.62,1.0,0.516,0.494,0.299,0.4169,167647000.0,160557000.0,97066000.0,20.322,180.231,0.952,16.9258,6.1184,0.8329,0.092,0.0,1.8712,0.291,0.0201,0.5284,0.0,8687065000.0,9207978000.0,0.0,0.0,0.0,-0.0481,0.0417,-0.0306,-1.3349,0.102,0.011,0.494,0.036,1.4489,0.0,0.0,0.0,0.0,0.0,0.0,0.3,19.0,0.4574,0.0,9673454250.0,953685750.0,8997701750.0,2.811,6.743,0.0,-0.0366,0.0372,-0.0158,-0.7251,LTXB,42.82,43.78500005882353,2063907343.02
2017-12-31,0.0615,0.0941,-0.4207,-0.4364,-0.4151,0.43,0.0866,0.0781,0.1972,0.0,0.0,0.0667,0.5135,0.0,0.0258,0.0941,0.0056,83357000.0,0.0615,0.0,83357000.0,0.0,36521000.0,40708000.0,42649000.0,0.0,42649000.0,27989000.0,0.0,0.0,14660000.0,0.0,14660000.0,0.31,0.31,48040059.0,0.16,1.0,0.533,0.5116,0.176,-0.0506,44422000.0,42649000.0,14660000.0,315557000.0,0.0269,0.0,315557000.0,0.0,144822000.0,160344000.0,155213000.0,0.0,155213000.0,65719000.0,0.0,0.0,89494000.0,0.0,89494000.0,1.91,1.89,48040059.0,0.61,1.0,0.515,0.4919,0.284,0.5876,162355000.0,155213000.0,89494000.0,19.981,185.421,-0.088,26.2773,6.1086,1.3151,0.1389,0.0,-0.2003,0.516,0.0197,0.4381,0.0,8907637000.0,9876542000.0,0.0,0.0,0.0,0.4363,0.0432,-0.0154,-0.7225,0.096,0.01,0.492,0.035,2.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.319,19.0,0.4589,0.0,9607506000.0,933791500.0,8890431250.0,3.86,6.569,0.0,-0.0191,0.0376,-0.0114,-0.5043,LTXB,42.209998999999996,40.71606054545454,2027770842.3499408
2017-09-30,0.0337,0.051,0.0548,0.0339,0.0517,-0.1692,0.0745,0.0886,-0.0967,0.0,0.0,0.0,-0.1502,0.0,0.0157,0.051,0.0069,84033000.0,0.0337,0.0,84033000.0,0.0,36349000.0,40295000.0,43738000.0,0.0,43738000.0,15029000.0,0.0,0.0,28709000.0,0.0,28709000.0,0.61,0.61,48009379.0,0.15,1.0,0.542,0.5205,0.342,0.6065,45504000.0,43738000.0,28709000.0,310728000.0,0.0608,0.0,310728000.0,0.0,143905000.0,159184000.0,151544000.0,0.0,151544000.0,51405000.0,0.0,0.0,100139000.0,0.0,100139000.0,2.15,2.11,48009379.0,0.6,1.0,0.511,0.4877,0.322,0.5824,158711000.0,151544000.0,100139000.0,19.79,185.173,1.062,25.2788,6.8183,1.2774,0.1338,0.0,1.8115,0.246,0.0197,0.4326,0.0,8890053000.0,9776329000.0,0.0,0.0,0.0,-0.0201,0.0315,-0.0124,-0.5906,0.109,0.011,0.488,0.036,1.8654,0.0,0.0,0.0,0.0,0.0,0.0,0.279,20.0,0.4631,0.0,9375592750.0,915164250.0,8709446000.0,3.769,6.472,0.0,-0.0313,0.0376,-0.0188,-0.8146,LTXB,39.919998,37.0117142857143,1916534313.661242
2017-06-30,0.0723,0.1511,0.2032,0.2,0.18,1.2435,0.1134,0.0905,-0.1006,0.0,0.0,0.0714,1.4042,0.0,0.017,0.1511,0.0062,81790000.0,0.0723,0.0,81790000.0,0.0,35710000.0,39589000.0,42201000.0,0.0,42201000.0,14266000.0,0.0,0.0,27935000.0,0.0,27935000.0,0.6,0.59,47940133.0,0.15,1.0,0.538,0.516,0.342,0.5241,44014000.0,42201000.0,27935000.0,307985000.0,0.1113,0.0,307985000.0,0.0,143344000.0,158563000.0,149422000.0,0.0,149422000.0,50775000.0,0.0,0.0,98647000.0,0.0,98647000.0,2.13,2.08,47940133.0,0.6,1.0,0.508,0.4852,0.32,0.6168,156600000.0,149422000.0,98647000.0,19.301,183.392,0.894,28.356,6.6383,1.4692,0.1515,0.0,1.5522,0.25,0.0199,0.4366,0.0,8791816000.0,9832968000.0,0.0,0.0,0.0,-0.0115,0.0328,-0.0061,-0.2741,0.11,0.012,0.485,0.036,2.001,0.0,0.0,0.0,0.0,0.0,0.0,0.282,17.0,0.4654,0.0,9263286250.0,894352500.0,8552295500.0,3.963,6.424,0.0,-0.0376,0.0383,-0.0241,-1.0337,LTXB,38.130001,36.82916666666667,1827957319.230133
2017-03-31,-0.0678,-0.2091,-0.1763,-0.1875,-0.2083,0.7348,0.1156,0.0879,-0.232,0.0,0.0,0.0714,0.7452,0.0,0.0774,-0.2091,0.0051,66377000.0,-0.0678,0.0,66377000.0,0.0,36242000.0,39752000.0,26625000.0,0.0,26625000.0,8435000.0,0.0,0.0,18190000.0,0.0,18190000.0,0.39,0.38,47886498.0,0.15,1.0,0.428,0.4011,0.274,1.4433,28415000.0,26625000.0,18190000.0,302471000.0,0.1248,0.0,302471000.0,0.0,142747000.0,158587000.0,143884000.0,0.0,143884000.0,49955000.0,0.0,0.0,93929000.0,0.0,93929000.0,2.03,1.99,47886498.0,0.59,1.0,0.499,0.4757,0.311,0.5453,150994000.0,143884000.0,93929000.0,18.793,172.449,2.001,21.7437,7.4139,1.157,0.1234,0.0,5.3098,0.385,0.0212,0.546,0.0,8257983000.0,8944185000.0,0.0,0.0,0.0,-0.0081,0.0444,-0.0118,-0.4363,0.107,0.011,0.476,0.036,1.8456,0.0,0.0,0.0,0.0,0.0,0.0,0.291,19.0,0.4719,0.0,9046877500.0,873857750.0,8323953000.0,3.444,6.316,0.0,-0.0486,0.0371,-0.0278,-1.1844,LTXB,39.900002,41.606388666666675,1910671365.972996
2016-12-31,0.2244,0.5535,0.5387,0.5278,0.4722,-10.133,0.0871,0.0981,-0.3443,0.0,0.0,0.0714,-8.3004,0.0,0.0167,0.5535,0.0028,78528000.0,0.2244,0.0,78528000.0,0.0,35604000.0,39548000.0,38980000.0,0.0,38980000.0,13675000.0,0.0,0.0,25305000.0,0.0,25305000.0,0.55,0.53,47773160.0,0.15,1.0,0.519,0.4964,0.322,-0.1104,40778000.0,38980000.0,25305000.0,307300000.0,0.18,0.0,307300000.0,0.0,140183000.0,156377000.0,150923000.0,0.0,150923000.0,53102000.0,0.0,0.0,97821000.0,0.0,97821000.0,2.11,2.09,47773160.0,0.58,1.0,0.514,0.4911,0.318,0.4036,158004000.0,150923000.0,97821000.0,18.533,171.303,-0.181,22.0711,6.0539,1.1909,0.1261,0.0,-0.2036,0.273,0.0214,0.4534,0.0,8183696000.0,8948889000.0,0.0,0.0,0.0,0.6828,0.0434,-0.0448,-1.9561,0.114,0.012,0.491,0.038,1.354,0.0,0.0,0.0,0.0,0.0,0.0,0.275,21.0,0.4562,0.0,8915929750.0,854641500.0,8105349000.0,2.596,6.432,0.0,-0.0636,0.0324,-0.0274,-1.1891,LTXB,43.060001,40.95411794117648,2057112317.37316
2016-09-30,0.2406,0.5025,0.5209,0.5128,0.5263,0.8634,0.227,0.0922,0.0869,0.0,0.0,0.0714,0.8226,0.0,0.036,0.5025,0.0013,81290000.0,0.2406,0.0,81290000.0,0.0,35788000.0,39674000.0,41616000.0,0.0,41616000.0,14399000.0,0.0,0.0,27217000.0,0.0,27217000.0,0.59,0.58,47680110.0,0.15,1.0,0.534,0.5119,0.335,0.7378,43393000.0,41616000.0,27217000.0,292907000.0,0.2476,0.0,292907000.0,0.0,139557000.0,155872000.0,137035000.0,0.0,137035000.0,48073000.0,0.0,0.0,88962000.0,0.0,88962000.0,1.93,1.92,47680110.0,0.57,1.0,0.492,0.4678,0.304,0.4498,144062000.0,137035000.0,88962000.0,18.18,173.268,1.258,28.1782,5.8282,1.5499,0.1592,0.0,2.2999,0.254,0.0212,0.4403,0.0,8261451000.0,9327103000.0,0.0,0.0,0.0,-0.0419,0.0341,-0.0323,-1.4772,0.107,0.011,0.468,0.037,1.5531,0.0,0.0,0.0,0.0,0.0,0.0,0.295,19.0,0.4765,0.0,8804630000.0,834319250.0,7937770250.0,2.764,6.143,0.0,-0.0463,0.0329,-0.0218,-0.9106,LTXB,31.629998999999998,30.640000194444447,1508121831.61989
2016-06-30,0.1211,0.1779,0.1465,0.1364,0.1364,-0.5562,0.208,0.0845,0.1672,0.0,0.0,0.0769,-0.5892,0.0,0.0561,0.1779,0.0009,76276000.0,0.1211,0.0,76276000.0,0.0,35113000.0,39613000.0,36663000.0,0.0,36663000.0,13446000.0,0.0,0.0,23217000.0,0.0,23217000.0,0.5,0.5,47645826.0,0.14,1.0,0.504,0.4807,0.304,0.2337,38408000.0,36663000.0,23217000.0,277141000.0,0.3423,0.0,277141000.0,0.0,138312000.0,154025000.0,123116000.0,0.0,123116000.0,43476000.0,0.0,0.0,79640000.0,0.0,79640000.0,1.73,1.72,47645826.0,0.56,1.0,0.47,0.4442,0.287,0.3778,130182000.0,123116000.0,79640000.0,17.699,165.354,0.374,31.7239,8.8701,1.7924,0.1876,0.0,0.8325,0.28,0.0222,0.4603,0.0,7878446000.0,8967333000.0,0.0,0.0,0.0,-0.0775,0.0275,-0.0196,-0.8585,0.098,0.011,0.444,0.037,1.3706,0.0,0.0,0.0,0.0,0.0,0.0,0.324,19.0,0.4991,0.0,8395998750.0,815767250.0,7547478500.0,2.197,5.817,0.0,-0.0409,0.0345,-0.0161,-0.6315,LTXB,26.91,26.39250016666667,1282149177.66
2016-03-31,0.1351,0.3489,0.3527,0.3714,0.3714,3.8434,0.1612,0.0823,0.0525,0.0,0.0,0.0769,5.7166,0.0,-0.0006,0.3489,-0.0008,71206000.0,0.1351,0.0,71206000.0,0.0,33638000.0,37542000.0,33664000.0,0.0,33664000.0,11582000.0,0.0,0.0,22082000.0,0.0,22082000.0,0.48,0.48,47645826.0,0.14,1.0,0.498,0.4728,0.31,0.7709,35425000.0,33664000.0,22082000.0,268900000.0,0.5314,0.0,268900000.0,0.0,136448000.0,151320000.0,117580000.0,0.0,117580000.0,40906000.0,0.0,0.0,76674000.0,0.0,76674000.0,1.67,1.66,47645826.0,0.55,1.0,0.464,0.4373,0.285,0.4844,124751000.0,117580000.0,76674000.0,17.274,154.921,1.152,28.4561,6.6485,1.6473,0.1793,0.0,2.5213,0.292,0.0239,0.4724,0.0,7381350000.0,8420394000.0,0.0,0.0,0.0,-0.014,0.0238,-0.011,-0.4429,0.096,0.011,0.437,0.037,1.7396,0.0,0.0,0.0,0.0,0.0,0.0,0.329,16.0,0.5074,0.0,8052147000.0,799172250.0,7200633250.0,2.734,5.644,0.0,-0.0234,0.0378,-0.0116,-0.4348,LTXB,19.65,18.86399988571428,936240480.9
