,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.6162,1.1516,1.485,0.52,0.52,2.2475,0.5474,-0.0254,0.7689,0.0,0.0,0.25,2.0629,0.0,0.5497,1.1516,0.6551,13468000.0,0.6162,0.0,13468000.0,0.0,7919000.0,9580000.0,3888000.0,0.0,3888000.0,896000.0,0.0,0.0,2992000.0,0.0,2992000.0,0.38,0.38,7929706.0,0.075,1.0,0.322,0.2887,0.222,0.2856,4338000.0,3888000.0,2992000.0,45220000.0,0.3757,0.0,45220000.0,0.0,25320000.0,34288000.0,10932000.0,0.0,10932000.0,4156000.0,0.0,0.0,6776000.0,0.0,6776000.0,0.94,0.93,7929706.0,0.255,1.0,0.273,0.2418,0.15,0.201,12359000.0,10932000.0,6776000.0,18.768,177.971,0.485,27.2132,2.4082,1.45,0.1501,0.0,1.4338,0.197,0.0181,0.588,0.0,1411254000.0,1607951000.0,0.0,0.0,0.0,-0.1033,0.056,0.006,0.242,0.038,1.5692,0.0,0.0,0.0,0.0,0.0,0.0,0.271,37.0,0.5599,0.0,1317151750.0,120813000.0,1187492750.0,1.146,5.703,0.0,-0.1453,SBBX,29.700001,30.177143171428575,235512276.129706
2018-03-31,0.4874,-0.4641,-0.3496,-0.6047,-0.6047,-0.5938,0.578,0.4148,0.6833,0.0,0.0,0.5,-0.6058,0.0,0.371,-0.4641,0.6564,13117000.0,0.4874,0.0,13117000.0,0.0,6992000.0,11594000.0,1523000.0,0.0,1523000.0,215000.0,0.0,0.0,1308000.0,0.0,1308000.0,0.17,0.17,7929613.0,0.06,1.0,0.151,0.1161,0.1,0.1102,1977000.0,1523000.0,1308000.0,40085000.0,0.2607,0.0,40085000.0,0.0,22511000.0,31234000.0,8851000.0,0.0,8851000.0,3863000.0,0.0,0.0,4988000.0,0.0,4988000.0,0.81,0.8,7929613.0,0.24,1.0,0.252,0.2208,0.124,0.1621,10094000.0,8851000.0,4988000.0,18.449,170.295,0.182,23.0624,1.927,1.2501,0.1329,0.0,1.1537,0.353,0.019,0.533,0.0,1350376000.0,1517972000.0,0.0,0.0,0.0,-0.0424,0.047,0.005,0.221,0.038,1.5365,0.0,0.0,0.0,0.0,0.0,0.0,0.296,39.0,0.5616,0.0,1175226500.0,106674000.0,1060374000.0,0.819,5.055,0.0,-0.1523,SBBX,30.4,30.043529588235295,241060235.2
2017-12-31,0.1635,0.0957,-0.6632,-0.8182,-0.8485,-0.4233,0.1539,0.2309,-0.0441,0.0,0.0,0.5,-0.7402,0.0,0.0944,0.0957,0.2738,9372000.0,0.1635,0.0,9372000.0,0.0,5196000.0,6820000.0,2552000.0,0.0,2552000.0,2039000.0,0.0,0.0,513000.0,0.0,513000.0,0.06,0.05,6040180.0,0.06,1.0,0.3,0.2723,0.055,0.0811,2814000.0,2552000.0,513000.0,35787000.0,0.1568,0.0,35787000.0,0.0,20619000.0,25617000.0,10170000.0,0.0,10170000.0,4479000.0,0.0,0.0,5691000.0,0.0,5691000.0,1.06,1.05,6040180.0,0.22,1.0,0.314,0.2842,0.159,0.2436,11231000.0,10170000.0,5691000.0,15.594,161.678,0.126,19.5686,1.9446,1.2548,0.1207,0.0,3.3567,1.0,0.0029,0.5544,0.0,976563000.0,1083015000.0,0.0,0.0,0.0,-0.5587,0.066,0.006,0.284,0.038,1.7343,0.0,0.0,0.0,0.0,0.0,0.0,0.208,26.0,0.5762,0.0,1038312250.0,85706500.0,934323500.0,1.443,5.925,0.0,-0.1167,SBBX,26.85,26.54484848484849,162178833.0
2017-09-30,0.2086,0.4749,0.4905,0.1786,0.1786,0.0134,0.1827,0.2576,-0.0318,0.0,0.0,0.5,0.0372,0.0,0.097,0.4749,0.274,9263000.0,0.2086,0.0,9263000.0,0.0,5213000.0,6294000.0,2969000.0,0.0,2969000.0,1006000.0,0.0,0.0,1963000.0,0.0,1963000.0,0.33,0.33,6040180.0,0.06,1.0,0.349,0.3205,0.212,0.3278,3230000.0,2969000.0,1963000.0,34470000.0,0.1708,0.0,34470000.0,0.0,20171000.0,24523000.0,9947000.0,0.0,9947000.0,3246000.0,0.0,0.0,6701000.0,0.0,6701000.0,1.34,1.34,6040180.0,0.2,1.0,0.32,0.2886,0.194,0.3157,11024000.0,9947000.0,6701000.0,15.553,157.939,0.503,19.2968,1.7994,1.2407,0.1218,0.0,1.5853,0.182,0.0029,0.5628,0.0,953982000.0,1059669000.0,0.0,0.0,0.0,-0.0244,0.087,0.007,0.289,0.038,1.6615,0.0,0.0,0.0,0.0,0.0,0.0,0.149,26.0,0.5852,0.0,1006262250.0,77176250.0,901659750.0,1.802,5.707,0.0,-0.0225,SBBX,23.700001,23.57428568571429,143152272.04018
2017-06-30,0.1481,0.0886,0.0857,0.0417,0.0417,0.0426,0.176,0.5829,-0.0741,0.0,0.0,0.5,0.2473,0.0,0.0838,0.0886,0.0246,8333000.0,0.1481,0.0,8333000.0,0.0,5110000.0,6526000.0,1807000.0,0.0,1807000.0,603000.0,0.0,0.0,1204000.0,0.0,1204000.0,0.25,0.25,4791003.0,0.06,1.0,0.249,0.2168,0.144,0.1507,2073000.0,1807000.0,1204000.0,32871000.0,0.1541,0.0,32871000.0,0.0,19710000.0,23880000.0,8991000.0,0.0,8991000.0,2936000.0,0.0,0.0,6055000.0,0.0,6055000.0,1.29,1.29,4791003.0,0.18,1.0,0.307,0.2735,0.184,0.3278,10098000.0,8991000.0,6055000.0,19.258,193.28,0.262,25.4629,1.6176,1.3222,0.1313,0.0,1.0972,0.24,0.003,0.6132,0.0,926007000.0,1040250000.0,0.0,0.0,0.0,-0.0492,0.089,0.007,0.274,0.038,1.832,0.0,0.0,0.0,0.0,0.0,0.0,0.14,24.0,0.5996,0.0,969856000.0,68348500.0,864706000.0,2.249,6.861,0.0,-0.0288,SBBX,24.35,24.895000055555563,116660923.05000001
2017-03-31,0.1081,0.2099,0.2776,0.2647,0.2647,1.0457,0.217,0.0951,0.3527,0.0,0.0,0.0,1.8243,0.0,0.0681,0.2099,0.0238,8819000.0,0.1081,0.0,8819000.0,0.0,5100000.0,5977000.0,2842000.0,0.0,2842000.0,831000.0,0.0,0.0,2011000.0,0.0,2011000.0,0.43,0.43,4787144.0,0.04,1.0,0.353,0.3223,0.228,0.4157,3114000.0,2842000.0,2011000.0,31796000.0,0.1582,0.0,31796000.0,0.0,19315000.0,22952000.0,8844000.0,0.0,8844000.0,2884000.0,0.0,0.0,5960000.0,0.0,5960000.0,1.28,1.28,4787144.0,0.16,1.0,0.314,0.2781,0.187,0.331,9973000.0,8844000.0,5960000.0,13.04,181.624,0.766,22.6943,1.6269,1.7404,0.1245,0.0,1.8473,0.093,0.0032,0.5783,0.0,869462000.0,970315000.0,0.0,0.0,0.0,-0.0132,0.1,0.007,0.278,0.038,1.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.125,26.0,0.6075,0.0,936380750.0,59503250.0,829952250.0,2.199,6.642,0.0,-0.0466,SBBX,24.5,23.72777769444445,117285028.0
2016-12-31,0.2277,0.7087,0.6681,0.65,0.65,-0.0171,0.2399,0.091,0.1392,0.0,0.0,0.0,0.1507,0.0,0.0963,0.7087,0.0207,8055000.0,0.2277,0.0,8055000.0,0.0,4748000.0,5726000.0,2329000.0,0.0,2329000.0,806000.0,0.0,0.0,1523000.0,0.0,1523000.0,0.33,0.33,4741720.0,0.04,1.0,0.324,0.2891,0.189,0.3631,2607000.0,2329000.0,1523000.0,30936000.0,0.1948,0.0,30936000.0,0.0,18990000.0,22585000.0,8351000.0,0.0,8351000.0,2828000.0,0.0,0.0,5523000.0,0.0,5523000.0,1.2,1.19,4741720.0,0.16,1.0,0.306,0.2699,0.179,0.2637,9466000.0,8351000.0,5523000.0,12.669,178.397,0.617,26.076,3.1082,2.0583,0.1457,0.0,1.9606,0.121,0.0033,0.5894,0.0,845908000.0,954815000.0,0.0,0.0,0.0,-0.0204,0.096,0.007,0.27,0.039,1.6549,0.0,0.0,0.0,0.0,0.0,0.0,0.133,25.0,0.6138,0.0,890084500.0,57818250.0,791074750.0,1.72,6.524,0.0,-0.1075,SBBX,20.9,18.49470582352941,99101948.0
2016-09-30,0.1432,0.5011,0.3849,0.3333,0.3333,1.5276,0.2562,0.0812,0.43,0.0,0.0,0.0,1.7127,0.0,0.1215,0.5011,0.0204,7664000.0,0.1432,0.0,7664000.0,0.0,4752000.0,5651000.0,2013000.0,0.0,2013000.0,696000.0,0.0,0.0,1317000.0,0.0,1317000.0,0.28,0.28,4741249.0,0.04,1.0,0.301,0.2627,0.172,0.3819,2304000.0,2013000.0,1317000.0,29442000.0,0.1707,0.0,29442000.0,0.0,18573000.0,22057000.0,7385000.0,0.0,7385000.0,2472000.0,0.0,0.0,4913000.0,0.0,4913000.0,1.06,1.06,4741249.0,0.16,1.0,0.288,0.2508,0.167,0.264,8474000.0,7385000.0,4913000.0,12.367,170.033,0.617,25.3914,2.6385,2.0532,0.1488,0.0,2.3318,0.143,0.0035,0.62,0.0,806167000.0,914044000.0,0.0,0.0,0.0,-0.0469,0.087,0.007,0.251,0.039,1.871,0.0,0.0,0.0,0.0,0.0,0.0,0.151,27.0,0.6308,0.0,847380750.0,56285500.0,750018500.0,1.64,6.21,0.0,-0.1543,SBBX,16.33,16.054166638888894,77424596.16999999
2016-06-30,0.165,0.2691,0.2545,0.2632,0.2632,-0.3829,0.2739,0.1006,0.7317,0.0,0.0,0.0,-0.3974,0.0,0.1331,0.2691,0.0002,7258000.0,0.165,0.0,7258000.0,0.0,4715000.0,5598000.0,1660000.0,0.0,1660000.0,551000.0,0.0,0.0,1109000.0,0.0,1109000.0,0.24,0.24,4675976.0,0.04,1.0,0.268,0.2287,0.153,0.1387,1948000.0,1660000.0,1109000.0,28482000.0,0.1813,0.0,28482000.0,0.0,18058000.0,21769000.0,6713000.0,0.0,6713000.0,2166000.0,0.0,0.0,4547000.0,0.0,4547000.0,0.99,0.99,4675976.0,0.16,1.0,0.272,0.2357,0.16,0.2081,7760000.0,6713000.0,4547000.0,12.166,168.305,0.215,28.1785,2.6529,2.3162,0.1668,0.0,1.1425,0.167,0.0036,0.6496,0.0,786992000.0,906349000.0,0.0,0.0,0.0,-0.2052,0.083,0.006,0.236,0.04,1.6134,0.0,0.0,0.0,0.0,0.0,0.0,0.162,20.0,0.634,0.0,798148500.0,54913750.0,708776500.0,1.267,6.091,0.0,-0.1922,SBBX,13.36,13.476111111111113,62471039.36
2016-03-31,0.244,0.7688,0.6534,0.619,0.619,0.0614,0.1862,0.07,0.0841,0.0,0.0,0.0,-0.0512,0.0,0.161,0.7688,0.0014,7959000.0,0.244,0.0,7959000.0,0.0,4775000.0,5610000.0,2349000.0,0.0,2349000.0,775000.0,0.0,0.0,1574000.0,0.0,1574000.0,0.34,0.34,4675976.0,0.04,1.0,0.328,0.2951,0.198,0.1631,2607000.0,2349000.0,1574000.0,27454000.0,0.1741,0.0,27454000.0,0.0,17504000.0,21093000.0,6361000.0,0.0,6361000.0,2039000.0,0.0,0.0,4322000.0,0.0,4322000.0,0.94,0.94,4675976.0,0.16,1.0,0.269,0.2317,0.157,0.24,7374000.0,6361000.0,4322000.0,11.908,152.685,0.278,17.1765,1.9545,1.4424,0.1121,0.0,1.1537,0.118,0.0039,0.5999,0.0,713952000.0,785130000.0,0.0,0.0,0.0,-0.2852,0.081,0.006,0.232,0.041,1.8792,0.0,0.0,0.0,0.0,0.0,0.0,0.17,25.0,0.6376,0.0,743159000.0,53612000.0,666322750.0,1.409,5.871,0.0,-0.1886,SBBX,12.5,12.923142857142862,58449700.0
2015-12-31,0.1277,0.2944,0.2628,0.25,0.25,-0.1357,0.1487,0.0573,0.3174,0.0,0.0,0.3333,-0.2024,0.0,0.132,0.2944,-0.0041,6561000.0,0.1277,0.0,6561000.0,0.0,4331000.0,5198000.0,1363000.0,0.0,1363000.0,450000.0,0.0,0.0,913000.0,0.0,913000.0,0.2,0.2,4645387.0,0.04,1.0,0.246,0.2077,0.139,0.3874,1615000.0,1363000.0,913000.0,25893000.0,0.1544,0.0,25893000.0,0.0,16842000.0,20553000.0,5340000.0,0.0,5340000.0,1640000.0,0.0,0.0,3700000.0,0.0,3700000.0,0.81,0.81,4645387.0,0.16,1.0,0.245,0.2062,0.143,0.2572,6338000.0,5340000.0,3700000.0,11.612,146.744,0.547,23.3645,1.339,2.0121,0.1586,0.0,3.3275,0.2,0.0041,0.6601,0.0,681683000.0,784000000.0,0.0,0.0,0.0,-0.1633,0.07,0.006,0.206,0.041,2.1668,0.0,0.0,0.0,0.0,0.0,0.0,0.198,26.0,0.6504,0.0,713989500.0,52683750.0,638192500.0,1.434,5.574,0.0,-0.1693,SBBX,13.09,13.245714285714286,60808115.83
2015-09-30,0.1834,0.6638,0.6064,0.6154,0.6154,2.8053,0.1338,0.0583,0.4296,0.0,0.0,0.3333,1.6086,0.0,0.0516,0.6638,-0.004,6704000.0,0.1834,0.0,6704000.0,0.0,4237000.0,5363000.0,1341000.0,0.0,1341000.0,390000.0,0.0,0.0,951000.0,0.0,951000.0,0.21,0.21,4646388.0,0.04,1.0,0.237,0.2,0.142,0.1609,1590000.0,1341000.0,951000.0,25150000.0,0.1473,0.0,25150000.0,0.0,16337000.0,20120000.0,5030000.0,0.0,5030000.0,1520000.0,0.0,0.0,3510000.0,0.0,3510000.0,0.77,0.77,4646388.0,0.15,1.0,0.241,0.2,0.14,0.2905,6065000.0,5030000.0,3510000.0,11.438,137.999,0.232,18.1188,1.7801,1.5841,0.1307,0.0,1.2776,0.19,0.0044,0.632,0.0,641199000.0,717115000.0,0.0,0.0,0.0,-0.1119,0.067,0.006,0.2,0.041,2.4199,0.0,0.0,0.0,0.0,0.0,0.0,0.195,25.0,0.6496,0.0,685370250.0,52005750.0,616045500.0,1.572,5.413,0.0,-0.14,SBBX,12.49,12.403055555555556,58033386.12
2015-06-30,0.1321,0.7076,0.4563,0.4615,0.4615,-0.0736,0.1128,0.0375,0.2921,0.0,0.0,0.3333,-0.1466,0.0,0.1504,0.7076,0.0025,6230000.0,0.1321,0.0,6230000.0,0.0,4161000.0,4922000.0,1308000.0,0.0,1308000.0,424000.0,0.0,0.0,884000.0,0.0,884000.0,0.19,0.19,4674997.0,0.04,1.0,0.251,0.21,0.142,0.2682,1562000.0,1308000.0,884000.0,24111000.0,0.1262,0.0,24111000.0,0.0,16129000.0,19616000.0,4495000.0,0.0,4495000.0,1344000.0,0.0,0.0,3151000.0,0.0,3151000.0,0.69,0.69,4674997.0,0.14,1.0,0.227,0.1864,0.131,0.1847,5463000.0,4495000.0,3151000.0,11.054,132.017,0.357,16.2753,1.4702,1.4723,0.1227,0.0,2.3224,0.211,0.0045,0.6679,0.0,617177000.0,686391000.0,0.0,0.0,0.0,-0.1861,0.061,0.005,0.186,0.04,2.0965,0.0,0.0,0.0,0.0,0.0,0.0,0.203,27.0,0.6689,0.0,658248750.0,51323250.0,597049000.0,0.953,5.157,0.0,-0.3259,SBBX,12.05,11.684722222222224,56333713.85
2015-03-31,0.1752,0.3607,0.4041,0.4,0.4,-0.3606,0.1047,0.075,0.0755,0.0,0.0,0.0,-0.2408,0.0,0.1265,0.3607,0.0027,6398000.0,0.1752,0.0,6398000.0,0.0,4113000.0,5070000.0,1328000.0,0.0,1328000.0,376000.0,0.0,0.0,952000.0,0.0,952000.0,0.21,0.21,4669597.0,0.04,1.0,0.246,0.2076,0.149,0.2138,1571000.0,1328000.0,952000.0,23384000.0,0.1326,0.0,23384000.0,0.0,15585000.0,19431000.0,3953000.0,0.0,3953000.0,1079000.0,0.0,0.0,2874000.0,0.0,2874000.0,0.63,0.63,4669597.0,0.13,1.0,0.207,0.169,0.123,0.2027,4830000.0,3953000.0,2874000.0,11.129,128.797,0.293,15.8658,1.5132,1.4256,0.1226,0.0,1.7973,0.19,0.0047,0.6429,0.0,601431000.0,668452000.0,0.0,0.0,0.0,-0.2005,0.057,0.005,0.169,0.04,2.3553,0.0,0.0,0.0,0.0,0.0,0.0,0.206,33.0,0.6665,0.0,637158250.0,50823750.0,581343000.0,1.015,5.008,0.0,-0.2997,SBBX,11.25,10.770833333333336,52532966.25
2014-12-31,0.0959,0.3448,0.1643,0.0667,0.1429,0.7825,0.1161,0.0951,0.5289,0.0,0.0,0.0,1.9897,0.0,0.1093,0.3448,0.0076,5818000.0,0.0959,0.0,5818000.0,0.0,3826000.0,4765000.0,1053000.0,0.0,1053000.0,330000.0,0.0,0.0,723000.0,0.0,723000.0,0.16,0.16,4664506.0,0.03,1.0,0.231,0.181,0.124,0.5478,1342000.0,1053000.0,723000.0,22430000.0,0.1335,0.0,22430000.0,0.0,15123000.0,18829000.0,3601000.0,0.0,3601000.0,1001000.0,0.0,0.0,2600000.0,0.0,2600000.0,0.57,0.57,4664506.0,0.09,1.0,0.196,0.1605,0.116,0.2307,4398000.0,3601000.0,2600000.0,10.983,127.151,0.683,17.6625,1.2775,1.6082,0.1383,0.0,4.8617,0.188,0.0047,0.6576,0.0,593095000.0,669523000.0,0.0,0.0,0.0,-0.0933,0.052,0.005,0.161,0.04,2.9746,0.0,0.0,0.0,0.0,0.0,0.0,0.158,25.0,0.6742,0.0,621327000.0,49884750.0,567023250.0,1.109,4.809,0.0,-0.331,SBBX,10.2,10.147142857142859,47577961.199999996
2014-09-30,0.0994,0.1226,0.0296,-0.0714,-0.0714,-1.2351,0.062,0.0873,0.2046,0.0,0.0,0.0,-1.6276,0.0,0.1784,0.1226,0.0077,5665000.0,0.0994,0.0,5665000.0,0.0,4029000.0,4859000.0,806000.0,0.0,806000.0,214000.0,0.0,0.0,592000.0,0.0,592000.0,0.13,0.13,4664856.0,0.03,1.0,0.174,0.1423,0.105,-0.313,988000.0,806000.0,592000.0,21921000.0,0.1349,0.0,21921000.0,0.0,14746000.0,18590000.0,3331000.0,0.0,3331000.0,833000.0,0.0,0.0,2498000.0,0.0,2498000.0,0.56,0.55,4664856.0,0.06,1.0,0.182,0.152,0.114,0.1393,3998000.0,3331000.0,2498000.0,10.808,121.164,-0.38,12.6235,3.3165,1.168,0.1037,0.0,-1.1368,0.231,0.005,0.7112,0.0,565213000.0,608629000.0,0.0,0.0,0.0,1.6345,0.051,0.005,0.152,0.04,2.4784,0.0,0.0,0.0,0.0,0.0,0.0,0.107,28.0,0.6727,0.0,596854250.0,48683750.0,551522250.0,0.654,4.699,0.0,-0.5069,SBBX,9.98,9.703055555555558,46555262.88
2014-06-30,0.1607,13.7308,3.5299,2.25,2.25,-0.0881,0.0577,-0.0438,0.0443,0.0,0.0,0.0,0.0257,0.0,0.1014,13.7308,0.3593,5503000.0,0.1607,0.0,5503000.0,0.0,3617000.0,4737000.0,766000.0,0.0,766000.0,159000.0,0.0,0.0,607000.0,0.0,607000.0,0.13,0.13,4663256.0,0.03,1.0,0.169,0.1392,0.11,0.3558,929000.0,766000.0,607000.0,21409000.0,0.1205,0.0,21409000.0,0.0,14136000.0,18166000.0,3243000.0,0.0,3243000.0,762000.0,0.0,0.0,2481000.0,0.0,2481000.0,0.57,0.56,4663256.0,0.03,1.0,0.182,0.1515,0.116,0.3574,3894000.0,3243000.0,2481000.0,10.654,118.877,0.42,12.6279,2.4041,1.1853,0.1057,0.0,3.6507,0.231,0.0051,0.6573,0.0,554353000.0,602029000.0,0.0,0.0,0.0,-0.1164,0.052,0.005,0.151,0.039,3.9206,0.0,0.0,0.0,0.0,0.0,0.0,0.053,32.0,0.6603,0.0,587150250.0,47583000.0,543235500.0,1.641,4.591,0.0,-0.2134,SBBX,9.23,9.107142857142858,43041852.88
