,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0972,-0.2812,-0.1445,-0.1478,-0.1491,1.31,0.0274,0.0743,0.1453,0.0,0.0,0.1667,1.2611,0.0,0.0104,-0.2812,0.0062,46721000.0,-0.0972,0.0,46721000.0,0.0,25143000.0,29915000.0,16806000.0,0.0,16806000.0,2967000.0,0.0,0.0,13839000.0,0.0,13839000.0,0.98,0.97,14120117.0,0.28,1.0,0.421,0.3597,0.296,0.4013,19691000.0,16806000.0,13839000.0,179827000.0,-0.0379,0.0,179827000.0,0.0,100489000.0,115544000.0,64283000.0,0.0,64283000.0,13108000.0,0.0,0.0,51175000.0,0.0,51175000.0,3.63,3.61,14120117.0,1.04,1.0,0.422,0.3575,0.285,0.4492,75971000.0,64283000.0,51175000.0,34.721,322.861,1.328,32.8184,19.8642,0.9452,0.1014,0.0,1.4814,0.286,0.0022,0.5382,0.0,4558838000.0,4741753000.0,0.0,14216000.0,0.0,-0.0854,0.0039,-0.0375,-0.6066,0.108,0.011,0.357,0.04,1.7867,29.9202,0.0,0.0,0.0,12.6496,0.0,0.287,15.0,0.5588,0.0,4611540500.0,476013250.0,4476858500.0,5.721,12.736,0.0,-0.1164,0.0036,-0.0592,-0.9108,GSBC,57.200001,57.96142848571428,807670706.520117
2018-03-31,0.0062,0.0343,0.1691,0.1585,0.1728,1.3012,-0.0048,0.0833,0.2441,0.0,0.0,0.2727,1.2571,0.0,-0.0252,0.0343,0.0074,44423000.0,0.0062,0.0,44423000.0,0.0,24975000.0,28312000.0,16111000.0,0.0,16111000.0,2645000.0,0.0,0.0,13466000.0,0.0,13466000.0,0.95,0.95,14109837.0,0.28,1.0,0.43,0.3627,0.303,0.577,19091000.0,16111000.0,13466000.0,184857000.0,0.0132,0.0,184857000.0,0.0,100229000.0,114000000.0,70857000.0,0.0,70857000.0,17345000.0,0.0,0.0,53512000.0,0.0,53512000.0,3.8,3.78,14109837.0,1.0,1.0,0.447,0.3833,0.289,0.3805,82608000.0,70857000.0,53512000.0,34.019,311.91,1.817,24.9493,15.5907,0.7334,0.0798,0.0,2.2215,0.295,0.0024,0.5622,0.0,4401001000.0,4533050000.0,0.0,17364000.0,0.0,-0.1431,0.004,-0.0964,-1.4366,0.115,0.012,0.383,0.042,1.4914,30.0736,0.0,0.0,0.0,10.646,0.0,0.263,11.0,0.5422,0.0,4582986500.0,466833000.0,4446416500.0,4.984,13.101,0.0,-0.1188,0.0033,-0.0513,-0.8065,GSBC,49.950001,50.24558847058822,704786372.259837
2017-12-31,-0.0154,-0.0575,0.035,0.0357,0.061,-0.2331,-0.0299,0.0871,-0.2183,0.0,0.0,0.0909,-0.3059,0.0,0.029,-0.0575,0.0094,44697000.0,-0.0154,0.0,44697000.0,0.0,25762000.0,29283000.0,15414000.0,0.0,15414000.0,3207000.0,0.0,0.0,12207000.0,0.0,12207000.0,0.87,0.87,14058695.0,0.24,1.0,0.409,0.3449,0.273,0.1818,18300000.0,15414000.0,12207000.0,184583000.0,0.0126,0.0,184583000.0,0.0,100874000.0,114261000.0,70322000.0,0.0,70322000.0,18758000.0,0.0,0.0,51564000.0,0.0,51564000.0,3.67,3.64,14058695.0,0.94,1.0,0.445,0.381,0.279,0.3033,82173000.0,70322000.0,51564000.0,33.549,313.235,0.578,23.4315,17.2315,0.6984,0.0746,0.0,0.8963,0.276,0.0025,0.5764,0.0,4403671000.0,4490834000.0,0.0,16435000.0,0.0,-0.2572,0.0034,-0.063,-0.9751,0.113,0.012,0.381,0.041,1.2182,26.4877,0.0,0.0,0.0,11.2311,0.0,0.256,13.0,0.5465,0.0,4568571500.0,456796000.0,4451705500.0,3.982,13.129,0.0,-0.1089,0.0031,-0.0371,-0.5771,GSBC,51.650002,52.68636384848486,726131624.86739
2017-09-30,-0.0358,0.0662,0.0394,0.0247,0.025,0.4182,0.0159,0.085,0.0089,0.0,0.0,0.0909,0.4791,0.0,-0.0618,0.0662,0.009,43986000.0,-0.0358,0.0,43986000.0,0.0,24609000.0,28034000.0,15952000.0,0.0,15952000.0,4289000.0,0.0,0.0,11663000.0,0.0,11663000.0,0.83,0.82,14036528.0,0.24,1.0,0.429,0.3627,0.265,0.6428,18889000.0,15952000.0,11663000.0,185283000.0,0.0213,0.0,185283000.0,0.0,100147000.0,114021000.0,71262000.0,0.0,71262000.0,20111000.0,0.0,0.0,51151000.0,0.0,51151000.0,3.64,3.59,14036528.0,0.92,1.0,0.451,0.3846,0.276,0.3219,83499000.0,71262000.0,51151000.0,32.923,320.688,2.014,31.0511,18.286,0.9432,0.0966,0.0,2.5787,0.289,0.0025,0.5595,0.0,4501348000.0,4680525000.0,0.0,19651500.0,0.0,-0.0599,0.0032,-0.0409,-0.6129,0.115,0.011,0.385,0.041,1.2945,29.0293,0.0,0.0,0.0,9.4284,0.0,0.253,14.0,0.5405,0.0,4615818750.0,446332000.0,4485741000.0,4.248,13.2,0.0,-0.0994,0.003,-0.0355,-0.5379,GSBC,55.650002,50.40942862857143,781132811.273056
2017-06-30,0.0946,0.3382,0.2906,0.2778,0.2809,-0.4934,0.0088,0.0841,-0.3127,0.0,0.0,0.0909,-0.4786,0.0,-0.0519,0.3382,0.01,51751000.0,0.0946,0.0,51751000.0,0.0,24883000.0,28371000.0,23380000.0,0.0,23380000.0,7204000.0,0.0,0.0,16176000.0,0.0,16176000.0,1.15,1.14,14033038.0,0.24,1.0,0.509,0.4518,0.313,0.1602,26328000.0,23380000.0,16176000.0,186915000.0,0.0341,0.0,186915000.0,0.0,101768000.0,116644000.0,70271000.0,0.0,70271000.0,19562000.0,0.0,0.0,50709000.0,0.0,50709000.0,3.62,3.57,14033038.0,0.9,1.0,0.443,0.376,0.271,0.27,82886000.0,70271000.0,50709000.0,32.32,316.07,0.591,28.8335,15.1432,0.8921,0.091,0.0,0.5487,0.209,0.0026,0.4808,0.0,4435420000.0,4627537000.0,0.0,17049000.0,0.0,-0.0656,0.0026,-0.0112,-0.1974,0.116,0.011,0.376,0.042,1.1309,26.7352,0.0,0.0,0.0,10.9634,0.0,0.249,11.0,0.5445,0.0,4597315000.0,436334250.0,4468084750.0,3.597,13.32,0.0,-0.1198,0.0028,-0.0368,-0.5447,GSBC,53.5,51.26388847222221,750767533.0
2017-03-31,0.0036,0.1916,0.1761,0.1549,0.1571,-0.5298,0.0273,0.0765,-0.3189,0.0,0.0,0.0,-0.5309,0.0,-0.045,0.1916,0.0083,44149000.0,0.0036,0.0,44149000.0,0.0,25620000.0,28573000.0,15576000.0,0.0,15576000.0,4058000.0,0.0,0.0,11518000.0,0.0,11518000.0,0.82,0.81,14006625.0,0.22,1.0,0.423,0.3528,0.261,0.2572,18656000.0,15576000.0,11518000.0,182442000.0,0.027,0.0,182442000.0,0.0,103130000.0,118080000.0,64362000.0,0.0,64362000.0,17295000.0,0.0,0.0,47067000.0,0.0,47067000.0,3.37,3.32,14006625.0,0.88,1.0,0.431,0.3528,0.258,0.3184,78615000.0,64362000.0,47067000.0,31.403,315.601,0.811,20.2013,16.2829,0.6433,0.0638,0.0,1.1287,0.268,0.0027,0.5803,0.0,4420507000.0,4475390000.0,0.0,21860000.0,0.0,-0.1264,0.0031,-0.0372,-0.5334,0.11,0.011,0.353,0.041,1.4021,39.0064,0.0,0.0,0.0,8.3459,0.0,0.261,13.0,0.5653,0.0,4635460750.0,426502250.0,4458429500.0,4.147,13.025,0.0,-0.1198,0.0028,-0.0433,-0.5547,GSBC,50.5,50.47361108333333,707334562.5
2016-12-31,0.0193,0.0624,0.0228,0.012,0.0123,1.2036,0.1088,0.0748,0.0242,0.0,0.0,0.0,4.1042,0.0,-0.0044,0.0624,0.0042,45397000.0,0.0193,0.0,45397000.0,0.0,25035000.0,29043000.0,16354000.0,0.0,16354000.0,4560000.0,0.0,0.0,11794000.0,0.0,11794000.0,0.84,0.82,13927660.0,0.22,1.0,0.432,0.3602,0.26,0.2579,19626000.0,16354000.0,11794000.0,182285000.0,0.0333,0.0,182285000.0,0.0,104337000.0,120427000.0,61858000.0,0.0,61858000.0,16516000.0,0.0,0.0,45342000.0,0.0,45342000.0,3.26,3.21,13927660.0,0.88,1.0,0.413,0.3393,0.249,0.3892,75330000.0,61858000.0,45342000.0,30.86,325.838,0.841,30.2584,20.0873,0.9805,0.0926,0.0,1.2096,0.262,0.0027,0.5515,0.0,4538163000.0,4679823000.0,0.0,22126500.0,0.0,-0.1792,0.003,-0.0563,-0.7815,0.109,0.01,0.339,0.041,1.7785,38.9959,0.0,0.0,0.0,8.2383,0.0,0.27,15.0,0.5724,0.0,4640235500.0,417845000.0,4428941750.0,5.093,13.088,0.0,-0.1203,0.0026,-0.0532,-0.72,GSBC,54.650002,52.373529588235286,761146646.85532
2016-09-30,0.015,0.0022,0.0154,0.0125,0.0127,-0.2042,0.0912,-0.0608,0.2422,0.0,0.0,0.0,-0.1603,0.0,-0.0201,0.0022,0.0042,45618000.0,0.015,0.0,45618000.0,0.0,26230000.0,30657000.0,14961000.0,0.0,14961000.0,3740000.0,0.0,0.0,11221000.0,0.0,11221000.0,0.81,0.8,13911382.0,0.22,1.0,0.401,0.328,0.246,0.419,18276000.0,14961000.0,11221000.0,181427000.0,0.015,0.0,181427000.0,0.0,104447000.0,120529000.0,60898000.0,0.0,60898000.0,15700000.0,0.0,0.0,45198000.0,119000.0,45079000.0,3.25,3.2,13911382.0,0.88,1.0,0.41,0.3357,0.248,0.3391,74333000.0,60898000.0,45198000.0,30.344,318.378,1.374,31.0541,18.2993,1.0234,0.0973,0.0,1.8898,0.272,0.0029,0.575,0.0,4429073000.0,4606510000.0,0.0,26066500.0,0.0,-0.0986,0.0025,-0.0458,-0.6305,0.11,0.01,0.336,0.042,1.616,49.4246,0.0,0.0,0.0,6.9602,0.0,0.271,16.0,0.5757,0.0,4547961250.0,409950250.0,4317323250.0,4.423,13.042,0.0,-0.1554,0.0018,-0.0624,-0.8428,GSBC,40.700001,41.506666638888895,566193261.311382
2016-06-30,0.0705,0.0773,0.057,0.0465,0.0471,-0.2631,0.0723,-0.0604,0.3106,0.0,0.0,0.0,-0.1531,0.0,0.0478,0.0773,0.0074,47278000.0,0.0705,0.0,47278000.0,0.0,26245000.0,29807000.0,17471000.0,0.0,17471000.0,4937000.0,0.0,0.0,12534000.0,0.0,12534000.0,0.9,0.89,13893932.0,0.22,1.0,0.467,0.3695,0.265,0.3364,22057000.0,17471000.0,12534000.0,180751000.0,0.0113,0.0,180751000.0,0.0,104985000.0,119886000.0,60865000.0,0.0,60865000.0,15692000.0,0.0,0.0,45173000.0,264000.0,44909000.0,3.24,3.19,13893932.0,0.88,1.0,0.417,0.3367,0.248,0.3606,75334000.0,60865000.0,45173000.0,29.813,316.332,1.145,42.373,14.6614,1.4213,0.1335,0.0,1.3978,0.244,0.003,0.5551,0.0,4395097000.0,4780120000.0,0.0,23703500.0,0.0,-0.0922,0.0025,-0.0342,-0.3524,0.108,0.011,0.337,0.043,1.7433,41.2089,0.0,0.0,0.0,7.6255,0.0,0.272,12.0,0.5808,0.0,4441226750.0,416317250.0,4224486250.0,4.691,13.009,0.0,-0.1675,0.0019,-0.0726,-0.9065,GSBC,36.970001,38.28999999999999,513658679.93393207
2016-03-31,0.0286,-0.1581,-0.149,-0.1548,-0.1566,0.9025,0.0609,-0.0632,0.1897,0.0,0.0,0.1,0.8948,0.0,0.088,-0.1581,0.0086,43992000.0,0.0286,0.0,43992000.0,0.0,26827000.0,30920000.0,13072000.0,0.0,13072000.0,3279000.0,0.0,0.0,9793000.0,0.0,9793000.0,0.71,0.7,13891443.0,0.22,1.0,0.349,0.2971,0.223,0.5503,15371000.0,13072000.0,9793000.0,177639000.0,-0.0331,0.0,177639000.0,0.0,103788000.0,118028000.0,59611000.0,0.0,59611000.0,14969000.0,0.0,0.0,44642000.0,409000.0,44233000.0,3.2,3.15,13891443.0,0.88,1.0,0.409,0.3356,0.249,0.3831,72641000.0,59611000.0,44642000.0,29.171,309.599,1.743,29.9064,15.9617,1.0252,0.0963,0.0,2.8231,0.31,0.0032,0.6098,0.0,4300777000.0,4494489000.0,0.0,26328500.0,0.0,-0.1243,0.0026,-0.0781,-1.495,0.105,0.011,0.336,0.043,1.9113,49.7717,0.0,0.0,0.0,6.747,0.0,0.275,12.0,0.5843,0.0,4317323000.0,422156750.0,4150160250.0,4.899,12.788,0.0,-0.1951,0.0021,-0.0929,-1.266,GSBC,37.130001,37.71742811428571,515789292.481443
