,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,-0.022,0.8583,1.3302,1.2632,1.2632,0.018,-7.4806,0.0593,0.0265,1.4331,0.0,0.0,0.0,-8.5,0.0,-0.2212,0.8583,0.0198,31453000.0,-0.022,0.0,31453000.0,0.0,20426000.0,20426000.0,11027000.0,0.0,11027000.0,2065000.0,0.0,0.0,8962000.0,0.0,8962000.0,0.43,0.43,20736727.0,20822853.0,0.15,1.0,0.385,0.3506,0.285,-0.4378,12121000.0,11027000.0,8962000.0,122435000.0,0.4461,0.0,122435000.0,0.0,83047000.0,83047000.0,39388000.0,0.0,39388000.0,12293000.0,0.0,0.0,27095000.0,0.0,27095000.0,1.31,1.31,20736727.0,20822853.0,0.6,1.0,0.364,0.3217,0.221,0.1859,44581000.0,39388000.0,27095000.0,20.943,131.928,-0.664,16.3409,5.9302,0.7803,0.116,0.0,-1.5272,0.349,0.0633,0.6494,0.0,2735747000.0,2951631000.0,0.0,0.0,0.0,0.0061,0.064,0.009,0.322,0.043,0.8582,0.0,0.0,0.0,0.0,0.0,0.0,0.458,16.0,0.6783,0.0,2775862750.0,425683000.0,2875349000.0,1.098,5.904,0.0,-0.0212,ANCX,28.6,28.84628571428572,593070392.2
2018-03-31,0.8345,1.4197,2.1016,0.625,0.625,0.908,2.3885,1.0222,0.7871,0.6751,0.0,0.0,-0.5,2.5146,0.0,0.6379,1.4197,0.9226,29890000.0,0.8345,0.0,29890000.0,0.0,19974000.0,19974000.0,9916000.0,0.0,9916000.0,1830000.0,0.0,0.0,8086000.0,0.0,8086000.0,0.39,0.39,20619817.0,20715188.0,0.15,1.0,0.379,0.3317,0.271,0.3178,11333000.0,9916000.0,8086000.0,123142000.0,0.7028,0.0,123142000.0,0.0,88847000.0,88847000.0,34295000.0,0.0,34295000.0,12316000.0,0.0,0.0,21979000.0,0.0,21979000.0,1.07,1.07,20619817.0,20715188.0,0.45,1.0,0.329,0.2785,0.178,0.3116,40562000.0,34295000.0,21979000.0,20.691,128.43,0.461,9.0843,7.0012,0.439,0.0661,0.0,1.1897,0.385,0.0655,0.6683,0.0,2648202000.0,2691154000.0,0.0,0.0,0.0,-0.0125,0.052,0.008,0.278,0.043,1.7768,0.0,0.0,0.0,0.0,0.0,0.0,0.421,17.0,0.7215,0.0,2699306750.0,420829500.0,2834450250.0,1.861,5.972,0.0,-0.0176,ANCX,28.530001000000002,28.772647235294112,588283399.629817
2017-12-31,0.6853,0.8246,0.013,-0.4643,-0.4643,0.9011,-0.8119,1.0087,0.8136,-0.2282,0.0,0.0,0.0,-0.7961,0.0,0.6288,0.8246,0.9289,28875000.0,0.6853,0.0,28875000.0,0.0,19854000.0,19854000.0,9021000.0,0.0,9021000.0,5976000.0,0.0,0.0,3045000.0,0.0,3045000.0,0.15,0.15,20485117.0,20485115.0,0.15,1.0,0.388,0.3124,0.105,0.2783,11192000.0,9021000.0,3045000.0,109545000.0,0.4926,0.0,109545000.0,0.0,81068000.0,81068000.0,28477000.0,0.0,28477000.0,11977000.0,0.0,0.0,16500000.0,0.0,16500000.0,0.92,0.92,17988670.0,18076304.0,0.6,1.0,0.298,0.26,0.151,0.2882,32659000.0,28477000.0,16500000.0,20.582,131.253,0.392,9.269,5.9708,0.4503,0.0661,0.0,2.4548,1.0,0.0644,0.6876,0.0,2688733000.0,2756296000.0,0.0,0.0,0.0,0.0749,0.048,0.007,0.26,0.044,1.9558,0.0,0.0,0.0,0.0,0.0,0.0,0.652,20.0,0.74,0.0,2393910250.0,345209250.0,2476325000.0,1.755,6.09,0.0,-0.0218,ANCX,27.84,28.706969909090912,570305657.28
2017-09-30,0.6887,0.364,0.5824,-0.1905,-0.1707,0.9187,3.4034,1.1082,0.7978,0.2326,0.0,0.0,0.0,3.2529,0.0,0.873,0.364,0.9262,32217000.0,0.6887,0.0,32217000.0,0.0,22793000.0,22793000.0,9424000.0,0.0,9424000.0,2422000.0,0.0,0.0,7002000.0,0.0,7002000.0,0.34,0.34,20409696.0,20508875.0,0.15,1.0,0.308,0.2925,0.217,0.5896,9935000.0,9424000.0,7002000.0,97803000.0,0.3448,0.0,97803000.0,0.0,73403000.0,73403000.0,24400000.0,0.0,24400000.0,7939000.0,0.0,0.0,16461000.0,0.0,16461000.0,1.05,1.05,20409696.0,20508875.0,0.6,1.0,0.28,0.2495,0.168,0.6435,27370000.0,24400000.0,16461000.0,20.587,131.845,0.931,7.0256,6.3662,0.3413,0.0499,0.0,2.8342,0.441,0.0634,0.7075,0.0,2690913000.0,2704370000.0,0.0,0.0,0.0,-0.0429,0.061,0.008,0.249,0.046,3.9202,0.0,0.0,0.0,0.0,0.0,0.0,0.571,27.0,0.7505,0.0,2100792500.0,269935750.0,2115528500.0,3.084,4.792,0.0,-0.0247,ANCX,28.66,25.86428577142858,584941887.36
2017-06-30,0.6231,-0.21,-0.2116,-0.587,-0.587,0.9225,3.2138,1.1128,0.8227,0.057,0.0,0.0,-1.0,2.7536,0.0,1.1317,-0.21,0.9227,32160000.0,0.6231,0.0,32160000.0,0.0,26226000.0,26226000.0,5934000.0,0.0,5934000.0,2088000.0,0.0,0.0,3846000.0,0.0,3846000.0,0.19,0.19,20335070.0,20453991.0,0.0,1.0,0.252,0.1845,0.12,0.0571,8102000.0,5934000.0,3846000.0,84664000.0,0.2067,0.0,84664000.0,0.0,62779000.0,62779000.0,21885000.0,0.0,21885000.0,8001000.0,0.0,0.0,13884000.0,0.0,13884000.0,1.13,1.12,20335070.0,20453991.0,0.6,1.0,0.289,0.2585,0.164,0.4195,24474000.0,21885000.0,13884000.0,20.402,126.52,0.09,6.8489,3.2781,0.3357,0.0505,0.0,0.5491,0.0,0.0668,0.8155,0.0,2572796000.0,2645407000.0,0.0,0.0,0.0,-0.1307,0.071,0.008,0.258,0.049,2.6238,0.0,0.0,0.0,0.0,0.0,0.0,0.531,28.0,0.7415,0.0,1774016000.0,195225250.0,1737970750.0,1.746,4.163,0.0,-0.0251,ANCX,26.52,27.81583327777778,539286056.4
2017-03-31,-0.0619,-0.3433,-0.3634,-0.3846,-0.3846,0.0237,1.6685,0.1514,0.0714,-0.1558,0.0,0.0,1.0,1.5979,0.0,0.0958,-0.3433,0.0163,16293000.0,-0.0619,0.0,16293000.0,0.0,12195000.0,12195000.0,4098000.0,0.0,4098000.0,1491000.0,0.0,0.0,2607000.0,0.0,2607000.0,0.24,0.24,10724798.0,10857235.0,0.3,1.0,0.261,0.2515,0.16,0.1659,4258000.0,4098000.0,2607000.0,72318000.0,0.078,0.0,72318000.0,0.0,48856000.0,48856000.0,23462000.0,0.0,23462000.0,8546000.0,0.0,0.0,14916000.0,0.0,14916000.0,1.4,1.39,10724798.0,10857235.0,0.75,1.0,0.332,0.3244,0.206,0.4512,24017000.0,23462000.0,14916000.0,11.578,130.664,0.252,10.427,4.0659,0.9006,0.0798,0.0,1.089,1.25,0.0,0.7485,0.0,1401347000.0,1469568000.0,0.0,0.0,0.0,-0.0479,0.123,0.011,0.324,0.053,2.2367,0.0,0.0,0.0,0.0,0.0,0.0,0.536,20.0,0.6756,0.0,1451439000.0,121104750.0,1374941000.0,3.042,6.743,0.0,-0.022,ANCX,30.02,27.554444472222226,321958435.96
2016-12-31,0.0404,-0.1734,-0.2328,-0.2432,-0.2432,0.0141,83.9541,0.214,0.096,0.6835,0.0,0.0,0.0,84.1329,0.0,0.1623,-0.1734,0.0076,17133000.0,0.0404,0.0,17133000.0,0.0,12189000.0,12189000.0,4944000.0,0.0,4944000.0,1938000.0,0.0,0.0,3006000.0,0.0,3006000.0,0.28,0.28,10620312.0,10775553.0,0.15,1.0,0.296,0.2886,0.175,2.2999,5075000.0,4944000.0,3006000.0,73394000.0,0.1212,0.0,73394000.0,0.0,47790000.0,47790000.0,25604000.0,0.0,25604000.0,9200000.0,0.0,0.0,16404000.0,0.0,16404000.0,1.55,1.54,10586394.0,10677561.0,0.6,1.0,0.356,0.3489,0.224,0.3462,26119000.0,25604000.0,16404000.0,11.349,134.542,3.71,23.164,8.574,2.0411,0.1719,0.0,13.2186,0.536,0.0013,0.7114,0.0,1428875000.0,1583825000.0,0.0,0.0,0.0,-0.0083,0.138,0.012,0.349,0.055,1.6019,0.0,0.0,0.0,0.0,0.0,0.0,0.387,13.0,0.6511,0.0,1411014500.0,118572000.0,1328863000.0,2.4,6.933,0.0,-0.0331,ANCX,27.76,27.809117764705878,294819861.12
2016-09-30,0.1556,0.1458,0.122,0.1351,0.1081,0.009,-1.3922,0.2187,0.1192,0.6691,0.0,0.0,0.0,-1.4009,0.0,0.1613,0.1458,0.0072,19078000.0,0.1556,0.0,19078000.0,0.0,12169000.0,12169000.0,6909000.0,0.0,6909000.0,2484000.0,0.0,0.0,4425000.0,0.0,4425000.0,0.42,0.41,10595599.0,10689167.0,0.15,1.0,0.369,0.3621,0.232,-0.4419,7039000.0,6909000.0,4425000.0,72729000.0,0.1391,0.0,72729000.0,0.0,46088000.0,46088000.0,26641000.0,0.0,26641000.0,9325000.0,0.0,0.0,17316000.0,0.0,17316000.0,1.64,1.63,10595599.0,10689167.0,0.6,1.0,0.373,0.3663,0.238,-0.199,27152000.0,26641000.0,17316000.0,11.451,128.623,-0.796,10.9797,7.7306,0.9588,0.0854,0.0,-1.866,0.357,0.0,0.6379,0.0,1362838000.0,1397264000.0,0.0,0.0,0.0,0.0211,0.15,0.014,0.366,0.057,-0.8049,0.0,0.0,0.0,0.0,0.0,0.0,0.366,11.0,0.6337,0.0,1337255250.0,115724000.0,1265823000.0,-1.366,6.864,0.0,0.0385,ANCX,23.9,22.60527766666667,253234816.1
2016-06-30,0.1838,0.2345,0.2244,0.2105,0.2105,0.0046,-1.1119,0.119,0.1265,-0.1102,0.0,0.0,0.0,-1.1248,0.0,0.1548,0.2345,0.0055,19814000.0,0.1838,0.0,19814000.0,0.0,12303000.0,12303000.0,7511000.0,0.0,7511000.0,2633000.0,0.0,0.0,4878000.0,0.0,4878000.0,0.46,0.46,10576516.0,10639167.0,0.15,1.0,0.386,0.3791,0.246,-0.0528,7645000.0,7511000.0,4878000.0,70160000.0,0.1383,0.0,70160000.0,0.0,44398000.0,44398000.0,25762000.0,0.0,25762000.0,8927000.0,0.0,0.0,16835000.0,0.0,16835000.0,1.59,1.59,10576516.0,10639167.0,0.6,1.0,0.374,0.3672,0.24,0.2137,26274000.0,25762000.0,16835000.0,11.193,123.374,-0.099,12.4581,7.7091,1.113,0.101,0.0,-0.1956,0.326,0.0,0.6209,0.0,1304871000.0,1355099000.0,0.0,0.0,0.0,0.0975,0.15,0.014,0.367,0.058,0.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.377,12.0,0.6328,0.0,1273704750.0,112298500.0,1204670750.0,1.417,6.634,0.0,-0.025,ANCX,19.51,20.03944441666667,206347827.16000003
2016-03-31,0.103,0.1343,0.1461,0.1471,0.1471,0.0085,0.6731,0.1383,0.1032,-0.2232,0.0,0.0,0.0714,0.654,0.0,0.0862,0.1343,0.0076,17369000.0,0.103,0.0,17369000.0,0.0,11129000.0,11129000.0,6240000.0,0.0,6240000.0,2145000.0,0.0,0.0,4095000.0,0.0,4095000.0,0.39,0.39,10553150.0,10606359.0,0.15,1.0,0.366,0.3593,0.236,-0.2603,6360000.0,6240000.0,4095000.0,67084000.0,0.1394,0.0,67084000.0,0.0,42749000.0,42749000.0,24335000.0,0.0,24335000.0,8394000.0,0.0,0.0,15941000.0,0.0,15941000.0,1.51,1.51,10553150.0,10606359.0,0.6,1.0,0.37,0.3628,0.238,0.3641,24843000.0,24335000.0,15941000.0,10.806,115.324,-0.428,12.5524,3.945,1.1616,0.1088,0.0,-1.0371,0.385,0.0,0.6407,0.0,1217035000.0,1307870000.0,0.0,0.0,0.0,0.0645,0.146,0.014,0.363,0.057,1.5592,0.0,0.0,0.0,0.0,0.0,0.0,0.397,13.0,0.6372,0.0,1240605250.0,108830750.0,1169983500.0,2.314,6.357,0.0,-0.0173,ANCX,19.83,18.693714171428574,209268964.49999997
