,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.1988,-0.7157,-0.6301,-0.6591,-0.6591,0.2456,0.0664,0.0527,-0.1118,0.0,0.0,0.0,0.4485,0.0,0.052,-0.7157,0.103,38895000.0,-0.1988,0.0,38895000.0,0.0,27613000.0,34347000.0,4548000.0,0.0,4548000.0,191000.0,0.0,0.0,4357000.0,0.0,4357000.0,0.15,0.15,29406826.0,0.2,1.0,0.153,0.1169,0.112,0.469,5935000.0,4548000.0,4357000.0,186869000.0,0.0001,0.0,186869000.0,0.0,113914000.0,135607000.0,51262000.0,0.0,51262000.0,12595000.0,0.0,0.0,38667000.0,0.0,38667000.0,1.38,1.38,29406826.0,0.8,1.0,0.304,0.2743,0.207,0.3845,56888000.0,51262000.0,38667000.0,20.583,155.196,0.62,16.3861,2.4805,0.7961,0.1015,0.0,4.2644,1.333,0.039,0.7099,0.0,4563813000.0,4972732000.0,0.0,0.0,0.0,-0.0182,0.0224,-0.0087,-0.2437,0.066,0.008,0.274,0.041,1.8758,0.0,0.0,0.0,0.0,0.0,0.0,0.58,24.0,0.6096,0.0,4737629000.0,586046250.0,4583841250.0,2.443,6.355,0.0,-0.0095,0.017,-0.0037,-0.1219,UVSP,27.5,28.85428568571428,808687715.0
2018-03-31,0.0853,0.0608,0.1837,0.0732,0.0732,0.0118,0.0796,0.074,0.312,0.0,0.0,0.0,0.0974,0.0,0.0891,0.0608,0.1037,50801000.0,0.0853,0.0,50801000.0,0.0,28395000.0,35125000.0,15676000.0,0.0,15676000.0,2826000.0,0.0,0.0,12850000.0,0.0,12850000.0,0.44,0.44,29362569.0,0.2,1.0,0.336,0.3086,0.253,0.3324,17084000.0,15676000.0,12850000.0,196517000.0,0.122,0.0,196517000.0,0.0,112550000.0,133808000.0,62709000.0,0.0,62709000.0,16621000.0,0.0,0.0,46088000.0,0.0,46088000.0,1.67,1.67,29362569.0,0.8,1.0,0.348,0.3191,0.235,0.3369,68486000.0,62709000.0,46088000.0,20.663,150.806,0.575,15.8879,1.6562,0.7689,0.1011,0.0,1.3927,0.455,0.0403,0.5589,0.0,4428054000.0,4845933000.0,0.0,0.0,0.0,-0.0564,0.0167,-0.0199,-0.7166,0.082,0.01,0.319,0.044,1.4943,0.0,0.0,0.0,0.0,0.0,0.0,0.479,17.0,0.5727,0.0,4681251250.0,565049250.0,4509927750.0,2.255,6.693,0.0,-0.0388,0.0162,-0.0136,-0.4624,UVSP,27.700001,27.99352926470587,813343190.662569
2017-12-31,0.0642,1.0606,0.4837,0.3704,0.3704,1.5425,0.0767,0.1894,-0.1489,0.0,0.0,0.0,3.129,0.0,-0.0028,1.0606,0.0041,48866000.0,0.0642,0.0,48866000.0,0.0,33619000.0,33440000.0,15426000.0,0.0,15426000.0,5162000.0,0.0,0.0,10264000.0,0.0,10264000.0,0.37,0.37,26684355.0,0.2,1.0,0.345,0.3157,0.21,0.5114,16836000.0,15426000.0,10264000.0,192524000.0,0.1642,0.0,192524000.0,0.0,105769000.0,130713000.0,61811000.0,0.0,61811000.0,17717000.0,0.0,0.0,44094000.0,0.0,44094000.0,1.64,1.64,26684355.0,0.8,1.0,0.35,0.3211,0.229,0.3361,67372000.0,61811000.0,44094000.0,22.612,163.706,0.936,13.3258,2.826,0.5893,0.0781,0.0,2.3295,0.541,0.0409,0.688,0.0,4368394000.0,4648575000.0,0.0,0.0,0.0,0.0451,0.0126,0.0221,0.7652,0.081,0.01,0.321,0.044,1.5571,0.0,0.0,0.0,0.0,0.0,0.0,0.488,16.0,0.5494,0.0,4565575250.0,541339500.0,4424920750.0,2.425,7.215,0.0,-0.0577,0.0164,-0.0206,-0.7123,UVSP,28.049999,28.596969909090912,748496131.065645
2017-09-30,0.0596,11.5844,192.0345,0.0,0.0,0.4377,0.0669,0.0342,-0.1652,0.0,0.0,0.0,2.4999,0.0,0.011,11.5844,0.0041,48307000.0,0.0596,0.0,48307000.0,0.0,24287000.0,32695000.0,15612000.0,0.0,15612000.0,4416000.0,0.0,0.0,11196000.0,0.0,11196000.0,0.42,0.42,26664157.0,0.2,1.0,0.353,0.3232,0.232,0.2428,17033000.0,15612000.0,11196000.0,189574000.0,0.2216,0.0,189574000.0,0.0,110321000.0,135703000.0,53871000.0,0.0,53871000.0,13123000.0,0.0,0.0,40748000.0,0.0,40748000.0,1.54,1.54,26664157.0,0.8,1.0,0.311,0.2842,0.215,0.2414,59052000.0,53871000.0,40748000.0,19.832,158.649,0.44,12.471,2.9812,0.6288,0.0753,0.0,1.0849,0.476,0.0424,0.5028,0.0,4230237000.0,4483276000.0,0.0,0.0,0.0,-0.0344,0.0174,-0.0087,-0.2942,0.079,0.009,0.284,0.044,1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.519,25.0,0.5819,0.0,4503749750.0,516798250.0,4343837250.0,1.716,7.11,0.0,-0.155,0.017,-0.0443,-1.6198,UVSP,32.0,29.668571428571433,853253024.0
2017-06-30,0.318,1.1953,1.2477,0.6296,0.6296,0.7105,0.4331,0.039,0.752,0.0,0.0,0.0,0.8789,0.0,0.318,1.1953,0.3592,48543000.0,0.318,0.0,48543000.0,0.0,26249000.0,32548000.0,15995000.0,0.0,15995000.0,4217000.0,0.0,0.0,11778000.0,0.0,11778000.0,0.44,0.44,26661431.0,0.2,1.0,0.361,0.3295,0.243,0.2594,17533000.0,15995000.0,11778000.0,186858000.0,0.2873,0.0,186858000.0,0.0,110056000.0,150074000.0,36784000.0,0.0,36784000.0,7174000.0,0.0,0.0,29610000.0,0.0,29610000.0,1.12,1.12,26661431.0,0.8,1.0,0.223,0.1969,0.158,0.2001,41691000.0,36784000.0,29610000.0,19.553,159.996,0.472,20.3494,2.2901,1.0407,0.1218,0.0,1.2665,0.455,0.0422,0.5407,0.0,4265733000.0,4747221000.0,0.0,0.0,0.0,-0.1557,0.0181,-0.0479,-1.5104,0.058,0.007,0.197,0.044,1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.714,30.0,0.589,0.0,4456158000.0,511911000.0,4274607500.0,1.402,7.009,0.0,-0.2591,0.0152,-0.07,-2.6637,UVSP,29.950001,29.015277777777783,798509885.111431
2017-03-31,0.2641,0.4648,0.4894,0.1081,0.1081,1.6269,0.513,0.0281,3.7244,0.0,0.0,0.0,2.3775,0.0,0.3103,0.4648,0.3566,46808000.0,0.2641,0.0,46808000.0,0.0,26071000.0,32030000.0,14778000.0,0.0,14778000.0,3922000.0,0.0,0.0,10856000.0,0.0,10856000.0,0.41,0.41,26604320.0,0.2,1.0,0.341,0.3157,0.232,0.3287,15970000.0,14778000.0,10856000.0,175147000.0,0.2171,0.0,175147000.0,0.0,103723000.0,147072000.0,28075000.0,0.0,28075000.0,5003000.0,0.0,0.0,23072000.0,0.0,23072000.0,0.95,0.95,26604320.0,0.8,1.0,0.185,0.1603,0.132,0.1798,32410000.0,28075000.0,23072000.0,19.24,153.563,0.578,13.3655,2.1726,0.6947,0.0832,0.0,1.6292,0.488,0.0441,0.557,0.0,4085449000.0,4383229000.0,0.0,0.0,0.0,-0.13,0.0178,-0.0491,-1.9287,0.049,0.006,0.16,0.044,1.9183,0.0,0.0,0.0,0.0,0.0,0.0,0.842,37.0,0.5922,0.0,4069292500.0,473874500.0,3938130000.0,1.184,6.583,0.0,-0.2884,0.0141,-0.0729,-2.9449,UVSP,25.9,27.44444447222223,689051888.0
2016-12-31,0.2847,-0.2291,-0.0335,-0.2703,-0.2703,-0.0205,0.4692,0.0266,4.6773,0.0,0.0,0.0,-0.1994,0.0,0.2696,-0.2291,0.361,45916000.0,0.2847,0.0,45916000.0,0.0,33714000.0,38430000.0,7486000.0,0.0,7486000.0,568000.0,0.0,0.0,6918000.0,0.0,6918000.0,0.27,0.27,26574730.0,0.2,1.0,0.185,0.163,0.151,0.1318,8516000.0,7486000.0,6918000.0,165367000.0,0.1601,0.0,165367000.0,0.0,97549000.0,141981000.0,23386000.0,0.0,23386000.0,3881000.0,0.0,0.0,19505000.0,0.0,19505000.0,0.85,0.84,26574730.0,0.8,1.0,0.166,0.1414,0.118,0.1249,27475000.0,23386000.0,19505000.0,19.011,152.074,0.228,15.7209,2.1759,0.8269,0.0988,0.0,1.3594,0.741,0.0447,0.7343,0.0,4041318000.0,4401273000.0,0.0,0.0,0.0,-0.3564,0.0147,-0.073,-3.2544,0.045,0.005,0.141,0.046,1.7076,0.0,0.0,0.0,0.0,0.0,0.0,0.941,50.0,0.5899,0.0,3657670750.0,437655250.0,3575841500.0,0.778,6.223,0.0,-0.3796,0.0126,-0.0765,-3.0922,UVSP,30.9,29.31323520588235,821159157.0
2016-09-30,0.2824,-1.1431,-0.9923,-1.0,-1.0,-0.4433,0.452,0.0411,4.6477,0.0,0.0,0.0,-0.7533,0.0,0.3539,-1.1431,0.3621,45591000.0,0.2824,0.0,45591000.0,0.0,24022000.0,47066000.0,-1475000.0,0.0,-1475000.0,-1533000.0,0.0,0.0,58000.0,0.0,58000.0,0.0,0.0,26555176.0,0.2,1.0,-0.007,-0.0324,0.001,0.0735,-328000.0,-1475000.0,58000.0,155191000.0,0.1396,0.0,155191000.0,0.0,90390000.0,129580000.0,25611000.0,0.0,25611000.0,5866000.0,0.0,0.0,19745000.0,0.0,19745000.0,1.01,1.01,26555176.0,0.8,1.0,0.191,0.165,0.127,0.1428,29586000.0,25611000.0,19745000.0,19.177,148.793,0.126,15.0005,2.1334,0.7822,0.0962,0.0,145.6552,0.741,0.0457,0.5269,0.0,3951221000.0,4292909000.0,0.0,0.0,0.0,-0.6033,0.0102,-0.1118,-4.4438,0.049,0.006,0.165,0.048,1.6968,0.0,0.0,0.0,0.0,0.0,0.0,0.792,33.0,0.5824,0.0,3249093250.0,401746500.0,3238072250.0,0.835,5.844,0.0,-0.3383,0.0116,-0.073,-2.8513,UVSP,23.360001,22.983888805555562,620328937.915176
2016-06-30,0.0349,-0.1681,-0.1896,-0.1818,-0.1818,-0.1037,0.1176,0.0394,1.8029,0.0,0.0,0.0,-0.2264,0.0,0.1501,-0.1681,-0.0029,36832000.0,0.0349,0.0,36832000.0,0.0,19916000.0,29546000.0,7286000.0,0.0,7286000.0,2046000.0,0.0,0.0,5240000.0,0.0,5240000.0,0.27,0.27,19616172.0,0.2,1.0,0.224,0.1978,0.142,0.182,8252000.0,7286000.0,5240000.0,145150000.0,0.1067,0.0,145150000.0,0.0,84111000.0,107757000.0,37393000.0,0.0,37393000.0,10178000.0,0.0,0.0,27215000.0,0.0,27215000.0,1.4,1.4,19616172.0,0.8,1.0,0.283,0.2576,0.187,0.2232,41125000.0,37393000.0,27215000.0,18.819,152.083,0.342,15.7863,4.7507,0.8388,0.0996,0.0,1.6643,0.541,0.04,0.5407,0.0,2983283000.0,3199759000.0,0.0,0.0,0.0,-0.2314,0.0134,-0.0548,-2.089,0.075,0.009,0.258,0.05,1.4782,0.0,0.0,0.0,0.0,0.0,0.0,0.571,12.0,0.5795,0.0,2847823500.0,364211500.0,2915853250.0,1.652,7.4,0.0,-0.1947,0.0107,-0.054,-2.0983,UVSP,21.02,20.12027772222222,412331935.44
2016-03-31,0.0383,0.2229,0.1918,0.1935,0.1935,0.392,0.0244,0.0416,-0.1767,0.0,0.0,0.0,0.2489,0.0,0.0739,0.2229,-0.0224,37028000.0,0.0383,0.0,37028000.0,0.0,19897000.0,26939000.0,10089000.0,0.0,10089000.0,2800000.0,0.0,0.0,7289000.0,0.0,7289000.0,0.37,0.37,19611325.0,0.2,1.0,0.298,0.2725,0.197,0.123,11035000.0,10089000.0,7289000.0,143908000.0,0.1607,0.0,143908000.0,0.0,81512000.0,105043000.0,38865000.0,0.0,38865000.0,10424000.0,0.0,0.0,28441000.0,0.0,28441000.0,1.46,1.46,19611325.0,0.8,1.0,0.296,0.2701,0.198,0.2388,42530000.0,38865000.0,28441000.0,18.714,137.677,0.232,3.8378,1.9655,0.2051,0.0266,0.0,0.9237,0.541,0.0442,0.5374,0.0,2700024000.0,2736742000.0,0.0,0.0,0.0,-0.3233,0.0122,-0.0588,-2.3013,0.079,0.01,0.27,0.051,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.548,10.0,0.5664,0.0,2730340750.0,360968000.0,2834093500.0,1.752,7.338,0.0,-0.1668,0.0101,-0.0478,-1.8767,UVSP,19.51,19.244000028571428,382616950.75000006
