,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-03-25,-0.2165,-0.7869,-0.9808,-0.98,-0.98,-0.0255,-0.6163,0.0362,0.0965,-0.0575,0.002,0.1062,0.0,-1.3271,0.0,0.0651,-0.8262,0.0054,165867000.0,0.0309,149311000.0,16556000.0,0.0,13846000.0,14973000.0,1583000.0,1187000.0,1122000.0,946000.0,0.0,0.0,176000.0,0.0,176000.0,0.01,0.01,18297602.0,20069000.0,0.0,0.0998,0.048,0.0139,0.001,-0.0068,8018000.0,2309000.0,176000.0,668837000.0,0.0453,578956000.0,89881000.0,0.0,54886000.0,57302000.0,32579000.0,4709000.0,34375000.0,3733000.0,0.0,0.0,30642000.0,0.0,30642000.0,1.68,1.64,18297602.0,0.0,0.1344,0.092,0.0584,0.046,0.0289,61409000.0,39084000.0,30642000.0,21.319,32.293,-0.062,6.8661,2.2176,0.3221,0.2126,1.9452,3.492,26.1364,0.0,0.0,0.0835,0.0,190620000.0,590892000.0,66308000.0,599451000.0,87338000.0,42381000.0,115470000.0,-1.2459,0.0079,10.6084,-0.0346,-1.0039,0.081,0.053,0.0415,0.058,5.0,1.148,1.363,22.3779,47.711,66.1924,7.658,15.7815,5.7923,0.0,19.0,0.0821,0.0,594877500.0,377825000.0,582741000.0,1.058,36.553,8.2999,0.0777,-0.5365,0.0119,-0.0335,-1.0036,UFI,36.099998,35.57823526470588,660543395.6047959
2017-12-24,0.0247,0.0992,1.5707,1.6,1.52,-0.0106,-0.4939,0.0665,0.1152,-0.0097,0.052,0.0589,0.0,-24.9508,0.0,0.1366,-0.1399,0.0123,167478000.0,0.0794,144802000.0,22676000.0,0.0,14626000.0,14902000.0,7774000.0,1190000.0,6976000.0,-4826000.0,0.0,0.0,11802000.0,0.0,11802000.0,0.65,0.63,18268336.0,20467000.0,0.0,0.1354,0.082,0.0488,0.07,-0.0095,13791000.0,8166000.0,11802000.0,663866000.0,0.0369,569411000.0,94455000.0,0.0,54040000.0,54352000.0,40103000.0,4347000.0,43261000.0,3618000.0,0.0,0.0,39643000.0,0.0,39643000.0,2.17,2.13,18268336.0,0.0,0.1423,0.105,0.0717,0.06,0.0361,69380000.0,47608000.0,39643000.0,21.145,32.158,-0.087,7.2639,2.6612,0.3435,0.2259,6.8622,3.907,0.3922,0.0,0.0,0.0873,0.0,195812000.0,587465000.0,61991000.0,604195000.0,78850500.0,37120000.0,113005500.0,-1.342,0.0155,6.0971,-0.0371,-1.1044,0.108,0.069,0.0513,0.072,6.0,1.149,1.2399,19.4743,44.4505,63.9093,8.4193,17.8843,5.8746,0.0,15.0,0.0814,0.0,593095500.0,368770250.0,577581750.0,1.311,36.34,10.9519,0.0992,-0.5128,0.0109,-0.038,-1.1578,UFI,35.209998999999996,35.766764764705876,643228092.2916639
2017-09-24,-0.0108,-0.0347,-0.0471,-0.0577,-0.0588,-0.0148,0.934,0.0605,0.0935,-0.0386,-0.036,0.0776,0.0,6.3434,0.0,0.1273,-0.1909,0.0153,164242000.0,0.0267,140950000.0,23292000.0,0.0,12863000.0,13119000.0,10173000.0,1185000.0,12156000.0,3196000.0,0.0,0.0,8960000.0,0.0,8960000.0,0.49,0.48,18250743.0,20379000.0,0.0,0.1418,0.115,0.0812,0.055,0.0646,18851000.0,13341000.0,8960000.0,651543000.0,0.0157,557634000.0,93909000.0,0.0,52282000.0,52542000.0,41367000.0,4071000.0,42800000.0,10368000.0,-237000.0,0.0,32432000.0,0.0,32432000.0,1.77,1.75,18250743.0,0.0,0.1441,0.104,0.0719,0.05,0.0391,68012000.0,46871000.0,32195000.0,20.499,31.84,0.581,6.8244,2.3227,0.3329,0.2143,11.2582,3.394,1.7589,0.0,0.0,0.0783,0.0,181617000.0,581104000.0,50503000.0,587398000.0,81418000.0,43049000.0,114268000.0,-0.3266,0.0059,4.3584,-0.0313,-0.9343,0.091,0.057,0.0539,0.072,5.0,1.146,1.6549,23.4845,44.7741,66.4038,8.0024,15.1349,5.7019,0.0,14.0,0.0802,0.0,588544750.0,357741750.0,568426500.0,1.396,35.7,11.5134,0.0842,-0.5255,0.0088,-0.0433,-1.334,UFI,33.330002,31.623823470588242,608297300.691486
2017-06-25,-0.0041,-0.0419,-0.0521,-0.0862,-0.0714,-0.0195,-0.0539,0.0877,0.0804,0.0563,-0.0276,0.076,0.0,4.2962,0.0,0.1189,-0.0605,0.0214,171250000.0,0.0451,143893000.0,27357000.0,0.0,13551000.0,14308000.0,13049000.0,1147000.0,14121000.0,4417000.0,0.0,0.0,9704000.0,0.0,9704000.0,0.53,0.52,18221928.0,20274000.0,0.0,0.1597,0.121,0.0892,0.057,0.0669,20749000.0,15268000.0,9704000.0,647270000.0,0.0056,553106000.0,94164000.0,0.0,50829000.0,50396000.0,43768000.0,3578000.0,43773000.0,10898000.0,-498000.0,0.0,32875000.0,0.0,32875000.0,1.81,1.78,18221928.0,0.0,0.1455,0.105,0.0732,0.051,0.0199,67719000.0,47351000.0,32377000.0,19.801,31.363,0.629,7.0488,1.9441,0.356,0.2247,13.3112,3.203,1.7288,0.0,0.0,0.0791,0.0,167583000.0,571503000.0,32940000.0,588466000.0,82271500.0,41546000.0,107468500.0,-0.3168,0.018,4.483,-0.031,-0.9697,0.094,0.059,0.0573,0.073,5.0,1.156,1.4011,23.4016,45.7447,62.822,7.8675,15.5796,6.0229,0.0,13.0,0.0785,0.0,585702500.0,348460500.0,560143750.0,0.706,35.521,13.2339,0.0886,-0.7206,0.003,-0.0513,-1.6295,UFI,28.92,28.473823558823533,526978157.76000005
2017-03-26,-0.0956,-0.2662,-0.0528,-0.0741,-0.0566,0.0106,-0.4753,0.1204,0.1113,0.0947,0.0582,0.035,0.0,-0.7439,0.0,0.0707,-0.0886,0.0202,160896000.0,-0.0024,139766000.0,21130000.0,0.0,13000000.0,12023000.0,9107000.0,825000.0,10008000.0,831000.0,0.0,0.0,9177000.0,0.0,9177000.0,0.5,0.5,18200018.0,20595000.0,0.0,0.1313,0.099,0.0673,0.057,0.0215,15989000.0,10833000.0,9177000.0,639878000.0,-0.0227,545600000.0,94278000.0,0.0,49389000.0,49669000.0,44609000.0,3251000.0,44768000.0,11360000.0,-820000.0,0.0,33408000.0,0.0,33408000.0,1.85,1.82,18200018.0,0.0,0.1473,0.105,0.075,0.052,0.0056,67394000.0,48019000.0,32588000.0,19.443,31.197,0.19,7.324,1.661,0.3767,0.2337,13.1309,3.125,1.3065,0.0,0.0043,0.0808,0.0,166912000.0,567793000.0,29055000.0,592323000.0,84851500.0,42949500.0,107795500.0,-0.7116,0.0034,6.4461,-0.053,-1.6548,0.098,0.061,0.0583,0.075,6.0,1.166,1.4074,24.9594,49.7687,62.545,7.5412,14.8984,5.936,0.0,12.0,0.0772,0.0,576420500.0,339995250.0,548628500.0,0.196,35.158,14.7705,0.0907,-0.924,0.0059,-0.0679,-2.2422,UFI,26.99,27.644411970588237,491218485.82
2016-12-25,0.0145,-0.207,-0.2898,-0.3056,-0.2857,0.0242,-0.3737,0.1067,0.1315,-0.0211,-0.0166,0.0073,0.0,-1.0199,0.0,0.0362,0.0474,0.0134,155155000.0,-0.0076,133025000.0,22130000.0,0.0,12868000.0,13092000.0,9038000.0,914000.0,6515000.0,1924000.0,-237000.0,0.0,4591000.0,0.0,4591000.0,0.25,0.25,18046043.0,20686000.0,0.0,0.1426,0.08,0.0479,0.03,-0.0004,12423000.0,7429000.0,4354000.0,640260000.0,-0.0381,543748000.0,96512000.0,0.0,48531000.0,51018000.0,45494000.0,3334000.0,48615000.0,14695000.0,-1234000.0,0.0,33920000.0,0.0,33920000.0,1.89,1.85,18046043.0,0.0,0.1507,0.11,0.0811,0.053,0.0213,70532000.0,51949000.0,32686000.0,18.961,30.37,-0.003,7.4252,1.5787,0.3916,0.2433,8.128,3.429,1.9924,0.0,0.0051,0.0829,0.0,164125000.0,548051000.0,23021000.0,585992000.0,77501500.0,37637500.0,109373500.0,-1.0067,0.0073,8.4928,-0.0593,-1.8438,0.103,0.064,0.0606,0.081,6.0,1.201,1.7063,22.1305,43.813,62.5789,8.2613,17.0112,5.8539,0.0,13.0,0.0758,0.0,562746750.0,329562000.0,533303750.0,0.755,35.479,15.5816,0.0938,-0.7647,0.005,-0.0691,-2.3818,UFI,32.849998,31.707941176470587,592812476.457914
2016-09-25,0.1221,0.0673,0.1717,0.1556,0.186,0.0248,9.3545,0.1245,0.1486,0.0104,-0.0241,-0.0246,0.0,0.8684,0.0,0.0536,0.298,0.008,159969000.0,-0.0135,136422000.0,23547000.0,0.0,11410000.0,10973000.0,12574000.0,692000.0,13129000.0,3726000.0,-261000.0,0.0,9403000.0,0.0,9403000.0,0.52,0.51,17975945.0,20685667.0,0.0,0.1472,0.116,0.0864,0.059,-0.0124,18558000.0,13821000.0,9142000.0,641441000.0,-0.0479,545246000.0,96195000.0,0.0,48082000.0,51110000.0,45085000.0,3236000.0,50652000.0,14859000.0,-1267000.0,0.0,35793000.0,0.0,35793000.0,2.0,1.95,17975945.0,0.0,0.15,0.112,0.084,0.056,0.0261,71770000.0,53888000.0,34526000.0,18.747,30.295,-0.11,7.2071,1.1638,0.3844,0.2364,19.9725,2.925,0.8666,0.0,0.0062,0.0713,0.0,148587000.0,544588000.0,14805000.0,576029000.0,83936000.0,43287500.0,111390000.0,-1.2437,-0.0024,5.8537,-0.0634,-2.1395,0.112,0.069,0.0608,0.084,5.0,1.233,1.7695,25.1381,47.1795,62.5946,7.642,14.8182,5.7585,0.0,11.0,0.075,0.0,553059500.0,318613750.0,520028000.0,0.931,35.683,16.6527,0.1044,-0.7357,0.0031,-0.0726,-2.6058,UFI,29.200001,26.720294235294123,524897611.975945
2016-06-26,0.085,-0.1907,-0.3455,-0.3256,-0.3253,0.0247,-0.0767,0.103,0.1153,0.1679,-0.0053,-0.0724,0.0,-0.8287,0.0,-0.0238,0.1668,-0.0198,163858000.0,-0.0634,136387000.0,27471000.0,0.0,12111000.0,13581000.0,13890000.0,820000.0,15116000.0,4879000.0,-322000.0,0.0,10237000.0,0.0,10237000.0,0.58,0.56,17839916.0,20676667.0,0.0,0.1677,0.125,0.0973,0.062,0.0132,20424000.0,15936000.0,9915000.0,643637000.0,-0.0633,550005000.0,93632000.0,0.0,47502000.0,51434000.0,42198000.0,3528000.0,49488000.0,15073000.0,-1245000.0,0.0,34415000.0,0.0,34415000.0,1.93,1.87,17839916.0,0.0,0.1455,0.11,0.0824,0.053,0.0057,70544000.0,53016000.0,33170000.0,18.327,29.243,0.121,6.8157,0.9331,0.3719,0.2314,19.4341,2.814,1.7321,0.0,0.0071,0.0739,0.0,136584000.0,521701000.0,13395000.0,551338000.0,83642500.0,43308000.0,107573500.0,-0.878,0.0153,5.1383,-0.095,-3.4688,0.112,0.068,0.059,0.082,5.0,1.275,1.6265,23.587,47.3078,58.7119,7.6951,14.8619,5.9832,0.0,10.0,0.0738,0.0,541204000.0,307128250.0,504859000.0,0.204,36.078,15.0272,0.107,-0.935,0.0037,-0.0813,-2.9859,UFI,26.290001,25.734705676470583,469011409.479916
2016-03-27,0.0617,0.058,-0.0326,-0.0182,0.0,0.0223,1.2553,0.0707,0.1047,0.0846,-0.0682,0.0037,0.0,2.2291,0.0,-0.0399,0.1064,-0.019,161278000.0,-0.0634,137914000.0,23364000.0,0.0,12142000.0,13372000.0,9992000.0,908000.0,13855000.0,4166000.0,-414000.0,0.0,9689000.0,0.0,9689000.0,0.54,0.53,17839916.0,20378000.0,0.0,0.1449,0.119,0.0915,0.06,0.0837,19127000.0,14763000.0,9275000.0,654730000.0,-0.0565,563250000.0,91480000.0,0.0,47797000.0,51268000.0,40212000.0,3496000.0,53275000.0,13457000.0,-1653000.0,0.0,39818000.0,0.0,39818000.0,2.21,2.14,17839916.0,0.0,0.1397,0.114,0.0867,0.061,0.0215,74530000.0,56771000.0,38165000.0,17.496,28.297,0.757,6.8252,0.8569,0.3901,0.2392,16.2588,2.858,2.3584,0.0,0.0081,0.0753,0.0,136891000.0,504812000.0,13722000.0,537628000.0,85473000.0,43075000.0,105747000.0,-0.4092,-0.0002,5.5667,-0.058,-2.1425,0.133,0.081,0.0578,0.087,6.0,1.329,1.4428,23.494,45.9666,59.0618,7.6601,15.1998,6.1915,0.0,9.0,0.073,0.0,525958750.0,300165250.0,492591500.0,0.791,36.7,16.2388,0.1302,-0.7544,0.0007,-0.0662,-2.4406,UFI,22.74,22.764242424242425,405679689.84
2015-12-27,-0.0487,-0.3221,-0.3137,-0.3077,-0.3,,0.5434,0.067,0.0577,0.2304,0.024,-0.0581,0.0,-0.1008,0.0,-0.0426,-0.1314,-0.0208,156336000.0,-0.0492,134523000.0,21813000.0,0.0,12419000.0,13184000.0,8629000.0,816000.0,8552000.0,2088000.0,-270000.0,0.0,6464000.0,0.0,6464000.0,0.36,0.35,17806722.0,,0.0,0.1395,0.087,0.0599,0.041,0.0196,13661000.0,9368000.0,6194000.0,665639000.0,-0.0472,575516000.0,90123000.0,0.0,48302000.0,50872000.0,39251000.0,3797000.0,52165000.0,12020000.0,-1496000.0,0.0,40145000.0,0.0,40145000.0,2.22,2.14,17806722.0,0.0,0.1354,0.111,0.0841,0.06,0.0072,73695000.0,55962000.0,38649000.0,16.757,27.697,0.172,7.6874,1.0904,0.4588,0.275,11.4804,3.379,2.2594,0.0,0.0091,0.0794,0.0,150889000.0,493187000.0,14944000.0,547243000.0,77234000.0,39154000.0,112339000.0,-0.7904,-0.0005,8.5989,-0.0738,-2.689,0.136,0.083,0.0571,0.084,7.0,1.375,1.1142,19.9899,42.8526,59.7559,8.6185,17.0005,5.9253,0.0,11.0,0.0726,0.0,514913250.0,294140000.0,484190250.0,0.269,37.381,14.7385,0.1295,-0.893,0.0015,-0.06,-2.2525,UFI,28.66,29.677575606060607,510340652.52
