,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-05-31,0.2097,0.1226,0.0039,-0.0804,-0.0194,0.0069,13.6272,0.1181,0.1385,-0.1398,0.2035,-0.0423,0.1364,1.5592,0.0,0.2098,0.4759,0.0915,641387000.0,0.4605,532880000.0,108507000.0,0.0,51793000.0,36968000.0,71539000.0,6533000.0,48895000.0,15944000.0,3288000.0,0.0,32951000.0,0.0,32951000.0,1.03,1.01,32034000.0,32914000.0,0.25,0.1692,0.116,0.0864,0.051,0.0345,74135000.0,55428000.0,36239000.0,2441665000.0,0.1341,2038575000.0,403090000.0,0.0,196219000.0,151459000.0,251631000.0,29483000.0,177484000.0,32892000.0,22567000.0,0.0,144592000.0,0.0,144592000.0,4.84,4.49,32034000.0,32914000.0,0.93,0.1651,0.115,0.0848,0.059,0.0559,280641000.0,206967000.0,167159000.0,38.257,71.118,0.691,14.3026,18.7043,0.3739,0.1885,8.4843,2.6488,0.243,0.0627,0.0808,0.0,2278206000.0,2137203000.0,295079000.0,393414000.0,405265000.0,-0.7465,0.132,0.06,0.085,1.01,1.9869,66.9448,48.1842,59.2747,8.2746,6.2064,6.0249,0.192,8.0,0.0804,0.0,2200662000.0,1092911500.0,2418258250.0,4.259,76.221,7.0199,-0.5252,GBX,49.700001,46.86111111111111,1592089832.034
2018-02-28,-0.1142,-0.1183,0.7849,0.7647,0.7523,0.0088,-0.3964,0.1281,0.1539,0.066,0.0877,0.0707,0.0952,-0.811,0.0,0.2734,-0.2533,0.0077,629336000.0,0.1113,523989000.0,105347000.0,0.0,50294000.0,44477000.0,60870000.0,7029000.0,50341000.0,-11301000.0,3647000.0,0.0,61642000.0,0.0,61642000.0,2.1,1.91,29355000.0,32711000.0,0.23,0.1674,0.12,0.0912,0.098,0.0133,75454000.0,57370000.0,65289000.0,2239439000.0,-0.0375,1855155000.0,384284000.0,0.0,187236000.0,155720000.0,228564000.0,30844000.0,170068000.0,25604000.0,17697000.0,0.0,144464000.0,0.0,144464000.0,4.93,4.51,29355000.0,32711000.0,0.9,0.1716,0.121,0.0897,0.065,0.0334,271915000.0,200912000.0,162161000.0,37.317,77.661,0.286,19.3407,20.2651,0.5183,0.2334,8.1619,0.5191,0.11,0.0626,0.0799,0.0,2279736000.0,2252598000.0,308819500.0,416704500.0,394929000.0,-0.7378,0.14,0.061,0.09,0.951,1.3367,75.1515,52.4485,66.5671,7.2516,5.3742,5.6705,0.183,7.0,0.0836,0.0,2196387250.0,1033088750.0,2354069250.0,2.546,76.288,6.5138,-0.613,GBX,51.799999,50.6599998,1520588970.645
2017-11-30,-0.2079,0.0921,0.0517,0.0465,0.0506,0.0088,-2.246,0.3276,0.163,0.8842,0.3306,0.0231,0.0952,-4.6143,0.0,0.1415,-0.1544,0.0081,559535000.0,0.0131,470221000.0,89314000.0,0.0,47043000.0,27872000.0,61442000.0,7020000.0,44388000.0,18135000.0,7124000.0,0.0,26253000.0,0.0,26253000.0,0.9,0.83,29332000.0,32696000.0,0.23,0.1596,0.125,0.0919,0.047,-0.1243,69778000.0,51408000.0,33377000.0,2176385000.0,-0.1042,1778523000.0,397862000.0,0.0,176437000.0,148648000.0,249214000.0,29488000.0,179121000.0,61763000.0,28515000.0,0.0,117358000.0,0.0,117358000.0,4.02,3.69,29332000.0,32696000.0,0.88,0.1828,0.127,0.0959,0.054,0.0509,276513000.0,208609000.0,145873000.0,35.202,77.086,-2.371,19.292,20.4638,0.548,0.2345,7.3231,-1.5105,0.256,0.0628,0.0841,0.0,2261088000.0,2226715000.0,276215000.0,393574500.0,406717500.0,0.7538,0.118,0.051,0.096,0.952,1.8245,74.0224,52.8943,68.9907,7.8793,5.5298,5.3511,0.219,7.0,0.0811,0.0,2138896000.0,994748000.0,2285050000.0,3.776,74.198,7.0744,-0.4828,GBX,50.0,49.35833311111111,1466600000.0
2017-08-31,-0.1651,-0.2353,-0.2924,-0.2957,-0.3019,0.0079,0.5159,0.3061,0.1547,0.8637,0.2041,0.0938,0.0476,2.5312,0.0,0.1596,-0.3084,0.0085,611407000.0,0.0272,511485000.0,99922000.0,0.0,47089000.0,42142000.0,57780000.0,8901000.0,33860000.0,10114000.0,8508000.0,0.0,23746000.0,0.0,23746000.0,0.81,0.74,29324000.0,32703000.0,0.22,0.1634,0.1,0.0699,0.039,0.287,61274000.0,42761000.0,32254000.0,2169164000.0,-0.1905,1747865000.0,421299000.0,0.0,170607000.0,160867000.0,260432000.0,24192000.0,180081000.0,64014000.0,44395000.0,0.0,116067000.0,0.0,116067000.0,3.97,3.65,29225000.0,32562000.0,0.86,0.1942,0.124,0.0942,0.054,0.0896,269402000.0,204273000.0,160462000.0,34.72,76.522,5.983,19.184,21.1553,0.5525,0.2346,4.8041,8.7453,0.272,0.0641,0.077,0.0,2243938000.0,2186132000.0,256240500.0,392407500.0,382966000.0,-0.1551,0.121,0.054,0.094,1.015,2.4158,69.8413,47.1089,67.3284,8.4653,5.5278,5.6641,0.217,6.0,0.0787,0.0,2024268250.0,956790000.0,2136215000.0,6.649,74.223,8.4438,-0.3069,GBX,42.900002,44.41081137837839,1257999658.648
2017-05-31,-0.2942,-0.1974,-0.0715,-0.082,-0.0804,0.0108,-1.1524,0.2172,0.1624,0.7361,0.2544,-0.0962,-0.45,-2.8292,0.0,-0.0109,-0.4238,0.0099,439161000.0,-0.2834,349460000.0,89701000.0,0.0,42810000.0,41229000.0,48472000.0,7894000.0,41479000.0,8656000.0,-1582000.0,0.0,32823000.0,0.0,32823000.0,1.12,1.03,29348000.0,32690000.0,0.22,0.2043,0.149,0.1124,0.075,-0.0901,65409000.0,49373000.0,31241000.0,2152947000.0,-0.2445,1711887000.0,441060000.0,0.0,164126000.0,154863000.0,286197000.0,18228000.0,199201000.0,73320000.0,62690000.0,0.0,125881000.0,0.0,125881000.0,4.32,3.97,29348000.0,32690000.0,0.85,0.2049,0.133,0.101,0.058,0.0343,285709000.0,217429000.0,188571000.0,33.604,70.248,-1.348,18.149,16.1567,0.5401,0.245,6.2545,-0.2106,0.196,0.0516,0.0975,0.0,2061632000.0,2120104000.0,240670000.0,354826500.0,436040000.0,4.7242,0.137,0.063,0.101,1.079,1.7074,57.4726,45.4066,70.1895,8.9456,6.0676,4.9375,0.197,6.0,0.0762,0.0,1922746500.0,920835250.0,1995732250.0,2.514,73.359,11.9283,-0.6568,GBX,44.25,44.28285705714285,1298649000.0
2017-02-28,-0.0081,-0.0965,-0.2303,-0.2273,-0.227,0.0021,-0.7509,0.1527,0.1749,0.3397,0.2972,-0.0945,0.05,-0.7784,0.0,0.0327,-0.1177,0.0011,566282000.0,-0.1536,447357000.0,118925000.0,0.0,39495000.0,37405000.0,81520000.0,5673000.0,59394000.0,24858000.0,14465000.0,0.0,34536000.0,0.0,34536000.0,1.19,1.09,29130000.0,32427000.0,0.21,0.21,0.141,0.1149,0.061,0.0784,80052000.0,65067000.0,49001000.0,2326652000.0,-0.2117,1848195000.0,478457000.0,0.0,164596000.0,156603000.0,321854000.0,14046000.0,215523000.0,87113000.0,88452000.0,0.0,128410000.0,0.0,128410000.0,4.42,4.06,29130000.0,32427000.0,1.03,0.2056,0.127,0.0987,0.055,0.058,295652000.0,229569000.0,216862000.0,32.341,70.185,1.524,18.2834,19.0336,0.5653,0.247,11.4696,1.5351,0.176,0.0517,0.0697,0.0,2044485000.0,2022633000.0,261958000.0,386665500.0,401341000.0,-0.1624,0.145,0.068,0.099,1.225,2.0808,58.4089,46.4113,59.8393,8.8818,6.0172,5.7972,0.233,5.0,0.0707,0.0,1831544500.0,884301500.0,1898746500.0,4.633,79.871,16.3441,-0.4949,GBX,42.049999,45.6199998857143,1224916470.87
2016-11-30,-0.3898,-0.6064,-0.6405,-0.6356,-0.6326,-0.0051,1.5013,-0.0402,0.1524,-0.3853,-0.0007,-0.0945,0.05,1.2433,0.0,0.1276,-0.5107,-0.01,552314000.0,-0.3117,439563000.0,112751000.0,0.0,41213000.0,40091000.0,72660000.0,1724000.0,45348000.0,20386000.0,23004000.0,0.0,24962000.0,0.0,24962000.0,0.86,0.79,29097000.0,32412000.0,0.21,0.2041,0.113,0.0852,0.045,0.0348,62667000.0,47072000.0,47966000.0,2429449000.0,-0.1659,1950026000.0,479423000.0,0.0,163345000.0,146696000.0,332727000.0,9790000.0,226731000.0,87989000.0,95335000.0,0.0,138742000.0,0.0,138742000.0,4.77,4.38,29097000.0,32412000.0,1.02,0.1973,0.125,0.0974,0.057,0.1198,302487000.0,236521000.0,234077000.0,30.269,58.779,0.661,10.3217,8.3319,0.341,0.1653,27.3039,1.275,0.244,0.0589,0.0746,0.0,1710305000.0,1768204000.0,237125000.0,365223000.0,423043500.0,-0.3954,0.163,0.076,0.097,1.33,3.0776,51.9493,35.6124,60.406,10.2454,6.652,5.7428,0.214,5.0,0.0672,0.0,1790603500.0,849015500.0,1827329250.0,10.001,83.495,24.1594,-0.3185,GBX,38.799999,34.816666305555565,1128963570.9029999
2016-08-31,-0.3149,-0.4657,-0.4982,-0.4934,-0.4752,-0.0322,-0.1584,0.0253,0.2334,-0.2,0.1861,-0.179,0.4,-0.6255,0.0,0.0263,-0.3836,-0.0327,595190000.0,-0.2224,475507000.0,119683000.0,0.0,40608000.0,36138000.0,83545000.0,2937000.0,52980000.0,19420000.0,26803000.0,0.0,33560000.0,0.0,33560000.0,1.15,1.06,29078000.0,32447000.0,0.21,0.2011,0.13,0.0939,0.056,0.0835,77581000.0,55917000.0,60363000.0,2679524000.0,0.0285,2128087000.0,551437000.0,0.0,158681000.0,142885000.0,408552000.0,13502000.0,295535000.0,112322000.0,101611000.0,0.0,183213000.0,0.0,183213000.0,6.28,5.73,29156000.0,32468000.0,1.01,0.2058,0.139,0.1153,0.068,0.0719,372382000.0,309037000.0,284824000.0,30.068,59.328,1.709,10.3808,8.4929,0.3452,0.1644,19.0388,4.082,0.183,0.0603,0.0682,0.0,1725150000.0,1780045000.0,214273000.0,412483500.0,405670000.0,-0.6373,0.223,0.099,0.115,1.451,1.8103,50.3672,31.6731,49.8293,12.5052,6.4961,6.6052,0.161,3.0,0.0592,0.0,1862352000.0,821820500.0,1846370500.0,6.608,91.903,22.8882,-0.4191,GBX,33.889998999999996,32.53000005405405,985453390.9219999
2016-05-31,-0.1486,-0.2101,-0.1742,-0.2078,-0.1579,-0.0199,0.2145,0.034,0.1971,-0.3008,-0.0064,0.0736,1.6667,0.4124,0.0,-0.0508,-0.1943,0.0437,612866000.0,-0.1424,485768000.0,127098000.0,0.0,43280000.0,42969000.0,84129000.0,3712000.0,57801000.0,22449000.0,24180000.0,0.0,35352000.0,0.0,35352000.0,1.22,1.12,29059000.0,32342000.0,0.4,0.2074,0.123,0.1004,0.058,0.0353,75352000.0,61513000.0,59532000.0,2849799000.0,0.1594,2243356000.0,606443000.0,0.0,157641000.0,145909000.0,460534000.0,12389000.0,345390000.0,128853000.0,105880000.0,0.0,216537000.0,0.0,216537000.0,7.39,6.7,29059000.0,32342000.0,0.95,0.2128,0.144,0.1255,0.076,0.0967,411358000.0,357779000.0,322417000.0,28.91,57.524,0.744,10.5581,7.6778,0.3652,0.1718,16.5714,1.2832,0.328,0.064,0.0706,0.0,1671597000.0,1755296000.0,214200000.0,388098000.0,442361500.0,-0.5232,0.275,0.118,0.126,1.553,1.6508,47.4728,27.3462,58.669,13.3044,7.343,6.4422,0.129,3.0,0.0553,0.0,1886643500.0,786452250.0,1835055000.0,9.486,98.069,28.8788,-0.2289,GBX,28.700001,28.739722277777773,833993329.059
2016-02-29,-0.0432,-0.118,-0.1089,-0.172,-0.1019,-0.0216,3.6225,0.1064,0.374,-0.2526,0.0992,0.0063,0.3333,7.5306,0.0,0.1625,-0.0015,0.0766,669079000.0,0.0618,549188000.0,119891000.0,0.0,38244000.0,27498000.0,92393000.0,1417000.0,70602000.0,25734000.0,21348000.0,0.0,44868000.0,0.0,44868000.0,1.54,1.41,29098000.0,32360000.0,0.2,0.1792,0.13,0.1076,0.067,0.2996,86887000.0,72019000.0,66216000.0,2951539000.0,0.2632,2322908000.0,628631000.0,0.0,159956000.0,147815000.0,480816000.0,12962000.0,361183000.0,137187000.0,109214000.0,0.0,223996000.0,0.0,223996000.0,7.71,6.91,29098000.0,32360000.0,0.7,0.213,0.144,0.1268,0.076,0.0913,424745000.0,374145000.0,333210000.0,27.526,60.27,6.888,13.6621,10.0494,0.4963,0.2126,50.825,4.7429,0.13,0.0623,0.0572,0.0,1753748000.0,1858869000.0,217780000.0,409427000.0,419916500.0,-0.0582,0.301,0.123,0.127,1.621,1.56,49.5906,28.2044,52.0927,13.5528,7.209,7.0289,0.091,3.0,0.0542,0.0,1929888750.0,744529750.0,1820362750.0,9.256,101.434,28.8648,-0.2292,GBX,25.450001,24.454705794117647,740544129.098
