,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.059,-0.3739,-0.434,-0.4318,-0.4419,0.006,1.2278,-0.0464,-0.1722,-0.0712,0.072,0.1006,0.0,1.1064,0.0,-0.21,0.0125,0.0952,3573000000.0,0.0957,2903000000.0,670000000.0,29000000.0,158000000.0,346000000.0,324000000.0,89000000.0,194000000.0,74000000.0,0.0,0.0,120000000.0,0.0,120000000.0,0.25,0.24,483000000.0,502000000.0,0.06,0.1875,0.12,0.0792,0.034,0.0014,427000000.0,283000000.0,120000000.0,13525000000.0,0.077,10953000000.0,2572000000.0,105000000.0,636000000.0,2115000000.0,457000000.0,401000000.0,110000000.0,455000000.0,0.0,0.0,-345000000.0,0.0,-345000000.0,-0.86,-0.84,483000000.0,0.24,0.1902,0.08,0.0378,-0.026,-0.0097,1078000000.0,511000000.0,-345000000.0,10.774,26.373,0.01,13.1615,3.0124,1.2216,0.3489,3.1798,2.041,1.4667,0.24,0.3008,0.0442,0.0081,3098000000.0,12738000000.0,-6926000000.0,14663000000.0,1582000000.0,1845500000.0,2537500000.0,-0.9716,0.0039,11.4801,-0.0479,-1.1875,-0.065,-0.019,0.0207,0.038,5.0,0.727,-1.5188,54.6218,44.1778,71.7586,8.5493,7.3286,5.33,-0.279,26.0,0.047,0.0078,15272000000.0,5332500000.0,18598250000.0,-0.271,28.002,1.2743,-0.0397,-1.25,0.0035,-0.0484,-1.1552,ARNC,17.01,17.798000028571426,8215830000.000001
2018-03-31,-0.0777,-0.4775,-0.5559,-0.5652,-0.5538,0.1104,-0.1038,-0.0961,-0.1228,-0.2149,0.1013,0.1375,0.0,-0.1104,-0.1786,-0.2074,0.1767,0.0955,3445000000.0,0.0793,2768000000.0,677000000.0,23000000.0,172000000.0,344000000.0,333000000.0,114000000.0,199000000.0,56000000.0,0.0,0.0,143000000.0,0.0,143000000.0,0.3,0.29,482000000.0,503000000.0,0.06,0.1965,0.132,0.0909,0.042,-0.1605,455000000.0,313000000.0,143000000.0,13213000000.0,0.0544,10599000000.0,2614000000.0,105000000.0,678000000.0,2161000000.0,453000000.0,495000000.0,185000000.0,438000000.0,0.0,0.0,-253000000.0,0.0,-253000000.0,-0.67,-0.65,482000000.0,0.24,0.1978,0.094,0.0515,-0.019,-0.0138,1240000000.0,680000000.0,-253000000.0,10.929,26.257,-1.147,13.1826,2.5,1.2062,0.3488,2.7456,2.104,-3.049,0.2,0.3053,0.0499,0.0067,3093000000.0,12656000000.0,-7042000000.0,15003000000.0,1586500000.0,1735500000.0,2488000000.0,0.2683,0.0044,11.3165,-0.034,-0.8239,-0.046,-0.013,0.0199,0.051,5.0,0.702,-1.6877,51.768,45.9392,73.1492,8.3284,7.6134,5.3107,-0.358,23.0,0.0513,0.0079,15679250000.0,5466500000.0,18820000000.0,-0.38,27.413,1.3737,-0.029,-1.4286,0.0041,-0.0462,-1.0893,ARNC,23.040001,24.347941176470584,11105280482.0
2017-12-31,0.0389,-4.0776,0.4221,0.4364,0.4536,0.0221,-0.0755,-0.0659,-0.1255,-0.1534,-0.0531,0.1008,-0.9906,0.0712,-0.2821,-0.4387,-17.2414,0.0977,3271000000.0,0.1025,2656000000.0,615000000.0,28000000.0,151000000.0,1086000000.0,-471000000.0,98000000.0,-455000000.0,272000000.0,0.0,0.0,-727000000.0,0.0,-727000000.0,-1.64,-1.59,481324177.0,462000000.0,0.06,0.188,-0.066,-0.1091,-0.222,0.1149,-216000000.0,-357000000.0,-727000000.0,12960000000.0,0.0457,10357000000.0,2603000000.0,111000000.0,731000000.0,2277000000.0,326000000.0,496000000.0,470000000.0,544000000.0,0.0,0.0,-74000000.0,0.0,-74000000.0,-0.28,-0.28,481324177.0,0.24,0.2008,0.117,0.0745,-0.006,0.0081,1517000000.0,966000000.0,-74000000.0,10.201,27.416,0.781,14.2191,4.4668,1.3939,0.3656,-3.6429,2.258,-0.8418,-0.037,0.295,0.0462,0.0086,3554000000.0,13196000000.0,-7416000000.0,15066000000.0,1412500000.0,1791500000.0,2366500000.0,-0.3856,0.0024,-21.7315,-0.0721,-1.6738,-0.013,-0.004,0.0148,0.075,6.0,0.671,-9.473,51.7928,38.6968,69.8457,9.1752,7.2342,5.4764,-0.857,19.0,0.0564,0.0086,16413500000.0,5520000000.0,19304500000.0,0.218,26.926,1.9476,-0.0081,-0.8502,0.0052,-0.046,-1.0817,ARNC,27.25,24.88787878787879,13116083823.25
2017-09-30,-0.0394,-0.2184,-0.2831,-0.3235,-0.3333,0.0548,-0.4379,-0.4863,-0.4994,-0.3347,-0.286,-0.29,-0.3333,1.05,-0.1667,-0.3231,0.1435,0.0091,3236000000.0,0.0312,2626000000.0,610000000.0,25000000.0,155000000.0,339000000.0,271000000.0,100000000.0,172000000.0,53000000.0,0.0,0.0,119000000.0,0.0,119000000.0,0.23,0.22,442000000.0,462000000.0,0.06,0.1885,0.127,0.0841,0.037,0.0127,412000000.0,272000000.0,119000000.0,12656000000.0,1.7809,10008000000.0,2648000000.0,121000000.0,841000000.0,1745000000.0,903000000.0,526000000.0,913000000.0,1518000000.0,5000000.0,-38000000.0,-605000000.0,0.0,-605000000.0,-1.55,-1.61,442000000.0,6.537,0.2092,0.161,0.1137,-0.048,-0.0121,2043000000.0,1439000000.0,-600000000.0,13.457,31.654,0.093,15.5136,4.1063,1.1528,0.3564,2.72,2.297,1.4454,0.261,0.2727,0.0479,0.0077,3471000000.0,13991000000.0,-7128000000.0,16356000000.0,1828000000.0,2197500000.0,2954000000.0,-0.7616,0.0034,12.2379,-0.0405,-0.9357,-0.109,-0.031,0.0382,0.114,5.0,0.645,-0.8562,47.7592,43.9234,70.7447,6.9234,5.7593,4.2844,-4.217,11.0,0.0665,0.0096,16990500000.0,5571250000.0,19634500000.0,-0.346,28.633,2.7357,-0.0672,-1.2954,0.0057,-0.053,-1.1109,ARNC,24.879998999999998,25.249428542857142,10996959558.0
2017-06-30,0.0157,0.1832,0.5704,0.6296,0.5926,,-0.762,-0.4713,-0.5378,-0.2467,-0.269,-0.2973,-0.3333,-1.8545,-0.0938,-0.1632,0.1307,0.0068,3261000000.0,0.0083,2549000000.0,712000000.0,29000000.0,200000000.0,392000000.0,320000000.0,183000000.0,269000000.0,57000000.0,0.0,0.0,212000000.0,0.0,212000000.0,0.44,0.43,441000000.0,499000000.0,0.06,0.2183,0.181,0.1386,0.065,-0.0144,589000000.0,452000000.0,212000000.0,12558000000.0,0.7976,9885000000.0,2673000000.0,126000000.0,915000000.0,1804000000.0,869000000.0,552000000.0,963000000.0,1521000000.0,25000000.0,-158000000.0,-558000000.0,0.0,-558000000.0,-1.44,-1.5,441000000.0,6.567,0.2129,0.183,0.1206,-0.044,-0.0139,2295000000.0,1515000000.0,-533000000.0,13.016,31.499,-0.107,15.5193,4.0476,1.1923,0.3582,2.4699,2.27,0.3726,0.136,0.273,0.0613,0.0089,3375000000.0,13891000000.0,-7320000000.0,16292000000.0,1808000000.0,2166000000.0,2927000000.0,-1.5949,0.0061,8.5891,-0.0386,-0.9197,-0.079,-0.023,0.037,0.121,5.0,0.519,-1.1685,48.4516,44.3825,70.2214,6.9458,5.7978,4.2904,-4.56,10.0,0.0729,0.01,21319000000.0,7028000000.0,24187250000.0,-0.395,28.476,2.7446,-0.0628,-1.2669,0.0063,-0.0658,-1.059,ARNC,22.65,26.543055499999998,9988650000.0
2017-03-31,0.1206,2.1862,19.125,0.0,0.0,,0.0814,-0.4423,-0.5536,-0.1076,-0.2551,-0.344,-0.3333,0.2687,-0.0968,0.0585,0.0481,0.0046,3192000000.0,0.0448,2458000000.0,734000000.0,28000000.0,217000000.0,451000000.0,283000000.0,115000000.0,484000000.0,162000000.0,0.0,0.0,322000000.0,0.0,322000000.0,0.69,0.65,440000000.0,453000000.0,0.06,0.2299,0.229,0.1877,0.101,-0.156,732000000.0,599000000.0,322000000.0,12531000000.0,0.2987,9869000000.0,2662000000.0,129000000.0,954000000.0,1830000000.0,832000000.0,493000000.0,952000000.0,1587000000.0,68000000.0,-283000000.0,-635000000.0,0.0,-635000000.0,-1.61,-1.66,440000000.0,6.597,0.2124,0.192,0.1153,-0.051,-0.0057,2401000000.0,1445000000.0,-567000000.0,12.459,34.061,-1.132,18.3932,5.8023,1.4763,0.4015,5.2087,2.594,-1.2267,0.087,0.2565,0.068,0.0088,4123000000.0,14987000000.0,-7952000000.0,17940000000.0,1768500000.0,2127000000.0,2938500000.0,0.2608,0.0088,7.5683,-0.0323,-0.7744,-0.073,-0.022,0.0345,0.115,5.0,0.441,-1.4252,46.517,43.9829,67.8094,7.0857,5.8914,4.2644,-4.098,12.0,0.0761,0.0103,25348750000.0,8676750000.0,28445500000.0,-0.164,28.48,2.931,-0.0662,-1.0796,0.007,-0.078,-1.022,ARNC,26.34,27.968611194444442,11589600000.0
2016-12-31,1.4502,1.176,-0.7946,-0.6919,-0.7018,,-0.2347,-0.4507,-0.5771,-0.0842,0.0716,-0.0136,69.6333,-0.2484,5.3333,4.6042,1.0425,0.0041,2967000000.0,1.6085,2375000000.0,592000000.0,39000000.0,269000000.0,563000000.0,29000000.0,128000000.0,-12000000.0,1246000000.0,5000000.0,-38000000.0,-1258000000.0,0.0,-1258000000.0,-2.91,-2.91,438478283.0,452000000.0,6.357,0.1995,0.104,0.0391,-0.424,0.1183,310000000.0,116000000.0,-1253000000.0,12394000000.0,-0.0015,9811000000.0,2583000000.0,132000000.0,942000000.0,1764000000.0,819000000.0,499000000.0,535000000.0,1476000000.0,63000000.0,-184000000.0,-941000000.0,0.0,-941000000.0,-2.31,-2.31,438478283.0,6.627,0.2084,0.175,0.0834,-0.076,-0.0206,2166000000.0,1034000000.0,-878000000.0,11.665,31.705,0.8,18.4365,4.2488,1.5804,0.4034,0.9063,2.143,-0.5262,-2.185,0.3062,0.0907,0.0131,3143000000.0,13902000000.0,-9005000000.0,17374000000.0,1402500000.0,1627000000.0,2268500000.0,-0.4698,0.0044,20.0677,-0.1048,-1.6031,-0.091,-0.029,0.0332,0.083,5.0,0.382,-0.9245,51.3603,42.7316,66.3503,8.8371,7.6177,5.4635,-2.869,15.0,0.076,0.0107,29080750000.0,10362750000.0,32441250000.0,-0.582,28.266,2.0721,-0.1089,-1.2931,0.0069,-0.0908,-0.9938,ARNC,18.540001,20.024117852941178,8129387805.298283
2016-09-30,-0.3738,0.3034,2.7727,4.6667,4.5,,-0.2714,0.0235,-0.1301,0.1109,-0.0278,-0.0292,0.0,-0.8684,-0.4545,-0.1226,-0.2452,0.0748,3138000000.0,-0.4369,2503000000.0,635000000.0,30000000.0,229000000.0,398000000.0,237000000.0,126000000.0,222000000.0,56000000.0,20000000.0,-120000000.0,166000000.0,0.0,166000000.0,0.34,0.33,438000000.0,438000000.0,0.09,0.2024,0.212,0.1109,0.053,0.0064,664000000.0,348000000.0,186000000.0,4551000000.0,-0.6301,3875000000.0,676000000.0,84000000.0,721000000.0,569000000.0,107000000.0,475000000.0,-216000000.0,168000000.0,-6000000.0,-105000000.0,-384000000.0,0.0,-384000000.0,-1.11,-1.11,438000000.0,0.36,0.1485,0.334,0.0569,-0.084,-0.0305,1518000000.0,259000000.0,-390000000.0,26.884,73.205,0.046,23.5297,7.3059,0.8752,0.2752,2.7619,1.703,1.8434,0.265,0.1438,0.073,0.0096,3868000000.0,32064000000.0,-14135000000.0,33670000000.0,2163500000.0,2736500000.0,3507000000.0,-0.9346,0.0057,10.7018,-0.0911,-0.9051,-0.032,-0.011,0.0024,0.057,3.0,0.125,-2.7943,219.6737,171.0712,277.0984,2.1035,1.6631,1.2977,-0.324,79.0,0.1584,0.0185,33107750000.0,12095500000.0,36551000000.0,-0.317,10.39,0.5453,-0.0202,-1.1295,0.0191,-0.2663,-0.9627,ARNC,22.803581,22.448758805555556,9987968478.0
2016-06-30,-0.4319,0.1268,-0.0357,-0.1,-0.1,,-0.2966,-0.0122,-0.0681,0.0337,-0.0699,0.088,0.0,-0.7317,-0.5294,0.067,-0.303,0.075,3234000000.0,-0.4516,2533000000.0,701000000.0,32000000.0,239000000.0,418000000.0,283000000.0,124000000.0,258000000.0,123000000.0,43000000.0,-125000000.0,135000000.0,0.0,135000000.0,0.27,0.27,438000000.0,,0.09,0.2168,0.215,0.1181,0.042,0.017,695000000.0,382000000.0,178000000.0,6986000000.0,-0.4613,5931000000.0,1055000000.0,109000000.0,753000000.0,871000000.0,184000000.0,472000000.0,-294000000.0,212000000.0,36000000.0,15000000.0,-506000000.0,0.0,-506000000.0,-1.39,-1.38,438000000.0,0.36,0.151,0.206,0.0255,-0.072,-0.001,1439000000.0,178000000.0,-470000000.0,28.162,70.189,0.126,20.742,4.4041,0.7365,0.2514,3.0806,1.475,2.4593,0.333,0.1493,0.0739,0.0099,2605000000.0,30743000000.0,-13517000000.0,32411000000.0,2167500000.0,2837000000.0,3299000000.0,-0.8343,0.009,10.2964,-0.0857,-0.885,-0.041,-0.014,0.0042,0.025,2.0,0.192,-2.3458,139.2392,109.1447,179.6264,3.2231,2.4625,2.1176,-0.259,112.0,0.1078,0.0156,33074000000.0,12300250000.0,36335750000.0,-0.016,15.95,0.3771,-0.0287,-1.0059,0.0132,-0.1709,-0.9469,ARNC,20.847061,21.246862166666666,9131012718.0
2016-03-31,-0.524,-0.6538,-0.9179,-1.0,-1.0,,-1.4571,0.0125,-0.0174,0.0286,-0.0693,0.1185,0.0,-0.6137,-0.4364,-0.1164,-0.5431,0.0751,3055000000.0,-0.475,2400000000.0,655000000.0,31000000.0,205000000.0,385000000.0,270000000.0,121000000.0,67000000.0,51000000.0,-5000000.0,99000000.0,16000000.0,0.0,16000000.0,0.0,0.0,438000000.0,,0.09,0.2144,0.163,0.0615,0.005,-0.2229,497000000.0,188000000.0,11000000.0,9649000000.0,-0.2524,8061000000.0,1588000000.0,145000000.0,738000000.0,1281000000.0,307000000.0,472000000.0,-337000000.0,164000000.0,60000000.0,140000000.0,-501000000.0,0.0,-501000000.0,-1.36,-1.35,438000000.0,0.36,0.1646,0.145,0.014,-0.052,0.0148,1403000000.0,135000000.0,-441000000.0,27.913,70.178,-1.555,20.7055,3.1598,0.7418,0.2509,1.5537,1.38,-26.875,-0.052,0.1495,0.0671,0.0101,2110000000.0,30738000000.0,-14114000000.0,32868000000.0,2102500000.0,2795500000.0,3361000000.0,0.5837,0.0085,15.4628,-0.0822,-0.8123,-0.041,-0.014,0.0069,0.014,2.0,0.265,-2.6487,100.5083,76.6769,134.2507,4.5893,3.4516,2.8709,-0.265,147.0,0.0765,0.015,33378000000.0,12295000000.0,36447750000.0,0.326,22.03,0.286,-0.0293,-0.8922,0.0095,-0.1227,-0.9338,ARNC,21.544211999999998,20.53414691428571,9436364856.0
