,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0043,0.3872,0.6244,0.6346,0.6471,-0.003,0.2677,-0.0152,0.0466,-0.0412,0.0246,0.0,0.1429,0.2646,0.0,-0.0992,0.3466,-0.0055,23603000.0,-0.0043,0.0,23603000.0,0.0,16400000.0,16606000.0,6997000.0,0.0,6997000.0,1167000.0,0.0,0.0,5830000.0,0.0,5830000.0,0.85,0.84,6872371.0,6976985.0,0.24,1.0,0.305,0.2964,0.247,-0.8086,7194000.0,6997000.0,5830000.0,94289000.0,-0.008,0.0,94289000.0,0.0,67536000.0,69479000.0,24810000.0,0.0,24729000.0,9100000.0,78000.0,0.0,15629000.0,0.0,15629000.0,2.27,2.24,6872371.0,6976985.0,0.92,1.0,0.298,0.2623,0.166,0.0372,28125000.0,24729000.0,15707000.0,29.023,210.338,-2.777,6.5941,5.2573,0.2272,0.0308,0.0,-3.1252,0.282,0.0169,0.6948,0.0,1445518000.0,1454705000.0,20079000.0,0.0,0.0,0.0475,0.08,0.01,0.262,0.062,0.6171,0.0,78.6719,0.0,4.6959,0.0,0.0,0.405,10.0,0.7163,0.0,1461243750.0,195414500.0,1509279500.0,0.51,13.72,0.0,-0.6363,NRIM,39.549999,39.32857157142858,271802266.177629
2018-03-31,-0.0274,-0.1237,0.062,0.0727,0.0545,-0.0037,-0.7759,0.008,0.0355,-0.1098,0.3401,0.0,0.1429,-0.7731,0.0,0.0246,-0.1386,-0.0055,21725000.0,-0.0274,0.0,21725000.0,0.0,16378000.0,16795000.0,4930000.0,0.0,4930000.0,868000.0,0.0,0.0,4062000.0,0.0,4062000.0,0.59,0.58,6871963.0,6968082.0,0.24,1.0,0.275,0.2269,0.187,0.2098,5967000.0,4930000.0,4062000.0,94392000.0,-0.0277,0.0,94392000.0,0.0,69342000.0,71383000.0,23009000.0,0.0,22776000.0,9388000.0,230000.0,0.0,13388000.0,0.0,13388000.0,1.94,1.91,6871963.0,6968082.0,0.89,1.0,0.283,0.2413,0.142,-0.0356,26753000.0,22776000.0,13618000.0,28.372,218.35,0.663,7.0818,12.2181,0.2496,0.0319,0.0,1.1593,0.407,0.0159,0.7539,0.0,1500495000.0,1465199000.0,16948500.0,0.0,0.0,-0.0323,0.069,0.009,0.241,0.062,0.2229,0.0,75.0634,0.0,5.5693,0.0,0.0,0.459,9.0,0.7346,0.0,1470711750.0,193461500.0,1514970750.0,-0.489,13.736,0.0,-2.1257,NRIM,34.549999,34.71176444117647,237426314.778037
2017-12-31,-0.0322,-0.1484,-0.9404,-0.9423,-0.9412,-0.0048,-0.3719,-0.0052,0.0381,-0.1007,0.0849,0.0,0.1,-0.4752,0.0,0.0173,-0.2185,-0.0047,22750000.0,-0.0322,0.0,22750000.0,0.0,17734000.0,18448000.0,4302000.0,0.0,4299000.0,4085000.0,0.0,0.0,214000.0,0.0,214000.0,0.03,0.03,6865753.0,6960306.0,0.22,1.0,0.248,0.189,0.009,0.8524,5636000.0,4299000.0,214000.0,94952000.0,-0.0244,0.0,94952000.0,0.0,68893000.0,71150000.0,23802000.0,0.0,23472000.0,10321000.0,327000.0,0.0,13151000.0,0.0,13151000.0,1.91,1.88,6889621.0,6977910.0,0.86,1.0,0.286,0.2472,0.139,0.1281,27114000.0,23472000.0,13478000.0,28.082,217.757,2.824,6.6152,11.3376,0.2356,0.0299,0.0,110.9252,7.333,0.0155,0.7795,0.0,1495067000.0,1462644000.0,21361000.0,0.0,0.0,-0.1831,0.068,0.009,0.247,0.063,1.4664,0.0,85.457,0.0,4.4451,0.0,0.0,0.45,8.0,0.7256,0.0,1470585000.0,192049250.0,1511930500.0,1.766,13.782,0.0,-0.3692,NRIM,33.849998,35.2257576060606,232405725.318494
2017-09-30,0.028,1.0628,0.7845,0.7778,0.7955,-0.0021,0.9375,-0.0109,0.0508,-0.0361,-0.1658,0.0,0.1,0.8692,0.0,-0.0361,0.991,-0.0015,26211000.0,0.028,0.0,26211000.0,0.0,17024000.0,17630000.0,8581000.0,0.0,8503000.0,2980000.0,78000.0,0.0,5523000.0,0.0,5523000.0,0.8,0.79,6872273.0,6959035.0,0.22,1.0,0.356,0.3244,0.211,-0.0517,9328000.0,8503000.0,5601000.0,95762000.0,-0.0223,0.0,95762000.0,0.0,68648000.0,70757000.0,25005000.0,0.0,24221000.0,7694000.0,432000.0,0.0,16527000.0,0.0,16527000.0,2.39,2.36,6872273.0,6959035.0,0.84,1.0,0.284,0.2529,0.173,0.3104,27228000.0,24221000.0,16959000.0,28.292,218.402,-0.197,7.0982,12.6987,0.2509,0.032,0.0,-0.1054,0.275,0.0147,0.6495,0.0,1500915000.0,1462427000.0,14215000.0,0.0,0.0,1.3299,0.087,0.011,0.253,0.063,2.0174,0.0,49.2831,0.0,6.7367,0.0,0.0,0.351,11.0,0.7169,0.0,1481426750.0,190497250.0,1513916500.0,4.325,13.935,0.0,-0.1084,NRIM,34.950001,30.254285742857142,240185948.222273
2017-06-30,-0.0791,-0.1888,-0.1749,-0.1746,-0.1905,0.0041,-0.4897,-0.0166,0.0385,-0.0348,0.4589,0.0,0.1053,-0.6244,0.0,0.0172,-0.1848,0.0049,23706000.0,-0.0791,0.0,23706000.0,0.0,18206000.0,18510000.0,5196000.0,0.0,5044000.0,1455000.0,152000.0,0.0,3589000.0,0.0,3589000.0,0.52,0.51,6910679.0,6997727.0,0.21,1.0,0.246,0.2128,0.151,-1.0947,5822000.0,5044000.0,3741000.0,95047000.0,-0.0386,0.0,95047000.0,0.0,69286000.0,74313000.0,20734000.0,0.0,19840000.0,5741000.0,542000.0,0.0,14099000.0,0.0,14099000.0,2.04,2.01,6910679.0,6997727.0,0.82,1.0,0.239,0.2087,0.148,0.2179,22719000.0,19840000.0,14641000.0,27.732,212.874,-3.755,6.8393,3.7323,0.2466,0.0317,0.0,-6.9326,0.404,0.0148,0.768,0.0,1471106000.0,1492577000.0,16715500.0,0.0,0.0,0.043,0.075,0.009,0.209,0.063,1.7457,0.0,76.1705,0.0,5.6862,0.0,0.0,0.402,9.0,0.729,0.0,1497148250.0,188218000.0,1518111250.0,2.997,13.754,0.0,-0.1585,NRIM,30.4,30.527778027777785,210084641.6
2017-03-31,-0.0105,0.1086,0.133,0.1224,0.1458,0.0042,1.5191,0.0083,0.0461,0.0466,0.2373,0.0,0.1053,1.6339,0.0,-0.0551,0.0995,0.0047,22338000.0,-0.0105,0.0,22338000.0,0.0,15985000.0,16615000.0,5723000.0,0.0,5626000.0,1801000.0,97000.0,0.0,3825000.0,0.0,3825000.0,0.55,0.55,6909780.0,6993726.0,0.21,1.0,0.283,0.2519,0.171,0.899,6328000.0,5626000.0,3922000.0,97084000.0,-0.0144,0.0,97084000.0,0.0,68979000.0,75172000.0,21912000.0,0.0,21014000.0,6154000.0,546000.0,0.0,14860000.0,0.0,14860000.0,2.15,2.13,6909780.0,6993726.0,0.8,1.0,0.245,0.2165,0.153,0.3161,23785000.0,21014000.0,15406000.0,27.399,215.775,2.906,7.9115,11.7127,0.2887,0.0361,0.0,5.4925,0.382,0.0143,0.7156,0.0,1490957000.0,1464692000.0,13096000.0,0.0,0.0,-0.0442,0.08,0.01,0.216,0.064,2.2067,0.0,54.4583,0.0,7.4133,0.0,0.0,0.372,10.0,0.7105,0.0,1490572750.0,186220500.0,1524402500.0,4.441,14.05,0.0,-0.0642,NRIM,30.049999,29.244444500000004,207638882.09022
2016-12-31,-0.0257,-0.1266,-0.1259,-0.1186,-0.1356,0.0037,1.0511,0.018,0.0501,-0.0306,0.5377,0.0,0.0526,1.1822,0.0,0.0289,-0.0717,0.0037,23507000.0,-0.0257,0.0,23507000.0,0.0,17433000.0,18002000.0,5505000.0,0.0,5048000.0,1458000.0,105000.0,0.0,3590000.0,0.0,3590000.0,0.52,0.51,6897889.0,6993785.0,0.2,1.0,0.245,0.2147,0.153,1.572,5750000.0,5048000.0,3695000.0,97322000.0,-0.0245,0.0,97322000.0,0.0,69907000.0,75928000.0,21394000.0,0.0,20463000.0,6052000.0,579000.0,0.0,14411000.0,0.0,14411000.0,2.09,2.06,6883663.0,6974864.0,0.78,1.0,0.238,0.2103,0.148,0.1873,23194000.0,20463000.0,14990000.0,27.051,218.336,5.357,7.3215,7.3285,0.2707,0.0331,0.0,10.5279,0.385,0.0134,0.7416,0.0,1506059000.0,1506011000.0,16908500.0,0.0,0.0,-0.0223,0.078,0.009,0.21,0.064,1.3964,0.0,76.8502,0.0,5.7558,0.0,0.0,0.373,11.0,0.7183,0.0,1486194750.0,183920750.0,1521307250.0,2.648,14.138,0.0,-0.094,NRIM,31.6,29.785294205882355,217973292.4
2016-09-30,-0.0347,-0.4856,-0.4199,-0.4231,-0.4286,0.003,-1.5053,0.0006,0.0537,-0.2145,0.1288,0.0,0.0526,-1.6326,0.0,0.0518,-0.475,0.0039,25496000.0,-0.0347,0.0,25496000.0,0.0,17662000.0,21186000.0,4310000.0,0.0,4122000.0,1027000.0,188000.0,0.0,3095000.0,0.0,3095000.0,0.45,0.44,6882482.0,6973354.0,0.2,1.0,0.189,0.1617,0.121,-0.4067,4819000.0,4122000.0,3283000.0,97942000.0,0.0064,0.0,97942000.0,0.0,69422000.0,76123000.0,21819000.0,0.0,21195000.0,6267000.0,594000.0,0.0,14928000.0,0.0,14928000.0,2.16,2.14,6882482.0,6973354.0,0.77,1.0,0.244,0.2164,0.152,-0.0183,23901000.0,21195000.0,15522000.0,26.925,220.933,-1.507,7.3533,6.6642,0.2731,0.0329,0.0,-3.0081,0.444,0.0127,0.6927,0.0,1520570000.0,1525313000.0,14616000.0,0.0,0.0,0.1139,0.082,0.01,0.216,0.065,0.0506,0.0,57.7638,0.0,6.701,0.0,0.0,0.356,7.0,0.7088,0.0,1476563750.0,181531000.0,1514545250.0,-0.26,14.231,0.0,-3.3682,NRIM,25.75,25.62861088888889,177223911.5
2016-06-30,0.0142,-0.1673,-0.0901,-0.1,-0.087,0.0039,-2.0861,0.012,0.0717,-0.1667,-0.0322,0.0,0.0556,-1.1381,0.0,0.0614,-0.2249,0.0033,25743000.0,0.0142,0.0,25743000.0,0.0,17899000.0,19369000.0,6374000.0,0.0,6218000.0,1868000.0,156000.0,0.0,4350000.0,0.0,4350000.0,0.63,0.63,6877140.0,6968891.0,0.19,1.0,0.268,0.2415,0.169,-0.6206,6888000.0,6218000.0,4506000.0,98859000.0,0.1038,0.0,98859000.0,0.0,68552000.0,73140000.0,25719000.0,0.0,25086000.0,7918000.0,603000.0,0.0,17168000.0,0.0,17168000.0,2.49,2.47,6877140.0,6968891.0,0.76,1.0,0.281,0.2538,0.174,0.2526,27762000.0,25086000.0,17771000.0,26.705,216.96,-2.323,7.1205,10.8702,0.2666,0.0323,0.0,-3.8395,0.302,0.0173,0.6953,0.0,1492062000.0,1466275000.0,13822000.0,0.0,0.0,-0.0435,0.096,0.011,0.254,0.065,1.6595,0.0,50.1982,0.0,7.1523,0.0,0.0,0.305,6.0,0.6934,0.0,1454060250.0,179000750.0,1514328500.0,3.632,14.375,0.0,-0.1234,NRIM,26.290001,26.338888944444445,180800017.47714
2016-03-31,-0.0531,-0.0439,-0.052,-0.0577,-0.0588,0.0049,1.4008,0.0361,0.0734,-0.1139,-0.2364,0.0,0.0556,1.3438,0.0,0.0401,-0.2437,0.0033,22576000.0,-0.0531,0.0,22576000.0,0.0,16917000.0,17371000.0,5205000.0,0.0,5075000.0,1699000.0,130000.0,0.0,3376000.0,0.0,3376000.0,0.49,0.48,6877140.0,6964707.0,0.19,1.0,0.254,0.2248,0.15,0.3377,5737000.0,5075000.0,3506000.0,98498000.0,0.1891,0.0,98498000.0,0.0,67516000.0,70930000.0,27568000.0,0.0,26335000.0,8736000.0,609000.0,0.0,17599000.0,0.0,17599000.0,2.56,2.53,6877140.0,6964707.0,0.75,1.0,0.295,0.2674,0.179,0.3399,29017000.0,26335000.0,18208000.0,26.192,214.366,1.109,7.5949,11.5273,0.29,0.0348,0.0,2.4704,0.388,0.0173,0.7493,0.0,1474224000.0,1447180000.0,13519500.0,0.0,0.0,-0.0859,0.1,0.012,0.267,0.065,2.2604,0.0,43.3821,0.0,7.2856,0.0,0.0,0.293,6.0,0.6855,0.0,1445274750.0,175788500.0,1509818750.0,4.868,14.323,0.0,-0.1584,NRIM,23.91,23.589428399999996,164432417.4
