,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,-0.01,-0.2318,-0.0768,-0.1579,-0.1579,0.2982,0.0088,-0.0215,0.7975,0.0,0.0,0.0,0.4072,0.0,0.1231,-0.2318,0.0929,6262000.0,-0.01,0.0,6262000.0,0.0,4316000.0,4711000.0,1551000.0,0.0,1551000.0,361000.0,0.0,0.0,1190000.0,0.0,1190000.0,0.16,0.16,7295692.0,0.0,1.0,0.282,0.2477,0.19,0.3389,1764000.0,1551000.0,1190000.0,25336000.0,0.0633,0.0,25336000.0,0.0,16768000.0,18438000.0,6898000.0,0.0,6898000.0,3142000.0,0.0,0.0,3756000.0,0.0,3756000.0,0.522,0.512,7295692.0,0.095,1.0,0.302,0.2723,0.148,0.2698,7660000.0,6898000.0,3756000.0,11.769,119.726,0.291,4.1167,8.4157,0.3498,0.0344,0.0,1.8655,0.0,0.0,0.6892,0.0,873481000.0,842117000.0,0.0,2446000.0,0.0,-0.0441,0.045,0.004,0.272,0.029,1.9502,37.1108,0.0,0.0,0.0,10.3581,0.0,0.182,11.0,0.6618,0.0,810985000.0,84338000.0,874057250.0,0.937,3.473,0.0,-0.0668,BKJ,16.857143,16.5229934,122984523.327956
2018-03-31,0.0521,0.0717,0.2646,0.1173,0.1173,0.2069,-0.0026,-0.019,-0.4986,0.0,0.0,0.0,0.5317,0.0,0.1352,0.0717,0.098,6481000.0,0.0521,0.0,6481000.0,0.0,4290000.0,4703000.0,1778000.0,0.0,1778000.0,435000.0,0.0,0.0,1343000.0,0.0,1343000.0,0.181,0.181,7295075.0,0.0,1.0,0.306,0.2743,0.207,0.276,1985000.0,1778000.0,1343000.0,25399000.0,0.0805,0.0,25399000.0,0.0,16295000.0,18033000.0,7366000.0,0.0,7366000.0,3511000.0,0.0,0.0,3855000.0,0.0,3855000.0,0.552,0.542,7295075.0,0.095,1.0,0.317,0.29,0.152,0.245,8060000.0,7366000.0,3855000.0,11.595,117.539,0.245,1.6056,8.5108,0.1385,0.0137,0.0,1.3768,0.0,0.0,0.6619,0.0,857459000.0,807085000.0,0.0,2332500.0,0.0,-0.0324,0.046,0.004,0.29,0.029,1.7678,31.1124,0.0,0.0,0.0,10.8892,0.0,0.172,5.0,0.6416,0.0,791489250.0,82945750.0,872155750.0,0.853,3.482,0.0,-0.087,BKJ,15.857142000000001,16.291596529411766,115679040.17565002
2017-12-31,0.0213,-0.0614,-1.1263,-1.0658,-1.125,0.098,0.079,-0.0078,-0.4648,0.0,0.0,0.0,0.7987,0.0,0.1477,-0.0614,0.0884,6230000.0,0.0213,0.0,6230000.0,0.0,4343000.0,4794000.0,1436000.0,0.0,1436000.0,1562000.0,0.0,0.0,-126000.0,0.0,-126000.0,-0.01,-0.019,7218687.0,0.095,1.0,0.263,0.2305,-0.02,0.2769,1638000.0,1436000.0,-126000.0,25078000.0,0.0737,0.0,25078000.0,0.0,15784000.0,17831000.0,7247000.0,0.0,7247000.0,3673000.0,0.0,0.0,3574000.0,0.0,3574000.0,0.524,0.514,7218687.0,0.095,1.0,0.316,0.289,0.143,0.2233,7916000.0,7247000.0,3574000.0,11.541,122.932,0.239,1.8542,12.969,0.1607,0.0151,0.0,-14.7619,-9.5,0.0,0.6971,0.0,887407000.0,807173000.0,0.0,2360000.0,0.0,-0.0726,0.044,0.004,0.289,0.029,1.8181,35.2221,0.0,0.0,0.0,10.6263,0.0,0.181,5.0,0.6294,0.0,787187000.0,81430000.0,872709500.0,0.776,3.474,0.0,-0.138,BKJ,17.380953,16.689177575757576,125467659.46871102
2017-09-30,0.2136,1.1287,0.9838,0.8095,0.8095,-0.1142,0.0513,0.0317,-0.5245,0.0,0.0,-1.0,0.3986,0.0,0.0691,1.1287,0.0646,6363000.0,0.2136,0.0,6363000.0,0.0,3819000.0,4230000.0,2133000.0,0.0,2133000.0,784000.0,0.0,0.0,1349000.0,0.0,1349000.0,0.19,0.19,7042481.0,0.0,1.0,0.357,0.3352,0.212,0.1886,2273000.0,2133000.0,1349000.0,24948000.0,0.0911,0.0,24948000.0,0.0,15225000.0,17607000.0,7341000.0,0.0,7341000.0,2643000.0,0.0,0.0,4698000.0,0.0,4698000.0,0.695,0.695,7042481.0,0.0,1.0,0.32,0.2943,0.188,0.1938,7995000.0,7341000.0,4698000.0,11.87,124.655,0.17,2.137,14.9616,0.18,0.0171,0.0,1.0348,0.0,0.0,0.6002,0.0,877882000.0,787565000.0,0.0,2430000.0,0.0,-0.1404,0.059,0.005,0.294,0.029,1.3478,40.7019,0.0,0.0,0.0,10.2667,0.0,0.0,3.0,0.6103,0.0,777761750.0,79888750.0,856467750.0,0.687,3.543,0.0,-0.2364,BKJ,17.285715,16.85578211428572,121734319.458915
2017-06-30,0.0536,0.2754,0.2502,0.1728,0.25,0.2761,0.0542,0.0448,-0.5635,0.0,0.0,-1.0,8.1951,0.0,-0.0126,0.2754,0.0189,6325000.0,0.0536,0.0,6325000.0,0.0,3843000.0,4306000.0,2019000.0,0.0,2019000.0,730000.0,0.0,0.0,1289000.0,0.0,1289000.0,0.19,0.19,6675723.0,0.0,1.0,0.342,0.3192,0.204,0.2384,2164000.0,2019000.0,1289000.0,23828000.0,0.0095,0.0,23828000.0,0.0,14978000.0,17618000.0,6210000.0,0.0,6210000.0,2181000.0,0.0,0.0,4029000.0,0.0,4029000.0,0.609,0.609,6675723.0,0.057,1.0,0.288,0.2606,0.169,0.1886,6868000.0,6210000.0,4029000.0,12.028,129.705,0.226,2.5029,17.7434,0.2081,0.0193,0.0,1.3266,0.0,0.0,0.6076,0.0,865875000.0,764134000.0,0.0,1158000.0,0.0,-0.1181,0.052,0.005,0.261,0.028,1.6163,35.4768,0.0,0.0,0.0,20.5769,0.0,0.094,6.0,0.6286,0.0,774193250.0,78016750.0,845765250.0,0.673,3.569,0.0,-0.31,BKJ,15.952380999999999,15.719841277777777,106493676.746463
2017-03-31,0.025,-0.1783,-0.178,-0.19,-0.19,-0.1374,0.0829,0.0416,-0.0621,0.0,0.0,-1.0,0.572,0.0,0.0897,-0.1783,0.014,6160000.0,0.025,0.0,6160000.0,0.0,3779000.0,4501000.0,1659000.0,0.0,1659000.0,597000.0,0.0,0.0,1062000.0,0.0,1062000.0,0.162,0.162,6643866.0,0.0,1.0,0.299,0.2693,0.172,0.1896,1841000.0,1659000.0,1062000.0,23506000.0,0.0075,0.0,23506000.0,0.0,15027000.0,17732000.0,5774000.0,0.0,5774000.0,2003000.0,0.0,0.0,3771000.0,0.0,3771000.0,0.581,0.571,6643866.0,0.114,1.0,0.274,0.2456,0.16,0.134,6433000.0,5774000.0,3771000.0,11.819,129.394,0.176,3.5163,14.022,0.2975,0.0272,0.0,1.4426,0.0,0.0,0.6135,0.0,859674000.0,789876000.0,0.0,1250000.0,0.0,-0.2376,0.049,0.005,0.246,0.028,1.6287,38.8199,0.0,0.0,0.0,18.8048,0.0,0.196,8.0,0.6393,0.0,776016500.0,76800000.0,834645500.0,0.474,3.538,0.0,-0.4873,BKJ,14.523809,14.072751305555553,96494240.805594
2016-12-31,0.0877,-0.0261,-0.0348,-0.0617,-0.0617,0.3162,0.0243,0.0418,-0.0573,0.0,0.0,-1.0,0.2702,0.0,0.0946,-0.0261,0.0122,6100000.0,0.0877,0.0,6100000.0,0.0,3784000.0,4570000.0,1530000.0,0.0,1530000.0,532000.0,0.0,0.0,998000.0,0.0,998000.0,0.152,0.152,6632106.0,0.0,1.0,0.281,0.2508,0.164,0.1572,1717000.0,1530000.0,998000.0,23357000.0,0.0213,0.0,23357000.0,0.0,14716000.0,17222000.0,6135000.0,0.0,6135000.0,2134000.0,0.0,0.0,4001000.0,0.0,4001000.0,0.61,0.61,6632106.0,0.171,1.0,0.291,0.2627,0.171,0.1166,6800000.0,6135000.0,4001000.0,11.632,124.009,0.145,3.7707,11.7574,0.3242,0.0304,0.0,1.6974,0.0,0.0,0.6203,0.0,822440000.0,769472000.0,0.0,2399500.0,0.0,-0.4339,0.053,0.005,0.263,0.029,1.5961,35.9421,0.0,0.0,0.0,9.7341,0.0,0.28,4.0,0.63,0.0,767615000.0,75756750.0,818200500.0,0.411,3.522,0.0,-0.5734,BKJ,12.857142,11.745938294117654,85269928.601052
2016-09-30,-0.1237,-0.5215,-0.4985,-0.475,-0.475,0.1597,0.0307,0.0385,0.1245,0.0,0.0,0.0,-0.2802,0.0,0.0454,-0.5215,0.0096,5243000.0,-0.1237,0.0,5243000.0,0.0,3572000.0,4241000.0,1002000.0,0.0,1002000.0,322000.0,0.0,0.0,680000.0,0.0,680000.0,0.105,0.105,6615043.0,0.057,1.0,0.219,0.1911,0.13,0.1636,1146000.0,1002000.0,680000.0,22864000.0,0.0745,0.0,22864000.0,0.0,14389000.0,16689000.0,6175000.0,0.0,6175000.0,2138000.0,0.0,0.0,4037000.0,0.0,4037000.0,0.629,0.619,6615043.0,0.229,1.0,0.298,0.2701,0.177,0.1102,6810000.0,6175000.0,4037000.0,11.505,126.238,0.13,4.7842,14.1237,0.4158,0.0379,0.0,2.3176,0.543,0.0,0.6813,0.0,835072000.0,773291000.0,0.0,1039000.0,0.0,-0.4556,0.054,0.005,0.27,0.028,1.4811,33.1731,0.0,0.0,0.0,22.0058,0.0,0.364,4.0,0.6293,0.0,763812000.0,74759000.0,813320500.0,0.381,3.456,0.0,-0.5785,BKJ,10.828571,10.68121691666667,71631462.793553
2016-06-30,0.0475,-0.1915,-0.2032,-0.19,-0.24,-0.4553,0.023,0.0584,0.2867,0.0,0.0,0.0,-0.9299,0.0,0.1556,-0.1915,0.0003,6003000.0,0.0475,0.0,6003000.0,0.0,3892000.0,4420000.0,1583000.0,0.0,1583000.0,552000.0,0.0,0.0,1031000.0,0.0,1031000.0,0.162,0.152,6552043.0,0.057,1.0,0.288,0.2637,0.172,0.0273,1729000.0,1583000.0,1031000.0,23604000.0,0.1538,0.0,23604000.0,0.0,14234000.0,16337000.0,7267000.0,0.0,7267000.0,2554000.0,0.0,0.0,4713000.0,0.0,4713000.0,0.724,0.714,6552043.0,0.229,1.0,0.335,0.3079,0.2,0.1209,7914000.0,7267000.0,4713000.0,11.512,125.365,0.025,5.8426,13.4691,0.5075,0.0466,0.0,1.2997,0.352,0.0,0.6483,0.0,821396000.0,771427000.0,0.0,0.0,0.0,-0.8776,0.064,0.006,0.308,0.029,1.2226,0.0,0.0,0.0,0.0,0.0,0.0,0.316,5.0,0.603,0.0,754986000.0,73878250.0,807098000.0,0.436,3.603,0.0,-0.5047,BKJ,11.114285,10.827777750000005,72821273.234255
2016-03-31,0.0833,0.1738,0.1495,0.0526,0.0526,0.2704,0.0146,0.0545,-0.2056,0.0,0.0,0.0,-0.3994,0.0,0.0279,0.1738,0.0004,6010000.0,0.0833,0.0,6010000.0,0.0,3468000.0,3991000.0,2019000.0,0.0,2019000.0,727000.0,0.0,0.0,1292000.0,0.0,1292000.0,0.2,0.2,6552253.0,0.057,1.0,0.367,0.3359,0.215,0.1236,2207000.0,2019000.0,1292000.0,23332000.0,0.1953,0.0,23332000.0,0.0,13710000.0,15690000.0,7642000.0,0.0,7642000.0,2666000.0,0.0,0.0,4976000.0,0.0,4976000.0,0.762,0.762,6552253.0,0.229,1.0,0.356,0.3275,0.213,0.2156,8296000.0,7642000.0,4976000.0,11.347,121.164,0.113,3.8014,9.5436,0.335,0.0314,0.0,1.3746,0.285,0.0,0.577,0.0,793894000.0,756270000.0,0.0,0.0,0.0,-0.5816,0.068,0.006,0.328,0.029,1.383,0.0,0.0,0.0,0.0,0.0,0.0,0.301,4.0,0.5876,0.0,751427750.0,72832250.0,802484750.0,0.768,3.561,0.0,-0.269,BKJ,11.6,10.237006714285718,76006134.8
