,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.108,0.479,0.5654,0.625,0.625,0.0161,0.2504,-0.0099,-0.1063,-0.0037,0.0242,0.0,-0.0667,0.2504,0.0,0.0513,-0.1593,0.0269,12386000.0,-0.108,0.0,12386000.0,0.0,2990000.0,3395000.0,8991000.0,0.0,14933000.0,0.0,0.0,0.0,14933000.0,2297000.0,12636000.0,0.13,0.13,98271000.0,102205000.0,0.14,1.0,1.215,1.2056,1.02,2.864,15051000.0,14933000.0,14933000.0,57272000.0,-0.1559,0.0,57272000.0,0.0,12648000.0,13439000.0,43833000.0,0.0,40954000.0,0.0,0.0,0.0,40954000.0,8987000.0,31967000.0,0.33,0.33,98271000.0,102205000.0,0.59,1.0,0.723,0.7151,0.558,1.7758,41425000.0,40954000.0,40954000.0,6.328,54.125,0.361,47.1366,0.1281,7.4491,0.8709,0.0,2.8074,1.077,0.0,0.2414,0.0,5318950000.0,9938522000.0,17068000.0,2293500.0,0.0,0.0,0.002,0.0,0.0,0.049,0.006,0.715,0.01,3.1816,14.6071,110.0761,0.0,3.3555,24.9714,0.0,1.788,131.0,0.2208,0.0,10491776250.0,655364500.0,5612431250.0,1.035,0.583,0.0,0.0,0.0016,0.0,0.0,ANH,4.97,5.022857142857142,488406870.0
2018-03-31,-0.0901,-1.1852,-1.3774,-1.3571,-1.3571,-0.0235,0.8995,0.0631,-0.0422,0.0787,-0.2651,0.0,0.0,0.8995,0.0,-0.043,-0.1076,0.0259,14721000.0,-0.0901,0.0,14721000.0,0.0,2847000.0,3233000.0,11488000.0,0.0,-2853000.0,0.0,0.0,0.0,-2853000.0,2297000.0,-5150000.0,-0.05,-0.05,98185000.0,98185000.0,0.15,1.0,-0.186,-0.1938,-0.35,1.2773,-2735000.0,-2853000.0,-2853000.0,58772000.0,-0.0984,0.0,58772000.0,0.0,12502000.0,13235000.0,45537000.0,0.0,36118000.0,0.0,0.0,0.0,36118000.0,8715000.0,27403000.0,0.28,0.28,98185000.0,98185000.0,0.6,1.0,0.623,0.6145,0.466,1.6096,36587000.0,36118000.0,36118000.0,6.487,56.846,0.192,49.8312,0.1827,7.6818,0.8766,0.0,-3.6511,-3.0,0.0,0.1934,0.0,5581447000.0,10456183000.0,21112500.0,9302500.0,0.0,0.0,0.0017,0.0,0.0,0.041,0.005,0.615,0.01,3.4522,14.2343,111.0861,0.0,2.7838,6.3179,0.0,2.143,152.0,0.2127,0.0,10505652750.0,669308000.0,5625724500.0,0.963,0.599,0.0,0.0,0.0015,0.0,0.0,ANH,4.8,4.7952941176470585,471288000.0
2017-12-31,-0.1397,0.0243,-0.0165,-0.0667,-0.0667,-0.1086,-0.3203,0.0685,0.0481,0.0686,0.1165,0.0,0.0,-0.3203,0.0,-0.0214,-0.1664,0.0249,16386000.0,-0.1397,0.0,16386000.0,0.0,3437000.0,3437000.0,12949000.0,0.0,16205000.0,0.0,0.0,0.0,16205000.0,2278000.0,13927000.0,0.14,0.14,98087000.0,101922000.0,0.15,1.0,0.996,0.989,0.85,3.8312,16323000.0,16205000.0,16205000.0,60229000.0,-0.14,0.0,60229000.0,0.0,13305000.0,13305000.0,46924000.0,0.0,54372000.0,0.0,0.0,0.0,54372000.0,8173000.0,46199000.0,0.48,0.47,96764000.0,100479000.0,0.6,1.0,0.91,0.9028,0.767,1.4495,54837000.0,54372000.0,54372000.0,6.912,58.78,0.64,51.3258,0.2389,7.4257,0.8732,0.0,4.5076,1.071,0.0,0.2098,0.0,5765541000.0,10776505000.0,17147000.0,1966000.0,0.0,0.0,0.0012,0.0,0.0,0.069,0.008,0.903,0.011,1.8897,13.7688,109.6351,0.0,3.5125,30.6353,0.0,1.25,102.0,0.2209,0.0,10322792500.0,672130250.0,5542886250.0,0.902,0.622,0.0,0.0,0.0014,0.0,0.0,ANH,5.44,5.586969696969697,533593280.00000006
2017-09-30,-0.2646,-0.5522,-0.6038,-0.6071,-0.5926,0.0011,0.7539,0.022,0.0202,0.049,-0.6757,0.0,0.0,0.7539,0.0,-0.018,-0.32,0.0174,13779000.0,-0.2646,0.0,13779000.0,0.0,3374000.0,3374000.0,10405000.0,0.0,12669000.0,0.0,0.0,0.0,12669000.0,2115000.0,10554000.0,0.11,0.11,97547000.0,100702000.0,0.15,1.0,0.928,0.9194,0.766,-1.1139,12786000.0,12669000.0,12669000.0,62889000.0,-0.1451,0.0,62889000.0,0.0,12705000.0,13382000.0,49507000.0,0.0,53987000.0,0.0,0.0,0.0,53987000.0,7555000.0,46432000.0,0.48,0.48,97547000.0,100702000.0,0.6,1.0,0.866,0.8584,0.738,1.8332,54449000.0,53987000.0,53987000.0,7.019,59.292,-0.157,51.6853,0.3039,7.3631,0.8717,0.0,-1.4543,1.364,0.0,0.2449,0.0,5783787000.0,10795895000.0,89289000.0,76307500.0,0.0,0.0,0.0015,0.0,0.0,0.07,0.009,0.858,0.012,2.4829,65.2298,253.8267,0.0,0.7043,0.8242,0.0,1.25,96.0,0.202,0.0,10144600000.0,660413000.0,5450445000.0,1.182,0.645,0.0,0.0,0.0026,0.0,0.0,ANH,6.01,6.070285714285714,586257470.0
2017-06-30,0.2374,8.4188,3.6934,3.6667,3.6667,0.044,0.4806,-0.0582,0.0629,-0.0706,-0.5998,0.0,0.0,0.4806,0.0,-0.223,0.4143,-0.0068,13886000.0,0.2374,0.0,13886000.0,0.0,2844000.0,3191000.0,10695000.0,0.0,10097000.0,0.0,0.0,0.0,10097000.0,2025000.0,8072000.0,0.08,0.08,95696000.0,100590000.0,0.15,1.0,0.735,0.7271,0.581,2.043,10213000.0,10097000.0,10097000.0,67847000.0,-0.1489,0.0,67847000.0,0.0,12767000.0,13444000.0,54403000.0,0.0,69607000.0,0.0,0.0,0.0,69607000.0,7091000.0,62516000.0,0.65,0.64,95696000.0,100590000.0,0.6,1.0,1.033,1.0259,0.921,1.0061,70065000.0,69607000.0,69607000.0,7.081,56.137,0.296,48.5843,0.2865,6.8613,0.8655,0.0,3.5145,1.875,0.0,0.2048,0.0,5372123000.0,9994028000.0,29501000.0,1147500.0,0.0,0.0,0.0014,0.0,0.0,0.096,0.012,1.026,0.013,1.0919,12.3465,90.7241,0.0,2.2998,59.1259,0.0,0.923,73.0,0.1882,0.0,10052828500.0,654146000.0,5419290000.0,0.713,0.709,0.0,0.0,0.0032,0.0,0.0,ANH,6.01,6.053333333333332,575132960.0
2017-03-31,-0.2306,1.7604,1.6234,1.6364,1.6364,0.0291,-0.6848,-0.1273,0.0315,-0.1465,-0.405,0.0,0.0,-0.6848,0.0,-0.1764,-0.2609,-0.0205,16178000.0,-0.2306,0.0,16178000.0,0.0,2975000.0,3305000.0,12873000.0,0.0,15401000.0,0.0,0.0,0.0,15401000.0,1755000.0,13646000.0,0.14,0.14,95705000.0,100544000.0,0.15,1.0,0.959,0.952,0.843,0.6119,15516000.0,15401000.0,15401000.0,65183000.0,-0.3145,0.0,65183000.0,0.0,13583000.0,13913000.0,51270000.0,0.0,58149000.0,0.0,0.0,0.0,58149000.0,6702000.0,51447000.0,0.54,0.53,95705000.0,100544000.0,0.6,1.0,0.899,0.8921,0.789,0.906,58603000.0,58149000.0,58149000.0,6.773,54.857,0.103,47.3946,0.64,6.9976,0.864,0.0,0.7254,1.071,0.0,0.1839,0.0,5250094000.0,9724742000.0,32621500.0,8156500.0,0.0,0.0,0.0012,0.0,0.0,0.08,0.009,0.892,0.012,1.1479,91.3466,136.2835,0.0,1.9982,7.9915,0.0,1.111,89.0,0.2084,0.0,10218632750.0,645210500.0,5502214000.0,0.617,0.681,0.0,0.0,0.0043,0.0,0.0,ANH,5.55,5.420833333333334,531162750.0
2016-12-31,-0.1565,-0.5198,-0.5477,-0.5,-0.5,-0.0242,1.392,-0.1869,-0.0294,-0.2019,-0.6163,0.0,0.0,1.392,0.0,0.0248,-0.189,-0.0412,19046000.0,-0.1565,0.0,19046000.0,0.0,3512000.0,3512000.0,15534000.0,0.0,15820000.0,0.0,0.0,0.0,15820000.0,1660000.0,14160000.0,0.15,0.15,95700000.0,114340000.0,0.15,1.0,0.837,0.8306,0.743,4.8497,15934000.0,15820000.0,15820000.0,70032000.0,-0.3112,0.0,70032000.0,0.0,14219000.0,14219000.0,55813000.0,0.0,22493000.0,0.0,0.0,0.0,22493000.0,6583000.0,15910000.0,0.17,0.17,96408000.0,101068000.0,0.6,1.0,0.328,0.3212,0.227,1.1504,22945000.0,22493000.0,22493000.0,6.595,56.382,0.965,49.2307,0.4537,7.4654,0.8732,0.0,6.5231,1.0,0.0,0.1844,0.0,5395776000.0,10063735000.0,29217500.0,830000.0,0.0,0.0,0.0053,0.0,0.0,0.025,0.003,0.321,0.012,5.0639,8.6518,84.4485,0.0,2.3969,84.3759,0.0,3.529,234.0,0.203,0.0,10609328250.0,643544000.0,5693585000.0,0.836,0.726,0.0,0.0,0.0048,0.0,0.0,ANH,5.17,5.21264705882353,494769000.0
2016-09-30,-0.2472,2.2968,2.1361,2.2174,2.1739,-0.018,-4.9021,-0.2308,0.0143,-0.2686,1.4233,0.0,0.0,-4.9021,0.0,-0.0247,-0.2839,-0.0639,18737000.0,-0.2472,0.0,18737000.0,0.0,3436000.0,3436000.0,15301000.0,0.0,28289000.0,0.0,0.0,0.0,28289000.0,1651000.0,26638000.0,0.28,0.27,95881000.0,100590000.0,0.15,1.0,1.516,1.5098,1.422,-3.3288,28402000.0,28289000.0,28289000.0,73567000.0,-0.3046,0.0,73567000.0,0.0,14135000.0,14135000.0,59432000.0,0.0,39619000.0,0.0,0.0,0.0,39619000.0,6559000.0,33060000.0,0.33,0.32,95881000.0,100590000.0,0.6,1.0,0.545,0.5385,0.449,0.3645,40067000.0,39619000.0,39619000.0,6.88,59.023,-0.651,50.1264,0.3809,7.2858,0.8493,0.0,-2.3414,0.536,0.0,0.1834,0.0,5659167000.0,10428809000.0,95244500.0,70688000.0,0.0,0.0,0.0042,0.0,0.0,0.05,0.006,0.539,0.012,0.811,701.4319,669.0236,0.0,0.7724,1.0407,0.0,1.818,137.0,0.1921,0.0,11216968750.0,655326250.0,6003726000.0,0.28,0.767,0.0,0.0,0.0035,0.0,0.0,ANH,4.92,4.977222222222223,471734520.0
2016-06-30,-0.578,-1.0685,-1.1642,-1.1667,-1.1765,-0.1122,-0.3626,-0.2234,-0.0453,-0.2369,-0.3177,0.0,0.0,-0.3626,0.0,0.0717,-0.6737,-0.0755,11222000.0,-0.578,0.0,11222000.0,0.0,3660000.0,3660000.0,7562000.0,0.0,-1361000.0,0.0,0.0,0.0,-1361000.0,1636000.0,-2997000.0,-0.03,-0.03,96355000.0,96355000.0,0.15,1.0,-0.111,-0.1213,-0.267,1.7074,-1249000.0,-1361000.0,-1361000.0,79721000.0,-0.1933,0.0,79721000.0,0.0,14222000.0,14222000.0,65499000.0,0.0,-10484000.0,0.0,0.0,0.0,-10484000.0,6540000.0,-17024000.0,-0.18,-0.18,96355000.0,96355000.0,0.6,1.0,-0.126,-0.1315,-0.214,1.3192,-10039000.0,-10484000.0,-10484000.0,6.662,59.196,0.199,51.9194,0.5113,7.7938,0.8771,0.0,-6.3931,-5.0,0.0,0.3261,0.0,5703819000.0,10657245000.0,51946500.0,0.0,0.0,0.0,0.007,0.0,0.0,-0.026,-0.003,-0.132,0.012,-6.1776,0.0,192.9275,0.0,1.5347,0.0,0.0,-3.333,-546.0,0.1784,0.0,12081922500.0,664110000.0,6428237750.0,1.091,0.827,0.0,0.0,0.0026,0.0,0.0,ANH,4.7,4.663333333333332,452868500.0
2016-03-31,-0.2384,-0.2421,-0.3424,-0.2941,-0.2941,-0.0888,3.8582,-0.1637,-0.0529,-0.1685,-0.252,0.0,0.0,3.8582,0.0,-0.0008,-0.2742,-0.0888,21028000.0,-0.2384,0.0,21028000.0,0.0,3612000.0,3612000.0,17416000.0,0.0,-20255000.0,0.0,0.0,0.0,-20255000.0,1636000.0,-21891000.0,-0.22,-0.22,97704000.0,97704000.0,0.15,1.0,-0.958,-0.9632,-1.041,1.4936,-20143000.0,-20255000.0,-20255000.0,95091000.0,0.0865,0.0,95091000.0,0.0,13977000.0,13977000.0,81114000.0,0.0,10755000.0,0.0,0.0,0.0,10755000.0,6533000.0,4222000.0,0.03,0.02,97704000.0,97704000.0,0.6,1.0,0.118,0.1131,0.044,1.2206,11196000.0,10755000.0,10755000.0,6.566,61.569,0.321,54.3941,0.4358,8.284,0.8835,0.0,-1.4347,-0.682,0.0,0.1718,0.0,6015578000.0,11287524000.0,47795000.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.006,0.001,0.113,0.014,27.4905,0.0,157.0109,0.0,1.9896,0.0,0.0,20.0,587.0,0.147,0.0,12889769500.0,685450500.0,6838544750.0,1.188,0.973,0.0,0.0,0.0016,0.0,0.0,ANH,4.66,4.654285714285715,455300640.0
