,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2015-12-31,0.227,0.2389,0.2664,0.2676,0.2571,-0.2235,0.2288,0.1438,0.7194,1.737,0.0,0.0,-0.2273,0.0,0.1556,0.2498,0.0058,169042000.0,0.1864,91404000.0,77638000.0,0.0,23711000.0,29655000.0,47983000.0,1025000.0,55995000.0,21871000.0,0.0,0.0,34124000.0,0.0,34124000.0,0.9,0.88,37975997.0,0.0,0.4593,0.337,0.3373,0.202,0.3265,57020000.0,57020000.0,34124000.0,501990000.0,0.1786,280674000.0,221316000.0,0.0,88168000.0,108003000.0,113313000.0,5587000.0,141912000.0,57949000.0,0.0,0.0,83963000.0,0.0,83963000.0,2.21,2.18,37975997.0,,1.8,0.4409,0.294,0.2938,0.167,0.143,147499000.0,147499000.0,83963000.0,5.648,18.743,1.453,8.4167,6.1593,1.4901,0.4305,55.6293,1.39,1.6839,0.0,0.0414,0.1403,0.0,158870000.0,711796000.0,38134000.0,390234000.0,2735500.0,2102500.0,0.0,-0.0394,0.012,-4.0902,-0.0134,0.0,0.492,0.114,0.6977,0.294,3.0,0.684,0.9253,1.54,2.9135,0.0,183.5094,238.7586,0.0,0.814,7.0,0.1756,0.0,451140750.0,170645500.0,734391000.0,1.89,13.219,26.4004,0.4868,-0.0759,0.0162,-0.0117,0.0,HF,31.07,33.22742842857143,1179914226.79
2015-09-30,0.0263,0.1152,0.0682,0.0625,0.0638,-0.6097,-0.1542,0.1222,-0.545,0.0211,0.0,0.0,-0.6609,0.0,0.0808,-0.0395,0.0042,113685000.0,0.0095,63549000.0,50136000.0,0.0,20125000.0,24759000.0,25377000.0,1524000.0,32894000.0,13638000.0,0.0,0.0,19256000.0,0.0,19256000.0,0.51,0.5,37835667.0,0.0,0.441,0.303,0.3027,0.169,0.0823,34418000.0,34418000.0,19256000.0,475437000.0,0.1473,268485000.0,206952000.0,0.0,84976000.0,103229000.0,103723000.0,5744000.0,130759000.0,53975000.0,0.0,0.0,76784000.0,0.0,76784000.0,2.03,2.0,37835667.0,,1.8,0.4353,0.287,0.2871,0.162,0.1852,136503000.0,136503000.0,76784000.0,4.703,11.182,0.247,2.2916,4.7194,0.4873,0.191,22.584,1.804,0.5875,0.0,0.0681,0.177,0.0,125963000.0,423083000.0,6619000.0,174477000.0,3734000.0,1829500.0,0.0,-0.1725,0.0163,-5.1593,-0.0172,0.0,0.469,0.11,0.544,0.287,6.0,0.679,1.2271,1.8302,2.8966,0.0,127.3265,259.8726,0.0,0.887,11.0,0.1787,0.0,415339000.0,163630750.0,699821500.0,2.327,12.566,23.7644,0.5547,-0.0657,0.0161,-0.013,0.0,HF,33.759997999999996,36.44694438888891,1277332042.2486658
2015-06-30,0.3428,0.7072,0.6794,0.697,0.6667,-0.0404,0.5599,0.1291,1.3572,0.1201,0.0,0.0,-0.0544,0.0,0.2076,0.4926,0.0042,124992000.0,0.3187,69342000.0,55650000.0,0.0,23300000.0,28230000.0,27420000.0,1730000.0,35166000.0,13992000.0,0.0,0.0,21174000.0,0.0,21174000.0,0.56,0.55,37833071.0,0.0,0.4452,0.295,0.2952,0.169,0.2153,36896000.0,36896000.0,21174000.0,474363000.0,0.2126,268697000.0,205666000.0,0.0,83472000.0,100899000.0,104767000.0,4874000.0,128075000.0,52521000.0,0.0,0.0,75554000.0,0.0,75554000.0,2.0,1.97,37833071.0,,1.8,0.4336,0.28,0.2803,0.159,0.224,132949000.0,132949000.0,75554000.0,4.145,20.617,0.711,11.8963,4.4757,2.87,0.5569,21.3272,1.221,1.3186,0.0,0.0349,0.1864,0.0,115217000.0,780018000.0,-15160000.0,539715000.0,4421500.0,1280500.0,0.0,-0.0361,0.0182,-4.5633,-0.0081,0.0,0.476,0.105,0.5535,0.28,3.0,0.658,1.4811,1.3335,3.5949,0.0,107.2855,370.4514,0.0,0.9,15.0,0.176,0.0,445803750.0,158628250.0,720517500.0,2.809,12.538,27.2772,0.5986,-0.0503,0.0155,-0.0119,0.0,HF,41.73,41.19916672222222,1578774052.83
2015-03-31,0.2649,1.5629,1.5382,1.5,1.5,0.1541,1.4711,0.065,6.8213,0.3191,0.0,-0.0164,0.1403,0.0,-0.0393,2.0816,0.0115,94271000.0,0.2399,56379000.0,37892000.0,0.0,21032000.0,25359000.0,12533000.0,1308000.0,17857000.0,8448000.0,0.0,0.0,9409000.0,0.0,9409000.0,0.25,0.25,37677981.0,1.8,0.4019,0.203,0.2033,0.1,-0.2087,19165000.0,19165000.0,9409000.0,444158000.0,0.1768,252698000.0,191460000.0,0.0,79466000.0,95742000.0,95718000.0,3518000.0,114147000.0,47159000.0,0.0,0.0,66988000.0,0.0,66988000.0,1.77,1.75,37677981.0,,1.8,0.4311,0.265,0.2649,0.151,0.2427,117665000.0,117665000.0,66988000.0,3.539,24.068,-0.522,16.0568,3.7819,4.5375,0.6486,14.6521,1.137,-2.0199,7.2,0.0278,0.2231,0.0,91955000.0,906846000.0,-38279000.0,700137000.0,3099500.0,1252500.0,0.0,0.0353,0.0207,-7.3963,-0.0071,0.0,0.435,0.103,0.4927,0.265,3.0,0.685,1.688,1.1916,2.8976,0.0,143.2999,354.6172,0.0,1.017,12.0,0.1789,0.0,389707250.0,154000750.0,647992750.0,2.862,11.788,33.4466,0.6548,-0.0465,0.0158,-0.0118,0.0,HF,37.540001000000004,36.324166777777776,1414431444.4179811
2014-12-31,0.0614,0.1726,0.1888,0.1639,0.1667,0.7565,0.2378,0.0504,0.977,0.3394,0.0,0.0,0.6977,0.0,0.0356,0.0575,0.011,142489000.0,0.088,79215000.0,63274000.0,0.0,20519000.0,24881000.0,38393000.0,1182000.0,44842000.0,17897000.0,0.0,0.0,26945000.0,0.0,26945000.0,0.71,0.7,37758519.0,0.0,0.4441,0.323,0.323,0.189,0.5013,46024000.0,46024000.0,26945000.0,425918000.0,0.1977,242393000.0,183525000.0,0.0,80327000.0,96273000.0,87252000.0,2466000.0,103512000.0,42226000.0,0.0,0.0,61286000.0,0.0,61286000.0,1.62,1.61,37758519.0,,1.83,0.4309,0.249,0.2488,0.144,0.2456,105978000.0,105978000.0,61286000.0,4.938,15.358,1.892,4.9232,6.1457,0.997,0.3076,38.9374,1.474,2.7462,0.0,0.0403,0.144,0.0,135948000.0,579893000.0,4848000.0,247027000.0,1278500.0,1732500.0,0.0,-0.0347,0.011,-5.0254,-0.018,0.0,0.404,0.12,0.6354,0.249,6.0,0.836,1.7885,1.7885,1.2546,0.0,333.1388,245.8401,0.0,1.13,13.0,0.1886,0.0,268670250.0,151609500.0,509167000.0,2.77,11.28,42.9757,0.4194,-0.0457,0.0208,-0.0117,0.0,HF,35.919998,34.91028582857143,1356285926.962962
2014-09-30,0.2317,0.4268,0.3508,0.3333,0.3429,0.2185,0.4656,0.0232,25.6584,-0.0083,0.0,0.0,0.3043,0.0,0.0437,0.4063,0.0115,112611000.0,0.2594,63761000.0,48850000.0,0.0,18621000.0,22429000.0,26421000.0,654000.0,30210000.0,12184000.0,0.0,0.0,18026000.0,0.0,18026000.0,0.48,0.47,37676946.0,0.0,0.4338,0.274,0.2741,0.16,0.2451,30864000.0,30864000.0,18026000.0,414397000.0,0.2872,234534000.0,179863000.0,0.0,79622000.0,94699000.0,85164000.0,1553000.0,97649000.0,40643000.0,0.0,0.0,57006000.0,0.0,57006000.0,1.52,1.5,37676946.0,,1.83,0.434,0.239,0.2394,0.138,0.1816,99202000.0,99202000.0,57006000.0,4.191,13.684,0.733,5.0576,4.2654,1.2067,0.355,47.1927,1.456,1.6082,0.0,0.0395,0.1654,0.0,113636000.0,515590000.0,-16151000.0,296336000.0,3710500.0,1425500.0,0.0,-0.0478,0.014,-5.1841,-0.0123,0.0,0.383,0.119,0.4181,0.239,6.0,0.863,1.3638,1.123,3.2545,0.0,111.6823,290.7029,0.0,1.204,12.0,0.1921,0.0,254069750.0,148891750.0,480148000.0,1.997,10.999,63.8777,0.4687,-0.032,0.022,-0.006,0.0,HF,28.950001,31.0355555,1090747624.376946
2014-06-30,0.2042,-0.0077,-0.0376,-0.0571,-0.0571,-0.0467,0.3013,-0.0156,2.0086,1.0356,0.0,0.0,-0.0536,0.0,0.2805,0.1706,0.0115,94787000.0,0.1701,53343000.0,41444000.0,0.0,19294000.0,23073000.0,18371000.0,374000.0,21238000.0,8630000.0,0.0,0.0,12608000.0,0.0,12608000.0,0.33,0.33,37674127.0,0.0,0.4372,0.228,0.228,0.133,0.3003,21612000.0,21612000.0,12608000.0,391200000.0,0.2972,220525000.0,170675000.0,0.0,78843000.0,93145000.0,77530000.0,1049000.0,88921000.0,36596000.0,0.0,0.0,52325000.0,0.0,52325000.0,1.4,1.38,37674127.0,,1.83,0.4363,0.23,0.23,0.134,0.1759,89970000.0,89970000.0,52325000.0,3.671,13.197,0.755,5.0681,3.5357,1.3805,0.3685,57.7861,1.429,2.3077,0.0,0.0404,0.2036,0.0,102801000.0,497198000.0,-37433000.0,315329000.0,3110000.0,844500.0,0.0,-0.0218,0.0201,-6.1406,-0.0067,0.0,0.355,0.12,0.3328,0.23,6.0,0.894,1.3865,0.7725,3.8917,0.0,125.7878,463.2327,0.0,1.307,15.0,0.2015,0.0,210171500.0,147553000.0,437512000.0,1.827,10.384,85.7674,0.477,-0.0514,0.0276,-0.0095,0.0,HF,37.189999,33.33914274285714,1401100745.455873
2014-03-31,0.5463,0.6197,0.6006,0.6667,0.6667,-0.3506,-0.2757,-0.0163,-0.6346,1.2424,0.0,0.0,-0.3598,0.0,0.4286,8.4581,0.005,76031000.0,0.4024,46074000.0,29957000.0,0.0,21893000.0,25890000.0,4067000.0,256000.0,7222000.0,3515000.0,0.0,0.0,3707000.0,0.0,3707000.0,0.1,0.1,37250495.0,1.83,0.394,0.098,0.0984,0.049,-0.301,7478000.0,7478000.0,3707000.0,377421000.0,0.3136,213774000.0,163647000.0,0.0,74616000.0,88794000.0,74853000.0,968000.0,89169000.0,36352000.0,0.0,0.0,52817000.0,0.0,52817000.0,1.42,1.4,37250495.0,,1.83,0.4336,0.239,0.2388,0.14,0.1866,90137000.0,90137000.0,52817000.0,3.323,9.583,-0.614,2.0765,2.8137,0.625,0.2049,29.2109,1.7,-6.061,18.3,0.0543,0.2879,0.0,79510000.0,356955000.0,-60684000.0,215989000.0,1932500.0,965000.0,0.0,0.0186,0.0498,-13.9588,-0.0055,0.0,0.358,0.13,0.2935,0.239,8.0,0.926,1.4005,1.0203,2.585,0.0,195.3019,391.1098,0.0,1.289,13.0,0.1977,0.0,179581000.0,147696250.0,407517000.0,1.891,10.132,93.1167,0.6136,-0.0479,0.0253,-0.0094,0.0,HF,33.610001000000004,32.18999991428573,1251989174.2004952
2013-12-31,0.3733,1.728,0.1536,0.1509,0.1321,0.3737,-0.1715,0.4341,-0.6409,-0.4271,0.0,-1.0,0.3785,0.0,0.1607,0.5767,0.0116,130968000.0,0.346,71356000.0,59612000.0,0.0,19814000.0,23307000.0,36305000.0,269000.0,38979000.0,16314000.0,0.0,0.0,22665000.0,0.0,22665000.0,0.61,0.6,37345918.0,0.0,0.4552,0.3,0.2997,0.173,0.3213,39248000.0,39248000.0,22665000.0,355605000.0,0.2479,202542000.0,153063000.0,0.0,68048000.0,81847000.0,71216000.0,1272000.0,86004000.0,34578000.0,0.0,0.0,51426000.0,0.0,51426000.0,1.38,1.36,37345918.0,,0.0,0.4304,0.245,0.2454,0.145,0.2151,87276000.0,87276000.0,51426000.0,4.701,12.523,1.127,2.5178,5.3891,0.5356,0.1926,145.9033,1.794,1.8587,0.0,0.042,0.1513,0.0,136385000.0,467688000.0,-4386000.0,188625000.0,1500500.0,1361000.0,0.0,-0.0012,0.0141,-5.1167,-0.0004,0.0,0.347,0.116,0.3859,0.245,8.0,0.802,1.5518,1.4144,1.1219,0.0,236.991,261.2821,0.0,0.0,10.0,0.1914,0.0,214770000.0,148052250.0,443430000.0,2.048,9.522,68.6132,0.3597,-0.0416,0.022,-0.0093,0.0,HF,25.201801,23.996352714285724,941184393.598318
2013-09-30,0.3747,0.3065,0.3234,0.3333,0.2963,4.9388,-0.3556,-0.0385,-0.9692,0.3326,0.0,0.0,4.4713,0.0,0.4621,0.4019,0.0086,89414000.0,0.2951,49752000.0,39662000.0,0.0,17842000.0,20875000.0,18787000.0,150000.0,21482000.0,8137000.0,0.0,0.0,13345000.0,0.0,13345000.0,0.36,0.35,37248416.0,0.0,0.4436,0.242,0.2419,0.149,0.2367,21632000.0,21632000.0,13345000.0,321940000.0,0.2213,185082000.0,136858000.0,0.0,65305000.0,78921000.0,57937000.0,2475000.0,59940000.0,11532000.0,0.0,0.0,48408000.0,0.0,48408000.0,1.3,1.29,37248416.0,,1.52,0.4251,0.194,0.1939,0.15,0.2017,62415000.0,62415000.0,48408000.0,4.096,9.28,0.568,0.1919,4.2758,0.0469,0.0195,144.2133,2.46,1.7828,0.0,0.0562,0.1995,0.0,106291000.0,345676000.0,-34593000.0,120743000.0,3261000.0,1302000.0,0.0,-0.1105,0.0363,-7.3401,-0.0294,0.0,0.36,0.103,0.2693,0.194,8.0,0.687,1.4118,1.7868,4.2244,0.0,98.7243,247.2657,0.0,1.169,14.0,0.2028,0.0,263801250.0,134414250.0,468685750.0,1.743,8.643,25.2182,0.4275,-0.05,0.0208,-0.0106,0.0,HF,23.512297,21.719273800000003,875795819.771552
2013-06-30,0.1759,0.1156,0.2068,0.2069,0.2069,0.2658,-0.3987,-0.0595,-0.8065,-0.3591,0.0,0.0,0.2609,0.0,0.2584,0.0976,0.0091,81008000.0,0.2135,46592000.0,34416000.0,0.0,15067000.0,18722000.0,15694000.0,293000.0,21486000.0,8386000.0,0.0,0.0,13100000.0,0.0,13100000.0,0.35,0.35,37246416.0,0.0,0.4248,0.269,0.2688,0.162,0.3712,21779000.0,21779000.0,13100000.0,301565000.0,0.1667,175517000.0,126048000.0,0.0,59666000.0,73497000.0,52551000.0,3406000.0,53934000.0,8787000.0,47000.0,0.0,45147000.0,0.0,45147000.0,1.21,1.21,37246416.0,,1.52,0.418,0.19,0.1901,0.15,0.158,57340000.0,57340000.0,45194000.0,3.729,10.135,0.807,1.7039,3.71,0.457,0.1594,74.3311,1.925,2.3299,0.0,0.0519,0.186,0.0,101581000.0,377505000.0,-47884000.0,192967000.0,2623000.0,844000.0,0.0,-0.0147,0.0082,-6.3194,-0.0055,0.0,0.333,0.087,0.2183,0.19,7.0,0.581,1.0756,1.0421,2.48,0.0,114.9695,357.3045,0.0,1.256,13.0,0.1979,0.0,321537750.0,135607500.0,519217250.0,1.279,8.096,16.835,0.4246,-0.0191,0.0143,-0.0031,0.0,HF,16.679182,17.47838438235294,621239751.311712
2013-03-31,-0.0071,-0.2444,-0.293,-0.3333,-0.3333,-0.213,0.1431,-0.0833,0.5152,-0.47,0.0,0.0,-0.0998,0.0,0.1899,-0.8737,0.0061,54215000.0,0.045,34842000.0,19373000.0,0.0,15325000.0,18943000.0,430000.0,560000.0,4057000.0,1741000.0,0.0,0.0,2316000.0,0.0,2316000.0,0.06,0.06,37063844.0,0.0,0.3573,0.085,0.0852,0.043,-0.3104,4617000.0,4617000.0,2316000.0,287311000.0,0.0857,166412000.0,120899000.0,0.0,56572000.0,69744000.0,51155000.0,3957000.0,51127000.0,8225000.0,122000.0,0.0,42902000.0,0.0,42902000.0,1.15,1.15,37063844.0,,1.52,0.4208,0.192,0.1917,0.149,0.1441,55084000.0,55084000.0,43024000.0,3.378,13.48,-0.454,5.7118,2.9191,1.691,0.4062,8.2446,1.331,-7.1831,0.0,0.0412,0.2827,0.0,81469000.0,499628000.0,-68069000.0,356745000.0,1720500.0,1020500.0,0.0,0.0117,0.0377,-23.3193,-0.0036,0.0,0.312,0.073,0.1917,0.192,2.0,0.491,0.9825,1.1116,1.5143,0.0,166.9927,281.5394,0.0,1.322,16.0,0.1969,0.0,385749750.0,137473500.0,585216750.0,1.117,7.752,13.9206,0.4984,-0.0175,0.0134,-0.0026,0.0,HF,18.706589,17.665011363636363,693338096.468116
2012-12-31,0.2865,-0.3476,0.5517,0.4722,0.5143,0.17,0.2315,-0.073,0.6892,0.1677,0.0,0.0,0.1705,0.0,0.4592,0.201,0.0293,97303000.0,0.2813,53896000.0,43407000.0,0.0,17071000.0,20381000.0,23026000.0,1472000.0,12915000.0,-6732000.0,0.0,0.0,19647000.0,0.0,19647000.0,0.53,0.53,36917096.0,1.52,0.4461,0.148,0.1479,0.202,0.3137,14387000.0,14387000.0,19647000.0,284974000.0,0.119,163937000.0,121037000.0,0.0,54126000.0,66908000.0,54129000.0,4054000.0,52523000.0,8661000.0,243000.0,0.0,43862000.0,0.0,43862000.0,1.19,1.18,36917096.0,,1.52,0.4247,0.199,0.1985,0.154,0.1507,56577000.0,56577000.0,44105000.0,3.278,15.375,0.827,7.0929,3.422,2.1637,0.4444,9.7738,1.244,1.5609,2.868,0.0367,0.1754,0.0,77783000.0,567588000.0,-72037000.0,384750000.0,1771000.0,1507000.0,0.0,-0.0047,0.0076,-8.7407,-0.0015,0.0,0.313,0.077,0.2336,0.199,3.0,0.501,1.0276,1.7214,2.4438,0.0,160.9113,189.1002,0.0,1.277,11.0,0.1899,0.0,365031000.0,140116750.0,568910250.0,1.163,7.719,13.9558,0.5311,-0.0473,0.0121,-0.0075,0.0,HF,13.985357,13.309831147058823,516298766.96327204
2012-09-30,0.0435,0.2565,-0.0351,-0.069,-0.069,-0.7056,0.4186,0.3443,1.3484,-0.263,0.0,0.0,-0.7084,0.0,0.1358,-0.0635,0.027,69039000.0,0.0803,40187000.0,28852000.0,0.0,12203000.0,15451000.0,13401000.0,1081000.0,15476000.0,5392000.0,47000.0,0.0,10084000.0,0.0,10084000.0,0.27,0.27,36930702.0,0.0,0.4179,0.24,0.2398,0.146,0.056,16557000.0,16557000.0,10131000.0,263610000.0,0.1578,152240000.0,111370000.0,0.0,48754000.0,61095000.0,50275000.0,3391000.0,60851000.0,23974000.0,857000.0,0.0,36877000.0,0.0,36877000.0,1.01,1.0,36930702.0,,0.0,0.4225,0.244,0.2437,0.14,0.146,64242000.0,64242000.0,37734000.0,4.26,14.864,0.105,6.2939,4.1245,1.4774,0.4089,15.3164,1.418,0.3973,0.0,0.0342,0.1768,0.0,115835000.0,548938000.0,-17847000.0,351689000.0,3295000.0,955500.0,0.0,-0.0344,0.0124,-9.1618,-0.002,0.0,0.26,0.068,0.226,0.244,3.0,0.487,1.1013,1.4234,3.8714,0.0,80.003,275.887,0.0,0.0,11.0,0.1849,0.0,334458000.0,141569500.0,541223250.0,1.042,7.138,18.9449,0.305,-0.0522,0.0126,-0.008,0.0,HF,13.985357,13.323082235294121,516489051.730614
2012-06-30,-0.1073,-0.1014,-0.1557,-0.1944,-0.1714,-0.2992,0.7264,0.3791,2.4743,-0.1343,0.0,0.0,-0.2806,0.0,-0.0874,-0.1587,0.0265,66754000.0,-0.0843,37487000.0,29267000.0,0.0,11973000.0,14969000.0,14298000.0,844000.0,18679000.0,7824000.0,75000.0,0.0,10855000.0,0.0,10855000.0,0.29,0.29,36911900.0,0.0,0.4384,0.292,0.2925,0.163,0.3573,19523000.0,19523000.0,10930000.0,258478000.0,0.2843,148312000.0,110166000.0,0.0,47295000.0,58983000.0,51183000.0,2683000.0,58179000.0,20935000.0,1298000.0,0.0,37244000.0,0.0,37244000.0,1.03,1.02,36911900.0,,0.0,0.4262,0.235,0.2355,0.144,0.1853,60862000.0,60862000.0,38542000.0,3.965,17.452,0.646,8.8856,4.0241,2.2411,0.4953,23.1315,1.3,2.2214,0.0,0.0271,0.1794,0.0,112269000.0,644189000.0,-29296000.0,449815000.0,3445000.0,880500.0,0.0,-0.0109,0.0029,-7.5729,-0.0039,0.0,0.285,0.075,0.229,0.235,3.0,0.518,1.3482,1.1678,4.5145,0.0,75.0299,293.5582,0.0,0.0,9.0,0.183,0.0,306113500.0,130721750.0,499290500.0,1.297,7.003,22.6843,0.3166,-0.0463,0.0096,-0.009,0.0,HF,13.084288,12.634557114285714,482965930.22720003
2012-03-31,0.1806,-0.1883,-0.1909,-0.1818,-0.1818,-23.3174,0.3358,0.43,0.7819,0.3451,0.0,0.0,-17.2613,0.0,0.3741,-0.3134,0.0245,51878000.0,0.2371,32367000.0,19511000.0,0.0,12879000.0,16107000.0,3404000.0,657000.0,5453000.0,2177000.0,121000.0,0.0,3276000.0,0.0,3276000.0,0.09,0.09,36839202.0,0.0,0.3761,0.118,0.1178,0.063,-0.295,6110000.0,6110000.0,3397000.0,264621000.0,0.6285,150936000.0,113685000.0,0.0,48441000.0,59805000.0,53880000.0,2091000.0,60973000.0,21727000.0,1854000.0,0.0,39246000.0,0.0,39246000.0,1.1,1.08,36839202.0,,0.0,0.4296,0.238,0.2383,0.148,0.2161,63064000.0,63064000.0,41100000.0,3.685,11.903,-0.415,3.7926,3.4176,1.0291,0.3065,9.2998,1.538,-4.1865,0.0,0.0381,0.2483,0.0,95957000.0,438515000.0,-45146000.0,273870000.0,1960500.0,969000.0,0.0,0.1158,0.0318,-20.4964,-0.0306,0.0,0.327,0.091,0.2226,0.238,6.0,0.616,1.5418,1.6083,3.1021,0.0,134.9763,273.0867,0.0,0.0,10.0,0.1831,0.0,251897750.0,119976500.0,429636000.0,1.552,7.183,30.1597,0.3873,-0.0548,0.0116,-0.0125,0.0,HF,15.458982,14.285177971428569,569496560.612364
2011-12-31,0.611,1.9115,1.9584,1.7692,1.6923,1.101,0.4361,0.1148,1.0697,0.5592,0.0,0.0,1.1217,0.0,-0.0678,2.2594,0.3334,75939000.0,0.5518,42199000.0,33740000.0,0.0,11699000.0,14568000.0,19172000.0,809000.0,21243000.0,8581000.0,614000.0,0.0,12662000.0,0.0,12662000.0,0.36,0.35,35867610.0,0.0,0.4443,0.29,0.2904,0.167,0.3434,22052000.0,22052000.0,13276000.0,254679000.0,0.8195,143979000.0,110700000.0,0.0,44935000.0,55266000.0,55434000.0,2091000.0,62390000.0,22371000.0,2031000.0,0.0,40019000.0,0.0,40019000.0,1.12,1.11,35867610.0,,0.0,0.4347,0.253,0.2532,0.157,0.2814,64481000.0,64481000.0,42050000.0,3.536,12.87,0.727,4.3219,3.9546,1.2222,0.324,27.2583,1.435,2.07,0.0,0.0352,0.1541,0.0,92447000.0,461602000.0,-43285000.0,262458000.0,1341000.0,1370500.0,0.0,-0.0051,0.0082,-6.4064,-0.0018,0.0,0.366,0.1,0.2864,0.253,6.0,0.635,1.8406,2.3934,2.3418,0.0,189.9172,185.8293,0.0,0.0,5.0,0.1764,0.0,242301250.0,109203250.0,400983250.0,1.998,7.101,30.8374,0.4136,-0.0272,0.0081,-0.0079,0.0,HF,9.695889,10.304607970588236,347768365.25529
2011-09-30,0.6869,0.597,1.62,1.6364,1.6364,0.6324,0.5445,0.3659,7.6838,2.1909,0.0,0.0,0.593,0.0,0.3552,1.28,0.033,63907000.0,0.7046,36259000.0,27648000.0,0.0,10744000.0,13339000.0,14309000.0,373000.0,12804000.0,2353000.0,488000.0,0.0,10451000.0,0.0,10451000.0,0.29,0.29,35958521.0,0.0,0.4326,0.206,0.2062,0.164,0.2075,13177000.0,13177000.0,10939000.0,227676000.0,0.9256,129772000.0,97904000.0,0.0,45786000.0,55760000.0,42144000.0,1872000.0,48131000.0,16494000.0,1895000.0,0.0,31637000.0,0.0,31637000.0,0.89,0.88,35958521.0,,0.0,0.43,0.22,0.2196,0.139,0.2542,50003000.0,50003000.0,33532000.0,3.169,10.706,0.369,2.7526,3.2211,0.8687,0.247,35.3271,1.718,1.3019,0.0,0.0391,0.1681,0.0,93148000.0,384969000.0,-60719000.0,238311000.0,2491500.0,712500.0,0.0,-0.0252,0.0002,-8.7635,-0.0054,0.0,0.32,0.087,0.1731,0.22,5.0,0.624,1.8941,1.4156,6.0824,0.0,91.3811,319.5453,0.0,0.0,6.0,0.2011,0.0,231874500.0,98828000.0,364658000.0,1.609,6.332,26.711,0.3238,-0.0343,0.0083,-0.009,0.0,HF,8.203491,9.838506111111109,294985403.396811
