,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-03-31,-0.4685,-95.9839,-15.0094,-11.5,-11.5,-0.1184,0.0412,-0.0481,0.0,0.4771,0.0,0.0,-0.1064,0.0,-0.0561,-95.9839,-0.001,40540000.0,-0.0757,33172000.0,7368000.0,0.0,10019000.0,13257000.0,-5889000.0,462000.0,-6351000.0,-1327000.0,0.0,0.0,-5024000.0,99000.0,-5123000.0,-0.25,-0.25,20402029.0,0.0,0.1817,-0.139,-0.1453,-0.126,-0.1701,-5616000.0,-5889000.0,-5024000.0,177795000.0,0.0571,120690000.0,57105000.0,0.0,42851000.0,55977000.0,1128000.0,1776000.0,-648000.0,-373000.0,0.0,0.0,-275000.0,399000.0,-674000.0,-0.03,-0.03,20402029.0,0.02,0.3212,0.014,0.0063,-0.004,0.0105,2452000.0,1128000.0,-275000.0,4.986,15.845,-0.338,1.6537,0.4136,0.3317,0.1036,-12.7468,1.3422,0.0,0.0078,0.2471,0.0,323266000.0,348566000.0,24131000.0,15149500.0,0.0,0.0026,0.0019,-0.0004,-0.0659,-0.006,-0.002,0.006,0.532,-2.8279,35.7127,59.0812,0.0,7.3679,11.736,0.0,-0.667,68.0,0.241,0.0,351442250.0,107940750.0,334023750.0,0.092,8.715,0.6351,-0.0199,0.0026,-0.0002,-0.0287,AAME,3.3,3.3391176470588233,67326695.7
2017-12-31,0.2074,0.7731,0.9567,1.0,1.0,0.0515,0.0773,0.0697,0.0,0.2705,0.0,0.0,0.0691,0.0,0.1136,0.7731,0.0012,48825000.0,0.2197,30069000.0,18756000.0,0.0,11646000.0,15419000.0,3337000.0,450000.0,2887000.0,345000.0,0.0,0.0,2542000.0,100000.0,2442000.0,0.12,0.12,20439411.0,0.0,0.3841,0.074,0.0683,0.05,0.0773,3626000.0,3337000.0,2542000.0,181114000.0,0.0905,117515000.0,63599000.0,0.0,43446000.0,56520000.0,7079000.0,1723000.0,5356000.0,828000.0,0.0,0.0,4528000.0,399000.0,4129000.0,0.2,0.2,20439411.0,0.02,0.3512,0.047,0.0391,0.023,0.014,8517000.0,7079000.0,4528000.0,5.528,16.669,0.185,1.6506,1.201,0.2986,0.0983,7.4156,1.5467,0.0,0.0074,0.2385,0.0,340695000.0,349886000.0,27569000.0,19509500.0,0.0,-0.0005,0.0027,0.0,-0.0069,0.038,0.012,0.039,0.548,0.6379,45.026,62.1802,0.0,6.5695,9.2834,0.0,0.1,13.0,0.2399,0.0,347658250.0,109255000.0,330799750.0,0.124,8.861,4.1085,-0.0391,0.0027,-0.0006,-0.0716,AAME,3.4,3.559090909090909,69493997.39999999
2017-09-30,-0.0717,0.5021,12.2041,0.0,0.0,-0.1952,0.0398,0.0058,0.0,0.3625,0.0,0.0,-0.1898,0.0,-0.1196,0.5021,-0.0005,44798000.0,0.0554,30417000.0,14381000.0,0.0,10176000.0,13310000.0,1071000.0,440000.0,631000.0,-116000.0,0.0,0.0,747000.0,100000.0,647000.0,0.03,0.03,20464423.0,0.0,0.321,0.032,0.0239,0.014,0.1026,1427000.0,1071000.0,747000.0,172318000.0,0.0387,111941000.0,60377000.0,0.0,42258000.0,54753000.0,5624000.0,1681000.0,3943000.0,609000.0,0.0,0.0,3334000.0,399000.0,2935000.0,0.14,0.14,20464423.0,0.02,0.3504,0.041,0.0326,0.017,0.0133,7118000.0,5624000.0,3334000.0,5.352,16.212,0.225,1.6486,0.4629,0.3081,0.1009,2.4341,7.136,0.0,0.0076,0.2272,0.0,331761000.0,356026000.0,28127500.0,14781500.0,0.0,-0.0041,0.004,-0.0004,-0.0534,0.027,0.009,0.033,0.531,0.8344,31.5185,68.72,0.0,6.1263,11.6577,0.0,0.143,16.0,0.2452,0.0,344322250.0,107385750.0,324640000.0,0.112,8.42,3.3456,-0.0661,0.0029,-0.0009,-0.1084,AAME,3.25,3.3214285714285716,66509374.75
2017-06-30,0.1117,2.5162,8.6454,6.0,6.0,1.3674,0.039,-0.0043,0.0,0.2738,0.0,0.0,1.3527,0.0,0.0051,2.5162,-0.0002,43632000.0,0.0425,27032000.0,16600000.0,0.0,11010000.0,13991000.0,2609000.0,424000.0,2185000.0,725000.0,0.0,0.0,1460000.0,100000.0,1360000.0,0.07,0.07,20414591.0,0.02,0.3805,0.069,0.0598,0.031,0.0089,3015000.0,2609000.0,1460000.0,169967000.0,0.0375,108479000.0,61488000.0,0.0,43640000.0,56222000.0,5266000.0,1637000.0,3629000.0,893000.0,0.0,0.0,2736000.0,399000.0,2337000.0,0.11,0.11,20414591.0,0.02,0.3618,0.039,0.031,0.014,0.0198,6687000.0,5266000.0,2736000.0,5.268,16.175,0.019,1.6526,0.6194,0.3137,0.1014,6.1533,0.2853,0.286,0.0076,0.2523,0.0,330197000.0,351291000.0,35972000.0,13890000.0,0.0,0.0026,0.0015,0.0,0.0025,0.022,0.007,0.031,0.529,1.5272,31.2715,86.5497,0.0,4.725,12.2366,0.0,0.182,19.0,0.2568,0.0,340524000.0,107243500.0,321439500.0,0.165,8.326,3.2169,-0.0574,0.0024,-0.0012,-0.1443,AAME,3.75,3.7125000000000004,76554716.25
2017-03-31,-0.1808,-0.9646,-1.4005,-1.5,-1.5,0.1163,0.0426,0.0289,0.0,0.1164,0.0,0.0,0.1325,0.0,-0.1026,-0.9646,0.0014,43859000.0,0.0506,29997000.0,13862000.0,0.0,10614000.0,13800000.0,62000.0,409000.0,-347000.0,-126000.0,0.0,0.0,-221000.0,99000.0,-320000.0,-0.02,-0.02,20422924.0,0.0,0.3161,0.01,0.0014,-0.007,-0.1421,449000.0,62000.0,-221000.0,168189000.0,0.0087,108369000.0,59820000.0,0.0,43584000.0,56421000.0,3399000.0,1598000.0,1801000.0,284000.0,0.0,0.0,1517000.0,399000.0,1118000.0,0.05,0.05,20422924.0,0.02,0.3557,0.028,0.0202,0.007,0.0111,4700000.0,3399000.0,1517000.0,5.238,15.197,-0.305,1.652,0.5228,0.3154,0.1078,0.1516,19.2125,0.0,0.0081,0.242,0.0,310370000.0,333430000.0,18467000.0,13080500.0,0.0,0.0135,0.0026,-0.0019,-0.2145,0.01,0.004,0.02,0.528,1.9007,28.0018,42.2816,0.0,9.1075,12.858,0.0,0.4,30.0,0.2591,0.0,337074000.0,107371750.0,318320500.0,0.092,8.235,2.127,-0.1191,0.0035,-0.0015,-0.1945,AAME,4.0,3.8105555555555566,81691696.0
2016-12-31,0.0529,2.6974,88.1429,0.0,0.0,0.0045,0.0127,0.0361,0.0,0.0226,0.0,0.0,0.0232,0.0,0.0242,2.6974,-0.0064,40029000.0,0.0043,24495000.0,15534000.0,0.0,10458000.0,13652000.0,1882000.0,408000.0,1474000.0,126000.0,0.0,0.0,1348000.0,100000.0,1248000.0,0.06,0.06,20415228.0,0.0,0.3881,0.056,0.047,0.031,0.0882,2227000.0,1882000.0,1348000.0,166077000.0,0.0008,103197000.0,62880000.0,0.0,44797000.0,57794000.0,5086000.0,1562000.0,3524000.0,888000.0,0.0,0.0,2636000.0,399000.0,2237000.0,0.11,0.11,20415228.0,0.02,0.3786,0.038,0.0306,0.013,0.0055,6291000.0,5086000.0,2636000.0,5.168,15.481,0.173,1.6526,0.6491,0.3198,0.1059,4.6127,2.8782,0.0,0.008,0.2613,0.0,316056000.0,336542000.0,24015500.0,15852500.0,0.0,-0.017,0.0032,-0.0015,-0.1768,0.021,0.007,0.031,0.527,0.5883,36.6523,53.3708,0.0,6.9154,10.4764,0.0,0.182,21.0,0.2697,0.0,333852250.0,106582500.0,315125250.0,0.045,8.135,3.2561,-0.3009,0.0035,-0.0024,-0.3286,AAME,4.1,3.8726470588235298,83702434.8
2016-09-30,-0.0146,-0.0179,-0.6449,-1.0,-1.0,9.3931,0.0136,0.0617,0.0,-0.1688,0.0,0.0,9.7075,0.0,-0.0218,-0.0179,-0.0057,42447000.0,0.0517,26955000.0,15492000.0,0.0,11558000.0,14779000.0,713000.0,396000.0,317000.0,168000.0,0.0,0.0,149000.0,100000.0,49000.0,0.0,0.0,20475349.0,0.0,0.365,0.023,0.0168,0.001,0.1337,996000.0,713000.0,149000.0,165905000.0,-0.0066,103805000.0,62100000.0,0.0,44550000.0,58387000.0,3713000.0,1519000.0,2194000.0,792000.0,0.0,0.0,1402000.0,399000.0,1003000.0,0.05,0.05,20475349.0,0.02,0.3743,0.029,0.0224,0.006,0.0051,4856000.0,3713000.0,1402000.0,5.321,15.578,0.277,1.6477,0.5794,0.3097,0.1049,1.8005,117.0816,2.0,0.0079,0.2723,0.0,318959000.0,340833000.0,26229500.0,14787000.0,0.0,-0.0108,0.0021,-0.0015,-0.2191,0.009,0.003,0.022,0.528,1.2961,32.3034,52.3877,0.0,6.3251,11.2197,0.0,0.4,23.0,0.2685,0.0,332260500.0,105829000.0,314126000.0,0.041,8.103,2.4444,-0.3538,0.0035,-0.0028,-0.4024,AAME,3.24,3.516666666666666,66340130.760000005
2016-06-30,-0.188,-0.8367,-0.9565,-0.9375,-0.9333,-1.4548,-0.0213,0.0314,0.0,-0.0096,0.0,0.0,-1.4982,0.0,0.0445,-0.8367,-0.0075,41854000.0,-0.0652,26922000.0,14932000.0,0.0,10954000.0,14190000.0,742000.0,385000.0,357000.0,116000.0,0.0,0.0,241000.0,100000.0,141000.0,0.01,0.01,20419486.0,0.02,0.3568,0.025,0.0177,0.003,-0.0264,1028000.0,742000.0,241000.0,163817000.0,-0.0324,101487000.0,62330000.0,0.0,44808000.0,58604000.0,3726000.0,1484000.0,2242000.0,751000.0,0.0,0.0,1491000.0,399000.0,1092000.0,0.06,0.06,20419486.0,0.02,0.3805,0.03,0.0227,0.007,-0.0263,4853000.0,3726000.0,1491000.0,5.291,15.56,-0.054,1.6522,0.6841,0.3122,0.1053,1.9273,-7.4894,0.0,0.0079,0.2617,0.0,317721000.0,337491000.0,31794000.0,15625000.0,0.0,0.0445,0.0059,-0.0011,-0.1643,0.01,0.003,0.023,0.523,-3.5577,29.451,70.4992,0.0,5.1525,10.4843,0.0,0.333,28.0,0.2735,0.0,330492250.0,104394250.0,313051000.0,-0.211,8.023,2.5108,0.1081,0.0037,-0.0026,-0.3727,AAME,3.96,3.687222222222223,80861164.56
2016-03-31,0.0773,0.287,0.3497,0.3333,0.3333,-0.6404,-0.0417,-0.0249,0.0,-0.144,0.0,0.0,-0.6674,0.0,0.1032,0.287,-0.0091,41747000.0,0.0195,24825000.0,16922000.0,0.0,11827000.0,15173000.0,1749000.0,373000.0,1376000.0,478000.0,0.0,0.0,898000.0,99000.0,799000.0,0.04,0.04,20394007.0,0.0,0.4053,0.049,0.0419,0.019,-0.1721,2040000.0,1749000.0,898000.0,166735000.0,0.0038,100948000.0,65787000.0,0.0,44341000.0,58260000.0,7527000.0,1453000.0,6074000.0,1479000.0,0.0,0.0,4595000.0,399000.0,4196000.0,0.21,0.2,20394007.0,0.02,0.3946,0.052,0.0451,0.025,-0.0059,8652000.0,7527000.0,4595000.0,5.091,14.592,-0.352,1.6543,0.5288,0.325,0.1124,4.689,-8.7071,0.0,0.0085,0.2833,0.0,297589000.0,320543000.0,18918500.0,13033000.0,0.0,0.0325,0.0029,-0.0054,-0.7766,0.04,0.013,0.045,0.53,-0.1208,29.0231,38.202,0.0,8.8133,12.7933,0.0,0.095,14.0,0.2659,0.0,327492500.0,103767500.0,314791000.0,-0.048,8.176,5.1803,0.9487,0.0025,-0.0029,-0.4276,AAME,4.45,4.196857142857143,90753331.15
2015-12-31,-0.0612,-0.6995,-0.988,-1.0,-1.0,-0.4256,-0.0076,-0.0129,0.0,-0.053,0.0,-1.0,-0.4127,0.0,-0.0461,-0.6995,-0.0036,39857000.0,-0.026,25103000.0,14754000.0,0.0,10211000.0,14245000.0,509000.0,365000.0,144000.0,30000.0,0.0,0.0,114000.0,100000.0,14000.0,0.0,0.0,20547430.0,0.0,0.3702,0.02,0.0128,0.0,0.0866,792000.0,509000.0,114000.0,165937000.0,-0.0023,101364000.0,64573000.0,0.0,43235000.0,57436000.0,7137000.0,1429000.0,5708000.0,1320000.0,0.0,0.0,4388000.0,399000.0,3989000.0,0.19,0.19,20547430.0,0.02,0.3891,0.05,0.043,0.024,0.0114,8254000.0,7137000.0,4388000.0,4.988,15.187,0.168,1.642,0.7603,0.3292,0.1072,1.3945,255.4286,0.125,0.0081,0.2562,0.0,312059000.0,330175000.0,24411500.0,14307000.0,0.0,-0.035,0.0029,-0.0031,-0.4417,0.038,0.013,0.043,0.522,0.5538,33.056,52.2346,0.0,6.7975,11.5983,0.0,0.105,17.0,0.2606,0.0,328527750.0,104675750.0,318054000.0,0.092,8.076,4.9944,-0.1458,0.0022,-0.0019,-0.2883,AAME,4.99,4.79,102531675.7
