,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-05-31,0.0873,-0.424,-0.434,-0.4516,-0.459,0.0197,-0.0485,0.0137,0.0149,0.1492,-0.1386,0.063,0.0,-0.0036,0.0,0.1358,-0.0043,0.0092,473500000.0,0.0511,388800000.0,84700000.0,0.0,61900000.0,61400000.0,23300000.0,2200000.0,14100000.0,2100000.0,0.0,6100000.0,12000000.0,0.0,12000000.0,0.34,0.33,34638738.0,43713000.0,0.075,0.1789,0.054,0.0344,0.025,0.0587,25400000.0,16300000.0,12000000.0,1748300000.0,0.099,1453700000.0,294600000.0,0.0,208600000.0,208600000.0,86000000.0,8000000.0,19100000.0,3500000.0,0.0,58100000.0,15600000.0,0.0,15600000.0,0.44,0.41,34638738.0,0.3,0.1685,0.039,0.0155,0.009,0.0242,67600000.0,27100000.0,15600000.0,27.03,39.788,0.803,5.1157,1.201,0.1893,0.1162,7.4091,2.828,2.6167,0.221,0.0961,0.1307,0.0,609400000.0,1378200000.0,354300000.0,1180500000.0,218250000.0,167100000.0,447050000.0,-0.1146,0.0139,5.3386,-0.0076,-0.3956,0.017,0.01,0.0467,0.016,6.0,1.144,4.1218,35.4916,42.1724,96.1823,8.0105,10.4626,3.9107,0.682,63.0,0.1193,0.0,1216375000.0,920675000.0,1528225000.0,1.221,50.472,3.3875,0.0168,-0.3421,0.0088,-0.0126,-0.5432,AIR,44.689999,45.037222194444446,1548005166.581262
2018-02-28,0.1669,-0.6535,0.1314,0.0976,0.1,0.0154,5.28,0.0067,0.0214,0.1388,-0.2313,0.014,0.0,4.7768,0.0,0.239,0.0128,0.0117,456300000.0,0.1206,378700000.0,77600000.0,0.0,53400000.0,53900000.0,23700000.0,2200000.0,5700000.0,-9800000.0,0.0,15800000.0,15500000.0,0.0,15500000.0,0.45,0.44,34729373.0,43230000.0,0.075,0.1701,0.024,0.0173,0.034,0.0927,10800000.0,7900000.0,15500000.0,1795700000.0,0.173,1554800000.0,240900000.0,0.0,210700000.0,211200000.0,29700000.0,7400000.0,11400000.0,-13300000.0,0.0,11000000.0,24700000.0,0.0,24700000.0,0.72,0.7,34729373.0,0.3,0.1342,0.033,0.0105,0.014,0.0236,59700000.0,18800000.0,24700000.0,26.352,39.287,1.218,5.5976,0.9963,0.2124,0.1286,3.5909,2.859,2.7613,0.167,0.0977,0.117,0.0,607000000.0,1364400000.0,336600000.0,1197600000.0,234000000.0,185700000.0,468850000.0,-0.0117,0.0072,14.7963,-0.0011,-0.1724,0.027,0.016,0.0161,0.01,5.0,1.179,2.668,35.937,41.3438,95.9606,7.6739,9.6699,3.83,0.417,89.0,0.1173,0.0,1215450000.0,915150000.0,1523075000.0,1.221,51.706,2.5405,0.0248,-0.3566,0.0067,-0.0131,-0.5746,AIR,42.580002,40.698000028571435,1478776771.798746
2017-11-30,-0.6843,-2.695,-2.8678,-2.8857,-2.8857,0.0067,108.0,0.0388,0.0257,0.3501,-0.0655,0.0433,0.0,1.1042,0.0,0.1836,-2.7035,0.0131,449700000.0,0.0611,428800000.0,20900000.0,0.0,54800000.0,54800000.0,-33900000.0,2000000.0,-35900000.0,-13300000.0,0.0,100000.0,-22600000.0,0.0,-22600000.0,-0.66,-0.66,34622093.0,42854000.0,0.075,0.0465,-0.044,-0.0754,-0.05,0.0022,-20000000.0,-33900000.0,-22600000.0,1746600000.0,0.1373,1516800000.0,229800000.0,0.0,200400000.0,200400000.0,29400000.0,6600000.0,27100000.0,4200000.0,0.0,-4100000.0,22900000.0,0.0,22900000.0,0.68,0.66,34622093.0,0.3,0.1316,0.042,0.0193,0.013,-0.0064,73600000.0,33700000.0,22900000.0,26.183,40.009,0.029,6.2821,0.7827,0.2399,0.1408,-16.95,2.651,-0.4735,-0.114,0.103,0.1219,0.0,555700000.0,1385200000.0,254400000.0,1239100000.0,267450000.0,187700000.0,469450000.0,-0.9065,0.0062,-9.52,-0.0216,-0.6978,0.025,0.015,0.0155,0.019,4.0,1.149,0.5721,40.9387,53.9998,100.1838,6.5306,9.3053,3.7205,0.441,48.0,0.1147,0.0,1209700000.0,907775000.0,1520550000.0,-0.321,50.448,5.1061,0.0222,-1.8473,0.0066,-0.0139,-0.6065,AIR,41.580002,39.7261113611111,1439586696.184186
2017-08-31,0.0488,0.0123,0.1158,0.1071,0.1071,0.0071,-17.7273,0.0734,0.0866,0.275,0.1122,0.049,0.0,-1.7429,0.0,0.0714,-0.012,-0.0087,439200000.0,0.085,374700000.0,64500000.0,0.0,48000000.0,48000000.0,16500000.0,1700000.0,14800000.0,4200000.0,0.0,0.0,10600000.0,0.0,10600000.0,0.31,0.31,34396501.0,43108000.0,0.075,0.1469,0.071,0.0376,0.024,-0.0656,31100000.0,16500000.0,10600000.0,1720700000.0,0.1148,1445600000.0,275100000.0,0.0,191900000.0,191900000.0,83200000.0,5800000.0,81800000.0,24200000.0,0.0,-4200000.0,57600000.0,0.0,57600000.0,1.69,1.67,34396501.0,0.3,0.1599,0.073,0.0509,0.033,-0.0126,125500000.0,87600000.0,57600000.0,26.884,40.251,-0.837,5.5529,0.439,0.2066,0.1247,9.7059,2.899,-1.9434,0.242,0.0961,0.1093,0.0,592600000.0,1384500000.0,297700000.0,1248300000.0,251350000.0,165400000.0,461950000.0,0.3981,0.0059,5.6559,-0.0187,-0.5616,0.064,0.038,0.0431,0.051,7.0,1.142,0.0399,37.3973,56.149,100.3342,6.8458,10.4033,3.7249,0.178,16.0,0.1115,0.0,1181775000.0,899250000.0,1506125000.0,-0.631,50.025,15.1034,0.0535,-10.4348,0.0065,-0.0139,-0.6332,AIR,36.060001,36.25702740540542,1240337860.456501
2017-05-31,0.2813,0.2412,0.7667,0.8235,0.7941,0.0005,-0.2826,0.033,0.069,0.0412,-0.0556,-0.0412,0.0,-0.6534,0.0,0.7357,-0.2041,-0.0122,450500000.0,0.5266,372600000.0,77900000.0,0.0,54500000.0,54500000.0,23400000.0,1500000.0,26800000.0,5600000.0,0.0,-4900000.0,21200000.0,0.0,21200000.0,0.62,0.61,34324151.0,42869000.0,0.075,0.1729,0.084,0.0628,0.047,0.0619,37800000.0,28300000.0,21200000.0,1590800000.0,0.0429,1327400000.0,263400000.0,0.0,181100000.0,181100000.0,82300000.0,5300000.0,81600000.0,25100000.0,0.0,-4500000.0,56500000.0,0.0,56500000.0,1.66,1.64,34324151.0,0.3,0.1656,0.077,0.0546,0.036,-0.0021,122600000.0,86900000.0,56500000.0,26.634,39.852,0.813,4.4925,0.3001,0.1687,0.1025,18.8667,2.652,1.5566,0.121,0.0906,0.121,0.0,553400000.0,1367900000.0,298500000.0,1176800000.0,241400000.0,165250000.0,442700000.0,-0.1545,0.0075,3.8069,-0.0113,-0.5368,0.064,0.038,0.0444,0.055,7.0,1.075,0.3858,37.6748,53.8047,99.4412,6.5899,9.6266,3.5934,0.181,16.0,0.1138,0.0,1146400000.0,882700000.0,1479950000.0,-0.099,46.346,16.3962,0.0681,-1.156,0.0069,-0.0158,-0.7059,AIR,34.939999,34.71542854285715,1199285801.615849
2017-02-28,0.1214,1.0357,1.8542,1.9286,1.8571,-0.0284,-6.0,-0.0131,0.0534,-0.1277,0.0588,0.0164,0.0,0.7321,0.0,0.0,0.4444,-0.0204,407200000.0,-0.0119,340700000.0,66500000.0,0.0,43100000.0,43100000.0,23400000.0,1400000.0,21400000.0,7700000.0,0.0,700000.0,13700000.0,0.0,13700000.0,0.41,0.4,34329044.0,42574000.0,0.075,0.1633,0.061,0.056,0.034,-0.0275,24700000.0,22800000.0,13700000.0,1530900000.0,-0.085,1275900000.0,255000000.0,0.0,165600000.0,165600000.0,89400000.0,5100000.0,76800000.0,29500000.0,0.0,8100000.0,47300000.0,0.0,47300000.0,1.38,1.37,34329044.0,0.3,0.1666,0.068,0.0535,0.031,0.0321,103500000.0,81900000.0,47300000.0,25.8,39.523,-0.326,4.9725,0.2942,0.1927,0.1136,16.2857,2.605,-0.7299,0.183,0.0967,0.1058,0.0,550300000.0,1356800000.0,276700000.0,1174600000.0,257250000.0,178300000.0,461850000.0,0.12,0.0066,6.502,-0.0029,-0.6316,0.054,0.032,0.0485,0.053,5.0,1.043,0.7357,46.3969,63.0864,111.0092,5.951,8.5861,3.3147,0.217,16.0,0.1082,0.0,1121800000.0,870600000.0,1467925000.0,1.433,44.595,16.0588,0.0457,0.4138,0.0052,0.0094,0.6667,AIR,34.419998,32.85714297142857,1181605625.821912
2016-11-30,0.1201,0.3699,0.5125,0.5217,0.5217,-0.0266,-1.0021,-0.0313,0.042,-0.054,0.0946,-0.0056,0.0,-1.3,0.0,0.0742,0.2438,-0.0293,423800000.0,-0.0178,357600000.0,66200000.0,0.0,46300000.0,46300000.0,19900000.0,1200000.0,18800000.0,6700000.0,0.0,0.0,12100000.0,0.0,12100000.0,0.35,0.35,34174313.0,42570000.0,0.075,0.1562,0.075,0.0472,0.029,-0.0227,31900000.0,20000000.0,12100000.0,1535800000.0,-0.0642,1288000000.0,247800000.0,0.0,165600000.0,165600000.0,82200000.0,5400000.0,64900000.0,26500000.0,0.0,12500000.0,38400000.0,0.0,38400000.0,1.11,1.11,34174313.0,0.3,0.1613,0.066,0.0458,0.025,0.0121,102100000.0,70300000.0,38400000.0,25.528,39.217,-0.281,4.7141,0.673,0.1847,0.1084,16.6667,2.57,-0.0083,0.214,0.0985,0.1092,0.0,550900000.0,1340200000.0,287600000.0,1127400000.0,264550000.0,167100000.0,460800000.0,95.0,0.0057,4.3292,-0.0224,-0.7983,0.044,0.026,0.0459,0.046,8.0,1.043,1.2188,42.6602,65.7133,109.2053,5.8053,9.1909,3.3329,0.27,20.0,0.1078,0.0,1116825000.0,863750000.0,1472900000.0,0.544,44.94,13.0185,0.0383,-0.6026,0.0049,-0.0184,-0.8868,AIR,36.889998999999996,33.8341665,1260690372.3956869
2016-08-31,0.141,-0.436,-0.5852,-0.5692,-0.5692,-0.0225,0.9827,-0.0777,0.021,-0.1655,-0.1205,-0.0579,0.0,0.8666,0.0,0.12,0.2014,-0.0189,404800000.0,0.0468,343300000.0,61500000.0,0.0,44800000.0,44800000.0,16700000.0,1300000.0,15000000.0,5500000.0,0.0,400000.0,9500000.0,0.0,9500000.0,0.28,0.28,34698633.0,42802000.0,0.075,0.1519,0.071,0.0403,0.023,-0.0259,28700000.0,16300000.0,9500000.0,1543500000.0,-0.0431,1302800000.0,240700000.0,0.0,162400000.0,162400000.0,78300000.0,5700000.0,59200000.0,24900000.0,0.0,13700000.0,34300000.0,0.0,34300000.0,0.99,0.99,34698633.0,0.3,0.1559,0.063,0.042,0.022,0.039,97300000.0,64900000.0,34300000.0,24.742,36.869,-0.303,4.3172,0.2277,0.1745,0.105,12.5385,2.702,-0.1158,0.268,0.1035,0.1107,0.0,535000000.0,1279300000.0,280900000.0,1106800000.0,254300000.0,153150000.0,464750000.0,8.5455,0.0062,4.9443,-0.0232,-0.7581,0.04,0.023,0.044,0.042,9.0,1.039,2.7609,36.5355,56.2812,106.6268,6.0696,10.0784,3.3211,0.303,15.0,0.1052,0.0,1115175000.0,861275000.0,1484900000.0,1.735,44.483,11.386,0.035,-0.3643,0.0045,-0.0224,-1.0648,AIR,24.610001,24.06270262162162,853933392.8286331
2016-05-31,2.2434,1.7403,-0.2053,-0.15,-0.1282,-0.0149,1.8846,0.0013,0.1739,-0.0218,0.0843,-0.0088,0.0,2.0849,0.0,-0.3973,1.2911,-0.1273,295100000.0,-0.3337,234300000.0,60800000.0,0.0,31400000.0,31400000.0,29400000.0,1200000.0,21600000.0,9600000.0,0.0,7000000.0,12000000.0,0.0,12000000.0,0.34,0.34,34748311.0,42849000.0,0.075,0.206,0.062,0.0773,0.041,0.2728,18200000.0,22800000.0,12000000.0,1525400000.0,-0.0592,1292300000.0,233100000.0,0.0,157600000.0,157600000.0,75500000.0,6400000.0,71100000.0,23400000.0,0.0,-2200000.0,47700000.0,0.0,47700000.0,1.37,1.37,34748311.0,0.3,0.1528,0.073,0.0508,0.031,-0.0052,110700000.0,77500000.0,47700000.0,24.916,37.495,2.317,4.2621,0.8979,0.1711,0.1017,19.0,2.583,3.8333,0.221,0.1052,0.1064,0.0,540300000.0,1302900000.0,291500000.0,1078400000.0,238650000.0,154300000.0,454000000.0,0.75,0.001,6.4231,0.1169,-7.5,0.055,0.031,0.0431,0.051,8.0,1.007,0.673,39.7925,59.4136,108.1552,6.3918,9.8859,3.3599,0.219,13.0,0.1033,0.0,1128500000.0,860900000.0,1514950000.0,-0.23,43.899,12.1094,0.0488,-1.2492,0.0043,-0.0263,-1.2078,AIR,24.41,23.963889027777775,848206271.51
2016-02-29,0.1836,1.4088,1.1391,1.1573,1.1573,,1.0909,-0.2867,0.0358,-0.6958,0.0012,0.0157,0.0,-0.5255,0.0,0.0336,0.9286,-0.1193,412100000.0,0.0842,352800000.0,59300000.0,0.0,43100000.0,43100000.0,16200000.0,1700000.0,9500000.0,4700000.0,0.0,5100000.0,4800000.0,0.0,4800000.0,0.14,0.14,35043625.0,,0.075,0.1439,0.057,0.0272,0.012,-0.1014,23300000.0,11200000.0,4800000.0,1673200000.0,0.0463,1549800000.0,123400000.0,0.0,178300000.0,178300000.0,-54900000.0,13000000.0,10900000.0,-39900000.0,0.0,-125800000.0,50800000.0,0.0,50800000.0,1.42,1.41,35043625.0,0.3,0.0738,0.047,0.0143,0.03,-0.0972,78300000.0,23900000.0,50800000.0,24.492,39.068,-1.193,5.5845,1.4382,0.228,0.1286,6.5882,2.699,0.4167,0.536,0.1005,0.1046,0.0,611000000.0,1369100000.0,307000000.0,1154700000.0,249750000.0,163300000.0,454550000.0,-21.9,0.0056,6.2361,-0.1063,-3.6198,0.059,0.034,-0.0299,0.014,5.0,1.105,-1.2972,35.3395,54.5144,99.9322,6.6995,10.2462,3.681,0.211,36.0,0.1066,0.0,1103550000.0,855725000.0,1514475000.0,-4.643,47.746,1.8385,0.0492,1.4689,0.0042,-0.0579,-1.7794,AIR,21.290001,20.928823588235296,746078811.293625
