,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.0013,-0.0032,-0.0297,-0.0156,-0.0156,-0.0224,-0.1819,0.1105,0.0097,0.2231,0.1248,0.0934,0.0556,-0.2612,0.0,0.0296,-0.0098,-0.014,1102500000.0,0.1144,871500000.0,231000000.0,0.0,107800000.0,109900000.0,121100000.0,16000000.0,107400000.0,22400000.0,100000.0,0.0,85000000.0,0.0,85000000.0,0.63,0.63,134100000.0,135000000.0,0.38,0.2095,0.136,0.1119,0.077,0.0359,149400000.0,123400000.0,85100000.0,4125500000.0,0.085,3265300000.0,860200000.0,0.0,404700000.0,425800000.0,434400000.0,52900000.0,413100000.0,131300000.0,200000.0,900000.0,281800000.0,0.0,281800000.0,2.09,2.07,134100000.0,1.46,0.2085,0.137,0.113,0.068,0.0608,565100000.0,466000000.0,282000000.0,8.413,19.556,0.295,10.8255,3.3289,1.2867,0.3984,7.7125,1.903,0.9471,0.603,0.2803,0.0978,0.0,845900000.0,2622500000.0,-732600000.0,2690900000.0,613750000.0,419450000.0,607100000.0,-0.5081,0.0095,6.7289,-0.0371,-1.5731,0.241,0.079,0.1125,0.113,4.0,1.161,1.4627,39.8664,57.4905,56.1103,6.7218,9.8355,6.7954,0.699,15.0,0.0981,0.0,2466950000.0,1171625000.0,3552725000.0,1.87,30.764,8.8091,0.1812,-0.3918,0.0086,-0.0391,-1.6297,LEG,44.639998999999996,42.960285999999996,5986223865.9
2018-03-31,-0.041,-0.0687,-0.0952,-0.0794,-0.0806,-0.0222,-0.2357,0.1837,0.1364,0.2401,0.1851,0.0978,0.0588,-0.8376,0.0,-0.0132,-0.0735,-0.011,1028800000.0,0.0713,811400000.0,217400000.0,0.0,104700000.0,110200000.0,107200000.0,14400000.0,95400000.0,17500000.0,0.0,0.0,77900000.0,0.0,77900000.0,0.58,0.57,135300000.0,136300000.0,0.36,0.2113,0.132,0.1067,0.076,0.0037,135300000.0,109800000.0,77900000.0,4012300000.0,0.0638,3152400000.0,859900000.0,0.0,401600000.0,424300000.0,435600000.0,47300000.0,419100000.0,134700000.0,100000.0,900000.0,284400000.0,0.0,284400000.0,2.1,2.08,135300000.0,1.44,0.2143,0.141,0.1162,0.071,0.066,564400000.0,466400000.0,284500000.0,8.839,19.615,0.028,10.2956,3.6556,1.1648,0.3773,7.625,1.855,0.5661,0.621,0.2813,0.1018,0.0,836000000.0,2653900000.0,-682000000.0,2574200000.0,606800000.0,410600000.0,583400000.0,-0.9138,0.0085,6.6401,-0.0392,-1.5804,0.242,0.082,0.1147,0.116,4.0,1.159,1.5123,39.4265,59.8766,55.5464,6.6122,9.7718,6.8774,0.686,14.0,0.1001,0.0,2394000000.0,1172850000.0,3462100000.0,1.956,29.655,9.8605,0.1839,-0.3846,0.0087,-0.0412,-1.6878,LEG,44.360001000000004,44.76558797058824,6001908135.3
2017-12-31,-0.0402,0.0407,-0.5551,-0.55,-0.5424,-0.0228,0.0917,0.1899,0.1057,0.3041,0.223,0.0991,0.0588,0.1254,0.0,-0.0163,-0.0534,-0.0139,984500000.0,0.0894,788500000.0,196000000.0,0.0,96500000.0,100200000.0,95800000.0,12300000.0,110500000.0,74200000.0,100000.0,0.0,36300000.0,0.0,36300000.0,0.27,0.27,131817398.0,136900000.0,0.36,0.1991,0.149,0.1247,0.037,0.144,146900000.0,122800000.0,36400000.0,3943800000.0,0.0517,3075900000.0,867900000.0,0.0,403600000.0,424200000.0,443700000.0,43500000.0,431000000.0,138400000.0,100000.0,900000.0,292600000.0,0.0,292600000.0,2.15,2.13,131817398.0,1.42,0.2201,0.144,0.1203,0.074,0.0721,569800000.0,474500000.0,292700000.0,9.029,19.417,1.076,9.4957,3.9911,1.0517,0.3525,9.9837,1.81,5.0193,1.333,0.2792,0.098,0.0,790300000.0,2559500000.0,-593500000.0,2308900000.0,540850000.0,390700000.0,545350000.0,-0.2217,0.0086,4.9394,-0.041,-1.6763,0.257,0.088,0.126,0.12,4.0,1.188,1.5164,39.8244,55.0767,52.8555,7.2919,10.0942,7.2317,0.66,15.0,0.1023,0.0,2318025000.0,1139875000.0,3318875000.0,2.157,29.919,10.908,0.2012,-0.3593,0.0093,-0.0404,-1.6726,LEG,47.73,46.8130303939394,6291644406.54
2017-09-30,-0.051,-0.1603,-0.1166,-0.1029,-0.1045,-0.0269,-0.1472,0.0825,0.0777,0.1338,0.0772,0.076,0.0588,-0.3343,0.0,0.0192,-0.1535,-0.0124,1009700000.0,0.0641,793900000.0,215800000.0,0.0,95700000.0,105500000.0,110300000.0,10200000.0,99800000.0,17200000.0,0.0,900000.0,82600000.0,0.0,82600000.0,0.61,0.6,135700000.0,137400000.0,0.36,0.2137,0.132,0.1089,0.082,0.0649,133500000.0,110000000.0,82600000.0,3863000000.0,0.019,2985600000.0,877400000.0,0.0,404600000.0,427900000.0,449500000.0,40600000.0,429100000.0,91200000.0,100000.0,2200000.0,337900000.0,0.0,337900000.0,2.48,2.45,135700000.0,1.4,0.2271,0.146,0.1216,0.087,0.0695,562600000.0,469700000.0,338000000.0,8.638,17.174,0.483,8.8261,2.5269,1.0218,0.3604,10.7843,1.738,1.276,0.59,0.2988,0.0948,0.0,658200000.0,2330500000.0,-601200000.0,2293800000.0,564800000.0,358350000.0,538300000.0,-0.3786,0.0078,6.403,-0.0395,-1.6979,0.303,0.106,0.1253,0.122,4.0,1.216,1.2678,36.0748,55.35,52.7233,6.8396,10.78,7.1763,0.565,15.0,0.1047,0.0,2240600000.0,1115225000.0,3177200000.0,1.979,28.467,11.569,0.2594,-0.3732,0.0095,-0.0414,-1.7212,LEG,47.73,46.173428428571434,6476961000.0
2017-06-30,-0.0141,-0.2683,-0.2772,-0.2727,-0.2644,-0.0309,-0.3475,0.0824,0.0798,0.1326,0.0804,0.1081,0.0588,-0.5556,0.0,0.0502,-0.1652,-0.0131,989300000.0,0.0317,758600000.0,230700000.0,0.0,104700000.0,108400000.0,122300000.0,10400000.0,113400000.0,25800000.0,0.0,0.0,87600000.0,0.0,87600000.0,0.64,0.64,136000000.0,138100000.0,0.36,0.2332,0.15,0.1251,0.089,0.0542,148700000.0,123800000.0,87600000.0,3802200000.0,-0.0127,2913200000.0,889000000.0,0.0,402800000.0,419500000.0,469500000.0,40300000.0,450400000.0,101600000.0,200000.0,1300000.0,348800000.0,0.0,348800000.0,2.55,2.52,136000000.0,1.38,0.2338,0.153,0.1291,0.092,0.0793,582200000.0,490700000.0,349000000.0,8.332,16.831,0.394,8.7272,2.464,1.0475,0.3617,11.9038,2.077,1.1233,0.563,0.3025,0.1058,0.0,798500000.0,2289000000.0,-607700000.0,2399100000.0,556200000.0,364050000.0,551700000.0,-0.4553,0.01,5.7283,-0.0453,-1.7992,0.318,0.112,0.1329,0.129,5.0,1.221,1.2804,37.2757,55.4575,55.6783,6.836,10.4442,6.8918,0.541,16.0,0.1059,0.0,2203225000.0,1097475000.0,3113850000.0,2.216,27.957,12.1762,0.2466,-0.3251,0.0093,-0.0382,-1.5869,LEG,52.529999,52.1619443888889,7144079864.0
2017-03-31,-0.0295,-0.0672,-0.038,-0.0156,-0.0159,-0.0279,-0.4816,0.0314,0.0026,0.0848,0.0454,0.0653,0.0625,-0.7201,0.0,0.0095,-0.0897,-0.0165,960300000.0,0.0233,733600000.0,226700000.0,0.0,106100000.0,111000000.0,115700000.0,10600000.0,107300000.0,21200000.0,0.0,0.0,86100000.0,0.0,86100000.0,0.63,0.62,136800000.0,139400000.0,0.34,0.2361,0.147,0.1228,0.09,0.0244,140700000.0,117900000.0,86100000.0,3771800000.0,-0.0302,2879500000.0,892300000.0,0.0,397800000.0,398600000.0,493700000.0,40200000.0,495900000.0,113500000.0,-1200000.0,-19000000.0,382400000.0,0.0,382400000.0,2.79,2.75,136800000.0,1.36,0.2366,0.166,0.1421,0.101,0.0977,624600000.0,536100000.0,381200000.0,7.778,15.586,0.171,8.2113,1.9635,1.0557,0.3601,11.1226,1.972,0.6702,0.54,0.3165,0.1105,0.0,696500000.0,2132200000.0,-641000000.0,2270300000.0,543350000.0,359950000.0,539150000.0,-0.5945,0.0107,6.0746,-0.0357,-1.5044,0.354,0.125,0.1444,0.142,5.0,1.236,1.3049,37.5277,53.7465,53.8239,6.9418,10.4787,6.9958,0.487,14.0,0.1055,0.0,2133600000.0,1080025000.0,3051425000.0,2.693,27.572,13.3358,0.2975,-0.2617,0.0093,-0.0346,-1.4757,LEG,50.32,49.403610999999984,6883776000.0
2016-12-31,-0.1259,0.0369,0.0137,0.0345,0.0351,-0.0257,0.6315,0.0069,0.0237,0.0158,-0.0646,0.0297,0.0625,0.6237,0.0,-0.1536,-0.1358,-0.0177,903700000.0,-0.0433,699500000.0,204200000.0,0.0,98100000.0,103000000.0,101200000.0,9400000.0,108600000.0,27000000.0,100000.0,1300000.0,81600000.0,0.0,81600000.0,0.6,0.59,133680305.0,140100000.0,0.34,0.226,0.155,0.1306,0.09,0.1394,139700000.0,118000000.0,81700000.0,3749900000.0,-0.0427,2850700000.0,899200000.0,0.0,396800000.0,414800000.0,484400000.0,38800000.0,505800000.0,120000000.0,400000.0,-19100000.0,385800000.0,0.0,385800000.0,2.8,2.76,133680305.0,1.34,0.2398,0.168,0.1452,0.103,0.1143,631400000.0,544600000.0,386200000.0,8.166,15.17,0.943,7.1798,2.1088,0.8793,0.3216,12.5532,1.875,2.0453,0.567,0.3204,0.1086,0.0,618300000.0,2027900000.0,-565200000.0,1999200000.0,503400000.0,329150000.0,512100000.0,-0.2451,0.0094,4.8525,-0.0453,-1.8848,0.356,0.127,0.1516,0.145,7.0,1.239,1.4323,34.1746,47.3637,50.5757,7.4491,11.3927,7.3226,0.479,13.0,0.1058,0.0,2099125000.0,1083800000.0,3027650000.0,3.206,28.051,14.0361,0.3259,-0.2244,0.0099,-0.0331,-1.4286,LEG,48.880001,49.22294150000001,6534293442.080305
2016-09-30,-0.0568,-0.0749,-0.0179,0.0,0.0,-0.0091,-0.0485,0.0013,0.033,0.0644,0.0268,0.0277,0.0625,-0.0419,0.0,-0.031,-0.0626,-0.0214,948900000.0,-0.0597,721500000.0,227400000.0,0.0,93900000.0,97100000.0,130300000.0,9900000.0,121100000.0,27600000.0,100000.0,0.0,93500000.0,0.0,93500000.0,0.68,0.67,137400000.0,141200000.0,0.34,0.2396,0.161,0.1381,0.099,0.1037,153100000.0,131000000.0,93600000.0,3790800000.0,-0.0344,2862200000.0,928600000.0,0.0,414600000.0,407600000.0,521000000.0,38000000.0,502400000.0,117700000.0,1600000.0,-20400000.0,384700000.0,0.0,384700000.0,2.78,2.74,137400000.0,1.32,0.245,0.165,0.1426,0.101,0.1003,626300000.0,540400000.0,386300000.0,8.015,15.226,0.716,7.6885,2.3093,0.9593,0.3441,13.2323,2.058,1.3219,0.5,0.3186,0.099,0.0,726400000.0,2092100000.0,-553400000.0,2144300000.0,536700000.0,339200000.0,511600000.0,-0.2039,0.0072,4.8276,-0.0266,-1.1403,0.355,0.127,0.1577,0.143,7.0,1.254,1.2685,32.2461,52.3602,49.9338,7.0632,11.1757,7.4097,0.475,13.0,0.1094,0.0,2089250000.0,1082300000.0,3022550000.0,2.767,27.59,14.2211,0.3004,-0.2209,0.0104,-0.0284,-1.2549,LEG,45.580002,50.54777794444445,6262692274.8
2016-06-30,0.0143,0.396,0.5598,0.6,0.6111,-0.0042,0.5907,-0.0356,-0.0078,0.014,-0.0271,0.0247,0.0968,0.8497,0.0,-0.0647,0.229,-0.0255,958900000.0,-0.0385,724900000.0,234000000.0,0.0,99700000.0,87500000.0,146500000.0,10300000.0,158900000.0,37700000.0,-1400000.0,-20300000.0,121200000.0,0.0,121200000.0,0.88,0.87,137800000.0,142500000.0,0.34,0.244,0.199,0.1765,0.126,0.1258,191100000.0,169200000.0,119800000.0,3851000000.0,-0.0161,2908700000.0,942300000.0,0.0,417600000.0,412600000.0,529700000.0,38400000.0,512600000.0,126200000.0,2400000.0,-20300000.0,386400000.0,0.0,386400000.0,2.78,2.74,137800000.0,1.3,0.2447,0.165,0.1431,0.1,0.0998,635800000.0,551000000.0,388800000.0,7.716,14.924,0.875,7.6045,2.0668,0.9855,0.3456,16.4272,1.974,1.2442,0.386,0.3217,0.104,0.0,681100000.0,2056500000.0,-586100000.0,2120600000.0,542150000.0,349200000.0,517100000.0,-0.2003,0.0098,3.9932,-0.0315,-1.379,0.358,0.128,0.1615,0.143,8.0,1.275,1.2792,32.2064,50.6792,49.6082,7.1032,11.0281,7.4473,0.468,14.0,0.1084,0.0,2063375000.0,1079350000.0,3021525000.0,2.79,27.946,14.349,0.3131,-0.2221,0.0108,-0.0285,-1.2948,LEG,51.110001000000004,49.77583308333332,7042958137.8
2016-03-31,0.0725,0.1346,0.2483,0.2549,0.26,-0.0042,2.4673,-0.0254,-0.0055,0.0353,-0.0013,0.0314,0.0323,7.0385,0.0,0.0779,0.145,-0.0197,938400000.0,-0.0288,704800000.0,233600000.0,0.0,105100000.0,106500000.0,127100000.0,9200000.0,117200000.0,27700000.0,1600000.0,-100000.0,89500000.0,0.0,89500000.0,0.64,0.63,139100000.0,143400000.0,0.32,0.2489,0.157,0.1347,0.095,0.0891,147500000.0,126400000.0,91100000.0,3889400000.0,0.0042,2950400000.0,939000000.0,0.0,424500000.0,436600000.0,502400000.0,39300000.0,463700000.0,120800000.0,4600000.0,-1800000.0,342900000.0,0.0,342900000.0,2.45,2.41,139100000.0,1.27,0.2414,0.15,0.1293,0.088,0.0846,585100000.0,503000000.0,347500000.0,7.758,14.573,0.601,7.4443,1.7987,0.9596,0.3424,13.7391,1.973,1.2436,0.5,0.3298,0.112,0.0,661900000.0,2027100000.0,-591300000.0,2132400000.0,531650000.0,344800000.0,514150000.0,-0.2489,0.0132,5.3241,-0.0295,-1.3128,0.315,0.112,0.1506,0.129,8.0,1.275,1.2782,31.1659,49.8597,48.9964,7.3157,11.2802,7.5647,0.518,14.0,0.1091,0.0,2010300000.0,1088425000.0,3049500000.0,2.366,27.961,12.799,0.2819,-0.2491,0.0106,-0.0281,-1.3301,LEG,48.400002,45.835143342857144,6732440278.2
