,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,-0.0308,-0.2858,-0.1451,-0.1613,-0.1613,0.0065,0.4321,-0.0049,-0.0076,1.4755,0.0,0.0,0.0,0.4773,0.0,0.0384,-0.2858,0.0065,17980000.0,-0.0308,0.0,17980000.0,0.0,13619000.0,14967000.0,3013000.0,0.0,3013000.0,486000.0,0.0,0.0,2527000.0,0.0,2527000.0,0.52,0.52,4828000.0,4828000.0,0.26,1.0,0.229,0.1676,0.141,0.1518,4122000.0,3013000.0,2527000.0,70250000.0,-0.0115,0.0,70250000.0,0.0,52248000.0,55520000.0,14730000.0,0.0,14730000.0,6269000.0,0.0,0.0,8461000.0,0.0,8461000.0,1.75,1.75,4828000.0,4828000.0,1.04,1.0,0.272,0.2097,0.12,0.3332,19100000.0,14730000.0,8461000.0,31.437,349.344,0.565,13.1237,7.2111,0.4175,0.037,0.0,1.4139,0.5,0.0138,0.7575,0.0,1686633000.0,1715179000.0,0.0,0.0,0.0,-0.2359,0.0051,-0.0469,-0.7601,0.056,0.005,0.21,0.041,2.9783,0.0,0.0,0.0,0.0,0.0,0.0,0.594,15.0,0.7437,0.0,1694210500.0,151533000.0,1712355500.0,4.848,14.551,0.0,-0.0712,0.0074,-0.0255,-0.4105,CHMG,50.110001000000004,50.56800014285716,241931084.828
2018-03-31,0.1367,0.2923,0.4901,0.4839,0.4839,0.0067,0.0732,-0.0208,0.0068,-0.5004,0.0,0.0,0.0,0.0549,0.0,0.0838,0.2923,0.0067,19666000.0,0.1367,0.0,19666000.0,0.0,13756000.0,14166000.0,5500000.0,0.0,5500000.0,1061000.0,0.0,0.0,4439000.0,0.0,4439000.0,0.92,0.92,4822000.0,4822000.0,0.26,1.0,0.335,0.2797,0.226,0.3359,6583000.0,5500000.0,4439000.0,70821000.0,0.0073,0.0,70821000.0,0.0,51745000.0,54885000.0,15936000.0,0.0,15936000.0,7046000.0,0.0,0.0,8890000.0,0.0,8890000.0,1.85,1.85,4822000.0,4822000.0,1.04,1.0,0.288,0.225,0.126,0.318,20396000.0,15936000.0,8890000.0,31.162,347.623,1.37,2.9996,6.4297,0.0963,0.0085,0.0,1.5724,0.283,0.014,0.6995,0.0,1676239000.0,1659699000.0,0.0,0.0,0.0,-0.0537,0.0141,-0.0191,-0.3463,0.059,0.005,0.225,0.041,2.7133,0.0,0.0,0.0,0.0,0.0,0.0,0.562,17.0,0.7306,0.0,1679238500.0,151578500.0,1714457000.0,4.671,14.687,0.0,-0.0662,0.0072,-0.0226,-0.3583,CHMG,46.470001,44.815000147058825,224078344.82200003
2017-12-31,-0.215,-0.7982,-1.7309,-1.7258,-1.7258,0.008,1.9915,0.0304,0.0339,0.7918,0.0,0.0,0.0,3.2923,0.0,-0.0388,-0.7982,0.008,13964000.0,-0.215,0.0,13964000.0,0.0,12292000.0,13111000.0,853000.0,0.0,853000.0,3012000.0,0.0,0.0,-2159000.0,0.0,-2159000.0,-0.45,-0.45,4812000.0,4812000.0,0.26,1.0,0.139,0.0611,-0.155,0.4921,1943000.0,853000.0,-2159000.0,68456000.0,-0.0364,0.0,68456000.0,0.0,50014000.0,53764000.0,14692000.0,0.0,14692000.0,7262000.0,0.0,0.0,7430000.0,0.0,7430000.0,1.55,1.55,4800000.0,4800000.0,1.04,1.0,0.281,0.2146,0.109,0.324,19255000.0,14692000.0,7430000.0,31.133,349.898,1.428,15.4233,6.3859,0.4954,0.0435,0.0,-3.27,-0.578,0.014,0.8803,0.0,1683711000.0,1727199000.0,0.0,0.0,0.0,-0.0266,0.0053,-0.0135,-0.1725,0.049,0.004,0.215,0.04,3.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.671,13.0,0.7306,0.0,1668019500.0,151077250.0,1723493500.0,4.621,14.262,0.0,-0.062,0.0074,-0.0214,-0.3213,CHMG,48.099998,49.829697090909086,231457190.376
2017-09-30,0.0697,0.3566,0.3311,0.3103,0.3103,0.0078,-0.0899,0.0016,0.0572,-0.5625,0.0,0.0,0.0,-0.1054,0.0,-0.0093,0.3566,0.0078,18640000.0,0.0697,0.0,18640000.0,0.0,12581000.0,13276000.0,5364000.0,0.0,5364000.0,1710000.0,0.0,0.0,3654000.0,0.0,3654000.0,0.76,0.76,4802000.0,4802000.0,0.26,1.0,0.346,0.2878,0.196,0.3862,6452000.0,5364000.0,3654000.0,72281000.0,0.0235,0.0,72281000.0,0.0,51177000.0,54214000.0,18067000.0,0.0,18067000.0,5524000.0,0.0,0.0,12543000.0,0.0,12543000.0,2.62,2.62,4802000.0,4802000.0,1.04,1.0,0.314,0.25,0.174,0.2339,22698000.0,18067000.0,12543000.0,32.128,355.595,1.499,4.9098,11.7405,0.1528,0.0136,0.0,2.0761,0.342,0.0139,0.6749,0.0,1707566000.0,1674765000.0,0.0,0.0,0.0,-0.0511,0.0042,-0.0208,-0.3566,0.084,0.007,0.25,0.042,1.5104,0.0,0.0,0.0,0.0,0.0,0.0,0.397,10.0,0.708,0.0,1636137000.0,149561000.0,1710883250.0,3.521,15.052,0.0,-0.1075,0.007,-0.0282,-0.4399,CHMG,47.099998,40.81400014285714,226174190.396
2017-06-30,0.0424,0.8953,0.8236,0.8235,0.8235,0.0078,-0.5564,0.0206,0.0515,-0.5148,0.0,0.0,0.0,-0.6522,0.0,-0.0358,0.8953,0.0078,18551000.0,0.0424,0.0,18551000.0,0.0,13116000.0,14332000.0,4219000.0,0.0,4219000.0,1263000.0,0.0,0.0,2956000.0,0.0,2956000.0,0.62,0.62,4797000.0,4797000.0,0.26,1.0,0.292,0.2274,0.159,0.0996,5418000.0,4219000.0,2956000.0,71066000.0,0.0081,0.0,71066000.0,0.0,51295000.0,54409000.0,16657000.0,0.0,16657000.0,5023000.0,0.0,0.0,11634000.0,0.0,11634000.0,2.44,2.44,4797000.0,4797000.0,1.04,1.0,0.301,0.2344,0.164,0.2499,21356000.0,16657000.0,11634000.0,31.679,353.188,0.385,5.3356,13.4555,0.1684,0.0149,0.0,0.844,0.419,0.0142,0.707,0.0,1694242000.0,1655291000.0,0.0,0.0,0.0,-0.2593,0.0043,-0.0349,-0.5396,0.079,0.007,0.234,0.042,1.6928,0.0,0.0,0.0,0.0,0.0,0.0,0.426,6.0,0.7218,0.0,1623008000.0,147194750.0,1710179000.0,3.701,14.815,0.0,-0.0984,0.007,-0.0273,-0.4124,CHMG,40.880001,39.48277811111112,196101364.797
2017-03-31,-0.0405,0.0579,0.1005,0.0877,0.0877,0.0084,0.1173,0.0565,0.0423,-0.4305,0.0,0.0,0.0,0.1417,0.0,-0.0451,0.0579,0.0084,17301000.0,-0.0405,0.0,17301000.0,0.0,12692000.0,13045000.0,4256000.0,0.0,4256000.0,1277000.0,0.0,0.0,2979000.0,0.0,2979000.0,0.62,0.62,4790000.0,4790000.0,0.26,1.0,0.315,0.246,0.172,0.3619,5442000.0,4256000.0,2979000.0,70311000.0,-0.0014,0.0,70311000.0,0.0,51782000.0,55647000.0,14664000.0,0.0,14664000.0,4365000.0,0.0,0.0,10299000.0,0.0,10299000.0,2.16,2.16,4790000.0,4790000.0,1.04,1.0,0.28,0.2086,0.146,0.3018,19669000.0,14664000.0,10299000.0,30.951,357.319,1.307,6.0441,26.239,0.1953,0.0167,0.0,2.1833,0.419,0.0141,0.7336,0.0,1711557000.0,1614823000.0,0.0,0.0,0.0,-0.0374,0.016,-0.014,-0.2049,0.071,0.006,0.209,0.041,2.2161,0.0,0.0,0.0,0.0,0.0,0.0,0.481,11.0,0.7365,0.0,1610203750.0,145056500.0,1701519000.0,4.43,14.679,0.0,-0.0702,0.007,-0.0228,-0.3201,CHMG,39.5,37.07138872222221,189205000.0
2016-12-31,0.0241,0.3482,0.3875,0.3778,0.3778,0.0091,-0.4196,0.023,0.038,-0.3571,0.0,0.0,0.0,-0.5673,0.0,-0.0269,0.3482,0.0091,17789000.0,0.0241,0.0,17789000.0,0.0,12788000.0,13561000.0,4228000.0,0.0,4228000.0,1274000.0,0.0,0.0,2954000.0,0.0,2954000.0,0.62,0.62,4774000.0,4774000.0,0.26,1.0,0.303,0.2377,0.166,0.09,5386000.0,4228000.0,2954000.0,71041000.0,0.0219,0.0,71041000.0,0.0,52382000.0,56610000.0,14431000.0,0.0,14431000.0,4404000.0,0.0,0.0,10027000.0,0.0,10027000.0,2.11,2.11,4762000.0,4762000.0,1.04,1.0,0.276,0.2031,0.141,0.2878,19622000.0,14431000.0,10027000.0,30.111,341.938,0.335,8.6764,15.5346,0.2882,0.025,0.0,0.7989,0.419,0.0149,0.7189,0.0,1632410000.0,1599669000.0,0.0,0.0,0.0,-0.3216,0.004,-0.0427,-0.6554,0.07,0.006,0.203,0.042,2.2081,0.0,0.0,0.0,0.0,0.0,0.0,0.493,6.0,0.7373,0.0,1609674750.0,143253750.0,1678300500.0,4.293,14.918,0.0,-0.0766,0.007,-0.0239,-0.3267,CHMG,36.349998,33.806764676470586,173534890.452
2016-09-30,0.0075,0.0797,0.12,0.1154,0.1154,0.0091,0.4873,0.0596,0.0346,0.0266,0.0,0.0,0.0,0.4699,0.0,-0.007,0.0797,0.0091,17425000.0,0.0075,0.0,17425000.0,0.0,12699000.0,13471000.0,3954000.0,0.0,3954000.0,1209000.0,0.0,0.0,2745000.0,0.0,2745000.0,0.58,0.58,4765000.0,4765000.0,0.26,1.0,0.293,0.2269,0.158,0.4618,5110000.0,3954000.0,2745000.0,70622000.0,-0.0575,0.0,70622000.0,0.0,52735000.0,57283000.0,13339000.0,0.0,13339000.0,4137000.0,0.0,0.0,9202000.0,0.0,9202000.0,1.94,1.94,4765000.0,4765000.0,1.04,1.0,0.264,0.1889,0.13,0.3192,18639000.0,13339000.0,9202000.0,30.391,357.578,1.689,11.3106,28.4374,0.3722,0.0312,0.0,3.0364,0.448,0.0145,0.7288,0.0,1703858000.0,1622249000.0,0.0,0.0,0.0,-0.0347,0.0042,-0.0166,-0.25,0.065,0.006,0.189,0.042,2.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.536,6.0,0.7467,0.0,1617870750.0,141627250.0,1668996750.0,4.731,14.821,0.0,-0.0546,0.0086,-0.0185,-0.2458,CHMG,28.99,29.23527772222222,138137350.0
2016-06-30,0.0046,-0.4279,-0.371,-0.3818,-0.3818,0.0091,4.5748,0.0839,0.041,-0.243,0.0,0.0,0.0,7.2388,0.0,0.0579,-0.4279,0.0091,17796000.0,0.0046,0.0,17796000.0,0.0,13603000.0,15570000.0,2226000.0,0.0,2226000.0,605000.0,0.0,0.0,1621000.0,0.0,1621000.0,0.34,0.34,4760000.0,4760000.0,0.26,1.0,0.21,0.1251,0.091,0.2986,3731000.0,2226000.0,1621000.0,70493000.0,-0.0533,0.0,70493000.0,0.0,52825000.0,57446000.0,13047000.0,0.0,13047000.0,4139000.0,0.0,0.0,8908000.0,0.0,8908000.0,1.88,1.88,4760000.0,4760000.0,1.04,1.0,0.262,0.1851,0.126,0.2833,18453000.0,13047000.0,8908000.0,30.128,348.462,1.116,11.0815,22.5534,0.3678,0.0313,0.0,3.4701,0.765,0.015,0.7644,0.0,1658680000.0,1604074000.0,0.0,0.0,0.0,-0.0553,0.0041,-0.0175,-0.2066,0.064,0.005,0.185,0.043,2.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.553,10.0,0.7494,0.0,1608024250.0,140103000.0,1644690250.0,4.196,14.809,0.0,-0.0542,0.0087,-0.0162,-0.2116,CHMG,29.35,30.210000055555554,139706000.0
2016-03-31,0.0521,0.1825,0.1894,0.1875,0.1875,0.0091,0.6902,0.0369,0.0255,-0.047,0.0,0.0,0.0,0.7311,0.0,0.0286,0.1825,0.0091,18031000.0,0.0521,0.0,18031000.0,0.0,13292000.0,14008000.0,4023000.0,0.0,4023000.0,1316000.0,0.0,0.0,2707000.0,0.0,2707000.0,0.57,0.57,4750000.0,4750000.0,0.26,1.0,0.299,0.2231,0.15,0.3041,5395000.0,4023000.0,2707000.0,70411000.0,-0.0371,0.0,70411000.0,0.0,52081000.0,55699000.0,14712000.0,0.0,14712000.0,4848000.0,0.0,0.0,9864000.0,0.0,9864000.0,2.09,2.09,4750000.0,4750000.0,1.04,1.0,0.283,0.2089,0.14,0.2173,19936000.0,14712000.0,9864000.0,29.694,340.575,1.155,10.7025,11.7598,0.3604,0.0309,0.0,2.1504,0.456,0.0155,0.7372,0.0,1617729000.0,1612707000.0,0.0,0.0,0.0,-0.0579,0.0156,-0.0187,-0.2456,0.071,0.006,0.209,0.044,1.6727,0.0,0.0,0.0,0.0,0.0,0.0,0.498,11.0,0.7397,0.0,1598843250.0,138380750.0,1612115500.0,3.222,14.823,0.0,-0.0725,0.0087,-0.017,-0.2291,CHMG,26.35,26.873999885714284,125162500.0
