,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.054,0.0548,0.2353,0.1429,0.1566,4.4622,0.0887,0.0407,0.0399,0.0,0.0,0.037,2.7064,0.0,0.1111,0.0548,0.0061,10641000.0,0.054,0.0,10641000.0,0.0,5171000.0,7063000.0,3578000.0,0.0,3578000.0,481000.0,0.0,0.0,3097000.0,0.0,3097000.0,0.96,0.96,3224499.0,0.28,1.0,0.394,0.3362,0.291,0.1966,4196000.0,3578000.0,3097000.0,42082000.0,0.2072,0.0,42082000.0,0.0,20204000.0,27922000.0,14160000.0,0.0,14160000.0,3610000.0,0.0,0.0,10550000.0,0.0,10550000.0,3.28,3.25,3224499.0,1.15,1.0,0.382,0.3365,0.251,0.4584,16055000.0,14160000.0,10550000.0,38.057,356.16,0.649,33.1304,22.0952,0.8705,0.0916,0.0,0.9916,0.292,0.0151,0.486,0.0,1148437000.0,1184020000.0,0.0,0.0,0.0,-0.3188,0.088,0.009,0.336,0.038,2.043,0.0,0.0,0.0,0.0,0.0,0.0,0.351,12.0,0.4801,0.0,1125798250.0,120306250.0,1115001250.0,5.982,13.051,0.0,-0.1051,MBCN,50.700001,52.280000257142845,163482102.524499
2018-03-31,0.0371,0.1047,0.2405,0.0385,0.0256,2.1298,0.0349,-0.0604,-0.6739,0.0,0.0,0.2222,1.7071,0.0,0.0834,0.1047,0.2876,10478000.0,0.0371,0.0,10478000.0,0.0,5453000.0,7345000.0,3133000.0,0.0,3133000.0,528000.0,0.0,0.0,2605000.0,0.0,2605000.0,0.81,0.8,3605906.0,0.33,1.0,0.33,0.299,0.249,0.1286,3455000.0,3133000.0,2605000.0,41537000.0,0.2912,0.0,41537000.0,0.0,19687000.0,27563000.0,13974000.0,0.0,13974000.0,4014000.0,0.0,0.0,9960000.0,0.0,9960000.0,3.16,3.12,3605906.0,1.14,1.0,0.379,0.3364,0.24,0.3845,15743000.0,13974000.0,9960000.0,33.321,302.014,0.374,10.4548,9.2232,0.3138,0.0341,0.0,0.7486,0.407,0.016,0.5204,0.0,1089035000.0,1093476000.0,0.0,0.0,0.0,-0.3092,0.084,0.009,0.336,0.038,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.361,17.0,0.474,0.0,1108757250.0,118927750.0,1091250500.0,4.429,11.519,0.0,-0.0924,MBCN,49.099998,48.83823544117645,177049977.388188
2017-12-31,0.3919,0.672,0.4373,0.0137,0.0,4.6287,0.4043,0.0904,0.3339,0.0,0.0,0.0,143.7119,0.0,0.2092,0.672,0.4283,10290000.0,0.3919,0.0,10290000.0,0.0,4421000.0,6217000.0,4073000.0,0.0,4073000.0,1687000.0,0.0,0.0,2386000.0,0.0,2386000.0,0.74,0.73,3214784.0,0.27,1.0,0.453,0.3958,0.232,0.8297,4666000.0,4073000.0,2386000.0,41162000.0,0.41,0.0,41162000.0,0.0,19267000.0,27485000.0,13677000.0,0.0,13677000.0,4222000.0,0.0,0.0,9455000.0,0.0,9455000.0,3.12,3.1,3214784.0,1.08,1.0,0.373,0.3323,0.23,0.309,15342000.0,13677000.0,9455000.0,37.285,338.597,2.656,32.2796,12.4071,0.8658,0.0938,0.0,3.6471,0.365,0.0161,0.4296,0.0,1088516000.0,1152402000.0,0.0,0.0,0.0,-0.0188,0.083,0.009,0.332,0.038,1.4722,0.0,0.0,0.0,0.0,0.0,0.0,0.346,12.0,0.4681,0.0,1111390000.0,113718500.0,1081926250.0,3.956,12.804,0.0,-0.0863,MBCN,48.200001,46.48424242424242,154952592.014784
2017-09-30,0.4689,1.1047,0.8332,0.2833,0.2667,4.2381,0.4179,0.0602,0.4006,0.0,0.0,0.0,5.5169,0.0,0.3779,1.1047,0.4294,10673000.0,0.4689,0.0,10673000.0,0.0,5159000.0,7297000.0,3376000.0,0.0,3376000.0,914000.0,0.0,0.0,2462000.0,0.0,2462000.0,0.77,0.76,3211830.0,0.27,1.0,0.35,0.3163,0.231,0.6851,3738000.0,3376000.0,2462000.0,38265000.0,0.3092,0.0,38265000.0,0.0,18502000.0,26225000.0,12040000.0,0.0,12040000.0,3311000.0,0.0,0.0,8729000.0,0.0,8729000.0,3.12,3.1,3211830.0,1.08,1.0,0.355,0.3146,0.228,0.1108,13566000.0,12040000.0,8729000.0,36.893,330.864,2.277,18.5399,15.2346,0.5025,0.0551,0.0,3.1807,0.351,0.0168,0.4834,0.0,1062679000.0,1073295000.0,0.0,0.0,0.0,-0.0663,0.085,0.009,0.315,0.038,0.7749,0.0,0.0,0.0,0.0,0.0,0.0,0.346,18.0,0.4835,0.0,1030421250.0,102992750.0,1002297500.0,1.32,11.914,0.0,-0.3732,MBCN,46.099998,44.62428565714284,148065356.57634
2017-06-30,0.363,0.3612,0.3017,-0.1064,-0.117,-1.3244,0.4091,-0.0414,0.9726,0.0,0.0,0.0,-1.5012,0.0,0.3565,0.3097,0.5759,10096000.0,0.363,0.0,10096000.0,0.0,4654000.0,6704000.0,3392000.0,0.0,3392000.0,885000.0,0.0,0.0,2507000.0,0.0,2507000.0,0.84,0.83,3204858.0,0.27,1.0,0.385,0.336,0.248,-0.1214,3884000.0,3392000.0,2507000.0,34858000.0,0.1955,0.0,34858000.0,0.0,17087000.0,24590000.0,10268000.0,0.0,10268000.0,2658000.0,0.0,0.0,7610000.0,0.0,7610000.0,2.95,2.94,3204858.0,1.08,1.0,0.337,0.2946,0.218,-0.0559,11743000.0,10268000.0,7610000.0,36.57,328.468,-0.383,32.0557,12.3472,0.8766,0.0959,0.0,-0.3538,0.321,0.0172,0.461,0.0,1052693000.0,1115856000.0,0.0,0.0,0.0,0.3822,0.082,0.008,0.295,0.038,0.0562,0.0,0.0,0.0,0.0,0.0,0.0,0.366,21.0,0.4902,0.0,956320750.0,92917250.0,922655500.0,-0.608,10.877,0.0,-5.5561,MBCN,50.400002,51.703333472222226,161524849.609716
2017-03-31,0.4176,0.5852,0.4122,-0.0127,-0.0127,-1.8519,0.4593,0.0442,2.2112,0.0,0.0,0.0,-1.9487,0.0,0.2716,0.5045,0.4917,10103000.0,0.4176,0.0,10103000.0,0.0,5033000.0,7267000.0,2836000.0,0.0,2836000.0,736000.0,0.0,0.0,2100000.0,0.0,2100000.0,0.78,0.78,2800429.0,0.27,1.0,0.318,0.2807,0.208,-0.1886,3216000.0,2836000.0,2100000.0,32169000.0,0.1174,0.0,32169000.0,0.0,15864000.0,22703000.0,9466000.0,0.0,9368000.0,2339000.0,0.0,0.0,7029000.0,0.0,7029000.0,3.05,3.05,2800429.0,1.08,1.0,0.328,0.2912,0.219,0.0535,10543000.0,9368000.0,7029000.0,35.464,375.218,-0.68,41.2797,22.2694,1.164,0.1081,0.0,-0.8219,0.346,0.0175,0.4982,0.0,1050770000.0,1104007000.0,0.0,0.0,0.0,0.1037,0.085,0.008,0.291,0.038,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.354,18.0,0.4931,0.0,873718250.0,83012000.0,844913500.0,0.615,11.487,0.0,-0.5747,MBCN,45.150002,42.09527805555556,126439374.950858
2016-12-31,-0.0047,0.1895,-0.0514,-0.2065,-0.2065,-0.1246,0.0717,0.028,0.6999,0.0,0.0,0.0,-0.9656,0.0,0.1581,0.3896,0.2016,7393000.0,-0.0047,0.0,7393000.0,0.0,3656000.0,4957000.0,2436000.0,0.0,2436000.0,776000.0,0.0,0.0,1660000.0,0.0,1660000.0,0.73,0.73,2250707.0,0.27,1.0,0.369,0.3295,0.225,0.008,2728000.0,2436000.0,1660000.0,29193000.0,0.0242,0.0,29193000.0,0.0,14561000.0,20872000.0,8321000.0,0.0,8321000.0,1905000.0,0.0,0.0,6416000.0,0.0,6416000.0,3.04,3.03,2250707.0,1.08,1.0,0.322,0.285,0.22,0.193,9387000.0,8321000.0,6416000.0,34.194,347.991,0.026,34.5651,14.4377,1.0109,0.0987,0.0,0.9313,0.37,0.0058,0.4945,0.0,783226000.0,828527000.0,0.0,0.0,0.0,-0.9618,0.087,0.008,0.285,0.038,1.2159,0.0,0.0,0.0,0.0,0.0,0.0,0.355,13.0,0.4988,0.0,781225500.0,74124250.0,760767250.0,2.504,12.971,0.0,-0.2777,MBCN,38.700001,37.317058735294104,87102363.150707
2016-09-30,0.0099,-0.365,-0.3224,-0.375,-0.375,-0.284,0.0727,0.0679,1.9634,0.0,0.0,0.0,-0.4467,0.0,0.0951,-0.3866,0.0893,7266000.0,0.0099,0.0,7266000.0,0.0,3744000.0,5662000.0,1604000.0,0.0,1604000.0,261000.0,0.0,0.0,1343000.0,0.0,1343000.0,0.6,0.6,2247011.0,0.27,1.0,0.264,0.2208,0.185,0.1544,1915000.0,1604000.0,1343000.0,29228000.0,0.0382,0.0,29228000.0,0.0,14290000.0,21396000.0,7832000.0,0.0,7933000.0,1427000.0,0.0,0.0,6506000.0,0.0,6506000.0,3.25,3.25,2247011.0,1.08,1.0,0.306,0.2714,0.223,0.2494,8957000.0,7933000.0,6506000.0,34.798,337.183,0.499,18.9211,10.3586,0.5437,0.0558,0.0,1.1132,0.45,0.006,0.5153,0.0,757653000.0,776893000.0,0.0,0.0,0.0,-0.2495,0.092,0.009,0.271,0.039,1.2329,0.0,0.0,0.0,0.0,0.0,0.0,0.332,13.0,0.4889,0.0,762223250.0,70460250.0,747596750.0,3.244,13.008,0.0,-0.0913,MBCN,33.900002,33.35083338888889,76173677.394022
2016-06-30,0.0524,0.3685,0.2797,0.2877,0.2877,-0.0576,0.0774,0.3231,2.4762,0.0,0.0,0.0,-0.0646,0.0,-0.0664,0.3567,-0.0953,7407000.0,0.0524,0.0,7407000.0,0.0,3431000.0,4817000.0,2590000.0,0.0,2492000.0,566000.0,0.0,0.0,1926000.0,0.0,1926000.0,0.94,0.94,2033694.0,0.27,1.0,0.362,0.3364,0.26,0.3302,2684000.0,2492000.0,1926000.0,29157000.0,0.0492,0.0,29157000.0,0.0,13965000.0,20314000.0,8843000.0,0.0,8855000.0,1710000.0,0.0,0.0,7145000.0,0.0,7145000.0,3.61,3.61,2033694.0,1.08,1.0,0.337,0.3037,0.245,0.2811,9831000.0,8855000.0,7145000.0,38.148,371.488,1.203,25.6086,10.8802,0.6713,0.0685,0.0,1.4195,0.287,0.0061,0.4632,0.0,755493000.0,785446000.0,0.0,0.0,0.0,-0.1053,0.106,0.01,0.304,0.04,1.2056,0.0,0.0,0.0,0.0,0.0,0.0,0.299,8.0,0.479,0.0,742251000.0,67716250.0,734681500.0,4.03,14.337,0.0,-0.0486,MBCN,31.66,31.821388888888894,64386752.04
2016-03-31,0.0415,-0.1196,-0.0866,0.0,0.0,3.7447,0.0471,0.0614,1.3306,0.0,0.0,0.0385,5.2947,0.0,0.1344,-0.1092,-0.0854,7127000.0,0.0415,0.0,7127000.0,0.0,3958000.0,5242000.0,1885000.0,0.0,1789000.0,302000.0,0.0,0.0,1487000.0,0.0,1487000.0,0.79,0.79,1877379.0,0.27,1.0,0.289,0.251,0.209,0.2817,2060000.0,1789000.0,1487000.0,28788000.0,0.0517,0.0,28788000.0,0.0,14209000.0,20626000.0,8162000.0,0.0,8184000.0,1460000.0,0.0,0.0,6724000.0,0.0,6724000.0,3.4,3.4,1877379.0,1.08,1.0,0.323,0.2843,0.234,0.2905,9288000.0,8184000.0,6724000.0,33.964,387.912,1.07,19.1751,16.0969,0.5646,0.0491,0.0,1.3625,0.342,0.0063,0.5554,0.0,728257000.0,734036000.0,0.0,0.0,0.0,-0.0089,0.104,0.009,0.284,0.04,1.3059,0.0,0.0,0.0,0.0,0.0,0.0,0.318,10.0,0.4936,0.0,719188000.0,64524000.0,721034000.0,4.455,15.334,0.0,-0.0475,MBCN,31.5,32.513713714285714,59137438.5
