,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.2507,0.177,0.2696,0.0366,0.0494,-0.0921,0.3775,0.3377,0.1627,0.0,0.0,0.1818,-0.279,0.0,0.2537,0.177,0.1647,124212000.0,0.2507,0.0,124212000.0,0.0,72350000.0,88882000.0,35330000.0,0.0,35330000.0,7451000.0,0.0,0.0,27879000.0,13000.0,27866000.0,0.85,0.85,31068676.0,0.13,1.0,0.345,0.2844,0.224,0.2191,42801000.0,35330000.0,27879000.0,458421000.0,0.1787,0.0,458421000.0,0.0,267287000.0,329165000.0,129256000.0,0.0,129256000.0,42805000.0,0.0,0.0,86451000.0,49000.0,86402000.0,2.78,2.77,31068676.0,0.55,1.0,0.347,0.282,0.188,0.383,159107000.0,129256000.0,86451000.0,40.418,349.469,0.876,15.7264,12.4887,0.3891,0.0432,0.0,1.2433,0.153,0.0393,0.5825,0.0,10857554000.0,10958146000.0,0.0,0.0,0.0,-0.2143,0.081,0.008,0.282,0.045,2.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.198,14.0,0.5831,0.0,10124966250.0,1070098250.0,10231037250.0,5.651,14.755,0.0,-0.012,HTLF,54.849998,55.72714302857144,1704116816.462648
2018-03-31,0.1759,0.2061,0.2922,0.1176,0.1176,0.749,0.2026,0.1348,-0.068,0.0,0.0,0.1818,0.8991,0.0,0.1303,0.2061,0.186,112037000.0,0.1759,0.0,112037000.0,0.0,67901000.0,83646000.0,28391000.0,0.0,28391000.0,5123000.0,0.0,0.0,23268000.0,13000.0,23255000.0,0.76,0.76,31054186.0,0.13,1.0,0.314,0.2534,0.208,0.5114,35193000.0,28391000.0,23268000.0,433524000.0,0.107,0.0,433524000.0,0.0,252647000.0,309581000.0,123943000.0,0.0,123943000.0,43413000.0,0.0,0.0,80530000.0,45000.0,80485000.0,2.75,2.73,31054186.0,0.53,1.0,0.355,0.2859,0.186,0.4293,153866000.0,123943000.0,80530000.0,33.86,313.79,1.845,13.1177,8.5768,0.3874,0.0405,0.0,2.5388,0.171,0.031,0.6061,0.0,9744495000.0,9885507000.0,0.0,0.0,0.0,-0.0295,0.084,0.009,0.286,0.046,2.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.193,17.0,0.5828,0.0,9455144750.0,957654000.0,9456737500.0,5.993,13.96,0.0,0.027,HTLF,53.049999,53.72058764705881,1647424536.245814
2017-12-31,0.1603,0.2782,-0.2866,-0.4133,-0.4054,-0.4971,0.1896,0.1645,0.0247,0.0,0.0,-0.1,-0.4209,0.0,0.1122,0.2782,0.1491,113056000.0,0.1603,0.0,113056000.0,0.0,62954000.0,77878000.0,35178000.0,0.0,35178000.0,21506000.0,0.0,0.0,13672000.0,13000.0,13659000.0,0.44,0.44,29949070.0,0.18,1.0,0.377,0.3112,0.121,0.2566,42584000.0,35178000.0,13672000.0,416767000.0,0.0509,0.0,416767000.0,0.0,244820000.0,297675000.0,119092000.0,0.0,119092000.0,43820000.0,0.0,0.0,75272000.0,46000.0,75226000.0,2.67,2.65,29949070.0,0.51,1.0,0.358,0.2858,0.18,0.3814,149236000.0,119092000.0,75272000.0,33.105,318.505,0.969,20.358,6.5445,0.615,0.0621,0.0,1.9089,0.409,0.0277,0.5568,0.0,9538921000.0,9952620000.0,0.0,0.0,0.0,0.1127,0.085,0.008,0.286,0.046,2.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.191,15.0,0.5874,0.0,9098828250.0,890105750.0,9033233000.0,5.308,13.916,0.0,0.0195,HTLF,53.650002,51.41060663636364,1606767665.39814
2017-09-30,0.1261,0.0664,0.0719,-0.1098,-0.1111,0.2831,0.1894,0.1434,-0.0693,0.0,0.0,0.1,0.3972,0.0,0.1463,0.0664,0.2189,109116000.0,0.1261,0.0,109116000.0,0.0,64082000.0,78759000.0,30357000.0,0.0,30357000.0,8725000.0,0.0,0.0,21632000.0,10000.0,21622000.0,0.73,0.72,29917388.0,0.11,1.0,0.353,0.2782,0.198,0.5686,38529000.0,30357000.0,21632000.0,401145000.0,0.0445,0.0,401145000.0,0.0,238470000.0,289709000.0,111436000.0,0.0,111436000.0,30674000.0,0.0,0.0,80762000.0,49000.0,80713000.0,2.98,2.95,29917388.0,0.53,1.0,0.354,0.2778,0.201,0.4489,141956000.0,111436000.0,80762000.0,32.813,316.939,2.074,15.8217,8.4144,0.4822,0.0485,0.0,2.6798,0.151,0.028,0.5873,0.0,9481984000.0,9703592000.0,0.0,0.0,0.0,0.0707,0.098,0.009,0.278,0.046,2.2513,0.0,0.0,0.0,0.0,0.0,0.0,0.178,15.0,0.5945,0.0,8743891750.0,827470500.0,8642318000.0,6.019,13.408,0.0,-0.009,HTLF,49.400002,44.95142854285714,1477919027.034776
2017-06-30,-0.0266,-0.0319,0.0477,-0.0353,-0.0357,0.4074,0.0,0.077,-0.3003,0.0,0.0,0.1,0.7862,0.0,-0.0166,-0.0319,0.0878,99315000.0,-0.0266,0.0,99315000.0,0.0,57710000.0,69298000.0,30017000.0,0.0,30017000.0,8059000.0,0.0,0.0,21958000.0,9000.0,21949000.0,0.82,0.81,26674871.0,0.11,1.0,0.378,0.3022,0.221,0.3801,37560000.0,30017000.0,21958000.0,388924000.0,0.0549,0.0,388924000.0,0.0,230290000.0,279377000.0,109547000.0,0.0,109547000.0,30209000.0,0.0,0.0,79338000.0,75000.0,79263000.0,3.07,3.04,26674871.0,0.52,1.0,0.36,0.2817,0.204,0.4176,140029000.0,109547000.0,79338000.0,30.215,301.423,1.415,15.7536,6.8145,0.5214,0.0512,0.0,1.7385,0.134,0.02,0.5811,0.0,8040410000.0,8278860000.0,0.0,0.0,0.0,-0.0106,0.105,0.01,0.282,0.047,2.1312,0.0,0.0,0.0,0.0,0.0,0.0,0.169,14.0,0.5921,0.0,8407269500.0,758146500.0,8253965000.0,6.089,14.58,0.0,-0.0385,HTLF,47.099998,46.24722213888888,1256386370.750258
2017-03-31,-0.0493,-0.2129,-0.093,-0.1905,-0.1707,0.3832,0.0131,0.0928,-0.2611,0.0,0.0,0.1,0.2835,0.0,0.0516,-0.2129,0.0679,95280000.0,-0.0493,0.0,95280000.0,0.0,60074000.0,71740000.0,23540000.0,0.0,23540000.0,5530000.0,0.0,0.0,18010000.0,14000.0,17996000.0,0.68,0.68,26184092.0,0.11,1.0,0.321,0.2471,0.189,0.3167,30563000.0,23540000.0,18010000.0,391635000.0,0.1213,0.0,391635000.0,0.0,231264000.0,281099000.0,110536000.0,0.0,110536000.0,32186000.0,0.0,0.0,78350000.0,87000.0,78263000.0,3.1,3.07,26184092.0,0.51,1.0,0.359,0.2822,0.2,0.3723,140603000.0,110536000.0,78350000.0,29.839,313.027,1.152,16.6924,6.6128,0.5594,0.0523,0.0,1.8758,0.162,0.0198,0.6305,0.0,8196316000.0,8460241000.0,0.0,0.0,0.0,-0.1062,0.107,0.009,0.282,0.047,2.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.165,16.0,0.5905,0.0,8443089750.0,728644750.0,8253885000.0,5.569,14.957,0.0,-0.0764,HTLF,49.950001,49.24583341666666,1307895421.584092
2016-12-31,0.1475,0.4519,0.3308,0.1029,0.1045,0.0687,0.0718,-0.1154,0.068,0.0,0.0,0.3333,0.1021,0.0,0.1698,0.4519,0.2629,97434000.0,0.1475,0.0,97434000.0,0.0,56604000.0,69912000.0,27522000.0,0.0,27522000.0,8360000.0,0.0,0.0,19162000.0,16000.0,19146000.0,0.75,0.74,26062541.0,0.2,1.0,0.362,0.2825,0.197,0.5142,35304000.0,27522000.0,19162000.0,396573000.0,0.1945,0.0,396573000.0,0.0,228314000.0,279668000.0,116905000.0,0.0,116905000.0,36556000.0,0.0,0.0,80349000.0,241000.0,80108000.0,3.26,3.22,26062541.0,0.5,1.0,0.372,0.2948,0.202,0.3509,147662000.0,116905000.0,80349000.0,28.428,310.661,1.922,22.8294,6.0901,0.8031,0.0721,0.0,2.7081,0.267,0.0182,0.5809,0.0,8096605000.0,8532874000.0,0.0,0.0,0.0,-0.0337,0.114,0.01,0.295,0.048,1.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.153,13.0,0.5757,0.0,8458762750.0,700702500.0,8226868500.0,5.339,15.216,0.0,-0.0632,HTLF,48.0,45.05441185294118,1251001968.0
2016-09-30,0.1886,0.4579,0.4031,0.1714,0.1739,0.0107,0.2052,0.0016,-0.2027,0.0,0.0,0.0,-0.0084,0.0,0.1172,0.4579,0.1899,96895000.0,0.1886,0.0,96895000.0,0.0,55902000.0,68427000.0,28468000.0,0.0,28468000.0,8260000.0,0.0,0.0,20208000.0,36000.0,20172000.0,0.82,0.81,24545467.0,0.1,1.0,0.378,0.2938,0.208,0.4582,36602000.0,28468000.0,20208000.0,384049000.0,0.2092,0.0,384049000.0,0.0,220098000.0,275710000.0,108339000.0,0.0,108339000.0,32561000.0,0.0,0.0,75778000.0,429000.0,75349000.0,3.19,3.14,24545467.0,0.45,1.0,0.362,0.2821,0.196,0.3502,139035000.0,108339000.0,75778000.0,28.697,327.987,1.809,20.7206,8.2333,0.722,0.062,0.0,2.2387,0.122,0.0185,0.5769,0.0,8050594000.0,8357103000.0,0.0,0.0,0.0,-0.0168,0.111,0.009,0.282,0.047,1.9269,0.0,0.0,0.0,0.0,0.0,0.0,0.141,12.0,0.5731,0.0,8293843000.0,681266750.0,8088787250.0,5.48,15.646,0.0,-0.0736,HTLF,36.07,36.08027791666667,885354994.69
2016-06-30,0.2347,0.6192,0.4007,0.1644,0.1667,-0.0002,0.2214,-0.0023,-0.2245,0.0,0.0,0.0,-0.1888,0.0,0.1823,0.6192,0.1906,102026000.0,0.2347,0.0,102026000.0,0.0,58684000.0,71020000.0,31006000.0,0.0,31006000.0,10036000.0,0.0,0.0,20970000.0,21000.0,20949000.0,0.85,0.84,24521747.0,0.1,1.0,0.374,0.3039,0.205,0.2072,38134000.0,31006000.0,20970000.0,368677000.0,0.2063,0.0,368677000.0,0.0,214235000.0,269279000.0,99398000.0,0.0,99398000.0,29246000.0,0.0,0.0,70152000.0,598000.0,69554000.0,3.07,3.02,24521747.0,0.45,1.0,0.345,0.2696,0.189,0.3658,127111000.0,99398000.0,70152000.0,28.055,328.341,0.862,24.4926,9.3774,0.873,0.0732,0.0,1.2942,0.118,0.0186,0.5752,0.0,8051489000.0,8422141000.0,0.0,0.0,0.0,-0.2204,0.107,0.009,0.27,0.048,2.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.147,13.0,0.5811,0.0,8016364000.0,652922000.0,7739704500.0,5.5,15.035,0.0,-0.068,HTLF,35.290001000000004,34.43527758333333,865372476.1517471
2016-03-31,0.2086,0.2832,0.2797,0.0909,0.0789,2.3442,0.2686,-0.0093,-0.0469,0.0,0.0,0.0,2.1161,0.0,0.1373,0.2832,0.1912,100218000.0,0.2086,0.0,100218000.0,0.0,57124000.0,70309000.0,29909000.0,0.0,29909000.0,9900000.0,0.0,0.0,20009000.0,168000.0,19841000.0,0.84,0.82,24519815.0,0.1,1.0,0.375,0.2984,0.198,0.2345,37622000.0,29909000.0,20009000.0,349282000.0,0.1938,0.0,349282000.0,0.0,205188000.0,261741000.0,87541000.0,0.0,87541000.0,23199000.0,0.0,0.0,64342000.0,781000.0,63561000.0,2.95,2.9,24519815.0,0.45,1.0,0.325,0.2506,0.182,0.4002,113553000.0,87541000.0,64342000.0,27.306,328.904,0.959,24.1234,5.4335,0.8834,0.0717,0.0,1.23,0.119,0.0229,0.57,0.0,8064660000.0,8522933000.0,0.0,0.0,0.0,-0.0368,0.102,0.009,0.251,0.047,2.2769,0.0,0.0,0.0,0.0,0.0,0.0,0.153,12.0,0.5875,0.0,7728931000.0,625732750.0,7367856000.0,5.701,14.245,0.0,-0.034,HTLF,30.790001,30.636285828571435,754965128.369815
