,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0108,0.0388,0.137,0.1117,0.1148,0.0205,-0.2053,0.3822,0.1872,0.0,0.1747,0.0,0.0,-0.2331,0.0,0.0001,0.024,0.0217,35927715.0,0.0108,0.0,35927715.0,0.0,19578176.0,19578176.0,16349539.0,0.0,19387553.0,5017185.0,527655.0,0.0,14370368.0,0.0,14370368.0,4.08,4.08,3518665.0,3519816.0,0.0,1.0,0.548,0.5396,0.4,0.3072,19676187.0,19387553.0,14898023.0,148329831.0,0.0326,0.0,148329831.0,0.0,78483197.0,78483197.0,69846634.0,0.0,77568298.0,25614847.0,1395902.0,0.0,51953451.0,0.0,51953451.0,14.9,14.9,3518665.0,3519816.0,7.0,1.0,0.53,0.5229,0.35,0.2043,78598247.0,77568298.0,53349353.0,58.852,90.305,3.137,0.0,22.232,0.0,0.0,0.0,0.7993,0.0,0.0,0.5449,0.0,317751364.0,239524359.0,19331190.0,14481294.0,0.0,-0.0391,0.275,0.188,0.523,0.537,0.6136,50.3736,51.3908,0.0,7.6731,10.2429,0.0,0.47,8.0,0.5291,0.0,200529806.0,188773601.0,276409249.0,8.613,42.155,0.0,-0.0493,DHIL,194.429993,198.5382855714286,684134011.319345
2018-03-31,0.0754,-0.1331,0.0182,0.0,0.0027,0.0165,-3.5962,0.3387,0.1947,0.0,0.0171,0.0,0.0,-3.6407,0.0,0.0145,0.1495,0.0172,37782002.0,0.0754,0.0,37782002.0,0.0,19578050.0,19578050.0,18203952.0,0.0,16691561.0,3702100.0,-47332.0,0.0,12989461.0,0.0,12989461.0,3.72,3.72,3487923.0,3491938.0,0.0,1.0,0.449,0.4418,0.344,-0.5021,16977384.0,16691561.0,12942129.0,147944657.0,0.0509,0.0,147944657.0,0.0,78480814.0,78480814.0,69463843.0,0.0,76843642.0,26622120.0,1196827.0,0.0,50221522.0,0.0,50221522.0,14.49,14.48,3487923.0,3491938.0,7.0,1.0,0.526,0.5194,0.339,0.2275,77799914.0,76843642.0,51418349.0,54.73,80.942,-5.438,0.0,16.8577,0.0,0.0,0.0,-1.4492,0.0,0.0,0.5182,0.0,282317815.0,223519549.0,19016300.0,12297713.0,0.0,0.0077,0.28,0.197,0.519,0.581,0.6938,44.5574,47.3147,0.0,7.7799,12.0303,0.0,0.483,8.0,0.5305,0.0,180494148.0,179681431.0,254442948.0,9.651,42.416,0.0,-0.034,DHIL,206.559998,207.1211767352941,720465367.9041541
2017-12-31,-0.0547,0.0219,-0.1283,-0.145,-0.1404,0.0118,0.705,0.2537,0.219,0.0,0.0331,0.0,0.1667,0.6753,0.0,-0.0522,-0.0574,0.0161,37848485.0,-0.0547,0.0,37848485.0,0.0,19442674.0,19442674.0,18405811.0,0.0,22293357.0,10398582.0,456327.0,0.0,11894775.0,0.0,11894775.0,3.42,3.43,3468090.0,3463424.0,7.0,1.0,0.595,0.589,0.314,0.521,22521847.0,22293357.0,12351102.0,145201729.0,0.0669,0.0,145201729.0,0.0,78200363.0,78200363.0,67001366.0,0.0,79406247.0,29417290.0,1612712.0,0.0,49988957.0,0.0,49988957.0,14.49,14.48,3448824.0,3451838.0,7.0,1.0,0.553,0.5469,0.344,0.4119,80294444.0,79406247.0,51601669.0,49.723,72.198,5.686,0.0,22.0877,0.0,0.0,0.0,1.708,2.047,0.0,0.5137,0.0,250388319.0,173786211.0,18912744.0,10838725.5,0.0,-0.0294,0.292,0.211,0.547,0.614,1.2187,29.8894,48.3149,0.0,7.6775,13.3966,0.0,0.483,8.0,0.5386,0.0,162506072.0,171227111.0,236584731.0,17.343,42.102,0.0,-0.0182,DHIL,206.66000400000001,209.11090921212116,716715493.2723601
2017-09-30,0.1164,-0.0914,-0.0542,-0.0636,-0.0662,0.0121,3.0062,0.3844,0.2692,0.0,0.0133,0.0,0.0,2.9471,0.0,0.1172,0.1155,0.012,36771629.0,0.1164,0.0,36771629.0,0.0,19884297.0,19884297.0,16887332.0,0.0,19195827.0,6496980.0,459252.0,0.0,12698847.0,0.0,12698847.0,3.68,3.67,3454178.0,3461418.0,0.0,1.0,0.528,0.522,0.345,0.5036,19422829.0,19195827.0,13158099.0,147487209.0,0.149,0.0,147487209.0,0.0,79270241.0,79270241.0,68216968.0,0.0,78928353.0,27189028.0,1389422.0,0.0,51739325.0,0.0,51739325.0,15.07,15.03,3454178.0,3461418.0,6.0,1.0,0.541,0.5352,0.351,0.3517,79803922.0,78928353.0,53128747.0,53.465,73.876,5.361,0.0,26.0237,0.0,0.0,0.0,1.4882,0.0,0.0,0.5408,0.0,255179499.0,165289103.0,17595391.0,8593743.5,0.0,-0.0201,0.318,0.231,0.535,0.659,1.0151,25.7499,43.8317,0.0,8.3822,17.1622,0.0,0.398,8.0,0.5375,0.0,154691516.0,162922195.0,223917117.0,15.015,42.698,0.0,-0.0125,DHIL,212.350006,197.34542928571426,733494719.025068
2017-06-30,0.0879,0.2167,0.301,0.2877,0.2887,0.0099,-0.3309,0.3986,0.3146,0.0,0.0553,0.0,0.0,-0.3294,0.0,0.0893,0.0862,0.0097,35542541.0,0.0879,0.0,35542541.0,0.0,19575793.0,19575793.0,15966748.0,0.0,18662897.0,6024458.0,328580.0,0.0,12638439.0,0.0,12638439.0,3.67,3.66,3443783.0,3449128.0,0.0,1.0,0.531,0.5251,0.356,0.4049,18877854.0,18662897.0,12967019.0,143652821.0,0.1324,0.0,143652821.0,0.0,77184622.0,77184622.0,66468199.0,0.0,80859822.0,28392780.0,1172571.0,0.0,52467042.0,0.0,52467042.0,15.32,15.29,3443783.0,3449128.0,6.0,1.0,0.569,0.5629,0.365,0.1659,81670312.0,80859822.0,53639613.0,49.571,66.754,4.179,0.0,20.473,0.0,0.0,0.0,1.1437,0.0,0.0,0.5508,0.0,229886158.0,159381729.0,17311844.0,7497230.0,0.0,-0.0043,0.344,0.254,0.563,0.697,0.4612,21.5759,45.1713,0.0,8.298,19.1608,0.0,0.392,8.0,0.5373,0.0,143533918.0,152697904.0,206201865.0,6.921,41.714,0.0,-0.0151,DHIL,199.399994,201.55194352777778,686690309.537302
2017-03-31,0.1535,0.3336,0.3768,0.3626,0.359,0.0124,2.8008,0.4704,0.327,0.0,0.1281,0.0,0.0,2.7381,0.0,0.1519,0.1556,0.0118,35134129.0,0.1535,0.0,35134129.0,0.0,19297599.0,19297599.0,15836530.0,0.0,19254165.0,6497270.0,368553.0,0.0,12756895.0,0.0,12756895.0,3.72,3.71,3428888.0,3435329.0,0.0,1.0,0.554,0.548,0.363,0.2045,19471913.0,19254165.0,13125448.0,140779715.0,0.1212,0.0,140779715.0,0.0,75579015.0,75579015.0,65200700.0,0.0,77536285.0,27993130.0,896546.0,0.0,49543155.0,0.0,49543155.0,14.5,14.47,3428888.0,3435329.0,6.0,1.0,0.556,0.5508,0.352,0.2195,78303767.0,77536285.0,50439701.0,45.809,61.502,2.095,0.0,17.2994,0.0,0.0,0.0,0.5684,0.0,0.0,0.5493,0.0,210884949.0,151567246.0,17784344.5,5765824.0,0.0,-0.0093,0.348,0.261,0.551,0.742,0.6328,16.9435,48.8845,0.0,7.9159,24.4162,0.0,0.414,8.0,0.5369,0.0,127095844.0,142174057.0,189823782.0,9.013,41.057,0.0,-0.0142,DHIL,194.550003,197.84583197222224,667090170.686664
2016-12-31,0.2395,0.1963,0.1707,0.1331,0.1599,0.0084,-0.2644,0.3756,0.2811,0.0,0.0014,0.0,0.2,-0.2595,0.0,0.364,0.1311,0.032,40038910.0,0.2395,0.0,40038910.0,0.0,20512552.0,20512552.0,19526358.0,0.0,21815464.0,8170320.0,233037.0,0.0,13645144.0,0.0,13645144.0,4.0,3.99,3413252.0,3422940.0,6.0,1.0,0.55,0.5449,0.341,0.294,22031326.0,21815464.0,13878181.0,136103075.0,0.0938,0.0,136103075.0,0.0,73034472.0,73034472.0,63068603.0,0.0,72719558.0,26667635.0,542209.0,0.0,46051923.0,0.0,46051923.0,13.52,13.49,3407408.0,3413391.0,6.0,1.0,0.54,0.5343,0.338,0.1439,73431670.0,72719558.0,46594132.0,40.789,58.512,3.448,0.0,16.7552,0.0,0.0,0.0,0.8732,1.5,0.0,0.5123,0.0,199717861.0,142527985.0,18592255.5,8719186.0,0.0,-0.0122,0.348,0.266,0.534,0.787,0.4359,26.2468,49.8953,0.0,7.3204,15.6096,0.0,0.444,9.0,0.5366,0.0,112724306.0,132150429.0,172957232.0,5.748,39.943,0.0,-0.0241,DHIL,210.38000499999998,207.8588234411765,718079972.82626
2016-09-30,0.0482,0.9877,0.9955,0.9265,0.9749,0.0121,-1.5033,0.2657,0.2856,0.0,0.0289,0.0,0.0,-1.5229,0.0,0.0298,0.0705,0.0351,32937241.0,0.0482,0.0,32937241.0,0.0,17798678.0,17798678.0,15138563.0,0.0,21127296.0,7700732.0,242401.0,0.0,13426564.0,0.0,13426564.0,3.93,3.93,3413164.0,3420123.0,0.0,1.0,0.646,0.6414,0.408,-0.2888,21289219.0,21127296.0,13668965.0,128365633.0,0.0644,0.0,128365633.0,0.0,67560746.0,67560746.0,60804887.0,0.0,69140258.0,25078186.0,309172.0,0.0,44062072.0,0.0,44062072.0,13.04,12.94,3413164.0,3420123.0,5.0,1.0,0.544,0.5386,0.343,0.1847,69808594.0,69140258.0,44371244.0,42.126,54.002,-2.787,0.0,18.6513,0.0,0.0,0.0,-0.7016,0.0,0.0,0.5404,0.0,184318492.0,120658712.0,17234065.0,7640487.0,0.0,0.0096,0.356,0.277,0.539,0.806,0.5527,19.2859,49.7019,0.0,7.4484,16.8007,0.0,0.383,8.0,0.5263,0.0,99020261.0,123672893.0,159324412.0,6.947,37.609,0.0,-0.0263,DHIL,184.78999299999998,186.9005563333333,630718551.6678519
2016-06-30,0.041,0.0521,0.0584,0.0215,0.0403,0.0142,0.441,0.2774,0.2486,0.0,-0.0652,0.0,0.0,0.4466,0.0,0.0411,0.0409,0.0374,32669435.0,0.041,0.0,32669435.0,0.0,17970186.0,17970186.0,14699249.0,0.0,15339360.0,5624808.0,52555.0,0.0,9714552.0,0.0,9714552.0,2.85,2.84,3410751.0,3415192.0,0.0,1.0,0.475,0.4695,0.297,0.6569,15511309.0,15339360.0,9767107.0,126852317.0,0.0876,0.0,126852317.0,0.0,67044976.0,67044976.0,59807341.0,0.0,58641845.0,21277877.0,66771.0,0.0,37363968.0,0.0,37363968.0,11.15,11.0,3410751.0,3415192.0,5.0,1.0,0.468,0.4623,0.295,0.4053,59322936.0,58641845.0,37430739.0,37.709,48.193,6.292,0.0,20.7416,0.0,0.0,0.0,2.2238,0.0,0.0,0.5501,0.0,164373827.0,93629432.0,17432750.5,6464449.5,0.0,-0.0066,0.326,0.25,0.462,0.848,1.4048,18.711,48.4711,0.0,7.2767,19.6231,0.0,0.448,10.0,0.5285,0.0,90736882.0,114738821.0,149650674.0,15.074,37.192,0.0,-0.0205,DHIL,188.419998,185.75194380555556,642653696.598498
2016-03-31,0.0389,-0.007,-0.026,-0.0777,-0.0554,0.0295,-2.8944,0.2981,0.2613,0.0,-0.0007,0.0,0.0,-3.649,0.0,0.039,0.0387,0.053,30457490.0,0.0389,0.0,30457490.0,0.0,16753057.0,16753057.0,13704433.0,0.0,14437439.0,5171776.0,14216.0,0.0,9265663.0,0.0,9265663.0,2.73,2.73,3388743.0,3393396.0,0.0,1.0,0.479,0.474,0.304,-0.1357,14599817.0,14437439.0,9279879.0,125565069.0,0.1344,0.0,125565069.0,0.0,66334891.0,66334891.0,59230178.0,0.0,57881911.0,21054373.0,14216.0,0.0,36827538.0,0.0,36827538.0,11.09,10.89,3388743.0,3393396.0,5.0,1.0,0.466,0.461,0.293,0.3567,58563615.0,57881911.0,36841754.0,34.52,42.322,-1.22,0.0,14.5593,0.0,0.0,0.0,-0.4345,0.0,0.0,0.55,0.0,143418748.0,94081094.0,16719666.0,5461502.0,0.0,0.0265,0.343,0.262,0.461,0.892,1.2458,14.5244,48.5854,0.0,7.51,22.9909,0.0,0.451,9.0,0.5283,0.0,88746171.0,107408823.0,140726051.0,13.217,37.054,0.0,-0.0238,DHIL,177.360001,178.2945722285714,601027461.8687431
