,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.1116,-0.2246,-0.0818,-0.2364,-0.2364,1.7938,0.139,0.1219,-0.4606,0.0,0.0,0.0,1.593,0.0,0.2016,-0.2246,0.2008,12904000.0,0.1116,0.0,12904000.0,0.0,7479000.0,9741000.0,3163000.0,0.0,3163000.0,828000.0,0.0,0.0,2335000.0,0.0,2335000.0,0.42,0.42,5574232.0,0.1,1.0,0.293,0.2451,0.181,0.1269,3779000.0,3163000.0,2335000.0,50009000.0,0.1428,0.0,50009000.0,0.0,27021000.0,36596000.0,13413000.0,0.0,13413000.0,7534000.0,0.0,0.0,5879000.0,0.0,5879000.0,1.14,1.15,5574232.0,0.4,1.0,0.309,0.2682,0.118,0.3034,15440000.0,13413000.0,5879000.0,26.415,282.101,0.294,18.2926,3.657,0.6925,0.0643,0.0,0.8702,0.238,0.0087,0.5796,0.0,1572499000.0,1654081000.0,0.0,0.0,0.0,-0.1939,0.0112,-0.0305,-0.6396,0.046,0.004,0.268,0.033,2.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.351,22.0,0.5403,0.0,1612616750.0,128436250.0,1492854250.0,2.722,8.971,0.0,-0.0393,0.012,-0.0124,-0.3064,TCFC,35.360001000000004,36.75142845714285,197104849.09423202
2018-03-31,0.2016,-0.5372,-0.4787,-0.5686,-0.5686,0.2928,0.1629,0.1394,-0.2981,0.0,0.0,0.0,0.4365,0.0,0.1807,-0.5372,0.1996,13421000.0,0.2016,0.0,13421000.0,0.0,7344000.0,11667000.0,1754000.0,0.0,1754000.0,533000.0,0.0,0.0,1221000.0,0.0,1221000.0,0.22,0.22,5567505.0,0.1,1.0,0.177,0.1307,0.091,0.3558,2373000.0,1754000.0,1221000.0,48714000.0,0.1527,0.0,48714000.0,0.0,25766000.0,34385000.0,14329000.0,0.0,14329000.0,8242000.0,0.0,0.0,6087000.0,0.0,6087000.0,1.27,1.28,5567505.0,0.4,1.0,0.332,0.2941,0.125,0.2212,16152000.0,14329000.0,6087000.0,26.162,280.796,0.858,23.706,6.1886,0.9061,0.0837,0.0,3.9812,0.455,0.0087,0.5472,0.0,1563334000.0,1660862000.0,0.0,0.0,0.0,-0.0177,0.0085,-0.0064,-0.1389,0.051,0.004,0.294,0.034,1.8405,0.0,0.0,0.0,0.0,0.0,0.0,0.315,26.0,0.5289,0.0,1590445750.0,118948000.0,1444454250.0,1.935,8.75,0.0,-0.0383,0.0129,-0.0088,-0.2353,TCFC,37.220001,37.32852923529411,207222541.66750503
2017-12-31,0.0981,0.1832,-1.227,-1.2326,-1.2045,-0.7967,0.0537,0.0547,-0.0087,0.0,0.0,0.0,-0.7947,0.0,-0.0657,0.1832,-0.0017,11743000.0,0.0981,0.0,11743000.0,0.0,5802000.0,7746000.0,3997000.0,0.0,3997000.0,4456000.0,0.0,0.0,-459000.0,0.0,-459000.0,-0.1,-0.09,4649658.0,0.1,1.0,0.374,0.3404,-0.039,0.0545,4394000.0,3997000.0,-459000.0,46462000.0,0.1358,0.0,46462000.0,0.0,24897000.0,30097000.0,16365000.0,0.0,16365000.0,9157000.0,0.0,0.0,7208000.0,0.0,7208000.0,1.56,1.56,4649658.0,0.4,1.0,0.387,0.3522,0.155,0.2007,17963000.0,16365000.0,7208000.0,23.648,302.379,0.138,38.282,3.3157,1.6188,0.1266,0.0,-1.4749,-1.0,0.0,0.4941,0.0,1405961000.0,1568542000.0,0.0,0.0,0.0,-0.0547,0.0192,-0.0032,-0.0932,0.066,0.005,0.352,0.033,1.4015,0.0,0.0,0.0,0.0,0.0,0.0,0.256,21.0,0.5359,0.0,1558562500.0,109175250.0,1389223500.0,2.005,9.993,0.0,-0.0771,0.0135,-0.0168,-0.4875,TCFC,38.299999,37.33606072727274,178081896.750342
2017-09-30,0.1607,0.5113,0.4172,0.3953,0.4286,0.6411,0.0938,0.0682,0.1662,0.0,0.0,0.0,0.7416,0.0,0.0156,0.5113,-0.0017,11941000.0,0.1607,0.0,11941000.0,0.0,6396000.0,7442000.0,4499000.0,0.0,4499000.0,1717000.0,0.0,0.0,2782000.0,0.0,2782000.0,0.6,0.6,4649302.0,0.1,1.0,0.41,0.3768,0.233,0.6801,4894000.0,4499000.0,2782000.0,45413000.0,0.1323,0.0,45413000.0,0.0,25050000.0,29667000.0,15746000.0,0.0,15746000.0,6057000.0,0.0,0.0,9689000.0,0.0,9689000.0,2.09,2.1,4649302.0,0.4,1.0,0.382,0.3467,0.213,0.2598,17347000.0,15746000.0,9689000.0,23.85,301.588,1.747,39.1487,3.7003,1.6415,0.1298,0.0,2.9565,0.167,0.0,0.5356,0.0,1402172000.0,1566982000.0,0.0,0.0,0.0,-0.0126,0.0096,-0.0087,-0.2633,0.09,0.007,0.347,0.033,1.3164,0.0,0.0,0.0,0.0,0.0,0.0,0.191,21.0,0.5516,0.0,1542065250.0,107792500.0,1371297500.0,2.538,9.768,0.0,-0.0749,0.0143,-0.021,-0.5965,TCFC,35.369999,35.36599997142857,164445807.090698
2017-06-30,0.1485,0.4485,0.4632,0.4474,0.4474,-1.8675,0.1291,0.0701,0.47,0.0,0.0,0.0,-2.2606,0.0,0.0026,0.4485,-0.0023,11609000.0,0.1485,0.0,11609000.0,0.0,6224000.0,7530000.0,4079000.0,0.0,4079000.0,1536000.0,0.0,0.0,2543000.0,0.0,2543000.0,0.55,0.55,4642119.0,0.1,1.0,0.387,0.3514,0.219,-0.2379,4491000.0,4079000.0,2543000.0,43760000.0,0.1259,0.0,43760000.0,0.0,24952000.0,29536000.0,14224000.0,0.0,14224000.0,5354000.0,0.0,0.0,8870000.0,0.0,8870000.0,1.92,1.92,4642119.0,0.4,1.0,0.362,0.325,0.203,0.1906,15828000.0,14224000.0,8870000.0,23.544,300.011,-0.595,40.7204,3.5156,1.7296,0.1357,0.0,-1.0067,0.182,0.0,0.5361,0.0,1392688000.0,1565397000.0,0.0,0.0,0.0,0.0789,0.0147,-0.0174,-0.4903,0.084,0.007,0.325,0.033,1.0758,0.0,0.0,0.0,0.0,0.0,0.0,0.208,25.0,0.5702,0.0,1506215750.0,106067000.0,1341223000.0,1.797,9.427,0.0,-0.1258,0.014,-0.0274,-0.7481,TCFC,38.5,36.39805561111112,178721581.5
2017-03-31,0.1378,0.4713,0.4565,0.4571,0.4571,1.3181,0.1522,0.0583,0.6196,0.0,0.0,0.0,4.2398,0.0,0.0175,0.4713,-0.0024,11169000.0,0.1378,0.0,11169000.0,0.0,6220000.0,7379000.0,3790000.0,0.0,3790000.0,1448000.0,0.0,0.0,2342000.0,0.0,2342000.0,0.51,0.51,4640974.0,0.1,1.0,0.375,0.3393,0.21,0.2976,4184000.0,3790000.0,2342000.0,42259000.0,0.1016,0.0,42259000.0,0.0,24936000.0,29298000.0,12961000.0,0.0,12961000.0,4896000.0,0.0,0.0,8065000.0,0.0,8065000.0,1.75,1.75,4640974.0,0.4,1.0,0.344,0.3067,0.191,0.3146,14545000.0,12961000.0,8065000.0,22.962,292.196,0.716,40.5182,2.3245,1.7646,0.1387,0.0,1.6055,0.196,0.0,0.5569,0.0,1356073000.0,1533329000.0,0.0,0.0,0.0,-0.116,0.0101,-0.039,-1.1066,0.077,0.006,0.307,0.032,1.8665,0.0,0.0,0.0,0.0,0.0,0.0,0.229,26.0,0.5901,0.0,1452108000.0,104335250.0,1301401250.0,2.865,9.106,0.0,-0.1168,0.0124,-0.0416,-1.1098,TCFC,36.0,33.03194425,167075064.0
2016-12-31,0.0807,0.4442,0.3233,0.303,0.3333,0.0281,0.167,0.0584,0.4181,0.0,0.0,0.0,0.3321,0.0,0.0129,0.4442,-0.0112,10694000.0,0.0807,0.0,10694000.0,0.0,6210000.0,7316000.0,3378000.0,0.0,3378000.0,1356000.0,0.0,0.0,2022000.0,0.0,2022000.0,0.43,0.44,4657528.0,0.1,1.0,0.353,0.3159,0.189,0.2915,3778000.0,3378000.0,2022000.0,40906000.0,0.0654,0.0,40906000.0,0.0,24829000.0,29159000.0,11747000.0,0.0,11747000.0,4416000.0,0.0,0.0,7331000.0,0.0,7331000.0,1.59,1.59,4657528.0,0.4,1.0,0.325,0.2872,0.179,0.2187,13291000.0,11747000.0,7331000.0,22.421,286.473,0.669,38.5524,2.4182,1.7195,0.1346,0.0,1.6469,0.233,0.0,0.5807,0.0,1334257000.0,1502553000.0,0.0,0.0,0.0,-0.064,0.0233,-0.0199,-0.5325,0.071,0.006,0.287,0.033,1.7617,0.0,0.0,0.0,0.0,0.0,0.0,0.252,24.0,0.607,0.0,1389490000.0,102929250.0,1256611250.0,1.921,8.783,0.0,-0.3074,0.012,-0.0971,-2.5712,TCFC,29.0,27.591764764705882,135068312.0
2016-09-30,0.1369,0.4752,0.53,0.5357,0.5556,0.7913,0.1528,0.0523,0.3046,0.0,0.0,0.0,1.6007,0.0,0.0381,0.4752,-0.0124,10288000.0,0.1369,0.0,10288000.0,0.0,6298000.0,7311000.0,2977000.0,0.0,2977000.0,1014000.0,0.0,0.0,1963000.0,0.0,1963000.0,0.43,0.42,4657028.0,0.1,1.0,0.328,0.2894,0.191,0.4532,3375000.0,2977000.0,1963000.0,40107000.0,0.076,0.0,40107000.0,0.0,24750000.0,29399000.0,10708000.0,0.0,10708000.0,3871000.0,0.0,0.0,6837000.0,0.0,6837000.0,1.49,1.48,4657028.0,0.4,1.0,0.305,0.267,0.17,0.2037,12236000.0,10708000.0,6837000.0,22.328,275.256,1.001,33.5134,3.0842,1.5009,0.1218,0.0,2.5532,0.233,0.0,0.6122,0.0,1281874000.0,1423584000.0,0.0,0.0,0.0,-0.0696,0.0078,-0.0339,-0.8769,0.067,0.006,0.267,0.033,1.8757,0.0,0.0,0.0,0.0,0.0,0.0,0.268,21.0,0.6171,0.0,1328554250.0,101768500.0,1208880000.0,1.754,8.612,0.0,-0.3631,0.0094,-0.1161,-3.0471,TCFC,23.059998999999998,22.71499975,107391061.02297199
2016-06-30,0.0526,0.0372,0.0158,0.027,0.027,0.1766,0.0947,0.0476,0.093,0.0,0.0,0.0,0.0944,0.0,0.0863,0.0372,-0.0138,10108000.0,0.0526,0.0,10108000.0,0.0,6208000.0,7292000.0,2816000.0,0.0,2816000.0,1078000.0,0.0,0.0,1738000.0,0.0,1738000.0,0.38,0.38,4652633.0,0.1,1.0,0.317,0.2786,0.172,0.2168,3208000.0,2816000.0,1738000.0,38868000.0,0.0238,0.0,38868000.0,0.0,24519000.0,29119000.0,9749000.0,0.0,9749000.0,3592000.0,0.0,0.0,6157000.0,0.0,6157000.0,1.34,1.33,4652633.0,0.4,1.0,0.289,0.2508,0.158,0.1363,11235000.0,9749000.0,6157000.0,22.002,265.097,0.471,27.6377,2.7991,1.2562,0.1043,0.0,1.6979,0.263,0.0,0.6142,0.0,1233401000.0,1348966000.0,0.0,0.0,0.0,-0.2575,0.0079,-0.0752,-1.9388,0.061,0.005,0.251,0.033,1.7232,0.0,0.0,0.0,0.0,0.0,0.0,0.299,21.0,0.6308,0.0,1277039500.0,100787500.0,1166405500.0,1.139,8.354,0.0,-0.5007,0.0092,-0.1367,-3.5747,TCFC,22.139999,22.0980553888889,103009289.967367
2016-03-31,-0.0031,-0.1129,-0.1057,-0.0789,-0.0789,-0.5896,0.0806,0.0443,-0.0833,0.0,0.0,0.0,-1.3523,0.0,0.0233,-0.1129,-0.0167,9816000.0,-0.0031,0.0,9816000.0,0.0,6113000.0,7240000.0,2576000.0,0.0,2576000.0,968000.0,0.0,0.0,1608000.0,0.0,1608000.0,0.35,0.35,4652292.0,0.1,1.0,0.298,0.2624,0.164,-0.1045,2930000.0,2576000.0,1608000.0,38363000.0,0.0307,0.0,38363000.0,0.0,24026000.0,28715000.0,9648000.0,0.0,9648000.0,3518000.0,0.0,0.0,6130000.0,0.0,6130000.0,1.33,1.32,4652292.0,0.4,1.0,0.289,0.2515,0.16,0.1332,11092000.0,9648000.0,6130000.0,21.697,252.975,-0.221,24.9559,2.1834,1.1502,0.0986,0.0,1.0087,0.286,0.0,0.6228,0.0,1176913000.0,1282857000.0,0.0,0.0,0.0,-1.6326,0.0081,-0.2698,-7.4802,0.061,0.005,0.251,0.034,1.6586,0.0,0.0,0.0,0.0,0.0,0.0,0.301,22.0,0.6263,0.0,1240410250.0,99967000.0,1139739250.0,1.098,8.246,0.0,-0.4975,0.009,-0.1318,-3.5028,TCFC,21.25,20.348571342857134,98861205.0
