,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2018-06-30,0.4191,0.7058,2.2786,1.5,1.5,-26.8419,0.295,-0.2607,0.3263,0.0,0.0,0.0,-28.6847,0.0,0.3822,0.7058,0.4358,5079000.0,0.4191,0.0,5079000.0,0.0,2980000.0,3670000.0,1409000.0,0.0,1409000.0,279000.0,0.0,0.0,1130000.0,12000.0,1118000.0,0.05,0.05,23387047.0,0.0,1.0,0.292,0.2774,0.22,-3.216,1485000.0,1409000.0,1130000.0,17076000.0,0.295,0.0,17076000.0,0.0,10059000.0,12666000.0,4410000.0,0.0,4410000.0,2102000.0,0.0,0.0,2308000.0,275000.0,2033000.0,0.09,0.09,23387047.0,0.0,1.0,0.27,0.2583,0.119,-1.3214,4614000.0,4410000.0,2308000.0,1.815,23.899,-0.698,1.0638,1.4042,0.5862,0.0445,0.0,-14.4696,0.0,0.0,0.5867,0.0,558929000.0,550970000.0,0.0,0.0,0.0,0.0097,0.0189,-0.0309,-2.0658,0.049,0.004,0.258,0.034,-10.8313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5891,0.0,483861250.0,41089250.0,504795500.0,-0.965,0.73,0.0,0.0248,0.0185,-0.0319,-2.6716,CFBK,2.4,2.4011428571428577,56128912.8
2018-03-31,0.3589,0.598,3.0316,2.0,2.0,-4.5817,0.2725,-0.2739,-0.0708,0.0,0.0,0.0,-4.7083,0.0,0.3673,0.598,0.4307,4392000.0,0.3589,0.0,4392000.0,0.0,2740000.0,3414000.0,978000.0,0.0,978000.0,186000.0,0.0,0.0,792000.0,26000.0,766000.0,0.03,0.03,23313547.0,0.0,1.0,0.232,0.2227,0.174,-1.6642,1020000.0,978000.0,792000.0,15576000.0,0.2389,0.0,15576000.0,0.0,9235000.0,11749000.0,3827000.0,0.0,3827000.0,2093000.0,0.0,0.0,1734000.0,478000.0,1256000.0,0.06,0.06,23313547.0,0.0,1.0,0.254,0.2457,0.081,-0.3622,3954000.0,3827000.0,1734000.0,1.763,22.73,-0.314,1.0677,3.0238,0.6056,0.047,0.0,-9.3564,0.0,0.0,0.6239,0.0,529927000.0,484322000.0,0.0,0.0,0.0,0.0198,0.0219,-0.0323,-3.381,0.031,0.003,0.246,0.033,-4.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5929,0.0,450136000.0,40477250.0,472965500.0,-0.242,0.668,0.0,0.0813,0.018,-0.0272,-3.3386,CFBK,2.32,2.413529411764706,54087429.04
2017-12-31,0.2564,0.7022,-2.8941,-3.0,-3.0,28.5508,0.1039,-0.2912,0.0042,0.0,0.0,0.0,29.1565,0.0,0.1355,0.7022,0.4458,3906000.0,0.2564,0.0,3906000.0,0.0,2229000.0,2900000.0,1006000.0,0.0,1006000.0,1305000.0,0.0,0.0,-299000.0,23000.0,-322000.0,-0.02,-0.02,23137665.0,0.0,1.0,0.27,0.2576,-0.082,0.8879,1055000.0,1006000.0,-299000.0,14416000.0,0.1759,0.0,14416000.0,0.0,8499000.0,10955000.0,3461000.0,0.0,3461000.0,2115000.0,0.0,0.0,1346000.0,666000.0,680000.0,0.04,0.04,23137665.0,0.0,1.0,0.248,0.2401,0.047,0.2524,3577000.0,3461000.0,1346000.0,1.74,20.807,0.15,0.8274,1.9707,0.4755,0.0398,0.0,-10.8292,0.0,0.0,0.5707,0.0,481425000.0,454971000.0,0.0,0.0,0.0,-0.0054,0.0166,-0.0049,-0.3878,0.017,0.002,0.24,0.032,5.8103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.5896,0.0,433765750.0,40094000.0,444599000.0,0.157,0.623,0.0,-0.079,0.0171,-0.0216,-2.6897,CFBK,2.75,2.595757575757576,63628578.75
2017-09-30,0.1326,0.3488,0.6186,0.5,0.5,-2.4846,0.0992,0.0184,0.1587,0.0,0.0,0.0,-2.6586,0.0,0.1129,0.3488,0.0178,3699000.0,0.1326,0.0,3699000.0,0.0,2110000.0,2682000.0,1017000.0,0.0,1017000.0,332000.0,0.0,0.0,685000.0,214000.0,471000.0,0.03,0.03,16288577.0,0.0,1.0,0.285,0.2749,0.127,-0.6461,1054000.0,1017000.0,685000.0,13619000.0,0.1584,0.0,13619000.0,0.0,8233000.0,10573000.0,3046000.0,0.0,3046000.0,1017000.0,0.0,0.0,2029000.0,857000.0,1172000.0,0.07,0.07,16288577.0,0.0,1.0,0.232,0.2237,0.086,0.021,3153000.0,3046000.0,2029000.0,2.489,27.559,-0.147,1.4941,1.7224,0.6002,0.0542,0.0,-4.5924,0.0,0.0,0.5704,0.0,448901000.0,445182000.0,0.0,0.0,0.0,0.1049,0.016,-0.0614,-6.1351,0.029,0.003,0.224,0.031,0.4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6045,0.0,419306500.0,39851750.0,433270750.0,0.018,0.836,0.0,-0.5086,0.0155,-0.0217,-2.7664,CFBK,2.42,2.4017142857142857,39418356.339999996
2017-06-30,0.2071,0.3195,0.6473,1.0,1.0,2.1259,0.1833,0.014,-0.3265,0.0,0.0,0.0,2.0208,0.0,0.2427,0.3195,0.0165,3579000.0,0.2071,0.0,3579000.0,0.0,2156000.0,2753000.0,826000.0,0.0,826000.0,270000.0,0.0,0.0,556000.0,215000.0,341000.0,0.02,0.02,16288577.0,0.0,1.0,0.231,0.2308,0.095,0.1649,825000.0,826000.0,556000.0,13186000.0,0.1753,0.0,13186000.0,0.0,8019000.0,10403000.0,2783000.0,0.0,2783000.0,934000.0,0.0,0.0,1849000.0,857000.0,992000.0,0.06,0.06,16288577.0,0.0,1.0,0.218,0.2111,0.075,0.3122,2876000.0,2783000.0,1849000.0,2.455,26.498,0.036,1.1517,2.1057,0.469,0.0435,0.0,1.8358,0.0,0.0,0.6024,0.0,431609000.0,416069000.0,0.0,0.0,0.0,-0.0575,0.017,-0.0101,36.0,0.025,0.002,0.211,0.031,4.2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6081,0.0,402260000.0,39494500.0,423144000.0,0.253,0.81,0.0,-0.0202,0.014,-0.0064,-0.914,CFBK,2.08,2.1177777777777775,33880240.160000004
2017-03-31,0.1068,0.3133,0.8627,0.0,0.0,1.5886,0.1786,0.0096,0.3388,0.0,0.0,0.0,1.5698,0.0,0.1719,0.3133,0.0169,3232000.0,0.1068,0.0,3232000.0,0.0,2004000.0,2620000.0,612000.0,0.0,612000.0,208000.0,0.0,0.0,404000.0,214000.0,190000.0,0.01,0.01,16294910.0,0.0,1.0,0.199,0.1894,0.059,0.6098,643000.0,612000.0,404000.0,12572000.0,0.1327,0.0,12572000.0,0.0,7598000.0,9989000.0,2583000.0,0.0,2583000.0,868000.0,0.0,0.0,1715000.0,857000.0,858000.0,0.05,0.05,16294910.0,0.0,1.0,0.216,0.2055,0.068,0.2346,2714000.0,2583000.0,1715000.0,2.428,25.558,0.121,1.6439,1.4978,0.677,0.0643,0.0,10.5316,0.0,0.0,0.62,0.0,416461000.0,418841000.0,0.0,0.0,0.0,-0.015,0.0189,-0.0093,-0.9677,0.022,0.002,0.205,0.031,3.5198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.6044,0.0,393117500.0,39194000.0,406430000.0,0.181,0.772,0.0,-0.0235,0.0122,-0.0056,-0.542,CFBK,2.14,2.0755555555555554,34871107.4
2016-12-31,0.193,1.5042,-0.9471,-0.95,-0.9412,1.2296,0.2414,0.0276,-0.0614,0.0,0.0,0.0,1.2207,0.0,0.1691,1.5042,-0.0019,3109000.0,0.193,0.0,3109000.0,0.0,1963000.0,2518000.0,591000.0,0.0,591000.0,207000.0,0.0,0.0,384000.0,214000.0,170000.0,0.01,0.01,16002910.0,0.0,1.0,0.203,0.1901,0.055,0.037,631000.0,591000.0,384000.0,12260000.0,0.1253,0.0,12260000.0,0.0,7304000.0,9823000.0,2437000.0,0.0,2437000.0,810000.0,0.0,0.0,1627000.0,857000.0,770000.0,0.05,0.05,16002910.0,0.0,1.0,0.211,0.1988,0.063,0.1423,2582000.0,2437000.0,1627000.0,2.455,27.252,0.007,1.1912,3.6269,0.4852,0.0437,0.0,0.6941,0.0,0.0,0.6314,0.0,436112000.0,397134000.0,0.0,0.0,0.0,-0.0254,0.0096,-0.001,-0.075,0.02,0.002,0.199,0.031,2.3273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5958,0.0,375552250.0,38936750.0,390652500.0,0.109,0.766,0.0,-0.0262,0.01,-0.0038,-0.3241,CFBK,1.75,1.5817647058823525,28005092.5
2016-09-30,0.1972,1.2848,1.5086,1.0,1.0,-0.2776,0.2322,0.1009,0.052,0.0,0.0,0.0,-0.2784,0.0,0.1127,1.2848,0.0114,3266000.0,0.1972,0.0,3266000.0,0.0,1896000.0,2512000.0,754000.0,0.0,754000.0,249000.0,0.0,0.0,505000.0,214000.0,291000.0,0.02,0.02,16003710.0,0.0,1.0,0.238,0.2309,0.089,0.4412,777000.0,754000.0,505000.0,11757000.0,0.0556,0.0,11757000.0,0.0,7020000.0,9675000.0,2082000.0,0.0,2082000.0,-2590000.0,0.0,0.0,4672000.0,857000.0,3815000.0,0.24,0.21,16003710.0,0.0,1.0,0.19,0.1771,0.324,0.0943,2230000.0,2082000.0,4672000.0,2.444,25.519,0.09,1.3124,3.2744,0.5369,0.0514,0.0,5.0069,0.0,0.0,0.5805,0.0,408394000.0,376996000.0,0.0,0.0,0.0,-0.011,0.0101,-0.0049,-0.6957,0.099,0.01,0.177,0.032,0.3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5971,0.0,362696000.0,38691750.0,369447750.0,0.069,0.735,0.0,-0.044,0.0105,-0.0043,-0.3446,CFBK,1.41,1.3691666666666664,22565231.099999998
2016-06-30,0.0422,0.3405,-0.1786,-0.5,-0.5,-1.5255,0.075,0.0965,0.3972,0.0,0.0,0.0,-1.5526,0.0,-0.0286,0.3405,0.0127,2965000.0,0.0422,0.0,2965000.0,0.0,1735000.0,2339000.0,626000.0,0.0,626000.0,204000.0,0.0,0.0,422000.0,215000.0,207000.0,0.01,0.01,16024210.0,0.0,1.0,0.224,0.2111,0.07,-0.1949,663000.0,626000.0,422000.0,11219000.0,0.0001,0.0,11219000.0,0.0,6828000.0,9561000.0,1658000.0,0.0,1658000.0,-2839000.0,0.0,0.0,4497000.0,857000.0,3640000.0,0.23,0.2,16024210.0,0.0,1.0,0.167,0.1478,0.324,0.1484,1879000.0,1658000.0,4497000.0,2.421,22.763,-0.036,1.7382,0.8179,0.718,0.0764,0.0,-2.686,0.0,0.0,0.5852,0.0,364753000.0,379499000.0,0.0,0.0,0.0,0.0396,0.0098,-0.0074,-0.5946,0.097,0.01,0.148,0.032,0.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6086,0.0,351150250.0,37692750.0,350209750.0,0.104,0.7,0.0,-0.032,0.0109,-0.0049,-0.2489,CFBK,1.36,1.3575,21792925.6
2016-03-31,0.0751,0.8566,1.7568,0.0,0.0,-0.6958,0.1114,0.0982,0.0026,0.0,0.0,0.0,-0.6974,0.0,-0.0409,0.8566,0.0127,2920000.0,0.0751,0.0,2920000.0,0.0,1710000.0,2454000.0,466000.0,0.0,466000.0,150000.0,0.0,0.0,316000.0,214000.0,102000.0,0.01,0.01,16024210.0,0.0,1.0,0.175,0.1596,0.035,0.2627,511000.0,466000.0,316000.0,11099000.0,0.0406,0.0,11099000.0,0.0,6879000.0,9600000.0,1499000.0,0.0,1499000.0,-3043000.0,0.0,0.0,4542000.0,857000.0,3685000.0,0.24,0.21,16024210.0,0.0,1.0,0.156,0.1351,0.332,0.2963,1734000.0,1499000.0,4542000.0,2.405,22.051,0.048,1.2486,1.5463,0.5191,0.0566,0.0,7.5784,0.0,0.0,0.5856,0.0,353351000.0,348580000.0,0.0,0.0,0.0,-0.0078,0.0103,-0.0021,-0.1333,0.1,0.011,0.135,0.032,0.9047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.6198,0.0,338890750.0,36730750.0,343849750.0,0.205,0.693,0.0,-0.0135,0.0116,-0.0041,-0.1915,CFBK,1.35,1.2951428571428572,21632683.5
