,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.1245,-0.0325,-0.0086,0.0375,0.0444,0.4275,0.0221,0.0667,0.1136,-0.0444,0.0,0.0,0.4781,0.0,0.1994,-0.0282,-0.0498,11477000000.0,0.1009,7458000000.0,4019000000.0,0.0,2893000000.0,2917000000.0,1102000000.0,0.0,1100000000.0,294000000.0,2000000.0,0.0,806000000.0,0.0,806000000.0,3.32,3.29,243268191.0,0.0,0.3502,0.108,0.0958,0.07,0.0765,1236000000.0,1100000000.0,808000000.0,43770000000.0,0.0748,28835000000.0,14935000000.0,0.0,10927000000.0,11033000000.0,3902000000.0,0.0,3895000000.0,1348000000.0,7000000.0,0.0,2547000000.0,0.0,2547000000.0,10.48,10.32,243268191.0,0.04,0.3412,0.102,0.089,0.058,0.099,4451000000.0,3895000000.0,2554000000.0,60.604,234.124,3.609,21.8031,14.9382,0.3598,0.0841,0.0,1.2345,0.0,0.0974,0.2521,0.0,56955000000.0,58625000000.0,9505000000.0,9930000000.0,0.0,-0.1176,0.179,0.041,0.089,0.7,1.8963,86.8178,77.4614,0.0,4.6049,4.4079,0.0,0.004,11.0,0.2496,0.0,58453750000.0,14198500000.0,62484500000.0,17.812,179.925,0.0,-0.1029,CI,169.949997,174.87142819999994,41343428330.645424
2018-03-31,0.1314,0.3587,0.5301,0.6154,0.6174,0.2825,0.0326,0.0561,0.113,-0.0147,0.0,0.0,0.2917,0.0,0.0554,0.3685,-0.0552,11380000000.0,0.0865,7333000000.0,4047000000.0,0.0,2802000000.0,2829000000.0,1218000000.0,0.0,1216000000.0,301000000.0,2000000.0,0.0,915000000.0,0.0,915000000.0,3.78,3.72,242875357.0,0.04,0.3556,0.119,0.1069,0.08,0.1689,1356000000.0,1216000000.0,917000000.0,42718000000.0,0.0611,28228000000.0,14490000000.0,0.0,10446000000.0,10556000000.0,3934000000.0,0.0,3932000000.0,1378000000.0,2000000.0,0.0,2554000000.0,0.0,2554000000.0,10.36,10.18,242875357.0,0.04,0.3392,0.105,0.092,0.06,0.0948,4492000000.0,3932000000.0,2556000000.0,58.446,234.569,7.914,21.826,11.4091,0.3734,0.084,0.0,2.2131,0.011,0.0977,0.2462,0.0,56971000000.0,59501000000.0,9470000000.0,10093500000.0,0.0,-0.0509,0.181,0.041,0.092,0.687,1.7745,91.8524,80.3174,0.0,4.5109,4.2322,0.0,0.004,11.0,0.2445,0.0,58020000000.0,14149250000.0,62143500000.0,16.671,175.884,0.0,-0.1066,CI,167.740005,181.4249998529412,40739913597.556786
2017-12-31,0.042,0.2349,-0.3037,-0.2416,-0.2517,-0.3211,0.0404,0.0404,0.0809,-0.0135,0.0,0.0,-0.4064,0.0,-0.0039,0.2529,-0.0397,10531000000.0,0.059,7210000000.0,3321000000.0,0.0,2536000000.0,2563000000.0,758000000.0,0.0,757000000.0,491000000.0,1000000.0,0.0,266000000.0,0.0,266000000.0,1.13,1.1,246549706.0,0.0,0.3154,0.085,0.0719,0.025,0.0422,898000000.0,757000000.0,267000000.0,41616000000.0,0.0491,27862000000.0,13754000000.0,0.0,10033000000.0,10148000000.0,3606000000.0,0.0,3611000000.0,1374000000.0,-5000000.0,0.0,2237000000.0,0.0,2237000000.0,8.92,8.77,246549706.0,0.04,0.3305,0.1,0.0868,0.054,0.0869,4177000000.0,3611000000.0,2232000000.0,55.612,225.492,1.801,22.0605,12.0544,0.3967,0.0881,0.0,2.1617,0.0,0.0998,0.2408,0.0,55595000000.0,58062000000.0,9490500000.0,9477500000.0,0.0,-0.2278,0.158,0.036,0.087,0.675,1.8266,87.7856,82.6723,0.0,4.385,4.391,0.0,0.004,14.0,0.2411,0.0,57088000000.0,14157000000.0,61645000000.0,14.662,168.794,0.0,-0.1153,CI,203.08999599999999,203.7412127878788,50071778805.34117
2017-09-30,0.1063,0.1019,0.2281,0.264,0.2557,-0.3541,0.0193,0.0315,0.0588,-0.064,0.0,0.0,-0.3963,0.0,0.1104,0.1105,-0.0187,10382000000.0,0.0508,6834000000.0,3548000000.0,0.0,2696000000.0,2724000000.0,824000000.0,0.0,822000000.0,262000000.0,2000000.0,0.0,560000000.0,0.0,560000000.0,2.25,2.21,251778121.0,0.0,0.3417,0.093,0.0792,0.054,0.1049,961000000.0,822000000.0,562000000.0,41225000000.0,0.0503,27339000000.0,13886000000.0,0.0,10309000000.0,10433000000.0,3453000000.0,0.0,3467000000.0,1114000000.0,-14000000.0,0.0,2353000000.0,0.0,2353000000.0,9.28,9.13,251778121.0,0.04,0.3368,0.098,0.0841,0.057,0.0951,4042000000.0,3467000000.0,2339000000.0,56.18,222.16,4.325,21.2409,14.5207,0.3781,0.0863,0.0,2.2054,0.0,0.0969,0.2597,0.0,55935000000.0,57627000000.0,9792500000.0,9254500000.0,0.0,-0.1182,0.166,0.039,0.084,0.675,1.8521,84.8642,83.8371,0.0,4.2099,4.4546,0.0,0.004,14.0,0.2501,0.0,56379250000.0,14160000000.0,61045250000.0,15.565,163.735,0.0,-0.1007,CI,186.940002,182.03514360000003,47067402443.29624
2017-06-30,0.1386,0.3866,0.5941,0.6,0.599,1.0145,0.0375,0.0912,-0.0641,-0.119,0.0,0.0,1.9118,0.0,0.0537,0.3948,-0.0019,10425000000.0,0.0467,6851000000.0,3574000000.0,0.0,2412000000.0,2440000000.0,1134000000.0,0.0,1137000000.0,324000000.0,-3000000.0,0.0,813000000.0,0.0,813000000.0,3.2,3.15,256014619.0,0.0,0.3428,0.122,0.1091,0.078,0.057,1277000000.0,1137000000.0,810000000.0,40723000000.0,0.0506,27178000000.0,13545000000.0,0.0,10041000000.0,10174000000.0,3371000000.0,0.0,3391000000.0,1142000000.0,-20000000.0,0.0,2249000000.0,0.0,2249000000.0,8.81,8.68,256014619.0,0.04,0.3326,0.098,0.0833,0.055,0.1138,3977000000.0,3391000000.0,2229000000.0,56.817,217.714,2.32,18.6044,14.1047,0.3274,0.0771,0.0,0.8573,0.0,0.0972,0.2314,0.0,55738000000.0,56890000000.0,10377500000.0,9297500000.0,0.0,-0.1478,0.159,0.037,0.083,0.67,2.2388,84.6913,87.1293,0.0,3.9242,4.38,0.0,0.005,13.0,0.2466,0.0,56118000000.0,14117250000.0,60751750000.0,18.101,159.065,0.0,-0.0796,CI,167.389999,165.0213891111111,42854286818.39538
2017-03-31,0.1245,0.0862,0.1522,0.1471,0.15,0.7144,0.0384,0.1168,-0.0823,-0.1068,0.0,0.0,0.8393,0.0,0.1439,0.0867,0.005,10474000000.0,0.0597,6897000000.0,3577000000.0,0.0,2655000000.0,2687000000.0,890000000.0,0.0,895000000.0,297000000.0,-5000000.0,0.0,598000000.0,0.0,598000000.0,2.34,2.3,257052404.0,0.04,0.3415,0.099,0.0854,0.057,0.1421,1041000000.0,895000000.0,593000000.0,40258000000.0,0.0513,27148000000.0,13110000000.0,0.0,9918000000.0,10060000000.0,3050000000.0,0.0,3074000000.0,1128000000.0,-24000000.0,0.0,1946000000.0,0.0,1946000000.0,7.61,7.5,257052404.0,0.04,0.3256,0.091,0.0764,0.048,0.1054,3672000000.0,3074000000.0,1922000000.0,55.343,214.606,5.789,18.5293,16.164,0.3348,0.0779,0.0,2.6405,0.017,0.0978,0.2535,0.0,55165000000.0,55773000000.0,10110500000.0,9414500000.0,0.0,-0.0576,0.141,0.032,0.076,0.669,2.407,85.5608,86.4946,0.0,3.9818,4.2762,0.0,0.005,13.0,0.2464,0.0,55926500000.0,13819750000.0,60193750000.0,16.51,156.614,0.0,-0.0939,CI,146.490005,149.24027711111114,37655607947.222015
2016-12-31,0.0364,-0.081,-0.1033,-0.1024,-0.1037,-0.2544,0.0398,0.1441,-0.0265,-0.0906,0.0,0.0,-0.2391,0.0,0.063,-0.0819,-0.0033,9944000000.0,0.0437,6757000000.0,3187000000.0,0.0,2546000000.0,2582000000.0,605000000.0,0.0,613000000.0,231000000.0,-8000000.0,0.0,382000000.0,0.0,382000000.0,1.49,1.47,256738638.0,0.0,0.3205,0.077,0.0616,0.038,0.0752,763000000.0,613000000.0,374000000.0,39668000000.0,0.0473,26954000000.0,12714000000.0,0.0,9584000000.0,9735000000.0,2979000000.0,0.0,3003000000.0,1136000000.0,-24000000.0,0.0,1867000000.0,0.0,1867000000.0,7.31,7.19,256738638.0,0.04,0.3205,0.091,0.0757,0.047,0.0899,3613000000.0,3003000000.0,1843000000.0,53.451,207.916,2.913,19.5997,12.4056,0.3667,0.0848,0.0,2.2173,0.0,0.1007,0.256,0.0,53380000000.0,55227000000.0,10031000000.0,8897000000.0,0.0,-0.1169,0.139,0.031,0.076,0.665,2.1564,82.3155,87.9191,0.0,3.9545,4.4586,0.0,0.005,12.0,0.2416,0.0,55894250000.0,13432000000.0,59628000000.0,13.886,154.507,0.0,-0.1145,CI,133.389999,136.5211773235294,34246366666.08136
2016-09-30,0.0385,-0.1532,-0.1664,-0.1682,-0.1619,2.114,0.0677,0.1911,-0.0296,-0.0501,0.0,0.0,2.5865,0.0,0.1184,-0.1549,-0.0036,9880000000.0,0.0523,6673000000.0,3207000000.0,0.0,2428000000.0,2465000000.0,742000000.0,0.0,746000000.0,290000000.0,-4000000.0,0.0,456000000.0,0.0,456000000.0,1.78,1.76,256570151.0,0.0,0.3246,0.091,0.0755,0.046,0.1826,896000000.0,746000000.0,452000000.0,39252000000.0,0.053,26650000000.0,12602000000.0,0.0,9433000000.0,9569000000.0,3033000000.0,0.0,3057000000.0,1146000000.0,-24000000.0,0.0,1911000000.0,0.0,1911000000.0,7.48,7.37,256570151.0,0.04,0.3211,0.093,0.0779,0.049,0.0968,3651000000.0,3057000000.0,1887000000.0,54.465,213.411,7.031,19.6866,12.5658,0.3615,0.0831,0.0,4.193,0.0,0.0989,0.2457,0.0,54755000000.0,56582000000.0,10383000000.0,8918500000.0,0.0,-0.0565,0.147,0.032,0.078,0.665,2.258,82.9833,94.0676,0.0,3.7804,4.4012,0.0,0.005,12.0,0.2403,0.0,55655000000.0,13010000000.0,59060000000.0,14.811,152.987,0.0,-0.1194,CI,130.320007,130.15083355555558,33436223874.311058
2016-06-30,-0.0151,-0.1277,-0.1327,-0.1304,-0.1283,-0.2242,0.0416,0.187,-0.0206,0.0206,0.0,0.0,-0.3524,0.0,0.0348,-0.1314,-0.0033,9960000000.0,0.0493,6821000000.0,3139000000.0,0.0,2289000000.0,2326000000.0,813000000.0,0.0,820000000.0,310000000.0,-7000000.0,0.0,510000000.0,0.0,510000000.0,2.0,1.97,256513083.0,0.0,0.3152,0.098,0.0823,0.051,0.0205,972000000.0,820000000.0,503000000.0,38761000000.0,0.0578,26278000000.0,12483000000.0,0.0,9176000000.0,9314000000.0,3169000000.0,0.0,3192000000.0,1190000000.0,-23000000.0,0.0,2002000000.0,0.0,2002000000.0,7.84,7.71,256513083.0,0.04,0.3221,0.098,0.0824,0.052,0.0645,3785000000.0,3192000000.0,1979000000.0,52.068,208.523,0.795,19.8391,9.5668,0.381,0.0855,0.0,0.6784,0.0,0.1011,0.2298,0.0,53489000000.0,56124000000.0,10922500000.0,9132000000.0,0.0,-0.4104,0.161,0.034,0.082,0.667,1.507,86.125,103.9037,0.0,3.5487,4.2445,0.0,0.005,11.0,0.2367,0.0,54932750000.0,12460000000.0,58096750000.0,9.742,151.107,0.0,-0.1717,CI,127.989998,128.36027769444442,32831108980.143833
2016-03-31,0.0255,-0.0374,-0.0263,-0.0192,-0.0196,0.2497,0.0131,0.1705,-0.1437,0.0263,0.0,0.0,0.3006,0.0,0.0531,-0.041,-0.0104,9884000000.0,0.044,6703000000.0,3181000000.0,0.0,2321000000.0,2362000000.0,819000000.0,0.0,824000000.0,305000000.0,-5000000.0,0.0,519000000.0,0.0,519000000.0,2.04,2.0,255766310.0,0.04,0.3218,0.099,0.0834,0.053,0.0818,982000000.0,824000000.0,514000000.0,38293000000.0,0.0671,25762000000.0,12531000000.0,0.0,9099000000.0,9239000000.0,3292000000.0,0.0,3312000000.0,1232000000.0,-20000000.0,0.0,2080000000.0,0.0,2080000000.0,8.14,8.0,255766310.0,0.04,0.3272,0.102,0.0865,0.054,0.0682,3904000000.0,3312000000.0,2060000000.0,49.557,206.653,3.163,20.292,9.3875,0.4095,0.0881,0.0,1.7746,0.02,0.1024,0.2348,0.0,52855000000.0,55644000000.0,10544000000.0,9325500000.0,0.0,-0.1216,0.174,0.036,0.086,0.666,1.4986,89.5224,101.8088,0.0,3.6317,4.1063,0.0,0.005,12.0,0.2376,0.0,54481250000.0,11943500000.0,57503250000.0,10.205,149.719,0.0,-0.1627,CI,137.240005,138.19742862857143,35101369663.23155
