,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,tangible_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,return_on_sales_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,-0.132,-0.2685,-0.1512,-0.1613,-0.1667,0.2345,0.0067,0.021,-0.0272,0.0,0.0,0.0625,0.0812,0.0,-0.0057,-0.2685,0.0056,102986000.0,-0.132,0.0,102986000.0,0.0,64016000.0,69787000.0,33199000.0,0.0,33199000.0,6900000.0,0.0,0.0,26299000.0,0.0,26299000.0,0.26,0.25,102603615.0,0.17,1.0,0.351,0.3224,0.255,0.3133,36154000.0,33199000.0,26299000.0,407756000.0,-0.0157,0.0,407756000.0,0.0,251790000.0,277903000.0,129853000.0,0.0,129853000.0,32830000.0,0.0,0.0,97023000.0,0.0,97023000.0,0.96,0.93,102603615.0,0.66,1.0,0.35,0.3185,0.238,0.3538,142739000.0,129853000.0,97023000.0,11.977,89.98,0.314,2.5607,9.3434,0.2138,0.0275,0.0,1.2713,0.654,0.0345,0.6216,0.0,9232260000.0,8536332000.0,0.0,0.0,0.0,-0.0351,0.08,0.01,0.318,0.043,1.5474,0.0,0.0,0.0,0.0,0.0,0.0,0.688,8.0,0.6175,0.0,8651775750.0,1214426250.0,9476759000.0,1.406,3.974,0.0,-0.0392,NWBI,17.389999,17.45342862857143,1784276762.2463849
2018-03-31,0.0195,0.2375,0.4079,0.3889,0.4118,-0.2436,-0.0216,0.0246,-0.1019,0.0,0.0,0.0625,-0.2144,0.0,-0.051,0.2375,0.0071,99346000.0,0.0195,0.0,99346000.0,0.0,61348000.0,67421000.0,31925000.0,0.0,31925000.0,6940000.0,0.0,0.0,24985000.0,0.0,24985000.0,0.25,0.24,102549072.0,0.17,1.0,0.359,0.3214,0.251,0.3304,35678000.0,31925000.0,24985000.0,423416000.0,0.0934,0.0,423416000.0,0.0,252159000.0,281378000.0,142038000.0,0.0,142038000.0,40332000.0,0.0,0.0,101706000.0,0.0,101706000.0,1.01,0.98,102549072.0,0.65,1.0,0.365,0.3355,0.24,0.335,154502000.0,142038000.0,101706000.0,11.85,89.61,0.32,2.5298,9.5354,0.2135,0.0272,0.0,1.3331,0.68,0.0348,0.6175,0.0,9189410000.0,8470992000.0,0.0,0.0,0.0,-0.0147,0.084,0.011,0.335,0.045,1.4137,0.0,0.0,0.0,0.0,0.0,0.0,0.644,13.0,0.5955,0.0,8836849750.0,1206438750.0,9460934250.0,1.383,4.129,0.0,-0.0136,NWBI,16.559998999999998,16.832647029411763,1698212529.7709277
2017-12-31,-0.0473,-0.2206,-0.0958,-0.12,-0.125,-0.2854,-0.027,0.0184,-0.1056,0.0,0.0,0.0667,-0.2954,0.0,0.051,-0.2206,0.013,100620000.0,-0.0473,0.0,100620000.0,0.0,65038000.0,71896000.0,28724000.0,0.0,28724000.0,6576000.0,0.0,0.0,22148000.0,0.0,22148000.0,0.22,0.21,102620425.0,0.16,1.0,0.319,0.2855,0.22,0.3633,32066000.0,28724000.0,22148000.0,421514000.0,0.1117,0.0,421514000.0,0.0,254419000.0,285603000.0,135911000.0,0.0,135911000.0,41444000.0,0.0,0.0,94467000.0,0.0,94467000.0,0.94,0.92,102620425.0,0.64,1.0,0.356,0.3224,0.224,0.3614,150204000.0,135911000.0,94467000.0,11.769,88.002,0.356,2.5363,8.7694,0.2155,0.0278,0.0,1.7624,0.727,0.0356,0.6464,0.0,9030845000.0,8391198000.0,0.0,0.0,0.0,-0.0635,0.079,0.01,0.322,0.044,1.652,0.0,0.0,0.0,0.0,0.0,0.0,0.681,13.0,0.6036,0.0,9032958500.0,1197016000.0,9513570250.0,1.484,4.108,0.0,-0.0238,NWBI,16.73,16.585454454545456,1716839710.25
2017-09-30,0.1321,0.9056,0.6617,0.6429,0.6429,-0.0666,-0.0262,0.0373,-0.0754,0.0,0.0,0.0667,-0.0152,0.0,0.0094,0.9056,-0.0002,104804000.0,0.1321,0.0,104804000.0,0.0,61388000.0,68799000.0,36005000.0,0.0,36005000.0,12414000.0,0.0,0.0,23591000.0,0.0,23591000.0,0.23,0.23,102494924.0,0.16,1.0,0.371,0.3435,0.225,0.4066,38841000.0,36005000.0,23591000.0,426510000.0,0.1859,0.0,426510000.0,0.0,252298000.0,282468000.0,144042000.0,0.0,144042000.0,47229000.0,0.0,0.0,96813000.0,0.0,96813000.0,0.97,0.94,102494924.0,0.63,1.0,0.376,0.3377,0.227,0.3895,160443000.0,144042000.0,96813000.0,11.765,89.03,0.416,2.4242,1.6102,0.2061,0.0263,0.0,1.8803,0.696,0.0354,0.5857,0.0,9125150000.0,9208581000.0,0.0,0.0,0.0,-0.0393,0.082,0.01,0.338,0.045,1.757,0.0,0.0,0.0,0.0,0.0,0.0,0.649,13.0,0.5915,0.0,9231386750.0,1187750750.0,9578496750.0,1.621,4.161,0.0,-0.0234,NWBI,17.27,15.954285657142856,1770087337.48
2017-06-30,0.2949,5.3227,5.4209,5.4286,5.2857,1.7098,0.0597,0.0341,-0.7581,0.0,0.0,0.0667,6.399,0.0,0.1565,0.714,0.0018,118646000.0,0.2949,0.0,118646000.0,0.0,64385000.0,73262000.0,45384000.0,0.0,45384000.0,14402000.0,0.0,0.0,30982000.0,0.0,30982000.0,0.31,0.3,102033028.0,0.16,1.0,0.404,0.3825,0.261,0.2515,47917000.0,45384000.0,30982000.0,414280000.0,0.1871,0.0,414280000.0,0.0,251724000.0,287349000.0,126931000.0,0.0,126931000.0,39512000.0,0.0,0.0,87419000.0,0.0,87419000.0,0.88,0.85,102033028.0,0.62,1.0,0.35,0.3064,0.211,0.4026,145138000.0,126931000.0,87419000.0,11.731,89.801,0.292,2.6472,1.5302,0.2257,0.0284,0.0,0.8741,0.516,0.0354,0.5427,0.0,9162655000.0,9276628000.0,0.0,0.0,0.0,0.1018,0.074,0.009,0.306,0.043,1.982,0.0,0.0,0.0,0.0,0.0,0.0,0.705,11.0,0.6076,0.0,9260088500.0,1176989750.0,9642195000.0,1.635,4.06,0.0,-0.0375,NWBI,15.61,15.57972216666667,1592735567.08
2017-03-31,0.0907,-0.0102,-0.0132,0.0,-0.0556,0.7784,0.0914,0.0055,-0.7133,0.0,0.0,0.0667,0.8579,0.0,0.1717,-0.0102,0.0005,97444000.0,0.0907,0.0,97444000.0,0.0,64642000.0,71646000.0,25798000.0,0.0,25798000.0,8052000.0,0.0,0.0,17746000.0,0.0,17746000.0,0.18,0.17,101824211.0,0.16,1.0,0.322,0.2647,0.182,0.4287,31380000.0,25798000.0,17746000.0,387257000.0,0.156,0.0,387257000.0,0.0,243009000.0,279231000.0,108026000.0,0.0,71048000.0,21619000.0,0.0,0.0,49429000.0,0.0,49429000.0,0.5,0.48,101824211.0,0.61,1.0,0.23,0.1835,0.128,0.364,89197000.0,71048000.0,49429000.0,11.565,92.251,0.41,2.837,4.1922,0.2453,0.0297,0.0,2.4813,0.889,0.0347,0.6634,0.0,9393419000.0,9255427000.0,0.0,0.0,0.0,-0.0512,0.042,0.005,0.183,0.041,3.1596,0.0,0.0,0.0,0.0,0.0,0.0,1.22,23.0,0.6275,0.0,9315785250.0,1166621000.0,9508436250.0,1.384,3.803,0.0,-0.0974,NWBI,16.84,17.536389027777783,1714719713.24
2016-12-31,0.2266,0.4815,0.5126,0.5625,0.5,1.199,0.075,0.0111,-0.7402,0.0,0.0,0.0714,1.6918,0.0,0.1612,0.4815,-0.0046,105616000.0,0.2266,0.0,105616000.0,0.0,61883000.0,68761000.0,36855000.0,0.0,36855000.0,12361000.0,0.0,0.0,24494000.0,0.0,24494000.0,0.25,0.24,101302855.0,0.15,1.0,0.401,0.349,0.232,0.4913,42305000.0,36855000.0,24494000.0,379153000.0,0.1761,0.0,379153000.0,0.0,233535000.0,270860000.0,108293000.0,0.0,71315000.0,21648000.0,0.0,0.0,49667000.0,0.0,49667000.0,0.5,0.49,101302855.0,0.6,1.0,0.229,0.1881,0.131,0.3209,86739000.0,71315000.0,49667000.0,11.556,91.644,0.512,2.8725,3.8485,0.2486,0.0302,0.0,2.2302,0.6,0.0353,0.5859,0.0,9283787000.0,9184911000.0,0.0,0.0,0.0,-0.0502,0.043,0.005,0.188,0.041,2.7564,0.0,0.0,0.0,0.0,0.0,0.0,1.2,25.0,0.6159,0.0,9375138250.0,1164877250.0,9304627500.0,1.201,3.743,0.0,-0.1112,NWBI,18.030001000000002,18.237353058823526,1826490576.952855
2016-09-30,0.1301,0.0433,0.1029,0.0,0.0769,0.3232,0.0873,-0.076,-0.7476,0.0,0.0,0.0714,0.2944,0.0,0.1766,0.0433,0.0836,92574000.0,0.1301,0.0,92574000.0,0.0,60814000.0,73680000.0,18894000.0,0.0,18894000.0,4697000.0,0.0,0.0,14197000.0,0.0,14197000.0,0.14,0.14,102518588.0,0.15,1.0,0.254,0.2041,0.153,0.4674,23536000.0,18894000.0,14197000.0,359641000.0,0.1416,0.0,359641000.0,0.0,224942000.0,263326000.0,96315000.0,0.0,59337000.0,17971000.0,0.0,0.0,41366000.0,0.0,41366000.0,0.41,0.41,102518588.0,0.59,1.0,0.204,0.165,0.115,0.2477,73478000.0,59337000.0,41366000.0,11.342,91.427,0.422,2.6212,3.1051,0.2311,0.0277,0.0,3.3473,1.071,0.0352,0.6569,0.0,9372995000.0,9323388000.0,0.0,0.0,0.0,-0.0894,0.036,0.005,0.165,0.039,2.5895,0.0,0.0,0.0,0.0,0.0,0.0,1.439,41.0,0.6255,0.0,9487501250.0,1163002250.0,9136692250.0,0.869,3.508,0.0,-0.1685,NWBI,15.71,15.401944444444442,1610567017.48
2016-06-30,0.1799,-1.4662,-1.4579,-1.4118,-1.4118,-0.5937,0.1398,0.003,0.0695,0.0,0.0,0.0714,-0.8124,0.0,0.1143,0.1759,0.0783,91623000.0,0.1799,0.0,91623000.0,0.0,55670000.0,65144000.0,26479000.0,0.0,-10499000.0,-3491000.0,0.0,0.0,-7008000.0,0.0,-7008000.0,-0.07,-0.07,101853959.0,0.15,1.0,-0.088,-0.1146,-0.076,0.044,-8024000.0,-10499000.0,-7008000.0,348981000.0,0.1268,0.0,348981000.0,0.0,215814000.0,253450000.0,95531000.0,0.0,58553000.0,18512000.0,0.0,0.0,40041000.0,0.0,40041000.0,0.41,0.4,101853959.0,0.58,1.0,0.201,0.1678,0.115,0.227,70272000.0,58553000.0,40041000.0,11.344,85.355,0.04,10.9615,3.0514,0.9663,0.1246,0.0,-1.4261,-2.143,0.0301,0.6076,0.0,8693740000.0,9499415000.0,0.0,0.0,0.0,-0.5965,0.034,0.004,0.168,0.039,2.3853,0.0,0.0,0.0,0.0,0.0,0.0,1.415,40.0,0.6184,0.0,9565162250.0,1162635750.0,8941767500.0,0.778,3.426,0.0,-0.1705,NWBI,14.83,14.504444444444443,1510494211.97
2016-03-31,0.1647,0.1335,0.1122,0.0,0.0,-0.1109,0.13,0.0206,-0.0686,0.0,0.0,0.0714,-0.1275,0.0,0.1482,0.1335,0.0745,89340000.0,0.1647,0.0,89340000.0,0.0,55168000.0,63275000.0,26065000.0,0.0,26065000.0,8081000.0,0.0,0.0,17984000.0,0.0,17984000.0,0.18,0.18,101775187.0,0.15,1.0,0.324,0.2918,0.201,0.2517,28922000.0,26065000.0,17984000.0,335011000.0,0.1057,0.0,335011000.0,0.0,210102000.0,243441000.0,91570000.0,0.0,91570000.0,29216000.0,0.0,0.0,62354000.0,0.0,62354000.0,0.65,0.64,101775187.0,0.57,1.0,0.304,0.2733,0.186,0.2886,101836000.0,91570000.0,62354000.0,11.502,84.953,0.221,9.9011,1.5819,0.8608,0.113,0.0,1.3768,0.833,0.0303,0.6175,0.0,8646154000.0,9492839000.0,0.0,0.0,0.0,-0.0918,0.055,0.007,0.273,0.039,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.877,25.0,0.6271,0.0,9299772250.0,1140859500.0,8666901250.0,0.95,3.292,0.0,-0.1219,NWBI,13.51,12.94542857142857,1374982776.37
