,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,weighted_average_shares_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,weighted_average_shares_diluted_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,ticker,price,sma_50,market_cap
2018-06-30,0.0903,0.2286,0.2619,0.2791,0.2807,-0.0153,0.1677,0.0923,0.1305,0.0622,0.3475,0.1168,0.25,-0.279,0.0,0.1024,0.0886,-0.0159,2337605000.0,0.0648,1314411000.0,1023194000.0,0.0,312923000.0,566299000.0,456895000.0,81864000.0,466295000.0,0.0,0.0,0.0,466295000.0,0.0,466295000.0,2.2,2.19,211673000.0,212509000.0,0.6,0.4377,0.343,0.2345,0.199,0.2202,801535000.0,548159000.0,466295000.0,8939372000.0,0.0302,4954400000.0,3984972000.0,0.0,1234980000.0,2209094000.0,1775878000.0,292775000.0,1725829000.0,0.0,0.0,0.0,1725829000.0,0.0,1725829000.0,8.08,8.04,211673000.0,2.4,0.4458,0.335,0.2258,0.193,0.0717,2992718000.0,2018604000.0,1725829000.0,50.898,112.289,2.432,40.2465,0.5149,0.7907,0.3541,6.696,0.2,2.1606,0.273,0.012,0.1339,0.0,-4402454000.0,23768618000.0,-12183442000.0,26676359000.0,309860500.0,397562000.0,115507500.0,-0.489,0.162,0.075,0.0566,0.226,8.0,0.387,1.8234,17.0923,14.5246,4.9764,28.8497,22.4855,77.3921,0.297,15.0,0.1382,0.0,25676003500.0,10639571250.0,23122062000.0,3.03,42.232,6.8947,0.1014,-0.7962,RCL,103.599998,107.27685782857141,21929322376.654
2018-03-31,0.0228,-0.0289,0.0183,0.03,0.0303,-0.0096,0.1602,0.0887,0.1611,0.0279,0.3239,0.0221,0.25,-1.8809,0.0,0.0627,-0.0192,-0.0105,2027756000.0,0.0096,1176019000.0,851737000.0,0.0,337361000.0,577591000.0,274146000.0,67878000.0,218653000.0,0.0,0.0,0.0,218653000.0,0.0,218653000.0,1.03,1.02,212610000.0,213602000.0,0.6,0.42,0.26,0.1413,0.108,-0.3926,526761000.0,286531000.0,218653000.0,8797041000.0,0.0244,4896774000.0,3900267000.0,0.0,1205912000.0,2161587000.0,1738680000.0,287543000.0,1629060000.0,0.0,0.0,0.0,1629060000.0,0.0,1629060000.0,7.6,7.56,212610000.0,2.28,0.4434,0.327,0.2179,0.185,0.0956,2872278000.0,1916603000.0,1629060000.0,50.077,111.389,-3.744,41.4314,0.5232,0.8274,0.3675,4.2213,0.199,4.2264,0.583,0.012,0.1664,0.0,-4160628000.0,23682493000.0,-12289650000.0,27184833000.0,340418500.0,408784000.0,109626500.0,-1.8615,0.157,0.072,0.0549,0.218,9.0,0.389,1.8429,18.8609,16.0929,4.5983,25.8418,21.52,80.2456,0.3,17.0,0.1371,0.0,25091809750.0,10366998750.0,22613845000.0,3.954,41.376,6.6654,0.0956,-0.72,RCL,117.739998,125.28676476470585,25032700974.78
2017-12-31,0.0921,0.0474,0.1032,0.1167,0.1167,-0.0014,-0.1857,0.0023,0.176,-0.1969,0.0916,-0.0236,0.25,-0.2746,0.0,0.2136,0.0354,-0.0023,2004467000.0,0.0497,1145701000.0,858766000.0,0.0,311059000.0,551417000.0,307349000.0,69800000.0,288039000.0,0.0,0.0,0.0,288039000.0,0.0,288039000.0,1.34,1.34,214088950.0,215824000.0,0.6,0.4284,0.298,0.1785,0.144,0.1213,598197000.0,357839000.0,288039000.0,8777845000.0,0.0331,4896579000.0,3881266000.0,0.0,1186016000.0,2137210000.0,1744056000.0,299982000.0,1625133000.0,0.0,0.0,0.0,1625133000.0,0.0,1625133000.0,7.57,7.53,214088950.0,2.16,0.4422,0.328,0.2193,0.185,0.2894,2876309000.0,1925115000.0,1625133000.0,49.99,103.099,1.136,35.2164,0.561,0.7045,0.3372,5.1266,0.187,1.458,0.448,0.0129,0.1552,0.0,-3947236000.0,22072414000.0,-10750986000.0,24636880000.0,305270000.0,332713000.0,112740000.0,-0.421,0.162,0.073,0.0587,0.219,9.0,0.397,1.7688,14.9742,13.2497,4.6319,28.7544,26.3826,77.8592,0.285,17.0,0.1351,0.0,24524878750.0,10022007250.0,22125416250.0,11.866,41.001,6.4174,0.1029,-0.1162,RCL,119.279999,123.6621213939394,25536529741.91105
2017-09-30,0.0226,0.0647,0.0859,0.0867,0.0872,-0.0083,0.0894,-0.0156,0.1879,-0.2187,0.0436,0.0093,0.25,0.4664,0.0,0.0552,0.0034,-0.0006,2569544000.0,0.0023,1318269000.0,1251275000.0,0.0,273637000.0,513787000.0,737488000.0,73233000.0,752842000.0,0.0,0.0,0.0,752842000.0,0.0,752842000.0,3.51,3.49,214694000.0,216062000.0,0.6,0.487,0.415,0.3215,0.293,0.2645,1066225000.0,826075000.0,752842000.0,8682981000.0,0.0229,4874129000.0,3808852000.0,0.0,1131264000.0,2075303000.0,1733549000.0,310749000.0,1598180000.0,0.0,0.0,0.0,1598180000.0,0.0,1598180000.0,7.43,7.39,214694000.0,2.04,0.4387,0.329,0.2198,0.184,0.3032,2852968000.0,1908929000.0,1598180000.0,48.606,101.59,3.165,35.3629,0.6519,0.7275,0.3435,11.2801,0.158,1.0564,0.171,0.0131,0.1065,0.0,-4258960000.0,21810797000.0,-10865674000.0,24205942000.0,279377000.0,321781500.0,119399000.0,-0.1456,0.166,0.072,0.0588,0.22,8.0,0.393,1.8586,16.1645,11.9943,5.0422,31.0798,26.9841,72.7224,0.275,17.0,0.1303,0.0,25074451250.0,9626784500.0,22112765750.0,12.262,40.444,6.143,0.1036,-0.1137,RCL,118.540001,119.50257194285709,25449826974.694
2017-06-30,0.181,0.4455,0.6073,0.6075,0.6132,-0.0241,0.0879,-0.0199,0.1898,-0.2019,0.2233,-0.0289,0.28,1.7109,0.0,-0.0238,0.4868,-0.0008,2195274000.0,0.0428,1256785000.0,938489000.0,0.0,283855000.0,518792000.0,419697000.0,76632000.0,369526000.0,0.0,0.0,0.0,369526000.0,0.0,369526000.0,1.72,1.71,215085000.0,215813000.0,0.48,0.4275,0.31,0.2032,0.168,0.3252,681095000.0,446158000.0,369526000.0,8677178000.0,0.0271,4895983000.0,3781195000.0,0.0,1116954000.0,2050171000.0,1731024000.0,320126000.0,1538595000.0,0.0,0.0,0.0,1538595000.0,0.0,1538595000.0,7.15,7.11,215085000.0,1.92,0.4358,0.322,0.2142,0.177,0.2785,2791938000.0,1858721000.0,1538595000.0,45.021,101.056,3.32,37.2891,0.6066,0.8283,0.3642,5.8221,0.145,2.3348,0.279,0.0131,0.1293,0.0,-4518312000.0,21735689000.0,-11573119000.0,24339584000.0,239898000.0,348057000.0,110758000.0,-0.1724,0.167,0.069,0.0596,0.214,7.0,0.391,1.8881,15.8376,11.1047,4.5907,36.1703,24.9303,78.3436,0.269,17.0,0.1287,0.0,25823129500.0,9215449750.0,22200502750.0,11.234,40.343,5.8062,0.1007,-0.1682,RCL,109.230003,110.08555608333332,23493735195.255
2017-03-31,0.2315,0.7926,1.1659,1.1739,1.1522,-0.0237,0.6667,0.0503,0.186,-0.0153,0.1566,-0.1068,0.28,2.9628,0.0,0.0501,0.7135,-0.0094,2008560000.0,0.0473,1175824000.0,832736000.0,0.0,317465000.0,553214000.0,279522000.0,80317000.0,214726000.0,0.0,0.0,0.0,214726000.0,0.0,214726000.0,1.0,0.99,214870000.0,215667000.0,0.48,0.4146,0.264,0.1469,0.107,0.4499,530792000.0,295043000.0,214726000.0,8587166000.0,0.0221,4949785000.0,3637381000.0,0.0,1123881000.0,2043781000.0,1593600000.0,322241000.0,1398974000.0,0.0,0.0,0.0,1398974000.0,0.0,1398974000.0,6.5,6.46,214870000.0,1.815,0.4236,0.308,0.2004,0.163,0.0813,2641115000.0,1721215000.0,1398974000.0,43.128,101.125,4.206,39.8817,0.5087,0.9247,0.3892,3.6735,0.144,3.7095,0.48,0.0131,0.1581,0.0,-4515053000.0,21728787000.0,-11993738000.0,24917109000.0,273139000.0,367423000.0,114909500.0,0.1346,0.158,0.063,0.0542,0.2,7.0,0.385,2.0267,15.4291,12.453,4.6087,31.4388,23.3713,74.7298,0.279,18.0,0.1309,0.0,26659035750.0,8831014000.0,22312334000.0,3.249,39.964,5.3414,0.0912,-0.7538,RCL,98.110001,96.8819444722222,21080895914.87
2016-12-31,0.0791,0.2611,0.2625,0.2766,0.2632,-0.0213,0.5239,0.0735,0.1598,0.1009,0.2215,-0.0597,0.28,2.9102,0.0,-0.0488,0.1878,-0.0246,1909603000.0,0.004,1123251000.0,786352000.0,0.0,256307000.0,489510000.0,296842000.0,80567000.0,261086000.0,0.0,0.0,0.0,261086000.0,0.0,261086000.0,1.2,1.2,214582024.0,216131000.0,0.48,0.4118,0.301,0.1789,0.137,0.1755,574856000.0,341653000.0,261086000.0,8496401000.0,0.0238,5015539000.0,3480862000.0,0.0,1108742000.0,2003657000.0,1477205000.0,307370000.0,1283388000.0,0.0,0.0,0.0,1283388000.0,0.0,1283388000.0,5.96,5.93,214582024.0,1.71,0.4097,0.293,0.1872,0.151,0.0026,2485673000.0,1590758000.0,1283388000.0,42.508,102.627,1.562,43.7475,0.618,1.0292,0.4208,4.2406,0.168,1.9754,0.4,0.0129,0.1342,0.0,-3693296000.0,22021938000.0,-12440607000.0,26835170000.0,265435500.0,303692500.0,117709500.0,-0.35,0.151,0.058,0.0485,0.187,6.0,0.385,1.961,13.1161,12.5398,4.9011,32.0093,27.977,72.1811,0.287,17.0,0.1305,0.0,26645617750.0,8486248750.0,22048873000.0,0.104,39.595,5.1754,0.0779,-0.9911,RCL,82.040001,83.21117655882352,17604309463.542027
2016-09-30,0.0771,1.6247,2.0301,2.1058,2.1165,-0.0268,0.2862,0.0712,0.0902,0.1446,0.1315,-0.0935,0.28,0.2924,0.0,0.0128,1.8486,-0.0234,2563741000.0,0.0161,1340123000.0,1223618000.0,0.0,259327000.0,488655000.0,734963000.0,82610000.0,693257000.0,0.0,0.0,0.0,693257000.0,0.0,693257000.0,3.23,3.21,214819000.0,217869000.0,0.48,0.4773,0.392,0.3026,0.27,0.1808,1005195000.0,775867000.0,693257000.0,8488851000.0,0.0334,5065629000.0,3423222000.0,0.0,1121899000.0,1992941000.0,1430281000.0,290930000.0,1229101000.0,0.0,0.0,0.0,1229101000.0,0.0,1229101000.0,5.7,5.68,214819000.0,1.605,0.4033,0.282,0.1791,0.145,-0.0268,2391073000.0,1520031000.0,1229101000.0,40.919,103.165,2.157,45.2374,0.8306,1.1055,0.4329,9.3919,0.178,1.0531,0.149,0.0128,0.1012,0.0,-3697501000.0,22161801000.0,-12857044000.0,27200655000.0,257530000.0,282387000.0,124978500.0,-0.3652,0.149,0.057,0.0469,0.179,7.0,0.392,1.9033,11.1375,11.7565,5.1102,32.9626,30.0611,67.9225,0.282,17.0,0.1322,0.0,26088891500.0,8221655500.0,21666802750.0,-1.057,39.516,5.2247,0.0743,-1.0971,RCL,74.949997,70.01749991666668,16100683405.543
2016-06-30,0.0711,0.1799,0.243,0.2738,0.2619,-0.01,0.2917,0.0503,0.0002,0.1444,0.0158,-0.1986,0.25,-3.3095,0.0,0.0607,0.0803,-0.0211,2105262000.0,0.0228,1310587000.0,794675000.0,0.0,290782000.0,512402000.0,282273000.0,78747000.0,229905000.0,0.0,0.0,0.0,229905000.0,0.0,229905000.0,1.07,1.06,215265000.0,221137000.0,0.375,0.3775,0.252,0.1466,0.109,-0.4771,530272000.0,308652000.0,229905000.0,8448210000.0,0.0455,5112532000.0,3335678000.0,0.0,1118632000.0,2382355000.0,953323000.0,275139000.0,764631000.0,0.0,0.0,0.0,764631000.0,0.0,764631000.0,3.51,3.5,215265000.0,1.5,0.3948,0.224,0.1231,0.091,-0.0393,1892226000.0,1039770000.0,764631000.0,37.84,103.05,-4.666,46.6816,0.8137,1.2337,0.4472,3.9195,0.196,3.4493,0.35,0.0128,0.1381,0.0,-3515693000.0,22183094000.0,-13467890000.0,27683209000.0,214129000.0,331793500.0,126304000.0,-2.2665,0.095,0.036,0.0317,0.123,7.0,0.397,2.847,13.8084,9.3237,4.8553,39.4538,25.4623,66.8879,0.427,22.0,0.1324,0.0,25452269500.0,8088064750.0,21293949250.0,-1.542,39.246,3.7791,0.0459,-1.1525,RCL,67.150002,74.99611075000001,14455045180.53
2016-03-31,0.1404,0.4264,1.1919,1.1905,1.3,-0.0079,0.1207,0.0045,0.0016,0.0167,-0.1473,-0.0294,0.25,0.8726,0.0,0.054,0.5436,-0.0123,1917795000.0,0.0563,1241578000.0,676217000.0,0.0,302326000.0,513090000.0,163127000.0,65446000.0,99140000.0,0.0,0.0,0.0,99140000.0,0.0,99140000.0,0.46,0.46,216914000.0,220902000.0,0.375,0.3526,0.196,0.0858,0.052,0.1189,375350000.0,164586000.0,99140000.0,8401270000.0,0.0499,5118354000.0,3282916000.0,0.0,1101998000.0,2350569000.0,932347000.0,273012000.0,719693000.0,0.0,0.0,0.0,719693000.0,0.0,719693000.0,3.28,3.28,216914000.0,1.425,0.3908,0.218,0.1182,0.086,0.0523,1830009000.0,992705000.0,719693000.0,36.364,95.321,1.051,40.1181,0.541,1.1032,0.4151,2.5148,0.203,4.8204,0.815,0.0137,0.1576,0.0,-3505658000.0,20676561000.0,-12183358000.0,24863437000.0,275188000.0,354361500.0,123227500.0,-0.5228,0.089,0.034,0.0336,0.118,6.0,0.4,2.776,16.1555,11.005,5.274,30.5292,23.7082,68.1769,0.434,27.0,0.1312,0.0,24735308750.0,8131708500.0,21024874500.0,2.025,38.731,3.6361,0.047,-0.7801,RCL,82.150002,73.8340006285714,17819485533.828
